id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2800832665,499,1,2,64,11,46yo78zak2j7kaxc5ak1fnm60,1,53.6,75.0,2025-04-13T15:51:51.582Z,2025-04-13T15:51:54Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5650275995,5,,5650276009,213,5.52,5650275997,155,,5650276001,56,Center,5650276003,140,83.7,5650275999,152,,5650276005,141,30.6,5650276011,1,,5650276007,212,43.7,,,,,,,,,,,,,,,,,,,,,,,,
2800832685,500,44,2,64,14,46yo78zak2j7kaxc5ak1fnm60,1,79.0,38.9,2025-04-13T15:51:54.550Z,2025-04-13T16:31:17Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650276125,286,,5650276187,233,674,5650276123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800832689,674,44,2,64,14,33hzf6j2rd9r50g2n4agsytkd,0,21.0,61.1,2025-04-13T15:51:54.551Z,2025-04-13T16:31:17Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650276159,56,Back,5650276161,285,,5650276199,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800832711,501,1,2,64,15,46yo78zak2j7kaxc5ak1fnm60,0,84.1,28.5,2025-04-13T15:51:55.302Z,2025-04-13T15:51:57Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650276267,141,51.3,5650276261,3,,5650276263,56,Center,5650276271,213,0.93,5650276265,140,95.1,5650276269,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800832949,676,1,2,64,24,33hzf6j2rd9r50g2n4agsytkd,0,13.6,45.5,2025-04-13T15:52:04.395Z,2025-04-13T15:52:10Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5650277587,1,,5650277585,213,6.23,5650277579,140,74.0,5650277583,212,63.5,5650277581,141,40.9,5650277577,56,Center,5650277575,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800832937,502,61,2,64,29,46yo78zak2j7kaxc5ak1fnm60,0,21.9,67.6,2025-04-13T15:52:09.542Z,2025-04-13T15:52:09Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5650277489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800832973,677,50,2,64,31,33hzf6j2rd9r50g2n4agsytkd,1,74.6,44.3,2025-04-13T15:52:12.171Z,2025-04-13T16:16:28Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650277925,233,503,5650277709,286,,5650277705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800832993,503,7,2,64,31,46yo78zak2j7kaxc5ak1fnm60,1,25.4,55.7,2025-04-13T15:52:12.172Z,2025-04-13T16:16:28Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5650277867,56,Back,5650277903,233,677,5650277869,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833049,504,12,2,64,33,46yo78zak2j7kaxc5ak1fnm60,1,23.2,49.1,2025-04-13T15:52:13.806Z,2025-04-13T15:52:17Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650278193,56,Back,5650278197,141,22.4,5650278195,140,42.2,5650278201,213,5.54,5650278199,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833133,678,1,2,64,37,33hzf6j2rd9r50g2n4agsytkd,1,55.7,87.5,2025-04-13T15:52:17.835Z,2025-04-13T15:52:23Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650278697,56,Back,5650278711,212,15.3,5650278715,213,3.51,5650278701,140,42.1,5650278707,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833203,679,1,2,64,42,33hzf6j2rd9r50g2n4agsytkd,1,32.0,79.6,2025-04-13T15:52:23.131Z,2025-04-13T15:52:27Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650279053,56,Back,5650279059,141,60.2,5650279063,212,18.0,5650279065,213,3.97,5650279055,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833235,680,1,2,64,46,33hzf6j2rd9r50g2n4agsytkd,0,22.7,57.3,2025-04-13T15:52:27.004Z,2025-04-13T15:52:30Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5650279247,56,Center,5650279255,213,6.23,5650279245,157,,5650279257,1,,5650279249,140,66.6,5650279251,141,54.0,5650279253,212,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833283,505,12,2,64,50,46yo78zak2j7kaxc5ak1fnm60,1,33.9,42.8,2025-04-13T15:52:31.142Z,2025-04-13T15:52:35Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650279519,141,28.5,5650279523,213,5.64,5650279521,212,16.3,5650279515,56,Back,5650279567,15,,5650279517,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833323,681,83,2,64,54,33hzf6j2rd9r50g2n4agsytkd,0,61.7,58.1,2025-04-13T15:52:34.531Z,2025-04-13T15:52:37Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650279977,399,c2pfggtw5hreyomdwogbhjpqs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833355,506,3,2,64,55,46yo78zak2j7kaxc5ak1fnm60,0,48.2,31.6,2025-04-13T15:52:35.269Z,2025-04-13T15:52:40Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5650280019,233,682,5650279863,286,,5650279861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833371,682,7,2,64,55,33hzf6j2rd9r50g2n4agsytkd,0,51.8,68.4,2025-04-13T15:52:35.270Z,2025-04-13T15:52:40Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650279953,56,Center,5650280003,233,506,5650279955,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833457,683,1,2,64,58,33hzf6j2rd9r50g2n4agsytkd,1,43.5,75.0,2025-04-13T15:52:39.179Z,2025-04-13T15:52:41Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650280379,140,34.6,5650280393,213,3.16,5650280389,212,9.3,5650280375,56,Back,5650280383,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833501,684,1,2,65,1,33hzf6j2rd9r50g2n4agsytkd,1,34.1,75.1,2025-04-13T15:52:41.499Z,2025-04-13T15:52:42Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650280615,212,5.7,5650280609,56,Back,5650280611,140,36.5,5650280617,213,5.17,5650280613,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833549,685,1,2,65,2,33hzf6j2rd9r50g2n4agsytkd,1,36.5,67.6,2025-04-13T15:52:42.651Z,2025-04-13T15:52:44Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650280837,140,16.0,5650280835,56,Back,5650280843,213,3.01,5650280841,212,21.7,5650280839,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833697,686,1,2,65,4,33hzf6j2rd9r50g2n4agsytkd,1,22.7,70.2,2025-04-13T15:52:44.556Z,2025-04-13T15:52:49Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650281589,213,4.83,5650281583,140,23.7,5650281581,56,Back,5650281585,141,56.6,5650281587,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833741,687,1,2,65,9,33hzf6j2rd9r50g2n4agsytkd,1,24.1,52.4,2025-04-13T15:52:49.771Z,2025-04-13T15:52:52Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5650281825,56,Back,5650281829,141,42.1,5650281827,140,34.6,5650281831,212,13.1,5650281833,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833785,688,1,2,65,11,33hzf6j2rd9r50g2n4agsytkd,1,34.8,41.3,2025-04-13T15:52:51.995Z,2025-04-13T15:52:54Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650282063,56,Center,5650282071,213,5.87,5650282069,212,24.3,5650282067,141,27.1,5650282065,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833809,689,1,2,65,14,33hzf6j2rd9r50g2n4agsytkd,1,56.0,27.1,2025-04-13T15:52:54.556Z,2025-04-13T15:52:56Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650282183,141,34.6,5650282187,213,2.26,5650282181,140,52.0,5650282263,156,,5650282179,56,Center,5650282185,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833909,690,1,2,65,16,33hzf6j2rd9r50g2n4agsytkd,1,53.0,32.5,2025-04-13T15:52:56.877Z,2025-04-13T15:53:00Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650282687,140,67.7,5650282685,56,Center,5650282683,155,,5650282689,141,31.3,5650282691,212,15.5,5650282693,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833923,691,1,2,65,18,33hzf6j2rd9r50g2n4agsytkd,0,68.8,31.8,2025-04-13T15:52:58.708Z,2025-04-13T15:54:59Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650282763,212,3.0,5650282761,141,33.1,5650282759,140,71.5,5650282765,213,0.30,5650282757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800833901,507,8,2,65,19,46yo78zak2j7kaxc5ak1fnm60,1,19.9,65.1,2025-04-13T15:52:59.613Z,2025-04-13T15:53:09Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650282639,56,Back,5650282731,15,,5650283679,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800834259,509,1,2,65,36,46yo78zak2j7kaxc5ak1fnm60,1,9.9,60.3,2025-04-13T15:53:16.277Z,2025-04-13T15:53:20Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5650284769,56,Back,5650284773,141,17.0,5650284777,213,4.77,5650284771,140,11.5,5650284775,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800834311,510,1,2,65,40,46yo78zak2j7kaxc5ak1fnm60,0,12.4,11.4,2025-04-13T15:53:20.574Z,2025-04-13T15:53:23Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650285087,213,6.24,5650285079,56,Right,5650285085,212,42.8,5650285077,155,,5650285083,141,8.6,5650285081,140,53.1,5650285091,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800834373,692,1,2,65,44,33hzf6j2rd9r50g2n4agsytkd,1,52.6,83.8,2025-04-13T15:53:24.667Z,2025-04-13T15:53:26Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650285417,1,,5650285409,140,70.1,5650285415,213,5.97,5650285411,141,75.0,5650285405,157,,5650285413,212,19.3,5650285407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800834435,694,3,2,65,48,33hzf6j2rd9r50g2n4agsytkd,0,74.2,64.2,2025-04-13T15:53:28.436Z,2025-04-13T16:16:29Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650285743,56,Center,5650285789,233,511,5650285745,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800834423,511,7,2,65,48,46yo78zak2j7kaxc5ak1fnm60,1,25.8,35.8,2025-04-13T15:53:28.437Z,2025-04-13T16:16:29Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650285687,56,Back,5650285689,285,,5650285751,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800834483,513,1,2,65,49,46yo78zak2j7kaxc5ak1fnm60,1,23.5,34.2,2025-04-13T15:53:30.198Z,2025-04-13T15:53:32Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650286005,212,4.7,5650285999,56,Back,5650286007,213,5.41,5650286003,141,28.9,5650286001,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800834619,514,1,2,65,51,46yo78zak2j7kaxc5ak1fnm60,1,24.3,28.8,2025-04-13T15:53:32.157Z,2025-04-13T15:53:39Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5650286729,212,9.3,5650286731,213,4.68,5650286721,56,Back,5650286725,140,24.0,5650286727,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800834607,695,83,2,65,58,33hzf6j2rd9r50g2n4agsytkd,0,68.4,83.8,2025-04-13T15:53:38.699Z,2025-04-13T15:53:41Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650286895,399,3ihcnb7xmqlsefg10xbdraqqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800834623,515,4,2,65,59,46yo78zak2j7kaxc5ak1fnm60,1,30.7,21.6,2025-04-13T15:53:39.237Z,2025-04-13T16:16:23Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5650286795,265,,5650286953,233,696,5650286797,285,,5650286789,13,,5650286791,56,Back,5650286793,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800834639,696,4,2,65,59,33hzf6j2rd9r50g2n4agsytkd,0,69.3,78.4,2025-04-13T15:53:39.238Z,2025-04-13T16:16:23Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650286981,233,515,5650286935,286,,5650286925,56,Center,5650286931,265,,5650286923,13,,5650286929,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835225,697,18,2,66,34,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T15:54:14.669Z,2025-04-13T15:54:15Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5650290029,44,Forward,5650290079,55,698,5650290027,42,,5650290031,59,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835233,698,19,2,66,34,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T15:54:14.670Z,2025-04-13T15:55:27Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5650290073,55,697,5650290071,44,Midfielder,5650290069,59,8,5650296705,292,6,5650290063,42,,5650296709,293,3,5650290067,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835383,699,18,2,66,46,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T15:54:26.635Z,2025-04-13T15:54:27Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650290997,44,Midfielder,5650291047,55,700,5650290995,42,,5650290999,59,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835389,700,19,2,66,46,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T15:54:26.636Z,2025-04-13T15:55:20Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5650291027,55,699,5650295979,292,7,5650291025,44,Midfielder,5650291013,42,,5650291023,59,18,5650291019,145,4,5650295981,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835477,516,18,2,66,53,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:54:33.229Z,2025-04-13T15:54:34Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5650291571,59,20,5650291569,44,Midfielder,5650291629,55,517,5650291567,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835481,517,19,2,66,53,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:54:33.230Z,2025-04-13T15:54:34Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5650291587,292,6,5650291579,42,,5650291585,59,22,5650291583,145,7,5650291593,55,516,5650291591,44,Midfielder,5650291589,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835599,518,18,2,66,59,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:54:39.614Z,2025-04-13T15:54:40Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5650292251,42,,5650292257,59,8,5650292255,44,Midfielder,5650292351,55,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835605,519,19,2,66,59,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:54:39.615Z,2025-04-13T15:55:30Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5650296957,293,1,5650292305,55,518,5650296955,292,7,5650292303,44,Midfielder,5650292301,59,10,5650292299,145,10,5650292295,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835701,520,18,2,67,6,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:54:46.603Z,2025-04-13T15:54:47Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5650292881,44,Midfielder,5650292883,59,7,5650292935,55,521,5650292879,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835705,521,19,2,67,6,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:54:46.604Z,2025-04-13T15:58:04Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5650292895,145,4,5650292905,55,520,5650292897,59,2,5650292899,292,3,5650292891,42,,5650292901,293,1,5650292903,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835809,522,1,2,67,13,46yo78zak2j7kaxc5ak1fnm60,1,21.1,39.5,2025-04-13T15:54:53.653Z,2025-04-13T15:56:16Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650293587,141,93.3,5650293579,152,,5650293597,1,,5650293577,5,,5650293581,56,Back,5650293583,140,31.3,5650293593,213,1.29,5650293591,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835849,523,1,2,67,15,46yo78zak2j7kaxc5ak1fnm60,1,31.3,93.3,2025-04-13T15:54:55.325Z,2025-04-13T15:56:26Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650293807,213,3.30,5650293801,140,23.7,5650293803,141,91.4,5650293799,56,Back,5650293805,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835861,524,1,2,67,17,46yo78zak2j7kaxc5ak1fnm60,0,23.7,91.4,2025-04-13T15:54:58.013Z,2025-04-13T15:57:11Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5650293855,1,,5650293847,140,63.9,5650293845,56,Center,5650293843,157,,5650293851,212,46.8,5650293853,213,5.84,5650293849,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835931,701,1,2,67,19,33hzf6j2rd9r50g2n4agsytkd,1,31.5,28.8,2025-04-13T15:54:59.372Z,2025-04-13T15:55:02Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650294275,141,25.8,5650294277,212,8.0,5650294279,213,6.03,5650294269,3,,5650294273,140,38.9,5650294271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835961,703,1,2,67,22,33hzf6j2rd9r50g2n4agsytkd,1,37.4,20.7,2025-04-13T15:55:02.972Z,2025-04-13T15:55:05Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5650294487,56,Back,5650294495,213,5.80,5650294489,140,48.8,5650294491,141,11.4,5650294493,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835981,704,1,2,67,24,33hzf6j2rd9r50g2n4agsytkd,1,48.8,11.4,2025-04-13T15:55:04.940Z,2025-04-13T15:55:06Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650294615,140,60.2,5650294617,141,28.2,5650294619,212,16.5,5650294621,213,0.76,5650294613,56,Center,5650294611,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800835995,705,1,2,67,26,33hzf6j2rd9r50g2n4agsytkd,0,60.2,28.2,2025-04-13T15:55:06.220Z,2025-04-13T15:55:07Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5650294675,141,28.3,5650294679,213,0.01,5650294669,3,,5650294677,212,11.2,5650294671,56,Center,5650294673,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836031,525,1,2,67,29,46yo78zak2j7kaxc5ak1fnm60,1,23.6,60.3,2025-04-13T15:55:09.221Z,2025-04-13T15:55:14Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650294923,157,,5650294931,212,30.6,5650294933,213,6.17,5650294929,141,55.2,5650294927,140,52.6,5650294925,56,Center,5650294935,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836111,526,1,2,67,30,46yo78zak2j7kaxc5ak1fnm60,0,28.5,72.0,2025-04-13T15:55:10.652Z,2025-04-13T15:55:42Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5650295431,213,0.53,5650295427,212,30.5,5650295421,141,94.7,5650295411,56,Left,5650295407,3,,5650295415,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836073,706,1,2,67,32,33hzf6j2rd9r50g2n4agsytkd,0,42.4,43.4,2025-04-13T15:55:12.356Z,2025-04-13T15:58:03Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650295161,3,,5650295167,141,28.6,5650295163,56,Center,5650295165,140,60.0,5650295169,212,21.0,5650295171,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836145,527,45,2,67,35,46yo78zak2j7kaxc5ak1fnm60,0,55.3,90.9,2025-04-13T15:55:16.173Z,2025-04-13T16:16:32Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5650295575,56,Left,5650295579,285,,5650295715,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836153,707,3,2,67,35,33hzf6j2rd9r50g2n4agsytkd,1,44.7,9.1,2025-04-13T15:55:16.173Z,2025-04-13T16:16:32Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650295665,233,527,5650295613,56,Back,5650295615,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836235,709,1,2,67,37,33hzf6j2rd9r50g2n4agsytkd,1,50.3,15.3,2025-04-13T15:55:17.627Z,2025-04-13T15:55:21Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650296059,212,9.9,5650296063,213,0.68,5650296049,140,57.6,5650296055,141,24.4,5650296045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836247,710,4,2,67,41,33hzf6j2rd9r50g2n4agsytkd,1,66.4,24.0,2025-04-13T15:55:21.341Z,2025-04-13T15:55:25Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650296145,152,,5650296153,286,,5650296149,265,,5650296225,233,528,5650296143,56,Center,5650296139,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836229,528,4,2,67,41,46yo78zak2j7kaxc5ak1fnm60,0,33.6,76.0,2025-04-13T15:55:21.342Z,2025-04-13T15:55:24Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5650296107,56,Back,5650296301,233,710,5650296117,285,,5650296113,265,,5650296105,13,,5650296109,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836869,711,1,2,68,19,33hzf6j2rd9r50g2n4agsytkd,0,62.0,22.7,2025-04-13T15:55:59.531Z,2025-04-13T15:56:01Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650299711,140,84.6,5650299713,141,50.7,5650299705,155,,5650299707,152,,5650299709,56,Center,5650299717,213,0.68,5650299715,212,30.4,5650299703,5,,5650299701,2,,,,,,,,,,,,,,,,,,,,,,,,,
2800836907,529,12,2,68,21,46yo78zak2j7kaxc5ak1fnm60,1,8.2,42.4,2025-04-13T15:56:01.436Z,2025-04-13T15:56:03Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5650299879,56,Back,5650299889,213,5.58,5650299885,212,16.6,5650299911,15,,5650299883,141,26.7,5650299881,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836933,712,4,2,68,22,33hzf6j2rd9r50g2n4agsytkd,1,79.3,72.5,2025-04-13T15:56:03.052Z,2025-04-13T16:16:24Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650300823,152,,5650300821,264,,5650299999,286,,5650300817,13,,5650300845,233,530,5650299995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836977,530,4,2,68,22,46yo78zak2j7kaxc5ak1fnm60,0,20.7,27.5,2025-04-13T15:56:03.053Z,2025-04-13T16:16:24Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5650300735,55,531,5650300267,285,,5650301221,233,712,5650301149,264,,5650300259,13,,5650300263,152,,5650300261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836973,713,43,2,68,24,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T15:56:04.220Z,2025-04-13T15:56:13Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650301065,144,1,5650300189,56,Center,5650300191,140,86.0,5650300193,141,50.0,5650300187,3,0,5650300195,212,13.9,5650300197,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800836991,531,17,2,68,27,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:56:07.636Z,2025-04-13T15:56:11Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5650300677,13,243,5650300673,31,,5650300679,55,530,5650300675,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
