id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value
2800688901,730,1,2,70,22,2nnlsjfbcea40t4jeclcbw9lk,1,76.8,91.8,2025-04-13T13:36:03.288Z,2025-04-13T13:36:04Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5649489435,56,Left,5649489439,141,93.5,5649489443,213,0.20,5649489441,212,5.7,5649489437,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800688951,731,1,2,70,24,2nnlsjfbcea40t4jeclcbw9lk,1,82.1,93.5,2025-04-13T13:36:04.600Z,2025-04-13T14:02:40Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5649489715,56,Left,5649489723,213,3.86,5649489721,212,13.7,5649489719,141,80.3,5649489717,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800688979,732,1,2,70,27,2nnlsjfbcea40t4jeclcbw9lk,0,71.5,76.0,2025-04-13T13:36:08.039Z,2025-04-13T13:36:08Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649489871,212,8.4,5649489869,141,66.3,5649489873,213,5.37,5649489865,56,Center,5649489867,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800688975,582,8,2,70,27,czkf5t3ai00ghwbga03i5aqxw,1,26.8,45.7,2025-04-13T13:36:08.111Z,2025-04-13T13:36:08Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5649489845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689071,584,1,2,70,30,czkf5t3ai00ghwbga03i5aqxw,0,34.6,37.0,2025-04-13T13:36:10.511Z,2025-04-13T13:36:15Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5649490367,212,30.0,5649490365,141,20.7,5649490369,213,5.90,5649490361,56,Right,5649490363,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689149,733,1,2,70,33,2nnlsjfbcea40t4jeclcbw9lk,1,38.1,80.5,2025-04-13T13:36:14.248Z,2025-04-13T13:36:16Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5649490765,56,Back,5649490767,140,12.1,5649490771,212,27.7,5649490769,141,73.8,5649490773,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689263,735,1,2,70,36,2nnlsjfbcea40t4jeclcbw9lk,1,12.0,73.8,2025-04-13T13:36:16.695Z,2025-04-13T13:36:20Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5649491355,212,14.6,5649491357,213,0.77,5649491349,56,Back,5649491353,141,88.7,5649491351,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689331,736,1,2,70,39,2nnlsjfbcea40t4jeclcbw9lk,1,17.2,85.6,2025-04-13T13:36:20.231Z,2025-04-13T13:36:23Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5649491705,213,3.98,5649491699,140,8.3,5649491697,56,Back,5649491701,141,70.3,5649491703,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689357,737,1,2,70,43,2nnlsjfbcea40t4jeclcbw9lk,1,7.7,70.3,2025-04-13T13:36:23.399Z,2025-04-13T13:36:25Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5649491857,140,29.6,5649491861,212,28.4,5649491863,213,0.63,5649491855,56,Back,5649491859,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689417,738,1,2,70,44,2nnlsjfbcea40t4jeclcbw9lk,1,29.0,94.4,2025-04-13T13:36:25.143Z,2025-04-13T13:36:28Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5649492223,140,42.9,5649492221,56,Back,5649492227,212,14.7,5649492229,213,0.09,5649492225,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689431,739,1,2,70,48,2nnlsjfbcea40t4jeclcbw9lk,0,42.9,96.3,2025-04-13T13:36:28.759Z,2025-04-13T14:03:29Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649492323,212,6.1,5649492321,141,87.5,5649492317,56,Back,5649492325,213,4.56,5649492319,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689479,585,1,2,70,50,czkf5t3ai00ghwbga03i5aqxw,1,58.5,23.1,2025-04-13T13:36:31.008Z,2025-04-13T14:03:27Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5649640339,141,14.3,5649640343,213,3.43,5649640341,212,20.8,5649640337,140,39.5,5649492525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689495,586,1,2,70,51,czkf5t3ai00ghwbga03i5aqxw,1,41.9,15.8,2025-04-13T13:36:31.983Z,2025-04-13T14:04:00Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5649492581,140,53.8,5649492579,56,Right,5649492583,141,9.6,5649492587,213,5.96,5649492585,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689543,588,1,2,70,52,czkf5t3ai00ghwbga03i5aqxw,1,60.7,17.9,2025-04-13T13:36:32.627Z,2025-04-13T13:36:33Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5649492767,56,Right,5649492775,213,4.37,5649492769,140,57.8,5649492771,141,5.2,5649492773,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689579,589,1,2,70,52,czkf5t3ai00ghwbga03i5aqxw,1,57.9,5.9,2025-04-13T13:36:33.295Z,2025-04-13T13:36:35Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5649493007,141,12.9,5649492999,56,Back,5649493011,212,13.1,5649493015,213,2.77,5649493003,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689633,590,1,2,70,55,czkf5t3ai00ghwbga03i5aqxw,1,43.9,14.3,2025-04-13T13:36:35.422Z,2025-04-13T13:36:38Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5649493285,141,29.8,5649493287,212,27.0,5649493283,140,20.2,5649493281,56,Back,5649493291,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689753,591,1,2,70,57,czkf5t3ai00ghwbga03i5aqxw,1,22.2,33.3,2025-04-13T13:36:38.191Z,2025-04-13T13:36:44Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5649494073,140,33.0,5649494071,56,Back,5649494077,212,18.1,5649494079,213,5.39,5649494075,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689817,592,1,2,71,3,czkf5t3ai00ghwbga03i5aqxw,1,32.9,12.6,2025-04-13T13:36:43.887Z,2025-04-13T13:36:47Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5649494457,141,43.3,5649494455,140,60.4,5649494461,213,0.63,5649494463,1,,5649494459,212,35.6,5649494451,155,,5649494453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689833,593,61,2,71,6,czkf5t3ai00ghwbga03i5aqxw,0,61.0,42.2,2025-04-13T13:36:47.023Z,2025-04-13T13:36:47Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5649494525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689917,740,1,2,71,9,2nnlsjfbcea40t4jeclcbw9lk,1,46.5,67.6,2025-04-13T13:36:49.768Z,2025-04-13T13:36:51Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5649494949,56,Center,5649494955,212,8.0,5649494959,1,,5649494957,213,0.41,5649494951,140,53.5,5649494953,141,72.3,5649494947,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800689965,742,1,2,71,11,2nnlsjfbcea40t4jeclcbw9lk,1,53.5,72.1,2025-04-13T13:36:51.530Z,2025-04-13T13:36:52Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649495107,141,58.4,5649495105,140,56.6,5649495111,213,5.05,5649495109,212,9.9,5649495103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690063,743,1,2,71,12,2nnlsjfbcea40t4jeclcbw9lk,1,56.6,58.4,2025-04-13T13:36:52.423Z,2025-04-13T13:36:55Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5649495557,212,5.9,5649495543,56,Center,5649495547,140,62.0,5649495553,141,60.9,5649495561,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690079,744,1,2,71,14,2nnlsjfbcea40t4jeclcbw9lk,0,73.8,60.9,2025-04-13T13:36:55.096Z,2025-04-13T14:04:46Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649648429,141,61.3,5649648671,156,,5649648431,212,9.2,5649648427,140,65.0,5649648435,213,3.11,5649495617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690089,594,43,2,71,15,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-13T13:36:55.727Z,2025-04-13T14:05:00Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5649495689,56,Back,5649495691,286,0,5649650457,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690165,745,43,2,71,15,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-13T13:36:55.728Z,2025-04-13T13:37:01Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649496253,233,594,5649496179,56,Center,5649496535,144,7,5649496181,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690135,595,4,2,71,17,czkf5t3ai00ghwbga03i5aqxw,1,38.5,37.4,2025-04-13T13:36:57.390Z,2025-04-13T14:38:00Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5649496043,152,,5649496041,56,Back,5649496039,13,,5649496047,286,,5649496397,233,746,5649496045,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690177,746,4,2,71,17,2nnlsjfbcea40t4jeclcbw9lk,0,61.5,62.6,2025-04-13T13:36:57.391Z,2025-04-13T14:38:01Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649496303,13,,5649496413,233,595,5649496309,265,,5649496311,285,,5649496305,56,Center,5649496307,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690245,596,1,2,71,20,czkf5t3ai00ghwbga03i5aqxw,1,35.0,42.1,2025-04-13T13:37:00.674Z,2025-04-13T14:05:12Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5649496643,213,1.24,5649496641,212,19.2,5649496639,141,68.8,5649496635,56,Back,5649496633,152,,5649496631,5,,5649496637,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690411,597,1,2,71,24,czkf5t3ai00ghwbga03i5aqxw,1,60.4,83.6,2025-04-13T13:37:05.055Z,2025-04-13T13:37:10Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649497489,141,77.8,5649497493,212,9.1,5649497497,213,3.59,5649497485,140,52.6,5649497481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690435,598,1,2,71,30,czkf5t3ai00ghwbga03i5aqxw,0,65.2,76.7,2025-04-13T13:37:10.687Z,2025-04-13T13:37:14Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5649497607,56,Left,5649497613,212,2.2,5649497919,233,747,5649497611,141,79.3,5649497923,286,,5649497615,213,0.95,5649497609,140,66.4,5649497917,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690455,747,74,2,71,30,2nnlsjfbcea40t4jeclcbw9lk,1,37.7,15.8,2025-04-13T13:37:10.688Z,2025-04-13T14:38:11Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649497725,56,Back,5649497939,233,598,5649497729,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690465,599,5,2,71,32,czkf5t3ai00ghwbga03i5aqxw,1,66.0,101.7,2025-04-13T13:37:12.399Z,2025-04-13T14:37:25Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5649498745,233,748,5649497793,347,,5649497791,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690645,748,5,2,71,32,2nnlsjfbcea40t4jeclcbw9lk,0,34.0,-1.7,2025-04-13T13:37:12.399Z,2025-04-13T14:37:26Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649498717,347,,5649498715,56,Back,5649498765,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690787,600,1,2,71,43,czkf5t3ai00ghwbga03i5aqxw,1,68.8,100.0,2025-04-13T13:37:23.774Z,2025-04-13T13:37:27Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649499615,107,,5649499623,212,12.2,5649499621,141,85.1,5649499619,140,73.3,5649499617,56,Left,5649499625,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690835,601,1,2,71,47,czkf5t3ai00ghwbga03i5aqxw,1,64.3,79.0,2025-04-13T13:37:27.647Z,2025-04-13T13:37:30Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5649499881,212,24.3,5649499879,141,56.9,5649499885,213,3.81,5649499875,56,Back,5649499877,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800690875,602,1,2,71,50,czkf5t3ai00ghwbga03i5aqxw,1,45.4,62.7,2025-04-13T13:37:30.799Z,2025-04-13T13:37:33Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5649500103,56,Back,5649500115,213,2.12,5649500111,212,10.7,5649500105,140,40.1,5649500107,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691025,603,1,2,71,52,czkf5t3ai00ghwbga03i5aqxw,1,39.6,70.3,2025-04-13T13:37:32.895Z,2025-04-13T13:37:41Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5649500873,213,3.70,5649500869,141,51.6,5649500871,212,24.1,5649500867,140,20.1,5649500865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691067,604,1,2,72,0,czkf5t3ai00ghwbga03i5aqxw,0,21.9,43.3,2025-04-13T13:37:41.343Z,2025-04-13T13:37:44Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5649501117,157,,5649501129,1,,5649501121,140,76.5,5649501123,141,53.6,5649501127,213,0.12,5649501119,56,Center,5649501125,212,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691091,749,44,2,72,2,2nnlsjfbcea40t4jeclcbw9lk,1,30.8,40.3,2025-04-13T13:37:43.277Z,2025-04-13T13:37:47Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5649501293,233,605,5649501201,285,,5649501199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691073,605,44,2,72,2,czkf5t3ai00ghwbga03i5aqxw,0,69.2,59.7,2025-04-13T13:37:43.278Z,2025-04-13T13:37:52Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5649501147,56,Center,5649501315,233,749,5649501149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691171,750,1,2,72,2,2nnlsjfbcea40t4jeclcbw9lk,1,41.6,31.6,2025-04-13T13:37:43.360Z,2025-04-13T14:26:31Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5649501711,213,6.28,5649501705,140,69.4,5649501707,141,31.5,5649501703,56,Center,5649501701,3,,5649501709,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691175,751,44,2,72,5,2nnlsjfbcea40t4jeclcbw9lk,1,55.4,32.0,2025-04-13T13:37:45.864Z,2025-04-13T13:37:51Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649501731,56,Center,5649501733,286,,5649501769,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691141,606,44,2,72,5,czkf5t3ai00ghwbga03i5aqxw,0,44.6,68.0,2025-04-13T13:37:45.865Z,2025-04-13T13:37:52Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5649501811,285,,5649501491,56,Back,5649501813,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691253,752,1,2,72,5,2nnlsjfbcea40t4jeclcbw9lk,1,69.4,31.5,2025-04-13T13:37:46.200Z,2025-04-13T13:37:52Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649502187,141,51.3,5649502183,56,Center,5649502181,3,,5649502185,140,67.6,5649502189,212,13.6,5649502191,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691313,754,1,2,72,10,2nnlsjfbcea40t4jeclcbw9lk,1,72.6,72.6,2025-04-13T13:37:51.063Z,2025-04-13T13:37:54Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649502477,56,Left,5649502485,213,0.79,5649502483,212,19.7,5649502479,140,85.8,5649502481,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691353,755,1,2,72,13,2nnlsjfbcea40t4jeclcbw9lk,1,79.9,92.6,2025-04-13T13:37:54.200Z,2025-04-13T13:37:56Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649502715,212,4.5,5649502705,56,Left,5649502717,213,5.46,5649502711,141,87.8,5649502707,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691373,756,1,2,72,16,2nnlsjfbcea40t4jeclcbw9lk,1,82.8,87.8,2025-04-13T13:37:56.648Z,2025-04-13T14:07:29Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649502823,140,79.1,5649502831,213,3.05,5649502829,212,3.9,5649669389,156,,5649502819,56,Left,5649502827,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691411,757,61,2,72,17,2nnlsjfbcea40t4jeclcbw9lk,0,79.1,88.3,2025-04-13T13:37:57.656Z,2025-04-13T14:07:34Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649502995,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691389,607,1,2,72,17,czkf5t3ai00ghwbga03i5aqxw,0,23.4,29.5,2025-04-13T13:37:58.079Z,2025-04-13T14:07:17Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5649667695,141,32.7,5649502895,56,Back,5649667699,213,0.37,5649667697,212,6.1,5649667691,157,,5649667701,1,,5649667693,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691413,758,1,2,72,18,2nnlsjfbcea40t4jeclcbw9lk,1,70.1,68.1,2025-04-13T13:37:59.071Z,2025-04-13T14:07:53Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649672305,213,0.13,5649672299,140,82.6,5649672303,212,13.2,5649672297,56,Center,5649672301,141,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691503,761,3,2,72,22,2nnlsjfbcea40t4jeclcbw9lk,0,90.6,65.8,2025-04-13T13:38:03.165Z,2025-04-13T13:38:08Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649503467,233,608,5649503405,286,,5649503403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691505,608,7,2,72,22,czkf5t3ai00ghwbga03i5aqxw,0,9.4,34.2,2025-04-13T13:38:03.166Z,2025-04-13T13:38:07Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5649503455,233,761,5649503413,285,,5649503411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691537,762,1,2,72,25,2nnlsjfbcea40t4jeclcbw9lk,1,90.5,71.6,2025-04-13T13:38:05.504Z,2025-04-13T14:06:26Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649503551,56,Center,5649660809,141,78.1,5649660817,213,2.33,5649660813,212,6.1,5649660807,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691621,763,1,2,72,27,2nnlsjfbcea40t4jeclcbw9lk,1,88.6,82.9,2025-04-13T13:38:08.266Z,2025-04-13T13:38:09Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649503947,141,73.3,5649503945,140,77.5,5649503951,213,3.65,5649503949,212,13.4,5649503941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691679,764,1,2,72,28,2nnlsjfbcea40t4jeclcbw9lk,1,77.5,73.3,2025-04-13T13:38:09.272Z,2025-04-13T13:38:11Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649504253,56,Center,5649504259,212,11.0,5649504261,213,6.20,5649504255,140,87.9,5649504257,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691709,765,1,2,72,31,2nnlsjfbcea40t4jeclcbw9lk,1,88.1,71.8,2025-04-13T13:38:11.576Z,2025-04-13T13:38:12Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649504415,140,92.8,5649504423,213,0.97,5649504421,212,8.7,5649504419,141,82.3,5649504413,56,Left,5649504411,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691839,766,1,2,72,34,2nnlsjfbcea40t4jeclcbw9lk,1,92.3,83.6,2025-04-13T13:38:14.600Z,2025-04-13T13:38:18Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649505065,140,82.7,5649505067,141,88.6,5649505071,213,2.82,5649505069,212,10.6,5649505063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691875,767,1,2,72,37,2nnlsjfbcea40t4jeclcbw9lk,1,85.0,89.4,2025-04-13T13:38:17.912Z,2025-04-13T13:38:19Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5649505277,212,7.4,5649505271,56,Center,5649505273,140,84.6,5649505275,141,78.5,5649505279,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691903,768,1,2,72,39,2nnlsjfbcea40t4jeclcbw9lk,1,84.6,78.4,2025-04-13T13:38:19.513Z,2025-04-13T13:38:20Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649505465,140,86.1,5649505467,141,82.7,5649505463,56,Left,5649505471,213,1.08,5649505469,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691957,769,1,2,72,40,2nnlsjfbcea40t4jeclcbw9lk,1,86.1,82.9,2025-04-13T13:38:20.664Z,2025-04-13T13:38:23Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649505761,140,80.3,5649505763,141,78.4,5649505767,213,3.61,5649505765,212,6.8,5649505759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800691991,770,1,2,72,43,2nnlsjfbcea40t4jeclcbw9lk,1,78.8,81.1,2025-04-13T13:38:23.480Z,2025-04-13T13:38:25Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649505979,140,78.3,5649505981,141,91.2,5649505983,212,6.9,5649505985,213,1.65,5649505977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800692021,771,1,2,72,44,2nnlsjfbcea40t4jeclcbw9lk,1,77.6,93.8,2025-04-13T13:38:25.369Z,2025-04-13T13:38:27Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649506159,213,6.11,5649506151,56,Left,5649506153,140,84.4,5649506157,212,7.2,5649506155,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800692031,609,83,2,72,45,czkf5t3ai00ghwbga03i5aqxw,0,26.8,17.4,2025-04-13T13:38:25.487Z,2025-04-13T13:38:33Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5649506981,399,83uml6n0wlgtirmi30sa2ihd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800692037,772,1,2,72,46,2nnlsjfbcea40t4jeclcbw9lk,0,83.2,92.6,2025-04-13T13:38:27.112Z,2025-04-13T13:38:29Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649506239,141,92.6,5649506449,286,,5649506241,212,2.8,5649506243,213,3.14,5649506235,56,Left,5649506445,233,610,5649506443,236,,5649506237,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2800692061,610,74,2,72,46,czkf5t3ai00ghwbga03i5aqxw,1,24.8,5.8,2025-04-13T13:38:27.113Z,2025-04-13T14:38:12Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,,5649506395,285,,5649506473,233,772,5649506391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800692081,611,5,2,72,48,czkf5t3ai00ghwbga03i5aqxw,0,22.8,-2.0,2025-04-13T13:38:29.323Z,2025-04-13T14:37:26Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,,5649506647,233,773,5649506503,347,,5649506501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800692089,773,5,2,72,48,2nnlsjfbcea40t4jeclcbw9lk,1,77.2,102.0,2025-04-13T13:38:29.323Z,2025-04-13T13:38:33Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649506601,233,611,5649506533,347,,5649506531,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800692243,774,1,2,72,56,2nnlsjfbcea40t4jeclcbw9lk,1,81.0,100.0,2025-04-13T13:38:36.425Z,2025-04-13T13:38:38Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5649507427,141,86.9,5649507423,56,Left,5649507421,107,,5649507425,140,68.2,5649507431,213,3.79,5649507429,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
