id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2793636057,680,12,2,63,8,2nnlsjfbcea40t4jeclcbw9lk,1,19.5,39.8,2025-03-30T13:28:58.354Z,2025-03-30T13:29:01Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5610682843,141,50.0,5610682845,212,12.1,5610682835,56,Back,5610682839,140,29.0,5610682847,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636061,580,1,2,63,10,evf5hhqgnjhwjsth1m6pawxdp,1,74.8,54.6,2025-03-30T13:28:59.948Z,2025-03-30T13:29:01Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5610682883,56,Center,5610682887,140,72.2,5610682889,141,75.7,5610682891,212,14.6,5610682893,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636141,581,1,2,63,12,evf5hhqgnjhwjsth1m6pawxdp,1,72.2,75.7,2025-03-30T13:29:01.772Z,2025-03-30T13:29:05Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610683333,213,0.51,5610683331,212,12.6,5610683325,56,Left,5610683329,141,84.7,5610683327,140,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636169,582,1,2,63,16,evf5hhqgnjhwjsth1m6pawxdp,0,75.8,75.3,2025-03-30T13:29:05.820Z,2025-03-30T13:29:07Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610683477,212,28.2,5610683467,155,,5610683479,213,5.48,5610683471,56,Center,5610683475,141,45.4,5610683473,140,94.4,5610683463,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636185,681,12,2,63,17,2nnlsjfbcea40t4jeclcbw9lk,1,7.6,53.0,2025-03-30T13:29:07.122Z,2025-03-30T13:29:09Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5610683565,141,65.8,5610683673,167,,5610683557,56,Back,5610683571,213,2.37,5610683607,15,,5610683561,140,0.0,5610683569,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636197,583,6,2,63,18,evf5hhqgnjhwjsth1m6pawxdp,1,98.4,38.8,2025-03-30T13:29:08.154Z,2025-03-30T13:29:14Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610683829,233,682,5610683811,75,,5610683809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636201,682,6,2,63,18,2nnlsjfbcea40t4jeclcbw9lk,0,1.6,61.2,2025-03-30T13:29:08.154Z,2025-03-30T13:29:15Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5610683697,73,,5610683857,233,583,5610683695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636809,584,1,2,63,46,evf5hhqgnjhwjsth1m6pawxdp,1,99.5,0.5,2025-03-30T13:29:35.532Z,2025-03-30T13:29:45Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610686941,56,Center,5610686937,155,,5610686943,140,91.7,5610686947,212,50.0,5610686933,2,,5610686945,141,73.0,5610687343,223,,5610686951,1,,5610686949,213,1.74,5610686935,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636817,585,61,2,63,51,evf5hhqgnjhwjsth1m6pawxdp,0,91.7,73.0,2025-03-30T13:29:40.605Z,2025-03-30T13:29:41Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610686967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636827,586,5,2,63,52,evf5hhqgnjhwjsth1m6pawxdp,0,89.4,102.0,2025-03-30T13:29:41.613Z,2025-03-30T13:29:46Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610687029,347,,5610687325,233,683,5610687027,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636857,683,5,2,63,52,2nnlsjfbcea40t4jeclcbw9lk,1,10.6,-2.0,2025-03-30T13:29:41.613Z,2025-03-30T13:29:48Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5610687211,347,,5610687267,233,586,5610687209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637237,684,1,2,64,14,2nnlsjfbcea40t4jeclcbw9lk,0,7.1,0.0,2025-03-30T13:30:04.162Z,2025-03-30T13:33:52Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5610689305,107,,5610689307,56,Back,5610689313,212,13.5,5610689315,213,1.00,5610689309,140,14.0,5610689311,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637275,685,1,2,64,16,2nnlsjfbcea40t4jeclcbw9lk,0,14.0,14.7,2025-03-30T13:30:05.458Z,2025-03-30T13:33:53Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5610689503,1,,5610689499,212,10.5,5610689497,141,12.8,5610689501,213,6.16,5610689495,140,23.9,5610689493,56,Back,5610689491,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643065,626,44,2,64,16,evf5hhqgnjhwjsth1m6pawxdp,1,73.0,85.8,2025-03-30T13:30:06.038Z,2025-03-30T14:14:02Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610995229,233,708,5610720639,56,Left,5610720641,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641973,708,44,2,64,16,2nnlsjfbcea40t4jeclcbw9lk,0,27.0,14.2,2025-03-30T13:30:06.039Z,2025-03-30T14:14:02Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5610995151,233,626,5610714933,56,Back,5610714935,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637277,686,50,2,64,17,2nnlsjfbcea40t4jeclcbw9lk,1,23.4,14.2,2025-03-30T13:30:06.836Z,2025-03-30T13:30:10Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5610689511,285,,5610689509,56,Back,5610689713,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637301,587,7,2,64,17,evf5hhqgnjhwjsth1m6pawxdp,1,76.6,85.8,2025-03-30T13:30:06.837Z,2025-03-30T13:34:41Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610689621,56,Left,5610689657,233,686,5610689623,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637351,588,1,2,64,18,evf5hhqgnjhwjsth1m6pawxdp,0,79.7,85.1,2025-03-30T13:30:08.228Z,2025-03-30T13:30:31Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610689913,141,79.9,5610689909,56,Left,5610689911,140,79.1,5610689921,213,4.54,5610689917,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637343,687,1,2,64,20,2nnlsjfbcea40t4jeclcbw9lk,0,22.7,19.1,2025-03-30T13:30:09.413Z,2025-03-30T13:30:10Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610689863,155,,5610689865,56,Back,5610689873,213,0.70,5610689867,140,29.0,5610689871,212,8.7,5610689869,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637371,589,44,2,64,21,evf5hhqgnjhwjsth1m6pawxdp,1,76.2,82.2,2025-03-30T13:30:10.898Z,2025-03-30T13:35:55Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5610690037,286,,5610726575,233,688,5610690035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637359,688,44,2,64,21,2nnlsjfbcea40t4jeclcbw9lk,0,23.8,17.8,2025-03-30T13:30:10.899Z,2025-03-30T13:35:56Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5610689967,285,,5610726505,233,589,5610689965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637537,592,1,2,64,22,evf5hhqgnjhwjsth1m6pawxdp,0,60.1,77.2,2025-03-30T13:30:11.420Z,2025-03-30T13:30:22Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5610690977,141,71.8,5610690979,212,5.8,5610690971,56,Center,5610690975,140,64.4,5610690981,213,5.60,5610690965,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637437,689,1,2,64,24,2nnlsjfbcea40t4jeclcbw9lk,0,41.2,44.6,2025-03-30T13:30:13.618Z,2025-03-30T13:30:14Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610690391,56,Center,5610690399,141,68.8,5610690403,213,0.79,5610690401,212,23.2,5610690395,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637447,590,8,2,64,25,evf5hhqgnjhwjsth1m6pawxdp,1,47.7,29.7,2025-03-30T13:30:14.942Z,2025-03-30T13:30:15Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5610690439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637473,690,1,2,64,26,2nnlsjfbcea40t4jeclcbw9lk,0,38.1,74.4,2025-03-30T13:30:16.178Z,2025-03-30T13:30:17Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5610690611,212,3.1,5610690615,213,6.11,5610690597,56,Back,5610690605,141,73.6,5610690653,286,,5610690649,233,591,5610690647,236,,5610690601,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637479,591,74,2,64,26,evf5hhqgnjhwjsth1m6pawxdp,1,54.0,25.3,2025-03-30T13:30:16.179Z,2025-03-30T14:13:59Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5610690687,233,690,5610690623,56,Center,5610690625,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637541,691,1,2,64,28,2nnlsjfbcea40t4jeclcbw9lk,1,43.4,73.3,2025-03-30T13:30:18.018Z,2025-03-30T13:30:20Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5610690999,56,Left,5610691007,213,0.54,5610691005,212,24.4,5610691003,141,91.7,5610691001,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637627,692,1,2,64,35,2nnlsjfbcea40t4jeclcbw9lk,0,89.6,79.6,2025-03-30T13:30:24.499Z,2025-03-30T13:30:27Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5610691773,286,,5610691763,233,593,5610691497,212,2.2,5610691499,213,4.86,5610691495,141,76.4,5610691479,2,,5610691487,56,Center,5610691757,236,,5610691491,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637663,593,12,2,64,35,evf5hhqgnjhwjsth1m6pawxdp,1,8.4,23.4,2025-03-30T13:30:24.599Z,2025-03-30T14:11:27Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5610691823,233,692,5610691745,56,Back,5610691743,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637675,594,6,2,64,38,evf5hhqgnjhwjsth1m6pawxdp,0,4.6,25.8,2025-03-30T13:30:27.500Z,2025-03-30T14:11:29Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5610691985,233,693,5610691901,73,,5610691899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637703,693,6,2,64,38,2nnlsjfbcea40t4jeclcbw9lk,1,95.4,74.2,2025-03-30T13:30:27.500Z,2025-03-30T14:13:48Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5610691947,73,,5610691945,56,Center,5610691965,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638381,694,1,2,65,11,2nnlsjfbcea40t4jeclcbw9lk,1,99.5,99.5,2025-03-30T13:31:01.077Z,2025-03-30T14:06:38Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5610695559,6,,5610695587,213,4.60,5610695583,212,23.8,5610695573,140,96.9,5610695557,2,,5610695567,56,Center,5610695579,141,64.8,5610695561,155,,5610695563,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793682051,909,61,2,65,13,2nnlsjfbcea40t4jeclcbw9lk,1,89.9,62.4,2025-03-30T13:31:02.380Z,2025-03-30T14:06:35Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5610937305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638391,595,43,2,65,15,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-03-30T13:31:04.381Z,2025-03-30T13:31:50Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5610700483,144,61,5610695607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638449,596,4,2,65,16,evf5hhqgnjhwjsth1m6pawxdp,1,8.5,29.6,2025-03-30T13:31:06.209Z,2025-03-30T13:31:10Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5610695971,13,,5610695981,285,,5610696011,233,695,5610695975,152,,5610695973,56,Back,5610695977,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638413,695,4,2,65,16,2nnlsjfbcea40t4jeclcbw9lk,0,91.5,70.4,2025-03-30T13:31:06.210Z,2025-03-30T13:31:11Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5610695785,13,,5610695793,286,,5610695787,56,Center,5610696039,233,596,5610695789,152,,5610695791,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638711,597,1,2,65,31,evf5hhqgnjhwjsth1m6pawxdp,1,8.5,27.0,2025-03-30T13:31:21.196Z,2025-03-30T13:31:22Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610697325,213,5.96,5610697323,212,20.1,5610697319,140,26.6,5610697321,141,17.6,5610697317,56,Back,5610697315,152,,5610697313,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638755,598,1,2,65,33,evf5hhqgnjhwjsth1m6pawxdp,1,26.2,22.7,2025-03-30T13:31:22.717Z,2025-03-30T13:31:25Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5610697575,212,13.5,5610697571,141,19.5,5610697579,213,3.30,5610697567,56,Back,5610697569,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638861,599,1,2,65,35,evf5hhqgnjhwjsth1m6pawxdp,1,13.8,16.1,2025-03-30T13:31:25.195Z,2025-03-30T13:31:30Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610698097,213,5.94,5610698089,140,34.5,5610698095,212,23.1,5610698093,141,4.7,5610698085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638871,600,61,2,65,39,evf5hhqgnjhwjsth1m6pawxdp,0,34.5,4.7,2025-03-30T13:31:29.236Z,2025-03-30T13:31:38Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5610698145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638895,601,45,2,65,40,evf5hhqgnjhwjsth1m6pawxdp,0,35.2,8.2,2025-03-30T13:31:30.130Z,2025-03-30T14:13:56Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5610698261,285,,5610698461,233,696,5610698255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638907,696,3,2,65,40,2nnlsjfbcea40t4jeclcbw9lk,1,64.8,91.8,2025-03-30T13:31:30.130Z,2025-03-30T14:13:55Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610698333,56,Left,5610698335,286,,5610698425,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638937,698,4,2,65,43,2nnlsjfbcea40t4jeclcbw9lk,1,64.6,90.0,2025-03-30T13:31:32.756Z,2025-03-30T13:31:36Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610698535,265,,5610698533,152,,5610698575,233,602,5610698531,56,Left,5610698529,13,,5610698537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638929,602,4,2,65,43,evf5hhqgnjhwjsth1m6pawxdp,0,35.4,10.0,2025-03-30T13:31:32.757Z,2025-03-30T13:31:36Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5610698501,13,,5610698665,233,698,5610698505,152,,5610698503,56,Back,5610698509,285,,5610698507,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639413,699,1,2,66,3,2nnlsjfbcea40t4jeclcbw9lk,1,63.4,88.9,2025-03-30T13:31:53.155Z,2025-03-30T13:31:54Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5610700801,56,Left,5610700793,5,,5610700805,140,71.2,5610700797,152,,5610700809,141,96.2,5610700815,213,0.54,5610700813,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639453,700,1,2,66,4,2nnlsjfbcea40t4jeclcbw9lk,1,71.2,96.2,2025-03-30T13:31:53.859Z,2025-03-30T13:31:55Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5610701041,213,3.61,5610701039,212,6.7,5610701037,141,91.7,5610701035,140,65.5,5610701033,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639515,701,1,2,66,6,2nnlsjfbcea40t4jeclcbw9lk,1,66.2,92.1,2025-03-30T13:31:55.779Z,2025-03-30T13:31:59Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5610701387,213,4.71,5610701379,56,Left,5610701381,140,66.2,5610701385,212,5.0,5610701383,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639523,702,50,2,66,9,2nnlsjfbcea40t4jeclcbw9lk,1,69.5,84.7,2025-03-30T13:31:59.044Z,2025-03-30T14:13:53Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610701719,233,603,5610701403,56,Left,5610701405,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639557,603,7,2,66,9,evf5hhqgnjhwjsth1m6pawxdp,1,30.5,15.3,2025-03-30T13:31:59.045Z,2025-03-30T14:13:52Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5610701699,233,702,5610701613,56,Back,5610701615,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639621,605,1,2,66,12,evf5hhqgnjhwjsth1m6pawxdp,1,29.2,26.4,2025-03-30T13:32:01.933Z,2025-03-30T13:32:03Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5610701991,56,Back,5610702001,213,2.19,5610701995,140,24.9,5610701999,212,7.8,5610701997,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639645,606,1,2,66,14,evf5hhqgnjhwjsth1m6pawxdp,0,26.5,35.7,2025-03-30T13:32:03.837Z,2025-03-30T13:32:06Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5610702147,212,6.3,5610702149,213,6.12,5610702373,236,,5610702375,233,703,5610702379,286,,5610702139,56,Back,5610702143,140,32.4,5610702145,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639693,703,74,2,66,14,2nnlsjfbcea40t4jeclcbw9lk,1,68.2,61.8,2025-03-30T13:32:03.838Z,2025-03-30T14:14:00Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5610702345,56,Center,5610702409,233,606,5610702347,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639727,607,1,2,66,16,evf5hhqgnjhwjsth1m6pawxdp,1,29.0,28.6,2025-03-30T13:32:05.789Z,2025-03-30T13:32:08Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5610702535,212,9.5,5610702533,141,15.8,5610702531,140,32.7,5610702529,56,Back,5610702537,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639773,608,1,2,66,18,evf5hhqgnjhwjsth1m6pawxdp,1,32.7,15.8,2025-03-30T13:32:07.868Z,2025-03-30T13:32:10Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5610702817,141,25.8,5610702819,212,12.2,5610702823,213,2.55,5610702815,140,23.1,5610702813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639847,609,1,2,66,20,evf5hhqgnjhwjsth1m6pawxdp,1,23.1,25.8,2025-03-30T13:32:10.044Z,2025-03-30T13:32:13Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610703269,140,41.2,5610703277,1,,5610703267,56,Back,5610703275,213,0.18,5610703273,212,19.3,5610703265,157,,5610703271,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639813,704,43,2,66,22,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-03-30T13:32:12.036Z,2025-03-30T13:32:17Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5610703633,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639853,610,4,2,66,23,evf5hhqgnjhwjsth1m6pawxdp,1,43.4,33.0,2025-03-30T13:32:13.277Z,2025-03-30T13:32:19Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5610703505,152,,5610703503,56,Back,5610703521,233,705,5610703499,13,,5610703507,286,,5610703501,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639849,705,4,2,66,23,2nnlsjfbcea40t4jeclcbw9lk,0,56.6,67.0,2025-03-30T13:32:13.278Z,2025-03-30T13:33:08Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5610703365,285,,5610710497,294,,5610703553,233,610,5610703361,152,,5610703357,13,,5610703359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640425,611,1,2,66,42,evf5hhqgnjhwjsth1m6pawxdp,1,42.3,38.2,2025-03-30T13:32:31.724Z,2025-03-30T13:32:38Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5610706415,5,,5610706429,213,4.63,5610706427,212,15.2,5610706425,141,15.9,5610706421,140,41.1,5610706419,56,Back,5610706417,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640487,612,1,2,66,48,evf5hhqgnjhwjsth1m6pawxdp,1,35.0,4.3,2025-03-30T13:32:37.916Z,2025-03-30T13:32:40Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5610706869,141,4.4,5610706867,140,50.6,5610706873,213,0.00,5610706865,56,Right,5610706871,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640543,613,1,2,66,51,evf5hhqgnjhwjsth1m6pawxdp,1,45.7,5.5,2025-03-30T13:32:40.413Z,2025-03-30T14:11:31Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5610707155,212,9.0,5610707153,141,8.8,5610707149,56,Back,5610707151,140,37.4,5610707157,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640637,614,1,2,66,53,evf5hhqgnjhwjsth1m6pawxdp,1,37.3,10.7,2025-03-30T13:32:42.701Z,2025-03-30T13:32:46Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5610707643,140,48.7,5610707653,212,13.2,5610707635,56,Back,5610707649,141,18.8,5610707657,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640705,706,83,2,66,56,2nnlsjfbcea40t4jeclcbw9lk,0,40.8,65.5,2025-03-30T13:32:45.884Z,2025-03-30T14:05:46Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5610709013,399,94i0qwhb3xu4pu37gofme9mnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640645,615,61,2,66,56,evf5hhqgnjhwjsth1m6pawxdp,1,53.1,26.1,2025-03-30T13:32:46.126Z,2025-03-30T13:32:46Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5610707697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640801,616,1,2,66,58,evf5hhqgnjhwjsth1m6pawxdp,1,39.7,32.2,2025-03-30T13:32:48.141Z,2025-03-30T13:32:53Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5610708515,56,Left,5610708513,155,,5610708519,141,85.7,5610708521,212,44.6,5610708517,140,64.3,5610708525,1,,5610708523,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640827,617,1,2,67,3,evf5hhqgnjhwjsth1m6pawxdp,1,73.1,84.5,2025-03-30T13:32:52.893Z,2025-03-30T13:32:54Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5610708661,56,Center,5610708665,141,74.4,5610708663,140,67.4,5610708667,212,9.1,5610708669,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640881,618,1,2,67,4,evf5hhqgnjhwjsth1m6pawxdp,1,67.4,74.4,2025-03-30T13:32:53.997Z,2025-03-30T13:32:56Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5610708961,56,Left,5610708965,140,77.0,5610708975,213,0.74,5610708973,212,13.7,5610708969,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
