id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value
2816631615,560,1,2,83,1,6i936isoyj6d0uuxdj537uc97,1,6.2,100.0,2025-05-18T16:11:49.511Z,2025-05-18T16:12:07Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5737441755,107,,5737441757,1,,5737440189,141,96.6,5737440185,56,Back,5737440191,212,24.2,5737440187,140,29.0,5737440193,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631661,561,3,2,83,3,6i936isoyj6d0uuxdj537uc97,1,35.6,85.0,2025-05-18T16:11:51.431Z,2025-05-18T16:11:57Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5737440471,56,Back,5737440491,286,,5737440487,233,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631659,975,45,2,83,3,93ohqui2qgqm8408viwmm1ken,0,64.4,15.0,2025-05-18T16:11:51.431Z,2025-05-18T16:11:58Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5737440453,56,Right,5737440455,285,,5737440513,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631733,562,43,2,83,5,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-18T16:11:53.354Z,2025-05-18T16:20:38Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5737488681,144,3,5737440837,56,Back,5737440839,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631739,563,61,2,83,8,6i936isoyj6d0uuxdj537uc97,0,39.2,91.6,2025-05-18T16:11:55.751Z,2025-05-18T16:12:24Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5737440943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631833,564,5,2,83,8,6i936isoyj6d0uuxdj537uc97,0,42.6,101.2,2025-05-18T16:11:55.752Z,2025-05-18T16:28:55Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5737453783,233,976,5737490281,347,,5737441471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631697,976,5,2,83,8,93ohqui2qgqm8408viwmm1ken,1,57.4,-1.2,2025-05-18T16:11:55.752Z,2025-05-18T16:20:55Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,5737453757,233,564,5737440861,56,Right,5737490283,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631817,977,1,2,83,13,93ohqui2qgqm8408viwmm1ken,1,46.0,0.0,2025-05-18T16:12:00.948Z,2025-05-18T16:23:09Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5737446547,1,,5737441357,213,2.03,5737441355,212,22.0,5737441351,140,36.7,5737446543,107,,5737441349,56,Back,5737441353,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631857,978,1,2,83,14,93ohqui2qgqm8408viwmm1ken,1,36.7,27.1,2025-05-18T16:12:02.021Z,2025-05-18T16:22:58Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737441623,140,36.0,5737441629,213,1.62,5737441621,56,Back,5737441625,141,48.8,5737441627,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631867,979,1,2,83,15,93ohqui2qgqm8408viwmm1ken,1,36.0,48.8,2025-05-18T16:12:03.109Z,2025-05-18T16:23:08Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737441671,140,35.7,5737441669,56,Back,5737441673,141,42.1,5737441677,213,4.64,5737441675,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631879,980,1,2,83,16,93ohqui2qgqm8408viwmm1ken,1,35.7,42.1,2025-05-18T16:12:04.556Z,2025-05-18T16:23:14Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737441731,56,Back,5737441739,213,1.68,5737441733,140,35.2,5737441737,212,4.9,5737441735,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631901,981,1,2,83,17,93ohqui2qgqm8408viwmm1ken,1,35.2,49.3,2025-05-18T16:12:05.085Z,2025-05-18T16:23:22Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737441899,213,4.69,5737441891,56,Back,5737441893,140,35.1,5737441897,212,4.9,5737441895,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816631979,982,1,2,83,18,93ohqui2qgqm8408viwmm1ken,1,33.3,45.4,2025-05-18T16:12:06.260Z,2025-05-18T16:23:27Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737442339,141,54.6,5737442341,212,6.3,5737442335,56,Back,5737442343,213,1.47,5737442337,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641613,1108,1,2,83,19,93ohqui2qgqm8408viwmm1ken,1,33.2,54.4,2025-05-18T16:12:06.663Z,2025-05-18T16:23:34Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737496047,212,6.3,5737496045,141,45.2,5737496043,140,33.5,5737496041,56,Back,5737496049,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641759,1109,1,2,83,19,93ohqui2qgqm8408viwmm1ken,1,32.2,47.0,2025-05-18T16:12:06.763Z,2025-05-18T16:23:45Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737496945,212,14.8,5737496947,213,0.05,5737496943,141,48.1,5737496939,56,Back,5737496941,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632035,983,1,2,83,24,93ohqui2qgqm8408viwmm1ken,1,44.0,48.4,2025-05-18T16:12:12.589Z,2025-05-18T16:23:52Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737442673,140,39.5,5737442679,213,4.49,5737442671,56,Back,5737442675,141,18.2,5737442677,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632071,984,1,2,83,31,93ohqui2qgqm8408viwmm1ken,1,40.1,19.4,2025-05-18T16:12:18.925Z,2025-05-18T16:24:07Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5737442849,212,14.7,5737442847,141,4.7,5737442851,213,5.53,5737442845,140,50.3,5737442843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632111,985,1,2,83,32,93ohqui2qgqm8408viwmm1ken,1,50.3,4.7,2025-05-18T16:12:19.884Z,2025-05-18T16:24:09Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5737443089,56,Back,5737443097,212,9.6,5737443095,141,14.1,5737443099,213,2.41,5737443093,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632135,986,1,2,83,33,93ohqui2qgqm8408viwmm1ken,1,43.5,14.1,2025-05-18T16:12:21.340Z,2025-05-18T16:24:10Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5737443203,213,0.73,5737443197,140,52.2,5737443195,56,Center,5737443199,141,26.2,5737443201,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632159,987,1,2,83,35,93ohqui2qgqm8408viwmm1ken,1,52.2,26.2,2025-05-18T16:12:23.052Z,2025-05-18T16:12:24Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737443323,56,Right,5737443325,140,56.9,5737443327,141,4.7,5737443331,213,5.04,5737443329,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632205,988,1,2,83,37,93ohqui2qgqm8408viwmm1ken,1,56.9,4.7,2025-05-18T16:12:24.844Z,2025-05-18T16:24:21Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5737443609,140,87.3,5737443619,213,0.04,5737443617,212,31.9,5737443613,141,6.7,5737443607,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632309,989,1,2,83,44,93ohqui2qgqm8408viwmm1ken,1,81.9,13.4,2025-05-18T16:12:32.077Z,2025-05-18T16:12:34Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5737444179,141,5.5,5737444183,213,3.51,5737444181,212,14.9,5737444177,140,68.7,5737444175,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632419,990,1,2,83,46,93ohqui2qgqm8408viwmm1ken,1,68.7,5.5,2025-05-18T16:12:34.237Z,2025-05-18T16:12:39Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5737444727,213,6.06,5737444725,212,6.0,5737444719,56,Right,5737444721,140,74.3,5737444723,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632425,566,83,2,83,50,6i936isoyj6d0uuxdj537uc97,0,28.1,80.3,2025-05-18T16:12:38.424Z,2025-05-18T16:12:58Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5737445353,399,7hugqbtot3c8fmxtfqld9l15g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632451,991,1,2,83,52,93ohqui2qgqm8408viwmm1ken,0,80.8,23.0,2025-05-18T16:12:39.821Z,2025-05-18T16:12:41Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5737444941,212,11.6,5737444939,141,37.6,5737444935,56,Center,5737444943,213,1.02,5737444937,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632505,567,12,2,83,53,6i936isoyj6d0uuxdj537uc97,1,14.4,65.4,2025-05-18T16:12:41.591Z,2025-05-18T16:12:44Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5737445259,141,84.1,5737445261,212,13.1,5737445263,213,1.81,5737445257,140,11.5,5737445255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632493,992,1,2,83,55,93ohqui2qgqm8408viwmm1ken,0,85.1,11.4,2025-05-18T16:12:43.278Z,2025-05-18T16:12:44Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5737445189,213,1.37,5737445175,2,,5737445181,56,Center,5737445183,140,89.2,5737445185,141,42.7,5737445187,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632513,568,8,2,83,56,6i936isoyj6d0uuxdj537uc97,1,8.8,55.1,2025-05-18T16:12:44.391Z,2025-05-18T16:28:14Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5737445299,56,Back,5737446419,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632595,993,61,2,84,3,93ohqui2qgqm8408viwmm1ken,0,91.5,70.6,2025-05-18T16:12:50.813Z,2025-05-18T16:28:18Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5737445741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632591,569,43,2,84,3,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-18T16:12:51.160Z,2025-05-18T16:27:59Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5737445721,94,0,5737445723,56,Back,5737523561,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632609,994,43,2,84,4,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-18T16:12:52.550Z,2025-05-18T16:28:01Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5737523747,144,61,5737445827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632613,570,5,2,84,5,6i936isoyj6d0uuxdj537uc97,1,-1.2,30.2,2025-05-18T16:12:52.680Z,2025-05-18T16:28:56Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5737445843,346,,5737446013,233,995,5737445841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816632631,995,5,2,84,5,93ohqui2qgqm8408viwmm1ken,0,101.2,69.8,2025-05-18T16:12:52.680Z,2025-05-18T16:28:56Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5737445967,56,Center,5737446039,233,570,5737445969,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816633267,571,18,2,84,47,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-18T16:13:35.200Z,2025-05-18T16:13:36Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5737449591,42,,5737449649,55,572,5737449595,59,9,5737449593,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816633275,572,19,2,84,47,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-18T16:13:35.201Z,2025-05-18T16:15:21Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5737449637,145,9,5737458921,292,3,5737449639,59,3,5737449641,44,Defender,5737449633,42,,5737449643,55,571,5737458923,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816633405,573,18,2,84,51,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-18T16:13:39.184Z,2025-05-18T16:13:49Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5737450261,42,,5737450263,44,Midfielder,5737450319,55,574,5737450265,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816633409,574,19,2,84,51,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-18T16:13:39.185Z,2025-05-18T16:15:24Z,d4nz5uqb2xsmza0ui0l20sgk,M. Persson,,,5737450305,55,573,5737450299,292,9,5737450303,44,Forward,5737450291,42,,5737450301,293,3,5737450295,145,2,5737450297,59,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634735,581,40,2,84,52,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-18T16:13:40.534Z,2025-05-18T16:15:17Z,,,,,5737457539,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",5737457541,59,"12, 3, 15, 21, 4, 2, 8, 13, 28, 25, 14, 1, 10, 20, 26",5737457547,194,2s9ra3bnhkcid5uz7abhdhr6d,5737457545,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",5737457537,30,"87x84p759ef1d1qyffeghbp3p, 9uumw2ntt4397bee2p3m2qdt6, 9bmo8w8t7slkzbb5owilyoqju, 2s9ra3bnhkcid5uz7abhdhr6d, bdw87kq6mx8rdkkpb9w5nar1m, b248ue8bteo0awvp627dokd0, e9q5sweea5ymhqqwh5tucuzth, eikthetfmpxyeqsisa7vs3hsl, d4nz5uqb2xsmza0ui0l20sgk, bpzni5riygngh99pfbcu8f78q, eacqkvqbdrk7h93nzhwk0jff9, 2trecv075gi4o78mfuyh4xiol, 7q001jk9hk2ylv31sv48fv7dg, 2iaisohuaaw7ioyox0d9zuvl6, l7librn1vzdub2poztkj3fv8",5737457543,130,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816633715,996,18,2,85,15,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-18T16:14:02.675Z,2025-05-18T16:14:03Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5737452113,42,,5737452189,55,997,5737452115,44,Defender,5737452117,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816633723,997,19,2,85,15,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-18T16:14:02.676Z,2025-05-18T16:14:03Z,70uwtz6q782qjf2mqpdlqpbkl,M. Olsson,,,5737452139,42,,5737452153,293,5,5737452161,55,996,5737452143,145,5,5737452157,44,Defender,5737452147,292,4,5737452145,59,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634077,575,1,2,85,32,6i936isoyj6d0uuxdj537uc97,0,1.6,43.2,2025-05-18T16:14:20.058Z,2025-05-18T16:28:26Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5737454019,74,,5737454009,140,43.6,5737454011,141,26.6,5737454013,212,45.5,5737454007,56,Back,5737454005,124,,5737454015,213,6.03,5737525453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634085,998,44,2,85,35,93ohqui2qgqm8408viwmm1ken,1,73.6,59.0,2025-05-18T16:14:23.085Z,2025-05-18T16:28:45Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5737454171,286,,5737454069,56,Center,5737454167,233,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634097,576,44,2,85,35,6i936isoyj6d0uuxdj537uc97,0,26.4,41.0,2025-05-18T16:14:23.086Z,2025-05-18T16:28:45Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5737454093,285,,5737454091,56,Back,5737454191,233,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634101,999,61,2,85,35,93ohqui2qgqm8408viwmm1ken,1,37.2,60.3,2025-05-18T16:14:23.645Z,2025-05-18T16:14:24Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5737454103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634137,1000,1,2,85,37,93ohqui2qgqm8408viwmm1ken,1,33.0,64.9,2025-05-18T16:14:24.957Z,2025-05-18T16:14:27Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737454335,212,15.8,5737454337,213,4.26,5737454333,141,44.0,5737454329,56,Back,5737454331,140,26.5,5737454327,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634189,1002,1,2,85,40,93ohqui2qgqm8408viwmm1ken,1,26.9,39.7,2025-05-18T16:14:27.709Z,2025-05-18T16:14:31Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5737454583,140,3.8,5737454589,213,3.02,5737454581,56,Back,5737454585,141,43.9,5737454587,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634219,1003,1,2,85,43,93ohqui2qgqm8408viwmm1ken,0,3.4,42.1,2025-05-18T16:14:31.520Z,2025-05-18T16:14:33Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,,5737454737,141,42.2,5737454735,140,60.5,5737454731,157,,5737454741,213,0.00,5737454739,212,60.0,5737454743,1,,5737454733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634239,577,1,2,85,46,6i936isoyj6d0uuxdj537uc97,0,38.5,63.0,2025-05-18T16:14:34.569Z,2025-05-18T16:14:35Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5737454869,56,Center,5737454871,140,55.6,5737454873,141,47.8,5737454875,212,20.7,5737454867,3,,5737454877,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634277,1004,1,2,85,47,93ohqui2qgqm8408viwmm1ken,1,51.9,49.1,2025-05-18T16:14:35.564Z,2025-05-18T16:14:37Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5737455153,141,49.4,5737455195,212,5.0,5737455143,3,,5737455151,140,56.7,5737455199,213,0.04,5737455147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634313,1005,1,2,85,49,93ohqui2qgqm8408viwmm1ken,1,56.7,49.4,2025-05-18T16:14:37.485Z,2025-05-18T16:14:39Z,70uwtz6q782qjf2mqpdlqpbkl,M. Olsson,,,5737455309,56,Center,5737455311,140,59.4,5737455313,141,64.2,5737455315,212,10.5,5737455317,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634457,1006,1,2,85,51,93ohqui2qgqm8408viwmm1ken,1,61.0,67.3,2025-05-18T16:14:39.052Z,2025-05-18T16:14:47Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5737456011,140,82.1,5737456009,56,Left,5737456017,213,0.74,5737456015,212,29.9,5737456013,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634493,1007,1,2,85,59,93ohqui2qgqm8408viwmm1ken,0,88.4,86.9,2025-05-18T16:14:47.293Z,2025-05-18T16:27:18Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5737456221,141,46.7,5737456219,140,87.6,5737456213,2,,5737456223,212,27.3,5737456225,213,4.68,5737456215,155,,5737456217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634499,578,12,2,86,3,6i936isoyj6d0uuxdj537uc97,1,12.4,62.2,2025-05-18T16:14:50.793Z,2025-05-18T16:27:46Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5737520873,140,21.9,5737520879,213,5.51,5737456241,56,Back,5737520875,141,47.9,5737520877,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634663,579,12,2,86,4,6i936isoyj6d0uuxdj537uc97,1,17.2,47.6,2025-05-18T16:14:51.976Z,2025-05-18T16:15:02Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5737457209,56,Back,5737457211,140,43.2,5737457215,212,28.3,5737457217,213,6.02,5737457213,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634593,1008,1,2,86,7,93ohqui2qgqm8408viwmm1ken,1,53.0,69.3,2025-05-18T16:14:55.101Z,2025-05-18T16:14:57Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737456853,56,Left,5737456855,140,59.2,5737456857,141,88.0,5737456859,212,14.3,5737456861,213,1.10,5737456851,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634617,1009,1,2,86,10,93ohqui2qgqm8408viwmm1ken,1,58.7,88.7,2025-05-18T16:14:57.693Z,2025-05-18T16:14:59Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737456985,140,64.8,5737456987,141,95.6,5737456991,213,0.63,5737456983,56,Left,5737456989,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634669,1010,1,2,86,11,93ohqui2qgqm8408viwmm1ken,1,64.8,95.6,2025-05-18T16:14:59.085Z,2025-05-18T16:15:02Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5737457239,56,Left,5737457241,140,68.1,5737457245,212,4.8,5737457247,213,5.53,5737457243,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634681,1011,4,2,86,14,93ohqui2qgqm8408viwmm1ken,1,72.4,90.8,2025-05-18T16:15:02.279Z,2025-05-18T16:15:06Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737457347,233,580,5737457315,152,,5737457317,265,,5737457319,286,,5737457311,13,,5737457313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634677,580,4,2,86,14,6i936isoyj6d0uuxdj537uc97,0,27.6,9.2,2025-05-18T16:15:02.280Z,2025-05-18T16:15:06Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5737457279,56,Back,5737457283,265,,5737457353,233,1011,5737457285,285,,5737457281,152,,5737457277,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634907,1012,1,2,86,28,93ohqui2qgqm8408viwmm1ken,1,67.8,92.1,2025-05-18T16:15:16.013Z,2025-05-18T16:15:17Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737458481,140,56.0,5737458503,189,,5737458483,141,80.2,5737458479,56,Left,5737458475,5,,5737458477,152,,5737458485,212,14.8,5737458487,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816634949,1013,1,2,86,29,93ohqui2qgqm8408viwmm1ken,1,56.0,80.2,2025-05-18T16:15:17.645Z,2025-05-18T16:15:19Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737458729,141,64.8,5737458733,213,3.71,5737458731,212,19.4,5737458727,140,40.4,5737458725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816635019,1014,1,2,86,31,93ohqui2qgqm8408viwmm1ken,1,40.4,64.8,2025-05-18T16:15:18.989Z,2025-05-18T16:15:22Z,70uwtz6q782qjf2mqpdlqpbkl,M. Olsson,,,5737459061,213,4.86,5737459059,212,22.4,5737459055,140,43.5,5737459057,141,32.2,5737459053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816635039,1015,1,2,86,34,93ohqui2qgqm8408viwmm1ken,1,43.5,32.2,2025-05-18T16:15:22.301Z,2025-05-18T16:15:23Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737459167,213,5.27,5737459165,212,19.9,5737459163,141,7.3,5737459161,140,53.5,5737459159,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816635093,1016,1,2,86,35,93ohqui2qgqm8408viwmm1ken,1,53.5,7.3,2025-05-18T16:15:23.373Z,2025-05-18T16:15:26Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5737459541,141,29.4,5737459539,140,31.9,5737459545,213,2.56,5737459537,56,Back,5737459543,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816635145,1017,1,2,86,38,93ohqui2qgqm8408viwmm1ken,1,31.0,34.3,2025-05-18T16:15:26.397Z,2025-05-18T16:15:29Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737459879,56,Back,5737459883,140,26.1,5737459889,213,1.79,5737459887,212,23.8,5737459885,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816635197,1018,1,2,86,41,93ohqui2qgqm8408viwmm1ken,1,26.1,68.5,2025-05-18T16:15:29.212Z,2025-05-18T16:15:32Z,70uwtz6q782qjf2mqpdlqpbkl,M. Olsson,,,5737460251,140,32.6,5737460255,212,16.7,5737460257,213,1.15,5737460253,141,90.9,5737460249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
