id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2813562681,1130,4,2,84,22,2nnlsjfbcea40t4jeclcbw9lk,0,92.7,38.6,2025-05-11T13:44:34.464Z,2025-05-11T14:03:55Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5720524565,286,,5720529189,294,,5720524557,13,,5720524559,56,Center,5720524561,152,,5720524605,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813547973,643,43,2,84,22,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-11T13:44:35.418Z,2025-05-11T13:45:52Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,5720453553,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548763,645,1,2,85,1,7hlumphk42363z3i2nry2wrzj,0,13.2,61.4,2025-05-11T13:45:14.157Z,2025-05-11T13:45:16Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,5720449695,5,,5720449703,140,77.5,5720449705,141,70.2,5720449709,213,0.09,5720449707,212,67.8,5720449711,1,,5720449699,152,,5720449701,56,Center,5720449697,157,,,,,,,,,,,,,,,,,,,,,,,,,
2813548779,977,44,2,85,3,2nnlsjfbcea40t4jeclcbw9lk,1,27.0,29.9,2025-05-11T13:45:16.003Z,2025-05-11T14:09:33Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5720449921,233,646,5720449775,285,,5720449773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548789,646,44,2,85,3,7hlumphk42363z3i2nry2wrzj,0,73.0,70.1,2025-05-11T13:45:16.004Z,2025-05-11T14:09:33Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,5720449819,56,Center,5720449945,233,977,5720449821,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548801,978,1,2,85,3,2nnlsjfbcea40t4jeclcbw9lk,1,26.5,27.8,2025-05-11T13:45:16.178Z,2025-05-11T14:04:08Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5720449859,56,Back,5720449857,3,,5720449865,212,8.1,5720449863,141,30.9,5720449861,140,33.9,5720449867,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548843,979,1,2,85,4,2nnlsjfbcea40t4jeclcbw9lk,1,37.0,30.6,2025-05-11T13:45:16.770Z,2025-05-11T14:04:10Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720450085,212,7.4,5720450081,140,43.4,5720450079,56,Back,5720450087,213,0.44,5720450083,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548805,647,43,2,85,4,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-11T13:45:17.319Z,2025-05-11T14:06:14Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,5720449893,56,Center,5720539737,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548853,980,1,2,85,5,2nnlsjfbcea40t4jeclcbw9lk,0,47.3,44.0,2025-05-11T13:45:17.690Z,2025-05-11T14:06:17Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720450135,140,36.6,5720450133,56,Back,5720450139,212,11.2,5720450141,213,3.09,5720533939,156,,5720450137,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548849,648,3,2,85,6,7hlumphk42363z3i2nry2wrzj,0,57.4,56.8,2025-05-11T13:45:18.874Z,2025-05-11T14:09:17Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,5720450111,56,Center,5720538049,286,,5720538481,233,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548895,981,7,2,85,6,2nnlsjfbcea40t4jeclcbw9lk,1,42.6,43.2,2025-05-11T13:45:18.875Z,2025-05-11T14:09:16Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720538469,233,648,5720450347,56,Back,5720538451,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548917,983,1,2,85,8,2nnlsjfbcea40t4jeclcbw9lk,1,54.9,36.9,2025-05-11T13:45:21.203Z,2025-05-11T13:45:22Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,5720450489,140,52.8,5720450491,141,59.1,5720450495,213,1.72,5720450485,56,Center,5720450493,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548991,984,1,2,85,10,2nnlsjfbcea40t4jeclcbw9lk,1,57.0,67.9,2025-05-11T13:45:22.610Z,2025-05-11T13:45:25Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720450915,56,Left,5720450923,213,0.87,5720450921,212,21.2,5720450917,140,70.1,5720450919,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813548999,985,3,2,85,13,2nnlsjfbcea40t4jeclcbw9lk,0,74.4,92.6,2025-05-11T13:45:25.587Z,2025-05-11T14:09:17Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720450959,56,Left,5720451437,233,649,5720450961,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549083,649,7,2,85,13,7hlumphk42363z3i2nry2wrzj,1,25.6,7.4,2025-05-11T13:45:25.588Z,2025-05-11T14:09:17Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720451369,285,,5720451367,56,Back,5720451405,233,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549107,651,3,2,85,17,7hlumphk42363z3i2nry2wrzj,1,34.2,7.9,2025-05-11T13:45:30.346Z,2025-05-11T14:09:28Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720451493,233,986,5720451579,286,,5720451473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549103,986,45,2,85,17,2nnlsjfbcea40t4jeclcbw9lk,0,65.8,92.1,2025-05-11T13:45:30.346Z,2025-05-11T14:09:28Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720451521,233,651,5720451455,56,Left,5720553815,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549141,652,1,2,85,19,7hlumphk42363z3i2nry2wrzj,1,39.6,19.7,2025-05-11T13:45:31.643Z,2025-05-11T13:45:34Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720451649,213,0.62,5720451643,140,53.7,5720451647,212,18.1,5720451645,141,35.1,5720451641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549313,653,1,2,85,21,7hlumphk42363z3i2nry2wrzj,1,48.9,29.8,2025-05-11T13:45:33.851Z,2025-05-11T13:45:42Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,5720452505,140,69.8,5720452515,213,6.00,5720452511,212,22.9,5720452507,141,20.4,5720452503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549323,987,83,2,85,28,2nnlsjfbcea40t4jeclcbw9lk,0,11.4,94.7,2025-05-11T13:45:40.514Z,2025-05-11T14:07:05Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720452935,399,8ntq70sdmvbmmvchvu5jd6ndh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549351,654,1,2,85,29,7hlumphk42363z3i2nry2wrzj,1,92.8,5.9,2025-05-11T13:45:42.219Z,2025-05-11T13:45:44Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,5720452729,141,15.0,5720452727,140,87.3,5720452733,213,2.32,5720452731,212,8.5,5720452725,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549383,655,1,2,85,31,7hlumphk42363z3i2nry2wrzj,1,89.8,17.4,2025-05-11T13:45:43.995Z,2025-05-11T13:45:46Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,5720452923,212,6.3,5720452925,213,1.30,5720452917,56,Center,5720452919,140,91.4,5720452921,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549389,656,50,2,85,34,7hlumphk42363z3i2nry2wrzj,1,87.6,32.5,2025-05-11T13:45:47.259Z,2025-05-11T14:09:18Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720452973,56,Center,5720453197,233,988,5720452975,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549413,988,7,2,85,34,2nnlsjfbcea40t4jeclcbw9lk,1,12.4,67.5,2025-05-11T13:45:47.260Z,2025-05-11T14:09:17Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720453089,56,Back,5720453159,233,656,5720453091,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549507,990,1,2,85,37,2nnlsjfbcea40t4jeclcbw9lk,1,23.0,59.0,2025-05-11T13:45:49.746Z,2025-05-11T13:45:53Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720453655,141,86.3,5720453651,56,Back,5720453659,213,1.02,5720453657,212,21.8,5720453653,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549619,991,1,2,85,44,2nnlsjfbcea40t4jeclcbw9lk,1,54.5,99.6,2025-05-11T13:45:56.930Z,2025-05-11T13:45:59Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720454271,141,93.8,5720454267,56,Back,5720454269,140,45.8,5720454273,212,10.0,5720454275,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549653,992,1,2,85,46,2nnlsjfbcea40t4jeclcbw9lk,1,45.8,93.8,2025-05-11T13:45:59.410Z,2025-05-11T14:07:27Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720454403,213,3.83,5720454395,56,Back,5720454397,140,42.5,5720454399,141,89.6,5720454401,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549851,993,1,2,85,51,2nnlsjfbcea40t4jeclcbw9lk,1,56.2,91.5,2025-05-11T13:46:04.146Z,2025-05-11T13:46:08Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720455329,140,53.8,5720455327,56,Center,5720455333,212,19.3,5720455335,213,4.58,5720455331,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813549923,994,1,2,85,56,2nnlsjfbcea40t4jeclcbw9lk,1,62.5,52.4,2025-05-11T13:46:08.738Z,2025-05-11T13:46:11Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720455677,141,25.8,5720455679,212,18.1,5720455681,213,4.72,5720455673,56,Center,5720455675,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550011,995,1,2,85,59,2nnlsjfbcea40t4jeclcbw9lk,1,63.6,24.1,2025-05-11T13:46:11.586Z,2025-05-11T13:46:15Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720456111,140,73.6,5720456115,212,15.4,5720456117,213,5.46,5720456113,141,7.6,5720456109,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550041,996,1,2,86,2,2nnlsjfbcea40t4jeclcbw9lk,1,71.6,11.0,2025-05-11T13:46:15.234Z,2025-05-11T13:46:17Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5720456281,141,11.3,5720456279,140,66.1,5720456275,56,Right,5720456285,213,3.11,5720456283,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550115,997,1,2,86,5,2nnlsjfbcea40t4jeclcbw9lk,1,65.6,11.4,2025-05-11T13:46:17.491Z,2025-05-11T13:46:21Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720456707,140,53.9,5720456709,141,46.3,5720456713,213,2.05,5720456711,212,26.7,5720456705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550157,998,1,2,86,8,2nnlsjfbcea40t4jeclcbw9lk,1,53.2,47.9,2025-05-11T13:46:20.962Z,2025-05-11T13:46:23Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720456893,213,1.00,5720456885,56,Center,5720456887,140,58.4,5720456891,212,10.0,5720456889,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550267,999,1,2,86,11,2nnlsjfbcea40t4jeclcbw9lk,1,58.4,60.3,2025-05-11T13:46:23.540Z,2025-05-11T13:46:29Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720457535,140,93.9,5720457543,1,,5720457533,56,Center,5720457531,155,,5720457541,213,5.69,5720457539,212,44.9,5720457537,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550283,1000,1,2,86,16,2nnlsjfbcea40t4jeclcbw9lk,0,91.9,30.6,2025-05-11T13:46:29.458Z,2025-05-11T13:46:30Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720457633,140,91.6,5720457637,212,10.1,5720457639,213,1.60,5720457631,56,Center,5720457635,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550323,657,12,2,86,17,7hlumphk42363z3i2nry2wrzj,1,4.6,52.1,2025-05-11T13:46:30.220Z,2025-05-11T14:07:32Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,5720460045,141,58.9,5720457823,56,Back,5720460039,167,,5720460049,213,2.47,5720460047,212,7.4,5720460043,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550355,658,6,2,86,18,7hlumphk42363z3i2nry2wrzj,0,2.6,56.8,2025-05-11T13:46:30.899Z,2025-05-11T14:07:41Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,5720457971,56,Back,5720458003,233,1001,5720457973,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550293,1001,6,2,86,18,2nnlsjfbcea40t4jeclcbw9lk,1,97.4,43.2,2025-05-11T13:46:30.899Z,2025-05-11T14:07:41Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720457793,56,Center,5720457795,75,,5720457991,233,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550799,1003,1,2,86,45,2nnlsjfbcea40t4jeclcbw9lk,0,99.7,0.7,2025-05-11T13:46:58.290Z,2025-05-11T14:09:48Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720467857,1,,5720467849,140,95.9,5720467847,155,,5720460187,56,Center,5720467851,141,51.5,5720555425,224,,5720467853,212,34.8,5720467845,2,,5720547057,6,,5720467855,213,,,,,,,,,,,,,,1.69,,,,,,,,
2813550873,659,12,2,86,48,7hlumphk42363z3i2nry2wrzj,1,4.8,46.6,2025-05-11T13:47:01.403Z,2025-05-11T13:47:02Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,5720460485,212,11.1,5720460483,141,56.7,5720460481,140,13.1,5720460479,56,Back,5720460487,213,0.67,5720460491,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813550895,1004,1,2,86,51,2nnlsjfbcea40t4jeclcbw9lk,0,85.1,38.0,2025-05-11T13:47:04.097Z,2025-05-11T13:47:04Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720460619,141,39.2,5720460617,140,88.9,5720460613,56,Center,5720460625,213,0.20,5720460611,3,,5720460621,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551131,660,12,2,86,52,7hlumphk42363z3i2nry2wrzj,1,9.7,52.8,2025-05-11T13:47:04.523Z,2025-05-11T13:47:19Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,5720461869,141,78.8,5720461867,140,45.0,5720461865,56,Back,5720461877,213,0.45,5720461873,212,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551031,1005,1,2,86,56,2nnlsjfbcea40t4jeclcbw9lk,1,64.9,14.6,2025-05-11T13:47:09.218Z,2025-05-11T13:47:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720461311,141,5.9,5720461307,56,Right,5720461309,140,77.9,5720461315,213,5.87,5720461313,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551097,1006,1,2,87,0,2nnlsjfbcea40t4jeclcbw9lk,1,80.6,6.8,2025-05-11T13:47:12.546Z,2025-05-11T13:47:16Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720461667,212,3.4,5720461669,213,3.02,5720461661,56,Right,5720461663,140,77.4,5720461665,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551113,1007,1,2,87,3,2nnlsjfbcea40t4jeclcbw9lk,0,80.3,7.1,2025-05-11T13:47:16.452Z,2025-05-11T13:47:18Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720461777,141,47.6,5720461779,212,29.7,5720461771,155,,5720461781,213,1.18,5720461769,2,,5720461773,56,Center,5720461775,140,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551139,661,12,2,87,6,7hlumphk42363z3i2nry2wrzj,1,9.0,54.6,2025-05-11T13:47:18.893Z,2025-05-11T13:47:19Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,5720461945,15,,5720461927,212,20.1,5720461923,140,25.6,5720461929,213,0.52,5720461921,56,Back,5720461925,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551209,663,1,2,87,8,7hlumphk42363z3i2nry2wrzj,1,24.8,69.4,2025-05-11T13:47:20.491Z,2025-05-11T13:47:23Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,5720462283,140,30.4,5720462279,56,Back,5720462289,141,66.4,5720462293,212,6.2,5720462297,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551271,664,3,2,87,10,7hlumphk42363z3i2nry2wrzj,1,34.8,83.9,2025-05-11T13:47:22.859Z,2025-05-11T14:09:28Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,5720462665,233,1008,5720462639,56,Back,5720462669,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551239,1008,45,2,87,10,2nnlsjfbcea40t4jeclcbw9lk,0,65.2,16.1,2025-05-11T13:47:22.859Z,2025-05-11T14:09:29Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720462701,233,664,5720462467,56,Right,5720462469,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551331,665,1,2,87,14,7hlumphk42363z3i2nry2wrzj,0,41.2,93.5,2025-05-11T13:47:26.524Z,2025-05-11T13:47:29Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,5720462955,213,0.16,5720462953,212,37.2,5720462949,140,76.2,5720462947,56,Left,5720462951,141,100.0,5720462957,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551341,666,5,2,87,16,7hlumphk42363z3i2nry2wrzj,0,75.2,101.6,2025-05-11T13:47:28.849Z,2025-05-11T13:47:33Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,5720463183,233,1009,5720462999,56,Left,5720463005,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551365,1009,5,2,87,16,2nnlsjfbcea40t4jeclcbw9lk,1,24.8,-1.6,2025-05-11T13:47:28.849Z,2025-05-11T14:07:26Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720463125,347,,5720463121,56,Back,5720463165,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551943,1010,18,2,87,48,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-11T13:48:01.095Z,2025-05-11T13:49:49Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720466369,44,Forward,5720466457,55,1011,5720466365,42,,5720466373,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813551951,1011,19,2,87,48,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-11T13:48:01.096Z,2025-05-11T14:09:37Z,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,5720548881,293,3,5720466411,145,11,5720466417,55,1010,5720548877,292,7,5720466407,42,,5720466415,44,Midfielder,5720466413,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813552033,667,18,2,87,53,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-11T13:48:06.008Z,2025-05-11T13:48:06Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720466867,59,37,5720466863,42,,5720466907,55,668,5720466865,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813552035,668,19,2,87,53,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-11T13:48:06.009Z,2025-05-11T13:50:36Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,5720466875,59,24,5720466869,42,,5720477743,293,2,5720477741,292,3,5720466879,55,667,5720466873,145,2,5720466877,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813552083,1012,18,2,87,56,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-11T13:48:08.854Z,2025-05-11T13:49:54Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720467255,55,1013,5720467165,42,,5720467171,59,5,5720467169,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813552087,1013,19,2,87,56,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-11T13:48:08.855Z,2025-05-11T14:09:38Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,5720467185,44,Midfielder,5720467183,59,13,5720467181,145,4,5720548685,293,1,5720467187,55,1012,5720548683,292,6,5720467177,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813560199,1106,1,2,88,3,2nnlsjfbcea40t4jeclcbw9lk,1,35.8,0.0,2025-05-11T13:48:15.464Z,2025-05-11T13:59:09Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720510877,141,44.8,5720510879,212,32.7,5720510881,213,1.80,5720510937,107,,5720510873,56,Back,5720510883,1,,5720510875,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813560263,1107,1,2,88,6,2nnlsjfbcea40t4jeclcbw9lk,1,28.5,46.3,2025-05-11T13:48:18.464Z,2025-05-11T13:59:16Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720511205,213,1.18,5720511203,212,12.9,5720511201,141,63.9,5720511199,140,33.2,5720511197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813560361,1108,1,2,88,9,2nnlsjfbcea40t4jeclcbw9lk,0,27.5,67.7,2025-05-11T13:48:21.464Z,2025-05-11T13:59:42Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720511761,212,61.2,5720511755,56,Center,5720511759,141,54.8,5720511757,140,85.2,5720511765,1,,5720512655,157,,5720511763,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813552493,671,1,2,88,25,7hlumphk42363z3i2nry2wrzj,0,13.2,41.8,2025-05-11T13:48:38.126Z,2025-05-11T13:48:39Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,5720469353,1,,5720469345,140,56.9,5720469341,157,,5720469349,212,48.3,5720469347,141,19.4,5720469343,56,Right,5720469351,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813560683,1109,1,2,88,26,2nnlsjfbcea40t4jeclcbw9lk,1,34.7,95.1,2025-05-11T13:48:38.464Z,2025-05-11T13:59:56Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720513449,3,,5720513451,56,Back,5720513455,141,90.9,5720513453,140,45.1,5720513457,212,11.3,5720513459,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813560749,1110,44,2,88,27,2nnlsjfbcea40t4jeclcbw9lk,1,46.0,85.7,2025-05-11T13:48:39.464Z,2025-05-11T14:09:34Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,5720513721,285,,5720513729,233,672,5720513719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813552539,672,44,2,88,27,7hlumphk42363z3i2nry2wrzj,0,54.0,14.3,2025-05-11T13:48:39.465Z,2025-05-11T14:09:34Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,5720513749,233,1110,5720469683,286,,5720469681,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813560817,1111,1,2,88,28,2nnlsjfbcea40t4jeclcbw9lk,1,46.6,89.3,2025-05-11T13:48:40.464Z,2025-05-11T14:00:14Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,5720514073,168,,5720514083,213,0.11,5720514075,56,Left,5720514077,140,52.7,5720514079,141,90.3,5720514071,3,,5720514081,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813560833,1113,1,2,88,30,2nnlsjfbcea40t4jeclcbw9lk,1,54.1,92.6,2025-05-11T13:48:42.464Z,2025-05-11T14:00:17Z,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,5720514175,213,2.08,5720514173,212,4.1,5720514167,56,Left,5720514171,141,97.8,5720514169,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813560857,1114,3,2,88,31,2nnlsjfbcea40t4jeclcbw9lk,0,52.6,90.5,2025-05-11T13:48:43.464Z,2025-05-11T14:09:18Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,5720514327,286,,5720514325,56,Left,5720514367,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813552595,673,7,2,88,31,7hlumphk42363z3i2nry2wrzj,1,47.4,9.5,2025-05-11T13:48:43.465Z,2025-05-11T14:09:18Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,5720469931,56,Back,5720514345,233,1114,5720469933,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
