id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2793295607,544,1,2,79,26,87c66ubwpzykovmkaf1t46bis,1,73.7,85.3,2025-03-30T00:44:21.150Z,2025-03-30T00:44:21Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5608906025,213,3.12,5608906023,212,3.7,5608906017,56,Left,5608906021,141,85.4,5608906019,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295653,545,1,2,79,26,87c66ubwpzykovmkaf1t46bis,1,69.1,85.3,2025-03-30T00:44:21.758Z,2025-03-30T00:45:15Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608906307,213,3.32,5608906303,141,81.5,5608906305,212,14.4,5608906301,140,55.6,5608906299,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295705,546,1,2,79,30,87c66ubwpzykovmkaf1t46bis,1,48.3,78.2,2025-03-30T00:44:25.806Z,2025-03-30T00:44:29Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5608906567,56,Back,5608906573,212,20.0,5608906569,140,46.1,5608906575,213,4.60,5608906571,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295741,547,1,2,79,33,87c66ubwpzykovmkaf1t46bis,1,49.9,30.4,2025-03-30T00:44:28.821Z,2025-03-30T00:44:30Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5608906761,141,18.0,5608906759,140,53.8,5608906763,212,9.4,5608906757,56,Right,5608906765,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295777,548,1,2,79,35,87c66ubwpzykovmkaf1t46bis,1,56.8,10.9,2025-03-30T00:44:30.669Z,2025-03-30T00:44:33Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5608906991,56,Back,5608906993,140,49.1,5608906997,212,10.7,5608906995,141,21.2,5608906999,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295861,549,1,2,79,38,87c66ubwpzykovmkaf1t46bis,1,36.3,22.4,2025-03-30T00:44:33.421Z,2025-03-30T00:44:38Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5608907521,212,30.8,5608907523,213,1.42,5608907515,140,40.6,5608907519,141,67.2,5608907511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295885,550,1,2,79,43,87c66ubwpzykovmkaf1t46bis,1,33.3,72.6,2025-03-30T00:44:38.134Z,2025-03-30T00:44:39Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5608907639,212,12.0,5608907635,140,44.4,5608907637,141,68.5,5608907633,56,Back,5608907641,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295895,551,1,2,79,44,87c66ubwpzykovmkaf1t46bis,1,54.3,69.1,2025-03-30T00:44:39.238Z,2025-03-30T00:44:40Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608907687,140,46.6,5608907685,56,Back,5608907691,212,8.2,5608907689,141,71.2,5608907731,156,,5608907693,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296107,552,1,2,79,47,87c66ubwpzykovmkaf1t46bis,1,37.1,70.5,2025-03-30T00:44:42.326Z,2025-03-30T00:44:50Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5608908783,213,4.50,5608908777,140,34.2,5608908775,56,Back,5608908781,212,14.2,5608908779,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296113,553,27,2,79,52,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-30T00:44:47.248Z,2025-03-30T00:44:51Z,,,,,5608908853,233,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296073,667,27,2,79,52,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-30T00:44:47.248Z,2025-03-30T00:45:47Z,,,,,5608914743,41,Injury,5608908827,233,553,5608914745,53,bvmqiuxeyjf68mz3jbm6i295h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296117,554,28,2,79,55,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-30T00:44:50.750Z,2025-03-30T01:10:38Z,,,,,5609017121,233,668,5608908833,55,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296401,668,28,2,79,55,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-30T00:44:50.750Z,2025-03-30T01:10:37Z,,,,,5608910439,55,667,5609017089,233,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296837,669,18,2,80,34,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-30T00:45:29.506Z,2025-03-30T00:45:30Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5608912875,55,670,5608912755,44,Forward,5608912759,59,99,5608912751,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296853,670,19,2,80,34,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-30T00:45:29.507Z,2025-03-30T00:45:31Z,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,,5608912843,44,Forward,5608912845,55,669,5608912839,145,9,5608912841,59,83,5608912833,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297717,556,1,2,81,22,87c66ubwpzykovmkaf1t46bis,1,23.8,47.5,2025-03-30T00:46:16.998Z,2025-03-30T00:46:18Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608917601,141,39.7,5608917605,213,4.95,5608917597,56,Back,5608917603,212,5.5,5608917599,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297749,557,1,2,81,23,87c66ubwpzykovmkaf1t46bis,1,27.9,28.6,2025-03-30T00:46:18.802Z,2025-03-30T00:46:21Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5608917813,1,,5608917811,213,0.48,5608917803,56,Center,5608917807,141,64.8,5608917799,155,,5608917805,140,72.8,5608917809,212,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297753,558,1,2,81,26,87c66ubwpzykovmkaf1t46bis,0,74.1,65.7,2025-03-30T00:46:21.470Z,2025-03-30T00:46:22Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5608917863,140,77.0,5608917859,3,,5608917867,212,6.7,5608917861,56,Center,5608917865,141,56.9,5608917869,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297807,672,1,2,81,28,ck22dnk93ng8ax7wonlff7yms,0,26.9,62.1,2025-03-30T00:46:23.655Z,2025-03-30T00:46:27Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608918205,141,41.9,5608918209,213,5.81,5608918201,56,Center,5608918203,140,52.5,5608918199,157,,5608918207,212,30.2,5608918211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297905,559,1,2,81,33,87c66ubwpzykovmkaf1t46bis,1,26.4,60.0,2025-03-30T00:46:28.150Z,2025-03-30T00:46:33Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5608918727,56,Back,5608918731,140,27.5,5608918735,141,72.0,5608918739,213,1.43,5608918737,212,8.2,5608918721,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297919,560,1,2,81,38,87c66ubwpzykovmkaf1t46bis,0,29.4,80.2,2025-03-30T00:46:33.669Z,2025-03-30T00:46:34Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608918801,140,63.4,5608918799,56,Left,5608918805,212,36.2,5608918809,1,,5608918803,141,88.6,5608918807,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298037,673,1,2,81,44,ck22dnk93ng8ax7wonlff7yms,1,20.8,15.5,2025-03-30T00:46:39.150Z,2025-03-30T00:46:40Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608919347,213,2.16,5608919339,56,Back,5608919343,141,41.5,5608919341,140,9.5,5608919345,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298083,674,1,2,81,45,ck22dnk93ng8ax7wonlff7yms,1,9.5,41.5,2025-03-30T00:46:40.176Z,2025-03-30T00:46:42Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5608919583,157,,5608919587,140,31.1,5608919593,213,6.15,5608919585,56,Back,5608919591,212,22.9,5608919589,141,36.9,5608919595,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298089,675,61,2,81,47,ck22dnk93ng8ax7wonlff7yms,0,30.9,36.1,2025-03-30T00:46:42.710Z,2025-03-30T00:46:43Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608919621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298129,562,1,2,81,50,87c66ubwpzykovmkaf1t46bis,1,64.0,70.6,2025-03-30T00:46:45.504Z,2025-03-30T00:46:46Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608919917,56,Center,5608919921,141,77.5,5608919919,140,64.6,5608919925,213,1.44,5608919923,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298157,563,1,2,81,51,87c66ubwpzykovmkaf1t46bis,1,65.6,79.4,2025-03-30T00:46:46.693Z,2025-03-30T00:46:48Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5608920101,141,74.7,5608920097,56,Center,5608920105,213,5.99,5608920099,140,75.7,5608920103,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298243,564,1,2,81,53,87c66ubwpzykovmkaf1t46bis,1,80.5,85.4,2025-03-30T00:46:48.663Z,2025-03-30T00:47:51Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,1.0,5608920661,2,,5608920671,212,17.1,5608925007,22,,5608925003,210,16,5608920669,141,64.5,5608920665,56,Center,5608920667,140,89.5,5608920663,155,,5608920673,213,5608925005,154,,,,,,,,,,,,,,,,,,,,5.30,,,,,,,,,,,,
2793298421,565,43,2,81,56,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-30T00:46:51.150Z,2025-03-30T00:47:36Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5608921649,286,0,5608923981,144,3,5608921647,56,Center,5608922155,233,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298455,676,43,2,81,56,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-30T00:46:51.150Z,2025-03-30T00:47:37Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608921817,285,0,5608924057,144,45,5608921815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793298423,566,16,2,81,58,87c66ubwpzykovmkaf1t46bis,1,91.4,50.5,2025-03-30T00:46:53.103Z,2025-03-30T01:40:40Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5608925073,29,,5608925077,55,564,5608925083,103,23.4,5608921653,17,,5608925087,231,50.4,5609106079,214,,5609106077,77,,5608924665,375,81:57.692,5608925075,154,5608925085,230,98.4,5608924659,374,5608921655,56,Center,5608924655,20,,2025-03-30 00:46:52.561,5608925081,102,53.2,5608921651,22,,,,,,,,,,,,,,,,,
2793299565,567,18,2,83,31,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-30T00:48:25.874Z,2025-03-30T00:48:26Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608928067,42,,5608928113,55,568,5608928071,59,4,5608928069,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299571,568,19,2,83,31,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-30T00:48:25.875Z,2025-03-30T00:48:27Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5608928089,42,,5608928095,59,14,5608928099,55,567,5608928093,145,3,5608928097,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299883,569,18,2,83,51,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-30T00:48:46.403Z,2025-03-30T00:48:47Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5608929845,44,Midfielder,5608929951,55,570,5608929843,42,,5608929847,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793299893,570,19,2,83,51,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-30T00:48:46.404Z,2025-03-30T00:48:47Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5608929909,55,569,5608929905,59,8,5608929899,42,,5608929907,44,Midfielder,5608929903,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300239,571,18,2,84,14,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-30T00:49:09.803Z,2025-03-30T00:49:10Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608931861,44,Defender,5608931927,55,572,5608931863,59,94,5608931859,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300245,572,19,2,84,14,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-30T00:49:09.804Z,2025-03-30T02:15:05Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5608931883,59,34,5608931887,55,571,5608931877,42,,5608931885,44,Midfielder,5609170875,293,0,5608931881,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300455,677,1,2,84,27,ck22dnk93ng8ax7wonlff7yms,1,50.2,49.7,2025-03-30T00:49:22.365Z,2025-03-30T00:49:23Z,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,,5608933119,213,3.50,5608933115,141,49.3,5608933117,212,0.8,5608933113,140,49.5,5608933121,279,G,5608933123,278,,5608933111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300479,678,1,2,84,28,ck22dnk93ng8ax7wonlff7yms,1,49.1,48.7,2025-03-30T00:49:23.005Z,2025-03-30T00:49:24Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608933273,213,2.29,5608933267,140,40.7,5608933265,56,Back,5608933269,141,63.4,5608933271,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300559,679,1,2,84,29,ck22dnk93ng8ax7wonlff7yms,1,40.5,56.0,2025-03-30T00:49:24.573Z,2025-03-30T00:49:30Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608933707,213,1.62,5608933703,141,77.2,5608933701,140,39.8,5608933705,212,14.4,5608933699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300581,680,1,2,84,34,ck22dnk93ng8ax7wonlff7yms,1,42.6,78.5,2025-03-30T00:49:29.861Z,2025-03-30T00:49:31Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608933843,213,4.65,5608933837,140,42.1,5608933841,212,8.7,5608933839,141,65.7,5608933835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300605,681,1,2,84,36,ck22dnk93ng8ax7wonlff7yms,1,43.1,57.0,2025-03-30T00:49:31.495Z,2025-03-30T00:49:33Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608933951,141,32.8,5608933947,56,Back,5608933955,213,4.74,5608933949,140,43.6,5608933953,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300655,682,1,2,84,38,ck22dnk93ng8ax7wonlff7yms,1,43.6,32.8,2025-03-30T00:49:33.773Z,2025-03-30T00:49:36Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608934187,212,12.0,5608934183,140,51.9,5608934189,213,5.53,5608934185,141,20.7,5608934181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300669,683,1,2,84,41,ck22dnk93ng8ax7wonlff7yms,0,52.7,17.6,2025-03-30T00:49:36.382Z,2025-03-30T00:49:37Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608934261,141,24.0,5608934265,212,7.4,5608934257,140,58.4,5608934269,213,0.63,5608934255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300709,573,8,2,84,45,87c66ubwpzykovmkaf1t46bis,1,28.4,59.6,2025-03-30T00:49:40.077Z,2025-03-30T00:50:14Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5608934505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300803,574,12,2,84,46,87c66ubwpzykovmkaf1t46bis,1,22.3,60.8,2025-03-30T00:49:41.503Z,2025-03-30T00:49:45Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5608934945,212,15.7,5608934941,140,32.8,5608934947,213,0.79,5608934943,141,77.2,5608934939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300769,684,44,2,84,47,ck22dnk93ng8ax7wonlff7yms,1,61.8,17.6,2025-03-30T00:49:42.414Z,2025-03-30T01:10:28Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608934759,286,,5608935007,233,575,5608934757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300809,575,44,2,84,47,87c66ubwpzykovmkaf1t46bis,0,38.2,82.4,2025-03-30T00:49:42.415Z,2025-03-30T01:10:29Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5608934981,285,,5608934979,56,Back,5608935039,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300779,685,1,2,84,47,ck22dnk93ng8ax7wonlff7yms,0,59.9,18.3,2025-03-30T00:49:42.733Z,2025-03-30T00:49:43Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608934811,212,5.0,5608934807,140,64.4,5608934805,56,Right,5608934809,141,20.6,5608934801,3,,5608934813,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300849,686,1,2,84,51,ck22dnk93ng8ax7wonlff7yms,1,64.7,23.0,2025-03-30T00:49:46.677Z,2025-03-30T00:49:48Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608935187,213,2.21,5608935183,212,4.4,5608935179,141,28.2,5608935169,56,Center,5608935175,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300907,687,1,2,84,53,ck22dnk93ng8ax7wonlff7yms,1,62.2,28.2,2025-03-30T00:49:47.933Z,2025-03-30T00:49:51Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608935453,212,8.8,5608935449,140,54.9,5608935455,213,3.66,5608935447,56,Center,5608935451,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300935,688,1,2,84,56,ck22dnk93ng8ax7wonlff7yms,1,46.6,22.2,2025-03-30T00:49:51.317Z,2025-03-30T00:49:53Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608935613,212,18.3,5608935609,140,29.5,5608935607,56,Back,5608935615,213,2.95,5608935611,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793300989,689,1,2,84,58,ck22dnk93ng8ax7wonlff7yms,1,29.5,27.3,2025-03-30T00:49:53.005Z,2025-03-30T00:49:56Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608935943,213,1.48,5608935937,140,31.8,5608935941,212,26.4,5608935939,141,66.0,5608935935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301059,690,1,2,85,1,ck22dnk93ng8ax7wonlff7yms,1,31.1,65.8,2025-03-30T00:49:56.677Z,2025-03-30T00:50:02Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608936327,56,Back,5608936331,141,84.8,5608936329,140,44.7,5608936335,213,0.74,5608936333,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301093,691,1,2,85,7,ck22dnk93ng8ax7wonlff7yms,1,56.6,85.6,2025-03-30T00:50:02.086Z,2025-03-30T00:50:05Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608936541,212,19.6,5608936537,140,40.7,5608936539,141,70.6,5608936535,56,Back,5608936543,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301109,692,1,2,85,10,ck22dnk93ng8ax7wonlff7yms,1,46.2,65.4,2025-03-30T00:50:05.437Z,2025-03-30T00:50:07Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608936631,56,Back,5608936635,141,42.8,5608936639,213,4.75,5608936633,140,46.8,5608936637,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301169,693,1,2,85,12,ck22dnk93ng8ax7wonlff7yms,1,46.8,42.5,2025-03-30T00:50:07.165Z,2025-03-30T00:50:10Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608936945,56,Center,5608936949,141,25.9,5608936947,140,55.9,5608936951,212,14.8,5608936953,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301223,694,1,2,85,15,ck22dnk93ng8ax7wonlff7yms,1,55.6,18.9,2025-03-30T00:50:10.357Z,2025-03-30T00:50:13Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608937235,213,1.92,5608937233,212,9.1,5608937231,141,31.5,5608937227,56,Center,5608937229,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301285,695,1,2,85,18,ck22dnk93ng8ax7wonlff7yms,1,52.2,30.0,2025-03-30T00:50:13.357Z,2025-03-30T00:50:16Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608937565,141,60.5,5608937569,213,1.64,5608937563,140,50.9,5608937567,212,20.8,5608937561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301377,696,1,2,85,21,ck22dnk93ng8ax7wonlff7yms,1,55.8,68.5,2025-03-30T00:50:16.685Z,2025-03-30T00:50:21Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608938029,56,Left,5608938033,140,61.8,5608938037,141,84.8,5608938041,213,1.05,5608938039,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301419,697,1,2,85,26,ck22dnk93ng8ax7wonlff7yms,1,58.3,85.9,2025-03-30T00:50:21.670Z,2025-03-30T00:50:24Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608938235,212,19.5,5608938231,140,41.5,5608938233,141,73.8,5608938237,213,3.58,5608938229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301483,698,1,2,85,29,ck22dnk93ng8ax7wonlff7yms,1,35.0,67.6,2025-03-30T00:50:24.053Z,2025-03-30T00:50:27Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608938567,212,20.2,5608938563,140,42.6,5608938569,213,5.12,5608938565,141,40.3,5608938561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301513,699,1,2,85,32,ck22dnk93ng8ax7wonlff7yms,1,45.0,41.6,2025-03-30T00:50:27.732Z,2025-03-30T00:50:30Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608938753,213,5.31,5608938749,141,29.7,5608938745,56,Center,5608938751,212,9.8,5608938747,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301537,700,1,2,85,35,ck22dnk93ng8ax7wonlff7yms,1,54.9,21.8,2025-03-30T00:50:30.125Z,2025-03-30T00:50:32Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608938885,56,Center,5608938891,212,6.3,5608938889,141,30.3,5608938887,140,52.5,5608938893,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301619,701,1,2,85,37,ck22dnk93ng8ax7wonlff7yms,1,53.0,30.7,2025-03-30T00:50:32.093Z,2025-03-30T00:50:39Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608939381,56,Center,5608939385,141,64.9,5608939389,213,1.05,5608939383,140,65.7,5608939387,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793301699,702,1,2,85,44,ck22dnk93ng8ax7wonlff7yms,1,69.0,74.2,2025-03-30T00:50:38.917Z,2025-03-30T00:50:43Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608939857,212,14.8,5608939853,140,80.8,5608939851,56,Left,5608939859,213,0.58,5608939855,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
