id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2819883683,651,8,2,74,13,87c66ubwpzykovmkaf1t46bis,1,52.4,10.3,2025-05-29T01:41:28.195Z,2025-05-29T01:46:29Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755619423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819881869,603,1,2,74,14,87c66ubwpzykovmkaf1t46bis,1,67.2,12.3,2025-05-29T01:41:29.249Z,2025-05-29T01:41:32Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755606923,56,Right,5755606929,212,5.1,5755606925,140,64.3,5755606931,213,2.21,5755606927,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883713,652,61,2,74,15,87c66ubwpzykovmkaf1t46bis,1,55.7,32.1,2025-05-29T01:41:30.391Z,2025-05-29T02:11:14Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5755626607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819881893,498,83,2,74,16,aj8ytsr2ap33tod0hd8ofzaw9,0,42.0,83.0,2025-05-29T01:41:31.875Z,2025-05-29T02:11:05Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5755628761,399,euesmrqkdyvekqtpk81ln7uqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819881877,604,1,2,74,17,87c66ubwpzykovmkaf1t46bis,0,69.7,14.3,2025-05-29T01:41:32.289Z,2025-05-29T02:11:10Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5755606983,56,Right,5755673463,140,76.2,5755673465,141,18.0,5755673467,212,7.3,5755673469,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819881895,605,1,2,74,18,87c66ubwpzykovmkaf1t46bis,1,69.9,4.9,2025-05-29T01:41:33.513Z,2025-05-29T02:50:26Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755607057,56,Center,5755607061,141,25.5,5755607065,213,1.92,5755607059,140,65.1,5755607063,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819881915,606,1,2,74,21,87c66ubwpzykovmkaf1t46bis,1,63.2,34.5,2025-05-29T01:41:36.825Z,2025-05-29T02:49:57Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755607193,56,Center,5755607201,213,1.07,5755607199,212,15.4,5755607195,140,70.3,5755607197,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819881941,607,1,2,74,23,87c66ubwpzykovmkaf1t46bis,1,69.9,51.8,2025-05-29T01:41:38.146Z,2025-05-29T01:42:13Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5755607347,212,9.1,5755607349,213,3.00,5755607343,140,61.3,5755607345,141,53.7,5755607341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819881979,608,1,2,74,24,87c66ubwpzykovmkaf1t46bis,1,61.3,53.7,2025-05-29T01:41:39.801Z,2025-05-29T01:41:47Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5755607517,140,72.2,5755607521,212,28.3,5755607515,56,Left,5755607519,141,91.7,5755607523,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819881997,609,1,2,74,32,87c66ubwpzykovmkaf1t46bis,1,72.3,72.9,2025-05-29T01:41:47.233Z,2025-05-29T01:41:50Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5755607605,56,Center,5755607613,213,5.22,5755607611,212,17.2,5755607609,141,50.9,5755607607,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882005,610,1,2,74,34,87c66ubwpzykovmkaf1t46bis,0,80.2,50.7,2025-05-29T01:41:49.795Z,2025-05-29T01:41:51Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5755607659,212,7.1,5755607653,56,Center,5755607657,141,58.4,5755607661,213,0.84,5755607655,140,84.7,5755607651,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882003,499,12,2,74,35,aj8ytsr2ap33tod0hd8ofzaw9,1,14.5,48.1,2025-05-29T01:41:50.370Z,2025-05-29T01:41:52Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5755607639,141,45.1,5755607643,213,6.14,5755607637,140,28.0,5755607641,212,14.3,5755607635,56,Back,5755607665,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882021,500,3,2,74,36,aj8ytsr2ap33tod0hd8ofzaw9,0,28.0,45.1,2025-05-29T01:41:51.946Z,2025-05-29T01:41:52Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,5755607727,285,,5755607757,211,,5755607725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882043,611,43,2,74,40,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-29T01:41:55.577Z,2025-05-29T02:10:06Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755607879,140,77.5,5755607877,56,Center,5755607881,141,71.2,5755607885,213,0.00,5755607883,212,0,5755672001,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882067,501,45,2,74,40,aj8ytsr2ap33tod0hd8ofzaw9,0,18.4,32.8,2025-05-29T01:41:55.583Z,2025-05-29T02:14:27Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755608065,285,,5755608061,233,612,5755608059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882061,612,3,2,74,40,87c66ubwpzykovmkaf1t46bis,1,81.6,67.2,2025-05-29T01:41:55.583Z,2025-05-29T01:50:45Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755608027,233,501,5755607951,56,Center,5755607953,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882093,613,1,2,74,43,87c66ubwpzykovmkaf1t46bis,0,77.5,72.8,2025-05-29T01:41:58.177Z,2025-05-29T02:09:14Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755608119,141,23.9,5755670233,1,,5755608123,213,5.36,5755608113,155,,5755608117,140,100.0,5755608121,212,41.6,5755608111,2,,5755608115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882121,502,5,2,74,45,aj8ytsr2ap33tod0hd8ofzaw9,1,-0.8,66.3,2025-05-29T01:42:00.088Z,2025-05-29T02:14:40Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755608275,346,,5755608273,56,Back,5755608303,233,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882117,614,5,2,74,45,87c66ubwpzykovmkaf1t46bis,0,100.8,33.7,2025-05-29T01:42:00.088Z,2025-05-29T01:42:05Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755608315,233,502,5755608269,346,,5755608267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882423,503,1,2,75,28,aj8ytsr2ap33tod0hd8ofzaw9,0,3.5,54.9,2025-05-29T01:42:43.218Z,2025-05-29T01:42:48Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5755609913,56,Left,5755609923,1,,5755609919,212,60.1,5755609927,74,,5755609915,140,57.0,5755609911,124,,5755609921,213,0.36,5755609917,141,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882419,615,44,2,75,31,87c66ubwpzykovmkaf1t46bis,1,42.3,16.0,2025-05-29T01:42:46.752Z,2025-05-29T01:42:50Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755609885,56,Back,5755610035,233,504,5755609889,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882427,504,44,2,75,31,aj8ytsr2ap33tod0hd8ofzaw9,0,58.4,81.6,2025-05-29T01:42:46.753Z,2025-05-29T01:42:50Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755609931,286,,5755609929,56,Left,5755610041,233,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882443,616,1,2,75,31,87c66ubwpzykovmkaf1t46bis,0,40.1,23.3,2025-05-29T01:42:47.008Z,2025-05-29T01:42:49Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755610003,212,19.8,5755609999,140,50.2,5755610005,213,5.28,5755610001,141,0.0,5755609997,56,Right,5755609995,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882767,505,5,2,75,33,aj8ytsr2ap33tod0hd8ofzaw9,1,52.0,101.0,2025-05-29T01:42:48.794Z,2025-05-29T02:14:41Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755611805,233,617,5755611799,347,,5755611797,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882449,617,5,2,75,33,87c66ubwpzykovmkaf1t46bis,0,48.0,-1.0,2025-05-29T01:42:48.794Z,2025-05-29T02:14:41Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755611821,233,505,5755610029,347,,5755610027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882539,618,18,2,75,49,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-29T01:43:04.605Z,2025-05-29T01:43:05Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5755610465,59,7,5755610461,42,,5755610463,44,Midfielder,5755610493,55,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882541,619,19,2,75,49,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-29T01:43:04.606Z,2025-05-29T02:49:41Z,1le9ot9v8ql9q57huwmu4vu38,D. Erofeev,,5755610483,293,4,5755610479,59,55,5755610473,42,,5755610481,292,6,5755610485,44,Midfielder,5755610477,145,11,5755610487,55,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882741,620,18,2,76,12,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-29T01:43:27.170Z,2025-05-29T01:43:28Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5755611633,42,,5755611635,44,Midfielder,5755611637,59,18,5755611707,55,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882747,621,19,2,76,12,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-29T01:43:27.171Z,2025-05-29T02:49:29Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5755611673,44,Midfielder,5755611669,292,7,5755611671,293,3,5755611675,55,620,5755611661,42,,5755611665,145,8,5755611667,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882779,506,1,2,76,14,aj8ytsr2ap33tod0hd8ofzaw9,1,57.2,100.0,2025-05-29T01:43:29.892Z,2025-05-29T01:43:31Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5755611853,140,59.1,5755611849,107,,5755611859,213,4.92,5755611851,56,Left,5755611855,141,87.2,5755611857,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882793,507,1,2,76,16,aj8ytsr2ap33tod0hd8ofzaw9,1,59.1,87.2,2025-05-29T01:43:31.131Z,2025-05-29T01:43:32Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,5755611927,56,Left,5755611935,213,0.02,5755611931,141,87.8,5755611925,155,,5755611929,140,77.8,5755611933,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882803,508,1,2,76,17,aj8ytsr2ap33tod0hd8ofzaw9,0,77.3,86.9,2025-05-29T01:43:32.354Z,2025-05-29T01:45:43Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,5755612015,3,,5755612017,56,Center,5755612025,213,5.48,5755612021,141,75.0,5755612019,140,84.8,5755617303,168,,5755612023,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882811,622,12,2,76,19,87c66ubwpzykovmkaf1t46bis,1,9.2,43.0,2025-05-29T01:43:34.226Z,2025-05-29T01:43:39Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755612069,212,17.3,5755612063,56,Back,5755612073,15,,5755612067,141,28.6,5755612065,140,22.8,5755612071,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882843,509,1,2,76,20,aj8ytsr2ap33tod0hd8ofzaw9,1,76.9,88.2,2025-05-29T01:43:35.603Z,2025-05-29T01:44:59Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,5755612209,141,71.1,5755612211,212,12.0,5755612203,3,,5755612213,213,4.97,5755612207,140,79.8,5755612205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882851,510,61,2,76,21,aj8ytsr2ap33tod0hd8ofzaw9,1,79.7,70.7,2025-05-29T01:43:36.494Z,2025-05-29T01:48:11Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5755612245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882849,623,83,2,76,21,87c66ubwpzykovmkaf1t46bis,0,26.0,41.0,2025-05-29T01:43:36.507Z,2025-05-29T02:11:11Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755612417,399,8svvdqi69pc6it7mnin50q68k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819884761,549,3,2,76,22,aj8ytsr2ap33tod0hd8ofzaw9,0,80.0,61.8,2025-05-29T01:43:37.042Z,2025-05-29T02:14:21Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,5755622747,286,,5755625701,233,666,5755622745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819885059,666,7,2,76,22,87c66ubwpzykovmkaf1t46bis,0,20.0,38.2,2025-05-29T01:43:37.043Z,2025-05-29T02:14:21Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755624469,285,,5755624467,56,Back,5755625669,233,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819893247,778,61,2,76,25,87c66ubwpzykovmkaf1t46bis,1,14.1,44.2,2025-05-29T01:43:40.025Z,2025-05-29T02:09:40Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5755670911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882853,511,1,2,76,25,aj8ytsr2ap33tod0hd8ofzaw9,0,78.3,67.2,2025-05-29T01:43:40.466Z,2025-05-29T01:43:41Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,5755612249,56,Center,5755612253,141,66.8,5755612255,212,3.7,5755612251,140,81.8,5755612257,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882873,624,12,2,76,26,87c66ubwpzykovmkaf1t46bis,1,11.1,46.6,2025-05-29T01:43:41.080Z,2025-05-29T01:43:43Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755612345,56,Back,5755612347,140,38.8,5755612349,141,41.3,5755612353,213,6.16,5755612351,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882859,512,83,2,76,26,aj8ytsr2ap33tod0hd8ofzaw9,0,54.8,31.9,2025-05-29T01:43:41.731Z,2025-05-29T01:51:13Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5755630751,399,4695nvcz8lcrklltxvalcizmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882931,626,1,2,76,30,87c66ubwpzykovmkaf1t46bis,1,35.4,41.6,2025-05-29T01:43:45.647Z,2025-05-29T01:43:49Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5755612615,140,43.3,5755612621,213,5.13,5755612617,141,13.8,5755612613,56,Back,5755612619,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882909,513,83,2,76,31,aj8ytsr2ap33tod0hd8ofzaw9,0,60.5,55.4,2025-05-29T01:43:46.451Z,2025-05-29T01:43:50Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5755612677,399,euesmrqkdyvekqtpk81ln7uqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819882933,627,1,2,76,34,87c66ubwpzykovmkaf1t46bis,0,43.3,15.9,2025-05-29T01:43:49.360Z,2025-05-29T01:43:53Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5755612627,56,Center,5755612631,141,69.7,5755612635,213,0.67,5755612753,1,,5755612625,155,,5755612629,140,87.2,5755612633,212,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883027,515,1,2,76,49,aj8ytsr2ap33tod0hd8ofzaw9,1,13.6,39.2,2025-05-29T01:44:04.203Z,2025-05-29T01:44:05Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5755613173,56,Back,5755613179,212,14.1,5755613171,123,,5755613175,140,22.9,5755613181,213,5.48,5755613177,141,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883033,516,1,2,76,50,aj8ytsr2ap33tod0hd8ofzaw9,1,23.0,23.6,2025-05-29T01:44:05.755Z,2025-05-29T01:44:07Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5755613219,141,5.3,5755613223,213,5.52,5755613217,140,35.4,5755613221,212,18.0,5755613215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883061,517,1,2,76,52,aj8ytsr2ap33tod0hd8ofzaw9,1,35.4,5.3,2025-05-29T01:44:07.331Z,2025-05-29T01:44:13Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,5755613441,213,2.62,5755613437,141,13.9,5755613435,140,25.8,5755613439,212,11.7,5755613433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883063,628,83,2,76,57,87c66ubwpzykovmkaf1t46bis,0,70.3,93.5,2025-05-29T01:44:12.439Z,2025-05-29T01:52:06Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5755613715,399,5ku33b8dbb20fhqdg8h83rdyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883077,518,1,2,76,58,aj8ytsr2ap33tod0hd8ofzaw9,1,20.4,4.4,2025-05-29T01:44:13.098Z,2025-05-29T01:44:14Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5755613549,141,26.3,5755613553,213,2.15,5755613545,56,Back,5755613547,140,11.1,5755613551,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883097,519,1,2,76,59,aj8ytsr2ap33tod0hd8ofzaw9,0,11.1,26.3,2025-05-29T01:44:14.603Z,2025-05-29T01:44:19Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5755613675,212,65.9,5755613671,141,19.6,5755613681,1,,5755613677,213,6.21,5755613667,140,73.7,5755613663,56,Right,5755613659,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883127,630,1,2,77,4,87c66ubwpzykovmkaf1t46bis,1,39.1,82.1,2025-05-29T01:44:19.223Z,2025-05-29T01:44:21Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755613795,3,,5755613797,56,Back,5755613801,141,90.5,5755613805,213,0.53,5755613799,140,48.4,5755613803,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883129,631,1,2,77,5,87c66ubwpzykovmkaf1t46bis,0,48.4,90.5,2025-05-29T01:44:20.911Z,2025-05-29T01:44:21Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5755613829,212,7.3,5755613819,56,Left,5755613831,213,5.07,5755613817,3,,5755613821,140,50.8,5755613825,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883143,632,83,2,77,8,87c66ubwpzykovmkaf1t46bis,0,51.9,81.7,2025-05-29T01:44:23.510Z,2025-05-29T01:44:28Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755614065,399,1d20nyyvmp0doobj6heejkowk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883169,520,1,2,77,10,aj8ytsr2ap33tod0hd8ofzaw9,1,56.5,20.0,2025-05-29T01:44:25.426Z,2025-05-29T01:44:27Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5755614017,56,Right,5755614019,140,55.2,5755614023,212,12.0,5755614025,213,4.60,5755614021,141,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883183,521,1,2,77,12,aj8ytsr2ap33tod0hd8ofzaw9,1,55.2,2.5,2025-05-29T01:44:27.251Z,2025-05-29T01:44:29Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,5755614113,141,10.9,5755614115,212,12.0,5755614111,140,65.3,5755614109,56,Right,5755614117,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883187,522,50,2,77,13,aj8ytsr2ap33tod0hd8ofzaw9,1,65.7,15.6,2025-05-29T01:44:28.366Z,2025-05-29T02:14:22Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,5755614125,56,Right,5755614165,233,633,5755614127,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883181,633,7,2,77,13,87c66ubwpzykovmkaf1t46bis,1,34.3,84.4,2025-05-29T01:44:28.367Z,2025-05-29T02:14:22Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755614149,233,522,5755614097,285,,5755614095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883213,634,1,2,77,16,87c66ubwpzykovmkaf1t46bis,1,22.7,79.0,2025-05-29T01:44:31.831Z,2025-05-29T01:44:32Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5755614295,212,21.1,5755614291,140,40.7,5755614297,213,0.46,5755614293,141,92.7,5755614289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883241,635,1,2,77,17,87c66ubwpzykovmkaf1t46bis,1,40.7,92.7,2025-05-29T01:44:32.606Z,2025-05-29T01:44:35Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5755614431,213,4.03,5755614427,141,81.4,5755614419,56,Back,5755614423,140,34.7,5755614429,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883263,636,1,2,77,19,87c66ubwpzykovmkaf1t46bis,1,34.7,81.4,2025-05-29T01:44:34.695Z,2025-05-29T01:44:38Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755614543,212,7.0,5755614541,141,73.0,5755614539,140,30.9,5755614537,56,Back,5755614547,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883273,637,1,2,77,22,87c66ubwpzykovmkaf1t46bis,1,27.3,79.5,2025-05-29T01:44:37.815Z,2025-05-29T01:51:45Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5755632019,56,Back,5755632025,212,12.6,5755632023,141,61.5,5755632021,140,24.5,5755632027,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883281,638,1,2,77,22,87c66ubwpzykovmkaf1t46bis,1,22.4,55.2,2025-05-29T01:44:37.960Z,2025-05-29T01:51:49Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5755632129,212,26.7,5755632123,56,Back,5755632127,141,43.6,5755632125,140,46.7,5755632131,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883319,640,1,2,77,26,87c66ubwpzykovmkaf1t46bis,1,44.0,47.8,2025-05-29T01:44:41.374Z,2025-05-29T01:44:43Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5755614793,212,24.9,5755614789,141,19.4,5755614781,56,Right,5755614785,140,59.0,5755614797,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883339,641,1,2,77,28,87c66ubwpzykovmkaf1t46bis,1,59.0,19.4,2025-05-29T01:44:43.526Z,2025-05-29T01:44:46Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755614897,140,73.9,5755614895,56,Right,5755614903,213,5.77,5755614899,141,6.5,5755614901,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883369,642,1,2,77,30,87c66ubwpzykovmkaf1t46bis,1,73.9,6.5,2025-05-29T01:44:45.774Z,2025-05-29T01:44:48Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5755615039,140,50.5,5755615049,213,3.00,5755615045,212,24.8,5755615041,141,11.6,5755615035,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819883405,643,1,2,77,33,87c66ubwpzykovmkaf1t46bis,1,50.4,11.6,2025-05-29T01:44:48.366Z,2025-05-29T01:44:53Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5755615223,56,Back,5755615233,213,2.09,5755615229,141,51.6,5755615225,140,35.7,5755615231,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
