id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2813036931,630,1,2,75,35,kfq8fhwnmycbtad1u0fyefx0,1,16.8,92.0,2025-05-10T21:43:35.234Z,2025-05-10T21:43:37Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717717705,213,4.37,5717717701,141,85.1,5717717703,212,5.0,5717717697,56,Back,5717717699,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813036989,631,1,2,75,37,kfq8fhwnmycbtad1u0fyefx0,1,17.2,85.9,2025-05-10T21:43:37.674Z,2025-05-10T21:43:42Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717718029,213,6.09,5717718025,141,79.0,5717718027,212,24.5,5717718021,56,Back,5717718023,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813036995,632,61,2,75,42,kfq8fhwnmycbtad1u0fyefx0,0,39.9,79.4,2025-05-10T21:43:41.954Z,2025-05-10T21:43:42Z,19addig7dyotjybbwgbjkft2h,L. Archimède,,,5717718039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037005,731,43,2,75,43,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-10T21:43:43.169Z,2025-05-10T21:43:47Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717718443,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037007,732,50,2,75,43,daicfonrbj124lu2la2rctxck,1,61.9,19.6,2025-05-10T21:43:43.338Z,2025-05-10T22:12:14Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717718089,56,Right,5717718397,233,633,5717718093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037047,633,7,2,75,43,kfq8fhwnmycbtad1u0fyefx0,1,38.1,80.4,2025-05-10T21:43:43.339Z,2025-05-10T22:12:14Z,19addig7dyotjybbwgbjkft2h,L. Archimède,,,5717718287,56,Back,5717718291,285,,5717718337,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037109,634,1,2,75,46,kfq8fhwnmycbtad1u0fyefx0,0,45.4,49.7,2025-05-10T21:43:46.028Z,2025-05-10T21:43:50Z,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,,,5717718671,155,,5717718673,56,Center,5717718677,141,70.9,5717718681,213,0.24,5717718683,1,,5717718679,212,60.1,5717718675,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037427,635,5,2,75,50,kfq8fhwnmycbtad1u0fyefx0,0,100.8,69.6,2025-05-10T21:43:50.393Z,2025-05-10T22:11:50Z,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,,,5717720387,233,733,5717720351,346,,5717720349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037181,733,5,2,75,50,daicfonrbj124lu2la2rctxck,1,-0.8,30.4,2025-05-10T21:43:50.393Z,2025-05-10T22:11:49Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717719077,346,,5717719075,56,Back,5717720375,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037279,734,1,2,75,55,daicfonrbj124lu2la2rctxck,1,4.7,56.6,2025-05-10T21:43:55.168Z,2025-05-10T21:44:02Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5717719589,56,Back,5717719593,141,62.3,5717719587,124,,5717719591,140,20.8,5717719595,212,17.3,5717719601,237,,5717719597,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037329,735,1,2,76,2,daicfonrbj124lu2la2rctxck,1,31.8,52.1,2025-05-10T21:44:02.064Z,2025-05-10T21:44:07Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717719805,141,30.6,5717719809,213,4.75,5717719807,212,14.6,5717719803,140,32.3,5717719801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037365,736,1,2,76,7,daicfonrbj124lu2la2rctxck,1,31.6,29.5,2025-05-10T21:44:07.064Z,2025-05-10T21:44:10Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5717719949,56,Back,5717719955,212,8.5,5717719953,141,27.4,5717719951,140,39.6,5717719957,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037377,737,1,2,76,10,daicfonrbj124lu2la2rctxck,1,38.4,25.5,2025-05-10T21:44:10.312Z,2025-05-10T21:44:11Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717720019,140,35.6,5717720023,212,13.7,5717720021,141,5.8,5717720017,56,Back,5717720025,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037451,738,1,2,76,11,daicfonrbj124lu2la2rctxck,1,35.6,5.8,2025-05-10T21:44:11.711Z,2025-05-10T21:44:18Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717720443,212,9.8,5717720441,141,18.2,5717720439,140,30.9,5717720437,56,Back,5717720445,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037469,739,1,2,76,18,daicfonrbj124lu2la2rctxck,1,41.1,26.1,2025-05-10T21:44:18.176Z,2025-05-10T21:44:20Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5717720605,213,6.27,5717720599,140,59.0,5717720601,141,25.8,5717720597,56,Center,5717720603,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037481,740,1,2,76,20,daicfonrbj124lu2la2rctxck,0,59.0,25.8,2025-05-10T21:44:20.624Z,2025-05-10T21:44:21Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5717720657,141,35.5,5717720653,56,Center,5717720661,213,2.05,5717720655,140,55.7,5717720659,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037491,636,8,2,76,21,kfq8fhwnmycbtad1u0fyefx0,1,47.9,53.4,2025-05-10T21:44:21.738Z,2025-05-10T21:44:21Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717720687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037537,741,1,2,76,24,daicfonrbj124lu2la2rctxck,1,56.7,21.8,2025-05-10T21:44:23.936Z,2025-05-10T21:44:26Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5717720973,56,Center,5717720977,141,30.4,5717720981,213,0.45,5717720979,212,13.3,5717720975,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037619,742,1,2,76,26,daicfonrbj124lu2la2rctxck,1,68.1,30.4,2025-05-10T21:44:26.026Z,2025-05-10T21:44:34Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5717721381,155,,5717721383,56,Right,5717721387,141,3.4,5717721391,213,5.61,5717721385,140,90.2,5717721389,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037651,743,1,2,76,34,daicfonrbj124lu2la2rctxck,0,90.5,15.0,2025-05-10T21:44:34.080Z,2025-05-10T21:44:36Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5717721545,56,Center,5717721549,141,54.8,5717721551,212,27.7,5717721541,2,,5717721547,140,96.3,5717721543,155,,5717721553,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038059,638,44,2,76,35,kfq8fhwnmycbtad1u0fyefx0,1,5.4,43.2,2025-05-10T21:44:34.903Z,2025-05-10T22:13:44Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717723531,285,,5717724871,233,745,5717723529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038301,745,44,2,76,35,daicfonrbj124lu2la2rctxck,0,94.6,56.8,2025-05-10T21:44:34.904Z,2025-05-10T22:13:45Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5717724629,56,Center,5717724631,286,,5717724903,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037667,637,12,2,76,35,kfq8fhwnmycbtad1u0fyefx0,1,8.4,54.8,2025-05-10T21:44:35.026Z,2025-05-10T21:48:24Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717721631,141,45.1,5717721629,140,16.9,5717721633,212,11.1,5717721653,15,,5717721635,213,5.65,5717721627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813037761,744,16,2,76,38,daicfonrbj124lu2la2rctxck,1,88.8,60.3,2025-05-10T21:44:37.992Z,2025-05-10T22:36:10Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5717723761,458,,5717723767,280,PASS_LOST,5717722023,22,,5717723757,102,46.1,5717723769,281,dltmx3e4llkcszs22cbfz92xg,5717723765,231,51.8,5717723755,81,,5717723759,103,25.3,5717723775,273,5717723779,472,743,,5717723771,282,daicfonrbj124lu2la2rctxck,5717723075,375,76:37.378,5717722027,56,5717723763,230,98.2,5717722025,17,,5717723071,374,2025-05-10 22:44:37.171,Center,5717723773,138,5717723067,20,,
2813039567,757,18,2,77,25,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-10T21:45:25.316Z,2025-05-10T21:48:19Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717730917,44,Defender,5717731005,55,758,5717730919,59,14,5717730915,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039577,758,19,2,77,25,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-10T21:45:25.317Z,2025-05-10T21:48:19Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5717730965,42,,5717730969,145,2,5717730973,292,3,5717730971,59,8,5717730979,55,757,5717730975,293,2,5717730977,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038481,639,1,2,77,59,kfq8fhwnmycbtad1u0fyefx0,1,49.7,49.9,2025-05-10T21:45:58.890Z,2025-05-10T21:46:02Z,19addig7dyotjybbwgbjkft2h,L. Archimède,,,5717725573,140,39.2,5717725571,56,Back,5717725579,213,3.70,5717725575,141,39.8,5717725581,279,G,5717725577,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038497,640,1,2,78,2,kfq8fhwnmycbtad1u0fyefx0,1,43.5,36.0,2025-05-10T21:46:02.602Z,2025-05-10T21:46:04Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717725675,212,20.3,5717725669,56,Center,5717725673,141,21.3,5717725671,140,60.3,5717725677,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038515,641,1,2,78,4,kfq8fhwnmycbtad1u0fyefx0,1,60.4,21.0,2025-05-10T21:46:04.210Z,2025-05-10T21:46:06Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717725729,213,5.37,5717725725,141,10.9,5717725727,212,8.7,5717725723,140,65.5,5717725721,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038525,642,61,2,78,6,kfq8fhwnmycbtad1u0fyefx0,1,70.8,6.6,2025-05-10T21:46:06.474Z,2025-05-10T21:46:18Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717725767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038553,746,43,2,78,6,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-10T21:46:06.475Z,2025-05-10T21:46:14Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717725911,56,Back,5717725913,285,0,5717726117,144,7,5717725943,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038547,643,43,2,78,8,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-10T21:46:07.961Z,2025-05-10T21:46:14Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717726123,144,5,5717725887,347,0,5717725885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038559,644,4,2,78,10,kfq8fhwnmycbtad1u0fyefx0,1,68.9,4.0,2025-05-10T21:46:09.906Z,2025-05-10T22:11:07Z,,,,,5717725985,56,Right,5717725989,286,,5717725987,152,,5717725983,10,,5717726047,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038561,747,4,2,78,10,daicfonrbj124lu2la2rctxck,0,31.1,96.0,2025-05-10T21:46:09.907Z,2025-05-10T22:11:08Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717726013,10,,5717726017,152,,5717726019,285,,5717726101,233,644,5717726015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038777,645,1,2,78,33,kfq8fhwnmycbtad1u0fyefx0,0,68.5,7.9,2025-05-10T21:46:33.706Z,2025-05-10T21:46:35Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717727015,2,,5717727019,155,,5717727023,56,Center,5717727021,152,,5717727017,5,,5717727031,213,0.82,5717727027,141,38.2,5717727029,212,28.2,5717727025,140,,,,86.8,,,,,,,,,,,,,,,,,,,,,,,,
2813038793,748,12,2,78,36,daicfonrbj124lu2la2rctxck,1,16.3,57.5,2025-05-10T21:46:36.144Z,2025-05-10T21:46:54Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5717727115,212,9.0,5717727109,56,Back,5717727117,213,0.14,5717727113,141,59.3,5717727159,15,,5717727111,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038851,646,61,2,78,40,kfq8fhwnmycbtad1u0fyefx0,0,72.9,27.9,2025-05-10T21:46:40.425Z,2025-05-10T21:46:40Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717727399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038879,749,3,2,78,41,daicfonrbj124lu2la2rctxck,0,25.8,81.4,2025-05-10T21:46:41.351Z,2025-05-10T21:46:49Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717727691,233,647,5717727545,56,Back,5717727549,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038899,647,7,2,78,41,kfq8fhwnmycbtad1u0fyefx0,0,74.2,18.6,2025-05-10T21:46:41.352Z,2025-05-10T21:46:47Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717727677,233,749,5717727657,56,Right,5717727659,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038893,750,4,2,78,43,daicfonrbj124lu2la2rctxck,1,26.6,79.1,2025-05-10T21:46:43.016Z,2025-05-10T22:11:08Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717727717,13,,5717727721,56,Back,5717727723,152,,5717727719,295,,5717727725,285,,5717727997,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813038965,648,4,2,78,43,kfq8fhwnmycbtad1u0fyefx0,0,73.4,20.9,2025-05-10T21:46:43.017Z,2025-05-10T22:11:09Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717727969,295,,5717727975,286,,5717728019,233,750,5717727971,56,Right,5717727967,13,,5717727973,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039055,751,1,2,78,55,daicfonrbj124lu2la2rctxck,1,25.2,81.2,2025-05-10T21:46:55.600Z,2025-05-10T21:46:57Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5717728407,56,Back,5717728415,213,4.47,5717728409,140,22.2,5717728405,152,,5717728403,5,,5717728411,141,62.4,5717728413,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039071,752,1,2,78,56,daicfonrbj124lu2la2rctxck,1,22.2,62.4,2025-05-10T21:46:56.784Z,2025-05-10T22:21:10Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5717728475,140,30.1,5717728479,212,16.1,5717728481,213,5.25,5717728477,141,42.1,5717728473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039089,753,1,2,78,58,daicfonrbj124lu2la2rctxck,1,30.1,42.1,2025-05-10T21:46:58.448Z,2025-05-10T22:20:52Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5717728551,140,26.9,5717728557,213,1.80,5717728553,141,62.9,5717728549,56,Back,5717728555,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039155,754,1,2,78,59,daicfonrbj124lu2la2rctxck,1,26.9,62.9,2025-05-10T21:46:59.519Z,2025-05-10T22:21:38Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5717728869,212,23.8,5717728865,140,27.0,5717728867,141,27.9,5717728871,213,4.72,5717728863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039323,755,1,2,79,5,daicfonrbj124lu2la2rctxck,1,30.5,23.1,2025-05-10T21:47:05.024Z,2025-05-10T22:21:09Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717729719,140,38.7,5717729723,212,16.7,5717729721,141,2.1,5717729717,56,Back,5717729725,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813050369,924,1,2,79,7,daicfonrbj124lu2la2rctxck,0,39.3,4.1,2025-05-10T21:47:06.793Z,2025-05-10T22:05:36Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717789501,140,56.8,5717789499,56,Right,5717789503,141,0.0,5717789497,155,,5717789507,213,6.08,5717789505,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039519,649,5,2,79,10,kfq8fhwnmycbtad1u0fyefx0,1,39.0,101.2,2025-05-10T21:47:10.442Z,2025-05-10T22:11:50Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717730719,56,Back,5717805977,233,756,5717730721,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039329,756,5,2,79,10,daicfonrbj124lu2la2rctxck,0,61.0,-1.2,2025-05-10T21:47:10.442Z,2025-05-10T22:11:51Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717729771,347,,5717729769,56,Right,5717806001,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039525,650,18,2,79,32,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-10T21:47:32.336Z,2025-05-10T21:47:33Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717730743,59,13,5717730739,42,,5717730741,44,Midfielder,5717730799,55,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039527,651,19,2,79,32,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-10T21:47:32.337Z,2025-05-10T21:47:34Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5717730755,293,3,5717730749,145,10,5717730745,42,,5717730759,55,650,5717730757,44,Midfielder,5717730753,292,6,5717730751,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039813,652,1,2,79,45,kfq8fhwnmycbtad1u0fyefx0,1,35.6,100.0,2025-05-10T21:47:45.666Z,2025-05-10T21:47:51Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717732075,1,,5717732063,107,,5717732065,56,Center,5717732069,141,70.9,5717732073,213,5.62,5717732071,212,33.3,5717732067,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039819,653,4,2,79,51,kfq8fhwnmycbtad1u0fyefx0,1,65.4,85.8,2025-05-10T21:47:51.674Z,2025-05-10T22:11:09Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5717732141,265,,5717732143,286,,5717732337,233,759,5717732139,152,,5717732135,13,,5717732137,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039833,759,4,2,79,51,daicfonrbj124lu2la2rctxck,0,34.6,14.2,2025-05-10T21:47:51.675Z,2025-05-10T22:11:10Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717732297,265,,5717732291,13,,5717732361,233,653,5717732293,56,Back,5717732299,285,,5717732295,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039947,654,1,2,79,59,kfq8fhwnmycbtad1u0fyefx0,1,61.0,81.2,2025-05-10T21:47:59.570Z,2025-05-10T21:48:02Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717732715,212,21.5,5717732707,152,,5717732705,5,,5717732717,213,3.34,5717732709,56,Back,5717732713,141,74.8,5717732711,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040037,655,1,2,80,2,kfq8fhwnmycbtad1u0fyefx0,1,40.9,74.8,2025-05-10T21:48:02.177Z,2025-05-10T21:48:07Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717733167,212,25.6,5717733171,213,4.23,5717733165,141,41.5,5717733163,140,29.6,5717733161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813039973,760,40,2,80,3,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-10T21:48:03.741Z,2025-05-10T21:48:04Z,,,,,5717732807,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0",5717732805,130,2,5717732799,30,"arrnspfznjcs9fmng4finp87p, f472o0229a6xev8qudf1tyf6y, eg5pbxm7emj77mdcub4xp6m3u, 8pqvmz8g1yhe7hqqc1d68c4mi, 9txqixk3uycvort3ntzkva1g5, 3tb7ycl6z32sevjo8rxa590, 4vdbw63j0s7npezknabq6p7xm, 2gsbai5bpg1fbullzvngv2l1w, 711t32tk6qwl567dngcldfw15, 449e2muutlpvx9lhv1t2tcsmh, dltmx3e4llkcszs22cbfz92xg, f0rcvbvmbh2gcjxw6jfy5fe5m, a3l8f3a6rr93qyyaxhdfqq1yi, duad6xilu5s6c7ul48b7gab1m",5717732801,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5",5717732803,59,"1, 15, 3, 12, 20, 6, 18, 8, 21, 10, 17, 16, 22, 23",5717732811,194,arrnspfznjcs9fmng4finp87p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040085,656,1,2,80,7,kfq8fhwnmycbtad1u0fyefx0,1,29.2,38.8,2025-05-10T21:48:07.674Z,2025-05-10T21:48:10Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717733399,213,1.51,5717733395,141,76.1,5717733397,212,25.4,5717733393,140,30.6,5717733391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040103,657,1,2,80,10,kfq8fhwnmycbtad1u0fyefx0,1,30.8,75.1,2025-05-10T21:48:10.577Z,2025-05-10T21:48:11Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717733477,212,21.7,5717733479,213,3.69,5717733475,141,58.5,5717733473,140,13.2,5717733469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040113,658,1,2,80,11,kfq8fhwnmycbtad1u0fyefx0,1,13.2,58.5,2025-05-10T21:48:11.625Z,2025-05-10T21:48:12Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717733533,140,32.4,5717733531,56,Back,5717733537,212,20.2,5717733535,141,60.2,5717733539,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040161,659,1,2,80,12,kfq8fhwnmycbtad1u0fyefx0,1,32.8,60.3,2025-05-10T21:48:12.481Z,2025-05-10T21:48:15Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717733743,212,20.2,5717733741,141,61.7,5717733737,56,Back,5717733745,213,3.09,5717733739,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040199,660,1,2,80,13,kfq8fhwnmycbtad1u0fyefx0,1,14.0,62.1,2025-05-10T21:48:12.994Z,2025-05-10T21:48:41Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717733941,212,33.3,5717733943,213,0.43,5717733933,155,,5717733935,56,Back,5717733939,141,82.7,5717733945,1,,5717733937,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040209,661,1,2,80,14,kfq8fhwnmycbtad1u0fyefx0,0,40.4,83.8,2025-05-10T21:48:14.281Z,2025-05-10T22:19:03Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717733999,56,Back,5717734005,212,8.3,5717734007,213,5.29,5717734001,140,44.7,5717734003,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040239,761,1,2,80,18,daicfonrbj124lu2la2rctxck,1,60.8,14.7,2025-05-10T21:48:18.271Z,2025-05-10T21:48:21Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5717734179,140,67.9,5717734181,141,17.7,5717734177,56,Right,5717734185,212,7.7,5717734189,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813040245,762,61,2,80,21,daicfonrbj124lu2la2rctxck,1,67.1,23.9,2025-05-10T21:48:21.667Z,2025-05-10T21:48:22Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5717734245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
