id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2800421901,546,5,2,65,15,2iwybwokic7nmr1t33abdbjoq,0,49.2,-1.2,2025-04-13T03:32:51.065Z,2025-04-13T03:32:56Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5648105029,56,Back,5648105031,347,,5648105151,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800421923,497,5,2,65,16,b1rpb2ox52uxcmjrsnqd95pk5,1,52.0,101.0,2025-04-13T03:32:52.398Z,2025-04-13T03:32:56Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648105147,233,546,5648105129,347,,5648105127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800421935,498,1,2,65,19,b1rpb2ox52uxcmjrsnqd95pk5,1,48.2,100.0,2025-04-13T03:32:55.421Z,2025-04-13T03:32:59Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5648105191,1,,5648105185,141,78.1,5648105179,107,,5648105187,212,21.6,5648105189,213,3.98,5648105183,140,34.4,5648105181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800421963,499,1,2,65,23,b1rpb2ox52uxcmjrsnqd95pk5,1,33.4,75.4,2025-04-13T03:32:59.054Z,2025-04-13T03:33:02Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648105285,141,83.5,5648105281,56,Back,5648105283,140,41.6,5648105289,213,0.57,5648105287,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800421987,500,1,2,65,26,b1rpb2ox52uxcmjrsnqd95pk5,1,42.3,86.7,2025-04-13T03:33:02.006Z,2025-04-13T03:33:08Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5648105425,140,74.1,5648105431,213,6.05,5648105423,56,Center,5648105433,1,,5648105427,141,74.8,5648105429,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800421991,501,3,2,65,29,b1rpb2ox52uxcmjrsnqd95pk5,0,73.3,79.4,2025-04-13T03:33:05.866Z,2025-04-13T04:57:50Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648105485,233,547,5648105459,56,Left,5648105461,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800421985,547,7,2,65,29,2iwybwokic7nmr1t33abdbjoq,1,26.7,20.6,2025-04-13T03:33:05.867Z,2025-04-13T04:57:50Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5648105419,56,Back,5648105421,285,,5648105467,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800421997,548,1,2,65,31,2iwybwokic7nmr1t33abdbjoq,0,28.7,12.5,2025-04-13T03:33:07.715Z,2025-04-13T03:33:09Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5648105493,140,45.8,5648105501,1,,5648105499,213,0.73,5648105497,212,24.1,5648105491,56,Back,5648105489,157,,5648105495,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422005,549,1,2,65,35,2iwybwokic7nmr1t33abdbjoq,0,35.0,18.2,2025-04-13T03:33:11.009Z,2025-04-13T03:33:12Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5648105557,213,0.20,5648105553,141,25.4,5648105551,140,58.2,5648105547,3,,5648105555,212,24.8,5648105549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422021,502,1,2,65,36,b1rpb2ox52uxcmjrsnqd95pk5,0,61.4,66.1,2025-04-13T03:33:12.901Z,2025-04-13T04:22:59Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5648105635,141,74.1,5648105629,3,,5648105639,213,0.70,5648105637,212,8.5,5648105633,140,67.6,5648105631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422027,550,13,2,65,37,2iwybwokic7nmr1t33abdbjoq,1,62.4,27.8,2025-04-13T03:33:13.338Z,2025-04-13T05:26:51Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5648246643,23,,5648105765,75,,5648105775,230,98.5,5648105711,20,,5648237879,328,,5648105773,458,,5648105663,56,Center,5648105661,19,,5648105777,231,47.7,5648105767,102,39.2,5648105769,103,13.9,5648105771,215,,,,,,,,,,,,,,,,,,,
2800422035,503,61,2,65,38,b1rpb2ox52uxcmjrsnqd95pk5,0,41.9,67.9,2025-04-13T03:33:14.148Z,2025-04-13T04:23:00Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5648105699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422093,504,5,2,65,39,b1rpb2ox52uxcmjrsnqd95pk5,1,-0.9,59.1,2025-04-13T03:33:14.990Z,2025-04-13T03:49:40Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5648105989,56,Back,5648132223,233,551,5648105991,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422037,551,5,2,65,39,2iwybwokic7nmr1t33abdbjoq,0,100.8,39.9,2025-04-13T03:33:15.907Z,2025-04-13T03:49:39Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5648105703,56,Center,5648132227,233,504,5648105705,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422099,505,1,2,65,53,b1rpb2ox52uxcmjrsnqd95pk5,1,4.4,48.7,2025-04-13T03:33:29.661Z,2025-04-13T04:23:10Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5648106049,237,,5648106043,212,10.7,5648106039,140,10.3,5648106037,56,Back,5648106041,141,61.5,5648106035,124,,5648106045,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422125,506,1,2,65,55,b1rpb2ox52uxcmjrsnqd95pk5,1,10.7,66.0,2025-04-13T03:33:31.045Z,2025-04-13T03:33:34Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648106155,56,Back,5648106163,213,0.91,5648106159,141,86.4,5648106157,140,20.9,5648106161,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422135,507,1,2,65,58,b1rpb2ox52uxcmjrsnqd95pk5,1,24.4,91.2,2025-04-13T03:33:34.276Z,2025-04-13T03:33:37Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5648106225,141,72.6,5648106223,140,31.5,5648106227,212,14.7,5648106229,213,5.24,5648106219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422141,508,1,2,66,1,b1rpb2ox52uxcmjrsnqd95pk5,1,31.5,72.6,2025-04-13T03:33:37.013Z,2025-04-13T04:23:31Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648106263,140,44.9,5648106267,212,17.7,5648106269,213,0.66,5648106265,141,88.5,5648106261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422175,509,1,2,66,4,b1rpb2ox52uxcmjrsnqd95pk5,1,46.5,84.3,2025-04-13T03:33:40.724Z,2025-04-13T03:33:44Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5648106401,141,40.8,5648106399,140,53.8,5648106397,56,Center,5648106403,212,30.6,5648106405,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422185,510,1,2,66,8,b1rpb2ox52uxcmjrsnqd95pk5,1,53.9,40.8,2025-04-13T03:33:44.268Z,2025-04-13T03:33:45Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5648106445,56,Back,5648106447,140,49.0,5648106449,141,45.4,5648106451,212,6.0,5648106453,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422197,511,1,2,66,9,b1rpb2ox52uxcmjrsnqd95pk5,1,49.0,45.4,2025-04-13T03:33:45.421Z,2025-04-13T03:33:47Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5648106503,212,21.6,5648106501,141,17.4,5648106497,56,Right,5648106499,140,58.7,5648106505,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422217,512,1,2,66,11,b1rpb2ox52uxcmjrsnqd95pk5,1,59.0,14.2,2025-04-13T03:33:47.493Z,2025-04-13T03:33:52Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5648106593,212,18.1,5648106587,56,Right,5648106589,140,75.8,5648106591,141,8.2,5648106595,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422251,513,1,2,66,16,b1rpb2ox52uxcmjrsnqd95pk5,1,72.9,7.8,2025-04-13T03:33:52.220Z,2025-04-13T03:33:59Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5648106783,212,11.2,5648106781,141,21.1,5648106779,140,66.6,5648106777,56,Right,5648106785,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422273,514,1,2,66,23,b1rpb2ox52uxcmjrsnqd95pk5,1,62.7,22.9,2025-04-13T03:33:59.508Z,2025-04-13T03:34:01Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5648106875,140,49.1,5648106877,141,51.4,5648106879,212,24.1,5648106881,213,2.21,5648106873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422339,515,1,2,66,25,b1rpb2ox52uxcmjrsnqd95pk5,1,48.9,57.1,2025-04-13T03:34:01.745Z,2025-04-13T05:20:20Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,1.0,,5648107065,56,Left,5648107071,212,24.2,5648195269,210,13,5648107067,140,66.1,5648107069,141,80.8,5648107073,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422343,516,13,2,66,32,b1rpb2ox52uxcmjrsnqd95pk5,1,76.5,66.2,2025-04-13T03:34:08.441Z,2025-04-13T05:25:55Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5648107521,103,48.6,5648238573,81,,5648107085,56,Center,5648107527,231,51.6,5648107083,18,,5648195281,29,,5648238575,215,,5648107447,20,,5648107519,102,40.3,5648195285,55,515,5648107525,230,98.9,5648107081,22,,,,,,,,,,,,,,,,,,,
2800422365,552,43,2,66,35,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-13T03:34:11.138Z,2025-04-13T03:34:18Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5648107363,144,10,5648107157,56,Back,5648107155,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422373,553,5,2,66,36,2iwybwokic7nmr1t33abdbjoq,1,-1.4,59.5,2025-04-13T03:34:11.985Z,2025-04-13T03:34:24Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5648107189,56,Back,5648107535,233,518,5648107503,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422435,518,5,2,66,40,b1rpb2ox52uxcmjrsnqd95pk5,0,101.1,39.0,2025-04-13T03:34:16.925Z,2025-04-13T03:34:23Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5648107433,346,,5648107431,56,Center,5648107539,233,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422507,554,1,2,66,56,2iwybwokic7nmr1t33abdbjoq,1,4.2,49.4,2025-04-13T03:34:32.354Z,2025-04-13T03:34:34Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5648107793,237,,5648107779,124,,5648107785,141,63.6,5648107789,213,1.82,5648107787,212,10.0,5648107783,140,1.9,5648107781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422511,555,1,2,66,58,2iwybwokic7nmr1t33abdbjoq,0,3.3,59.3,2025-04-13T03:34:34.386Z,2025-04-13T03:34:35Z,79z5vt08ga8prn33vi2a260kq,C. Walls,,,5648107801,56,Back,5648107805,141,43.4,5648107803,140,0.0,5648107807,212,11.4,5648107809,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422549,557,1,2,67,3,2iwybwokic7nmr1t33abdbjoq,0,2.0,36.2,2025-04-13T03:34:39.346Z,2025-04-13T03:34:42Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5648107953,56,Center,5648107957,141,30.2,5648107959,212,56.8,5648107951,157,,5648107961,213,6.21,5648107963,1,,5648107955,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422553,519,44,2,67,5,b1rpb2ox52uxcmjrsnqd95pk5,1,43.8,67.9,2025-04-13T03:34:41.196Z,2025-04-13T03:34:43Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648108015,233,558,5648107973,285,,5648107971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422555,558,44,2,67,5,2iwybwokic7nmr1t33abdbjoq,0,56.4,34.0,2025-04-13T03:34:41.197Z,2025-04-13T03:34:43Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5648108025,233,519,5648107975,56,Center,5648107977,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422569,520,1,2,67,5,b1rpb2ox52uxcmjrsnqd95pk5,1,43.3,62.1,2025-04-13T03:34:41.460Z,2025-04-13T03:34:44Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648108039,141,59.4,5648108037,140,62.5,5648108033,3,,5648108043,213,6.19,5648108041,212,20.2,5648108035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422573,521,1,2,67,7,b1rpb2ox52uxcmjrsnqd95pk5,1,62.5,59.4,2025-04-13T03:34:43.372Z,2025-04-13T03:34:44Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5648108051,56,Center,5648108059,213,4.09,5648108057,212,13.0,5648108053,140,55.3,5648108055,141,43.9,5648108063,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422579,522,1,2,67,8,b1rpb2ox52uxcmjrsnqd95pk5,0,55.3,43.9,2025-04-13T03:34:44.724Z,2025-04-13T03:34:45Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5648108085,213,5.67,5648108081,141,27.7,5648108079,140,70.2,5648108077,56,Center,5648108083,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422595,559,8,2,67,11,2iwybwokic7nmr1t33abdbjoq,1,34.8,67.5,2025-04-13T03:34:47.153Z,2025-04-13T03:34:47Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5648108165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422645,561,1,2,67,12,2iwybwokic7nmr1t33abdbjoq,1,39.6,64.5,2025-04-13T03:34:48.353Z,2025-04-13T03:34:56Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5648108359,56,Left,5648108375,1,,5648108373,213,0.57,5648108367,141,92.4,5648108363,140,68.0,5648108371,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422631,523,45,2,67,17,b1rpb2ox52uxcmjrsnqd95pk5,0,44.8,13.6,2025-04-13T03:34:53.036Z,2025-04-13T04:58:04Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5648108311,285,,5648108567,233,562,5648108309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422667,562,3,2,67,17,2iwybwokic7nmr1t33abdbjoq,1,55.2,86.4,2025-04-13T03:34:53.036Z,2025-04-13T04:58:04Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5648108563,233,523,5648108445,56,Left,5648108449,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422671,563,1,2,67,21,2iwybwokic7nmr1t33abdbjoq,1,68.8,93.5,2025-04-13T03:34:57.794Z,2025-04-13T03:34:58Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5648108499,212,5.8,5648108501,213,4.05,5648108497,141,86.7,5648108493,56,Left,5648108495,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422675,564,1,2,67,22,2iwybwokic7nmr1t33abdbjoq,1,65.4,86.7,2025-04-13T03:34:58.753Z,2025-04-13T03:34:59Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5648108515,212,7.2,5648108509,56,Center,5648108511,140,62.2,5648108517,213,4.22,5648108513,141,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422689,565,1,2,67,23,2iwybwokic7nmr1t33abdbjoq,1,62.2,77.4,2025-04-13T03:34:59.601Z,2025-04-13T03:35:03Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5648108575,140,55.1,5648108573,56,Left,5648108581,213,2.44,5648108579,212,9.7,5648108577,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422697,566,1,2,67,26,2iwybwokic7nmr1t33abdbjoq,1,55.1,86.6,2025-04-13T03:35:02.754Z,2025-04-13T03:35:04Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5648108625,141,65.9,5648108629,213,3.90,5648108627,212,20.4,5648108623,140,41.0,5648108621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422715,567,1,2,67,28,2iwybwokic7nmr1t33abdbjoq,1,41.0,65.9,2025-04-13T03:35:04.153Z,2025-04-13T03:35:07Z,79z5vt08ga8prn33vi2a260kq,C. Walls,,,5648108713,140,46.9,5648108717,212,6.2,5648108719,213,0.07,5648108715,141,66.5,5648108711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422719,568,1,2,67,31,2iwybwokic7nmr1t33abdbjoq,1,46.9,66.5,2025-04-13T03:35:07.385Z,2025-04-13T03:35:09Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5648108743,213,3.02,5648108737,140,35.1,5648108739,141,68.7,5648108741,212,12.5,5648108735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422725,569,1,2,67,33,2iwybwokic7nmr1t33abdbjoq,1,34.3,67.4,2025-04-13T03:35:09.489Z,2025-04-13T03:35:10Z,79z5vt08ga8prn33vi2a260kq,C. Walls,,,5648108775,212,24.8,5648108773,141,37.1,5648108777,213,4.12,5648108771,140,21.2,5648108769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422735,570,1,2,67,34,2iwybwokic7nmr1t33abdbjoq,1,21.2,37.1,2025-04-13T03:35:10.498Z,2025-04-13T03:35:12Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5648108815,56,Back,5648108823,213,5.07,5648108821,212,20.8,5648108819,141,8.5,5648108817,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422773,571,1,2,67,36,2iwybwokic7nmr1t33abdbjoq,1,28.1,8.5,2025-04-13T03:35:12.786Z,2025-04-13T03:35:26Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5648108993,212,10.9,5648108991,141,4.1,5648108995,213,6.01,5648108987,56,Back,5648108989,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422787,572,50,2,67,40,2iwybwokic7nmr1t33abdbjoq,1,36.2,5.8,2025-04-13T03:35:16.396Z,2025-04-13T04:57:51Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5648109055,286,,5648109053,56,Back,5648131751,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422751,524,7,2,67,40,b1rpb2ox52uxcmjrsnqd95pk5,1,63.8,94.2,2025-04-13T03:35:16.397Z,2025-04-13T04:57:51Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5648108891,56,Left,5648109117,167,,5648131721,285,,5648131717,233,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422833,573,5,2,67,41,2iwybwokic7nmr1t33abdbjoq,1,33.9,-1.2,2025-04-13T03:35:17.034Z,2025-04-13T03:49:26Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5648109237,56,Back,5648109239,347,,5648131845,233,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422761,525,5,2,67,41,b1rpb2ox52uxcmjrsnqd95pk5,0,64.0,101.2,2025-04-13T03:35:17.589Z,2025-04-13T03:49:26Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5648108925,56,Left,5648108927,347,,5648131853,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422865,574,1,2,67,53,2iwybwokic7nmr1t33abdbjoq,1,40.2,0.0,2025-04-13T03:35:29.265Z,2025-04-13T03:35:33Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5648109335,212,27.3,5648109331,140,65.1,5648109339,1,,5648109329,56,Right,5648109327,107,,5648109337,213,0.29,5648109333,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422871,575,1,2,67,57,2iwybwokic7nmr1t33abdbjoq,0,65.1,10.0,2025-04-13T03:35:33.497Z,2025-04-13T03:35:34Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5648109365,140,70.7,5648109359,3,,5648109361,168,,5648109371,213,0.53,5648109369,212,6.8,5648109367,141,15.1,5648109363,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422861,526,61,2,67,58,b1rpb2ox52uxcmjrsnqd95pk5,1,30.4,66.4,2025-04-13T03:35:34.197Z,2025-04-13T04:39:58Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5648109321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422885,528,1,2,67,58,b1rpb2ox52uxcmjrsnqd95pk5,1,26.4,77.2,2025-04-13T03:35:34.507Z,2025-04-13T03:35:36Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648109423,141,88.2,5648109427,213,0.70,5648109421,140,34.9,5648109419,56,Back,5648109425,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422923,529,1,2,68,0,b1rpb2ox52uxcmjrsnqd95pk5,1,35.5,88.5,2025-04-13T03:35:36.268Z,2025-04-13T03:35:40Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5648109563,140,47.0,5648109569,213,5.85,5648109567,212,13.3,5648109565,141,80.2,5648109561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422947,530,4,2,68,8,b1rpb2ox52uxcmjrsnqd95pk5,1,41.1,77.5,2025-04-13T03:35:44.044Z,2025-04-13T03:36:39Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5648109665,152,,5648109747,233,576,5648109661,13,,5648109663,56,Back,5648109667,265,,5648109669,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800422951,576,4,2,68,8,2iwybwokic7nmr1t33abdbjoq,0,58.9,22.5,2025-04-13T03:35:44.045Z,2025-04-13T04:13:59Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5648109761,233,530,5648109677,265,,5648109673,56,Center,5648109671,13,,5648109675,152,,5648109743,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800423015,577,18,2,68,31,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-13T03:36:07.521Z,2025-04-13T03:37:49Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5648110015,42,,5648110019,59,91,5648110065,55,578,5648110017,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800423023,578,19,2,68,31,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-13T03:36:07.522Z,2025-04-13T03:37:49Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5648110057,55,577,5648110053,293,3,5648110039,42,,5648110051,292,7,5648110043,145,9,5648110047,59,22,5648110055,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800423091,579,18,2,68,59,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-13T03:36:35.387Z,2025-04-13T03:37:00Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5648110339,42,,5648110343,59,7,5648110391,55,580,5648110341,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800423097,580,19,2,68,59,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-04-13T03:36:35.388Z,2025-04-13T03:37:00Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5648110375,55,579,5648110365,145,11,5648110371,293,1,5648110369,292,7,5648110367,59,19,5648110373,44,Midfielder,5648110361,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800423309,531,1,2,69,14,b1rpb2ox52uxcmjrsnqd95pk5,0,37.0,86.2,2025-04-13T03:36:50.235Z,2025-04-13T03:49:18Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5648111345,213,6.23,5648111365,189,,5648111335,152,,5648111341,141,80.5,5648111337,56,Left,5648111339,140,100.0,5648111333,5,,5648111343,212,68.0,5648111347,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
