id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2818700271,578,43,2,69,46,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T02:32:12.859Z,2025-05-25T02:32:20Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5749032361,56,Right,5749032493,144,5,5749032363,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700359,511,8,2,69,49,cf5r1qpotp6n5i3vdchsp2en1,1,23.2,91.7,2025-05-25T02:32:15.742Z,2025-05-25T02:32:42Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5749032865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700279,510,4,2,69,50,cf5r1qpotp6n5i3vdchsp2en1,1,23.6,93.2,2025-05-25T02:32:16.405Z,2025-05-25T02:33:26Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5749032429,56,Back,5749032453,233,579,5749033313,295,,5749032431,152,,5749032435,285,,5749032427,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700283,579,4,2,69,50,ak0rmms5xl49w57i2rvid1tk9,0,76.4,6.8,2025-05-25T02:32:16.406Z,2025-05-25T02:33:07Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5749033465,295,,5749032417,13,,5749032421,152,,5749032425,286,,5749032419,56,Right,5749032473,233,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700385,512,1,2,70,10,cf5r1qpotp6n5i3vdchsp2en1,1,26.7,91.5,2025-05-25T02:32:37.054Z,2025-05-25T02:32:59Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5749033031,140,13.0,5749033035,212,23.6,5749033027,152,,5749033025,5,,5749033029,56,Back,5749033037,213,4.06,5749033033,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700387,513,1,2,70,12,cf5r1qpotp6n5i3vdchsp2en1,0,13.0,64.0,2025-05-25T02:32:39.013Z,2025-05-25T02:33:01Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5749033053,1,,5749033049,212,63.9,5749033041,157,,5749033045,140,73.5,5749033043,56,Center,5749033047,141,74.7,5749033051,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700379,580,12,2,70,16,ak0rmms5xl49w57i2rvid1tk9,1,24.1,27.0,2025-05-25T02:32:42.737Z,2025-05-25T02:32:45Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5749032995,140,23.1,5749033001,213,4.64,5749032999,212,14.9,5749033019,15,,5749032997,141,5.2,5749032993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700399,581,1,2,70,18,ak0rmms5xl49w57i2rvid1tk9,0,23.1,5.2,2025-05-25T02:32:44.947Z,2025-05-25T02:32:46Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5749033123,213,1.07,5749033117,140,36.6,5749033113,157,,5749033115,56,Back,5749033119,141,43.0,5749033125,1,,5749033121,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700417,514,4,2,70,25,cf5r1qpotp6n5i3vdchsp2en1,1,63.4,40.4,2025-05-25T02:32:51.949Z,2025-05-25T02:32:57Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5749033223,286,,5749033213,56,Center,5749033219,265,,5749033237,233,582,5749033215,152,,5749033211,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700411,582,4,2,70,25,ak0rmms5xl49w57i2rvid1tk9,0,36.6,59.6,2025-05-25T02:32:51.950Z,2025-05-25T02:32:58Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5749033197,152,,5749033193,13,,5749033199,265,,5749033201,285,,5749033195,56,Back,5749033249,233,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700493,515,27,2,70,47,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:33:13.878Z,2025-05-25T02:33:18Z,,,,,5749033657,41,Injury,5749033659,53,3sp46qr51lu5o2213enn5xtjp,5749033705,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700501,583,27,2,70,47,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T02:33:13.878Z,2025-05-25T02:33:18Z,,,,,5749033719,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700727,516,28,2,72,3,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:34:29.487Z,2025-05-25T02:34:31Z,,,,,5749034849,55,515,5749034893,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700731,584,28,2,72,3,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T02:34:29.487Z,2025-05-25T02:34:31Z,,,,,5749034877,55,583,5749034901,233,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700919,519,18,2,72,43,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:35:09.570Z,2025-05-25T02:35:30Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5749035829,42,,5749035831,44,Midfielder,5749035853,55,520,5749035833,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700921,520,19,2,72,43,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:35:09.571Z,2025-05-25T02:39:39Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5749035843,44,Defender,5749035835,42,,5749035839,145,10,5749036023,293,2,5749035845,55,519,5749035841,59,13,5749042179,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700897,517,18,2,72,58,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:35:24.906Z,2025-05-25T02:35:26Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5749035717,44,Forward,5749035719,59,10,5749035743,55,518,5749035715,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818700899,518,19,2,72,58,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:35:24.907Z,2025-05-25T02:35:27Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5749035721,42,,5749035725,145,9,5749035729,292,9,5749035733,44,Forward,5749035731,293,3,5749035735,55,517,5749035727,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701039,521,1,2,73,21,cf5r1qpotp6n5i3vdchsp2en1,1,63.6,40.4,2025-05-25T02:35:47.484Z,2025-05-25T02:37:08Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5749036411,5,,5749036415,152,,5749036419,140,92.0,5749036425,213,0.83,5749036421,141,88.0,5749036427,1,,5749036423,212,44.0,5749036417,56,Left,5749036413,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701043,522,44,2,73,23,cf5r1qpotp6n5i3vdchsp2en1,1,91.8,86.7,2025-05-25T02:35:49.660Z,2025-05-25T03:04:40Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5749036441,286,,5749036439,56,Left,5749036469,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701047,585,44,2,73,23,ak0rmms5xl49w57i2rvid1tk9,0,8.2,13.3,2025-05-25T02:35:49.661Z,2025-05-25T03:04:40Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5749036477,233,522,5749036447,56,Back,5749036449,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701049,523,1,2,73,23,cf5r1qpotp6n5i3vdchsp2en1,0,92.0,88.0,2025-05-25T02:35:50.012Z,2025-05-25T02:35:50Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5749036455,140,93.4,5749036451,3,,5749036459,212,13.5,5749036461,213,4.82,5749036453,56,Center,5749036457,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701059,586,12,2,73,25,ak0rmms5xl49w57i2rvid1tk9,1,12.3,32.1,2025-05-25T02:35:51.529Z,2025-05-25T02:35:54Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5749036531,140,34.0,5749036535,212,24.4,5749036529,56,Back,5749036533,141,19.2,5749036537,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701063,524,1,2,73,27,cf5r1qpotp6n5i3vdchsp2en1,0,62.5,68.4,2025-05-25T02:35:53.668Z,2025-05-25T02:35:54Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5749036549,56,Center,5749036553,141,62.4,5749036557,213,5.98,5749036551,140,74.9,5749036555,212,13.6,5749036547,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701079,587,1,2,73,27,ak0rmms5xl49w57i2rvid1tk9,0,21.9,26.5,2025-05-25T02:35:53.866Z,2025-05-25T02:35:56Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5749036625,141,10.6,5749036621,56,Back,5749036629,213,5.69,5749036631,1,,5749036623,140,37.2,5749036627,212,19.4,5749036619,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701087,525,1,2,73,30,cf5r1qpotp6n5i3vdchsp2en1,0,60.5,75.0,2025-05-25T02:35:56.284Z,2025-05-25T02:35:58Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5749036685,56,Center,5749036689,141,67.8,5749036691,212,21.4,5749036693,213,6.05,5749036687,140,80.3,5749036683,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701095,588,1,2,73,32,ak0rmms5xl49w57i2rvid1tk9,1,19.5,21.5,2025-05-25T02:35:58.457Z,2025-05-25T02:36:00Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5749036723,213,5.78,5749036713,3,,5749036717,140,28.9,5749036715,56,Back,5749036719,141,13.5,5749036721,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701101,589,1,2,73,34,ak0rmms5xl49w57i2rvid1tk9,0,28.9,13.5,2025-05-25T02:36:00.649Z,2025-05-25T02:36:01Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5749036759,168,,5749036761,56,Back,5749036765,141,10.4,5749036769,213,6.03,5749036767,212,8.5,5749036763,140,36.7,5749036757,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701115,526,1,2,73,36,cf5r1qpotp6n5i3vdchsp2en1,1,58.2,84.4,2025-05-25T02:36:02.412Z,2025-05-25T02:36:07Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5749036869,56,Back,5749036877,213,3.73,5749036873,141,52.2,5749036871,140,27.0,5749036875,212,39.4,5749036879,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701127,527,1,2,73,41,cf5r1qpotp6n5i3vdchsp2en1,0,27.2,55.4,2025-05-25T02:36:07.212Z,2025-05-25T02:36:10Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5749036917,56,Center,5749036927,1,,5749036923,212,57.9,5749036925,213,0.10,5749036921,141,64.2,5749036919,140,82.0,5749036915,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701123,590,44,2,73,42,ak0rmms5xl49w57i2rvid1tk9,1,19.8,36.0,2025-05-25T02:36:08.961Z,2025-05-25T03:04:41Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5749036911,285,,5749036909,56,Back,5749036989,233,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701131,528,44,2,73,42,cf5r1qpotp6n5i3vdchsp2en1,0,80.2,64.0,2025-05-25T02:36:08.962Z,2025-05-25T03:04:41Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5749036939,286,,5749036937,56,Center,5749037037,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701135,591,1,2,73,43,ak0rmms5xl49w57i2rvid1tk9,0,22.9,36.3,2025-05-25T02:36:09.522Z,2025-05-25T02:36:11Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5749036963,213,5.94,5749036953,3,,5749036957,140,38.5,5749036959,141,27.6,5749036955,56,Back,5749036961,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701139,529,44,2,73,44,cf5r1qpotp6n5i3vdchsp2en1,1,59.4,72.2,2025-05-25T02:36:10.824Z,2025-05-25T02:36:16Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5749036973,286,,5749037041,233,592,5749036971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701137,592,44,2,73,44,ak0rmms5xl49w57i2rvid1tk9,0,40.6,27.8,2025-05-25T02:36:10.825Z,2025-05-25T02:36:16Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5749036969,285,,5749036967,56,Back,5749037055,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701145,530,1,2,73,44,cf5r1qpotp6n5i3vdchsp2en1,0,56.3,72.1,2025-05-25T02:36:11.084Z,2025-05-25T02:40:25Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5749037013,140,67.9,5749037017,212,14.2,5749037009,3,,5749037019,213,5.74,5749037015,141,61.4,5749037011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701153,593,4,2,73,47,ak0rmms5xl49w57i2rvid1tk9,1,34.1,28.8,2025-05-25T02:36:13.634Z,2025-05-25T03:04:34Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5749037067,265,,5749037063,56,Back,5749037065,152,,5749037159,233,531,5749037061,13,,5749037181,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701169,531,4,2,73,47,cf5r1qpotp6n5i3vdchsp2en1,0,65.9,71.2,2025-05-25T02:36:13.635Z,2025-05-25T03:04:35Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5749037175,233,593,5749037149,56,Center,5749037153,265,,5749076729,285,,5749037151,152,,5749037147,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701167,594,1,2,73,49,ak0rmms5xl49w57i2rvid1tk9,1,29.5,27.9,2025-05-25T02:36:15.777Z,2025-05-25T02:36:17Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5749037137,140,23.7,5749037133,152,,5749037141,212,8.4,5749037143,213,2.38,5749037135,56,Back,5749037131,5,,5749037139,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701185,595,1,2,73,50,ak0rmms5xl49w57i2rvid1tk9,1,23.7,36.4,2025-05-25T02:36:17.001Z,2025-05-25T02:36:20Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5749037227,212,20.1,5749037223,140,29.5,5749037229,213,1.26,5749037225,141,64.5,5749037221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701213,596,1,2,73,54,ak0rmms5xl49w57i2rvid1tk9,1,31.7,72.0,2025-05-25T02:36:20.201Z,2025-05-25T02:36:26Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5749037393,140,36.5,5749037397,212,15.0,5749037391,56,Back,5749037395,141,92.7,5749037399,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701231,597,1,2,73,59,ak0rmms5xl49w57i2rvid1tk9,1,41.7,94.5,2025-05-25T02:36:26.025Z,2025-05-25T02:36:30Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5749037535,140,37.7,5749037539,212,16.1,5749037533,56,Back,5749037537,141,71.7,5749037541,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701237,598,1,2,74,4,ak0rmms5xl49w57i2rvid1tk9,1,37.7,71.7,2025-05-25T02:36:30.153Z,2025-05-25T02:36:33Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5749037563,140,36.1,5749037567,212,24.9,5749037569,213,4.64,5749037565,141,35.1,5749037561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701247,599,1,2,74,6,ak0rmms5xl49w57i2rvid1tk9,1,39.2,32.2,2025-05-25T02:36:32.833Z,2025-05-25T02:36:34Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5749037599,56,Center,5749037605,212,17.2,5749037601,140,55.5,5749037607,213,0.11,5749037603,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701263,600,1,2,74,7,ak0rmms5xl49w57i2rvid1tk9,1,55.5,34.9,2025-05-25T02:36:34.033Z,2025-05-25T02:36:40Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5749037791,140,41.0,5749037789,56,Back,5749037795,212,22.4,5749037793,141,59.0,5749037797,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701273,601,1,2,74,14,ak0rmms5xl49w57i2rvid1tk9,0,54.2,64.2,2025-05-25T02:36:40.354Z,2025-05-25T02:36:43Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5749037841,141,43.4,5749037845,213,5.88,5749037837,56,Center,5749037839,140,86.2,5749037835,155,,5749037847,1,,5749037843,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701279,532,12,2,74,17,cf5r1qpotp6n5i3vdchsp2en1,1,13.0,61.8,2025-05-25T02:36:43.685Z,2025-05-25T02:36:47Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5749037891,141,46.3,5749037889,140,23.9,5749037895,213,5.54,5749037893,212,15.6,5749037897,15,,5749037887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701287,533,1,2,74,20,cf5r1qpotp6n5i3vdchsp2en1,0,31.2,36.4,2025-05-25T02:36:46.749Z,2025-05-25T02:37:15Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5749037935,213,0.15,5749037931,141,40.6,5749037923,3,,5749037927,56,Back,5749037925,168,,5749037929,140,49.1,5749037933,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701321,602,4,2,74,25,ak0rmms5xl49w57i2rvid1tk9,1,53.6,59.8,2025-05-25T02:36:51.851Z,2025-05-25T02:39:14Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5749038125,233,534,5749038109,56,Center,5749038111,152,,5749038113,265,,5749038487,286,,5749038107,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701301,534,4,2,74,25,cf5r1qpotp6n5i3vdchsp2en1,0,46.4,40.2,2025-05-25T02:36:51.852Z,2025-05-25T02:37:01Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5749038043,152,,5749038047,285,,5749038131,233,602,5749038039,13,,5749038045,265,,5749038041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701415,603,1,2,74,51,ak0rmms5xl49w57i2rvid1tk9,1,52.5,50.9,2025-05-25T02:37:17.346Z,2025-05-25T02:37:19Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5749038619,140,54.9,5749038615,152,,5749038625,213,1.38,5749038621,141,69.6,5749038623,212,13.0,5749038613,5,,5749038617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701417,604,1,2,74,53,ak0rmms5xl49w57i2rvid1tk9,1,54.9,69.6,2025-05-25T02:37:19.249Z,2025-05-25T02:37:20Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5749038651,213,4.46,5749038645,140,51.1,5749038649,212,15.7,5749038643,56,Center,5749038647,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701425,605,1,2,74,53,ak0rmms5xl49w57i2rvid1tk9,1,51.1,47.2,2025-05-25T02:37:20.065Z,2025-05-25T02:37:23Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5749038715,141,23.3,5749038711,56,Back,5749038719,213,4.29,5749038717,212,17.8,5749038713,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701437,606,1,2,74,56,ak0rmms5xl49w57i2rvid1tk9,1,44.3,20.7,2025-05-25T02:37:22.897Z,2025-05-25T02:37:25Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5749038769,140,23.1,5749038773,212,25.1,5749038771,141,37.6,5749038775,213,2.67,5749038767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701443,607,1,2,74,59,ak0rmms5xl49w57i2rvid1tk9,1,24.1,36.4,2025-05-25T02:37:25.361Z,2025-05-25T02:37:27Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5749038803,141,46.3,5749038807,213,0.74,5749038799,56,Back,5749038805,212,10.0,5749038801,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701459,608,1,2,75,0,ak0rmms5xl49w57i2rvid1tk9,1,31.4,42.5,2025-05-25T02:37:26.945Z,2025-05-25T02:37:30Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5749038881,140,29.7,5749038879,56,Back,5749038885,212,23.4,5749038883,141,8.2,5749038887,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701469,609,1,2,75,3,ak0rmms5xl49w57i2rvid1tk9,0,33.0,8.3,2025-05-25T02:37:30.122Z,2025-05-25T02:37:33Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5749038921,155,,5749038925,140,68.4,5749038931,213,0.23,5749038929,212,38.2,5749038933,1,,5749038927,141,21.0,5749038923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701473,535,1,2,75,7,cf5r1qpotp6n5i3vdchsp2en1,0,24.1,81.8,2025-05-25T02:37:33.572Z,2025-05-25T02:37:46Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5749038947,3,,5749038951,140,42.8,5749038955,212,20.2,5749038953,141,74.8,5749038957,213,6.05,5749038949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701475,610,1,2,75,9,ak0rmms5xl49w57i2rvid1tk9,0,58.2,28.2,2025-05-25T02:37:35.832Z,2025-05-25T02:40:51Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5749038969,140,66.5,5749038973,212,10.6,5749038967,56,Right,5749038975,213,5.68,5749038971,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701479,536,1,2,75,10,cf5r1qpotp6n5i3vdchsp2en1,1,27.4,79.4,2025-05-25T02:37:36.300Z,2025-05-25T02:37:38Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5749039089,212,35.8,5749039091,213,6.01,5749039085,140,60.2,5749039081,157,,5749039087,141,65.1,5749039083,56,Center,5749039093,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701481,537,1,2,75,11,cf5r1qpotp6n5i3vdchsp2en1,0,60.2,65.1,2025-05-25T02:37:37.844Z,2025-05-25T02:37:38Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5749039105,212,13.7,5749039097,3,,5749039101,140,47.2,5749039107,213,3.09,5749039103,141,66.1,5749039099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701487,611,61,2,75,13,ak0rmms5xl49w57i2rvid1tk9,1,52.5,38.2,2025-05-25T02:37:39.731Z,2025-05-25T02:37:39Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5749039133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701491,538,1,2,75,14,cf5r1qpotp6n5i3vdchsp2en1,0,44.8,53.6,2025-05-25T02:37:40.268Z,2025-05-25T02:37:41Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5749039153,140,57.5,5749039157,212,14.6,5749039155,141,44.8,5749039151,56,Center,5749039159,213,5.86,5749039149,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701499,612,1,2,75,15,ak0rmms5xl49w57i2rvid1tk9,0,42.5,45.2,2025-05-25T02:37:41.449Z,2025-05-25T02:37:43Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5749039209,141,70.6,5749039205,56,Back,5749039211,212,17.3,5749039213,213,1.57,5749039203,3,,5749039207,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701523,539,1,2,75,21,cf5r1qpotp6n5i3vdchsp2en1,1,58.7,37.7,2025-05-25T02:37:47.188Z,2025-05-25T02:37:50Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5749039321,56,Back,5749039325,141,21.5,5749039329,213,3.71,5749039323,140,42.3,5749039327,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701531,541,1,2,75,24,cf5r1qpotp6n5i3vdchsp2en1,1,42.8,17.1,2025-05-25T02:37:50.668Z,2025-05-25T02:37:53Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5749039373,56,Back,5749039377,141,32.7,5749039381,213,1.25,5749039379,212,11.2,5749039375,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701537,542,1,2,75,27,cf5r1qpotp6n5i3vdchsp2en1,1,47.1,34.9,2025-05-25T02:37:53.620Z,2025-05-25T02:37:54Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5749039411,212,20.8,5749039407,140,27.9,5749039405,56,Back,5749039409,141,27.1,5749039413,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
