id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2803389405,26,1,1,3,52,daicfonrbj124lu2la2rctxck,1,41.5,63.5,2025-04-19T20:10:55.343Z,2025-04-19T20:10:56Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5664480455,213,1.78,5664480451,141,81.4,5664480453,212,12.5,5664480449,140,39.0,5664480447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389461,27,1,1,3,53,daicfonrbj124lu2la2rctxck,1,39.0,81.4,2025-04-19T20:10:56.287Z,2025-04-19T20:11:00Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664480743,212,29.0,5664480737,140,33.1,5664480741,141,39.7,5664480735,56,Back,5664480747,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389477,28,1,1,3,57,daicfonrbj124lu2la2rctxck,0,33.1,39.7,2025-04-19T20:11:00.439Z,2025-04-19T20:11:21Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664480819,1,,5664480813,141,11.8,5664480807,56,Right,5664480815,212,47.8,5664480817,213,5.88,5664480811,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389563,29,1,1,4,0,b1rpb2ox52uxcmjrsnqd95pk5,1,17.3,91.7,2025-04-19T20:11:02.865Z,2025-04-19T20:11:08Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664481313,56,Back,5664481319,212,16.9,5664481317,141,72.0,5664481321,213,4.06,5664481315,140,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389697,30,1,1,4,5,b1rpb2ox52uxcmjrsnqd95pk5,1,11.0,67.6,2025-04-19T20:11:08.271Z,2025-04-19T20:11:18Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5664482159,212,15.3,5664482153,56,Back,5664482155,140,12.8,5664482161,213,4.84,5664482157,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389753,31,1,1,4,16,b1rpb2ox52uxcmjrsnqd95pk5,1,17.8,52.2,2025-04-19T20:11:19.158Z,2025-04-19T20:11:21Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5664482409,141,85.9,5664482405,140,19.0,5664482401,56,Back,5664482415,213,1.52,5664482413,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389801,32,1,1,4,18,b1rpb2ox52uxcmjrsnqd95pk5,1,19.0,85.9,2025-04-19T20:11:21.046Z,2025-04-19T20:11:24Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664482667,212,16.6,5664482665,141,67.5,5664482661,56,Back,5664482669,213,3.99,5664482663,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389879,33,1,1,4,21,b1rpb2ox52uxcmjrsnqd95pk5,1,7.0,69.4,2025-04-19T20:11:23.960Z,2025-04-19T20:11:28Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5664483103,140,8.7,5664483109,141,91.8,5664483099,56,Back,5664483111,212,15.3,5664483113,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389911,34,1,1,4,25,b1rpb2ox52uxcmjrsnqd95pk5,1,8.6,91.4,2025-04-19T20:11:28.294Z,2025-04-19T20:11:29Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664483287,213,6.25,5664483273,56,Back,5664483279,141,90.9,5664483283,212,10.3,5664483277,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389963,35,1,1,4,27,b1rpb2ox52uxcmjrsnqd95pk5,1,18.5,90.6,2025-04-19T20:11:29.631Z,2025-04-19T20:11:31Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5664483607,140,26.0,5664483613,213,6.26,5664483605,56,Back,5664483611,212,7.9,5664483609,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389999,36,1,1,4,29,b1rpb2ox52uxcmjrsnqd95pk5,0,26.5,89.6,2025-04-19T20:11:31.670Z,2025-04-19T20:11:33Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5664483815,213,3.72,5664483811,141,85.4,5664483813,212,5.3,5664483807,56,Back,5664483809,140,22.3,5664483805,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390233,31,8,1,4,31,daicfonrbj124lu2la2rctxck,1,77.9,9.7,2025-04-19T20:11:34.272Z,2025-04-19T21:11:31Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5664484987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390047,29,1,1,4,32,daicfonrbj124lu2la2rctxck,0,72.1,17.3,2025-04-19T20:11:34.927Z,2025-04-19T20:11:35Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5664484061,141,16.6,5664484057,56,Right,5664484065,213,6.12,5664484059,140,74.9,5664484063,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390075,30,4,1,4,32,daicfonrbj124lu2la2rctxck,1,74.0,15.4,2025-04-19T20:11:35.128Z,2025-04-19T22:22:51Z,,,,,5664969165,233,37,5664484403,152,,5664484399,10,,5664484401,56,Right,5664484405,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390051,37,4,1,4,32,b1rpb2ox52uxcmjrsnqd95pk5,0,26.0,84.6,2025-04-19T20:11:35.129Z,2025-04-19T22:22:51Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5664484211,152,,5664484209,56,Back,5664969205,233,30,5664484213,285,,5664484207,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390879,32,1,1,5,16,daicfonrbj124lu2la2rctxck,1,77.3,11.3,2025-04-19T20:12:19.272Z,2025-04-19T20:12:27Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664488577,141,60.6,5664488583,1,,5664488581,213,1.02,5664488567,5,,5664488575,140,96.9,5664488571,152,,5664488569,155,,5664488579,212,39.3,5664488573,56,Center,5664488565,2,,,,,,,,,,,,,,,,,,,,,
2803392139,38,4,1,5,25,b1rpb2ox52uxcmjrsnqd95pk5,1,8.1,39.9,2025-04-19T20:12:27.725Z,2025-04-19T22:18:38Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664966175,233,33,5664495577,56,Back,5664736809,294,,5664495579,152,,5664495587,285,,5664495575,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390885,33,4,1,5,25,daicfonrbj124lu2la2rctxck,0,91.9,60.1,2025-04-19T20:12:27.726Z,2025-04-19T22:18:38Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5664488689,152,,5664488697,286,,5664966179,233,38,5664488685,13,,5664969619,294,,5664488687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390953,34,17,1,5,25,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-19T20:12:28.255Z,2025-04-19T20:13:25Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5664493535,36,,5664493533,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392899,39,1,1,7,34,b1rpb2ox52uxcmjrsnqd95pk5,1,14.1,46.0,2025-04-19T20:14:37.322Z,2025-04-19T20:14:40Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5664499607,5,,5664499613,140,22.9,5664499611,56,Back,5664499645,189,,5664499623,213,1.02,5664499621,212,17.7,5664499609,152,,5664499617,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2803392961,40,1,1,7,38,b1rpb2ox52uxcmjrsnqd95pk5,1,31.9,72.6,2025-04-19T20:14:41.370Z,2025-04-19T20:14:44Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664499975,140,53.9,5664499977,141,88.0,5664499985,213,0.43,5664499973,56,Left,5664499981,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393003,41,1,1,7,41,b1rpb2ox52uxcmjrsnqd95pk5,1,56.5,89.0,2025-04-19T20:14:43.801Z,2025-04-19T20:14:46Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664500267,212,12.6,5664500261,56,Center,5664500265,141,74.8,5664500263,140,64.2,5664500269,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393011,42,61,1,7,43,b1rpb2ox52uxcmjrsnqd95pk5,1,63.8,75.7,2025-04-19T20:14:46.425Z,2025-04-19T20:14:47Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5664500295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393115,43,1,1,7,46,b1rpb2ox52uxcmjrsnqd95pk5,1,58.8,88.1,2025-04-19T20:14:49.394Z,2025-04-19T20:14:55Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664500839,141,85.7,5664500833,140,72.5,5664500841,212,14.5,5664500829,56,Left,5664500845,213,6.17,5664500825,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393145,44,1,1,7,52,b1rpb2ox52uxcmjrsnqd95pk5,0,96.5,72.6,2025-04-19T20:14:54.978Z,2025-04-19T20:14:57Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5664501029,2,,5664501037,141,0.0,5664501041,213,4.61,5664501043,1,,5664501035,140,91.6,5664501031,155,,5664501033,56,Right,5664501039,212,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393485,35,5,1,7,54,daicfonrbj124lu2la2rctxck,1,9.8,101.6,2025-04-19T20:14:57.168Z,2025-04-19T22:22:09Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5664502887,347,,5664502885,56,Back,5664502913,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393149,45,5,1,7,54,b1rpb2ox52uxcmjrsnqd95pk5,0,90.2,-1.6,2025-04-19T20:14:57.168Z,2025-04-19T22:22:09Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5664501075,56,Right,5664501077,347,,5664502943,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393545,36,1,1,8,14,daicfonrbj124lu2la2rctxck,1,13.9,100.0,2025-04-19T20:15:17.454Z,2025-04-19T20:15:21Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664503223,213,5.96,5664503213,107,,5664503219,141,90.9,5664503225,1,,5664503217,140,34.9,5664503215,56,Back,5664503221,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393571,37,1,1,8,15,daicfonrbj124lu2la2rctxck,0,34.9,90.9,2025-04-19T20:15:17.654Z,2025-04-19T22:28:53Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664503335,140,30.7,5664503331,3,,5664503333,56,Back,5664503339,212,6.8,5664503337,141,83.2,5664503341,213,4.01,5664509107,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803396523,79,61,1,8,17,b1rpb2ox52uxcmjrsnqd95pk5,1,61.4,18.6,2025-04-19T20:15:19.736Z,2025-04-19T20:18:48Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664520119,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393585,46,1,1,8,19,b1rpb2ox52uxcmjrsnqd95pk5,1,62.6,15.6,2025-04-19T20:15:22.338Z,2025-04-19T21:08:44Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664522255,156,,5664503413,56,Right,5664503427,213,2.58,5664503425,212,4.8,5664503417,140,58.7,5664503421,141,19.4,5664503409,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393593,47,1,1,8,20,b1rpb2ox52uxcmjrsnqd95pk5,1,58.7,19.4,2025-04-19T20:15:23.475Z,2025-04-19T20:15:24Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664503493,213,0.29,5664503481,56,Center,5664503485,141,21.3,5664503483,140,62.8,5664503489,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393623,48,1,1,8,22,b1rpb2ox52uxcmjrsnqd95pk5,1,62.8,21.3,2025-04-19T20:15:25.194Z,2025-04-19T21:08:48Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664503647,141,27.9,5664503643,56,Center,5664503649,212,4.6,5664503651,213,1.82,5664503645,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393633,49,4,1,8,23,b1rpb2ox52uxcmjrsnqd95pk5,1,70.2,41.4,2025-04-19T20:15:25.955Z,2025-04-19T23:20:19Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664503755,13,,5665147407,295,,5664503759,56,Center,5664503817,233,38,5664503771,286,,5664503763,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393625,38,4,1,8,23,daicfonrbj124lu2la2rctxck,0,29.8,58.6,2025-04-19T20:15:25.956Z,2025-04-19T23:20:21Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5664503695,13,,5664503703,285,,5664503851,233,49,5664503699,152,,5664503697,56,Back,5665147517,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803394357,50,1,1,9,9,b1rpb2ox52uxcmjrsnqd95pk5,0,66.2,32.8,2025-04-19T20:16:11.674Z,2025-04-19T20:16:12Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664507477,140,100.0,5664507483,213,0.49,5664507481,212,41.0,5664507485,1,,5664507475,56,Center,5664507469,5,,5664507471,155,,5664507473,152,,5664507479,141,61.4,,,,,,,,,,,,,,,,,,,,,,,
2803394611,39,5,1,9,9,daicfonrbj124lu2la2rctxck,1,-0.8,35.4,2025-04-19T20:16:11.871Z,2025-04-19T22:22:09Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5664509767,233,51,5664508977,346,,5664508975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803394747,51,5,1,9,9,b1rpb2ox52uxcmjrsnqd95pk5,0,100.8,64.6,2025-04-19T20:16:11.871Z,2025-04-19T22:22:10Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664509811,233,39,5664509721,56,Center,5664509723,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803394739,40,1,1,9,35,daicfonrbj124lu2la2rctxck,0,3.2,48.9,2025-04-19T20:16:37.631Z,2025-04-19T20:16:41Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5664509701,213,6.23,5664509687,56,Center,5664509705,74,,5664509691,140,68.8,5664509695,141,43.0,5664509703,1,,5664509685,124,,5664509697,212,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2803394781,52,1,1,9,39,b1rpb2ox52uxcmjrsnqd95pk5,1,34.0,74.8,2025-04-19T20:16:41.794Z,2025-04-19T20:16:43Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664509913,56,Back,5664509927,213,0.29,5664509925,212,1.2,5664509917,140,35.1,5664509921,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803394809,53,1,1,9,40,b1rpb2ox52uxcmjrsnqd95pk5,0,35.4,73.6,2025-04-19T20:16:43.163Z,2025-04-19T20:16:45Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664510133,140,49.7,5664510131,56,Back,5664510135,141,37.3,5664510145,1,,5664510129,157,,5664510137,212,28.9,5664510141,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803394839,41,1,1,9,42,daicfonrbj124lu2la2rctxck,1,45.8,79.0,2025-04-19T20:16:45.262Z,2025-04-19T20:16:46Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664510283,212,21.4,5664510277,56,Center,5664510285,213,6.09,5664510279,140,65.8,5664510281,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803394867,42,1,1,9,45,daicfonrbj124lu2la2rctxck,0,67.9,78.0,2025-04-19T20:16:47.822Z,2025-04-19T20:16:48Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664510439,140,69.5,5664510443,212,7.7,5664510459,213,1.35,5664510437,56,Left,5664510441,141,89.0,5664510435,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803394891,54,8,1,9,46,b1rpb2ox52uxcmjrsnqd95pk5,1,32.2,23.9,2025-04-19T20:16:48.931Z,2025-04-19T20:16:49Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664510541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803394937,55,1,1,9,47,b1rpb2ox52uxcmjrsnqd95pk5,1,33.3,24.1,2025-04-19T20:16:50.147Z,2025-04-19T20:16:51Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664510785,212,5.4,5664510787,213,0.91,5664510781,140,36.5,5664510779,56,Back,5664510783,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395083,57,1,1,9,54,b1rpb2ox52uxcmjrsnqd95pk5,1,34.9,53.3,2025-04-19T20:16:57.307Z,2025-04-19T20:16:59Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664511573,213,4.86,5664511567,141,35.8,5664511565,140,36.6,5664511563,56,Back,5664511569,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395127,58,1,1,9,56,b1rpb2ox52uxcmjrsnqd95pk5,1,36.8,32.2,2025-04-19T20:16:59.515Z,2025-04-19T20:17:03Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664511859,141,13.4,5664511863,213,5.04,5664511857,140,40.9,5664511855,56,Back,5664511861,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395159,59,1,1,10,0,b1rpb2ox52uxcmjrsnqd95pk5,1,42.5,10.6,2025-04-19T20:17:03.091Z,2025-04-19T20:17:05Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664512053,56,Back,5664512059,212,12.6,5664512057,141,21.8,5664512055,140,32.9,5664512061,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395237,60,1,1,10,3,b1rpb2ox52uxcmjrsnqd95pk5,1,37.7,26.7,2025-04-19T20:17:05.675Z,2025-04-19T20:17:09Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664512489,140,44.1,5664512503,213,1.22,5664512487,56,Back,5664512499,212,19.7,5664512493,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395281,61,1,1,10,6,b1rpb2ox52uxcmjrsnqd95pk5,1,46.7,58.8,2025-04-19T20:17:09.348Z,2025-04-19T20:17:12Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664512747,141,85.6,5664512743,56,Left,5664512749,212,22.2,5664512751,213,0.96,5664512745,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395317,62,1,1,10,9,b1rpb2ox52uxcmjrsnqd95pk5,1,59.9,85.3,2025-04-19T20:17:12.587Z,2025-04-19T20:17:16Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664512997,56,Center,5664513003,212,22.6,5664513001,141,56.6,5664512999,140,70.8,5664513005,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395321,63,61,1,10,13,b1rpb2ox52uxcmjrsnqd95pk5,1,68.0,61.7,2025-04-19T20:17:16.116Z,2025-04-19T20:17:16Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664513049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395371,64,1,1,10,14,b1rpb2ox52uxcmjrsnqd95pk5,1,67.4,59.7,2025-04-19T20:17:17.155Z,2025-04-19T20:17:20Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664513337,212,9.3,5664513339,213,4.50,5664513333,140,65.5,5664513331,56,Center,5664513335,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395395,65,1,1,10,17,b1rpb2ox52uxcmjrsnqd95pk5,1,63.8,32.4,2025-04-19T20:17:20.171Z,2025-04-19T20:17:23Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664513525,213,5.30,5664513521,141,10.1,5664513517,56,Right,5664513523,212,18.3,5664513519,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395469,66,1,1,10,20,b1rpb2ox52uxcmjrsnqd95pk5,1,73.7,9.7,2025-04-19T20:17:22.980Z,2025-04-19T20:17:29Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664513925,56,Center,5664513933,213,0.62,5664513927,140,86.1,5664513931,212,16.0,5664513929,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395509,67,1,1,10,26,b1rpb2ox52uxcmjrsnqd95pk5,1,79.6,16.8,2025-04-19T20:17:29.172Z,2025-04-19T20:17:32Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664514163,141,14.6,5664514169,213,3.23,5664514161,140,64.0,5664514159,56,Right,5664514167,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395525,68,1,1,10,30,b1rpb2ox52uxcmjrsnqd95pk5,1,64.4,14.1,2025-04-19T20:17:33.347Z,2025-04-19T20:17:34Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664514289,56,Center,5664514293,141,23.7,5664514299,213,1.94,5664514291,140,62.0,5664514295,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395569,69,1,1,10,31,b1rpb2ox52uxcmjrsnqd95pk5,1,62.0,23.7,2025-04-19T20:17:34.070Z,2025-04-19T20:17:37Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664514519,141,41.3,5664514523,213,1.37,5664514515,56,Center,5664514521,212,12.2,5664514517,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395633,70,1,1,10,34,b1rpb2ox52uxcmjrsnqd95pk5,1,64.3,41.3,2025-04-19T20:17:36.827Z,2025-04-19T20:17:41Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664514833,212,18.5,5664514825,56,Center,5664514827,140,70.7,5664514835,213,1.20,5664514831,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395667,71,1,1,10,38,b1rpb2ox52uxcmjrsnqd95pk5,1,87.8,84.2,2025-04-19T20:17:41.124Z,2025-04-19T20:17:43Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664515065,140,75.7,5664515067,141,86.6,5664515069,212,12.8,5664515071,213,3.01,5664515063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395691,72,1,1,10,40,b1rpb2ox52uxcmjrsnqd95pk5,0,78.6,88.0,2025-04-19T20:17:43.484Z,2025-04-19T20:17:44Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664515183,212,26.8,5664515175,155,,5664515177,56,Center,5664515185,213,5.04,5664515179,140,86.8,5664515181,141,50.7,5664515173,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395709,43,12,1,10,42,daicfonrbj124lu2la2rctxck,1,10.6,43.6,2025-04-19T20:17:44.839Z,2025-04-19T20:17:48Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664515289,212,21.0,5664515283,56,Back,5664515285,140,28.4,5664515291,213,5.81,5664515309,15,,5664515287,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395743,73,50,1,10,44,b1rpb2ox52uxcmjrsnqd95pk5,1,65.8,70.8,2025-04-19T20:17:47.540Z,2025-04-19T21:12:29Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664515619,233,44,5664515481,286,,5664515479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395765,44,7,1,10,44,daicfonrbj124lu2la2rctxck,1,34.2,29.2,2025-04-19T20:17:47.541Z,2025-04-19T21:12:29Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664515549,285,,5664515583,233,73,5664515547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395803,74,83,1,10,49,b1rpb2ox52uxcmjrsnqd95pk5,0,46.1,60.2,2025-04-19T20:17:52.068Z,2025-04-19T20:17:54Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664515883,399,2w38gs56nefz2s67peyzb10q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395813,46,61,1,10,50,daicfonrbj124lu2la2rctxck,1,47.6,41.5,2025-04-19T20:17:52.883Z,2025-04-19T20:17:53Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664515815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395967,47,1,1,10,52,daicfonrbj124lu2la2rctxck,1,50.6,43.2,2025-04-19T20:17:55.622Z,2025-04-19T20:21:31Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,1.0,,5664516653,141,72.7,5664516659,1,,5664516649,56,Center,5664517481,154,,5664516655,212,39.9,5664516651,140,83.4,5664516657,213,0.53,5664517479,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,
2803395975,48,13,1,10,55,daicfonrbj124lu2la2rctxck,1,83.4,72.7,2025-04-19T20:17:58.062Z,2025-04-19T22:18:41Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5664517523,103,31.9,5664517509,29,,5664516689,56,Center,5664517525,230,98.5,5664517513,55,47,5664517527,231,52.3,5664517505,72,,5664517503,23,,5664517519,102,58.2,5664517507,83,5664516687,64,5664517511,154,,,,,,,,,,,,,,,,,
