id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2821727661,698,12,2,72,38,5qfq6cwtrgzd2szijivns7rjl,1,3.5,45.2,2025-06-08T01:36:28.087Z,2025-06-08T01:37:24Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5766010551,167,,5766010515,213,2.71,5766010507,56,Back,5766010513,212,5.3,5766010511,141,48.5,5766010509,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727681,674,6,2,72,38,83cpn99fh7ulkwe8nezy8a3mx,1,100.0,55.2,2025-06-08T01:36:28.549Z,2025-06-08T01:51:15Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5766010635,233,699,5766010621,73,,5766010619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727665,699,6,2,72,38,5qfq6cwtrgzd2szijivns7rjl,0,0.0,44.8,2025-06-08T01:36:28.549Z,2025-06-08T02:26:07Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5766010641,233,674,5766010563,73,,5766010561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727791,675,1,2,73,11,83cpn99fh7ulkwe8nezy8a3mx,1,99.5,99.5,2025-06-08T01:37:01.053Z,2025-06-08T01:37:08Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5766011369,140,95.1,5766011373,212,52.3,5766011359,2,,5766011363,155,,5766011377,1,,5766011365,223,,5766011371,141,22.9,5766011361,6,,5766011375,213,4.62,5766011367,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2821727795,676,61,2,73,17,83cpn99fh7ulkwe8nezy8a3mx,1,94.8,18.4,2025-06-08T01:37:07.029Z,2025-06-08T01:39:29Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5766011389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727813,677,3,2,73,22,83cpn99fh7ulkwe8nezy8a3mx,0,94.4,13.8,2025-06-08T01:37:12.292Z,2025-06-08T01:37:19Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5766011597,233,700,5766011539,56,Right,5766011541,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727819,700,7,2,73,22,5qfq6cwtrgzd2szijivns7rjl,1,5.6,86.2,2025-06-08T01:37:12.293Z,2025-06-08T01:37:18Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5766011591,233,677,5766011565,56,Back,5766011567,285,,5766011563,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727825,678,6,2,73,24,83cpn99fh7ulkwe8nezy8a3mx,1,100.0,11.9,2025-06-08T01:37:13.727Z,2025-06-08T02:26:07Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5766011611,56,Right,5766011723,233,701,5766011721,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727823,701,6,2,73,24,5qfq6cwtrgzd2szijivns7rjl,0,0.0,88.1,2025-06-08T01:37:13.727Z,2025-06-08T01:37:21Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5766011717,233,678,5766011711,73,,5766011709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727945,679,1,2,73,49,83cpn99fh7ulkwe8nezy8a3mx,0,99.7,0.5,2025-06-08T01:37:38.965Z,2025-06-08T01:39:22Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5766012287,2,,5766012291,155,,5766012293,223,,5766012297,140,96.1,5766012301,212,32.0,5766012303,213,1.69,5766012295,56,Center,5766012299,141,47.2,5766012289,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728723,725,44,2,73,52,5qfq6cwtrgzd2szijivns7rjl,1,4.8,53.6,2025-06-08T01:37:41.986Z,2025-06-08T01:41:02Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5766016809,56,Back,5766016815,233,699,5766016811,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728355,699,44,2,73,52,83cpn99fh7ulkwe8nezy8a3mx,0,95.2,46.4,2025-06-08T01:37:41.987Z,2025-06-08T01:41:01Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5766014627,56,Center,5766016833,233,725,5766014629,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727957,702,12,2,73,52,5qfq6cwtrgzd2szijivns7rjl,1,4.1,50.4,2025-06-08T01:37:42.079Z,2025-06-08T01:51:22Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5766012369,140,6.7,5766016991,15,,5766012373,212,12.9,5766012375,213,1.36,5766012371,141,69.0,5766012367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727993,703,12,2,73,54,5qfq6cwtrgzd2szijivns7rjl,1,6.3,69.6,2025-06-08T01:37:44.535Z,2025-06-08T01:37:51Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5766012539,141,68.5,5766012537,140,46.5,5766012535,56,Back,5766012541,212,42.2,5766012543,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728015,680,1,2,74,1,83cpn99fh7ulkwe8nezy8a3mx,1,55.6,30.4,2025-06-08T01:37:50.908Z,2025-06-08T01:37:56Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5766012657,140,70.3,5766012661,212,22.8,5766012655,56,Right,5766012663,213,5.46,5766012659,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728023,681,1,2,74,6,83cpn99fh7ulkwe8nezy8a3mx,0,70.4,5.5,2025-06-08T01:37:56.195Z,2025-06-08T01:41:03Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5766012713,1,,5766012711,213,1.07,5766012705,140,88.7,5766012709,212,40.3,5766012701,155,,5766012707,141,57.6,5766012703,56,Center,5766012699,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728039,704,44,2,74,7,5qfq6cwtrgzd2szijivns7rjl,1,12.4,39.0,2025-06-08T01:37:57.540Z,2025-06-08T02:26:51Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5766012803,233,682,5766012795,56,Back,5766012797,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728025,682,44,2,74,7,83cpn99fh7ulkwe8nezy8a3mx,0,87.6,61.0,2025-06-08T01:37:57.541Z,2025-06-08T02:26:52Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5766012719,56,Center,5766012721,286,,5766012827,233,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728045,705,12,2,74,8,5qfq6cwtrgzd2szijivns7rjl,1,14.1,33.1,2025-06-08T01:37:58.502Z,2025-06-08T01:51:28Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5766012847,15,,5766012843,213,5.94,5766012841,212,14.3,5766012837,140,26.9,5766012839,141,26.1,5766012835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728059,683,1,2,74,11,83cpn99fh7ulkwe8nezy8a3mx,1,73.7,78.6,2025-06-08T01:38:00.940Z,2025-06-08T01:38:05Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5766012949,213,3.22,5766012945,141,75.8,5766012941,56,Center,5766012943,140,51.7,5766012947,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728065,684,1,2,74,15,83cpn99fh7ulkwe8nezy8a3mx,1,53.2,75.9,2025-06-08T01:38:04.963Z,2025-06-08T01:38:07Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5766012991,141,65.0,5766012993,212,9.5,5766012987,56,Center,5766012995,213,5.38,5766012989,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728081,685,1,2,74,17,83cpn99fh7ulkwe8nezy8a3mx,1,57.1,64.5,2025-06-08T01:38:07.291Z,2025-06-08T01:38:11Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5766013067,140,65.2,5766013069,141,37.4,5766013073,213,5.14,5766013071,212,20.3,5766013065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728085,686,50,2,74,21,83cpn99fh7ulkwe8nezy8a3mx,1,65.3,32.8,2025-06-08T01:38:10.685Z,2025-06-08T02:26:26Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5766013091,286,,5766013189,233,706,5766013089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728101,706,7,2,74,21,5qfq6cwtrgzd2szijivns7rjl,1,34.7,67.2,2025-06-08T01:38:10.686Z,2025-06-08T02:26:25Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5766013185,233,686,5766013169,56,Back,5766013171,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728107,708,1,2,74,25,5qfq6cwtrgzd2szijivns7rjl,0,29.2,64.3,2025-06-08T01:38:14.814Z,2025-06-08T01:38:16Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5766013195,56,Back,5766013197,140,43.9,5766013201,212,17.7,5766013203,213,5.77,5766013199,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728121,688,1,2,74,28,83cpn99fh7ulkwe8nezy8a3mx,1,51.6,77.0,2025-06-08T01:38:18.028Z,2025-06-08T01:38:19Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5766013269,212,8.7,5766013271,213,4.24,5766013267,141,65.6,5766013263,56,Back,5766013265,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728129,689,1,2,74,29,83cpn99fh7ulkwe8nezy8a3mx,1,47.8,65.6,2025-06-08T01:38:18.844Z,2025-06-08T01:38:20Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5766013327,140,53.8,5766013331,212,11.5,5766013333,213,5.29,5766013325,56,Center,5766013329,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728135,690,1,2,74,30,83cpn99fh7ulkwe8nezy8a3mx,1,53.8,51.5,2025-06-08T01:38:20.427Z,2025-06-08T01:38:22Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5766013381,212,11.8,5766013385,213,3.34,5766013367,56,Back,5766013373,140,42.8,5766013377,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728199,691,1,2,74,32,83cpn99fh7ulkwe8nezy8a3mx,1,44.1,47.0,2025-06-08T01:38:22.075Z,2025-06-08T01:38:30Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5766013669,212,36.5,5766013671,213,5.47,5766013665,140,67.9,5766013673,1,,5766013663,56,Right,5766013667,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728215,692,1,2,74,40,83cpn99fh7ulkwe8nezy8a3mx,1,70.9,12.2,2025-06-08T01:38:30.066Z,2025-06-08T01:38:32Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5766013769,213,6.21,5766013765,212,15.1,5766013759,56,Right,5766013763,141,10.6,5766013761,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728221,693,1,2,74,42,83cpn99fh7ulkwe8nezy8a3mx,1,84.6,10.4,2025-06-08T01:38:31.939Z,2025-06-08T01:38:32Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5766013809,212,7.9,5766013807,141,11.6,5766013811,213,3.04,5766013803,56,Right,5766013805,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728229,694,1,2,74,43,83cpn99fh7ulkwe8nezy8a3mx,1,77.1,11.6,2025-06-08T01:38:32.755Z,2025-06-08T01:38:34Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5766013861,212,5.3,5766013863,213,1.61,5766013855,56,Right,5766013859,141,19.4,5766013857,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728253,695,1,2,74,44,83cpn99fh7ulkwe8nezy8a3mx,1,75.1,20.6,2025-06-08T01:38:34.514Z,2025-06-08T01:38:39Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5766014041,213,5.47,5766014035,140,83.0,5766014037,141,7.6,5766014033,56,Right,5766014039,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728263,696,1,2,74,49,83cpn99fh7ulkwe8nezy8a3mx,0,86.6,7.4,2025-06-08T01:38:38.939Z,2025-06-08T01:38:43Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5766014095,213,1.29,5766014085,155,,5766014089,140,95.1,5766014091,141,53.1,5766014093,212,32.3,5766014097,1,,5766014083,2,,5766014087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728271,709,44,2,74,52,5qfq6cwtrgzd2szijivns7rjl,1,6.2,49.4,2025-06-08T01:38:42.515Z,2025-06-08T02:26:52Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5766014117,285,,5766014151,233,697,5766014115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728265,697,44,2,74,52,83cpn99fh7ulkwe8nezy8a3mx,0,93.8,50.6,2025-06-08T01:38:42.516Z,2025-06-08T02:26:52Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5766014159,233,709,5766014103,286,,5766014101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728277,710,12,2,74,53,5qfq6cwtrgzd2szijivns7rjl,1,8.3,53.4,2025-06-08T01:38:43.510Z,2025-06-08T01:38:57Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5766014321,15,,5766014169,212,4.3,5766014165,140,7.3,5766014171,213,4.47,5766014167,141,47.2,5766014163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728291,711,12,2,74,55,5qfq6cwtrgzd2szijivns7rjl,1,7.3,47.2,2025-06-08T01:38:45.375Z,2025-06-08T01:38:52Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5766014251,212,5.2,5766014247,140,10.5,5766014245,56,Back,5766014253,213,5.41,5766014249,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728293,712,4,2,74,58,5qfq6cwtrgzd2szijivns7rjl,1,13.0,37.4,2025-06-08T01:38:48.082Z,2025-06-08T01:38:55Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5766014263,13,,5766014267,152,,5766014273,233,698,5766014265,56,Back,5766014271,285,,5766014269,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728285,698,4,2,74,58,83cpn99fh7ulkwe8nezy8a3mx,0,87.0,62.6,2025-06-08T01:38:48.083Z,2025-06-08T01:38:56Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5766014203,286,,5766014201,265,,5766014197,56,Center,5766014195,13,,5766014199,152,,5766014279,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728367,715,18,2,75,12,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T01:39:01.897Z,2025-06-08T01:39:48Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5766014703,42,,5766014741,55,716,5766014707,59,11,5766014705,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728369,716,19,2,75,12,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T01:39:01.898Z,2025-06-08T01:39:48Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5766014709,42,,5766014723,55,715,5766014721,44,Midfielder,5766014717,292,7,5766014713,145,3,5766014719,293,1,5766014715,59,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728325,713,18,2,75,30,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T01:39:20.263Z,2025-06-08T01:39:33Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5766014465,55,714,5766014441,59,10,5766014437,42,,5766014439,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728327,714,19,2,75,30,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T01:39:20.264Z,2025-06-08T03:00:33Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5766014443,42,,5766014447,145,10,5766014455,44,Midfielder,5766014449,59,9,5766014451,292,6,5766014453,293,4,5766014457,55,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728447,717,1,2,75,44,5qfq6cwtrgzd2szijivns7rjl,1,13.1,34.0,2025-06-08T01:39:34.229Z,2025-06-08T01:39:43Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5766015229,141,63.3,5766015225,56,Back,5766015227,140,23.1,5766015223,152,,5766015221,5,,5766015231,212,22.5,5766015233,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728465,718,1,2,75,53,5qfq6cwtrgzd2szijivns7rjl,1,24.3,63.3,2025-06-08T01:39:42.893Z,2025-06-08T01:39:47Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5766015331,213,1.08,5766015325,140,30.2,5766015327,141,80.5,5766015323,56,Back,5766015329,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728473,719,1,2,75,57,5qfq6cwtrgzd2szijivns7rjl,1,29.1,81.7,2025-06-08T01:39:47.437Z,2025-06-08T01:39:50Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5766015381,213,4.54,5766015379,212,16.9,5766015377,141,57.3,5766015375,140,26.3,5766015373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728477,720,1,2,76,0,5qfq6cwtrgzd2szijivns7rjl,0,26.1,57.3,2025-06-08T01:39:50.246Z,2025-06-08T01:39:51Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5766015407,212,7.4,5766015405,141,53.7,5766015403,140,32.8,5766015401,56,Back,5766015409,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728549,701,8,2,76,5,83cpn99fh7ulkwe8nezy8a3mx,1,60.9,50.1,2025-06-08T01:39:55.523Z,2025-06-08T01:40:12Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5766015767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728513,700,4,2,76,6,83cpn99fh7ulkwe8nezy8a3mx,1,65.7,43.0,2025-06-08T01:39:56.454Z,2025-06-08T01:40:02Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5766015567,56,Center,5766015569,152,,5766015577,233,721,5766015573,286,,5766015571,265,,5766015565,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728503,721,4,2,76,6,5qfq6cwtrgzd2szijivns7rjl,0,34.3,57.0,2025-06-08T01:39:56.455Z,2025-06-08T01:40:03Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5766015583,233,700,5766015529,56,Back,5766015527,13,,5766015533,265,,5766015535,285,,5766015531,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728519,722,17,2,76,9,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T01:39:59.542Z,2025-06-08T03:28:10Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5766015681,13,243,5766145743,393,,5766015677,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728625,702,27,2,76,40,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-08T01:40:29.710Z,2025-06-08T01:40:33Z,,,,,5766016251,41,Injury,5766016253,53,cxscznjyygtsgbajv08q04sq2,5766016255,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728619,723,27,2,76,40,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T01:40:29.710Z,2025-06-08T01:40:34Z,,,,,5766016281,233,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728829,703,28,2,76,42,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-08T01:40:31.846Z,2025-06-08T02:19:08Z,,,,,5766017351,55,702,5766063647,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728623,724,28,2,76,42,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T01:40:31.846Z,2025-06-08T02:19:08Z,,,,,5766063665,233,703,5766016221,55,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728917,704,1,2,77,45,83cpn99fh7ulkwe8nezy8a3mx,1,60.5,38.5,2025-06-08T01:41:35.243Z,2025-06-08T01:41:54Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,1.0,,5766017887,1,,5766017881,141,58.8,5766017875,152,,5766018213,210,13,5766017885,213,0.41,5766017877,56,Center,5766017871,5,,5766017883,212,34.9,5766017879,140,91.0,5766018215,154,,5766017873,155,,,,,,,,,,,,,,,,,,,,,
2821729221,719,44,2,77,49,83cpn99fh7ulkwe8nezy8a3mx,1,89.1,67.4,2025-06-08T01:41:38.792Z,2025-06-08T02:26:53Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5766019635,286,,5766019633,56,Center,5766020441,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821729353,746,44,2,77,49,5qfq6cwtrgzd2szijivns7rjl,0,10.9,32.6,2025-06-08T01:41:38.793Z,2025-06-08T02:26:53Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5766020289,285,,5766020453,233,719,5766020285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728919,705,13,2,77,49,83cpn99fh7ulkwe8nezy8a3mx,1,91.0,58.8,2025-06-08T01:41:39.506Z,2025-06-08T01:51:45Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5766018245,29,,5766018257,230,99.3,5766018031,24,,5766018037,328,,5766017893,17,,5766018247,154,,5766018255,103,23.6,5766018249,55,704,5766017895,56,Center,5766018253,102,60.3,5766018033,15,,5766018259,231,5766018243,73,,,,,,,,,50.4,,,,,,,
2821728933,706,5,2,77,54,83cpn99fh7ulkwe8nezy8a3mx,0,100.8,58.2,2025-06-08T01:41:43.679Z,2025-06-08T02:28:56Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,,5766017969,346,,5766018125,233,726,5766017967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728965,726,5,2,77,54,5qfq6cwtrgzd2szijivns7rjl,1,-0.8,41.8,2025-06-08T01:41:43.679Z,2025-06-08T01:51:33Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5766018103,346,,5766018117,233,706,5766018101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728977,727,1,2,78,2,5qfq6cwtrgzd2szijivns7rjl,1,5.0,37.0,2025-06-08T01:41:51.917Z,2025-06-08T01:41:53Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5766018165,141,53.4,5766018173,237,,5766018169,213,1.15,5766018167,212,12.2,5766018163,140,9.8,5766018161,56,Back,5766018159,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728985,728,1,2,78,3,5qfq6cwtrgzd2szijivns7rjl,1,9.8,53.4,2025-06-08T01:41:53.005Z,2025-06-08T01:41:54Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5766018191,141,86.3,5766018193,212,23.0,5766018187,56,Back,5766018189,140,14.8,5766018195,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728999,729,1,2,78,4,5qfq6cwtrgzd2szijivns7rjl,1,14.8,86.3,2025-06-08T01:41:54.288Z,2025-06-08T01:41:57Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5766018347,213,6.16,5766018343,141,83.2,5766018345,212,16.5,5766018341,140,30.4,5766018339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821729003,730,1,2,78,7,5qfq6cwtrgzd2szijivns7rjl,0,21.5,86.2,2025-06-08T01:41:57.421Z,2025-06-08T01:41:58Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5766018371,213,0.14,5766018367,141,88.6,5766018365,140,32.6,5766018363,56,Back,5766018369,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821728997,708,61,2,78,7,83cpn99fh7ulkwe8nezy8a3mx,1,67.2,4.0,2025-06-08T01:41:57.447Z,2025-06-08T01:53:08Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5766018337,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821729005,709,5,2,78,8,83cpn99fh7ulkwe8nezy8a3mx,0,70.8,-1.8,2025-06-08T01:41:58.605Z,2025-06-08T02:28:57Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5766018507,233,731,5766018373,56,Right,5766018375,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
