id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2796824021,497,44,2,63,58,8cpjplodpphtkbt0hq8sr8mqs,1,59.0,16.4,2025-04-06T00:29:28.247Z,2025-04-06T00:29:34Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628318461,286,,5628318459,56,Right,5628318817,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824059,527,44,2,63,58,6597wqy6gmpv3zjx7rp8cdj46,0,41.0,83.6,2025-04-06T00:29:28.248Z,2025-04-06T01:25:40Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628318697,285,,5628318695,56,Back,5628318837,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824033,498,1,2,63,59,8cpjplodpphtkbt0hq8sr8mqs,0,58.6,16.2,2025-04-06T00:29:28.528Z,2025-04-06T00:29:29Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628318561,213,0.11,5628318559,212,22.6,5628318553,56,Right,5628318557,141,19.7,5628318551,3,,5628318555,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824069,499,83,2,64,2,8cpjplodpphtkbt0hq8sr8mqs,0,72.7,16.1,2025-04-06T00:29:32.336Z,2025-04-06T00:29:35Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628318947,399,9tknltys66s9j8ljchwu5efv9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824103,528,1,2,64,4,6597wqy6gmpv3zjx7rp8cdj46,1,29.3,78.5,2025-04-06T00:29:34.225Z,2025-04-06T00:29:35Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628318917,3,,5628318927,213,0.38,5628318921,140,43.6,5628318925,212,16.1,5628318919,56,Back,5628318923,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824123,529,4,2,64,6,6597wqy6gmpv3zjx7rp8cdj46,1,35.3,88.7,2025-04-06T00:29:36.448Z,2025-04-06T01:25:09Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628319077,152,,5628319237,233,500,5628319075,56,Back,5628319081,286,,5628319079,265,,5628319073,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824143,500,4,2,64,6,8cpjplodpphtkbt0hq8sr8mqs,0,64.7,11.3,2025-04-06T00:29:36.449Z,2025-04-06T01:25:10Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628319255,233,529,5628319197,152,,5628319259,285,,5628319195,56,Right,5628319199,265,,5628319193,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824435,530,18,2,64,33,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-04-06T00:30:03.261Z,2025-04-06T02:12:36Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5628663941,189,,5628320705,59,44,5628320701,42,,5628320781,55,531,5628320703,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824443,531,19,2,64,33,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-04-06T00:30:03.262Z,2025-04-06T02:12:38Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5628320735,145,8,5628320741,293,4,5628320739,292,7,5628320737,59,13,5628320731,42,,5628320745,55,530,5628663995,189,,5628320743,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824559,532,18,2,64,41,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-04-06T00:30:11.471Z,2025-04-06T00:30:13Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628321377,42,,5628321381,59,19,5628321379,44,Midfielder,5628321489,55,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824571,533,19,2,64,41,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-04-06T00:30:11.472Z,2025-04-06T00:30:13Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5628321443,42,,5628321449,59,9,5628321457,55,532,5628321451,292,6,5628321453,293,1,5628321447,145,11,5628321455,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824663,534,1,2,64,47,6597wqy6gmpv3zjx7rp8cdj46,1,32.3,83.0,2025-04-06T00:30:16.947Z,2025-04-06T00:30:19Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628321937,140,39.7,5628321931,5,,5628321935,56,Back,5628321941,212,15.6,5628321945,213,5.23,5628321933,152,,5628321939,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824675,535,1,2,64,49,6597wqy6gmpv3zjx7rp8cdj46,0,39.7,63.3,2025-04-06T00:30:19.017Z,2025-04-06T00:30:20Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5628322055,141,71.7,5628322057,212,27.5,5628322051,56,Center,5628322053,140,65.3,5628322059,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824759,501,1,2,64,51,8cpjplodpphtkbt0hq8sr8mqs,1,27.1,18.6,2025-04-06T00:30:20.802Z,2025-04-06T00:30:26Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628322515,213,0.20,5628322505,157,,5628322509,140,69.8,5628322513,212,45.7,5628322511,141,31.8,5628322517,1,,5628322507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824765,502,4,2,64,56,8cpjplodpphtkbt0hq8sr8mqs,1,70.0,26.8,2025-04-06T00:30:25.977Z,2025-04-06T01:25:10Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5628322621,286,,5628322617,56,Center,5628322615,294,,5628322769,233,536,5628322619,152,,5628322613,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796824781,536,4,2,64,56,6597wqy6gmpv3zjx7rp8cdj46,0,30.0,73.2,2025-04-06T00:30:25.978Z,2025-04-06T01:25:10Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5628322723,294,,5628322729,285,,5628322791,233,502,5628322725,56,Back,5628322721,13,,5628322727,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825115,503,1,2,65,28,8cpjplodpphtkbt0hq8sr8mqs,0,68.5,43.1,2025-04-06T00:30:57.537Z,2025-04-06T01:43:59Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628324403,141,58.5,5628324397,152,,5628324405,212,26.5,5628324395,155,,5628324407,213,0.41,5628324399,56,Center,5628324401,140,91.7,5628324393,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825135,538,12,2,65,28,6597wqy6gmpv3zjx7rp8cdj46,1,8.7,46.0,2025-04-06T00:30:57.859Z,2025-04-06T01:10:37Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5628324499,212,2.3,5628324493,56,Back,5628324541,15,,5628324495,140,10.5,5628324501,213,0.57,5628324497,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825157,504,61,2,65,30,8cpjplodpphtkbt0hq8sr8mqs,1,86.8,58.8,2025-04-06T00:31:00.375Z,2025-04-06T03:01:45Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5628324601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826349,513,13,2,65,34,8cpjplodpphtkbt0hq8sr8mqs,1,89.9,53.6,2025-04-06T00:31:04.187Z,2025-04-06T02:27:49Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628345719,24,,5628345723,17,,5628345867,75,,5628345727,328,,5628345721,15,,5628345879,230,98.5,5628345871,103,12.5,5628345877,147,33.9,5628345729,153,,5628345439,56,Center,5628345875,146,5628345881,231,50.5,5628345869,102,5628345873,458,,98.0,29.9,,,,,,,,,,,
2796825235,505,2,2,65,38,8cpjplodpphtkbt0hq8sr8mqs,1,91.9,57.5,2025-04-06T00:31:08.028Z,2025-04-06T03:01:09Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628325121,56,Center,5628470139,141,27.6,5628470137,140,97.3,5628470843,7,97d0drjb3zqkh5ozfufg17nys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825497,540,1,2,65,57,6597wqy6gmpv3zjx7rp8cdj46,1,4.7,68.8,2025-04-06T00:31:26.553Z,2025-04-06T00:31:31Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5628326375,157,,5628326387,213,0.07,5628326381,140,54.0,5628326379,56,Center,5628326373,5,,5628326385,212,51.9,5628326377,152,,5628326389,1,,5628326383,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825547,541,1,2,66,1,6597wqy6gmpv3zjx7rp8cdj46,1,54.0,73.6,2025-04-06T00:31:30.859Z,2025-04-06T00:31:35Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5628326641,141,73.5,5628326635,168,,5628326639,140,76.9,5628326633,3,,5628326645,213,6.28,5628326637,56,Center,5628326643,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825551,542,61,2,66,5,6597wqy6gmpv3zjx7rp8cdj46,1,77.0,73.0,2025-04-06T00:31:34.816Z,2025-04-06T00:31:35Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5628326661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825591,506,1,2,66,6,8cpjplodpphtkbt0hq8sr8mqs,1,40.7,30.1,2025-04-06T00:31:35.882Z,2025-04-06T00:31:37Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628326867,56,Center,5628326871,141,30.9,5628326865,3,,5628326873,212,15.3,5628326875,213,0.04,5628326869,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825627,507,1,2,66,6,8cpjplodpphtkbt0hq8sr8mqs,0,55.4,30.9,2025-04-06T00:31:36.321Z,2025-04-06T01:44:17Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5628327063,56,Right,5628327069,212,39.5,5628327073,1,,5628327065,140,91.7,5628327071,213,6.02,5628327067,141,15.9,5628327061,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825569,543,1,2,66,7,6597wqy6gmpv3zjx7rp8cdj46,0,75.2,76.1,2025-04-06T00:31:36.994Z,2025-04-06T01:44:19Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5628326769,1,,5628326757,140,77.1,5628326763,212,7.9,5628326753,157,,5628326759,141,64.8,5628326767,213,4.97,5628326755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825651,544,1,2,66,11,6597wqy6gmpv3zjx7rp8cdj46,1,19.4,84.4,2025-04-06T00:31:41.330Z,2025-04-06T00:31:42Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628327181,213,3.75,5628327175,140,2.8,5628327173,56,Back,5628327179,212,21.3,5628327177,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825707,545,1,2,66,13,6597wqy6gmpv3zjx7rp8cdj46,0,2.9,66.4,2025-04-06T00:31:42.609Z,2025-04-06T00:31:46Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5628327487,140,43.1,5628327495,1,,5628327493,213,0.22,5628327491,212,43.2,5628327485,56,Back,5628327489,141,80.0,5628327483,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825731,508,1,2,66,17,8cpjplodpphtkbt0hq8sr8mqs,0,60.7,15.2,2025-04-06T00:31:46.633Z,2025-04-06T00:31:47Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628327587,212,12.3,5628327581,56,Center,5628327577,3,,5628327585,141,32.7,5628327589,213,1.31,5628327583,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825797,546,1,2,66,20,6597wqy6gmpv3zjx7rp8cdj46,0,38.4,65.8,2025-04-06T00:31:49.834Z,2025-04-06T01:44:47Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5628327949,56,Left,5628327957,213,0.55,5628327951,140,61.9,5628327953,141,88.1,5628327955,212,29.0,5628327947,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825793,509,12,2,66,23,8cpjplodpphtkbt0hq8sr8mqs,1,30.4,24.9,2025-04-06T00:31:52.882Z,2025-04-06T00:31:57Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628327973,15,,5628327917,212,19.5,5628327905,56,Back,5628327921,213,0.33,5628327909,140,47.9,5628327913,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825803,547,1,2,66,23,6597wqy6gmpv3zjx7rp8cdj46,0,61.8,87.7,2025-04-06T00:31:53.169Z,2025-04-06T00:31:54Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5628327991,140,71.3,5628327997,213,5.51,5628327989,56,Center,5628327987,155,,5628327995,212,13.9,5628327993,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825831,548,1,2,66,25,6597wqy6gmpv3zjx7rp8cdj46,1,66.5,75.3,2025-04-06T00:31:54.914Z,2025-04-06T00:31:56Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5628328137,212,10.8,5628328131,56,Center,5628328129,3,,5628328135,141,63.3,5628328139,213,5.42,5628328133,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825839,549,1,2,66,26,6597wqy6gmpv3zjx7rp8cdj46,0,73.2,64.6,2025-04-06T00:31:56.050Z,2025-04-06T00:31:56Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5628328187,141,74.8,5628328191,213,1.63,5628328185,140,72.8,5628328183,56,Center,5628328189,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825845,510,1,2,66,27,8cpjplodpphtkbt0hq8sr8mqs,0,35.8,26.5,2025-04-06T00:31:57.034Z,2025-04-06T00:31:57Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628328231,56,Back,5628328237,212,12.2,5628328229,157,,5628328235,141,34.6,5628328241,1,,5628328233,140,46.2,5628328239,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825871,550,1,2,66,28,6597wqy6gmpv3zjx7rp8cdj46,1,71.5,67.9,2025-04-06T00:31:57.730Z,2025-04-06T00:32:01Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5628328365,56,Left,5628328367,140,69.0,5628328369,141,83.0,5628328375,213,1.82,5628328371,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796825919,551,1,2,66,31,6597wqy6gmpv3zjx7rp8cdj46,1,41.9,81.4,2025-04-06T00:32:00.849Z,2025-04-06T00:32:05Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5628328629,141,45.7,5628328633,213,4.02,5628328625,56,Back,5628328631,212,31.4,5628328627,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826005,552,1,2,66,35,6597wqy6gmpv3zjx7rp8cdj46,1,23.3,46.0,2025-04-06T00:32:04.963Z,2025-04-06T00:32:11Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5628329201,1,,5628329193,140,63.7,5628329199,213,5.85,5628329195,141,17.1,5628329189,155,,5628329197,212,46.8,5628329191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826013,553,4,2,66,42,6597wqy6gmpv3zjx7rp8cdj46,1,57.8,20.2,2025-04-06T00:32:11.514Z,2025-04-06T01:25:11Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5628329249,152,,5628329245,13,,5628329251,265,,5628329253,286,,5628329311,233,511,5628329247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826017,511,4,2,66,42,8cpjplodpphtkbt0hq8sr8mqs,0,42.2,79.8,2025-04-06T00:32:11.515Z,2025-04-06T01:25:11Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5628329275,285,,5628329269,56,Back,5628329273,265,,5628329271,152,,5628329331,233,553,5628329267,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826193,554,1,2,66,54,6597wqy6gmpv3zjx7rp8cdj46,1,55.0,29.5,2025-04-06T00:32:24.050Z,2025-04-06T00:32:35Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5628330205,5,,5628330215,56,Center,5628330223,212,25.6,5628330209,152,,5628330615,189,,5628330221,141,63.9,5628330227,213,1.16,5628330217,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826197,555,4,2,67,0,6597wqy6gmpv3zjx7rp8cdj46,1,63.0,64.0,2025-04-06T00:32:29.937Z,2025-04-06T00:32:34Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5628330325,233,512,5628330299,265,,5628330295,152,,5628330303,286,,5628330287,13,,5628330291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826189,512,4,2,67,0,8cpjplodpphtkbt0hq8sr8mqs,0,37.0,36.0,2025-04-06T00:32:29.938Z,2025-04-06T00:32:35Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5628330279,265,,5628330359,233,555,5628330273,13,,5628330275,56,Back,5628330281,285,,5628330277,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826531,556,1,2,67,23,6597wqy6gmpv3zjx7rp8cdj46,0,61.2,69.1,2025-04-06T00:32:52.939Z,2025-04-06T00:32:55Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5628331999,213,5.94,5628331993,140,97.5,5628331995,141,49.0,5628331987,155,,5628331989,152,,5628332001,1,,5628331985,5,,5628331997,212,40.5,5628331991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826701,515,1,2,67,34,8cpjplodpphtkbt0hq8sr8mqs,1,12.1,61.2,2025-04-06T00:33:04.346Z,2025-04-06T00:33:07Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5628332853,212,37.2,5628332847,56,Back,5628332855,213,0.70,5628332849,140,39.1,5628332845,123,,5628332857,1,,5628332851,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826735,516,1,2,67,37,8cpjplodpphtkbt0hq8sr8mqs,1,42.1,97.1,2025-04-06T00:33:07.075Z,2025-04-06T00:33:09Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5628333037,140,30.2,5628333041,212,15.2,5628333033,56,Back,5628333043,213,3.75,5628333039,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826819,517,1,2,67,39,8cpjplodpphtkbt0hq8sr8mqs,1,35.7,83.3,2025-04-06T00:33:09.235Z,2025-04-06T00:33:15Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5628333477,140,30.1,5628333487,213,4.43,5628333485,212,21.2,5628333473,56,Back,5628333483,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826851,518,1,2,67,45,8cpjplodpphtkbt0hq8sr8mqs,1,33.8,39.2,2025-04-06T00:33:15.243Z,2025-04-06T00:33:18Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628333679,141,94.7,5628333673,155,,5628333681,212,56.1,5628333675,56,Left,5628333683,213,0.74,5628333677,140,73.3,5628333685,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826913,519,3,2,67,49,8cpjplodpphtkbt0hq8sr8mqs,1,67.2,86.6,2025-04-06T00:33:18.547Z,2025-04-06T01:25:24Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5628334043,233,557,5628334037,286,,5628334035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826871,557,45,2,67,49,6597wqy6gmpv3zjx7rp8cdj46,0,32.8,13.4,2025-04-06T00:33:18.547Z,2025-04-06T01:25:24Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5628333789,285,,5628333785,56,Back,5628334069,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826953,520,1,2,67,53,8cpjplodpphtkbt0hq8sr8mqs,1,78.3,88.3,2025-04-06T00:33:22.899Z,2025-04-06T00:33:27Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5628334239,56,Center,5628334243,141,72.3,5628334245,212,11.3,5628334241,140,75.3,5628334247,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796826989,521,1,2,67,57,8cpjplodpphtkbt0hq8sr8mqs,1,73.5,87.8,2025-04-06T00:33:27.019Z,2025-04-06T00:33:29Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5628334395,141,75.0,5628334391,140,61.2,5628334387,56,Center,5628334401,213,3.73,5628334399,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827031,522,1,2,67,59,8cpjplodpphtkbt0hq8sr8mqs,1,61.2,75.0,2025-04-06T00:33:29.035Z,2025-04-06T00:33:32Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5628334623,141,96.3,5628334619,56,Left,5628334627,213,0.71,5628334621,140,77.4,5628334625,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827061,523,1,2,68,2,8cpjplodpphtkbt0hq8sr8mqs,1,70.1,95.6,2025-04-06T00:33:31.787Z,2025-04-06T00:33:34Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5628334795,212,15.3,5628334793,141,85.0,5628334791,140,57.2,5628334797,213,3.63,5628334789,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827121,524,1,2,68,5,8cpjplodpphtkbt0hq8sr8mqs,1,58.6,81.7,2025-04-06T00:33:34.507Z,2025-04-06T00:33:38Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5628335073,141,37.0,5628335075,212,31.5,5628335077,213,4.45,5628335071,140,50.9,5628335069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827157,525,1,2,68,9,8cpjplodpphtkbt0hq8sr8mqs,1,53.1,32.2,2025-04-06T00:33:38.771Z,2025-04-06T00:33:41Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628335259,212,31.5,5628335261,213,5.68,5628335253,56,Right,5628335255,140,77.8,5628335257,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827177,526,1,2,68,12,8cpjplodpphtkbt0hq8sr8mqs,1,76.3,5.8,2025-04-06T00:33:41.595Z,2025-04-06T00:33:43Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5628335341,56,Right,5628335347,212,13.3,5628335345,141,5.8,5628335343,140,63.6,5628335349,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827241,527,1,2,68,13,8cpjplodpphtkbt0hq8sr8mqs,1,63.2,7.3,2025-04-06T00:33:43.283Z,2025-04-06T00:33:47Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628335667,56,Center,5628335689,213,1.50,5628335679,141,34.0,5628335685,212,18.2,5628335675,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827237,558,83,2,68,17,6597wqy6gmpv3zjx7rp8cdj46,0,31.2,68.2,2025-04-06T00:33:47.146Z,2025-04-06T00:33:49Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5628335759,399,e93nozniig2wriw9doit6a4tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827253,528,61,2,68,17,8cpjplodpphtkbt0hq8sr8mqs,1,66.6,19.8,2025-04-06T00:33:47.385Z,2025-04-06T00:33:48Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628335727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827283,529,1,2,68,19,8cpjplodpphtkbt0hq8sr8mqs,1,61.8,12.6,2025-04-06T00:33:49.227Z,2025-04-06T00:33:52Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628335905,56,Back,5628335907,140,41.4,5628335911,212,22.1,5628335909,141,20.7,5628335913,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827315,530,1,2,68,22,8cpjplodpphtkbt0hq8sr8mqs,1,41.4,20.7,2025-04-06T00:33:51.980Z,2025-04-06T00:33:55Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628336121,141,47.3,5628336117,56,Back,5628336119,140,18.9,5628336123,212,29.8,5628336125,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827361,531,1,2,68,25,8cpjplodpphtkbt0hq8sr8mqs,1,19.1,49.4,2025-04-06T00:33:54.860Z,2025-04-06T00:33:58Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5628336403,141,78.2,5628336405,212,23.9,5628336407,213,0.96,5628336401,140,32.2,5628336399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827383,532,1,2,68,29,8cpjplodpphtkbt0hq8sr8mqs,1,31.0,77.5,2025-04-06T00:33:58.515Z,2025-04-06T00:34:01Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5628336547,140,36.0,5628336553,213,5.27,5628336545,56,Back,5628336551,212,9.9,5628336549,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796827447,533,1,2,68,31,8cpjplodpphtkbt0hq8sr8mqs,0,36.0,65.1,2025-04-06T00:34:01.148Z,2025-04-06T00:34:07Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5628336893,56,Left,5628336901,213,0.74,5628336899,212,36.6,5628336891,157,,5628336897,141,100.0,5628336895,140,61.7,5628336903,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
