id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2800391771,528,18,2,79,10,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-13T02:17:30.931Z,2025-04-13T02:17:43Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647950885,42,,5647950887,44,Midfielder,5647950917,55,529,5647950889,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391773,529,19,2,79,10,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-13T02:17:30.932Z,2025-04-13T03:37:23Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5647950897,59,10,5647951973,293,3,5648104711,292,9,5647950891,42,,5647950895,145,7,5647950899,44,Forward,5647950901,55,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391861,530,18,2,80,57,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-13T02:19:18.293Z,2025-04-13T02:19:22Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5647951383,44,Midfielder,5647955363,41,,5647951385,59,30,5647951445,55,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800391869,531,19,2,80,57,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-13T02:19:18.294Z,2025-04-13T03:37:19Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5647951413,44,Midfielder,5647951411,59,17,5648104855,292,7,5647951415,55,530,5647955357,41,,5647951409,145,10,5647952243,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800392819,732,28,2,81,15,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-13T02:19:35.505Z,2025-04-13T02:19:35Z,,,,,5647956475,55,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800392847,533,1,2,81,16,bu5w8wprynlj9mvphvy8sd94f,1,3.0,0.0,2025-04-13T02:19:37.099Z,2025-04-13T02:56:21Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647956637,140,24.8,5647956633,107,,5647956635,56,Back,5647956645,1,,5647956639,141,7.0,5647956641,212,23.5,5647956643,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800392851,534,61,2,81,17,bu5w8wprynlj9mvphvy8sd94f,0,24.8,7.0,2025-04-13T02:19:37.948Z,2025-04-13T02:19:38Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647956653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800392873,733,1,2,81,19,87c66ubwpzykovmkaf1t46bis,0,74.7,88.7,2025-04-13T02:19:40.161Z,2025-04-13T02:21:08Z,1le9ot9v8ql9q57huwmu4vu38,D. Erofeev,,,5647956729,56,Left,5647956739,1,,5647956737,213,3.98,5647956733,141,84.1,5647956727,157,,5647956731,140,72.0,5647956735,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800392875,535,61,2,81,20,bu5w8wprynlj9mvphvy8sd94f,1,26.5,15.9,2025-04-13T02:19:41.131Z,2025-04-13T02:19:41Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5647956741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800392901,734,2,2,81,23,87c66ubwpzykovmkaf1t46bis,1,47.0,92.9,2025-04-13T02:19:43.617Z,2025-04-13T02:21:07Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647956865,141,80.2,5647957135,56,Left,5647957133,1,,5647956863,140,79.4,5647957131,7,4695nvcz8lcrklltxvalcizmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393155,537,1,2,81,48,bu5w8wprynlj9mvphvy8sd94f,1,13.5,31.5,2025-04-13T02:20:09.139Z,2025-04-13T02:20:16Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5647958285,212,57.3,5647958275,157,,5647958281,140,67.9,5647958283,141,24.7,5647958287,213,6.20,5647958273,5,,5647958277,241,,5647958289,1,,5647958279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393163,538,4,2,81,55,bu5w8wprynlj9mvphvy8sd94f,1,68.4,32.2,2025-04-13T02:20:15.624Z,2025-04-13T02:20:24Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647958569,13,,5647958583,233,735,5647958573,56,Center,5647958577,286,,5647958571,295,,5647958575,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393149,735,4,2,81,55,87c66ubwpzykovmkaf1t46bis,0,31.6,67.8,2025-04-13T02:20:15.625Z,2025-04-13T02:20:24Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5647958601,233,538,5647958375,295,,5647958377,56,Back,5647958379,152,,5647958373,13,,5647958381,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393641,539,1,2,82,50,bu5w8wprynlj9mvphvy8sd94f,0,64.8,31.5,2025-04-13T02:21:11.291Z,2025-04-13T02:21:12Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5647960859,213,0.10,5647960851,56,Center,5647960847,152,,5647960843,5,,5647960857,212,28.0,5647960853,140,91.3,5647960855,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393689,738,1,2,82,55,87c66ubwpzykovmkaf1t46bis,1,9.2,61.4,2025-04-13T02:21:16.001Z,2025-04-13T02:21:20Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5647961015,141,12.6,5647961011,56,Back,5647961013,140,33.7,5647961017,212,42.0,5647961029,287,,5647961009,123,,5647961089,1,,5647961019,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393739,739,1,2,83,0,87c66ubwpzykovmkaf1t46bis,1,33.7,12.6,2025-04-13T02:21:20.720Z,2025-04-13T02:21:26Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647961289,140,25.2,5647961293,212,10.1,5647961291,141,19.5,5647961295,213,2.66,5647961287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393769,740,1,2,83,5,87c66ubwpzykovmkaf1t46bis,1,29.7,21.3,2025-04-13T02:21:25.944Z,2025-04-13T02:21:31Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647961473,1,,5647961471,213,1.51,5647961465,140,31.6,5647961469,212,33.8,5647961467,141,70.9,5647961463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393785,741,1,2,83,11,87c66ubwpzykovmkaf1t46bis,1,35.8,76.7,2025-04-13T02:21:31.585Z,2025-04-13T02:21:34Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5647961569,140,27.8,5647961575,213,4.15,5647961567,56,Back,5647961571,141,57.2,5647961573,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393821,742,1,2,83,13,87c66ubwpzykovmkaf1t46bis,1,28.7,51.0,2025-04-13T02:21:34.304Z,2025-04-13T02:21:38Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647961757,140,33.7,5647961759,141,16.7,5647961755,56,Back,5647961763,213,4.93,5647961761,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393839,743,1,2,83,18,87c66ubwpzykovmkaf1t46bis,1,34.9,17.0,2025-04-13T02:21:38.824Z,2025-04-13T02:21:41Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647961843,212,15.1,5647961847,213,1.86,5647961835,140,30.8,5647961839,141,38.3,5647961833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393863,744,1,2,83,20,87c66ubwpzykovmkaf1t46bis,1,30.8,38.3,2025-04-13T02:21:41.224Z,2025-04-13T02:21:44Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647961923,56,Back,5647961927,141,17.6,5647961931,213,4.62,5647961925,140,29.5,5647961929,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393873,745,1,2,83,23,87c66ubwpzykovmkaf1t46bis,1,29.5,17.6,2025-04-13T02:21:44.240Z,2025-04-13T02:21:46Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647961985,141,28.8,5647961989,213,2.72,5647961983,140,13.4,5647961987,212,18.5,5647961981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393895,746,1,2,83,26,87c66ubwpzykovmkaf1t46bis,0,13.4,28.8,2025-04-13T02:21:46.336Z,2025-04-13T02:21:48Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5647962095,1,,5647962085,56,Right,5647962091,212,52.7,5647962093,213,6.10,5647962083,157,,5647962089,141,14.6,5647962087,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393935,540,1,2,83,28,bu5w8wprynlj9mvphvy8sd94f,1,40.0,71.5,2025-04-13T02:21:48.659Z,2025-04-13T02:21:55Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647962287,56,Center,5647962285,3,,5647962291,141,70.2,5647962293,212,21.0,5647962289,140,60.0,5647962295,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393951,541,1,2,83,34,bu5w8wprynlj9mvphvy8sd94f,1,60.0,70.2,2025-04-13T02:21:55.028Z,2025-04-13T02:24:27Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5647962381,212,9.0,5647962383,213,1.98,5647962379,141,82.4,5647962377,140,56.6,5647962373,3,,5647962375,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800393963,542,1,2,83,37,bu5w8wprynlj9mvphvy8sd94f,0,57.2,81.7,2025-04-13T02:21:58.019Z,2025-04-13T02:25:41Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5647962431,140,60.2,5647962437,213,4.99,5647962429,56,Center,5647962433,141,65.4,5647962435,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394015,748,1,2,83,43,87c66ubwpzykovmkaf1t46bis,1,53.1,79.7,2025-04-13T02:22:03.666Z,2025-04-13T02:22:06Z,1le9ot9v8ql9q57huwmu4vu38,D. Erofeev,,,5647962667,141,72.3,5647962669,212,18.2,5647962663,56,Back,5647962671,213,3.42,5647962665,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394041,749,1,2,83,46,87c66ubwpzykovmkaf1t46bis,1,36.4,72.4,2025-04-13T02:22:06.361Z,2025-04-13T02:22:09Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5647962813,213,5.05,5647962811,212,17.5,5647962807,140,42.0,5647962809,141,48.1,5647962805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394063,750,1,2,83,49,87c66ubwpzykovmkaf1t46bis,0,45.8,50.6,2025-04-13T02:22:09.672Z,2025-04-13T02:22:46Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5647962907,1,,5647962903,212,42.4,5647962899,140,84.0,5647962901,141,30.6,5647962905,213,5.96,5647962897,56,Center,5647962895,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394073,543,12,2,83,53,bu5w8wprynlj9mvphvy8sd94f,1,13.9,66.0,2025-04-13T02:22:13.372Z,2025-04-13T02:22:19Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647962961,141,73.5,5647962963,212,10.5,5647962957,140,22.6,5647962953,56,Back,5647962965,213,0.51,5647962989,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394103,751,15,2,83,54,87c66ubwpzykovmkaf1t46bis,1,81.1,30.5,2025-04-13T02:22:14.609Z,2025-04-13T20:05:21Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5647964029,231,49.3,5647963083,22,,5650732657,18,,5647963087,56,Center,5647964019,103,19,5647964023,146,87.5,5647964027,230,98.5,5651414603,328,,5647964017,102,52.0,5651414599,76,,5647963615,20,5647964299,458,,5651414597,114,,5647964021,82,,5647964301,233,5647964025,147,37.7,,,,544,,,,
2800394135,544,10,2,83,54,bu5w8wprynlj9mvphvy8sd94f,1,17.0,66.6,2025-04-13T02:22:14.709Z,2025-04-13T02:57:12Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647964305,233,751,5647963249,56,Back,5647964295,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394193,545,12,2,83,55,bu5w8wprynlj9mvphvy8sd94f,1,19.3,72.0,2025-04-13T02:22:16.083Z,2025-04-13T03:05:27Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5647963529,140,22.8,5647963533,212,7.7,5647963527,56,Back,5647963531,141,62.0,5647963535,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394123,752,1,2,83,58,87c66ubwpzykovmkaf1t46bis,1,59.6,33.4,2025-04-13T02:22:18.953Z,2025-04-13T02:22:20Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5647963217,212,11.8,5647963207,56,Right,5647963211,140,65.5,5647963215,141,18.6,5647963219,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394139,753,1,2,83,59,87c66ubwpzykovmkaf1t46bis,1,65.5,18.6,2025-04-13T02:22:20.248Z,2025-04-13T02:22:22Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647963293,212,10.4,5647963289,140,74.3,5647963291,141,25.5,5647963295,213,0.47,5647963287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394177,754,1,2,84,1,87c66ubwpzykovmkaf1t46bis,1,74.3,25.5,2025-04-13T02:22:22.177Z,2025-04-13T02:22:27Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5647963465,140,86.6,5647963471,213,5.70,5647963469,212,15.5,5647963467,141,12.9,5647963463,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394187,755,4,2,84,6,87c66ubwpzykovmkaf1t46bis,1,87.6,12.6,2025-04-13T02:22:26.984Z,2025-04-13T03:01:25Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647964099,233,546,5647963511,286,,5647963507,152,,5647963509,265,,5647963503,13,,5647963505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394197,546,4,2,84,6,bu5w8wprynlj9mvphvy8sd94f,0,12.4,87.4,2025-04-13T02:22:26.985Z,2025-04-13T03:33:57Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647963551,13,,5647963557,265,,5647963553,56,Back,5647963555,152,,5648106691,55,547,5647963559,285,,5647964111,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394269,547,17,2,84,15,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-13T02:22:35.939Z,2025-04-13T03:33:57Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647963889,13,243,5647963887,392,,5647963885,31,,5648106687,55,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800394963,756,15,2,85,42,87c66ubwpzykovmkaf1t46bis,1,83.2,20.7,2025-04-13T02:24:02.944Z,2025-04-13T18:28:18Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5650759119,458,,5647967463,56,Right,5650740787,66,,5651039705,26,,5650759123,147,32.3,5650759127,231,47.5,5650759113,78,,5650759117,103,19,5650743853,72,,5650743857,82,,5650759141,233,5650759121,146,90.2,5650759115,102,48.6,5650759125,230,98.4,,,,,,,,548,,,,,
2800394975,548,10,2,85,42,bu5w8wprynlj9mvphvy8sd94f,1,9.8,67.7,2025-04-13T02:24:03.044Z,2025-04-13T18:27:34Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5651038185,233,756,5648046407,94,,5647967529,56,Back,5651038739,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397257,802,43,2,85,46,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-13T02:24:06.748Z,2025-04-13T18:27:27Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647983919,458,0,5647983929,233,548,5647983859,20,0,5647978881,18,0,5647983917,103,19,5647983913,80,0,5647983923,147,39.0,5647983927,231,47.5,5647978879,22,0,5651038119,144,15,5647983925,230,5647978883,56,Center,5647983915,102,47.2,5647983921,146,81.8,5647983863,82,,,,,,96.5,0,,,,
2800395019,757,1,2,85,47,87c66ubwpzykovmkaf1t46bis,1,94.4,70.8,2025-04-13T02:24:08.104Z,2025-04-13T02:24:26Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,1.0,5647967749,56,Center,5647968135,210,15,5647967755,212,20.7,5647967757,213,4.49,5647967753,141,41.2,5647967747,155,,5647967751,140,90.0,5647968137,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395021,758,15,2,85,51,87c66ubwpzykovmkaf1t46bis,1,93.3,40.9,2025-04-13T02:24:12.232Z,2025-04-13T18:28:11Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647968183,102,48.9,5647968187,328,,5647968173,79,,5647968177,154,,5647968189,146,99.0,5647968179,55,757,5647967763,17,,5647968185,103,32.9,5647968175,29,,5651041347,24,,5647968171,15,5647967765,56,Center,5647968205,233,549,5647968191,147,47.7,,,,,,,,,,,,,
2800395037,549,10,2,85,52,bu5w8wprynlj9mvphvy8sd94f,1,2.4,50.4,2025-04-13T02:24:12.332Z,2025-04-13T02:24:20Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5647967835,173,,5647967849,56,Back,5647967843,182,,5647968221,233,758,5647967839,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395171,551,1,2,86,8,bu5w8wprynlj9mvphvy8sd94f,0,3.4,47.6,2025-04-13T02:24:29.099Z,2025-04-13T03:04:46Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5647968629,56,Center,5647968639,1,,5648055847,189,,5647968631,140,67.6,5647968633,141,36.0,5647968637,213,6.17,5648055707,199,,5647968635,212,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395179,759,8,2,86,11,87c66ubwpzykovmkaf1t46bis,1,25.9,66.7,2025-04-13T02:24:31.729Z,2025-04-13T02:24:32Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647968677,15,,5647968673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395239,552,1,2,86,18,bu5w8wprynlj9mvphvy8sd94f,1,59.2,13.8,2025-04-13T02:24:39.170Z,2025-04-13T02:24:40Z,bbic10tw6eaf7rgpogt37rgtl,G. Díaz,,,5647968969,56,Right,5647968975,212,7.2,5647968971,140,52.6,5647968973,141,10.7,5647968977,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395255,553,1,2,86,19,bu5w8wprynlj9mvphvy8sd94f,1,52.6,10.7,2025-04-13T02:24:40.124Z,2025-04-13T02:24:41Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647969035,140,64.9,5647969037,141,27.3,5647969033,56,Center,5647969031,155,,5647969041,213,0.72,5647969039,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395301,554,1,2,86,20,bu5w8wprynlj9mvphvy8sd94f,0,64.9,27.3,2025-04-13T02:24:41.019Z,2025-04-13T02:24:44Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647969215,3,,5647969233,1,,5647969227,212,36.1,5647969223,141,0.0,5647969217,56,Right,5647969229,213,5.70,5647969219,140,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395309,555,5,2,86,24,bu5w8wprynlj9mvphvy8sd94f,0,91.8,-2.0,2025-04-13T02:24:44.644Z,2025-04-13T03:02:10Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647969607,233,760,5647969259,56,Right,5647969263,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395375,760,5,2,86,24,87c66ubwpzykovmkaf1t46bis,1,8.2,102.0,2025-04-13T02:24:44.644Z,2025-04-13T03:02:10Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5647969577,56,Back,5647969581,347,,5647969585,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395403,761,1,2,86,33,87c66ubwpzykovmkaf1t46bis,1,9.3,100.0,2025-04-13T02:24:53.536Z,2025-04-13T02:24:58Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5647969709,212,32.8,5647969705,140,38.9,5647969703,56,Back,5647969711,213,5.96,5647969707,141,86.3,5647969701,107,,5647969713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395409,762,50,2,86,37,87c66ubwpzykovmkaf1t46bis,1,36.2,87.4,2025-04-13T02:24:57.650Z,2025-04-13T02:24:59Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5647969735,286,,5647969771,233,556,5647969733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395405,556,7,2,86,37,bu5w8wprynlj9mvphvy8sd94f,0,62.2,13.2,2025-04-13T02:24:57.651Z,2025-04-13T02:24:59Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647969727,56,Right,5647969745,285,,5647969741,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395429,763,1,2,86,39,87c66ubwpzykovmkaf1t46bis,0,34.9,74.2,2025-04-13T02:24:59.624Z,2025-04-13T02:25:01Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5647969869,140,45.0,5647969871,141,38.9,5647969865,157,,5647969873,212,26.2,5647969877,1,,5647969875,213,5.13,5647969867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395491,764,1,2,86,42,87c66ubwpzykovmkaf1t46bis,0,42.5,60.5,2025-04-13T02:25:02.640Z,2025-04-13T02:25:11Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5647970185,157,,5647970189,56,Right,5647970197,141,7.3,5647970207,1,,5647970203,213,5.49,5647970193,140,76.5,5647970201,212,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395445,557,1,2,86,42,bu5w8wprynlj9mvphvy8sd94f,0,58.8,40.9,2025-04-13T02:25:02.861Z,2025-04-13T02:25:03Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647969951,213,5.12,5647969949,212,12.2,5647969947,141,24.4,5647969943,56,Center,5647969945,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395721,558,5,2,86,48,bu5w8wprynlj9mvphvy8sd94f,1,26.4,101.4,2025-04-13T02:25:08.613Z,2025-04-13T03:02:11Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647971349,233,765,5647971319,56,Back,5647971321,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395493,765,5,2,86,48,87c66ubwpzykovmkaf1t46bis,0,73.6,-1.4,2025-04-13T02:25:08.613Z,2025-04-13T03:02:11Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5647970211,56,Right,5647970213,347,,5647971393,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396203,565,17,2,86,50,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-13T02:25:10.610Z,2025-04-13T03:34:42Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5647973703,13,243,5647973701,392,,5647976073,189,,5647973699,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395771,559,1,2,87,28,bu5w8wprynlj9mvphvy8sd94f,0,24.1,100.0,2025-04-13T02:25:48.418Z,2025-04-13T02:25:49Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647971605,56,Back,5647971615,1,,5647971613,213,5.71,5647971611,212,22.3,5647971603,107,,5647971609,141,82.6,5647971607,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395793,766,1,2,87,29,87c66ubwpzykovmkaf1t46bis,1,67.8,16.4,2025-04-13T02:25:49.432Z,2025-04-13T02:25:52Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5647971731,140,75.3,5647971737,213,6.13,5647971733,141,14.6,5647971727,3,,5647971735,212,8.0,5647971729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395795,767,61,2,87,32,87c66ubwpzykovmkaf1t46bis,0,75.3,14.6,2025-04-13T02:25:52.385Z,2025-04-13T02:25:52Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5647971741,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395799,560,44,2,87,32,bu5w8wprynlj9mvphvy8sd94f,1,28.8,84.0,2025-04-13T02:25:52.811Z,2025-04-13T03:07:54Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5647971755,56,Back,5647971757,285,,5647971857,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395821,768,44,2,87,32,87c66ubwpzykovmkaf1t46bis,0,71.2,16.0,2025-04-13T02:25:52.812Z,2025-04-13T03:07:55Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5647971839,286,,5647971885,233,560,5647971837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
