id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2785837225,648,13,2,82,1,ck22dnk93ng8ax7wonlff7yms,1,86.8,57.0,2025-03-09T01:47:58.192Z,2025-03-09T01:48:12Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5568026279,22,,5568026545,20,,5568026907,55,647,5568026905,154,,5568026915,103,63.9,5568026917,230,97.3,5568026903,29,,5568026281,17,,5568026913,102,5568026901,74,,5568026283,56,Center,5568026919,231,52.4,51.8,,,,,,,,,,,,,,
2785837241,649,5,2,82,1,ck22dnk93ng8ax7wonlff7yms,0,100.8,48.2,2025-03-09T01:47:58.564Z,2025-03-09T02:17:20Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5568028057,233,676,5568026349,346,,5568026347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837549,676,5,2,82,1,2n3wgr89m7jl8tmioemit2pgq,1,-0.8,51.8,2025-03-09T01:47:58.564Z,2025-03-09T02:17:19Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5568027999,233,649,5568027965,346,,5568027963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837577,677,1,2,82,26,2n3wgr89m7jl8tmioemit2pgq,0,5.0,49.7,2025-03-09T01:48:23.556Z,2025-03-09T01:48:29Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5568028125,124,,5568028141,213,0.08,5568028129,56,Center,5568028139,212,69.3,5568028137,141,58.2,5568028147,74,,5568028507,189,,5568028133,140,70.8,5568028143,1,,,,,,,,,,,,,,,,,,,,,,,,
2785837617,650,44,2,82,28,ck22dnk93ng8ax7wonlff7yms,1,30.6,42.6,2025-03-09T01:48:24.987Z,2025-03-09T02:17:46Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5568028345,285,,5568028343,56,Back,5568028373,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837591,678,44,2,82,28,2n3wgr89m7jl8tmioemit2pgq,0,69.4,57.4,2025-03-09T01:48:24.988Z,2025-03-09T02:17:47Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5568028203,286,,5568028199,56,Center,5568028399,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837623,651,61,2,82,29,ck22dnk93ng8ax7wonlff7yms,1,32.9,44.0,2025-03-09T01:48:25.930Z,2025-03-09T02:16:26Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5568028359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837679,653,1,2,82,33,ck22dnk93ng8ax7wonlff7yms,1,19.6,11.4,2025-03-09T01:48:30.201Z,2025-03-09T01:48:31Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5568028647,56,Back,5568028649,140,12.7,5568028653,212,8.3,5568028651,141,17.4,5568028655,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837707,654,1,2,82,34,ck22dnk93ng8ax7wonlff7yms,0,12.5,16.5,2025-03-09T01:48:31.227Z,2025-03-09T01:48:33Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5568028785,140,37.5,5568028789,212,26.7,5568028787,141,23.9,5568028781,157,,5568028793,1,,5568028783,56,Back,5568028791,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837729,679,50,2,82,37,2n3wgr89m7jl8tmioemit2pgq,1,54.1,74.2,2025-03-09T01:48:34.739Z,2025-03-09T02:18:10Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5568029089,233,655,5568028925,286,,5568028921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837749,655,7,2,82,37,ck22dnk93ng8ax7wonlff7yms,1,45.9,25.8,2025-03-09T01:48:34.740Z,2025-03-09T02:18:10Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5568028991,56,Back,5568028993,285,,5568029035,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837825,656,1,2,82,39,ck22dnk93ng8ax7wonlff7yms,1,32.3,24.3,2025-03-09T01:48:36.249Z,2025-03-09T01:48:40Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568029433,212,10.4,5568029431,141,9.1,5568029427,56,Back,5568029429,140,33.3,5568029435,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837893,657,1,2,82,43,ck22dnk93ng8ax7wonlff7yms,1,34.4,8.5,2025-03-09T01:48:40.688Z,2025-03-09T01:48:45Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5568029785,140,48.8,5568029789,212,15.1,5568029791,213,0.06,5568029783,56,Back,5568029787,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837917,658,1,2,82,48,ck22dnk93ng8ax7wonlff7yms,1,47.8,10.3,2025-03-09T01:48:45.658Z,2025-03-09T01:48:47Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5568029891,56,Back,5568029895,141,32.4,5568029893,140,32.2,5568029899,213,2.40,5568029897,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785837943,659,1,2,82,50,ck22dnk93ng8ax7wonlff7yms,1,30.4,33.0,2025-03-09T01:48:47Z,2025-03-09T01:49:57Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5568030041,213,0.82,5568030035,140,37.2,5568030033,56,Back,5568030039,212,10.5,5568030037,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838011,660,1,2,82,55,ck22dnk93ng8ax7wonlff7yms,1,45.3,56.7,2025-03-09T01:48:52.601Z,2025-03-09T01:48:54Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5568030483,140,51.8,5568030481,56,Center,5568030489,213,5.35,5568030487,212,11.5,5568030485,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838027,661,1,2,82,56,ck22dnk93ng8ax7wonlff7yms,1,51.8,43.1,2025-03-09T01:48:53.850Z,2025-03-09T01:48:55Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568030591,56,Back,5568030595,141,56.1,5568030593,140,47.3,5568030599,213,2.06,5568030597,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838061,662,1,2,82,58,ck22dnk93ng8ax7wonlff7yms,0,47.3,56.1,2025-03-09T01:48:55.116Z,2025-03-09T01:48:58Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5568030841,212,17.4,5568030843,213,5.24,5568030833,56,Center,5568030839,141,34.0,5568030837,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838075,680,3,2,83,2,2n3wgr89m7jl8tmioemit2pgq,0,38.2,69.8,2025-03-09T01:48:59.227Z,2025-03-09T02:18:11Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5568030943,56,Back,5568030945,286,,5568031359,233,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838135,663,7,2,83,2,ck22dnk93ng8ax7wonlff7yms,1,61.8,30.2,2025-03-09T01:48:59.228Z,2025-03-09T02:18:11Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568031263,56,Center,5568031265,285,,5568031305,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838175,664,1,2,83,5,ck22dnk93ng8ax7wonlff7yms,1,42.9,14.7,2025-03-09T01:49:02.893Z,2025-03-09T01:49:05Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5568031477,213,6.08,5568031475,212,15.7,5568031471,140,57.5,5568031469,56,Right,5568031473,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838193,665,1,2,83,8,ck22dnk93ng8ax7wonlff7yms,1,63.0,7.1,2025-03-09T01:49:05.752Z,2025-03-09T01:49:07Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5568031561,140,52.9,5568031565,212,11.1,5568031559,56,Right,5568031567,213,2.85,5568031563,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838243,666,1,2,83,11,ck22dnk93ng8ax7wonlff7yms,1,54.0,14.0,2025-03-09T01:49:08.264Z,2025-03-09T01:49:09Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5568031861,140,58.1,5568031867,213,1.13,5568031859,56,Center,5568031865,212,10.1,5568031863,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838303,667,1,2,83,12,ck22dnk93ng8ax7wonlff7yms,1,56.0,24.9,2025-03-09T01:49:09.796Z,2025-03-09T01:49:13Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568032185,140,35.9,5568032191,213,2.68,5568032189,212,23.6,5568032187,141,40.4,5568032183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838327,668,1,2,83,16,ck22dnk93ng8ax7wonlff7yms,1,33.3,39.2,2025-03-09T01:49:13.391Z,2025-03-09T01:49:14Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5568032335,213,5.63,5568032327,56,Back,5568032329,140,41.5,5568032331,141,29.5,5568032333,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838411,669,1,2,83,17,ck22dnk93ng8ax7wonlff7yms,1,38.4,33.4,2025-03-09T01:49:14.592Z,2025-03-09T01:49:21Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568032773,212,14.7,5568032769,140,36.4,5568032767,56,Back,5568032771,141,54.8,5568032775,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838451,670,1,2,83,24,ck22dnk93ng8ax7wonlff7yms,1,33.3,55.7,2025-03-09T01:49:20.999Z,2025-03-09T01:49:23Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5568032985,140,46.9,5568032991,213,0.02,5568032983,56,Back,5568032989,212,14.3,5568032987,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838467,671,3,2,83,26,ck22dnk93ng8ax7wonlff7yms,0,53.2,52.2,2025-03-09T01:49:23.328Z,2025-03-09T02:18:12Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5568033301,233,681,5568033047,286,,5568033045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838499,681,7,2,83,26,2n3wgr89m7jl8tmioemit2pgq,1,46.8,47.8,2025-03-09T01:49:23.329Z,2025-03-09T02:18:12Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5568033273,233,671,5568033217,56,Back,5568033219,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838527,683,1,2,83,28,2n3wgr89m7jl8tmioemit2pgq,1,38.9,42.5,2025-03-09T01:49:25.683Z,2025-03-09T01:49:28Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5568033383,141,47.8,5568033379,56,Back,5568033381,140,33.3,5568033385,212,6.9,5568033387,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838597,684,1,2,83,31,2n3wgr89m7jl8tmioemit2pgq,1,33.3,48.1,2025-03-09T01:49:28.068Z,2025-03-09T01:49:32Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5568033749,56,Back,5568033753,141,69.6,5568033755,212,17.0,5568033757,213,2.11,5568033751,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838655,685,1,2,83,35,2n3wgr89m7jl8tmioemit2pgq,1,25.0,69.6,2025-03-09T01:49:32.147Z,2025-03-09T01:49:36Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5568034051,212,22.4,5568034045,56,Back,5568034053,213,4.67,5568034049,141,36.7,5568034047,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838759,686,1,2,83,39,2n3wgr89m7jl8tmioemit2pgq,1,25.3,33.4,2025-03-09T01:49:36.099Z,2025-03-09T01:49:42Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5568034535,141,58.2,5568034533,140,27.5,5568034539,213,1.43,5568034537,212,17.0,5568034531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838795,687,1,2,83,45,2n3wgr89m7jl8tmioemit2pgq,1,25.6,69.1,2025-03-09T01:49:42.588Z,2025-03-09T01:49:45Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5568034749,213,0.61,5568034739,140,31.5,5568034737,56,Back,5568034745,212,7.5,5568034741,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838853,688,1,2,83,48,2n3wgr89m7jl8tmioemit2pgq,1,31.5,75.4,2025-03-09T01:49:44.962Z,2025-03-09T02:08:10Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5568035043,213,3.63,5568035031,140,22.7,5568035027,56,Back,5568035039,212,10.5,5568035035,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785838999,689,1,2,83,55,2n3wgr89m7jl8tmioemit2pgq,1,14.3,66.7,2025-03-09T01:49:52.266Z,2025-03-09T01:50:00Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5568035761,212,6.7,5568035763,213,0.24,5568035755,56,Back,5568035759,141,69.0,5568035757,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839047,690,1,2,84,3,2n3wgr89m7jl8tmioemit2pgq,1,22.9,67.8,2025-03-09T01:50:00.202Z,2025-03-09T01:50:03Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5568036035,213,0.89,5568036027,56,Back,5568036029,140,32.0,5568036031,141,85.3,5568036033,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839089,691,1,2,84,6,2n3wgr89m7jl8tmioemit2pgq,1,31.8,86.8,2025-03-09T01:50:03.459Z,2025-03-09T01:50:06Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5568036235,140,25.0,5568036239,212,11.0,5568036233,56,Back,5568036237,141,74.4,5568036241,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839203,692,1,2,84,9,2n3wgr89m7jl8tmioemit2pgq,1,26.0,73.5,2025-03-09T01:50:06.411Z,2025-03-09T01:50:14Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5568036863,141,34.0,5568036869,1,,5568036867,213,5.69,5568036857,155,,5568036859,56,Center,5568036865,212,48.0,5568036861,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839205,693,1,2,84,17,2n3wgr89m7jl8tmioemit2pgq,0,75.5,36.0,2025-03-09T01:50:14.323Z,2025-03-09T01:50:14Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5568036883,212,8.1,5568036885,213,1.88,5568036881,141,47.3,5568036879,140,73.2,5568036877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839267,672,12,2,84,20,ck22dnk93ng8ax7wonlff7yms,1,8.3,50.3,2025-03-09T01:50:17.031Z,2025-03-09T01:50:18Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5568037291,140,12.8,5568037289,56,Back,5568037295,212,6.6,5568037297,213,0.77,5568037293,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839345,674,1,2,84,22,ck22dnk93ng8ax7wonlff7yms,1,13.4,56.0,2025-03-09T01:50:19.168Z,2025-03-09T01:50:23Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5568037691,141,11.0,5568037697,1,,5568037695,213,5.25,5568037689,140,30.9,5568037687,56,Back,5568037685,155,,5568037693,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839349,675,43,2,84,26,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-09T01:50:23.623Z,2025-03-09T01:50:28Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5568038155,144,61,5568037713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839385,676,3,2,84,28,ck22dnk93ng8ax7wonlff7yms,0,37.0,7.6,2025-03-09T01:50:25.234Z,2025-03-09T02:18:13Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5568038071,286,,5568038073,233,694,5568037867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839409,694,7,2,84,28,2n3wgr89m7jl8tmioemit2pgq,1,63.0,92.4,2025-03-09T01:50:25.235Z,2025-03-09T02:18:12Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5568037961,167,,5568037965,285,,5568038001,233,676,5568037963,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839471,677,5,2,84,29,ck22dnk93ng8ax7wonlff7yms,1,39.3,-0.4,2025-03-09T01:50:26.908Z,2025-03-09T02:17:20Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5568038447,233,695,5568038273,347,,5568038271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839503,695,5,2,84,29,2n3wgr89m7jl8tmioemit2pgq,0,60.7,100.4,2025-03-09T01:50:26.908Z,2025-03-09T02:17:20Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5568038515,233,677,5568038407,56,Left,5568038409,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839663,696,18,2,84,49,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-09T01:50:46.685Z,2025-03-09T01:50:53Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5568039367,55,697,5568039267,59,7,5568039263,42,,5568039265,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839669,697,19,2,84,49,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-09T01:50:46.686Z,2025-03-09T02:45:00Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5568039307,55,696,5568039295,59,71,5568039299,293,1,5568039297,292,8,5568039303,44,Forward,5568039289,42,,5568039293,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785839985,678,1,2,85,2,ck22dnk93ng8ax7wonlff7yms,0,33.4,0.0,2025-03-09T01:50:59.470Z,2025-03-09T01:51:02Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5568041041,140,60.8,5568041049,1,,5568041047,213,0.42,5568041037,107,,5568041039,56,Right,5568041045,212,31.6,5568041043,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840063,699,1,2,85,7,2n3wgr89m7jl8tmioemit2pgq,0,28.3,72.4,2025-03-09T01:51:04.683Z,2025-03-09T01:51:08Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5568041545,213,0.43,5568041537,56,Left,5568041539,140,68.7,5568041535,157,,5568041547,1,,5568041541,141,100.0,5568041543,212,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840375,679,5,2,85,10,ck22dnk93ng8ax7wonlff7yms,1,28.4,-1.5,2025-03-09T01:51:07.815Z,2025-03-09T02:17:21Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5568043161,56,Back,5568043209,233,700,5568043163,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840069,700,5,2,85,10,2n3wgr89m7jl8tmioemit2pgq,0,71.6,101.5,2025-03-09T01:51:07.815Z,2025-03-09T02:17:21Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5568041563,347,,5568041561,56,Left,5568043229,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840403,680,1,2,85,30,ck22dnk93ng8ax7wonlff7yms,0,20.6,0.0,2025-03-09T01:51:27.485Z,2025-03-09T01:51:29Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5568043295,140,39.9,5568043299,141,9.7,5568043301,212,21.7,5568043305,1,,5568043291,107,,5568043293,56,Back,5568043303,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840427,701,1,2,85,33,2n3wgr89m7jl8tmioemit2pgq,0,60.4,75.4,2025-03-09T01:51:30.610Z,2025-03-09T01:51:31Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5568043449,140,65.5,5568043447,56,Center,5568043453,212,10.2,5568043445,3,,5568043455,213,5.27,5568043451,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840459,681,1,2,85,36,ck22dnk93ng8ax7wonlff7yms,1,36.0,17.7,2025-03-09T01:51:33.454Z,2025-03-09T01:51:34Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5568043627,56,Back,5568043629,140,28.5,5568043631,141,28.3,5568043635,213,2.40,5568043633,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840497,682,1,2,85,37,ck22dnk93ng8ax7wonlff7yms,1,29.0,28.2,2025-03-09T01:51:34.661Z,2025-03-09T01:51:37Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5568043837,212,10.1,5568043839,213,3.38,5568043833,140,19.7,5568043835,141,24.7,5568043831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840519,683,1,2,85,40,ck22dnk93ng8ax7wonlff7yms,1,14.5,27.4,2025-03-09T01:51:37.110Z,2025-03-09T01:51:38Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5568043919,56,Back,5568043921,140,7.7,5568043923,141,49.6,5568043925,212,16.7,5568043931,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840559,684,1,2,85,41,ck22dnk93ng8ax7wonlff7yms,1,7.7,49.6,2025-03-09T01:51:38.597Z,2025-03-09T01:51:41Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5568044123,212,16.9,5568044117,56,Back,5568044119,140,12.6,5568044121,141,73.2,5568044125,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840593,685,1,2,85,44,ck22dnk93ng8ax7wonlff7yms,1,11.1,85.0,2025-03-09T01:51:41.294Z,2025-03-09T01:51:44Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5568044285,213,0.48,5568044279,140,20.9,5568044277,56,Back,5568044281,141,92.9,5568044283,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840641,686,3,2,85,46,ck22dnk93ng8ax7wonlff7yms,1,33.9,84.8,2025-03-09T01:51:43.886Z,2025-03-09T02:18:01Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5568044493,56,Back,5568044547,233,702,5568044591,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840607,702,45,2,85,46,2n3wgr89m7jl8tmioemit2pgq,0,66.1,15.2,2025-03-09T01:51:43.886Z,2025-03-09T02:18:02Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568044335,56,Right,5568141971,285,,5568044565,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840645,687,4,2,85,50,ck22dnk93ng8ax7wonlff7yms,1,34.4,72.6,2025-03-09T01:51:47.719Z,2025-03-09T01:51:53Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5568044711,233,703,5568044649,265,,5568044637,13,,5568044723,286,,5568044645,152,,5568044641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785840647,703,4,2,85,50,2n3wgr89m7jl8tmioemit2pgq,0,65.6,27.4,2025-03-09T01:51:47.720Z,2025-03-09T01:51:52Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568044621,56,Center,5568044619,13,,5568044627,285,,5568044625,265,,5568044753,233,687,5568044623,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841273,688,1,2,86,28,ck22dnk93ng8ax7wonlff7yms,0,26.7,80.2,2025-03-09T01:52:25.108Z,2025-03-09T01:52:29Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5568047803,212,40.2,5568047793,157,,5568047801,141,77.3,5568047791,5,,5568047795,152,,5568047807,1,,5568047805,213,6.23,5568047799,140,64.9,5568047797,56,,,,,,,,,Center,,,,,,,,,,,,,,,
2785841267,704,44,2,86,30,2n3wgr89m7jl8tmioemit2pgq,1,35.2,20.8,2025-03-09T01:52:27.906Z,2025-03-09T02:17:47Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568047769,285,,5568047767,56,Back,5568047921,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841279,689,44,2,86,30,ck22dnk93ng8ax7wonlff7yms,0,64.8,79.2,2025-03-09T01:52:27.907Z,2025-03-09T02:17:47Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5568047833,286,,5568047975,233,704,5568047831,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841293,705,1,2,86,31,2n3wgr89m7jl8tmioemit2pgq,1,33.8,16.1,2025-03-09T01:52:28.442Z,2025-03-09T01:52:30Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5568047909,140,41.8,5568047907,56,Back,5568047911,141,33.1,5568047905,3,,5568047915,213,0.94,5568047913,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785841319,706,44,2,86,33,2n3wgr89m7jl8tmioemit2pgq,1,39.3,31.2,2025-03-09T01:52:30.337Z,2025-03-09T01:53:45Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5568048043,285,,5568048053,233,690,5568048041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
