id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2819848751,529,15,2,71,11,2n3wgr89m7jl8tmioemit2pgq,1,78.0,69.3,2025-05-29T00:38:39.453Z,2025-05-29T02:08:57Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755422195,215,,5755421607,22,,5755669573,72,,5755421609,18,,5755422185,29,,5755421611,56,Center,5755422201,147,51.8,5755422191,102,50.5,5755422187,55,528,5755422183,78,,5755422209,233,5755422199,146,5755422193,103,,,,,,,,,,,,622,98.4,,4.4,,,,,,
2819848757,622,10,2,71,11,8cpjplodpphtkbt0hq8sr8mqs,1,2.7,50.0,2025-05-29T00:38:39.553Z,2025-05-29T00:38:53Z,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,,,5755421653,182,,5755421655,56,Back,5755421649,173,,5755421651,178,,5755422263,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819848787,530,6,2,71,16,2n3wgr89m7jl8tmioemit2pgq,1,98.9,39.7,2025-05-29T00:38:43.927Z,2025-05-29T01:25:48Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755421849,56,Center,5755421851,75,,5755421895,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819848795,623,6,2,71,16,8cpjplodpphtkbt0hq8sr8mqs,0,1.1,60.3,2025-05-29T00:38:43.927Z,2025-05-29T01:25:49Z,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,,,5755421889,56,Back,5755421891,73,,5755421937,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849107,531,27,2,71,54,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-29T00:39:21.678Z,2025-05-29T00:39:31Z,,,,,5755423659,53,b7pzjfl5fuvivmc2x9defzfmx,5755423701,233,624,5755423657,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849055,624,27,2,71,54,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-29T00:39:21.678Z,2025-05-29T00:39:28Z,,,,,5755423685,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849153,532,28,2,71,54,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-29T00:39:22.656Z,2025-05-29T01:13:46Z,,,,,5755532687,233,625,5755423957,55,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849063,625,28,2,71,54,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-29T00:39:22.656Z,2025-05-29T01:13:45Z,,,,,5755532649,233,532,5755423419,55,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849601,535,1,2,73,6,2n3wgr89m7jl8tmioemit2pgq,0,99.6,0.7,2025-05-29T00:40:34.614Z,2025-05-29T00:40:38Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755426459,140,89.7,5755426461,141,43.3,5755426465,213,1.92,5755426453,155,,5755426457,56,Center,5755426451,6,,5755426455,224,,5755426463,212,30.8,5755426449,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849625,627,44,2,73,8,8cpjplodpphtkbt0hq8sr8mqs,1,17.1,43.1,2025-05-29T00:40:36.410Z,2025-05-29T01:26:09Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755426609,285,,5755428569,233,536,5755426607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849605,536,44,2,73,8,2n3wgr89m7jl8tmioemit2pgq,0,82.9,56.9,2025-05-29T00:40:36.411Z,2025-05-29T01:26:09Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755426475,286,,5755428573,233,627,5755426473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849609,626,12,2,73,9,8cpjplodpphtkbt0hq8sr8mqs,1,3.6,59.0,2025-05-29T00:40:37.091Z,2025-05-29T00:40:39Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755426501,213,5.50,5755426493,140,28.5,5755426497,141,20.4,5755426489,56,Back,5755426499,212,37.0,5755426517,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849645,537,1,2,73,15,2n3wgr89m7jl8tmioemit2pgq,0,73.9,90.3,2025-05-29T00:40:43.253Z,2025-05-29T00:41:42Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5755428677,236,,5755426713,213,4.97,5755428679,233,629,5755426701,2,,5755426703,155,,5755426707,140,74.8,5755426711,212,3.7,5755426709,141,85.1,5755428683,286,,5755426705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849731,629,12,2,73,15,8cpjplodpphtkbt0hq8sr8mqs,1,17.7,7.7,2025-05-29T00:40:43.353Z,2025-05-29T00:41:42Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5755427227,185,,5755428693,233,537,5755427229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849847,538,5,2,73,23,2n3wgr89m7jl8tmioemit2pgq,1,81.8,101.4,2025-05-29T00:40:50.811Z,2025-05-29T01:26:24Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5755427833,347,,5755427831,56,Left,5755541717,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849727,628,5,2,73,23,8cpjplodpphtkbt0hq8sr8mqs,0,18.2,-1.4,2025-05-29T00:40:50.811Z,2025-05-29T01:26:24Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755427211,347,,5755427209,56,Back,5755541759,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849855,539,1,2,73,46,2n3wgr89m7jl8tmioemit2pgq,0,81.1,100.0,2025-05-29T00:41:14.509Z,2025-05-29T00:41:16Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755427883,141,63.4,5755427877,107,,5755427887,213,4.75,5755427885,212,26.0,5755427889,1,,5755427879,56,Center,5755427881,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849861,630,8,2,73,49,8cpjplodpphtkbt0hq8sr8mqs,1,11.7,22.7,2025-05-29T00:41:17.579Z,2025-05-29T00:41:17Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755427903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849871,631,12,2,73,51,8cpjplodpphtkbt0hq8sr8mqs,1,17.6,21.5,2025-05-29T00:41:19.307Z,2025-05-29T01:06:39Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5755510079,397,,5755427953,141,23.3,5755427957,213,0.47,5755427951,140,19.9,5755510081,233,540,5755427955,212,2.7,5755427949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849875,540,74,2,73,51,2n3wgr89m7jl8tmioemit2pgq,1,66.5,57.6,2025-05-29T00:41:19.308Z,2025-05-29T01:06:39Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755510087,233,631,5755427973,56,Center,5755427975,285,,5755510037,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850839,658,61,2,73,53,8cpjplodpphtkbt0hq8sr8mqs,0,18.3,35.4,2025-05-29T00:41:20.737Z,2025-05-29T00:43:45Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5755433255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849901,541,13,2,73,55,2n3wgr89m7jl8tmioemit2pgq,1,85.6,70.9,2025-05-29T00:41:22.911Z,2025-05-29T02:09:38Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755546331,458,,5755670831,72,,5755671137,86,,5755546323,160,,5755546333,230,99.0,5755546327,102,58.0,5755428115,64,,5755546329,103,55.6,5755546335,231,50.9,5755428117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849909,542,5,2,73,57,2n3wgr89m7jl8tmioemit2pgq,0,101.0,35.2,2025-05-29T00:41:24.958Z,2025-05-29T01:26:25Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755428161,56,Center,5755428639,233,632,5755428163,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819849989,632,5,2,73,57,8cpjplodpphtkbt0hq8sr8mqs,1,-1.0,64.8,2025-05-29T00:41:24.958Z,2025-05-29T01:26:24Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5755428623,233,542,5755428565,346,,5755428563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850063,633,1,2,74,18,8cpjplodpphtkbt0hq8sr8mqs,1,3.8,56.6,2025-05-29T00:41:45.866Z,2025-05-29T00:41:49Z,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,,,5755428963,56,Left,5755428981,74,,5755428969,141,93.9,5755428975,213,0.46,5755428965,140,52.2,5755428973,212,56.8,5755428977,1,,5755428961,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850095,634,1,2,74,21,8cpjplodpphtkbt0hq8sr8mqs,1,52.2,93.9,2025-05-29T00:41:49.317Z,2025-05-29T00:41:54Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755429155,213,6.27,5755429149,140,72.7,5755429151,141,93.6,5755429141,3,,5755429153,212,21.5,5755429145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850107,635,1,2,74,26,8cpjplodpphtkbt0hq8sr8mqs,1,78.9,93.2,2025-05-29T00:41:53.835Z,2025-05-29T00:41:55Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5755429193,212,17.0,5755429191,141,94.4,5755429189,140,62.7,5755429195,213,3.09,5755429187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850117,636,1,2,74,27,8cpjplodpphtkbt0hq8sr8mqs,1,66.1,95.0,2025-05-29T00:41:55.586Z,2025-05-29T00:41:57Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755429255,140,54.7,5755429257,141,83.9,5755429253,56,Left,5755429261,213,3.70,5755429259,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850139,637,1,2,74,29,8cpjplodpphtkbt0hq8sr8mqs,1,60.1,85.4,2025-05-29T00:41:56.962Z,2025-05-29T00:42:00Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5755429349,56,Back,5755429357,213,4.35,5755429353,141,43.7,5755429355,212,30.3,5755429351,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850175,638,1,2,74,33,8cpjplodpphtkbt0hq8sr8mqs,1,49.5,38.0,2025-05-29T00:42:00.771Z,2025-05-29T00:42:03Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755429535,212,18.5,5755429537,213,5.34,5755429533,141,15.9,5755429531,140,59.8,5755429529,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850197,639,1,2,74,35,8cpjplodpphtkbt0hq8sr8mqs,1,59.4,15.6,2025-05-29T00:42:03.250Z,2025-05-29T00:42:06Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755429671,140,69.9,5755429677,213,5.67,5755429673,141,4.1,5755429675,212,13.5,5755429669,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850219,640,1,2,74,38,8cpjplodpphtkbt0hq8sr8mqs,0,67.8,4.4,2025-05-29T00:42:05.901Z,2025-05-29T00:42:07Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5755429775,56,Right,5755429783,213,2.27,5755429777,140,61.1,5755429779,141,16.7,5755429781,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850231,641,43,2,74,41,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-29T00:42:08.770Z,2025-05-29T01:06:58Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755429823,286,0,5755510801,144,50,5755429821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850233,543,8,2,74,41,2n3wgr89m7jl8tmioemit2pgq,1,36.1,77.3,2025-05-29T00:42:08.771Z,2025-05-29T01:05:51Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5755429831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850261,642,1,2,74,42,8cpjplodpphtkbt0hq8sr8mqs,1,51.4,25.0,2025-05-29T00:42:10.362Z,2025-05-29T00:42:13Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755430005,212,18.6,5755430003,141,47.0,5755430007,213,0.94,5755430001,140,61.9,5755429999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850269,643,1,2,74,45,8cpjplodpphtkbt0hq8sr8mqs,0,61.9,39.8,2025-05-29T00:42:12.883Z,2025-05-29T00:42:14Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5755430061,212,21.5,5755430059,141,20.6,5755430057,140,78.2,5755430053,155,,5755430055,56,Right,5755430063,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850303,544,8,2,74,50,2n3wgr89m7jl8tmioemit2pgq,1,7.1,60.6,2025-05-29T00:42:17.726Z,2025-05-29T01:05:53Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755430201,56,Back,5755430207,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850321,644,1,2,74,52,8cpjplodpphtkbt0hq8sr8mqs,0,73.2,4.7,2025-05-29T00:42:19.762Z,2025-05-29T00:42:21Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755430301,140,88.5,5755430305,212,28.3,5755430295,2,,5755430299,56,Center,5755430307,213,0.97,5755430297,155,,5755430303,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850323,545,12,2,74,53,2n3wgr89m7jl8tmioemit2pgq,1,9.0,60.9,2025-05-29T00:42:21.549Z,2025-05-29T00:42:26Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5755430311,140,16.7,5755430309,56,Back,5755430327,15,,5755430315,212,8.5,5755430317,213,0.30,5755430313,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850327,645,1,2,74,56,8cpjplodpphtkbt0hq8sr8mqs,0,75.1,6.4,2025-05-29T00:42:23.684Z,2025-05-29T00:42:24Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755430337,141,22.2,5755430333,56,Center,5755430335,140,80.2,5755430341,213,1.11,5755430339,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850347,546,8,2,74,58,2n3wgr89m7jl8tmioemit2pgq,1,16.9,51.0,2025-05-29T00:42:25.867Z,2025-05-29T00:42:26Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755430441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850389,547,1,2,75,2,2n3wgr89m7jl8tmioemit2pgq,0,23.2,79.6,2025-05-29T00:42:30.501Z,2025-05-29T01:06:14Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755430677,1,,5755430673,212,6.8,5755430675,213,5.51,5755430669,140,27.8,5755430667,56,Back,5755430671,141,72.6,5755430665,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850393,548,5,2,75,5,2n3wgr89m7jl8tmioemit2pgq,0,34.4,101.7,2025-05-29T00:42:33.130Z,2025-05-29T01:26:25Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755430687,347,,5755430685,56,Back,5755432105,233,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850629,646,5,2,75,5,8cpjplodpphtkbt0hq8sr8mqs,1,65.6,-1.7,2025-05-29T00:42:33.130Z,2025-05-29T01:22:01Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755432073,56,Right,5755432077,233,548,5755432075,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850515,549,18,2,75,26,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-29T00:42:54.526Z,2025-05-29T00:43:06Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755431367,59,7,5755431401,55,550,5755431365,44,Forward,5755431495,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850519,550,19,2,75,26,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-29T00:42:54.527Z,2025-05-29T02:50:45Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5755431387,145,3,5755431485,41,,5755431389,59,17,5755431391,44,Forward,5755431393,55,549,5755431487,293,1,5755558841,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850643,647,1,2,75,46,8cpjplodpphtkbt0hq8sr8mqs,1,59.1,0.0,2025-05-29T00:43:13.858Z,2025-05-29T00:43:16Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755432155,213,2.54,5755432147,140,41.6,5755432151,141,16.8,5755432143,56,Back,5755432153,212,22.3,5755432141,107,,5755432157,1,,5755432161,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850663,648,1,2,75,47,8cpjplodpphtkbt0hq8sr8mqs,1,44.1,16.4,2025-05-29T00:43:15.617Z,2025-05-29T00:43:18Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755432263,140,44.4,5755432267,212,26.5,5755432269,213,1.56,5755432265,141,55.4,5755432261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850681,649,1,2,75,50,8cpjplodpphtkbt0hq8sr8mqs,1,43.8,56.7,2025-05-29T00:43:17.810Z,2025-05-29T00:43:19Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755432359,141,77.3,5755432361,212,18.0,5755432357,140,54.6,5755432355,56,Center,5755432363,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850699,650,1,2,75,51,8cpjplodpphtkbt0hq8sr8mqs,1,54.6,77.3,2025-05-29T00:43:19.217Z,2025-05-29T00:43:21Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755432479,140,65.2,5755432481,141,92.9,5755432477,56,Left,5755432483,212,15.4,5755432485,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850711,651,1,2,75,53,8cpjplodpphtkbt0hq8sr8mqs,1,65.2,94.4,2025-05-29T00:43:21.041Z,2025-05-29T00:43:22Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5755432551,56,Center,5755432555,141,75.4,5755432559,213,4.03,5755432553,140,55.1,5755432557,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850715,652,1,2,75,54,8cpjplodpphtkbt0hq8sr8mqs,1,55.1,75.4,2025-05-29T00:43:21.835Z,2025-05-29T00:43:23Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755432577,213,0.79,5755432573,141,91.1,5755432575,212,15.0,5755432569,56,Left,5755432571,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850727,653,1,2,75,55,8cpjplodpphtkbt0hq8sr8mqs,1,65.2,91.1,2025-05-29T00:43:22.826Z,2025-05-29T00:43:24Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5755432621,140,68.0,5755432625,212,10.2,5755432619,56,Center,5755432623,141,76.7,5755432627,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850749,654,1,2,75,56,8cpjplodpphtkbt0hq8sr8mqs,1,68.0,76.7,2025-05-29T00:43:23.938Z,2025-05-29T00:43:26Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5755432749,140,52.3,5755432755,213,3.13,5755432747,56,Center,5755432751,141,77.0,5755432753,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850763,655,1,2,75,58,8cpjplodpphtkbt0hq8sr8mqs,1,52.3,77.0,2025-05-29T00:43:26.458Z,2025-05-29T00:43:28Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755432831,212,16.4,5755432829,141,61.8,5755432833,213,3.82,5755432827,140,40.2,5755432825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850783,656,1,2,76,0,8cpjplodpphtkbt0hq8sr8mqs,1,40.2,61.8,2025-05-29T00:43:27.803Z,2025-05-29T02:50:49Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,1.0,,5755432947,140,46.9,5755432951,212,14.6,5755722933,210,13,5755432949,141,80.6,5755432945,56,Back,5755432953,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850801,657,13,2,76,3,8cpjplodpphtkbt0hq8sr8mqs,1,53.6,81.2,2025-05-29T00:43:31.265Z,2025-05-29T02:53:07Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755722939,72,,5755722501,22,,5755722959,146,97.8,5755722957,153,,5755722941,75,,5755722953,215,,5755722965,231,44.2,5755722951,103,13.9,5755722943,29,,5755722949,102,40.7,5755722503,71,5755722945,55,5755722961,147,5755433021,56,Left,5755722963,230,,,,,,,,656,98.4,43.1,,,,,,
2819850929,552,1,2,76,17,2n3wgr89m7jl8tmioemit2pgq,1,7.7,53.6,2025-05-29T00:43:45.525Z,2025-05-29T00:43:52Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5755433799,56,Center,5755433801,140,67.4,5755433797,199,,5755433805,141,59.9,5755433811,213,0.07,5755433815,1,,5755433807,212,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850935,553,44,2,76,24,2n3wgr89m7jl8tmioemit2pgq,1,70.2,50.0,2025-05-29T00:43:51.832Z,2025-05-29T00:43:56Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5755433861,286,,5755433859,56,Center,5755433885,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850925,659,44,2,76,24,8cpjplodpphtkbt0hq8sr8mqs,0,29.8,50.0,2025-05-29T00:43:51.833Z,2025-05-29T00:43:58Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755433789,56,Back,5755433791,285,,5755433905,233,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819850969,554,1,2,76,24,2n3wgr89m7jl8tmioemit2pgq,0,67.2,59.1,2025-05-29T00:43:52.413Z,2025-05-29T00:43:57Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5755434057,212,18.6,5755434053,140,84.0,5755434059,213,5.96,5755434055,141,50.4,5755434049,168,,5755434051,56,Center,5755434047,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819851045,660,12,2,76,26,8cpjplodpphtkbt0hq8sr8mqs,1,11.4,58.1,2025-05-29T00:43:53.961Z,2025-05-29T00:44:06Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755434441,213,1.81,5755434435,140,6.4,5755434433,56,Back,5755434437,141,89.9,5755434439,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819851039,555,1,2,76,36,2n3wgr89m7jl8tmioemit2pgq,0,96.6,11.7,2025-05-29T00:44:04.206Z,2025-05-29T00:44:05Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5755434419,212,22.8,5755434411,155,,5755434409,2,,5755434421,213,1.92,5755434415,140,89.2,5755434413,56,Center,5755434417,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819851137,662,1,2,76,39,8cpjplodpphtkbt0hq8sr8mqs,0,2.2,71.8,2025-05-29T00:44:07.194Z,2025-05-29T01:21:51Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755434825,212,52.9,5755434819,56,Back,5755434827,213,5.88,5755434823,141,41.2,5755434821,140,48.5,5755434829,1,,5755434817,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819851151,556,1,2,76,45,2n3wgr89m7jl8tmioemit2pgq,1,57.1,31.6,2025-05-29T00:44:12.710Z,2025-05-29T00:44:16Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755434909,3,,5755434911,56,Center,5755434919,213,1.11,5755434917,212,21.4,5755434913,140,66.2,5755434915,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819851159,557,3,2,76,46,2n3wgr89m7jl8tmioemit2pgq,0,71.4,71.2,2025-05-29T00:44:13.933Z,2025-05-29T00:44:39Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5755434955,56,Center,5755434957,286,,5755435019,233,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
