id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2796738461,473,1,2,71,48,2n3wgr89m7jl8tmioemit2pgq,1,14.6,8.3,2025-04-05T22:10:03.904Z,2025-04-05T22:10:08Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5627843441,213,0.39,5627843427,140,41.7,5627843429,141,25.3,5627843423,155,,5627843435,212,30.7,5627843425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738483,474,44,2,71,51,2n3wgr89m7jl8tmioemit2pgq,1,49.2,23.3,2025-04-05T22:10:06.646Z,2025-04-05T22:44:45Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5627843573,56,Back,5627949055,285,,5627843597,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738447,707,44,2,71,51,5x54jbfk11lrsmipgsx7cdbai,0,50.8,76.7,2025-04-05T22:10:06.647Z,2025-04-05T22:44:45Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627843343,56,Center,5627843613,233,474,5627843617,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738503,475,1,2,71,52,2n3wgr89m7jl8tmioemit2pgq,1,40.7,25.8,2025-04-05T22:10:07.285Z,2025-04-05T22:12:11Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5627843689,213,2.62,5627843683,140,32.4,5627843687,212,10.0,5627843685,141,33.1,5627847833,155,,5627843681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738523,477,50,2,71,54,2n3wgr89m7jl8tmioemit2pgq,1,25.3,35.2,2025-04-05T22:10:09.254Z,2025-04-05T22:45:02Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5627843801,56,Back,5627843803,285,,5627843873,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738487,708,7,2,71,54,5x54jbfk11lrsmipgsx7cdbai,0,74.7,64.8,2025-04-05T22:10:09.255Z,2025-04-05T22:45:02Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627843581,56,Center,5627843833,233,477,5627843837,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738517,476,1,2,71,54,2n3wgr89m7jl8tmioemit2pgq,0,32.4,33.1,2025-04-05T22:10:09.413Z,2025-04-05T22:13:01Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627843779,213,2.91,5627843775,141,36.0,5627843773,140,24.3,5627843771,56,Back,5627843777,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738535,710,1,2,71,56,5x54jbfk11lrsmipgsx7cdbai,1,59.4,75.4,2025-04-05T22:10:11.839Z,2025-04-05T22:10:13Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627843927,140,53.1,5627843933,213,3.99,5627843929,141,64.3,5627843931,212,10.0,5627843925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738551,711,1,2,71,57,5x54jbfk11lrsmipgsx7cdbai,1,51.7,64.0,2025-04-05T22:10:12.487Z,2025-04-05T22:10:15Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627844035,213,4.59,5627844031,141,22.4,5627844033,212,28.5,5627844029,140,48.4,5627844027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738575,712,1,2,71,59,5x54jbfk11lrsmipgsx7cdbai,1,49.6,22.2,2025-04-05T22:10:14.663Z,2025-04-05T22:10:17Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627844177,212,12.1,5627844171,56,Back,5627844175,141,38.0,5627844173,140,44.3,5627844179,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738601,713,1,2,72,2,5x54jbfk11lrsmipgsx7cdbai,1,42.4,38.6,2025-04-05T22:10:17.073Z,2025-04-05T22:10:20Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627844323,213,1.82,5627844315,56,Back,5627844317,140,39.1,5627844319,141,58.8,5627844321,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738623,714,1,2,72,4,5x54jbfk11lrsmipgsx7cdbai,1,41.1,60.2,2025-04-05T22:10:19.808Z,2025-04-05T22:10:22Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627844455,212,12.4,5627844453,141,56.7,5627844451,140,52.7,5627844449,56,Center,5627844457,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738643,715,1,2,72,6,5x54jbfk11lrsmipgsx7cdbai,1,46.9,56.9,2025-04-05T22:10:21.847Z,2025-04-05T22:10:24Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627844589,140,41.2,5627844591,141,35.7,5627844595,213,4.32,5627844593,212,15.6,5627844587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738675,716,1,2,72,9,5x54jbfk11lrsmipgsx7cdbai,1,42.6,33.7,2025-04-05T22:10:24.120Z,2025-04-05T22:10:27Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627844747,213,5.61,5627844743,141,13.2,5627844741,140,59.3,5627844739,56,Right,5627844745,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738687,717,1,2,72,12,5x54jbfk11lrsmipgsx7cdbai,1,59.3,14.9,2025-04-05T22:10:27.288Z,2025-04-05T22:10:28Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627844811,212,10.2,5627844805,56,Center,5627844809,141,29.8,5627844813,213,1.51,5627844807,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738703,718,1,2,72,13,5x54jbfk11lrsmipgsx7cdbai,1,59.8,29.8,2025-04-05T22:10:28.257Z,2025-04-05T22:10:30Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627844889,141,20.9,5627844893,213,3.49,5627844887,140,44.1,5627844891,212,17.6,5627844885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738727,719,1,2,72,15,5x54jbfk11lrsmipgsx7cdbai,1,43.9,23.9,2025-04-05T22:10:30.480Z,2025-04-05T22:10:33Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627845019,213,1.51,5627845013,140,45.0,5627845017,212,19.1,5627845015,141,51.9,5627845011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738741,720,1,2,72,18,5x54jbfk11lrsmipgsx7cdbai,1,43.9,49.1,2025-04-05T22:10:33.368Z,2025-04-05T22:10:34Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627845099,141,59.6,5627845103,213,1.03,5627845097,140,48.0,5627845095,56,Back,5627845101,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738763,721,1,2,72,19,5x54jbfk11lrsmipgsx7cdbai,1,48.0,59.6,2025-04-05T22:10:34.425Z,2025-04-05T22:10:37Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627845271,141,43.4,5627845269,140,54.3,5627845267,56,Center,5627845275,213,5.25,5627845273,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738781,722,1,2,72,22,5x54jbfk11lrsmipgsx7cdbai,1,55.9,38.9,2025-04-05T22:10:37.040Z,2025-04-05T22:10:40Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627845411,140,65.4,5627845409,56,Right,5627845417,213,5.27,5627845413,141,15.2,5627845415,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738795,723,1,2,72,25,5x54jbfk11lrsmipgsx7cdbai,1,65.9,13.2,2025-04-05T22:10:40.232Z,2025-04-05T22:10:42Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627845529,212,12.8,5627845523,140,59.3,5627845521,56,Center,5627845531,213,2.14,5627845525,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738883,724,1,2,72,27,5x54jbfk11lrsmipgsx7cdbai,1,59.8,25.6,2025-04-05T22:10:42.673Z,2025-04-05T22:10:49Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627846021,212,17.1,5627846013,140,71.0,5627846017,141,7.4,5627846023,213,5.47,5627846011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738889,725,1,2,72,34,5x54jbfk11lrsmipgsx7cdbai,0,89.2,5.8,2025-04-05T22:10:49.664Z,2025-04-05T22:10:51Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5627846059,213,1.03,5627846053,140,90.7,5627846057,212,3.1,5627846047,2,,5627846199,236,,5627846205,286,,5627846055,141,9.7,5627846051,56,Right,5627846201,233,,,,,,,,,,,,,,,,,,,478,,,,,
2796738885,478,12,2,72,34,2n3wgr89m7jl8tmioemit2pgq,1,5.7,90.2,2025-04-05T22:10:49.764Z,2025-04-05T22:10:52Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627846225,233,725,5627846035,56,Back,5627846033,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738907,479,6,2,72,36,2n3wgr89m7jl8tmioemit2pgq,0,3.0,84.8,2025-04-05T22:10:51.191Z,2025-04-05T22:10:58Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627846149,73,,5627846363,233,726,5627846147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738923,726,6,2,72,36,5x54jbfk11lrsmipgsx7cdbai,1,97.0,15.2,2025-04-05T22:10:51.191Z,2025-04-05T22:42:42Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5627846341,233,479,5627846321,56,Right,5627846323,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739249,727,1,2,73,3,5x54jbfk11lrsmipgsx7cdbai,0,99.5,0.5,2025-04-05T22:11:18.353Z,2025-04-05T22:12:51Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627848229,141,48.5,5627848223,223,,5627848233,213,1.74,5627848227,140,94.3,5627848217,2,,5627848225,56,Center,5627848235,1,,5627848231,212,33.1,5627848221,155,5627848219,6,,,,,,,,,,,,,,,,,,,,,,
2796739229,480,44,2,73,7,2n3wgr89m7jl8tmioemit2pgq,1,8.3,55.8,2025-04-05T22:11:22.213Z,2025-04-05T22:11:40Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5627848105,285,,5627848103,56,Back,5627849277,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739293,730,44,2,73,7,5x54jbfk11lrsmipgsx7cdbai,0,91.7,44.2,2025-04-05T22:11:22.214Z,2025-04-05T22:12:51Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5627849693,233,480,5627848527,56,Center,5627848529,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739235,481,12,2,73,7,2n3wgr89m7jl8tmioemit2pgq,1,6.6,49.1,2025-04-05T22:11:22.550Z,2025-04-05T22:11:26Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5627848117,56,Back,5627848125,213,4.92,5627848121,141,31.6,5627848119,140,9.0,5627848123,212,12.2,5627848141,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739259,728,1,2,73,9,5x54jbfk11lrsmipgsx7cdbai,1,86.1,79.1,2025-04-05T22:11:24.560Z,2025-04-05T22:11:25Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627848323,213,3.84,5627848315,56,Center,5627848317,140,81.3,5627848321,212,6.6,5627848319,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739275,729,1,2,73,10,5x54jbfk11lrsmipgsx7cdbai,0,74.1,64.4,2025-04-05T22:11:25.400Z,2025-04-05T22:13:01Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627848411,212,22.0,5627848405,56,Center,5627848407,140,90.0,5627848413,213,5.58,5627848409,141,43.4,5627848403,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739281,482,43,2,73,11,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-04-05T22:11:26.222Z,2025-04-05T22:13:11Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627848451,285,0,5627855175,144,44,5627848449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739283,483,12,2,73,11,2n3wgr89m7jl8tmioemit2pgq,1,13.0,61.1,2025-04-05T22:11:26.661Z,2025-04-05T22:11:30Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627848461,141,84.4,5627848457,56,Back,5627848485,15,,5627848459,140,16.4,5627848465,213,1.35,5627848463,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739323,731,1,2,73,14,5x54jbfk11lrsmipgsx7cdbai,1,90.1,9.4,2025-04-05T22:11:29.832Z,2025-04-05T22:11:31Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627848751,213,2.54,5627848745,140,79.9,5627848743,56,Right,5627848749,212,12.9,5627848747,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739347,732,1,2,73,16,5x54jbfk11lrsmipgsx7cdbai,0,77.6,17.0,2025-04-05T22:11:31.296Z,2025-04-05T22:11:34Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627848893,141,38.0,5627848887,155,,5627848889,56,Center,5627848897,213,0.76,5627848895,212,20.6,5627848891,140,91.8,5627848885,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739351,484,44,2,73,18,2n3wgr89m7jl8tmioemit2pgq,1,8.0,58.1,2025-04-05T22:11:33.109Z,2025-04-05T22:44:46Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627849043,233,733,5627848913,56,Back,5627848915,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739357,733,44,2,73,18,5x54jbfk11lrsmipgsx7cdbai,0,92.0,41.9,2025-04-05T22:11:33.110Z,2025-04-05T22:44:46Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627848943,286,,5627849061,233,484,5627848941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739361,485,12,2,73,18,2n3wgr89m7jl8tmioemit2pgq,1,8.1,52.1,2025-04-05T22:11:33.510Z,2025-04-05T22:11:35Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627848953,213,2.51,5627848997,15,,5627848947,140,0.0,5627848949,141,62.3,5627849025,167,,5627848951,212,11.7,5627848945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739367,486,6,2,73,19,2n3wgr89m7jl8tmioemit2pgq,0,3.8,62.4,2025-04-05T22:11:34.485Z,2025-04-05T22:11:44Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627849223,233,734,5627849099,56,Back,5627849101,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739387,734,6,2,73,19,5x54jbfk11lrsmipgsx7cdbai,1,96.2,37.6,2025-04-05T22:11:34.485Z,2025-04-05T22:42:43Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627849181,75,,5627849203,233,486,5627849177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739683,735,1,2,73,44,5x54jbfk11lrsmipgsx7cdbai,1,99.5,0.5,2025-04-05T22:11:59.810Z,2025-04-05T22:48:17Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,1.0,,5627850929,1,,5627851467,210,13,5627850919,56,Center,5627850911,2,,5627850923,141,56.4,5627850915,155,,5627850927,213,1.78,5627850917,223,,5627850925,212,5627851469,154,,5627850913,6,5627850921,140,91.8,,,,,,,,,,,38.9,,,,,
2796739689,736,13,2,73,45,5x54jbfk11lrsmipgsx7cdbai,1,92.0,56.7,2025-04-05T22:12:00.777Z,2025-04-05T22:48:15Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627850943,17,,5627851511,230,98.2,5627851283,15,,5627851281,25,,5627850945,56,Center,5627851513,231,51.3,5627851499,55,735,5627851495,29,,5627851497,154,5627851507,103,73.6,5627851493,74,5627851503,102,47.9,5627851291,328,,,,,,,,,,,,,,
2796739749,487,5,2,73,48,2n3wgr89m7jl8tmioemit2pgq,1,-0.9,49.8,2025-04-05T22:12:03.584Z,2025-04-05T22:43:12Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627851349,233,737,5627851325,346,,5627851323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739693,737,5,2,73,48,5x54jbfk11lrsmipgsx7cdbai,0,100.9,50.2,2025-04-05T22:12:03.584Z,2025-04-05T22:43:13Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627851007,346,,5627851355,233,487,5627851005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740029,488,1,2,74,16,2n3wgr89m7jl8tmioemit2pgq,1,3.3,47.3,2025-04-05T22:12:31.016Z,2025-04-05T22:12:36Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5627853073,213,0.08,5627853079,74,,5627853067,140,54.4,5627853069,141,53.4,5627853061,124,,5627853075,1,,5627853071,212,53.8,5627853065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740037,738,4,2,74,20,5x54jbfk11lrsmipgsx7cdbai,1,44.8,46.0,2025-04-05T22:12:35.884Z,2025-04-05T22:12:50Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627853349,233,489,5627853339,295,,5627853343,152,,5627853353,286,,5627853341,56,Back,5627853337,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740039,489,4,2,74,20,2n3wgr89m7jl8tmioemit2pgq,0,55.2,54.0,2025-04-05T22:12:35.885Z,2025-04-05T22:12:52Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5627853183,152,,5627853849,295,,5627853187,285,,5627853635,233,738,5627853179,13,,5627853181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740405,739,1,2,74,55,5x54jbfk11lrsmipgsx7cdbai,1,32.3,37.7,2025-04-05T22:13:09.980Z,2025-04-05T22:13:11Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627855167,213,1.41,5627855157,152,,5627855163,141,53.6,5627855159,56,Back,5627855161,140,34.0,5627855165,212,11.0,5627855155,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740411,740,1,2,74,56,5x54jbfk11lrsmipgsx7cdbai,1,34.4,54.9,2025-04-05T22:13:11.003Z,2025-04-05T22:13:11Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627855207,212,11.3,5627855203,140,34.6,5627855209,213,4.73,5627855201,56,Back,5627855205,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740441,741,1,2,74,56,5x54jbfk11lrsmipgsx7cdbai,1,34.4,38.3,2025-04-05T22:13:11.818Z,2025-04-05T22:13:13Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627855379,213,1.44,5627855373,140,36.2,5627855375,141,59.6,5627855371,56,Back,5627855377,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740489,742,1,2,74,58,5x54jbfk11lrsmipgsx7cdbai,1,37.8,63.0,2025-04-05T22:13:13.698Z,2025-04-05T22:13:17Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627855585,56,Back,5627855591,212,9.1,5627855589,141,76.1,5627855587,140,39.7,5627855593,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740521,743,1,2,75,2,5x54jbfk11lrsmipgsx7cdbai,1,42.0,75.6,2025-04-05T22:13:17.595Z,2025-04-05T22:13:20Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627855791,140,33.9,5627855795,141,50.3,5627855803,213,4.25,5627855799,212,19.2,5627855787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740537,744,1,2,75,5,5x54jbfk11lrsmipgsx7cdbai,1,34.2,47.0,2025-04-05T22:13:20.226Z,2025-04-05T22:13:22Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627855851,213,4.87,5627855843,56,Back,5627855845,140,36.3,5627855849,212,14.2,5627855847,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740571,745,1,2,75,7,5x54jbfk11lrsmipgsx7cdbai,1,41.6,25.0,2025-04-05T22:13:22.755Z,2025-04-05T22:13:26Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627855997,56,Right,5627856005,213,5.84,5627856003,212,28.3,5627856001,141,7.1,5627855999,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740609,746,1,2,75,11,5x54jbfk11lrsmipgsx7cdbai,1,66.1,7.0,2025-04-05T22:13:26.235Z,2025-04-05T22:13:29Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627856177,56,Right,5627856185,213,0.17,5627856183,212,26.0,5627856181,141,13.5,5627856179,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740709,747,1,2,75,13,5x54jbfk11lrsmipgsx7cdbai,0,94.5,16.1,2025-04-05T22:13:28.850Z,2025-04-05T22:13:55Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5627856691,140,99.2,5627856685,2,,5627857361,138,,5627856695,212,22.9,5627856689,56,Center,5627856697,213,1.35,5627856693,141,49.0,5627856687,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740719,748,81,2,75,14,5x54jbfk11lrsmipgsx7cdbai,0,99.2,49.0,2025-04-05T22:13:29.212Z,2025-04-05T22:48:10Z,,,,,5627856729,138,,5627856731,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740783,490,5,2,75,20,2n3wgr89m7jl8tmioemit2pgq,1,-1.0,37.8,2025-04-05T22:13:35.253Z,2025-04-05T22:43:13Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627944607,233,749,5627857047,56,Back,5627857049,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740733,749,5,2,75,20,5x54jbfk11lrsmipgsx7cdbai,0,101.0,62.2,2025-04-05T22:13:35.253Z,2025-04-05T22:43:14Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5627944627,233,490,5627856805,346,,5627856803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740939,491,1,2,75,41,2n3wgr89m7jl8tmioemit2pgq,0,4.4,48.4,2025-04-05T22:13:56.004Z,2025-04-05T22:14:01Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5627857919,212,58.5,5627857921,213,0.14,5627857913,56,Center,5627857917,141,60.3,5627857927,74,,5627857915,140,59.6,5627857923,1,,5627857911,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740941,750,44,2,75,45,5x54jbfk11lrsmipgsx7cdbai,1,36.5,42.9,2025-04-05T22:13:59.979Z,2025-04-05T22:44:46Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627857931,56,Back,5627857995,233,492,5627857933,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740943,492,44,2,75,45,2n3wgr89m7jl8tmioemit2pgq,0,63.5,57.1,2025-04-05T22:13:59.980Z,2025-04-05T22:44:47Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5627857937,286,,5627858021,233,750,5627857935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740945,751,61,2,75,45,5x54jbfk11lrsmipgsx7cdbai,1,30.1,48.2,2025-04-05T22:14:00.579Z,2025-04-05T22:14:01Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627857943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740983,752,1,2,75,47,5x54jbfk11lrsmipgsx7cdbai,1,33.4,47.3,2025-04-05T22:14:02.452Z,2025-04-05T22:39:57Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627858075,141,35.2,5627858071,56,Back,5627858079,213,3.76,5627858715,156,,5627858073,140,22.5,5627858077,212,14.1,5627858069,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740993,753,1,2,75,48,5x54jbfk11lrsmipgsx7cdbai,0,21.5,33.4,2025-04-05T22:14:03.908Z,2025-04-05T22:14:04Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627858109,213,5.95,5627858103,140,36.7,5627858105,141,25.3,5627858099,3,,5627858101,56,Back,5627858107,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796741033,493,1,2,75,50,2n3wgr89m7jl8tmioemit2pgq,1,58.9,65.1,2025-04-05T22:14:05.196Z,2025-04-05T22:14:14Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5627858375,141,76.9,5627858373,140,58.6,5627858379,213,1.61,5627858369,56,Center,5627858377,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796741035,494,50,2,75,53,2n3wgr89m7jl8tmioemit2pgq,1,68.2,88.8,2025-04-05T22:14:08.810Z,2025-04-05T22:14:12Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627858483,233,754,5627858385,286,,5627858383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796741041,754,7,2,75,53,5x54jbfk11lrsmipgsx7cdbai,1,31.8,11.2,2025-04-05T22:14:08.811Z,2025-04-05T22:14:13Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5627858413,167,,5627858415,56,Back,5627858439,233,494,5627858417,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
