id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2785928361,622,1,2,76,14,7neuneh44n9rtsfsh6r0sb9no,1,70.8,9.5,2025-03-09T04:51:15.264Z,2025-03-09T04:51:18Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568508087,140,55.6,5568508089,141,18.2,5568508091,212,17.0,5568508093,213,2.79,5568508085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928383,623,1,2,76,17,7neuneh44n9rtsfsh6r0sb9no,1,55.6,18.2,2025-03-09T04:51:18.209Z,2025-03-09T04:51:22Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568508227,140,37.3,5568508229,141,38.0,5568508225,56,Back,5568508231,212,23.5,5568508233,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928409,624,1,2,76,21,7neuneh44n9rtsfsh6r0sb9no,1,36.5,39.1,2025-03-09T04:51:22.576Z,2025-03-09T04:51:28Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568508367,213,1.38,5568508365,212,27.7,5568508363,141,79.1,5568508361,140,41.5,5568508359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928413,625,1,2,76,27,7neuneh44n9rtsfsh6r0sb9no,1,41.2,79.0,2025-03-09T04:51:28.280Z,2025-03-09T04:51:29Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568508383,213,0.33,5568508375,56,Left,5568508381,212,17.5,5568508379,141,87.4,5568508377,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928423,626,1,2,76,28,7neuneh44n9rtsfsh6r0sb9no,1,57.0,87.4,2025-03-09T04:51:29.216Z,2025-03-09T04:51:30Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5568508423,213,3.28,5568508417,140,39.4,5568508421,212,18.7,5568508419,141,83.6,5568508415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928445,627,1,2,76,29,7neuneh44n9rtsfsh6r0sb9no,1,39.1,83.5,2025-03-09T04:51:30.183Z,2025-03-09T04:51:36Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568508535,212,36.1,5568508529,56,Back,5568508537,213,3.59,5568508531,140,8.1,5568508533,141,60.6,5568508539,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928475,628,1,2,76,35,7neuneh44n9rtsfsh6r0sb9no,1,9.7,60.2,2025-03-09T04:51:35.993Z,2025-03-09T04:51:41Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5568508663,141,53.0,5568508661,140,57.9,5568508673,1,,5568508671,213,6.19,5568508659,56,Center,5568508667,212,50.8,5568508657,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928479,629,50,2,76,40,7neuneh44n9rtsfsh6r0sb9no,1,51.3,50.4,2025-03-09T04:51:40.896Z,2025-03-09T05:48:08Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5568508677,56,Center,5568508679,286,,5568508849,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928507,689,7,2,76,40,bk3zg8yaj5uoqhxzwons3bo8a,1,48.7,49.6,2025-03-09T04:51:40.897Z,2025-03-09T05:48:08Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568508841,233,629,5568508821,56,Back,5568508823,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928511,690,4,2,76,45,bk3zg8yaj5uoqhxzwons3bo8a,1,45.6,47.8,2025-03-09T04:51:45.654Z,2025-03-09T04:53:52Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568508885,56,Back,5568508903,233,630,5568508889,265,,5568508887,152,,5568508891,286,,5568508883,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928495,630,4,2,76,45,7neuneh44n9rtsfsh6r0sb9no,0,54.4,52.2,2025-03-09T04:51:45.655Z,2025-03-09T04:51:54Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5568508855,56,Center,5568508913,233,690,5568508857,152,,5568508861,285,,5568508853,13,,5568508859,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928537,691,1,2,76,49,bk3zg8yaj5uoqhxzwons3bo8a,1,47.1,46.6,2025-03-09T04:51:50.432Z,2025-03-09T04:51:55Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568509023,141,79.9,5568509021,140,58.0,5568509019,56,Left,5568509027,213,1.10,5568509017,152,,5568509015,5,,5568509025,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928539,692,1,2,76,51,bk3zg8yaj5uoqhxzwons3bo8a,1,56.7,79.9,2025-03-09T04:51:51.857Z,2025-03-09T04:51:55Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568509043,213,4.63,5568509039,141,58.5,5568509041,212,14.6,5568509035,56,Center,5568509037,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928557,693,1,2,76,52,bk3zg8yaj5uoqhxzwons3bo8a,1,55.5,58.4,2025-03-09T04:51:53.401Z,2025-03-09T04:51:57Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568509155,213,4.81,5568509149,140,56.9,5568509147,56,Center,5568509151,141,36.7,5568509153,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928565,694,3,2,76,54,bk3zg8yaj5uoqhxzwons3bo8a,0,60.8,28.2,2025-03-09T04:51:55.337Z,2025-03-09T05:48:09Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568509183,56,Center,5568509307,233,631,5568509185,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928579,631,7,2,76,54,7neuneh44n9rtsfsh6r0sb9no,1,39.2,71.8,2025-03-09T04:51:55.338Z,2025-03-09T05:48:08Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568509259,285,,5568509257,56,Back,5568509277,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928585,632,4,2,76,58,7neuneh44n9rtsfsh6r0sb9no,1,38.6,76.7,2025-03-09T04:51:59.199Z,2025-03-09T06:40:57Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5568509475,286,,5568509483,233,695,5568509317,152,,5568509315,56,Back,5568509311,13,,5568509313,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928587,695,4,2,76,58,bk3zg8yaj5uoqhxzwons3bo8a,0,61.4,23.3,2025-03-09T04:51:59.200Z,2025-03-09T04:52:18Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568509285,13,,5568509669,295,,5568509287,56,Center,5568509493,233,632,5568509297,285,,5568509289,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928597,696,17,2,77,2,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T04:52:03.289Z,2025-03-09T05:57:14Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5568585993,393,,5568509383,13,243,5568509379,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928773,633,1,2,77,33,7neuneh44n9rtsfsh6r0sb9no,0,26.5,68.4,2025-03-09T04:52:34.565Z,2025-03-09T04:52:37Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5568510103,56,Center,5568510109,212,50.3,5568510113,1,,5568510111,213,6.07,5568510101,152,,5568510095,5,,5568510107,141,52.7,5568510099,157,,5568510105,140,,,,,,,,,,,,,,,,,,,73.3,,,,,,,,,,,,
2785928777,697,44,2,77,35,bk3zg8yaj5uoqhxzwons3bo8a,1,29.5,44.4,2025-03-09T04:52:36.144Z,2025-03-09T05:59:17Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568510129,56,Back,5568510131,285,,5568510187,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928781,634,44,2,77,35,7neuneh44n9rtsfsh6r0sb9no,0,70.5,55.6,2025-03-09T04:52:36.145Z,2025-03-09T05:59:18Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5568510191,233,697,5568510141,56,Center,5568510143,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928785,698,1,2,77,35,bk3zg8yaj5uoqhxzwons3bo8a,1,34.2,39.7,2025-03-09T04:52:36.600Z,2025-03-09T04:52:38Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568510169,3,,5568510171,56,Back,5568510173,140,27.2,5568510179,213,1.97,5568510175,141,65.1,5568510177,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928843,700,1,2,77,39,bk3zg8yaj5uoqhxzwons3bo8a,1,26.9,79.1,2025-03-09T04:52:39.761Z,2025-03-09T04:52:46Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568510439,213,0.30,5568510433,141,84.7,5568510431,140,38.6,5568510429,56,Back,5568510435,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928847,701,1,2,77,44,bk3zg8yaj5uoqhxzwons3bo8a,0,39.3,84.4,2025-03-09T04:52:45.272Z,2025-03-09T05:39:51Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568510467,213,5.12,5568510463,141,77.2,5568510461,140,41.3,5568510459,56,Back,5568510465,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928841,635,61,2,77,45,7neuneh44n9rtsfsh6r0sb9no,1,64.6,15.5,2025-03-09T04:52:45.734Z,2025-03-09T04:52:45Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568510419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928855,636,8,2,77,46,7neuneh44n9rtsfsh6r0sb9no,1,48.7,29.4,2025-03-09T04:52:47.400Z,2025-03-09T04:52:47Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568510493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928873,638,1,2,77,48,7neuneh44n9rtsfsh6r0sb9no,1,56.6,26.8,2025-03-09T04:52:49.111Z,2025-03-09T04:52:50Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568510567,140,57.6,5568510569,141,14.4,5568510573,213,4.84,5568510565,56,Right,5568510571,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928879,639,1,2,77,49,7neuneh44n9rtsfsh6r0sb9no,1,57.1,11.4,2025-03-09T04:52:50.391Z,2025-03-09T04:52:51Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568510595,213,1.10,5568510591,141,31.6,5568510587,56,Center,5568510589,140,63.7,5568510593,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928909,640,1,2,77,50,7neuneh44n9rtsfsh6r0sb9no,1,63.8,31.8,2025-03-09T04:52:51.422Z,2025-03-09T04:52:58Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568510705,141,10.9,5568510701,56,Right,5568510703,140,73.5,5568510709,213,5.33,5568510707,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928917,641,1,2,77,57,7neuneh44n9rtsfsh6r0sb9no,1,79.5,11.4,2025-03-09T04:52:57.792Z,2025-03-09T04:52:59Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568510737,212,15.8,5568510735,141,32.7,5568510739,213,1.98,5568510733,140,73.5,5568510731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928921,642,1,2,77,58,7neuneh44n9rtsfsh6r0sb9no,1,73.5,32.7,2025-03-09T04:52:59.307Z,2025-03-09T04:53:00Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5568510765,212,6.5,5568510767,213,4.89,5568510759,56,Center,5568510763,141,23.3,5568510761,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928979,643,4,2,78,1,7neuneh44n9rtsfsh6r0sb9no,1,75.5,8.4,2025-03-09T04:53:02.415Z,2025-03-09T04:54:02Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568511917,233,702,5568511069,152,,5568512241,294,,5568511067,56,Right,5568511075,286,,5568511065,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928933,702,4,2,78,1,bk3zg8yaj5uoqhxzwons3bo8a,0,24.5,91.6,2025-03-09T04:53:02.416Z,2025-03-09T04:54:02Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568510873,56,Back,5568510871,294,,5568510869,13,,5568510877,285,,5568511967,233,643,5568510875,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929113,705,18,2,78,42,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T04:53:43.075Z,2025-03-09T04:54:59Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5568511711,44,Defender,5568511709,42,,5568511745,55,706,5568511713,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929115,706,19,2,78,42,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T04:53:43.076Z,2025-03-09T04:54:59Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5568511731,44,Defender,5568511725,59,24,5568511733,55,705,5568511727,292,3,5568511719,42,,5568511729,293,2,5568511723,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929077,703,18,2,78,43,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T04:53:44.581Z,2025-03-09T04:54:54Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5568511535,42,,5568511571,55,704,5568511539,59,17,5568511537,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929081,704,19,2,78,43,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T04:53:44.582Z,2025-03-09T04:54:54Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5568511545,42,,5568511559,55,703,5568511553,292,9,5568511551,59,25,5568511549,145,9,5568511555,293,3,5568511557,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785950829,872,40,2,78,44,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T04:53:44.617Z,2025-03-09T06:18:52Z,,,,,5568614439,194,9imj5ig0i01uljnd3gd2cz1m,5568611945,59,"1, 24, 3, 19, 4, 12, 11, 25, 7, 9, 6, 13",5568611951,319,,5568611941,30,"zczt4alpawz5522hff8x39p1, 52rcg38mijjjusfwqxa2l7hex, 9za3fwnri7qk1dutb4iwmh6g9, caxfn5xu1taewgtxil6ah2rjd, c5xcmwzyq3g1tvtyj8i5ud65m, 9imj5ig0i01uljnd3gd2cz1m, bhzsz7pbe6pbwojtc1mi8m28l, g31cspu8sa8eohwakxm28ne2, bosdsb16w79aihfktvp4cjvje, 7b346y8ad54mkc0h1343ybs2x, 4fbaxgikw7z9sfhuz6vvnfmxh, 18iz45ww0nara0xdaleg72ort",5568611947,130,7,5568611949,131,"1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 0, 0",5568611943,44,"1, 2, 2, 3, 2, 2, 3, 4, 3, 3, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929227,644,27,2,79,2,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-09T04:54:03.096Z,2025-03-09T04:54:05Z,,,,,5568512285,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929237,707,27,2,79,2,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T04:54:03.096Z,2025-03-09T04:54:06Z,,,,,5568512297,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929235,645,28,2,79,3,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-09T04:54:04.544Z,2025-03-09T04:54:06Z,,,,,5568512273,55,644,5568512341,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929243,708,28,2,79,3,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T04:54:04.544Z,2025-03-09T04:54:07Z,,,,,5568512309,55,707,5568512345,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930071,648,18,2,81,21,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-09T04:56:22.311Z,2025-03-09T04:56:49Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568516287,59,4,5568516283,41,,5568516323,55,649,5568516285,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930073,649,19,2,81,21,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-09T04:56:22.312Z,2025-03-09T06:46:46Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5568516305,292,4,5568516307,293,3,5568516297,41,,5568516301,145,6,5568516311,55,648,5568516309,44,Defender,5568516303,59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930107,650,1,2,81,32,7neuneh44n9rtsfsh6r0sb9no,1,82.0,9.2,2025-03-09T04:56:32.948Z,2025-03-09T04:56:42Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5568516491,56,Right,5568516487,5,,5568516499,213,3.04,5568516493,140,57.2,5568516797,189,,5568516489,152,,5568516497,212,26.2,5568516495,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930117,651,1,2,81,33,7neuneh44n9rtsfsh6r0sb9no,0,60.1,13.1,2025-03-09T04:56:34.608Z,2025-03-09T04:56:36Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568516541,140,83.1,5568516543,141,31.0,5568516539,56,Center,5568516537,155,,5568516547,213,0.47,5568516545,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930129,709,12,2,81,36,bk3zg8yaj5uoqhxzwons3bo8a,1,21.1,81.8,2025-03-09T04:56:37.200Z,2025-03-09T04:56:39Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568516691,167,,5568516615,15,,5568516605,213,1.10,5568516603,212,14.6,5568516601,141,100.0,5568516597,56,Back,5568516599,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930171,652,5,2,81,37,7neuneh44n9rtsfsh6r0sb9no,1,74.0,-1.4,2025-03-09T04:56:38.418Z,2025-03-09T05:46:26Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568516795,347,,5568516793,56,Right,5568516811,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930145,710,5,2,81,37,bk3zg8yaj5uoqhxzwons3bo8a,0,26.0,101.4,2025-03-09T04:56:38.418Z,2025-03-09T05:46:26Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568516681,347,,5568516823,233,652,5568516679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930235,653,1,2,81,46,7neuneh44n9rtsfsh6r0sb9no,0,76.8,0.0,2025-03-09T04:56:47.196Z,2025-03-09T04:56:50Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5568517077,212,31.6,5568517075,141,39.5,5568517081,1,,5568517071,56,Center,5568517079,213,1.09,5568517073,140,90.8,5568517069,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930333,713,1,2,81,59,bk3zg8yaj5uoqhxzwons3bo8a,0,18.1,50.7,2025-03-09T04:56:59.842Z,2025-03-09T04:57:03Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5568517477,141,72.3,5568517475,140,62.2,5568517483,1,,5568517481,213,0.31,5568517471,198,,5568517473,56,Center,5568517479,212,48.6,5568517469,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930345,654,1,2,82,3,7neuneh44n9rtsfsh6r0sb9no,1,39.1,19.5,2025-03-09T04:57:04.474Z,2025-03-09T04:57:06Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5568517541,213,0.87,5568517531,3,,5568517539,212,20.7,5568517533,56,Center,5568517535,140,51.8,5568517537,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930349,655,44,2,82,5,7neuneh44n9rtsfsh6r0sb9no,1,47.8,41.0,2025-03-09T04:57:06.238Z,2025-03-09T04:57:10Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568517553,56,Back,5568517571,285,,5568517567,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930347,714,44,2,82,5,bk3zg8yaj5uoqhxzwons3bo8a,0,52.2,59.0,2025-03-09T04:57:06.239Z,2025-03-09T04:57:11Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568517551,286,,5568517577,233,655,5568517549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930371,656,1,2,82,6,7neuneh44n9rtsfsh6r0sb9no,1,51.2,42.8,2025-03-09T04:57:06.862Z,2025-03-09T04:57:11Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568517665,56,Center,5568517671,212,5.5,5568517673,213,6.16,5568517661,3,,5568517663,168,,5568517669,141,41.8,5568517667,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930375,657,44,2,82,7,7neuneh44n9rtsfsh6r0sb9no,1,51.4,39.7,2025-03-09T04:57:08.246Z,2025-03-09T04:57:15Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568517697,286,,5568517733,233,715,5568517695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930357,715,44,2,82,7,bk3zg8yaj5uoqhxzwons3bo8a,0,48.6,60.3,2025-03-09T04:57:08.247Z,2025-03-09T04:57:14Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568517745,233,657,5568517743,285,,5568517613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930403,658,1,2,82,7,7neuneh44n9rtsfsh6r0sb9no,1,56.4,41.8,2025-03-09T04:57:08.604Z,2025-03-09T05:34:30Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568517851,56,Center,5568517853,140,64.9,5568517859,213,0.10,5568517847,3,,5568517857,212,9.0,5568517855,141,43.1,5568517849,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930405,659,50,2,82,10,7neuneh44n9rtsfsh6r0sb9no,1,63.2,45.0,2025-03-09T04:57:11.604Z,2025-03-09T05:48:10Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5568517873,286,,5568517871,56,Center,5568518077,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930453,716,7,2,82,10,bk3zg8yaj5uoqhxzwons3bo8a,1,36.8,55.0,2025-03-09T04:57:11.605Z,2025-03-09T05:48:09Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568518053,56,Back,5568518071,233,659,5568518055,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930437,660,1,2,82,13,7neuneh44n9rtsfsh6r0sb9no,1,55.8,61.4,2025-03-09T04:57:13.933Z,2025-03-09T04:57:20Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568517989,140,64.9,5568517997,212,17.5,5568517999,213,0.99,5568517993,141,82.9,5568517985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930447,661,3,2,82,19,7neuneh44n9rtsfsh6r0sb9no,0,76.3,83.8,2025-03-09T04:57:20.412Z,2025-03-09T04:57:21Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5568518035,211,,5568518019,286,,5568518017,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930469,717,12,2,82,21,bk3zg8yaj5uoqhxzwons3bo8a,1,10.5,30.0,2025-03-09T04:57:21.849Z,2025-03-09T04:57:24Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5568518127,140,26.9,5568518133,213,5.38,5568518125,56,Back,5568518131,212,27.7,5568518129,141,0.0,5568518169,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785930573,662,5,2,82,22,7neuneh44n9rtsfsh6r0sb9no,1,71.1,101.8,2025-03-09T04:57:22.693Z,2025-03-09T05:46:27Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5568518567,347,,5568518573,233,718,5568518565,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
