id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2813215697,738,15,2,78,38,bk3zg8yaj5uoqhxzwons3bo8a,1,85.1,51.4,2025-05-11T02:44:24.513Z,2025-05-11T04:26:30Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718707003,22,,5718750183,102,49.8,5718750063,17,,5718750191,147,50.9,5718750185,103,19,5718866951,55,920,5718750189,146,98.2,5718866949,154,,5718750181,78,,5718750061,20,5718750211,233,524,5718707007,56,5718866947,29,,,,,,,,Center,,,,
2813215699,524,10,2,78,38,2iwybwokic7nmr1t33abdbjoq,1,5.5,51.2,2025-05-11T02:44:24.613Z,2025-05-11T03:11:51Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5718750227,233,738,5718707023,173,,5718707029,56,Back,5718707025,178,,5718707027,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215753,525,12,2,78,42,2iwybwokic7nmr1t33abdbjoq,1,9.6,65.3,2025-05-11T02:44:28.500Z,2025-05-11T02:44:37Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5718707335,140,7.2,5718707341,213,1.67,5718707339,212,24.7,5718707337,141,100.0,5718707333,56,Back,5718707377,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215757,526,5,2,78,49,2iwybwokic7nmr1t33abdbjoq,0,13.1,100.4,2025-05-11T02:44:35.925Z,2025-05-11T04:31:59Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5718712963,233,739,5718707351,56,Back,5718713081,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215779,739,5,2,78,49,bk3zg8yaj5uoqhxzwons3bo8a,1,86.9,-0.4,2025-05-11T02:44:35.925Z,2025-05-11T04:05:27Z,18iz45ww0nara0xdaleg72ort,K. Shakes,,,5718707463,56,Right,5718713075,347,,5718712933,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223731,921,1,2,78,51,bk3zg8yaj5uoqhxzwons3bo8a,1,83.5,0.0,2025-05-11T02:44:37.362Z,2025-05-11T04:05:41Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5718750805,140,84.7,5718750801,56,Right,5718750817,213,1.30,5718750883,107,,5718750809,141,4.9,5718750813,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215773,527,45,2,78,52,2iwybwokic7nmr1t33abdbjoq,0,10.4,90.4,2025-05-11T02:44:38.925Z,2025-05-11T03:50:31Z,a5h691d1wvz871qz9t1cmi68k,J. Ping,,,5718707435,56,Back,5718707437,285,,5718712989,233,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215781,740,3,2,78,52,bk3zg8yaj5uoqhxzwons3bo8a,1,89.6,9.6,2025-05-11T02:44:38.925Z,2025-05-11T04:32:50Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5718707471,56,Right,5718707473,286,,5718712915,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215799,741,1,2,78,55,bk3zg8yaj5uoqhxzwons3bo8a,1,88.8,9.8,2025-05-11T02:44:41.626Z,2025-05-11T02:48:01Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,1.0,,5718707613,213,1.70,5718707611,212,26.9,5718707609,141,49.0,5718707607,140,85.4,5718712661,210,13,5718707603,155,,5718707601,2,,5718707605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2813215803,742,13,2,78,55,bk3zg8yaj5uoqhxzwons3bo8a,1,85.5,53.3,2025-05-11T02:44:42.338Z,2025-05-11T04:27:12Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718712673,102,58.5,5718712675,103,23.6,5718712665,83,,5718707627,17,,5718712679,230,98.6,5718712669,55,741,5718712681,231,50.4,5718868191,22,,5718707629,56,Center,5718712493,20,5718712667,29,,5718712677,215,,,,,,,,,,,,,,
2813215809,528,5,2,78,56,2iwybwokic7nmr1t33abdbjoq,1,-1.5,39.2,2025-05-11T02:44:43.350Z,2025-05-11T04:31:59Z,a5h691d1wvz871qz9t1cmi68k,J. Ping,,,5718707805,233,743,5718707685,346,,5718707683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215827,743,5,2,78,56,bk3zg8yaj5uoqhxzwons3bo8a,0,101.5,60.8,2025-05-11T02:44:43.350Z,2025-05-11T04:32:00Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5718707815,233,528,5718707795,56,Center,5718707797,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215907,529,1,2,79,19,2iwybwokic7nmr1t33abdbjoq,1,5.1,52.8,2025-05-11T02:45:05.907Z,2025-05-11T02:54:45Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5718708239,56,Back,5718708237,124,,5718708247,213,1.20,5718708243,141,71.4,5718708245,212,13.6,5718708241,140,9.8,5718708251,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215913,530,1,2,79,25,2iwybwokic7nmr1t33abdbjoq,1,7.5,74.2,2025-05-11T02:45:11.417Z,2025-05-11T02:55:00Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718724289,140,14.5,5718724287,56,Back,5718724293,212,13.3,5718724295,213,5.30,5718724291,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215917,531,1,2,79,25,2iwybwokic7nmr1t33abdbjoq,1,14.5,58.5,2025-05-11T02:45:11.597Z,2025-05-11T02:55:12Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5718724531,140,33.3,5718724535,212,23.7,5718724529,56,Back,5718724533,141,39.1,5718724537,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215919,532,1,2,79,25,2iwybwokic7nmr1t33abdbjoq,1,32.3,56.6,2025-05-11T02:45:11.928Z,2025-05-11T02:55:30Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5718724997,56,Back,5718725003,212,15.1,5718724999,140,26.4,5718725005,213,1.99,5718725001,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215921,533,1,2,79,25,2iwybwokic7nmr1t33abdbjoq,1,30.5,62.2,2025-05-11T02:45:12.023Z,2025-05-11T02:57:15Z,a5h691d1wvz871qz9t1cmi68k,J. Ping,,,5718727887,140,39.7,5718727889,141,15.8,5718727885,56,Back,5718727895,1,,5718727891,212,33.0,5718727883,155,,5718727893,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215935,535,61,2,79,31,2iwybwokic7nmr1t33abdbjoq,0,63.5,8.6,2025-05-11T02:45:18.228Z,2025-05-11T02:45:18Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5718708365,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215963,744,1,2,79,36,bk3zg8yaj5uoqhxzwons3bo8a,1,22.7,84.7,2025-05-11T02:45:22.865Z,2025-05-11T02:45:27Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5718708525,56,Back,5718708531,212,12.4,5718708533,213,6.12,5718708527,140,34.4,5718708529,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215965,745,61,2,79,38,bk3zg8yaj5uoqhxzwons3bo8a,0,35.2,81.8,2025-05-11T02:45:24.721Z,2025-05-11T04:37:43Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718708537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215979,537,1,2,79,39,2iwybwokic7nmr1t33abdbjoq,1,65.5,11.3,2025-05-11T02:45:26.332Z,2025-05-11T03:04:27Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5718739693,212,11.3,5718739695,213,2.21,5718739691,141,24.6,5718739687,56,Center,5718739689,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215983,538,1,2,79,43,2iwybwokic7nmr1t33abdbjoq,1,60.4,28.9,2025-05-11T02:45:29.493Z,2025-05-11T03:05:08Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5718740223,140,46.0,5718740227,212,15.5,5718740229,213,2.92,5718740225,141,34.0,5718740221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813221899,617,1,2,79,44,2iwybwokic7nmr1t33abdbjoq,1,42.5,39.2,2025-05-11T02:45:30.362Z,2025-05-11T03:05:04Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5718740825,56,Back,5718740831,212,5.4,5718740829,141,31.3,5718740833,213,4.61,5718740827,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813215995,539,1,2,79,48,2iwybwokic7nmr1t33abdbjoq,1,39.3,24.2,2025-05-11T02:45:34.795Z,2025-05-11T02:45:35Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5718708699,56,Back,5718708703,141,56.4,5718708701,140,36.8,5718708705,212,22.1,5718708707,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216007,540,1,2,79,49,2iwybwokic7nmr1t33abdbjoq,1,36.8,56.4,2025-05-11T02:45:35.451Z,2025-05-11T02:45:37Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718708799,140,42.4,5718708797,56,Back,5718708805,213,5.65,5718708801,141,50.1,5718708803,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216017,541,1,2,79,50,2iwybwokic7nmr1t33abdbjoq,1,38.8,36.8,2025-05-11T02:45:37.211Z,2025-05-11T02:45:39Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5718708867,213,4.13,5718708859,56,Back,5718708865,212,10.3,5718708861,140,33.4,5718708863,141,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216037,542,1,2,79,53,2iwybwokic7nmr1t33abdbjoq,1,33.4,24.4,2025-05-11T02:45:39.547Z,2025-05-11T02:45:46Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5718709015,213,6.01,5718709009,141,13.9,5718709013,212,26.7,5718709005,140,57.9,5718709003,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216069,543,2,2,79,59,2iwybwokic7nmr1t33abdbjoq,1,57.9,13.9,2025-05-11T02:45:46.292Z,2025-05-11T03:06:00Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5718709211,140,82.1,5718709213,141,16.7,5718709227,7,c0of0cn2tec0yn2vtwdqgxxpl,5718709229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216109,747,1,2,80,10,bk3zg8yaj5uoqhxzwons3bo8a,1,21.9,69.3,2025-05-11T02:45:56.593Z,2025-05-11T02:46:04Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718709445,141,62.0,5718709441,56,Back,5718709443,140,35.2,5718709447,212,14.8,5718709437,5,,5718709439,241,,5718709449,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216135,748,1,2,80,18,bk3zg8yaj5uoqhxzwons3bo8a,1,38.7,63.1,2025-05-11T02:46:04.577Z,2025-05-11T04:06:10Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5718709603,56,Back,5718709605,140,32.2,5718709607,141,28.2,5718709611,213,4.43,5718709609,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216141,749,1,2,80,22,bk3zg8yaj5uoqhxzwons3bo8a,1,41.2,24.4,2025-05-11T02:46:09.193Z,2025-05-11T02:46:10Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718709647,56,Back,5718709649,140,32.3,5718709653,212,13.0,5718709651,141,37.7,5718709655,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216215,773,1,2,80,27,bk3zg8yaj5uoqhxzwons3bo8a,1,36.7,29.5,2025-05-11T02:46:14.321Z,2025-05-11T04:06:21Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5718709887,140,38.8,5718709889,141,59.7,5718709893,213,1.46,5718709891,212,20.7,5718709885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216217,774,1,2,80,30,bk3zg8yaj5uoqhxzwons3bo8a,1,38.8,59.7,2025-05-11T02:46:16.841Z,2025-05-11T02:46:20Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718709905,56,Back,5718709913,213,4.10,5718709909,141,39.8,5718709911,212,16.6,5718709907,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216241,775,1,2,80,33,bk3zg8yaj5uoqhxzwons3bo8a,1,31.5,41.2,2025-05-11T02:46:19.593Z,2025-05-11T02:46:23Z,18iz45ww0nara0xdaleg72ort,K. Shakes,,,5718710017,213,5.16,5718710013,141,24.0,5718710011,140,36.8,5718710015,212,13.0,5718710009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216263,776,1,2,80,37,bk3zg8yaj5uoqhxzwons3bo8a,1,36.6,22.5,2025-05-11T02:46:23.362Z,2025-05-11T02:46:28Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718710169,212,15.7,5718710167,141,43.9,5718710165,140,30.9,5718710171,213,1.96,5718710163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216283,777,1,2,80,41,bk3zg8yaj5uoqhxzwons3bo8a,1,34.7,43.7,2025-05-11T02:46:27.953Z,2025-05-11T04:08:31Z,18iz45ww0nara0xdaleg72ort,K. Shakes,,,5718710269,213,5.54,5718710267,212,5.8,5718710265,141,37.9,5718710261,56,Back,5718710263,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216295,778,1,2,80,45,bk3zg8yaj5uoqhxzwons3bo8a,0,34.7,38.8,2025-05-11T02:46:32.266Z,2025-05-11T04:08:37Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5718710331,141,43.0,5718710335,213,2.75,5718710327,56,Back,5718710333,212,7.5,5718710329,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216317,779,1,2,80,49,bk3zg8yaj5uoqhxzwons3bo8a,1,29.8,43.4,2025-05-11T02:46:35.505Z,2025-05-11T02:46:41Z,18iz45ww0nara0xdaleg72ort,K. Shakes,,,5718710467,213,1.16,5718710459,56,Back,5718710461,140,36.2,5718710465,212,16.6,5718710463,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216325,780,1,2,80,55,bk3zg8yaj5uoqhxzwons3bo8a,1,35.4,65.2,2025-05-11T02:46:41.441Z,2025-05-11T02:46:44Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718710519,212,11.1,5718710517,141,49.0,5718710515,140,37.0,5718710521,213,4.86,5718710513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216331,781,1,2,80,58,bk3zg8yaj5uoqhxzwons3bo8a,1,31.0,48.8,2025-05-11T02:46:44.377Z,2025-05-11T04:08:53Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5718710553,140,36.2,5718710559,213,5.33,5718710551,56,Back,5718710555,141,37.4,5718710557,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216349,782,1,2,80,59,bk3zg8yaj5uoqhxzwons3bo8a,1,36.2,37.4,2025-05-11T02:46:45.578Z,2025-05-11T02:46:49Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718710657,141,49.9,5718710655,140,33.3,5718710659,212,9.0,5718710653,56,Back,5718710661,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216363,783,1,2,81,2,bk3zg8yaj5uoqhxzwons3bo8a,0,33.2,45.4,2025-05-11T02:46:48.905Z,2025-05-11T02:46:51Z,18iz45ww0nara0xdaleg72ort,K. Shakes,,,5718710745,141,81.1,5718710741,56,Back,5718710743,140,48.7,5718710749,213,0.98,5718710739,155,,5718710747,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216381,544,1,2,81,5,2iwybwokic7nmr1t33abdbjoq,1,51.1,15.8,2025-05-11T02:46:52.298Z,2025-05-11T02:46:54Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5718710859,213,0.85,5718710849,3,,5718710857,212,10.6,5718710853,140,57.8,5718710851,56,Center,5718710855,141,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216391,546,1,2,81,7,2iwybwokic7nmr1t33abdbjoq,1,57.3,28.0,2025-05-11T02:46:54.258Z,2025-05-11T02:46:55Z,a5h691d1wvz871qz9t1cmi68k,J. Ping,,,5718710917,213,1.36,5718710911,140,59.9,5718710909,56,Center,5718710915,212,12.9,5718710913,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216397,547,1,2,81,8,2iwybwokic7nmr1t33abdbjoq,1,59.9,46.6,2025-05-11T02:46:55.266Z,2025-05-11T02:46:58Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5718710963,140,54.8,5718710961,56,Center,5718710965,141,37.9,5718710969,213,3.98,5718710967,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216401,548,3,2,81,11,2iwybwokic7nmr1t33abdbjoq,0,54.4,45.2,2025-05-11T02:46:57.866Z,2025-05-11T03:50:23Z,a5h691d1wvz871qz9t1cmi68k,J. Ping,,,5718711131,233,784,5718710987,286,,5718710985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216407,784,7,2,81,11,bk3zg8yaj5uoqhxzwons3bo8a,1,45.6,54.8,2025-05-11T02:46:57.867Z,2025-05-11T03:50:22Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718711069,285,,5718711067,56,Back,5718711121,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216413,785,1,2,81,15,bk3zg8yaj5uoqhxzwons3bo8a,0,46.3,56.4,2025-05-11T02:47:01.665Z,2025-05-11T04:32:57Z,18iz45ww0nara0xdaleg72ort,K. Shakes,,,5718711103,212,2.1,5718711175,286,,5718711105,213,4.87,5718711097,56,Back,5718711169,236,,5718711095,157,,5718711171,233,549,5718711101,141,53.4,5718711099,140,46.6,5718711107,1,,,,,,,,,,,,,,,,,,,
2813216421,549,74,2,81,15,2iwybwokic7nmr1t33abdbjoq,1,51.4,54.0,2025-05-11T02:47:01.666Z,2025-05-11T03:50:17Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5718711159,285,,5718711157,56,Center,5718711223,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216429,550,4,2,81,20,2iwybwokic7nmr1t33abdbjoq,1,51.6,54.1,2025-05-11T02:47:06.723Z,2025-05-11T03:20:05Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5718711295,286,,5718711291,152,,5718757289,233,786,5718711293,265,,5718711287,13,,5718711289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216441,786,4,2,81,20,bk3zg8yaj5uoqhxzwons3bo8a,0,48.4,45.9,2025-05-11T02:47:06.724Z,2025-05-11T03:20:05Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5718757295,233,550,5718711379,56,Back,5718757271,285,,5718711377,13,,5718711381,152,,5718711383,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216503,551,1,2,81,37,2iwybwokic7nmr1t33abdbjoq,1,53.3,45.5,2025-05-11T02:47:24.339Z,2025-05-11T02:47:25Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718711749,141,32.3,5718711747,140,53.3,5718711741,5,,5718711745,56,Center,5718711751,212,9.0,5718711753,213,4.71,5718711743,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216519,552,1,2,81,38,2iwybwokic7nmr1t33abdbjoq,1,53.3,32.3,2025-05-11T02:47:25.330Z,2025-05-11T02:47:30Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5718711839,212,9.8,5718711837,141,18.1,5718711841,213,4.90,5718711835,140,55.0,5718711833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216521,553,1,2,81,43,2iwybwokic7nmr1t33abdbjoq,0,58.1,23.2,2025-05-11T02:47:29.979Z,2025-05-11T02:47:31Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5718711853,212,33.6,5718711855,213,0.36,5718711851,141,40.4,5718711845,155,,5718711847,56,Center,5718711849,140,88.1,5718711857,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216553,788,1,2,81,49,bk3zg8yaj5uoqhxzwons3bo8a,1,13.8,53.1,2025-05-11T02:47:36.065Z,2025-05-11T02:47:38Z,18iz45ww0nara0xdaleg72ort,K. Shakes,,,5718712049,212,10.3,5718712047,141,42.5,5718712043,56,Back,5718712041,123,,5718712045,140,20.8,5718712051,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216569,789,1,2,81,51,bk3zg8yaj5uoqhxzwons3bo8a,1,20.9,42.5,2025-05-11T02:47:38.025Z,2025-05-11T02:47:42Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718712131,56,Back,5718712135,141,33.9,5718712133,140,27.7,5718712137,212,9.2,5718712139,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216573,790,1,2,81,55,bk3zg8yaj5uoqhxzwons3bo8a,1,37.3,35.2,2025-05-11T02:47:42.033Z,2025-05-11T04:09:53Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5718712163,141,78.1,5718712165,212,29.2,5718712161,140,38.4,5718712159,56,Back,5718712167,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216589,791,1,2,81,57,bk3zg8yaj5uoqhxzwons3bo8a,1,37.4,77.2,2025-05-11T02:47:44.129Z,2025-05-11T02:47:45Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718712255,140,46.5,5718712259,212,14.7,5718712257,141,93.6,5718712261,213,0.86,5718712253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216601,792,1,2,81,59,bk3zg8yaj5uoqhxzwons3bo8a,0,45.3,90.3,2025-05-11T02:47:45.586Z,2025-05-11T02:47:49Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718712305,157,,5718712317,1,,5718712309,140,90.9,5718712311,141,100.0,5718712315,213,0.16,5718712307,56,Left,5718712313,212,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216697,554,5,2,82,2,2iwybwokic7nmr1t33abdbjoq,1,12.8,-1.5,2025-05-11T02:47:49.303Z,2025-05-11T04:32:00Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5718712865,233,793,5718712861,56,Back,5718712863,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216605,793,5,2,82,2,bk3zg8yaj5uoqhxzwons3bo8a,0,87.2,101.5,2025-05-11T02:47:49.303Z,2025-05-11T04:32:00Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718712331,56,Left,5718712333,347,,5718712873,233,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216721,555,1,2,82,22,2iwybwokic7nmr1t33abdbjoq,1,20.5,0.0,2025-05-11T02:48:09.169Z,2025-05-11T02:48:12Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5718712975,56,Back,5718712973,107,,5718712979,141,13.6,5718712977,140,43.6,5718712985,1,,5718712981,212,26.2,5718712983,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216765,556,1,2,82,25,2iwybwokic7nmr1t33abdbjoq,1,43.6,13.6,2025-05-11T02:48:12.275Z,2025-05-11T02:48:23Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5718713217,157,,5718713219,56,Center,5718713227,213,0.54,5718713229,1,,5718713223,141,37.3,5718713221,140,69.1,5718713225,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216767,557,3,2,82,36,2iwybwokic7nmr1t33abdbjoq,0,90.8,45.6,2025-05-11T02:48:23.057Z,2025-05-11T02:48:36Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5718713421,233,794,5718713235,286,,5718713233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216795,794,7,2,82,36,bk3zg8yaj5uoqhxzwons3bo8a,1,9.2,54.4,2025-05-11T02:48:23.058Z,2025-05-11T02:48:51Z,18iz45ww0nara0xdaleg72ort,K. Shakes,,,5718713373,285,,5718713371,56,Back,5718713391,233,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216813,796,1,2,82,41,bk3zg8yaj5uoqhxzwons3bo8a,1,9.9,55.8,2025-05-11T02:48:27.641Z,2025-05-11T02:48:29Z,18iz45ww0nara0xdaleg72ort,K. Shakes,,,5718713481,141,67.9,5718713485,213,0.50,5718713479,140,24.2,5718713477,56,Back,5718713483,212,17.1,5718713475,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216827,797,1,2,82,43,bk3zg8yaj5uoqhxzwons3bo8a,1,24.6,67.2,2025-05-11T02:48:29.649Z,2025-05-11T02:48:31Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718713567,213,0.60,5718713559,56,Back,5718713565,212,19.3,5718713561,140,39.7,5718713563,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216851,798,1,2,82,45,bk3zg8yaj5uoqhxzwons3bo8a,1,38.2,87.1,2025-05-11T02:48:31.690Z,2025-05-11T02:48:36Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718713653,56,Back,5718713661,213,3.88,5718713655,140,30.1,5718713659,212,11.5,5718713657,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
