id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2813231225,629,15,2,71,24,7neuneh44n9rtsfsh6r0sb9no,1,74.3,59.9,2025-05-11T03:42:18.192Z,2025-05-11T04:38:01Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5718885405,55,866,5718794619,56,Center,5718795773,78,,5718794617,18,,5718795783,102,51.4,5718795797,231,53.2,5718885401,29,,5718795789,82,,5718795793,147,5718796021,215,,56.5,5718885403,154,5718795785,103,5718795791,146,84.6,,19,5718795839,233,5718885399,72,,441,5718794615,22,5718885409,328,,5718795795,230,,,,94.6
2813231191,441,10,2,71,24,8cpjplodpphtkbt0hq8sr8mqs,1,14.1,43.9,2025-05-11T03:42:18.292Z,2025-05-11T03:43:13Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718794455,56,Back,5718795869,233,629,5718794453,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231219,442,6,2,71,32,8cpjplodpphtkbt0hq8sr8mqs,0,5.6,35.2,2025-05-11T03:42:25.860Z,2025-05-11T03:42:37Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718794603,56,Back,5718794735,233,630,5718794605,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231245,630,6,2,71,32,7neuneh44n9rtsfsh6r0sb9no,1,94.4,64.8,2025-05-11T03:42:25.860Z,2025-05-11T04:37:40Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5718794723,73,,5718794725,233,442,5718794721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231331,631,1,2,71,48,7neuneh44n9rtsfsh6r0sb9no,1,99.5,99.5,2025-05-11T03:42:41.870Z,2025-05-11T03:42:56Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718795229,212,40.8,5718795231,213,4.58,5718795221,223,,5718795217,6,,5718795215,2,,5718795219,155,,5718795227,141,40.1,5718795233,1,,5718795223,56,5718795225,140,94.3,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231313,443,4,2,71,53,8cpjplodpphtkbt0hq8sr8mqs,1,7.0,62.2,2025-05-11T03:42:47.228Z,2025-05-11T04:37:35Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5718795145,285,,5718795143,265,,5718795139,56,Back,5718795253,233,632,5718795137,13,,5718795141,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231335,632,4,2,71,53,7neuneh44n9rtsfsh6r0sb9no,0,93.0,37.8,2025-05-11T03:42:47.229Z,2025-05-11T04:37:36Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5718795249,265,,5718795241,13,,5718795277,233,443,5718795247,152,,5718795251,286,,5718795245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231487,445,1,2,72,24,8cpjplodpphtkbt0hq8sr8mqs,0,13.8,73.2,2025-05-11T03:43:17.846Z,2025-05-11T03:43:21Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718796071,213,0.16,5718796067,141,86.2,5718796057,5,,5718796063,56,Left,5718796065,140,67.2,5718796059,157,,5718796061,152,,5718796069,212,56.8,5718796073,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231493,633,44,2,72,26,7neuneh44n9rtsfsh6r0sb9no,1,37.4,15.9,2025-05-11T03:43:20.068Z,2025-05-11T04:50:11Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718796083,285,,5718796081,56,Back,5718796125,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231491,446,44,2,72,26,8cpjplodpphtkbt0hq8sr8mqs,0,62.6,84.1,2025-05-11T03:43:20.069Z,2025-05-11T04:50:12Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5718796079,286,,5718796129,233,633,5718796077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231499,634,1,2,72,27,7neuneh44n9rtsfsh6r0sb9no,0,45.1,19.4,2025-05-11T03:43:20.805Z,2025-05-11T03:43:21Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718796099,56,Right,5718796107,213,0.17,5718796101,140,50.7,5718796097,3,,5718796105,212,6.0,5718796103,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231507,447,1,2,72,28,8cpjplodpphtkbt0hq8sr8mqs,0,56.3,90.9,2025-05-11T03:43:21.790Z,2025-05-11T03:43:23Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5718796157,212,26.2,5718796149,3,,5718796155,141,76.0,5718796153,140,79.3,5718796159,213,5.89,5718796151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231511,635,44,2,72,29,7neuneh44n9rtsfsh6r0sb9no,1,25.4,22.0,2025-05-11T03:43:22.846Z,2025-05-11T03:46:56Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718796235,233,448,5718796183,56,Back,5718796185,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231519,448,44,2,72,29,8cpjplodpphtkbt0hq8sr8mqs,0,74.6,78.0,2025-05-11T03:43:22.847Z,2025-05-11T03:43:25Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5718796221,286,,5718796241,233,635,5718796219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231531,636,1,2,72,29,7neuneh44n9rtsfsh6r0sb9no,0,28.7,23.1,2025-05-11T03:43:23.206Z,2025-05-11T03:43:27Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718796287,212,10.1,5718796289,213,6.05,5718796281,56,Back,5718796285,141,19.7,5718796279,3,,5718796283,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231533,637,43,2,72,31,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-11T03:43:25.157Z,2025-05-11T03:43:27Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718796297,56,Back,5718796341,144,44,5718796299,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231537,449,44,2,72,32,8cpjplodpphtkbt0hq8sr8mqs,1,65.0,85.1,2025-05-11T03:43:26.458Z,2025-05-11T04:50:12Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5718857143,233,860,5718802347,286,,5718796329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813240961,860,44,2,72,33,7neuneh44n9rtsfsh6r0sb9no,0,35.0,14.9,2025-05-11T03:43:26.459Z,2025-05-11T04:50:12Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718848211,56,Back,5718857157,233,449,5718848213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232717,470,1,2,72,33,8cpjplodpphtkbt0hq8sr8mqs,0,65.2,84.2,2025-05-11T03:43:27.288Z,2025-05-11T03:47:20Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5718802647,141,100.0,5718802651,213,0.88,5718802645,140,74.5,5718802643,56,Left,5718802641,3,,5718802649,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232719,471,5,2,72,34,8cpjplodpphtkbt0hq8sr8mqs,0,71.7,100.8,2025-05-11T03:43:27.666Z,2025-05-11T04:20:14Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5718802657,56,Left,5718856425,347,,5718856253,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231547,638,5,2,72,34,7neuneh44n9rtsfsh6r0sb9no,1,28.3,-0.8,2025-05-11T03:43:27.666Z,2025-05-11T04:43:17Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718856245,233,471,5718796417,56,Back,5718856407,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231573,639,1,2,72,37,7neuneh44n9rtsfsh6r0sb9no,0,38.3,0.0,2025-05-11T03:43:30.918Z,2025-05-11T04:21:33Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718796493,212,6.9,5718796487,56,Back,5718796495,213,1.26,5718856785,107,,5718796491,141,8.0,5718796489,140,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231565,450,8,2,72,38,8cpjplodpphtkbt0hq8sr8mqs,1,53.5,85.4,2025-05-11T03:43:31.477Z,2025-05-11T03:47:41Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5718803331,15,,5718796441,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231589,640,1,2,72,39,7neuneh44n9rtsfsh6r0sb9no,0,35.3,28.9,2025-05-11T03:43:32.974Z,2025-05-11T04:20:54Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718796583,213,6.26,5718796579,141,28.8,5718796577,140,37.8,5718796575,56,Back,5718796573,3,,5718796581,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231587,451,1,2,72,40,8cpjplodpphtkbt0hq8sr8mqs,1,62.9,62.0,2025-05-11T03:43:34.029Z,2025-05-11T03:43:35Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5718796567,213,0.51,5718796557,140,74.0,5718796561,141,71.7,5718796555,56,Center,5718796563,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231605,453,1,2,72,42,8cpjplodpphtkbt0hq8sr8mqs,1,71.2,70.2,2025-05-11T03:43:35.821Z,2025-05-11T03:43:38Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5718796655,212,16.6,5718796653,141,91.8,5718796657,213,2.06,5718796649,56,Left,5718796651,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231617,454,1,2,72,44,8cpjplodpphtkbt0hq8sr8mqs,1,63.3,94.5,2025-05-11T03:43:37.813Z,2025-05-11T03:43:38Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5718796725,213,3.76,5718796723,212,11.6,5718796717,56,Left,5718796721,141,84.7,5718796719,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231621,455,1,2,72,45,8cpjplodpphtkbt0hq8sr8mqs,0,54.3,84.7,2025-05-11T03:43:38.757Z,2025-05-11T03:43:40Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5718796745,141,79.6,5718796743,140,71.4,5718796747,212,18.3,5718796741,56,Left,5718796749,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231637,641,61,2,72,48,7neuneh44n9rtsfsh6r0sb9no,1,36.2,20.9,2025-05-11T03:43:41.646Z,2025-05-11T03:43:41Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718796831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231647,642,1,2,72,49,7neuneh44n9rtsfsh6r0sb9no,0,31.6,22.4,2025-05-11T03:43:42.871Z,2025-05-11T03:43:43Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718796879,141,58.2,5718796883,213,0.90,5718796885,1,,5718796881,212,31.1,5718796873,157,,5718796875,56,Center,5718796877,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231681,456,1,2,72,51,8cpjplodpphtkbt0hq8sr8mqs,1,41.0,27.0,2025-05-11T03:43:44.557Z,2025-05-11T03:43:52Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5718797091,212,24.1,5718797085,56,Center,5718797089,141,28.8,5718797093,213,0.05,5718797087,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231685,457,1,2,72,57,8cpjplodpphtkbt0hq8sr8mqs,0,67.4,28.3,2025-05-11T03:43:50.725Z,2025-05-11T03:45:05Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5718797135,212,3.4,5718797131,141,28.6,5718797129,140,70.6,5718797137,213,0.06,5718797127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231715,644,1,2,73,4,7neuneh44n9rtsfsh6r0sb9no,1,2.9,51.6,2025-05-11T03:43:58.158Z,2025-05-11T03:44:04Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5718797333,141,51.5,5718797335,212,18.5,5718797331,140,20.5,5718797329,56,Back,5718797337,213,6.28,5718797327,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231719,645,1,2,73,10,7neuneh44n9rtsfsh6r0sb9no,1,42.2,40.4,2025-05-11T03:44:04.038Z,2025-05-11T03:44:06Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718797359,213,4.24,5718797351,56,Back,5718797357,212,12.1,5718797353,140,37.0,5718797355,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231729,646,1,2,73,12,7neuneh44n9rtsfsh6r0sb9no,1,36.1,23.0,2025-05-11T03:44:05.790Z,2025-05-11T03:44:08Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718797429,212,21.8,5718797431,213,5.73,5718797427,141,6.2,5718797423,56,Right,5718797425,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231735,647,1,2,73,14,7neuneh44n9rtsfsh6r0sb9no,0,58.5,11.6,2025-05-11T03:44:07.942Z,2025-05-11T03:44:20Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718797443,213,0.48,5718797439,141,14.0,5718797499,236,,5718797503,233,458,5718797435,56,Right,5718797507,286,,5718797441,212,3.5,5718797437,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231741,458,74,2,73,14,8cpjplodpphtkbt0hq8sr8mqs,1,42.8,87.1,2025-05-11T03:44:07.943Z,2025-05-11T04:37:57Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5718797531,233,647,5718797467,56,Back,5718797469,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231763,460,1,2,73,18,8cpjplodpphtkbt0hq8sr8mqs,1,42.8,69.6,2025-05-11T03:44:11.886Z,2025-05-11T03:44:13Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718797593,56,Back,5718797595,140,48.3,5718797599,212,7.0,5718797597,141,75.4,5718797601,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231771,461,1,2,73,19,8cpjplodpphtkbt0hq8sr8mqs,1,48.3,75.4,2025-05-11T03:44:12.974Z,2025-05-11T03:44:14Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5718797651,212,7.1,5718797647,140,45.3,5718797645,56,Back,5718797649,141,66.1,5718797653,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231785,462,1,2,73,21,8cpjplodpphtkbt0hq8sr8mqs,0,45.3,66.1,2025-05-11T03:44:14.566Z,2025-05-11T03:44:16Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718797717,56,Center,5718797727,1,,5718797719,140,82.8,5718797721,141,66.0,5718797725,213,6.28,5718797723,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231803,648,43,2,73,27,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-11T03:44:21.135Z,2025-05-11T03:44:43Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5718798365,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231819,650,1,2,73,29,7neuneh44n9rtsfsh6r0sb9no,1,15.0,36.9,2025-05-11T03:44:23.438Z,2025-05-11T03:44:26Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5718797921,141,49.0,5718797919,140,36.0,5718797917,56,Back,5718797923,212,23.5,5718797915,123,,5718797925,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231825,651,1,2,73,32,7neuneh44n9rtsfsh6r0sb9no,1,36.0,49.1,2025-05-11T03:44:25.942Z,2025-05-11T03:44:27Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718797953,141,67.5,5718797955,212,12.6,5718797949,56,Back,5718797957,213,1.45,5718797951,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231847,652,1,2,73,33,7neuneh44n9rtsfsh6r0sb9no,1,37.5,67.5,2025-05-11T03:44:27.182Z,2025-05-11T03:44:35Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718798091,141,48.8,5718798093,212,12.8,5718798087,56,Back,5718798089,140,39.2,5718798095,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231859,653,1,2,73,41,7neuneh44n9rtsfsh6r0sb9no,0,54.1,42.8,2025-05-11T03:44:35.254Z,2025-05-11T03:44:38Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718798171,1,,5718798167,212,49.4,5718798163,140,100.0,5718798165,141,35.7,5718798169,213,6.19,5718798161,56,Center,5718798159,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231927,463,5,2,73,44,8cpjplodpphtkbt0hq8sr8mqs,1,-1.0,65.8,2025-05-11T03:44:37.766Z,2025-05-11T04:43:18Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718798511,56,Back,5718798513,346,,5718798903,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813231987,654,5,2,73,44,7neuneh44n9rtsfsh6r0sb9no,0,101.0,34.2,2025-05-11T03:44:37.766Z,2025-05-11T04:43:18Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718798883,56,Center,5718798885,346,,5718798911,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232017,464,1,2,74,13,8cpjplodpphtkbt0hq8sr8mqs,0,4.5,58.2,2025-05-11T03:45:06.967Z,2025-05-11T03:45:11Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718799049,1,,5718799041,140,62.8,5718799037,124,,5718799053,74,,5718799039,56,Center,5718799047,213,0.16,5718799043,141,72.6,5718799045,212,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232033,655,44,2,74,16,7neuneh44n9rtsfsh6r0sb9no,1,31.0,31.9,2025-05-11T03:45:10.189Z,2025-05-11T03:46:35Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718799111,285,,5718799109,56,Back,5718799145,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232023,465,44,2,74,16,8cpjplodpphtkbt0hq8sr8mqs,0,69.0,68.1,2025-05-11T03:45:10.190Z,2025-05-11T04:14:21Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5718799065,56,Center,5718799155,233,655,5718799067,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232041,656,1,2,74,17,7neuneh44n9rtsfsh6r0sb9no,1,24.7,36.4,2025-05-11T03:45:10.999Z,2025-05-11T03:58:53Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718799181,141,50.0,5718799175,3,,5718799177,56,Back,5718799183,212,9.9,5718799179,140,21.3,5718799185,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232079,658,1,2,74,22,7neuneh44n9rtsfsh6r0sb9no,1,21.3,50.0,2025-05-11T03:45:15.534Z,2025-05-11T03:45:21Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718799367,213,5.14,5718799359,56,Back,5718799361,140,23.0,5718799365,212,4.3,5718799363,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232111,659,1,2,74,27,7neuneh44n9rtsfsh6r0sb9no,1,40.8,38.6,2025-05-11T03:45:20.894Z,2025-05-11T03:45:26Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718799551,212,18.7,5718799547,140,56.1,5718799545,56,Center,5718799549,141,24.4,5718799553,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232115,660,1,2,74,31,7neuneh44n9rtsfsh6r0sb9no,1,56.4,21.9,2025-05-11T03:45:25.415Z,2025-05-11T03:45:26Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718799569,213,4.08,5718799561,56,Right,5718799565,141,18.3,5718799563,140,54.7,5718799567,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232123,661,1,2,74,32,7neuneh44n9rtsfsh6r0sb9no,1,54.7,18.3,2025-05-11T03:45:26.079Z,2025-05-11T03:45:27Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718799609,140,48.4,5718799611,141,19.4,5718799615,213,3.03,5718799613,212,6.7,5718799607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232175,662,1,2,74,34,7neuneh44n9rtsfsh6r0sb9no,1,48.4,19.4,2025-05-11T03:45:27.654Z,2025-05-11T03:45:36Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718799883,56,Back,5718799885,140,38.0,5718799891,213,2.10,5718799889,212,21.5,5718799887,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232203,663,1,2,74,44,7neuneh44n9rtsfsh6r0sb9no,1,58.5,57.9,2025-05-11T03:45:38.015Z,2025-05-11T03:45:40Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718799999,141,52.2,5718800001,212,5.1,5718799997,140,55.3,5718800003,213,4.00,5718799995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232223,664,1,2,74,46,7neuneh44n9rtsfsh6r0sb9no,1,58.5,51.0,2025-05-11T03:45:40.367Z,2025-05-11T03:45:43Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5718800069,213,5.54,5718800061,56,Center,5718800067,212,20.5,5718800063,140,72.9,5718800065,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232239,665,1,2,74,49,7neuneh44n9rtsfsh6r0sb9no,1,72.9,30.4,2025-05-11T03:45:43.143Z,2025-05-11T03:45:45Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718800125,212,14.3,5718800123,141,12.2,5718800127,213,5.24,5718800119,56,Right,5718800121,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232251,666,1,2,74,51,7neuneh44n9rtsfsh6r0sb9no,1,78.4,12.0,2025-05-11T03:45:45.447Z,2025-05-11T03:45:47Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718800161,56,Center,5718800169,213,2.47,5718800165,141,23.6,5718800163,140,69.0,5718800167,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232271,667,1,2,74,53,7neuneh44n9rtsfsh6r0sb9no,1,69.4,24.4,2025-05-11T03:45:47.007Z,2025-05-11T03:45:50Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718800281,141,12.6,5718800283,212,18.7,5718800279,140,85.5,5718800285,213,5.84,5718800277,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232279,668,1,2,74,56,7neuneh44n9rtsfsh6r0sb9no,0,65.7,10.6,2025-05-11T03:45:50.255Z,2025-05-11T03:45:51Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718800321,155,,5718800331,213,1.26,5718800329,212,25.5,5718800319,2,,5718800327,141,46.3,5718800323,56,Center,5718800325,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232307,466,12,2,75,0,8cpjplodpphtkbt0hq8sr8mqs,1,6.7,51.0,2025-05-11T03:45:54.151Z,2025-05-11T03:45:56Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718800503,56,Back,5718800505,140,15.0,5718800511,213,0.27,5718800509,212,9.0,5718800507,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232303,669,13,2,75,1,7neuneh44n9rtsfsh6r0sb9no,1,85.9,46.2,2025-05-11T03:45:54.903Z,2025-05-11T04:38:29Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5718800943,103,63.9,5718800485,17,,5718800941,102,49.9,5718800483,22,,5718800951,230,96.3,5718800939,74,,5718800947,328,,5718800949,458,,5718800937,20,5718800487,56,Center,,5718800953,231,,,,,,47.7,,,,,,,,,,,,,,,,,,
2813232479,467,5,2,75,2,8cpjplodpphtkbt0hq8sr8mqs,1,-1.1,55.6,2025-05-11T03:45:56.095Z,2025-05-11T04:43:18Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718801445,233,670,5718801439,346,,5718801437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813232375,670,5,2,75,2,7neuneh44n9rtsfsh6r0sb9no,0,101.1,44.4,2025-05-11T03:45:56.095Z,2025-05-11T04:43:19Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5718800915,56,Center,5718801465,233,467,5718800917,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
