id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value
2797618865,667,1,2,85,44,87c66ubwpzykovmkaf1t46bis,1,55.8,87.1,2025-04-06T21:50:44.695Z,2025-04-06T21:50:46Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5632631057,140,60.9,5632631059,141,85.1,5632631061,212,5.5,5632631053,3,,5632631063,213,6.03,5632631055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797618881,669,1,2,85,46,87c66ubwpzykovmkaf1t46bis,1,66.8,81.1,2025-04-06T21:50:45.984Z,2025-04-06T22:05:47Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632631129,213,6.12,5632631127,212,5.1,5632631121,56,Left,5632631123,140,71.6,5632631125,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797618895,670,1,2,85,48,87c66ubwpzykovmkaf1t46bis,1,73.9,77.5,2025-04-06T21:50:48.143Z,2025-04-06T21:50:50Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632631225,56,Left,5632631233,213,0.94,5632631231,212,7.6,5632631229,141,86.5,5632631227,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797618911,671,1,2,85,50,87c66ubwpzykovmkaf1t46bis,1,81.7,85.3,2025-04-06T21:50:50.223Z,2025-04-06T21:51:04Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5632631323,213,5.70,5632631315,56,Center,5632631319,141,77.9,5632631317,140,88.9,5632631321,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797618971,672,1,2,85,54,87c66ubwpzykovmkaf1t46bis,1,90.5,84.4,2025-04-06T21:50:54.352Z,2025-04-06T21:50:56Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632631591,212,13.4,5632631589,141,83.9,5632631587,140,77.7,5632631593,213,3.17,5632631585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797618999,673,1,2,85,56,87c66ubwpzykovmkaf1t46bis,1,77.3,84.1,2025-04-06T21:50:56.015Z,2025-04-06T21:50:57Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5632631735,56,Left,5632631743,213,6.27,5632631741,212,9.7,5632631737,140,86.5,5632631739,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619013,674,1,2,85,57,87c66ubwpzykovmkaf1t46bis,0,87.7,86.3,2025-04-06T21:50:57.746Z,2025-04-06T21:50:58Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5632631787,140,87.4,5632631791,212,3.3,5632631793,213,4.62,5632631781,2,,5632631789,141,81.4,5632631783,155,,5632631785,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619039,535,61,2,86,0,2iwybwokic7nmr1t33abdbjoq,1,10.9,12.1,2025-04-06T21:51:00.131Z,2025-04-06T21:51:00Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5632631891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619051,536,6,2,86,1,2iwybwokic7nmr1t33abdbjoq,0,4.1,12.8,2025-04-06T21:51:01.043Z,2025-04-06T22:58:19Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5632631941,73,,5632631939,56,Back,5632739229,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619109,675,6,2,86,1,87c66ubwpzykovmkaf1t46bis,1,95.9,87.2,2025-04-06T21:51:01.043Z,2025-04-06T22:58:19Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5632739207,233,536,5632632327,73,,5632632325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619321,676,1,2,86,24,87c66ubwpzykovmkaf1t46bis,1,99.5,99.5,2025-04-06T21:51:23.867Z,2025-04-06T21:57:19Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632633369,56,Center,5632633361,2,,5632633381,1,,5632633377,212,36.4,5632633365,155,,5632633363,6,,5632633367,224,,5632633373,140,88.3,5632633375,141,5632633379,213,4.38,,,,,,,,48.8,,,,,,,,,,,,,,,,,,,
2797619355,677,1,2,86,28,87c66ubwpzykovmkaf1t46bis,0,88.8,49.0,2025-04-06T21:51:28.168Z,2025-04-06T22:57:21Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632633567,213,1.73,5632633557,3,,5632633563,141,51.9,5632633565,212,2.0,5632633561,140,88.5,5632633559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619623,539,12,2,86,29,2iwybwokic7nmr1t33abdbjoq,1,14.1,35.2,2025-04-06T21:51:28.956Z,2025-04-06T22:57:19Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5632661889,140,15.7,5632661887,56,Back,5632661891,141,37.0,5632661895,213,0.63,5632661893,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619517,678,15,2,86,29,87c66ubwpzykovmkaf1t46bis,1,88.1,52.6,2025-04-06T21:51:29.671Z,2025-04-06T22:23:28Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632647837,230,99.4,5632735697,25,,5632647829,103,19,5632640317,82,,5632634427,56,Center,5632647839,231,50.7,5632647827,102,49.7,5632735699,72,,5632647825,78,5632650451,233,538,5632647831,458,5632634425,17,,5632647833,146,,,5632647835,147,,,,92.8,,,,,51.4,,,,,,,
2797619555,538,10,2,86,29,2iwybwokic7nmr1t33abdbjoq,1,6.4,50.5,2025-04-06T21:51:29.771Z,2025-04-06T22:02:40Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632650467,233,678,5632634601,56,Back,5632634599,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619525,537,6,2,86,30,2iwybwokic7nmr1t33abdbjoq,0,3.6,55.3,2025-04-06T21:51:30.786Z,2025-04-06T22:58:20Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632634471,56,Back,5632738737,233,679,5632634473,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619537,679,6,2,86,30,87c66ubwpzykovmkaf1t46bis,1,96.4,44.7,2025-04-06T21:51:30.786Z,2025-04-06T22:58:20Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632738729,233,537,5632634615,56,Center,5632634617,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619733,680,1,2,87,5,87c66ubwpzykovmkaf1t46bis,0,99.5,0.5,2025-04-06T21:52:05.015Z,2025-04-06T21:52:07Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632635519,56,Center,5632635511,2,,5632635529,1,,5632635521,140,88.6,5632635525,212,36.4,5632635523,141,51.3,5632635515,155,,5632635513,6,,5632635517,223,5632635527,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619775,540,12,2,87,10,2iwybwokic7nmr1t33abdbjoq,1,11.7,61.1,2025-04-06T21:52:10.715Z,2025-04-06T21:53:27Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5632635715,56,Back,5632635751,15,,5632635723,213,0.96,5632635721,212,13.8,5632635717,140,19.3,5632635719,141,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619845,681,1,2,87,11,87c66ubwpzykovmkaf1t46bis,0,81.6,17.0,2025-04-06T21:52:11.374Z,2025-04-06T22:57:54Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5632636071,212,36.1,5632636063,155,,5632636065,56,Center,5632636061,2,,5632636069,141,64.0,5632636067,140,97.5,5632636075,1,,5632636073,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619841,541,12,2,87,15,2iwybwokic7nmr1t33abdbjoq,1,2.7,43.1,2025-04-06T21:52:15.569Z,2025-04-06T21:52:17Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632636045,212,8.4,5632636043,141,32.5,5632636117,167,,5632636039,56,Back,5632636041,140,0.0,5632636047,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619851,542,6,2,87,16,2iwybwokic7nmr1t33abdbjoq,0,0.1,33.8,2025-04-06T21:52:16.254Z,2025-04-06T22:58:21Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632636305,233,682,5632636265,73,,5632636263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797619855,682,6,2,87,16,87c66ubwpzykovmkaf1t46bis,1,99.9,66.2,2025-04-06T21:52:16.254Z,2025-04-06T22:58:20Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5632636147,73,,5632636275,233,542,5632636145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620073,683,18,2,87,38,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-06T21:52:38.632Z,2025-04-06T21:52:39Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5632637269,59,34,5632637267,44,Midfielder,5632637327,55,684,5632637265,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620081,684,19,2,87,38,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-06T21:52:38.633Z,2025-04-06T22:57:57Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5632637319,55,683,5632637315,59,70,5632637313,145,2,5632843757,292,7,5632637317,44,Midfielder,5632637309,42,,5632843759,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620185,685,18,2,87,50,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-06T21:52:50.752Z,2025-04-06T21:52:51Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5632637863,42,,5632637865,44,Midfielder,5632637903,55,686,5632637867,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620187,686,19,2,87,50,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-06T21:52:50.753Z,2025-04-06T22:57:59Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5632637871,42,,5632637879,44,Midfielder,5632843881,292,5,5632843883,293,5,5632637875,145,7,5632637877,59,8,5632637881,55,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620285,687,1,2,87,59,87c66ubwpzykovmkaf1t46bis,0,99.5,99.5,2025-04-06T21:52:59.408Z,2025-04-06T21:53:01Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632638447,212,40.2,5632638439,224,,5632638435,6,,5632638433,2,,5632638451,1,,5632638449,213,4.52,5632638441,56,Center,5632638437,155,,5632638443,140,5632638445,141,41.5,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,
2797620311,543,12,2,88,3,2iwybwokic7nmr1t33abdbjoq,1,12.7,36.7,2025-04-06T21:53:03.843Z,2025-04-06T21:53:45Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632638569,56,Back,5632638575,212,24.0,5632638573,141,24.1,5632638595,15,,5632638577,213,5.92,5632638571,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620343,688,1,2,88,4,87c66ubwpzykovmkaf1t46bis,1,78.8,76.7,2025-04-06T21:53:04.670Z,2025-04-06T21:53:07Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5632638757,141,85.6,5632638759,212,7.1,5632638761,213,1.01,5632638753,56,Left,5632638755,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620355,689,1,2,88,7,87c66ubwpzykovmkaf1t46bis,0,86.4,90.3,2025-04-06T21:53:06.877Z,2025-04-06T21:53:08Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632638815,2,,5632638823,141,65.1,5632638825,212,17.5,5632638821,140,89.6,5632638819,56,Center,5632638827,213,4.91,5632638817,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620377,544,12,2,88,9,2iwybwokic7nmr1t33abdbjoq,1,5.8,46.4,2025-04-06T21:53:09.506Z,2025-04-06T21:53:12Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5632638947,212,25.6,5632638949,213,5.25,5632638941,56,Back,5632638957,15,,5632638945,141,14.0,5632638943,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620397,545,12,2,88,12,2iwybwokic7nmr1t33abdbjoq,1,18.3,14.0,2025-04-06T21:53:12.123Z,2025-04-06T21:53:16Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5632639043,213,0.17,5632639037,140,26.0,5632639041,212,8.2,5632639035,56,Back,5632639065,15,,5632639039,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620427,690,4,2,88,16,87c66ubwpzykovmkaf1t46bis,1,74.6,75.6,2025-04-06T21:53:16.242Z,2025-04-06T21:53:19Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5632639281,286,,5632639277,152,,5632639273,13,,5632639275,56,Center,5632639287,233,546,5632639279,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620429,546,4,2,88,16,2iwybwokic7nmr1t33abdbjoq,0,25.4,24.4,2025-04-06T21:53:16.243Z,2025-04-06T21:53:19Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5632639241,265,,5632639237,152,,5632639297,233,690,5632639243,285,,5632639235,56,Back,5632639233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797620789,691,15,2,89,3,87c66ubwpzykovmkaf1t46bis,1,75.7,73.5,2025-04-06T21:54:03.077Z,2025-04-06T21:54:13Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632642057,146,99.0,5632642049,78,,5632642059,147,50.2,5632641447,56,Center,5632642063,233,547,5632641681,72,,5632641445,18,,5632641443,26,,5632642051,102,5632642053,103,10.1,5632642055,458,,,,,,48.9,,,,,,,,,,,,,,,,,,,
2797620811,547,10,2,89,3,2iwybwokic7nmr1t33abdbjoq,1,2.3,49.6,2025-04-06T21:54:03.177Z,2025-04-06T21:54:13Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632641565,56,Back,5632642093,233,691,5632641647,177,,5632641559,178,,5632641561,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621039,549,1,2,89,26,2iwybwokic7nmr1t33abdbjoq,1,10.2,53.9,2025-04-06T21:54:26.499Z,2025-04-06T21:55:50Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632642869,56,Back,5632642877,213,0.64,5632646717,189,,5632642873,141,90.0,5632642875,212,41.1,5632642867,123,,5632642879,1,,5632642871,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621043,550,1,2,89,28,2iwybwokic7nmr1t33abdbjoq,0,41.6,90.0,2025-04-06T21:54:28.171Z,2025-04-06T21:55:51Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5632642911,56,Center,5632642919,213,5.99,5632642917,212,30.9,5632646775,189,,5632642915,141,77.0,5632642913,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621107,693,1,2,89,34,87c66ubwpzykovmkaf1t46bis,1,27.3,30.4,2025-04-06T21:54:34.796Z,2025-04-06T21:54:35Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632643197,213,2.00,5632643181,56,Back,5632643189,141,44.5,5632643193,212,10.6,5632643185,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621129,694,1,2,89,37,87c66ubwpzykovmkaf1t46bis,1,23.7,39.4,2025-04-06T21:54:37.613Z,2025-04-06T21:54:38Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5632643341,213,5.06,5632643337,141,33.9,5632643339,212,4.0,5632643335,140,25.0,5632643333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621137,695,1,2,89,38,87c66ubwpzykovmkaf1t46bis,1,26.9,29.1,2025-04-06T21:54:38.540Z,2025-04-06T21:54:40Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632643411,212,12.5,5632643409,141,46.3,5632643407,140,31.1,5632643405,56,Back,5632643413,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621169,696,1,2,89,40,87c66ubwpzykovmkaf1t46bis,1,32.1,48.1,2025-04-06T21:54:40.052Z,2025-04-06T21:54:44Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632643615,56,Back,5632643623,141,63.9,5632643627,212,11.8,5632643631,213,1.15,5632643619,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621177,697,1,2,89,44,87c66ubwpzykovmkaf1t46bis,0,37.2,70.2,2025-04-06T21:54:44.204Z,2025-04-06T21:54:47Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632643669,140,41.4,5632643671,141,75.4,5632643849,286,,5632643843,236,,5632643667,56,Back,5632643845,233,551,5632643675,213,0.68,5632643673,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621195,551,74,2,89,44,2iwybwokic7nmr1t33abdbjoq,1,60.5,6.7,2025-04-06T21:54:44.205Z,2025-04-06T22:58:27Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5632643771,285,,5632643769,56,Right,5632643859,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621217,552,5,2,89,47,2iwybwokic7nmr1t33abdbjoq,0,58.2,-1.6,2025-04-06T21:54:46.948Z,2025-04-06T22:23:49Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5632643949,233,698,5632643889,347,,5632643887,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621221,698,5,2,89,47,87c66ubwpzykovmkaf1t46bis,1,41.8,101.6,2025-04-06T21:54:46.948Z,2025-04-06T22:58:56Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5632643929,233,552,5632643903,56,Back,5632643905,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621265,699,1,2,89,47,87c66ubwpzykovmkaf1t46bis,1,44.2,100.0,2025-04-06T21:54:47.829Z,2025-04-06T21:54:52Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5632644157,213,3.62,5632644149,56,Back,5632644151,140,37.7,5632644155,212,7.7,5632644147,107,,5632644153,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621285,700,1,2,89,51,87c66ubwpzykovmkaf1t46bis,1,30.8,88.3,2025-04-06T21:54:51.708Z,2025-04-06T21:54:54Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632644303,140,31.3,5632644305,141,78.4,5632644307,212,6.8,5632644309,213,4.79,5632644301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621317,701,1,2,89,54,87c66ubwpzykovmkaf1t46bis,1,35.1,67.5,2025-04-06T21:54:54.772Z,2025-04-06T21:54:58Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5632644489,212,13.1,5632644485,140,33.0,5632644483,56,Back,5632644491,213,4.54,5632644487,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621349,702,1,2,89,58,87c66ubwpzykovmkaf1t46bis,1,39.5,20.3,2025-04-06T21:54:58.013Z,2025-04-06T21:55:03Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632644681,141,65.7,5632644685,213,0.73,5632644683,212,46.3,5632644673,155,,5632644675,56,Center,5632644687,1,,5632644679,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621357,703,61,2,90,3,87c66ubwpzykovmkaf1t46bis,1,75.6,64.6,2025-04-06T21:55:02.962Z,2025-04-06T21:55:03Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5632644729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621387,704,1,2,90,4,87c66ubwpzykovmkaf1t46bis,1,72.0,72.3,2025-04-06T21:55:04.565Z,2025-04-06T21:55:06Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5632644891,140,71.5,5632644893,141,66.0,5632644895,212,4.3,5632644897,213,4.59,5632644889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621405,705,1,2,90,6,87c66ubwpzykovmkaf1t46bis,1,71.4,62.1,2025-04-06T21:55:06.356Z,2025-04-06T21:55:08Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632645003,141,49.3,5632645005,212,8.9,5632644999,140,73.1,5632645007,213,4.91,5632644997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621425,706,1,2,90,7,87c66ubwpzykovmkaf1t46bis,1,74.0,37.9,2025-04-06T21:55:07.812Z,2025-04-06T21:55:11Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632645111,213,4.86,5632645109,212,12.9,5632645101,56,Right,5632645103,140,75.8,5632645105,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621447,707,1,2,90,11,87c66ubwpzykovmkaf1t46bis,0,81.0,12.6,2025-04-06T21:55:10.966Z,2025-04-06T21:55:13Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5632645269,56,Center,5632645277,213,1.11,5632645265,2,,5632645267,155,,5632645275,212,46.8,5632645273,141,74.2,5632645271,140,100.0,5632645279,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621537,553,5,2,90,13,2iwybwokic7nmr1t33abdbjoq,1,-1.0,30.4,2025-04-06T21:55:13.051Z,2025-04-06T22:58:56Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5632645825,346,,5632645861,233,708,5632645823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621481,708,5,2,90,13,87c66ubwpzykovmkaf1t46bis,0,101.0,69.6,2025-04-06T21:55:13.051Z,2025-04-06T22:58:56Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5632645451,56,Center,5632645879,233,553,5632645453,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621485,709,70,2,90,17,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-06T21:55:17.767Z,2025-04-06T21:55:18Z,,,,,5632645463,277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621741,554,1,2,90,53,2iwybwokic7nmr1t33abdbjoq,1,4.8,53.4,2025-04-06T21:55:53.131Z,2025-04-06T21:55:58Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632647203,124,,5632647205,56,Back,5632647209,141,76.4,5632647215,1,,5632647213,213,0.47,5632647211,212,34.4,5632647219,74,,5632647207,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621745,555,44,2,90,58,2iwybwokic7nmr1t33abdbjoq,1,34.6,75.5,2025-04-06T21:55:58.365Z,2025-04-06T22:49:35Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632647291,233,710,5632647231,285,,5632647229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621753,710,44,2,90,58,87c66ubwpzykovmkaf1t46bis,0,65.4,24.5,2025-04-06T21:55:58.366Z,2025-04-06T22:49:35Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5632647307,233,555,5632647287,286,,5632647285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621749,556,1,2,90,58,2iwybwokic7nmr1t33abdbjoq,0,34.0,76.4,2025-04-06T21:55:58.499Z,2025-04-06T21:55:59Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632647267,141,75.8,5632647271,213,4.71,5632647259,3,,5632647269,212,0.4,5632647261,168,,5632647265,140,34.0,5632647263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621757,711,61,2,91,0,87c66ubwpzykovmkaf1t46bis,1,65.0,25.0,2025-04-06T21:55:59.898Z,2025-04-06T21:56:00Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5632647305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621859,557,5,2,91,0,2iwybwokic7nmr1t33abdbjoq,1,34.4,101.0,2025-04-06T21:56:00.084Z,2025-04-06T22:58:57Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632647957,56,Back,5632647959,347,,5632647961,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797621769,712,5,2,91,0,87c66ubwpzykovmkaf1t46bis,0,65.6,-1.0,2025-04-06T21:56:00.084Z,2025-04-06T22:58:57Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5632647981,233,557,5632647355,347,,5632647353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
