id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823748897,615,43,2,68,44,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-22T00:34:25.094Z,2025-06-22T01:20:25Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5777443737,144,44,5777340335,56,Back,5777340337,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748901,616,61,2,68,45,5qfq6cwtrgzd2szijivns7rjl,0,37.7,72.7,2025-06-22T00:34:25.685Z,2025-06-22T01:20:22Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5777340365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748917,593,1,2,68,46,224tl8u2smnbyliroayk69nt0,1,33.6,21.9,2025-06-22T00:34:26.704Z,2025-06-22T01:55:14Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777340445,140,40.7,5777340441,3,,5777340443,56,Back,5777340449,212,8.6,5777340451,213,0.53,5777340447,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748919,594,1,2,68,48,224tl8u2smnbyliroayk69nt0,0,40.7,28.3,2025-06-22T00:34:28.799Z,2025-06-22T01:55:25Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5777340477,213,0.39,5777340469,56,Back,5777340473,141,33.4,5777340467,168,,5777340471,140,48.8,5777340475,212,9.2,5777340465,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748975,617,1,2,68,51,5qfq6cwtrgzd2szijivns7rjl,1,51.8,69.4,2025-06-22T00:34:31.405Z,2025-06-22T00:34:39Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5777340823,141,60.0,5777340819,56,Back,5777340821,140,46.2,5777340825,212,8.7,5777340827,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748983,618,1,2,68,59,5qfq6cwtrgzd2szijivns7rjl,1,58.7,65.5,2025-06-22T00:34:39.501Z,2025-06-22T00:34:41Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5777340877,212,8.4,5777340875,141,77.3,5777340871,56,Center,5777340873,140,61.2,5777340879,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749007,619,1,2,69,1,5qfq6cwtrgzd2szijivns7rjl,1,62.4,92.3,2025-06-22T00:34:41.806Z,2025-06-22T00:34:44Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777341013,213,3.30,5777341009,141,88.0,5777341011,212,18.4,5777341005,56,Back,5777341007,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749025,620,1,2,69,3,5qfq6cwtrgzd2szijivns7rjl,1,45.1,88.0,2025-06-22T00:34:44.221Z,2025-06-22T00:34:48Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777341139,56,Back,5777341143,141,48.4,5777341147,213,4.69,5777341145,212,26.9,5777341141,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749045,621,1,2,69,7,5qfq6cwtrgzd2szijivns7rjl,1,51.1,54.6,2025-06-22T00:34:48.069Z,2025-06-22T00:34:50Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777341265,140,76.0,5777341271,213,5.47,5777341273,1,,5777341267,141,13.8,5777341263,56,Right,5777341269,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749053,622,1,2,69,10,5qfq6cwtrgzd2szijivns7rjl,0,69.8,11.9,2025-06-22T00:34:50.614Z,2025-06-22T00:34:52Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5777341339,155,,5777341349,213,0.13,5777341343,140,88.2,5777341347,212,19.5,5777341345,141,15.5,5777341341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749089,595,12,2,69,12,224tl8u2smnbyliroayk69nt0,1,20.8,91.8,2025-06-22T00:34:53.256Z,2025-06-22T01:15:00Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777341537,140,22.2,5777341539,141,100.0,5777341569,167,,5777341543,213,1.34,5777341535,56,Back,5777341541,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749093,596,5,2,69,13,224tl8u2smnbyliroayk69nt0,0,20.7,101.3,2025-06-22T00:34:53.790Z,2025-06-22T02:27:20Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777341561,56,Back,5777341621,233,623,5777341563,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749095,623,5,2,69,13,5qfq6cwtrgzd2szijivns7rjl,1,79.3,-1.3,2025-06-22T00:34:53.790Z,2025-06-22T02:27:19Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5777341571,56,Right,5777341573,347,,5777341605,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749131,624,1,2,69,17,5qfq6cwtrgzd2szijivns7rjl,1,81.9,0.0,2025-06-22T00:34:58.142Z,2025-06-22T00:35:02Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5777341779,213,2.84,5777341773,140,42.6,5777341781,1,,5777341777,212,43.2,5777341769,107,,5777341771,56,Back,5777341775,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749145,625,1,2,69,22,5qfq6cwtrgzd2szijivns7rjl,1,50.8,26.2,2025-06-22T00:35:02.558Z,2025-06-22T00:35:05Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777341855,141,63.9,5777341851,56,Back,5777341857,212,26.8,5777341853,140,43.2,5777341859,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749161,626,1,2,69,24,5qfq6cwtrgzd2szijivns7rjl,1,43.2,63.9,2025-06-22T00:35:05.261Z,2025-06-22T00:35:09Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777341937,56,Back,5777341943,212,18.9,5777341939,140,42.2,5777341941,141,91.7,5777341945,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749185,627,1,2,69,28,5qfq6cwtrgzd2szijivns7rjl,1,41.6,91.7,2025-06-22T00:35:09.077Z,2025-06-22T00:35:16Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777342103,141,76.1,5777342101,140,40.1,5777342099,56,Back,5777342107,213,4.56,5777342105,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749199,628,1,2,69,36,5qfq6cwtrgzd2szijivns7rjl,0,39.4,75.6,2025-06-22T00:35:16.423Z,2025-06-22T00:35:17Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777342159,141,78.2,5777342153,157,,5777342161,212,64.4,5777342165,1,,5777342163,213,0.03,5777342155,56,Center,5777342157,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749209,597,5,2,69,37,224tl8u2smnbyliroayk69nt0,1,-0.8,22.1,2025-06-22T00:35:17.856Z,2025-06-22T02:27:20Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777342219,346,,5777342735,233,629,5777342217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749299,629,5,2,69,37,5qfq6cwtrgzd2szijivns7rjl,0,100.8,77.9,2025-06-22T00:35:17.856Z,2025-06-22T02:27:20Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777342717,346,,5777342715,56,Center,5777342761,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749227,598,1,2,69,40,224tl8u2smnbyliroayk69nt0,1,3.8,53.4,2025-06-22T00:35:21.168Z,2025-06-22T00:35:26Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5777342317,124,,5777342323,141,59.6,5777342327,213,0.42,5777342331,237,,5777342319,56,Back,5777342325,212,10.4,5777342321,140,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749269,599,1,2,69,45,224tl8u2smnbyliroayk69nt0,1,23.6,64.0,2025-06-22T00:35:25.928Z,2025-06-22T00:35:29Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777342563,213,1.66,5777342557,140,22.1,5777342555,56,Back,5777342561,212,18.1,5777342559,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749291,600,1,2,69,49,224tl8u2smnbyliroayk69nt0,0,22.1,90.5,2025-06-22T00:35:29.464Z,2025-06-22T00:35:31Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5777342673,141,68.2,5777342669,56,Back,5777342677,213,5.35,5777342675,212,18.9,5777342671,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749305,630,8,2,69,51,5qfq6cwtrgzd2szijivns7rjl,1,54.4,48.4,2025-06-22T00:35:31.671Z,2025-06-22T00:35:32Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5777342747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749345,632,1,2,69,53,5qfq6cwtrgzd2szijivns7rjl,0,73.9,45.8,2025-06-22T00:35:34.030Z,2025-06-22T00:35:36Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5777342937,140,72.5,5777342935,56,Center,5777342941,212,12.6,5777342939,141,64.2,5777342943,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749395,602,1,2,70,1,224tl8u2smnbyliroayk69nt0,0,11.6,7.7,2025-06-22T00:35:41.753Z,2025-06-22T00:35:43Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777343213,213,0.18,5777343209,141,18.0,5777343203,157,,5777343205,56,Back,5777343207,140,48.1,5777343211,212,39.0,5777343215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749405,633,1,2,70,2,5qfq6cwtrgzd2szijivns7rjl,1,34.4,61.5,2025-06-22T00:35:43.320Z,2025-06-22T00:35:44Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777343273,141,69.6,5777343267,3,,5777343277,213,0.82,5777343269,56,Back,5777343275,212,7.5,5777343271,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749441,635,1,2,70,4,5qfq6cwtrgzd2szijivns7rjl,1,39.3,69.6,2025-06-22T00:35:44.830Z,2025-06-22T00:35:47Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777343469,56,Center,5777343473,141,62.4,5777343479,213,5.97,5777343471,140,53.7,5777343475,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749447,636,61,2,70,7,5qfq6cwtrgzd2szijivns7rjl,0,51.0,60.8,2025-06-22T00:35:47.686Z,2025-06-22T00:35:48Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777343489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749455,637,4,2,70,9,5qfq6cwtrgzd2szijivns7rjl,1,53.8,94.1,2025-06-22T00:35:49.797Z,2025-06-22T01:46:26Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777343557,152,,5777343555,56,Left,5777343573,233,603,5777343559,265,,5777343553,13,,5777343561,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749459,603,4,2,70,9,224tl8u2smnbyliroayk69nt0,0,46.2,5.9,2025-06-22T00:35:49.798Z,2025-06-22T01:46:26Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5777343569,265,,5777343563,13,,5777343579,233,637,5777343567,152,,5777343571,285,,5777343565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749607,638,1,2,70,32,5qfq6cwtrgzd2szijivns7rjl,1,53.9,87.1,2025-06-22T00:36:13.341Z,2025-06-22T00:36:15Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777344333,141,73.8,5777344325,152,,5777344321,5,,5777344337,213,3.71,5777344329,56,Back,5777344331,140,40.4,5777344335,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749633,639,1,2,70,35,5qfq6cwtrgzd2szijivns7rjl,1,40.4,73.8,2025-06-22T00:36:15.733Z,2025-06-22T00:36:18Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777344487,213,4.49,5777344489,1,,5777344483,141,27.1,5777344485,212,32.6,5777344479,56,Back,5777344481,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749681,640,1,2,70,38,5qfq6cwtrgzd2szijivns7rjl,1,38.5,22.7,2025-06-22T00:36:18.526Z,2025-06-22T00:36:24Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777344759,140,44.2,5777344761,141,44.2,5777344765,213,1.18,5777344757,56,Back,5777344763,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749675,604,83,2,70,43,224tl8u2smnbyliroayk69nt0,0,61.7,61.7,2025-06-22T00:36:23.899Z,2025-06-22T00:36:27Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5777344925,399,1m1s5p5j607baa6lany39txxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749697,641,1,2,70,44,5qfq6cwtrgzd2szijivns7rjl,1,31.5,29.7,2025-06-22T00:36:24.709Z,2025-06-22T00:36:26Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5777344901,56,Back,5777344905,141,20.1,5777344907,212,7.1,5777344909,213,4.32,5777344903,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749727,642,1,2,70,47,5qfq6cwtrgzd2szijivns7rjl,0,28.9,20.1,2025-06-22T00:36:28.037Z,2025-06-22T01:07:26Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777345085,141,13.4,5777345087,212,15.6,5777345081,56,Back,5777345083,140,43.1,5777345089,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823753061,641,61,2,70,48,224tl8u2smnbyliroayk69nt0,0,58.8,77.3,2025-06-22T00:36:28.720Z,2025-06-22T01:08:01Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777419767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749741,643,1,2,70,49,5qfq6cwtrgzd2szijivns7rjl,1,43.2,13.4,2025-06-22T00:36:29.878Z,2025-06-22T00:36:33Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5777345171,140,56.6,5777345175,212,14.5,5777345177,213,0.26,5777345169,56,Right,5777345173,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749749,644,1,2,70,52,5qfq6cwtrgzd2szijivns7rjl,0,52.8,26.8,2025-06-22T00:36:33.046Z,2025-06-22T00:36:33Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777345227,56,Center,5777345231,141,30.0,5777345235,213,0.09,5777345233,212,24.4,5777345229,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749787,606,1,2,70,56,224tl8u2smnbyliroayk69nt0,1,29.0,82.4,2025-06-22T00:36:36.505Z,2025-06-22T00:36:38Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5777345445,213,0.25,5777345441,141,87.2,5777345437,56,Back,5777345439,140,41.3,5777345443,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749797,607,1,2,70,58,224tl8u2smnbyliroayk69nt0,1,41.3,87.2,2025-06-22T00:36:38.618Z,2025-06-22T00:36:40Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5777345497,213,4.81,5777345487,3,,5777345493,141,79.1,5777345489,56,Back,5777345491,140,41.8,5777345495,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749805,608,1,2,70,59,224tl8u2smnbyliroayk69nt0,0,39.8,77.3,2025-06-22T00:36:40.257Z,2025-06-22T00:36:41Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5777345537,56,Back,5777345547,1,,5777345543,212,3.8,5777345563,286,,5777345539,140,43.4,5777345541,141,76.4,5777345559,233,645,5777345535,157,,5777345545,213,6.12,5777345557,236,,,,,,,,,,,,,,,,,,,,,,
2823749801,645,74,2,70,59,5qfq6cwtrgzd2szijivns7rjl,1,47.4,27.1,2025-06-22T00:36:40.258Z,2025-06-22T00:36:42Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777345611,233,608,5777345519,56,Back,5777345521,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749835,646,44,2,71,2,5qfq6cwtrgzd2szijivns7rjl,1,66.4,30.1,2025-06-22T00:36:43.318Z,2025-06-22T01:41:01Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5777345729,233,609,5777345675,56,Center,5777345677,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749843,609,44,2,71,2,224tl8u2smnbyliroayk69nt0,0,33.6,69.9,2025-06-22T00:36:43.319Z,2025-06-22T01:55:40Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777345775,233,646,5777345723,285,,5777345721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749859,647,1,2,71,3,5qfq6cwtrgzd2szijivns7rjl,1,53.5,34.6,2025-06-22T00:36:43.919Z,2025-06-22T00:36:46Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5777345833,213,4.74,5777345829,141,23.9,5777345823,3,,5777345831,212,7.3,5777345825,56,Center,5777345827,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749863,648,1,2,71,4,5qfq6cwtrgzd2szijivns7rjl,1,53.2,21.0,2025-06-22T00:36:45.126Z,2025-06-22T00:40:19Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777345871,141,21.0,5777345875,213,3.14,5777345873,212,6.9,5777345867,56,Back,5777345869,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749871,649,1,2,71,5,5qfq6cwtrgzd2szijivns7rjl,1,46.6,21.0,2025-06-22T00:36:45.974Z,2025-06-22T00:36:47Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5777345911,56,Back,5777345915,141,37.6,5777345917,212,11.4,5777345919,213,1.71,5777345913,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749881,650,1,2,71,7,5qfq6cwtrgzd2szijivns7rjl,1,45.1,37.6,2025-06-22T00:36:47.629Z,2025-06-22T00:36:48Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777345971,213,5.42,5777345969,212,13.4,5777345963,56,Center,5777345965,140,53.4,5777345967,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749891,651,1,2,71,8,5qfq6cwtrgzd2szijivns7rjl,1,53.5,21.2,2025-06-22T00:36:48.805Z,2025-06-22T00:36:49Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5777346035,213,1.57,5777346027,56,Center,5777346031,141,38.8,5777346029,140,53.5,5777346033,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749903,652,1,2,71,9,5qfq6cwtrgzd2szijivns7rjl,1,53.5,38.8,2025-06-22T00:36:49.806Z,2025-06-22T00:36:52Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5777346103,213,5.59,5777346095,56,Right,5777346097,140,72.9,5777346101,212,26.6,5777346099,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749923,653,1,2,71,11,5qfq6cwtrgzd2szijivns7rjl,0,85.0,5.4,2025-06-22T00:36:52.022Z,2025-06-22T00:37:07Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777346239,155,,5777346255,345,,5777346251,1,,5777346249,213,1.63,5777346243,140,81.3,5777346247,212,65.0,5777346237,2,,5777346245,141,100.0,5777346241,56,Left,,,,,,,,,,,,,,,,,,,,,,,,
2823750343,610,5,2,71,20,224tl8u2smnbyliroayk69nt0,1,20.1,-0.9,2025-06-22T00:37:01.146Z,2025-06-22T02:27:21Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777348631,347,,5777348651,233,654,5777348629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749961,654,5,2,71,20,5qfq6cwtrgzd2szijivns7rjl,0,79.9,100.9,2025-06-22T00:37:01.146Z,2025-06-22T02:27:21Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777346471,56,Left,5777348667,233,610,5777346473,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750167,655,18,2,71,46,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-22T00:37:26.891Z,2025-06-22T00:37:27Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777347697,55,656,5777347647,42,,5777347651,59,27,5777347649,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750171,656,19,2,71,46,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-22T00:37:26.892Z,2025-06-22T00:37:28Z,374euncv00zs2oy6ux1u519be,J. Skinner,,,5777347659,42,,5777347667,292,5,5777347665,59,26,5777347673,55,655,5777347669,293,3,5777347663,145,5,5777347671,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750259,657,18,2,71,56,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-22T00:37:36.404Z,2025-06-22T00:37:37Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777348131,44,Midfielder,5777348205,55,658,5777348129,42,,5777348133,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750261,658,19,2,71,56,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-22T00:37:36.405Z,2025-06-22T00:37:37Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5777348159,44,Midfielder,5777348161,55,657,5777348153,59,20,5777348157,293,1,5777348147,42,,5777348155,292,5,5777348151,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750375,611,1,2,72,5,224tl8u2smnbyliroayk69nt0,0,18.5,0.0,2025-06-22T00:37:46.105Z,2025-06-22T00:37:49Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5777348825,212,20.5,5777348821,140,34.1,5777348817,107,,5777348823,141,16.1,5777348827,213,0.64,5777348819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750381,659,8,2,72,9,5qfq6cwtrgzd2szijivns7rjl,1,59.8,62.4,2025-06-22T00:37:49.855Z,2025-06-22T01:19:14Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5777348835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750405,612,1,2,72,10,224tl8u2smnbyliroayk69nt0,1,36.4,19.1,2025-06-22T00:37:50.826Z,2025-06-22T00:39:50Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777348945,212,9.6,5777348947,213,0.71,5777348941,140,43.3,5777348939,56,Back,5777348943,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750409,613,61,2,72,12,224tl8u2smnbyliroayk69nt0,0,43.3,28.3,2025-06-22T00:37:52.779Z,2025-06-22T00:37:53Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5777348959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750433,660,1,2,72,14,5qfq6cwtrgzd2szijivns7rjl,1,45.8,35.2,2025-06-22T00:37:54.757Z,2025-06-22T01:20:21Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5777349069,213,2.65,5777349063,140,38.7,5777349061,56,Back,5777349067,212,8.4,5777349065,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750441,662,1,2,72,15,5qfq6cwtrgzd2szijivns7rjl,1,33.4,41.5,2025-06-22T00:37:56.229Z,2025-06-22T00:37:58Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777349119,140,44.7,5777349117,56,Back,5777349123,212,14.4,5777349125,213,0.61,5777349121,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750459,663,1,2,72,18,5qfq6cwtrgzd2szijivns7rjl,1,44.5,52.1,2025-06-22T00:37:58.485Z,2025-06-22T00:38:01Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777349201,140,43.8,5777349199,56,Back,5777349205,212,10.6,5777349203,141,36.6,5777349209,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750481,664,1,2,72,20,5qfq6cwtrgzd2szijivns7rjl,1,44.6,38.6,2025-06-22T00:38:01.005Z,2025-06-22T00:38:04Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777349363,141,23.9,5777349361,140,41.8,5777349359,56,Back,5777349365,212,10.4,5777349367,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823750495,665,1,2,72,24,5qfq6cwtrgzd2szijivns7rjl,1,41.0,20.3,2025-06-22T00:38:04.621Z,2025-06-22T00:38:09Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5777349453,212,26.1,5777349455,213,1.98,5777349451,141,55.5,5777349449,140,31.0,5777349447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
