id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/value
2809873031,526,1,2,75,30,2n3wgr89m7jl8tmioemit2pgq,1,34.3,63.6,2025-05-03T22:44:53.618Z,2025-05-03T22:45:01Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5700222113,213,4.83,5700222111,212,21.3,5700222107,140,36.7,5700222105,56,Back,5700222109,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873055,527,2,2,75,37,2n3wgr89m7jl8tmioemit2pgq,1,52.7,33.4,2025-05-03T22:45:01.250Z,2025-05-03T22:45:09Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5700222531,56,Center,5700222529,1,,5700222237,140,86.7,5700222239,141,29.2,5700222527,7,dkk3twgai2ldi75eh0xr37hbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873109,742,55,2,75,37,e3k8yw2rbmphyfu5htn4yi5jk,1,25.7,65.0,2025-05-03T22:45:01.251Z,2025-05-03T23:21:28Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5700226651,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873339,743,1,2,76,12,e3k8yw2rbmphyfu5htn4yi5jk,1,26.5,65.4,2025-05-03T22:45:36.279Z,2025-05-03T22:47:31Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5700223683,212,18.5,5700223681,141,45.8,5700223685,213,5.48,5700223675,241,,5700223679,140,38.7,5700223677,56,Back,5700223673,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873357,744,1,2,76,14,e3k8yw2rbmphyfu5htn4yi5jk,1,41.9,43.7,2025-05-03T22:45:38.416Z,2025-05-03T22:47:32Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5700223809,141,27.1,5700223805,56,Back,5700223811,212,17.2,5700223807,140,29.5,5700223813,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873387,745,1,2,76,17,e3k8yw2rbmphyfu5htn4yi5jk,1,28.7,25.4,2025-05-03T22:45:40.550Z,2025-05-03T22:45:44Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5700224003,212,36.3,5700224007,1,,5700223997,56,Right,5700224001,141,8.2,5700223999,140,61.4,5700224005,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873393,746,1,2,76,21,e3k8yw2rbmphyfu5htn4yi5jk,1,61.4,8.2,2025-05-03T22:45:44.742Z,2025-05-03T22:45:47Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5700224057,141,21.7,5700224053,56,Back,5700224059,212,37.7,5700224061,213,2.90,5700224063,1,,5700224055,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873417,747,1,2,76,24,e3k8yw2rbmphyfu5htn4yi5jk,1,36.8,16.3,2025-05-03T22:45:47.983Z,2025-05-03T22:45:49Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700224203,141,34.4,5700224207,213,2.31,5700224201,140,26.1,5700224205,212,16.7,5700224199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873425,748,1,2,76,25,e3k8yw2rbmphyfu5htn4yi5jk,1,24.9,28.4,2025-05-03T22:45:49.503Z,2025-05-03T22:45:52Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5700224279,213,2.45,5700224275,141,46.0,5700224273,140,11.0,5700224277,212,18.9,5700224271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873451,749,1,2,76,28,e3k8yw2rbmphyfu5htn4yi5jk,0,11.0,46.0,2025-05-03T22:45:52.183Z,2025-05-03T22:45:55Z,5htuxrszecd448kld1yguwpas,C. Garner,,,5700224437,212,60.0,5700224433,140,67.7,5700224429,157,,5700224431,56,Center,5700224439,213,6.16,5700224441,1,,5700224435,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873507,528,1,2,76,34,2n3wgr89m7jl8tmioemit2pgq,1,34.9,65.8,2025-05-03T22:45:58.145Z,2025-05-03T22:46:01Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5700224759,212,18.3,5700224755,141,68.4,5700224765,213,0.10,5700224751,140,52.2,5700224747,3,,5700224749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873499,750,83,2,76,37,e3k8yw2rbmphyfu5htn4yi5jk,0,63.2,33.4,2025-05-03T22:46:00.750Z,2025-05-03T22:46:03Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5700224835,399,6tesoh4ckbbkisphokig9yqz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873521,530,1,2,76,38,2n3wgr89m7jl8tmioemit2pgq,1,48.6,65.4,2025-05-03T22:46:02.234Z,2025-05-03T22:46:03Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5700224827,212,30.5,5700224823,140,61.9,5700224821,56,Center,5700224829,213,5.19,5700224825,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873561,531,4,2,76,41,2n3wgr89m7jl8tmioemit2pgq,1,61.6,27.8,2025-05-03T22:46:05.397Z,2025-05-03T22:47:52Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5700225091,152,,5700225093,265,,5700225113,233,751,5700225089,56,Center,5700225095,286,,5700225087,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873535,751,4,2,76,41,e3k8yw2rbmphyfu5htn4yi5jk,0,38.4,72.2,2025-05-03T22:46:05.398Z,2025-05-03T22:46:15Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5700224951,265,,5700225127,233,531,5700224953,285,,5700224947,56,Back,5700224945,13,,5700224949,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873613,532,1,2,76,50,2n3wgr89m7jl8tmioemit2pgq,1,67.6,30.9,2025-05-03T22:46:14.434Z,2025-05-03T22:46:16Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5700225361,5,,5700225363,152,,5700225367,140,73.8,5700225365,56,Center,5700225369,141,56.3,5700225371,212,18.5,5700225375,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873617,533,1,2,76,52,2n3wgr89m7jl8tmioemit2pgq,1,73.8,56.3,2025-05-03T22:46:15.651Z,2025-05-03T22:46:17Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5700225399,213,5.14,5700225395,141,36.3,5700225393,140,79.7,5700225397,212,14.9,5700225391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873629,534,1,2,76,53,2n3wgr89m7jl8tmioemit2pgq,0,79.7,36.3,2025-05-03T22:46:16.937Z,2025-05-03T22:46:18Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5700225453,56,Center,5700225457,141,33.7,5700225455,140,100.0,5700225461,213,6.20,5700225459,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873779,535,5,2,76,54,2n3wgr89m7jl8tmioemit2pgq,0,100.7,36.8,2025-05-03T22:46:18.279Z,2025-05-03T23:27:22Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5700299559,233,752,5700226321,56,Center,5700226323,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873835,752,5,2,76,54,e3k8yw2rbmphyfu5htn4yi5jk,1,-0.7,63.2,2025-05-03T22:46:18.279Z,2025-05-03T23:27:21Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5700226623,346,,5700299521,233,535,5700226621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873789,536,18,2,77,10,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T22:46:33.591Z,2025-05-03T22:48:53Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5700226369,44,Defender,5700226431,55,537,5700226367,42,,5700226371,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873797,537,19,2,77,10,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T22:46:33.592Z,2025-05-03T23:20:41Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5700226397,42,,5700310411,292,4,5700226407,55,536,5700226403,59,22,5700226401,145,8,5700231715,293,5,5700226405,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873967,538,18,2,77,32,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T22:46:56.279Z,2025-05-03T22:48:56Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5700227357,42,,5700227397,55,539,5700227361,59,9,5700227359,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809873973,539,19,2,77,32,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T22:46:56.280Z,2025-05-03T23:20:43Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5700227381,59,71,5700227383,44,Forward,5700310501,292,9,5700227385,55,538,5700231959,293,3,5700227379,145,9,5700227375,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874023,753,1,2,77,46,e3k8yw2rbmphyfu5htn4yi5jk,1,3.0,57.8,2025-05-03T22:47:09.950Z,2025-05-03T22:47:11Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5700227701,212,4.7,5700227703,213,4.83,5700227707,237,,5700227693,124,,5700227697,140,3.5,5700227695,56,Back,5700227699,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874037,754,1,2,77,47,e3k8yw2rbmphyfu5htn4yi5jk,1,4.2,48.2,2025-05-03T22:47:10.886Z,2025-05-03T22:47:12Z,5htuxrszecd448kld1yguwpas,C. Garner,,,5700227769,56,Back,5700227775,212,14.4,5700227771,140,9.1,5700227773,141,28.4,5700227777,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874053,755,1,2,77,48,e3k8yw2rbmphyfu5htn4yi5jk,1,8.6,25.4,2025-05-03T22:47:12.342Z,2025-05-03T22:47:15Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5700227869,212,11.3,5700227865,140,12.2,5700227871,213,5.05,5700227867,141,9.7,5700227863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874059,756,1,2,77,52,e3k8yw2rbmphyfu5htn4yi5jk,0,10.6,3.2,2025-05-03T22:47:15.630Z,2025-05-03T22:47:16Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700227897,140,21.1,5700227903,213,0.05,5700227895,56,Back,5700227901,212,11.0,5700227899,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874061,540,61,2,77,53,2n3wgr89m7jl8tmioemit2pgq,1,78.1,91.7,2025-05-03T22:47:16.652Z,2025-05-03T22:47:16Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5700227909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874063,541,5,2,77,53,2n3wgr89m7jl8tmioemit2pgq,0,79.9,101.3,2025-05-03T22:47:17.385Z,2025-05-03T23:27:22Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5700227931,56,Left,5700228501,233,757,5700227933,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874137,757,5,2,77,53,e3k8yw2rbmphyfu5htn4yi5jk,1,20.1,-1.3,2025-05-03T22:47:17.385Z,2025-05-03T23:27:22Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700228423,56,Back,5700228475,233,541,5700228425,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874313,758,18,2,78,29,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-03T22:47:52.818Z,2025-05-03T22:47:53Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5700229299,42,,5700229305,59,4,5700229303,44,Midfielder,5700229345,55,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874317,759,19,2,78,29,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-03T22:47:52.819Z,2025-05-03T23:24:15Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5700319617,293,4,5700229327,44,Midfielder,5700229319,42,,5700229323,145,4,5700229325,59,42,5700319615,292,6,5700229329,55,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874349,760,18,2,78,37,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-03T22:48:00.906Z,2025-05-03T22:48:02Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5700229565,59,9,5700229561,42,,5700229627,55,761,5700229563,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874353,761,19,2,78,37,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-03T22:48:00.907Z,2025-05-03T23:24:17Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5700319717,292,6,5700229573,145,10,5700229577,44,Midfielder,5700319719,293,4,5700229575,59,19,5700229569,42,,5700229579,55,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874393,762,1,2,78,43,e3k8yw2rbmphyfu5htn4yi5jk,1,28.4,0.0,2025-05-03T22:48:06.902Z,2025-05-03T22:48:44Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5700229795,107,,5700229799,140,32.8,5700229797,56,Back,5700229801,141,12.4,5700229803,212,10.4,5700229805,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874397,763,1,2,78,44,e3k8yw2rbmphyfu5htn4yi5jk,1,33.3,13.0,2025-05-03T22:48:07.702Z,2025-05-03T22:48:08Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5700229839,141,9.2,5700229835,56,Back,5700229891,156,,5700229837,140,25.2,5700229841,212,8.9,5700229843,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874417,764,1,2,78,46,e3k8yw2rbmphyfu5htn4yi5jk,0,26.9,9.9,2025-05-03T22:48:09.974Z,2025-05-03T22:59:05Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5700257107,233,543,5700229957,56,Back,5700229965,213,2.94,5700229963,212,6.7,5700229959,140,20.7,5700229961,141,11.9,5700232091,236,,5700232093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874443,543,74,2,78,46,2n3wgr89m7jl8tmioemit2pgq,1,82.6,90.4,2025-05-03T22:48:09.975Z,2025-05-03T23:21:13Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5700257099,56,Left,5700257101,285,,5700257145,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874441,765,1,2,78,48,e3k8yw2rbmphyfu5htn4yi5jk,1,25.6,12.5,2025-05-03T22:48:11.549Z,2025-05-03T22:49:07Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5700230123,213,2.95,5700230119,141,15.8,5700230121,212,12.0,5700230115,56,Back,5700230117,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874449,766,1,2,78,49,e3k8yw2rbmphyfu5htn4yi5jk,0,18.3,11.6,2025-05-03T22:48:12.790Z,2025-05-03T22:48:14Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5700230161,212,23.3,5700230157,141,19.4,5700230165,213,0.23,5700230153,140,39.9,5700230169,1,,5700230149,56,Back,5700230145,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874435,542,43,2,78,50,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T22:48:13.714Z,2025-05-03T23:19:31Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5700230077,141,74.8,5700230073,56,Center,5700230075,140,82.6,5700230079,212,20.4,5700307193,144,1,5700230081,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874497,544,1,2,78,52,2n3wgr89m7jl8tmioemit2pgq,1,62.7,71.5,2025-05-03T22:48:15.881Z,2025-05-03T22:48:21Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5700230411,212,20.7,5700230407,140,81.1,5700230413,213,0.37,5700230409,141,82.6,5700230405,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874545,545,1,2,78,57,2n3wgr89m7jl8tmioemit2pgq,0,87.5,92.4,2025-05-03T22:48:21.009Z,2025-05-03T23:19:55Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5700230731,213,4.70,5700230729,212,55.1,5700230733,1,,5700230723,140,87.0,5700230727,141,11.4,5700230721,56,Right,5700230717,155,,5700230715,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874531,767,12,2,79,2,e3k8yw2rbmphyfu5htn4yi5jk,1,7.5,55.8,2025-05-03T22:48:25.822Z,2025-05-03T22:49:30Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5700232901,213,1.24,5700232899,212,10.6,5700232895,140,10.8,5700232897,141,70.5,5700232967,15,,5700230641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874605,546,1,2,79,4,2n3wgr89m7jl8tmioemit2pgq,1,86.1,10.9,2025-05-03T22:48:28.331Z,2025-05-03T22:48:36Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5700231109,141,18.9,5700231105,56,Right,5700231107,140,71.5,5700231111,212,16.3,5700231113,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874611,547,4,2,79,12,2n3wgr89m7jl8tmioemit2pgq,1,87.4,15.6,2025-05-03T22:48:36.083Z,2025-05-03T23:12:07Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5700231137,13,,5700231229,233,768,5700231139,56,Right,5700231145,286,,5700286357,295,,5700231141,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874609,768,4,2,79,12,e3k8yw2rbmphyfu5htn4yi5jk,0,12.6,84.4,2025-05-03T22:48:36.084Z,2025-05-03T23:11:35Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700231199,152,,5700231195,295,,5700231201,285,,5700231193,13,,5700231197,56,Back,5700231275,233,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874905,548,15,2,79,56,2n3wgr89m7jl8tmioemit2pgq,1,86.1,18.2,2025-05-03T22:49:19.921Z,2025-05-03T23:14:57Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5700232931,56,Right,5700290897,82,,5700293923,26,,5700293109,72,,5700290751,66,,5700293123,100,,5700293127,147,37.5,5700293131,231,44.8,5700293129,230,5700293125,146,95.9,5700293119,458,5700293141,233,5700293115,103,19,5700293113,102,5700293111,80,,98.8,769,,,,,,,,,,,45.6,,,
2809875025,769,10,2,79,56,e3k8yw2rbmphyfu5htn4yi5jk,1,4.1,62.5,2025-05-03T22:49:20.021Z,2025-05-03T23:14:39Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5700233623,56,Back,5700293175,233,548,5700239469,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809874921,549,6,2,80,1,2n3wgr89m7jl8tmioemit2pgq,1,95.5,34.2,2025-05-03T22:49:24.706Z,2025-05-03T23:25:45Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5700233063,75,,5700291315,233,770,5700233061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875027,770,6,2,80,1,e3k8yw2rbmphyfu5htn4yi5jk,0,4.5,65.8,2025-05-03T22:49:24.706Z,2025-05-03T23:25:46Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5700233643,73,,5700233641,56,Back,5700291337,233,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875035,550,1,2,80,16,2n3wgr89m7jl8tmioemit2pgq,0,99.5,0.5,2025-05-03T22:49:40.178Z,2025-05-03T22:49:41Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5700233699,155,,5700233709,212,35.6,5700233695,2,,5700233705,140,94.8,5700233711,213,1.71,5700233707,141,52.4,5700233703,56,Center,5700233697,6,,5700233701,223,5700233713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875057,771,12,2,80,19,e3k8yw2rbmphyfu5htn4yi5jk,1,9.6,67.7,2025-05-03T22:49:42.670Z,2025-05-03T22:49:46Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5700233821,15,,5700233793,56,Back,5700233797,141,61.8,5700233795,140,22.9,5700233801,213,6.00,5700233799,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875099,772,12,2,80,22,e3k8yw2rbmphyfu5htn4yi5jk,1,24.1,62.6,2025-05-03T22:49:45.822Z,2025-05-03T22:49:47Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5700234015,141,18.7,5700234019,213,5.28,5700234011,56,Back,5700234013,140,42.3,5700234017,212,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875155,551,1,2,80,26,2n3wgr89m7jl8tmioemit2pgq,1,37.8,87.4,2025-05-03T22:49:50.282Z,2025-05-03T22:49:56Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5700234365,212,31.9,5700234363,141,42.5,5700234367,213,4.42,5700234359,56,Back,5700234361,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875181,552,1,2,80,32,2n3wgr89m7jl8tmioemit2pgq,0,29.1,38.9,2025-05-03T22:49:56.222Z,2025-05-03T22:50:00Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5700234513,56,Center,5700234517,141,27.4,5700234511,155,,5700234519,212,34.6,5700234515,140,61.2,5700234523,1,,5700234521,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875205,773,1,2,80,38,e3k8yw2rbmphyfu5htn4yi5jk,0,35.6,79.2,2025-05-03T22:50:02.269Z,2025-05-03T22:54:10Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5700234627,141,72.0,5700234623,56,Center,5700234621,3,,5700234629,212,34.8,5700234631,213,6.14,5700234633,1,,5700234625,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875247,553,1,2,80,41,2n3wgr89m7jl8tmioemit2pgq,1,38.7,34.6,2025-05-03T22:50:05.355Z,2025-05-03T22:50:08Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5700234805,56,Back,5700234809,141,49.7,5700234813,213,2.64,5700234811,212,21.5,5700234807,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875259,554,1,2,80,44,2n3wgr89m7jl8tmioemit2pgq,1,16.6,45.4,2025-05-03T22:50:07.852Z,2025-05-03T22:50:10Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5700234871,212,40.4,5700234873,213,0.25,5700234875,1,,5700234867,140,53.9,5700234863,157,,5700234869,141,59.9,5700234865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875265,555,61,2,80,46,2n3wgr89m7jl8tmioemit2pgq,1,53.9,59.9,2025-05-03T22:50:10.046Z,2025-05-03T22:50:10Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5700234887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875299,556,1,2,80,47,2n3wgr89m7jl8tmioemit2pgq,1,49.5,59.3,2025-05-03T22:50:11.314Z,2025-05-03T22:50:13Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5700235081,140,45.1,5700235079,56,Back,5700235087,213,3.73,5700235083,141,54.8,5700235085,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875309,557,1,2,80,50,2n3wgr89m7jl8tmioemit2pgq,1,38.1,50.4,2025-05-03T22:50:13.634Z,2025-05-03T22:50:14Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5700235111,56,Back,5700235117,212,16.1,5700235113,140,44.0,5700235115,141,28.6,5700235119,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809875357,558,1,2,80,51,2n3wgr89m7jl8tmioemit2pgq,1,44.0,28.6,2025-05-03T22:50:14.609Z,2025-05-03T22:50:21Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5700235433,141,34.3,5700235437,213,2.94,5700235429,56,Back,5700235431,140,26.2,5700235435,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
