id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2813241509,534,1,2,82,53,7c9knuwazz9k9449u5rnuuy5m,0,24.1,84.4,2025-05-11T04:17:29.594Z,2025-05-11T04:17:32Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718851895,212,62.8,5718851899,1,,5718851897,213,5.79,5718851889,56,Center,5718851887,155,,5718851893,141,40.9,5718851891,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241519,737,12,2,82,58,ak0rmms5xl49w57i2rvid1tk9,1,23.8,57.9,2025-05-11T04:17:34.475Z,2025-05-11T04:17:37Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718851969,15,,5718851949,56,Back,5718851955,141,50.4,5718851959,213,5.88,5718851953,140,35.2,5718851957,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241539,739,1,2,83,1,ak0rmms5xl49w57i2rvid1tk9,1,35.2,50.4,2025-05-11T04:17:37.099Z,2025-05-11T04:17:42Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,5718852063,141,71.3,5718852061,140,48.0,5718852067,213,0.81,5718852059,56,Back,5718852065,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241559,740,1,2,83,6,ak0rmms5xl49w57i2rvid1tk9,1,58.3,76.8,2025-05-11T04:17:42.285Z,2025-05-11T04:17:49Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5718852217,56,Right,5718852221,141,9.2,5718852215,196,,5718852219,140,85.7,5718852223,212,54.2,5718852213,155,,5718852225,213,5.27,5718852227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241565,741,61,2,83,13,ak0rmms5xl49w57i2rvid1tk9,0,85.7,9.2,2025-05-11T04:17:49.612Z,2025-05-11T04:17:50Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,5718852255,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241613,536,1,2,83,20,7c9knuwazz9k9449u5rnuuy5m,0,14.9,91.8,2025-05-11T04:17:56.843Z,2025-05-11T04:17:58Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718852491,155,,5718852505,1,,5718852493,196,,5718852497,140,31.6,5718852499,141,28.2,5718852503,213,5.10,5718852495,56,Back,5718852501,212,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241629,742,1,2,83,23,ak0rmms5xl49w57i2rvid1tk9,1,74.9,80.4,2025-05-11T04:17:59.364Z,2025-05-11T04:18:01Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5718852579,140,66.5,5718852575,3,,5718852577,56,Center,5718852581,141,68.1,5718852583,212,12.2,5718852585,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241639,744,1,2,83,25,ak0rmms5xl49w57i2rvid1tk9,1,66.5,68.1,2025-05-11T04:18:01.716Z,2025-05-11T04:18:03Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5718852629,141,89.9,5718852625,56,Left,5718852627,140,68.6,5718852633,213,1.42,5718852631,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241653,745,1,2,83,27,ak0rmms5xl49w57i2rvid1tk9,0,68.6,89.9,2025-05-11T04:18:03.692Z,2025-05-11T04:18:05Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,5718852685,155,,5718852689,140,86.6,5718852691,141,48.7,5718852693,212,33.8,5718852687,56,Center,5718852695,213,5.31,5718852697,1,,5718852683,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241677,537,12,2,83,30,7c9knuwazz9k9449u5rnuuy5m,1,12.0,55.8,2025-05-11T04:18:06.362Z,2025-05-11T04:18:09Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718852823,212,45.2,5718852819,140,54.7,5718852821,141,47.8,5718852827,213,6.16,5718852817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241681,538,44,2,83,33,7c9knuwazz9k9449u5rnuuy5m,1,53.0,45.6,2025-05-11T04:18:09.306Z,2025-05-11T04:37:29Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718852845,56,Center,5718880425,233,746,5718852847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241705,746,44,2,83,33,ak0rmms5xl49w57i2rvid1tk9,0,47.0,54.4,2025-05-11T04:18:09.307Z,2025-05-11T04:37:29Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718880441,233,538,5718852981,56,Back,5718852983,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241713,540,61,2,83,34,7c9knuwazz9k9449u5rnuuy5m,1,47.5,47.5,2025-05-11T04:18:10.072Z,2025-05-11T04:34:24Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718853031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241715,747,4,2,83,38,ak0rmms5xl49w57i2rvid1tk9,1,54.2,49.2,2025-05-11T04:18:14.002Z,2025-05-11T06:02:08Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,5718853065,56,Center,5718853071,286,,5718853067,152,,5718999933,294,,5718853063,13,,5718853101,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241703,539,4,2,83,38,7c9knuwazz9k9449u5rnuuy5m,0,45.8,50.8,2025-05-11T04:18:14.003Z,2025-05-11T06:02:05Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,5718853123,233,747,5718853001,152,,5718852999,56,Back,5718853005,285,,5718852997,13,,5718999859,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241799,748,1,2,83,49,ak0rmms5xl49w57i2rvid1tk9,1,54.5,50.0,2025-05-11T04:18:25.173Z,2025-05-11T04:18:28Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,5718853593,5,,5718853605,213,4.81,5718853597,56,Right,5718853601,141,20.6,5718853603,212,20.1,5718853599,140,56.3,5718853595,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241807,749,1,2,83,52,ak0rmms5xl49w57i2rvid1tk9,1,56.3,20.6,2025-05-11T04:18:28.668Z,2025-05-11T04:18:30Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718853645,212,9.1,5718853647,213,0.56,5718853639,140,63.6,5718853643,141,27.7,5718853635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241831,750,1,2,83,53,ak0rmms5xl49w57i2rvid1tk9,1,63.6,27.7,2025-05-11T04:18:29.844Z,2025-05-11T04:18:34Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5718853747,212,15.4,5718853739,140,69.2,5718853735,56,Right,5718853743,141,6.8,5718853749,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241847,751,1,2,83,57,ak0rmms5xl49w57i2rvid1tk9,1,69.2,6.8,2025-05-11T04:18:33.788Z,2025-05-11T04:18:37Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,5718853833,56,Right,5718853841,213,2.79,5718853837,141,12.4,5718853839,212,11.0,5718853835,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241879,752,1,2,84,1,ak0rmms5xl49w57i2rvid1tk9,1,57.2,13.4,2025-05-11T04:18:37.340Z,2025-05-11T04:18:44Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718854065,140,78.0,5718854069,212,23.0,5718854063,56,Center,5718854071,213,0.32,5718854061,155,,5718854067,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241895,753,1,2,84,8,ak0rmms5xl49w57i2rvid1tk9,1,75.0,14.6,2025-05-11T04:18:44.124Z,2025-05-11T04:18:47Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,5718854163,141,6.4,5718854161,140,89.9,5718854167,213,5.94,5718854159,56,Right,5718854165,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241881,541,83,2,84,8,7c9knuwazz9k9449u5rnuuy5m,0,28.5,81.2,2025-05-11T04:18:44.457Z,2025-05-11T04:18:50Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,5718854301,399,cfx7vo0kbjvcly2nf1b7papsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241901,754,3,2,84,10,ak0rmms5xl49w57i2rvid1tk9,0,88.9,7.2,2025-05-11T04:18:46.864Z,2025-05-11T04:18:50Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,5718854195,286,,5718854251,233,542,5718854193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241907,542,7,2,84,10,7c9knuwazz9k9449u5rnuuy5m,1,11.1,92.8,2025-05-11T04:18:46.865Z,2025-05-11T04:18:51Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,5718854229,233,754,5718854217,56,Back,5718854219,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241951,544,1,2,84,16,7c9knuwazz9k9449u5rnuuy5m,1,33.3,94.7,2025-05-11T04:18:52.521Z,2025-05-11T04:18:56Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,5718854449,140,12.3,5718854455,213,3.44,5718854447,56,Back,5718854453,212,23.1,5718854451,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813241989,545,1,2,84,20,7c9knuwazz9k9449u5rnuuy5m,1,14.0,81.4,2025-05-11T04:18:56.609Z,2025-05-11T04:19:04Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718854673,140,12.6,5718854671,56,Back,5718854675,141,34.3,5718854679,213,4.67,5718854681,1,,5718854677,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242011,546,1,2,84,28,7c9knuwazz9k9449u5rnuuy5m,1,27.1,28.0,2025-05-11T04:19:04.321Z,2025-05-11T04:19:07Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718854765,56,Back,5718854769,141,54.0,5718854771,212,21.2,5718854767,140,16.0,5718854773,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242051,547,1,2,84,31,7c9knuwazz9k9449u5rnuuy5m,1,16.0,54.0,2025-05-11T04:19:07.041Z,2025-05-11T04:19:14Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718854907,212,23.5,5718854909,213,1.24,5718854905,141,86.6,5718854901,56,Back,5718854903,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242079,548,1,2,84,38,7c9knuwazz9k9449u5rnuuy5m,1,28.5,85.7,2025-05-11T04:19:14.129Z,2025-05-11T04:19:21Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718855057,141,72.6,5718855055,140,44.1,5718855059,212,18.6,5718855053,56,Back,5718855061,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242067,755,83,2,84,42,ak0rmms5xl49w57i2rvid1tk9,0,62.8,27.1,2025-05-11T04:19:18.428Z,2025-05-11T04:19:26Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5718855189,399,40qi53orb0eur2jevowkvrcb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242075,756,83,2,84,44,ak0rmms5xl49w57i2rvid1tk9,0,62.8,27.1,2025-05-11T04:19:20.548Z,2025-05-11T04:19:25Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5718855181,399,40qi53orb0eur2jevowkvrcb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242097,549,1,2,84,45,7c9knuwazz9k9449u5rnuuy5m,1,39.1,73.6,2025-05-11T04:19:21.369Z,2025-05-11T04:19:25Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718855169,212,21.7,5718855165,140,18.4,5718855163,56,Back,5718855167,141,73.6,5718855171,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242109,550,1,2,84,49,7c9knuwazz9k9449u5rnuuy5m,1,25.6,77.2,2025-05-11T04:19:25.489Z,2025-05-11T04:19:29Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718855275,212,41.3,5718855279,1,,5718855277,213,4.89,5718855269,56,Back,5718855273,141,17.4,5718855271,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242113,551,1,2,84,53,7c9knuwazz9k9449u5rnuuy5m,1,35.4,10.1,2025-05-11T04:19:29.713Z,2025-05-11T04:33:55Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,5718855311,212,23.7,5718855313,213,2.57,5718855309,141,28.8,5718855305,56,Back,5718855307,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242119,552,43,2,84,55,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T04:19:31.665Z,2025-05-11T04:33:53Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718855343,140,5.0,5718855347,212,13.0,5718855341,56,Back,5718879627,144,1,5718855345,141,36.4,5718855349,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242135,553,1,2,85,0,7c9knuwazz9k9449u5rnuuy5m,0,11.6,15.0,2025-05-11T04:19:36.841Z,2025-05-11T04:19:40Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718855455,212,67.7,5718855449,56,Right,5718855459,1,,5718855447,157,,5718855457,213,6.12,5718855451,140,75.2,5718855453,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242137,554,5,2,85,4,7c9knuwazz9k9449u5rnuuy5m,0,76.4,-1.0,2025-05-11T04:19:40.472Z,2025-05-11T05:23:25Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718855465,56,Right,5718855619,233,757,5718855467,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242159,757,5,2,85,4,ak0rmms5xl49w57i2rvid1tk9,1,23.6,101.0,2025-05-11T04:19:40.472Z,2025-05-11T05:23:24Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5718855601,233,554,5718855583,347,,5718855581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242215,758,1,2,85,10,ak0rmms5xl49w57i2rvid1tk9,1,21.6,100.0,2025-05-11T04:19:46.109Z,2025-05-11T04:19:58Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,5718855889,107,,5718855893,140,44.4,5718855891,56,Back,5718855899,213,5.92,5718855895,141,87.5,5718855901,1,,5718855897,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242231,759,1,2,85,21,ak0rmms5xl49w57i2rvid1tk9,0,64.1,17.5,2025-05-11T04:19:57.957Z,2025-05-11T04:19:59Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5718855955,212,19.9,5718855949,56,Right,5718855957,213,6.04,5718855951,140,82.5,5718855953,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242251,556,1,2,85,23,7c9knuwazz9k9449u5rnuuy5m,1,16.9,92.4,2025-05-11T04:19:59.609Z,2025-05-11T04:20:02Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,5718856061,56,Back,5718856067,212,11.1,5718856071,213,4.47,5718856063,140,14.4,5718856065,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242259,557,1,2,85,26,7c9knuwazz9k9449u5rnuuy5m,1,22.9,72.7,2025-05-11T04:20:02.497Z,2025-05-11T04:20:04Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718856111,213,5.50,5718856105,140,33.6,5718856109,212,15.9,5718856107,141,56.1,5718856103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242269,558,1,2,85,28,7c9knuwazz9k9449u5rnuuy5m,1,33.6,56.1,2025-05-11T04:20:04.425Z,2025-05-11T04:20:06Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,5718856153,56,Back,5718856161,213,2.00,5718856159,212,11.3,5718856155,140,29.1,5718856157,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242297,559,1,2,85,30,7c9knuwazz9k9449u5rnuuy5m,1,32.2,68.5,2025-05-11T04:20:06.137Z,2025-05-11T04:20:13Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718856369,213,0.30,5718856365,141,86.0,5718856363,140,68.6,5718856367,212,40.0,5718856361,56,Left,5718856371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242307,560,1,2,85,37,7c9knuwazz9k9449u5rnuuy5m,0,89.8,75.3,2025-05-11T04:20:13.242Z,2025-05-11T05:44:30Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5718856417,140,95.0,5718856419,141,46.7,5718856423,213,4.99,5718856415,56,Center,5718856421,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242333,760,12,2,85,39,ak0rmms5xl49w57i2rvid1tk9,1,4.9,52.4,2025-05-11T04:20:15.150Z,2025-05-11T04:20:19Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5718856581,56,Back,5718856587,212,12.5,5718856583,140,15.1,5718856585,141,62.0,5718856589,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242341,761,12,2,85,43,ak0rmms5xl49w57i2rvid1tk9,1,15.1,62.0,2025-05-11T04:20:19.453Z,2025-05-11T04:20:21Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,5718856675,167,,5718856649,212,26.7,5718856645,140,11.8,5718856643,56,Back,5718856647,141,100.0,5718856651,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242357,561,5,2,85,44,7c9knuwazz9k9449u5rnuuy5m,1,88.4,-1.2,2025-05-11T04:20:20.481Z,2025-05-11T04:49:38Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5718856737,347,,5718856745,233,762,5718856733,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242347,762,5,2,85,44,ak0rmms5xl49w57i2rvid1tk9,0,11.6,101.2,2025-05-11T04:20:20.481Z,2025-05-11T05:23:25Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,5718856781,233,561,5718856673,347,,5718856671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242421,562,1,2,86,0,7c9knuwazz9k9449u5rnuuy5m,1,82.3,0.0,2025-05-11T04:20:36.600Z,2025-05-11T04:20:49Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,5718857133,213,1.08,5718857131,212,13.9,5718857123,140,88.5,5718857119,107,,5718857121,56,Right,5718857129,141,16.4,5718857189,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242439,763,4,2,86,3,ak0rmms5xl49w57i2rvid1tk9,1,15.8,87.4,2025-05-11T04:20:39.573Z,2025-05-11T06:02:33Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5718857235,152,,5718857239,285,,5718888937,233,563,5718857237,265,,5719000361,189,,5718857231,13,,5718857233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242423,563,4,2,86,3,7c9knuwazz9k9449u5rnuuy5m,0,84.2,12.6,2025-05-11T04:20:39.574Z,2025-05-11T05:22:47Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718857151,152,,5718857153,265,,5718888943,233,763,5718857147,13,,5718857149,56,Right,5718857155,286,,5718857647,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242463,764,1,2,86,12,ak0rmms5xl49w57i2rvid1tk9,1,22.7,92.9,2025-05-11T04:20:48.565Z,2025-05-11T04:20:52Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5718857385,152,,5718857389,140,14.3,5718857387,56,Back,5718857393,212,13.9,5718857391,141,77.1,5718857395,213,4.03,5718857383,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242467,765,1,2,86,16,ak0rmms5xl49w57i2rvid1tk9,1,12.5,74.8,2025-05-11T04:20:52.191Z,2025-05-11T04:21:39Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718858603,213,5.07,5718858597,140,16.9,5718858601,212,13.2,5718858599,141,56.6,5718858595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242493,766,1,2,86,17,ak0rmms5xl49w57i2rvid1tk9,1,25.8,29.6,2025-05-11T04:20:53.678Z,2025-05-11T04:20:55Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718857527,140,35.7,5718857529,141,16.0,5718857525,56,Back,5718857531,212,13.9,5718857533,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242529,767,1,2,86,19,ak0rmms5xl49w57i2rvid1tk9,1,35.7,16.0,2025-05-11T04:20:54.997Z,2025-05-11T04:21:02Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718857761,212,12.1,5718857757,140,28.0,5718857763,213,2.30,5718857755,56,Back,5718857759,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242537,768,1,2,86,26,ak0rmms5xl49w57i2rvid1tk9,1,31.2,19.0,2025-05-11T04:21:02.197Z,2025-05-11T04:21:03Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718857791,213,5.62,5718857787,141,9.5,5718857789,212,10.5,5718857785,140,39.1,5718857783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242547,769,1,2,86,26,ak0rmms5xl49w57i2rvid1tk9,1,39.1,9.5,2025-05-11T04:21:02.838Z,2025-05-11T04:21:05Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718857865,140,32.8,5718857869,212,8.9,5718857871,213,2.41,5718857867,141,18.2,5718857863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242553,770,1,2,86,29,ak0rmms5xl49w57i2rvid1tk9,1,32.8,18.2,2025-05-11T04:21:05.470Z,2025-05-11T04:21:06Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718857879,56,Back,5718857881,140,37.3,5718857883,141,12.2,5718857885,212,6.2,5718857887,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242561,771,1,2,86,30,ak0rmms5xl49w57i2rvid1tk9,1,37.3,12.2,2025-05-11T04:21:06.517Z,2025-05-11T04:21:10Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,5718857935,212,20.9,5718857933,141,4.4,5718857929,56,Right,5718857931,140,56.6,5718857937,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242567,772,1,2,86,33,ak0rmms5xl49w57i2rvid1tk9,1,56.6,4.4,2025-05-11T04:21:09.830Z,2025-05-11T04:21:11Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718857949,56,Center,5718857955,212,15.6,5718857957,213,1.28,5718857951,140,60.9,5718857953,141,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242569,773,1,2,86,35,ak0rmms5xl49w57i2rvid1tk9,1,60.9,26.3,2025-05-11T04:21:11.182Z,2025-05-11T04:21:12Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5718857963,140,61.9,5718857961,56,Center,5718857967,212,3.4,5718857969,213,5.02,5718857965,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242573,774,1,2,86,35,ak0rmms5xl49w57i2rvid1tk9,0,61.9,21.5,2025-05-11T04:21:11.813Z,2025-05-11T04:21:15Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,5718857981,141,23.0,5718857977,56,Center,5718858045,236,,5718857983,212,5.0,5718857979,140,66.6,5718858047,233,564,5718857985,213,0.20,5718858051,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242579,564,74,2,86,35,7c9knuwazz9k9449u5rnuuy5m,1,34.9,85.0,2025-05-11T04:21:11.814Z,2025-05-11T04:37:34Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718858007,56,Back,5718858009,285,,5718858059,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242587,775,61,2,86,39,ak0rmms5xl49w57i2rvid1tk9,0,63.3,31.7,2025-05-11T04:21:15.703Z,2025-05-11T04:21:16Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5718858065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242613,566,1,2,86,40,7c9knuwazz9k9449u5rnuuy5m,1,34.9,53.1,2025-05-11T04:21:16.176Z,2025-05-11T04:21:19Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718858161,212,23.1,5718858157,140,56.7,5718858163,213,0.14,5718858159,141,57.8,5718858155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813242615,567,1,2,86,43,7c9knuwazz9k9449u5rnuuy5m,1,61.8,53.0,2025-05-11T04:21:19.720Z,2025-05-11T04:21:33Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,1.0,5718858179,213,6.10,5718858175,141,52.2,5718858417,154,,5718858177,212,3.0,5718858415,210,13,5718858171,56,Center,5718858173,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
