id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2810797081,580,1,2,79,31,7neuneh44n9rtsfsh6r0sb9no,1,75.4,84.2,2025-05-05T00:45:00.128Z,2025-05-05T00:45:01Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5705240395,140,75.2,5705240393,56,Left,5705240401,213,1.65,5705240399,212,2.6,5705240397,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797091,581,1,2,79,32,7neuneh44n9rtsfsh6r0sb9no,1,75.2,88.0,2025-05-05T00:45:00.840Z,2025-05-05T00:45:02Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705240451,212,8.2,5705240449,141,87.5,5705240447,140,67.4,5705240445,56,Left,5705240453,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797109,582,1,2,79,33,7neuneh44n9rtsfsh6r0sb9no,1,67.4,87.5,2025-05-05T00:45:01.809Z,2025-05-05T00:45:04Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705240517,56,Center,5705240519,140,56.1,5705240523,212,18.7,5705240521,141,66.3,5705240525,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800961,628,1,2,79,34,7neuneh44n9rtsfsh6r0sb9no,1,62.0,67.9,2025-05-05T00:45:03.241Z,2025-05-05T00:53:49Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705262895,56,Center,5705262903,213,4.64,5705262899,141,57.3,5705262897,140,61.5,5705262901,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797145,583,1,2,79,35,7neuneh44n9rtsfsh6r0sb9no,1,58.2,68.2,2025-05-05T00:45:04.072Z,2025-05-05T00:45:09Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705240707,212,14.6,5705240709,213,0.74,5705240705,141,82.7,5705240701,56,Left,5705240697,155,,5705240703,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810801219,632,61,2,79,38,7neuneh44n9rtsfsh6r0sb9no,1,50.0,50.0,2025-05-05T00:45:07.322Z,2025-05-05T00:54:08Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5705263529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797149,584,4,2,79,39,7neuneh44n9rtsfsh6r0sb9no,1,72.2,81.4,2025-05-05T00:45:08.121Z,2025-05-05T01:03:40Z,,,,5705240735,152,,5705240801,233,655,5705240733,56,Left,5705263039,10,,5705240739,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797137,655,4,2,79,39,b5l2e3csycjb8twvq9ek0j5gq,0,27.8,18.6,2025-05-05T00:45:08.122Z,2025-05-05T00:53:52Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5705240763,56,Back,5705240761,10,,5705240765,152,,5705240819,233,584,5705240767,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797483,585,1,2,80,22,7neuneh44n9rtsfsh6r0sb9no,0,68.4,82.0,2025-05-05T00:45:50.441Z,2025-05-05T00:45:51Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705242759,155,,5705242761,152,,5705242765,140,87.5,5705242757,5,,5705242763,56,Center,5705242775,213,5.55,5705242771,212,27.0,5705242755,2,,5705242767,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797489,656,12,2,80,22,b5l2e3csycjb8twvq9ek0j5gq,1,12.1,37.3,2025-05-05T00:45:51.126Z,2025-05-05T00:45:59Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705242787,140,27.5,5705242789,141,100.0,5705242811,15,,5705242793,213,1.22,5705242791,212,46.4,5705242785,56,Back,5705243215,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797637,586,5,2,80,28,7neuneh44n9rtsfsh6r0sb9no,1,69.6,-0.9,2025-05-05T00:45:56.690Z,2025-05-05T02:00:14Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705243579,56,Right,5705243581,347,,5705243583,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797565,657,5,2,80,28,b5l2e3csycjb8twvq9ek0j5gq,0,30.4,100.9,2025-05-05T00:45:56.690Z,2025-05-05T02:00:14Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705243197,347,,5705243631,233,586,5705243195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797679,587,1,2,80,37,7neuneh44n9rtsfsh6r0sb9no,1,65.4,0.0,2025-05-05T00:46:05.576Z,2025-05-05T00:46:09Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705243823,1,,5705243815,140,87.3,5705243811,107,,5705243819,212,27.1,5705243817,141,19.7,5705243813,56,Right,5705243821,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797685,588,1,2,80,41,7neuneh44n9rtsfsh6r0sb9no,0,93.3,21.6,2025-05-05T00:46:09.674Z,2025-05-05T00:46:11Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5705243877,56,Center,5705243879,140,92.4,5705243883,212,14.4,5705243873,2,,5705243885,213,1.64,5705243881,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797703,658,12,2,80,43,b5l2e3csycjb8twvq9ek0j5gq,1,5.3,50.9,2025-05-05T00:46:11.812Z,2025-05-05T00:46:13Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5705243975,212,17.0,5705244007,167,,5705243971,140,0.0,5705243969,56,Back,5705243977,213,4.33,5705243973,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797697,589,6,2,80,43,7neuneh44n9rtsfsh6r0sb9no,1,99.8,69.4,2025-05-05T00:46:12.176Z,2025-05-05T01:13:37Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5705244063,233,659,5705244015,56,Center,5705244017,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797705,659,6,2,80,43,b5l2e3csycjb8twvq9ek0j5gq,0,0.2,30.6,2025-05-05T00:46:12.176Z,2025-05-05T01:13:38Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5705244031,56,Back,5705244081,233,589,5705244033,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798125,590,18,2,81,33,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-05T00:47:02.181Z,2025-05-05T00:47:03Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705246355,55,591,5705246269,42,,5705246271,44,Forward,5705246273,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798133,591,19,2,81,33,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-05T00:47:02.182Z,2025-05-05T00:47:03Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,5705246315,59,17,5705246323,55,590,5705246313,145,10,5705246321,44,Forward,5705246307,42,,5705246319,293,3,5705246317,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798161,592,18,2,81,39,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-05T00:47:07.830Z,2025-05-05T00:47:08Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705246577,55,593,5705246511,44,Midfielder,5705246513,59,8,5705246509,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798165,593,19,2,81,39,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-05T00:47:07.831Z,2025-05-05T00:47:09Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,5705246535,145,7,5705246531,42,,5705246541,293,2,5705246545,55,592,5705246537,59,19,5705246539,292,6,5705246543,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799075,594,17,2,83,13,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-05T00:48:42.241Z,2025-05-05T01:56:25Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705366397,184,,5705366839,189,,5705251563,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799163,595,1,2,83,50,7neuneh44n9rtsfsh6r0sb9no,0,99.5,99.8,2025-05-05T00:49:18.473Z,2025-05-05T01:06:58Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705251967,155,,5705251971,56,Center,5705251963,2,,5705251973,140,94.0,5705251977,212,29.7,5705252059,233,660,5705251969,223,,5705251975,141,56.9,5705251965,6,,5705251979,213,,,,,,,,,,4.52,,,,,,,,,,,,,,,,,
2810799181,660,41,2,83,51,b5l2e3csycjb8twvq9ek0j5gq,0,11.2,47.9,2025-05-05T00:49:20.104Z,2025-05-05T00:49:22Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5705252051,213,0.10,5705252047,141,53.9,5705252049,212,39.7,5705252045,140,48.8,5705252093,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799213,596,1,2,83,53,7neuneh44n9rtsfsh6r0sb9no,1,36.4,39.4,2025-05-05T00:49:21.952Z,2025-05-05T00:49:24Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5705252229,140,57.9,5705252233,212,30.8,5705252227,56,Center,5705252231,141,70.3,5705252235,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799243,597,1,2,83,55,7neuneh44n9rtsfsh6r0sb9no,1,58.4,72.0,2025-05-05T00:49:23.848Z,2025-05-05T00:49:27Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,5705252413,213,0.51,5705252407,140,80.0,5705252409,141,90.8,5705252411,212,26.0,5705252405,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799257,598,1,2,83,58,7neuneh44n9rtsfsh6r0sb9no,0,83.5,90.0,2025-05-05T00:49:27.385Z,2025-05-05T00:49:28Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705252481,155,,5705252485,140,94.7,5705252491,213,5.14,5705252483,56,Center,5705252487,141,52.2,5705252479,2,,5705252489,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799277,599,5,2,84,2,7neuneh44n9rtsfsh6r0sb9no,0,101.0,58.5,2025-05-05T00:49:30.914Z,2025-05-05T02:00:15Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705252591,56,Center,5705252593,346,,5705253077,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799359,661,5,2,84,2,b5l2e3csycjb8twvq9ek0j5gq,1,-1.0,41.5,2025-05-05T00:49:30.914Z,2025-05-05T02:00:15Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5705253045,56,Back,5705253061,233,599,5705253047,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799369,662,1,2,84,13,b5l2e3csycjb8twvq9ek0j5gq,1,2.8,51.3,2025-05-05T00:49:41.416Z,2025-05-05T00:49:43Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5705253123,237,,5705253115,141,62.1,5705253111,56,Back,5705253125,189,,5705253113,140,21.4,5705253109,124,,5705253117,212,20.9,5705253119,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799379,663,1,2,84,14,b5l2e3csycjb8twvq9ek0j5gq,1,23.9,64.6,2025-05-05T00:49:43.327Z,2025-05-05T00:49:44Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5705253187,56,Back,5705253195,213,4.61,5705253189,140,23.2,5705253191,141,54.3,5705253193,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799405,664,1,2,84,16,b5l2e3csycjb8twvq9ek0j5gq,1,23.2,54.3,2025-05-05T00:49:44.625Z,2025-05-05T00:49:47Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5705253351,213,5.16,5705253343,56,Back,5705253347,141,35.5,5705253349,212,14.2,5705253345,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799461,665,1,2,84,20,b5l2e3csycjb8twvq9ek0j5gq,1,22.6,32.8,2025-05-05T00:49:48.927Z,2025-05-05T00:49:53Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5705253663,213,5.96,5705253655,56,Right,5705253661,212,44.7,5705253665,1,,5705253657,140,63.0,5705253659,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799495,666,1,2,84,25,b5l2e3csycjb8twvq9ek0j5gq,1,61.5,13.7,2025-05-05T00:49:53.625Z,2025-05-05T00:49:57Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705253863,56,Back,5705253865,140,46.6,5705253867,141,48.4,5705253871,213,2.16,5705253869,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799513,667,1,2,84,29,b5l2e3csycjb8twvq9ek0j5gq,0,46.1,49.4,2025-05-05T00:49:57.610Z,2025-05-05T00:49:59Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5705253975,56,Right,5705253981,212,44.0,5705253985,1,,5705253983,213,5.74,5705253973,155,,5705253977,140,82.0,5705253979,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799529,601,12,2,84,32,7neuneh44n9rtsfsh6r0sb9no,1,10.4,84.7,2025-05-05T00:50:01.249Z,2025-05-05T00:50:02Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5705254105,15,,5705254083,140,15.8,5705254089,212,12.9,5705254079,56,Back,5705254143,167,,5705254087,141,100.0,5705254091,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799533,602,5,2,84,33,7neuneh44n9rtsfsh6r0sb9no,0,16.4,101.7,2025-05-05T00:50:01.625Z,2025-05-05T02:00:16Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5705255409,233,668,5705254115,347,,5705254113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799767,668,5,2,84,33,b5l2e3csycjb8twvq9ek0j5gq,1,83.6,-1.7,2025-05-05T00:50:01.625Z,2025-05-05T02:00:16Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5705255301,56,Right,5705255303,347,,5705255399,233,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799771,669,18,2,85,6,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-05T00:50:34.677Z,2025-05-05T00:50:36Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705255325,44,Forward,5705255321,42,,5705255365,55,670,5705255329,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799777,670,19,2,85,6,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-05T00:50:34.678Z,2025-05-05T01:17:53Z,97rzxcaw3u0qqov2uci1m4ges,L. Saldana,,5705255343,145,11,5705255349,55,669,5705255347,44,Forward,5705306143,292,10,5705255339,42,,5705255345,59,48,5705306145,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799823,671,18,2,85,14,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-05T00:50:42.928Z,2025-05-05T00:50:44Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5705255643,55,672,5705255575,42,,5705255579,59,12,5705255577,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799831,672,19,2,85,14,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-05T00:50:42.929Z,2025-05-05T01:17:55Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5705255623,55,671,5705255611,42,,5705306243,293,3,5705255621,44,Midfielder,5705306241,292,6,5705255619,59,6,5705255617,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799917,673,1,2,85,25,b5l2e3csycjb8twvq9ek0j5gq,0,84.2,0.0,2025-05-05T00:50:53.721Z,2025-05-05T01:27:53Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5705256113,56,Right,5705256121,213,1.33,5705256117,141,17.1,5705256119,212,13.4,5705256115,140,87.3,5705256111,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799923,674,44,2,85,25,b5l2e3csycjb8twvq9ek0j5gq,1,91.5,27.4,2025-05-05T00:50:54.387Z,2025-05-05T01:27:48Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5705283205,233,688,5705256141,56,Center,5705256143,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810804917,688,44,2,85,26,7neuneh44n9rtsfsh6r0sb9no,0,8.5,72.6,2025-05-05T00:50:54.388Z,2025-05-05T01:21:06Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705283069,285,,5705283067,56,Back,5705283225,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799955,675,1,2,85,26,b5l2e3csycjb8twvq9ek0j5gq,1,89.3,45.8,2025-05-05T00:50:55.056Z,2025-05-05T01:27:49Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5705284575,168,,5705284581,212,0.7,5705256301,56,Center,5705284583,213,1.57,5705284577,140,89.3,5705284579,141,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810805669,771,61,2,85,31,b5l2e3csycjb8twvq9ek0j5gq,1,90.3,47.6,2025-05-05T00:50:59.388Z,2025-05-05T01:07:24Z,97rzxcaw3u0qqov2uci1m4ges,L. Saldana,,5705286753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799975,603,12,2,85,31,7neuneh44n9rtsfsh6r0sb9no,1,5.9,43.9,2025-05-05T00:50:59.472Z,2025-05-05T01:06:55Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5705256431,213,1.16,5705256429,212,15.3,5705256427,141,64.5,5705256423,56,Back,5705256425,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799981,604,12,2,85,31,7neuneh44n9rtsfsh6r0sb9no,1,10.9,64.5,2025-05-05T00:50:59.752Z,2025-05-05T01:06:53Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705256473,212,3.5,5705256469,140,12.3,5705256475,213,1.13,5705256471,141,69.1,5705256467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799985,605,4,2,85,32,7neuneh44n9rtsfsh6r0sb9no,1,12.4,68.9,2025-05-05T00:51:00.423Z,2025-05-05T01:07:15Z,,,,5705256551,152,,5705256547,10,,5705256549,56,Back,5705256553,285,,5705256775,233,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799973,676,4,2,85,32,b5l2e3csycjb8twvq9ek0j5gq,0,87.6,31.1,2025-05-05T00:51:00.424Z,2025-05-05T00:51:08Z,97rzxcaw3u0qqov2uci1m4ges,L. Saldana,,5705256763,10,,5705256807,233,605,5705256767,152,,5705256769,286,,5705256765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800173,606,1,2,85,57,7neuneh44n9rtsfsh6r0sb9no,0,13.1,69.7,2025-05-05T00:51:26.098Z,2025-05-05T00:51:30Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,5705257575,152,,5705257571,5,,5705257585,213,6.21,5705257581,141,63.6,5705257577,56,Center,5705257587,1,,5705257579,140,67.9,5705257583,212,57.7,5705257573,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800179,677,44,2,86,2,b5l2e3csycjb8twvq9ek0j5gq,1,45.4,39.8,2025-05-05T00:51:30.753Z,2025-05-05T01:15:18Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5705257615,285,,5705300967,233,689,5705257613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810805813,689,44,2,86,2,7neuneh44n9rtsfsh6r0sb9no,0,54.6,60.2,2025-05-05T00:51:30.754Z,2025-05-05T01:21:06Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5705287501,56,Center,5705300991,286,,5705287541,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800185,678,1,2,86,2,b5l2e3csycjb8twvq9ek0j5gq,0,39.0,41.6,2025-05-05T00:51:31.130Z,2025-05-05T00:51:31Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5705257649,213,6.03,5705257647,212,8.5,5705257639,3,,5705257641,56,Back,5705257645,141,38.5,5705257643,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800193,607,1,2,86,4,7neuneh44n9rtsfsh6r0sb9no,0,53.4,61.8,2025-05-05T00:51:33.242Z,2025-05-05T00:51:34Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,5705257693,56,Center,5705257699,212,26.5,5705257697,141,49.9,5705257701,213,5.97,5705257691,157,,5705257695,140,77.4,5705257703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800199,679,59,2,86,6,b5l2e3csycjb8twvq9ek0j5gq,1,25.5,50.1,2025-05-05T00:51:34.656Z,2025-05-05T00:51:35Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5705257729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800221,680,12,2,86,6,b5l2e3csycjb8twvq9ek0j5gq,1,25.5,50.1,2025-05-05T00:51:35.266Z,2025-05-05T00:51:40Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5705257809,212,48.6,5705257807,141,57.6,5705257805,140,71.5,5705257803,56,Center,5705257811,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800213,608,12,2,86,9,7neuneh44n9rtsfsh6r0sb9no,1,31.5,50.3,2025-05-05T00:51:38.177Z,2025-05-05T00:51:41Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5705257769,213,0.61,5705257771,15,,5705257767,212,22.0,5705257763,140,48.7,5705257761,56,Back,5705257765,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800231,609,44,2,86,11,7neuneh44n9rtsfsh6r0sb9no,1,47.1,59.2,2025-05-05T00:51:39.839Z,2025-05-05T01:19:15Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705257915,233,681,5705257879,56,Back,5705257881,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800223,681,44,2,86,11,b5l2e3csycjb8twvq9ek0j5gq,0,52.9,40.8,2025-05-05T00:51:39.840Z,2025-05-05T00:51:43Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,5705257823,56,Center,5705257825,286,,5705257933,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800237,610,1,2,86,11,7neuneh44n9rtsfsh6r0sb9no,0,48.7,68.8,2025-05-05T00:51:39.969Z,2025-05-05T01:19:16Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705257897,3,,5705257899,168,,5705257909,213,0.45,5705257907,212,7.6,5705257903,140,55.2,5705257905,141,73.6,5705257901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800263,683,1,2,86,16,b5l2e3csycjb8twvq9ek0j5gq,1,43.1,24.1,2025-05-05T00:51:44.394Z,2025-05-05T00:51:44Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,5705258035,140,58.0,5705258041,213,0.44,5705258033,56,Center,5705258037,141,34.8,5705258039,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800287,684,1,2,86,16,b5l2e3csycjb8twvq9ek0j5gq,1,58.0,34.8,2025-05-05T00:51:44.746Z,2025-05-05T00:51:47Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5705258129,212,12.1,5705258127,141,35.4,5705258123,56,Center,5705258131,213,0.03,5705258125,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800289,685,1,2,86,18,b5l2e3csycjb8twvq9ek0j5gq,0,73.3,35.4,2025-05-05T00:51:46.776Z,2025-05-05T00:51:47Z,97rzxcaw3u0qqov2uci1m4ges,L. Saldana,,5705258161,213,0.96,5705258157,141,37.6,5705258159,212,1.8,5705258155,140,74.3,5705258153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800293,611,61,2,86,19,7neuneh44n9rtsfsh6r0sb9no,1,26.0,50.4,2025-05-05T00:51:47.817Z,2025-05-05T00:51:48Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5705258203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810800327,612,12,2,86,21,7neuneh44n9rtsfsh6r0sb9no,1,25.3,52.1,2025-05-05T00:51:49.697Z,2025-05-05T00:51:51Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5705258283,213,0.15,5705258281,212,4.0,5705258275,56,Back,5705258279,141,53.0,5705258277,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
