id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2823524903,511,1,2,78,11,ck22dnk93ng8ax7wonlff7yms,1,78.6,80.8,2025-06-21T00:44:35.252Z,2025-06-21T00:44:36Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5776095945,140,67.8,5776095951,213,2.60,5776095943,56,Left,5776095947,141,90.9,5776095949,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823524925,512,1,2,78,12,ck22dnk93ng8ax7wonlff7yms,1,67.8,90.9,2025-06-21T00:44:35.995Z,2025-06-21T00:44:39Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776096071,140,53.9,5776096075,212,15.0,5776096069,56,Left,5776096073,141,85.7,5776096077,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823524963,513,1,2,78,15,ck22dnk93ng8ax7wonlff7yms,1,53.9,85.7,2025-06-21T00:44:39.525Z,2025-06-21T00:44:45Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5776096255,141,45.4,5776096253,140,43.7,5776096257,212,29.4,5776096251,56,Back,5776096259,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823524973,514,1,2,78,21,ck22dnk93ng8ax7wonlff7yms,1,43.9,38.6,2025-06-21T00:44:45.836Z,2025-06-21T00:44:47Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5776096345,141,62.9,5776096349,213,1.98,5776096341,56,Back,5776096343,140,37.0,5776096347,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823524983,515,1,2,78,23,ck22dnk93ng8ax7wonlff7yms,1,37.0,63.3,2025-06-21T00:44:47.756Z,2025-06-21T00:44:50Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5776096425,56,Back,5776096433,213,1.55,5776096427,140,37.2,5776096429,141,75.3,5776096431,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525015,516,1,2,78,26,ck22dnk93ng8ax7wonlff7yms,1,37.2,75.3,2025-06-21T00:44:50.188Z,2025-06-21T00:44:57Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776096657,141,89.0,5776096653,56,Left,5776096659,212,18.4,5776096661,213,0.53,5776096655,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525019,517,79,2,78,33,ck22dnk93ng8ax7wonlff7yms,0,0.0,0.0,2025-06-21T00:44:57.675Z,2025-06-21T00:44:58Z,,,,,5776096677,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525041,632,79,2,78,37,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-21T00:45:01.855Z,2025-06-21T00:45:02Z,,,,,5776096785,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525047,518,1,2,78,39,ck22dnk93ng8ax7wonlff7yms,1,43.7,82.0,2025-06-21T00:45:02.859Z,2025-06-21T00:45:04Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5776096821,155,,5776096831,213,5.03,5776096829,212,38.5,5776096833,1,,5776096823,56,Center,5776096827,141,28.2,5776096825,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525065,519,1,2,78,40,ck22dnk93ng8ax7wonlff7yms,1,55.2,28.2,2025-06-21T00:45:04.131Z,2025-06-21T00:45:06Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5776096927,56,Back,5776096933,212,27.4,5776096929,140,37.1,5776096931,141,57.2,5776096935,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525077,520,1,2,78,42,ck22dnk93ng8ax7wonlff7yms,1,37.1,57.2,2025-06-21T00:45:05.924Z,2025-06-21T00:45:08Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5776096983,141,77.5,5776096987,213,1.40,5776096979,56,Back,5776096981,140,39.3,5776096985,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525097,521,1,2,78,44,ck22dnk93ng8ax7wonlff7yms,1,39.3,77.5,2025-06-21T00:45:08.380Z,2025-06-21T00:45:13Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776097107,56,Left,5776097113,212,17.4,5776097115,213,0.60,5776097109,140,52.9,5776097111,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525133,522,1,2,78,49,ck22dnk93ng8ax7wonlff7yms,1,60.7,91.7,2025-06-21T00:45:13.741Z,2025-06-21T00:45:19Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5776097291,140,42.3,5776097289,56,Back,5776097293,141,76.0,5776097297,213,3.65,5776097295,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525161,523,1,2,78,55,ck22dnk93ng8ax7wonlff7yms,1,45.0,84.1,2025-06-21T00:45:19.020Z,2025-06-21T00:45:23Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776097449,212,22.4,5776097443,56,Back,5776097447,141,66.7,5776097451,213,3.70,5776097445,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525177,524,1,2,78,59,ck22dnk93ng8ax7wonlff7yms,1,26.1,65.8,2025-06-21T00:45:22.940Z,2025-06-21T00:45:25Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5776097531,141,39.1,5776097529,140,21.9,5776097533,212,18.7,5776097527,56,Back,5776097535,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525195,525,1,2,79,1,ck22dnk93ng8ax7wonlff7yms,1,21.9,39.1,2025-06-21T00:45:25.460Z,2025-06-21T00:45:28Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5776097615,141,38.5,5776097613,140,32.4,5776097617,212,11.0,5776097611,56,Back,5776097619,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525211,526,1,2,79,4,ck22dnk93ng8ax7wonlff7yms,0,34.3,36.0,2025-06-21T00:45:28.532Z,2025-06-21T00:45:31Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5776097713,140,76.9,5776097717,212,44.8,5776097711,56,Center,5776097721,1,,5776097719,213,0.04,5776097709,155,,5776097715,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525221,633,59,2,79,8,ak0rmms5xl49w57i2rvid1tk9,1,23.6,73.5,2025-06-21T00:45:32.406Z,2025-06-21T00:45:34Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5776097801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525233,634,12,2,79,10,ak0rmms5xl49w57i2rvid1tk9,1,23.6,73.5,2025-06-21T00:45:34.134Z,2025-06-21T00:45:37Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5776097857,212,46.7,5776097853,140,67.2,5776097859,213,0.20,5776097855,141,86.9,5776097851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525247,635,1,2,79,13,ak0rmms5xl49w57i2rvid1tk9,1,67.2,86.9,2025-06-21T00:45:37.014Z,2025-06-21T00:45:39Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5776097907,141,98.6,5776097903,56,Back,5776097913,213,2.84,5776097901,3,,5776097909,212,26.8,5776097905,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525265,637,1,2,79,15,ak0rmms5xl49w57i2rvid1tk9,1,42.8,98.6,2025-06-21T00:45:39.195Z,2025-06-21T00:45:43Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5776097993,212,14.7,5776097987,56,Left,5776097989,140,51.1,5776097991,141,81.1,5776097995,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525307,638,1,2,79,19,ak0rmms5xl49w57i2rvid1tk9,1,64.6,88.6,2025-06-21T00:45:42.990Z,2025-06-21T00:45:49Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5776098197,56,Left,5776098203,212,9.4,5776098205,213,0.61,5776098201,141,96.5,5776098199,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525295,527,83,2,79,25,ck22dnk93ng8ax7wonlff7yms,0,13.5,18.2,2025-06-21T00:45:49.044Z,2025-06-21T00:45:50Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5776098237,399,ody1ty0csq2lnatvjwdrrv11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525313,639,1,2,79,25,ak0rmms5xl49w57i2rvid1tk9,0,90.3,81.1,2025-06-21T00:45:49.775Z,2025-06-21T00:45:51Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5776098219,155,,5776098221,56,Center,5776098229,213,4.93,5776098225,141,47.6,5776098227,212,23.3,5776098223,140,95.0,5776098217,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525317,528,12,2,79,27,ck22dnk93ng8ax7wonlff7yms,1,5.9,42.4,2025-06-21T00:45:50.931Z,2025-06-21T00:48:18Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5776098259,213,6.14,5776098251,56,Back,5776098253,140,31.5,5776098257,212,27.2,5776098265,15,,5776098255,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525331,529,50,2,79,30,ck22dnk93ng8ax7wonlff7yms,1,30.8,40.6,2025-06-21T00:45:54.045Z,2025-06-21T00:45:59Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5776098317,285,,5776098371,233,640,5776098315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525333,640,7,2,79,30,ak0rmms5xl49w57i2rvid1tk9,0,69.2,59.4,2025-06-21T00:45:54.046Z,2025-06-21T00:45:58Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5776098321,286,,5776098361,233,529,5776098319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525339,530,61,2,79,30,ck22dnk93ng8ax7wonlff7yms,1,31.6,37.1,2025-06-21T00:45:54.827Z,2025-06-21T00:45:54Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5776098355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525383,532,3,2,79,34,ck22dnk93ng8ax7wonlff7yms,1,32.2,28.1,2025-06-21T00:45:58.092Z,2025-06-21T01:09:18Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5776098595,285,,5776098591,233,641,5776098583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525381,641,45,2,79,34,ak0rmms5xl49w57i2rvid1tk9,0,67.8,71.9,2025-06-21T00:45:58.092Z,2025-06-21T01:09:18Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5776098567,56,Center,5776098617,233,532,5776098569,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525437,533,3,2,79,36,ck22dnk93ng8ax7wonlff7yms,1,38.0,24.6,2025-06-21T00:46:00.099Z,2025-06-21T01:09:19Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5776098873,286,,5776098949,233,642,5776098871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525387,642,45,2,79,36,ak0rmms5xl49w57i2rvid1tk9,0,62.0,75.4,2025-06-21T00:46:00.099Z,2025-06-21T01:09:19Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5776098641,56,Center,5776098643,285,,5776098961,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525445,534,61,2,79,40,ck22dnk93ng8ax7wonlff7yms,0,34.7,8.8,2025-06-21T00:46:04.387Z,2025-06-21T01:10:19Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5776098913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525465,643,5,2,79,41,ak0rmms5xl49w57i2rvid1tk9,1,62.6,101.8,2025-06-21T00:46:05.302Z,2025-06-21T00:46:13Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5776099007,233,535,5776098989,56,Left,5776098991,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525457,535,5,2,79,46,ck22dnk93ng8ax7wonlff7yms,0,38.9,-1.6,2025-06-21T00:46:10.107Z,2025-06-21T00:46:13Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5776098977,56,Back,5776098979,347,,5776099025,233,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525495,644,1,2,79,48,ak0rmms5xl49w57i2rvid1tk9,1,58.2,100.0,2025-06-21T00:46:12.198Z,2025-06-21T00:46:15Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5776099143,212,8.4,5776099135,107,,5776099141,141,90.0,5776099139,140,55.0,5776099145,213,4.30,5776099137,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525503,645,1,2,79,51,ak0rmms5xl49w57i2rvid1tk9,1,56.5,90.0,2025-06-21T00:46:14.886Z,2025-06-21T00:46:18Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5776099217,141,98.6,5776099213,56,Left,5776099219,212,7.7,5776099221,213,0.86,5776099215,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525505,646,1,2,79,54,ak0rmms5xl49w57i2rvid1tk9,1,63.1,96.2,2025-06-21T00:46:18.086Z,2025-06-21T00:46:21Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5776099273,213,5.27,5776099265,56,Center,5776099271,212,20.8,5776099267,140,73.5,5776099269,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525507,647,61,2,79,57,ak0rmms5xl49w57i2rvid1tk9,0,73.4,72.4,2025-06-21T00:46:21.134Z,2025-06-21T01:04:57Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5776099277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525513,536,1,2,79,58,ck22dnk93ng8ax7wonlff7yms,1,25.2,19.4,2025-06-21T00:46:21.907Z,2025-06-21T00:46:23Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5776099315,212,9.3,5776099311,140,27.4,5776099309,56,Back,5776099313,141,32.7,5776099317,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525519,538,1,2,79,59,ck22dnk93ng8ax7wonlff7yms,1,27.4,32.7,2025-06-21T00:46:23.347Z,2025-06-21T00:46:24Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5776099345,56,Back,5776099349,141,16.2,5776099353,213,5.11,5776099351,212,12.2,5776099347,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525531,539,1,2,80,0,ck22dnk93ng8ax7wonlff7yms,1,31.9,16.2,2025-06-21T00:46:24.676Z,2025-06-21T00:46:27Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5776099415,213,0.61,5776099405,155,,5776099411,141,33.7,5776099409,140,48.0,5776099407,56,Back,5776099413,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525565,540,1,2,80,3,ck22dnk93ng8ax7wonlff7yms,1,39.5,38.2,2025-06-21T00:46:27.339Z,2025-06-21T00:46:36Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5776099619,140,54.7,5776099621,141,82.9,5776099625,213,1.09,5776099627,1,,5776099623,212,34.3,5776099617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525567,541,3,2,80,12,ck22dnk93ng8ax7wonlff7yms,0,82.3,84.8,2025-06-21T00:46:35.923Z,2025-06-21T01:09:10Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5776099633,286,,5776099695,233,648,5776099631,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525575,648,7,2,80,12,ak0rmms5xl49w57i2rvid1tk9,1,17.7,15.2,2025-06-21T00:46:35.924Z,2025-06-21T01:09:09Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5776099677,285,,5776099691,233,541,5776099675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525637,650,1,2,80,17,ak0rmms5xl49w57i2rvid1tk9,1,26.1,12.0,2025-06-21T00:46:41.039Z,2025-06-21T00:46:50Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5776100041,212,15.9,5776100043,213,0.49,5776100035,56,Back,5776100037,140,39.5,5776100039,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525613,542,83,2,80,21,ck22dnk93ng8ax7wonlff7yms,0,58.4,71.4,2025-06-21T00:46:45.314Z,2025-06-21T00:46:56Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5776100181,399,3ljxfq84ubqzlooixppmpfdd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525647,651,1,2,80,26,ak0rmms5xl49w57i2rvid1tk9,1,63.8,21.6,2025-06-21T00:46:50.741Z,2025-06-21T00:46:53Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5776100125,212,16.4,5776100121,140,61.1,5776100119,56,Center,5776100123,141,45.4,5776100127,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525657,652,1,2,80,29,ak0rmms5xl49w57i2rvid1tk9,1,61.3,45.2,2025-06-21T00:46:53.678Z,2025-06-21T00:46:56Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5776100205,213,1.37,5776100201,141,91.2,5776100199,140,67.4,5776100197,56,Left,5776100203,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525695,653,1,2,80,35,ak0rmms5xl49w57i2rvid1tk9,0,75.4,94.5,2025-06-21T00:46:58.911Z,2025-06-21T00:47:01Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5776100413,213,5.27,5776100405,56,Center,5776100411,212,32.7,5776100403,155,,5776100407,140,91.8,5776100401,2,,5776100415,1,,5776100409,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525865,544,1,2,81,5,ck22dnk93ng8ax7wonlff7yms,0,9.3,51.2,2025-06-21T00:47:29.299Z,2025-06-21T00:47:35Z,1rknkp6cfxg6powoea2tttoiy,B. Thompson,,,5776101325,212,62.8,5776101329,1,,5776101321,140,69.1,5776101319,56,Center,5776101389,189,,5776101317,199,,5776101323,141,52.7,5776101327,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525871,654,1,2,81,10,ak0rmms5xl49w57i2rvid1tk9,0,34.7,53.0,2025-06-21T00:47:33.886Z,2025-06-21T00:47:35Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5776101363,3,,5776101367,140,48.0,5776101369,141,41.9,5776101373,213,5.79,5776101395,189,,5776101371,212,15.9,5776101365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525925,545,3,2,81,13,ck22dnk93ng8ax7wonlff7yms,1,67.4,62.4,2025-06-21T00:47:37.066Z,2025-06-21T01:09:20Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5776101617,233,655,5776101579,56,Center,5776101581,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525901,655,45,2,81,13,ak0rmms5xl49w57i2rvid1tk9,0,32.6,37.6,2025-06-21T00:47:37.066Z,2025-06-21T01:09:20Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5776101485,285,,5776101621,233,545,5776101483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525945,546,1,2,81,16,ck22dnk93ng8ax7wonlff7yms,1,62.6,62.3,2025-06-21T00:47:39.986Z,2025-06-21T00:47:54Z,khvgxqohya7mawca1qx5q590,S. Djeffal,1.0,,5776101665,213,5.62,5776101661,141,36.6,5776101993,210,13,5776101659,140,83.7,5776101997,154,,5776101663,212,28.2,5776101657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525931,656,43,2,81,16,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-21T00:47:40.270Z,2025-06-21T01:04:04Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,5776127067,144,83,5776101933,399,cc7auv8d89ohifqg7qwz62mwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525955,547,13,2,81,19,ck22dnk93ng8ax7wonlff7yms,1,87.1,34.2,2025-06-21T00:47:43.563Z,2025-06-21T01:39:06Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5776101873,20,,5776102045,231,49.1,5776102033,154,,5776102031,29,,5776101721,56,Center,5776101717,22,,5776102039,102,56.8,5776102029,83,,5776102041,103,13.9,5776101719,63,5776102043,230,98.8,5776102035,55,546,,,,,,,,,,,,,,,,,,,,
2823525963,657,5,2,81,19,ak0rmms5xl49w57i2rvid1tk9,1,-1.4,42.6,2025-06-21T00:47:43.768Z,2025-06-21T00:47:47Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,5776101749,56,Back,5776101751,346,,5776101775,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823525961,548,5,2,81,21,ck22dnk93ng8ax7wonlff7yms,0,101.4,57.4,2025-06-21T00:47:44.980Z,2025-06-21T00:47:48Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5776101781,233,657,5776101745,56,Center,5776101747,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526129,658,1,2,81,47,ak0rmms5xl49w57i2rvid1tk9,1,4.1,44.2,2025-06-21T00:48:11.710Z,2025-06-21T00:48:13Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5776102769,140,23.2,5776102775,213,0.77,5776102767,56,Back,5776102765,124,,5776102779,237,,5776102771,141,73.0,5776102795,189,,5776102773,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526145,659,1,2,81,49,ak0rmms5xl49w57i2rvid1tk9,1,23.2,73.0,2025-06-21T00:48:13.269Z,2025-06-21T00:48:17Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5776102831,141,97.1,5776102829,140,37.6,5776102827,56,Back,5776102833,212,22.3,5776102907,189,,5776102835,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526151,660,1,2,81,50,ak0rmms5xl49w57i2rvid1tk9,1,37.6,97.1,2025-06-21T00:48:14.637Z,2025-06-21T00:48:15Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5776102861,212,9.0,5776102859,141,85.3,5776102857,140,33.7,5776102863,213,4.24,5776102871,189,,5776102855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526167,661,1,2,81,55,ak0rmms5xl49w57i2rvid1tk9,1,36.7,77.8,2025-06-21T00:48:19.270Z,2025-06-21T00:48:20Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5776102965,212,7.2,5776102963,141,70.6,5776102967,213,3.89,5776102959,56,Back,5776102961,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526171,662,1,2,81,56,ak0rmms5xl49w57i2rvid1tk9,1,31.7,70.6,2025-06-21T00:48:20.037Z,2025-06-21T00:48:21Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5776102985,140,26.8,5776102987,141,39.2,5776102983,56,Back,5776102989,212,22.0,5776102991,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526177,663,1,2,81,57,ak0rmms5xl49w57i2rvid1tk9,1,26.8,39.2,2025-06-21T00:48:21.038Z,2025-06-21T00:50:55Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,5776103035,212,16.5,5776103031,140,30.8,5776103029,56,Back,5776103033,141,62.6,5776103037,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526213,664,1,2,82,1,ak0rmms5xl49w57i2rvid1tk9,0,41.5,76.6,2025-06-21T00:48:25.510Z,2025-06-21T00:48:27Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5776103211,56,Center,5776103219,213,6.20,5776103215,141,74.1,5776103217,212,19.9,5776103213,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526273,550,1,2,82,9,ck22dnk93ng8ax7wonlff7yms,1,37.2,41.2,2025-06-21T00:48:33.674Z,2025-06-21T00:48:36Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5776103485,141,24.1,5776103489,213,4.31,5776103481,56,Back,5776103487,212,12.6,5776103483,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
