id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2793293301,504,1,2,72,10,6597wqy6gmpv3zjx7rp8cdj46,1,57.8,84.7,2025-03-30T00:41:46.224Z,2025-03-30T00:41:47Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5608892999,213,0.30,5608892995,141,87.8,5608892991,56,Left,5608892993,140,64.4,5608892989,3,,5608892997,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793293331,506,1,2,72,12,6597wqy6gmpv3zjx7rp8cdj46,1,64.4,87.8,2025-03-30T00:41:47.832Z,2025-03-30T00:41:49Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608893157,56,Left,5608893163,212,4.5,5608893161,141,81.5,5608893159,140,65.7,5608893165,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793293351,507,1,2,72,14,6597wqy6gmpv3zjx7rp8cdj46,1,65.7,81.5,2025-03-30T00:41:49.279Z,2025-03-30T00:41:50Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5608893267,140,70.1,5608893273,213,0.34,5608893271,212,4.9,5608893269,141,83.9,5608893265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793293435,508,1,2,72,15,6597wqy6gmpv3zjx7rp8cdj46,1,70.1,83.9,2025-03-30T00:41:50.279Z,2025-03-30T00:41:55Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608893767,141,68.2,5608893763,56,Center,5608893771,213,4.55,5608893769,212,10.8,5608893765,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793293457,509,1,2,72,20,6597wqy6gmpv3zjx7rp8cdj46,1,73.1,39.4,2025-03-30T00:41:55.697Z,2025-03-30T00:41:57Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5608893915,140,85.0,5608893917,141,23.3,5608893913,56,Center,5608893921,213,5.56,5608893919,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793293477,510,1,2,72,21,6597wqy6gmpv3zjx7rp8cdj46,0,85.0,23.3,2025-03-30T00:41:56.935Z,2025-03-30T00:41:57Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5608893989,212,22.7,5608893983,56,Center,5608893981,155,,5608893979,2,,5608893987,141,56.4,5608893985,140,87.5,5608893991,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793293485,682,12,2,72,22,e3k8yw2rbmphyfu5htn4yi5jk,1,9.5,42.4,2025-03-30T00:41:58.224Z,2025-03-30T00:42:01Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608894065,212,23.3,5608894123,15,,5608894061,140,25.5,5608894063,141,66.1,5608894059,56,Back,5608894067,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793293509,511,43,2,72,24,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-30T00:41:59.407Z,2025-03-30T00:42:36Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608894207,56,Center,5608894211,286,0,5608897275,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793293583,512,1,2,72,30,6597wqy6gmpv3zjx7rp8cdj46,0,72.9,37.0,2025-03-30T00:42:05.424Z,2025-03-30T00:42:05Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5608894619,56,Center,5608894621,140,80.6,5608894625,212,13.6,5608894623,141,53.1,5608894627,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294107,513,27,2,72,40,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-30T00:42:15.641Z,2025-03-30T01:26:39Z,,,,,5609072125,233,684,5608898571,41,Injury,5608898573,53,8e6kj3506n4gum041dok8v1ex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793293733,684,27,2,72,40,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-30T00:42:15.641Z,2025-03-30T01:26:40Z,,,,,5609072149,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294139,514,28,2,73,8,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-30T00:42:43.784Z,2025-03-30T01:26:40Z,,,,,5608898067,55,513,5609072185,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294907,689,28,2,73,8,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-30T00:42:43.784Z,2025-03-30T01:26:40Z,,,,,5608902147,55,684,5609072219,233,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296047,706,17,2,73,15,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-30T00:42:50.527Z,2025-03-30T02:42:42Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5609221117,189,,5608908809,392,,5609219851,485,,5608908811,13,243,5608908807,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294333,685,18,2,73,20,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-30T00:42:56.112Z,2025-03-30T00:42:57Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608899071,44,Midfielder,5608899073,59,91,5608899069,42,,5608899147,55,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294341,686,19,2,73,20,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-30T00:42:56.113Z,2025-03-30T01:45:14Z,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,5609114011,292,3,5608899111,59,23,5608899113,44,Defender,5608899109,145,2,5609114015,293,1,5608899115,55,685,5608899105,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294819,687,18,2,73,50,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-30T00:43:25.260Z,2025-03-30T00:43:26Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5608901697,55,688,5608901591,42,,5608901595,59,42,5608901593,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793294827,688,19,2,73,50,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-30T00:43:25.261Z,2025-03-30T01:44:50Z,22p6n3oird085u2kbkiqp4pg,E. Soto,,,5609114285,293,5,5608901655,55,687,5608901639,42,,5609114283,292,6,5608901649,145,11,5608901651,59,17,5608901653,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295091,690,68,2,74,12,e3k8yw2rbmphyfu5htn4yi5jk,1,26.7,31.6,2025-03-30T00:43:47.640Z,2025-03-30T01:02:42Z,,,,,5608990937,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295187,691,1,2,74,14,e3k8yw2rbmphyfu5htn4yi5jk,1,26.8,31.5,2025-03-30T00:43:49.911Z,2025-03-30T00:43:55Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608903717,141,46.9,5608903713,56,Back,5608903721,213,1.96,5608903719,212,11.3,5608903715,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295317,692,1,2,74,19,e3k8yw2rbmphyfu5htn4yi5jk,1,27.2,50.9,2025-03-30T00:43:54.872Z,2025-03-30T00:44:02Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608904329,56,Back,5608904337,141,31.6,5608904333,140,32.9,5608904341,212,14.4,5608904343,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295405,693,1,2,74,26,e3k8yw2rbmphyfu5htn4yi5jk,1,49.5,26.1,2025-03-30T00:44:01.832Z,2025-03-30T00:44:06Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608904799,213,0.26,5608904791,56,Center,5608904795,141,32.2,5608904793,140,64.3,5608904797,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295321,516,83,2,74,26,6597wqy6gmpv3zjx7rp8cdj46,0,40.7,92.1,2025-03-30T00:44:01.954Z,2025-03-30T01:03:05Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5608905127,399,22p6n3oird085u2kbkiqp4pg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295435,694,1,2,74,31,e3k8yw2rbmphyfu5htn4yi5jk,1,64.3,32.2,2025-03-30T00:44:06.807Z,2025-03-30T01:03:06Z,22p6n3oird085u2kbkiqp4pg,E. Soto,,,5608904959,141,45.2,5608904951,56,Center,5608904963,213,1.94,5608904961,212,9.5,5608904955,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295443,695,1,2,74,32,e3k8yw2rbmphyfu5htn4yi5jk,0,61.0,44.0,2025-03-30T00:44:07.734Z,2025-03-30T00:44:09Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608905063,233,517,5608905061,236,,5608905015,212,6.6,5608905067,286,,5608905011,140,64.9,5608905013,141,36.4,5608905009,56,Center,5608905017,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295425,517,74,2,74,32,6597wqy6gmpv3zjx7rp8cdj46,1,31.8,71.8,2025-03-30T00:44:07.735Z,2025-03-30T00:44:09Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5608905087,233,695,5608904907,285,,5608904901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295483,696,1,2,74,34,e3k8yw2rbmphyfu5htn4yi5jk,1,64.6,36.4,2025-03-30T00:44:09.832Z,2025-03-30T00:44:12Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608905251,56,Back,5608905255,141,56.9,5608905253,140,48.2,5608905259,213,2.46,5608905257,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295511,697,1,2,74,36,e3k8yw2rbmphyfu5htn4yi5jk,1,48.2,56.9,2025-03-30T00:44:11.824Z,2025-03-30T00:44:14Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608905459,140,58.0,5608905467,213,0.97,5608905461,141,79.1,5608905463,212,18.3,5608905457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295561,698,1,2,74,39,e3k8yw2rbmphyfu5htn4yi5jk,1,58.0,79.1,2025-03-30T00:44:14.529Z,2025-03-30T00:44:18Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608905767,212,9.2,5608905765,141,88.6,5608905761,56,Left,5608905763,140,64.2,5608905769,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295619,699,1,2,74,44,e3k8yw2rbmphyfu5htn4yi5jk,1,63.1,82.3,2025-03-30T00:44:19.599Z,2025-03-30T01:09:46Z,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,5608906097,140,48.0,5608906105,213,4.10,5608906101,141,49.1,5608906103,212,27.6,5608906091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295717,700,1,2,74,48,e3k8yw2rbmphyfu5htn4yi5jk,1,53.1,39.4,2025-03-30T00:44:24.063Z,2025-03-30T01:11:53Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608906643,141,7.7,5608906645,212,27.8,5608906641,140,69.8,5608906639,56,Right,5608906647,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296195,707,1,2,74,49,e3k8yw2rbmphyfu5htn4yi5jk,1,34.8,43.8,2025-03-30T00:44:24.361Z,2025-03-30T01:11:50Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5609021615,140,54.7,5609021617,141,17.6,5609021613,56,Right,5609021621,213,5.58,5609021619,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295773,701,1,2,74,54,e3k8yw2rbmphyfu5htn4yi5jk,1,69.8,7.7,2025-03-30T00:44:29.327Z,2025-03-30T00:44:32Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5608906955,56,Center,5608906959,141,40.3,5608906961,212,27.5,5608906963,213,2.20,5608906957,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295799,702,1,2,74,57,e3k8yw2rbmphyfu5htn4yi5jk,1,53.1,41.0,2025-03-30T00:44:32.544Z,2025-03-30T00:44:34Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608907115,140,55.6,5608907117,141,73.6,5608907113,56,Center,5608907121,213,1.45,5608907119,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295835,703,1,2,74,59,e3k8yw2rbmphyfu5htn4yi5jk,1,55.5,73.6,2025-03-30T00:44:34.575Z,2025-03-30T00:44:36Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608907339,56,Left,5608907345,212,16.0,5608907343,141,86.5,5608907341,140,68.2,5608907347,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793295913,704,1,2,75,1,e3k8yw2rbmphyfu5htn4yi5jk,1,69.1,86.2,2025-03-30T00:44:36.527Z,2025-03-30T00:44:40Z,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,5608907771,140,61.0,5608907775,212,10.2,5608907773,141,77.9,5608907769,56,Center,5608907777,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296039,705,1,2,75,5,e3k8yw2rbmphyfu5htn4yi5jk,1,65.3,68.5,2025-03-30T00:44:40.441Z,2025-03-30T00:44:46Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608908415,56,Center,5608908419,141,39.8,5608908421,212,21.9,5608908423,213,4.24,5608908417,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793317477,945,1,2,75,14,e3k8yw2rbmphyfu5htn4yi5jk,1,63.1,2.3,2025-03-30T00:44:49.234Z,2025-03-30T01:13:08Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5609026119,140,48.5,5609026125,213,2.77,5609026121,141,11.1,5609026123,212,16.5,5609026117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793317573,946,1,2,75,19,e3k8yw2rbmphyfu5htn4yi5jk,1,47.2,13.7,2025-03-30T00:44:54.234Z,2025-03-30T01:13:18Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5609026625,56,Back,5609026629,141,34.0,5609026633,213,2.29,5609026631,212,18.3,5609026627,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793317591,947,1,2,75,20,e3k8yw2rbmphyfu5htn4yi5jk,1,41.8,32.4,2025-03-30T00:44:55.234Z,2025-03-30T01:13:21Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5609026725,140,57.8,5609026729,212,17.0,5609026723,56,Center,5609026731,213,0.16,5609026727,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296205,708,1,2,75,20,e3k8yw2rbmphyfu5htn4yi5jk,1,55.8,37.4,2025-03-30T00:44:55.546Z,2025-03-30T01:12:36Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5609023965,140,60.4,5609023967,141,13.7,5609023969,212,16.8,5609023971,213,5.00,5609023963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296317,709,1,2,75,24,e3k8yw2rbmphyfu5htn4yi5jk,1,61.3,54.2,2025-03-30T00:44:59.927Z,2025-03-30T00:45:02Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608909927,212,18.4,5608909929,213,0.72,5608909921,56,Center,5608909925,141,72.0,5608909923,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296329,710,1,2,75,27,e3k8yw2rbmphyfu5htn4yi5jk,0,73.8,73.6,2025-03-30T00:45:02.751Z,2025-03-30T00:45:05Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5608910189,286,,5608910001,212,5.9,5608910003,213,0.28,5608910183,236,,5608909995,56,Center,5608910185,233,518,5608909997,140,79.2,5608909999,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296353,518,74,2,75,27,6597wqy6gmpv3zjx7rp8cdj46,1,24.5,22.4,2025-03-30T00:45:02.752Z,2025-03-30T01:23:49Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5608910215,233,710,5608910147,56,Back,5608910149,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296497,711,1,2,75,32,e3k8yw2rbmphyfu5htn4yi5jk,1,46.1,79.9,2025-03-30T00:45:07.968Z,2025-03-30T00:45:11Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608910921,56,Back,5608910925,141,57.2,5608910923,140,41.7,5608910929,213,4.42,5608910927,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296539,712,1,2,75,36,e3k8yw2rbmphyfu5htn4yi5jk,1,45.7,53.9,2025-03-30T00:45:11.689Z,2025-03-30T00:45:13Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608911141,213,1.56,5608911137,212,13.2,5608911127,56,Back,5608911131,140,45.8,5608911133,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296633,713,1,2,75,38,e3k8yw2rbmphyfu5htn4yi5jk,1,46.1,75.3,2025-03-30T00:45:13.759Z,2025-03-30T00:45:18Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608911657,212,21.5,5608911653,140,63.5,5608911655,141,92.0,5608911651,56,Left,5608911659,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296747,714,1,2,75,42,e3k8yw2rbmphyfu5htn4yi5jk,1,63.5,92.0,2025-03-30T00:45:18.007Z,2025-03-30T00:45:25Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5608912297,56,Left,5608912305,213,4.35,5608912303,212,8.5,5608912301,141,80.3,5608912299,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296773,715,1,2,75,50,e3k8yw2rbmphyfu5htn4yi5jk,0,66.5,82.0,2025-03-30T00:45:25.457Z,2025-03-30T00:45:26Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608912447,212,15.8,5608912441,56,Center,5608912445,141,75.9,5608912443,140,81.0,5608912439,155,,5608912449,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296811,519,12,2,75,53,6597wqy6gmpv3zjx7rp8cdj46,1,18.1,15.4,2025-03-30T00:45:28.552Z,2025-03-30T00:45:53Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5608915211,213,5.54,5608915207,141,7.8,5608915209,212,7.7,5608912653,56,Back,5608915253,15,,5608915205,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296851,520,5,2,75,53,6597wqy6gmpv3zjx7rp8cdj46,0,27.7,-1.6,2025-03-30T00:45:29.049Z,2025-03-30T01:41:25Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5608912835,347,,5608912831,56,Back,5608912963,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296863,716,5,2,75,53,e3k8yw2rbmphyfu5htn4yi5jk,1,72.3,101.6,2025-03-30T00:45:29.049Z,2025-03-30T01:41:24Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608912901,347,,5608912925,233,520,5608912897,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296899,717,1,2,75,55,e3k8yw2rbmphyfu5htn4yi5jk,0,73.5,100.0,2025-03-30T00:45:30.783Z,2025-03-30T00:45:32Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608913069,140,74.9,5608913071,141,79.4,5608913073,212,15.4,5608913067,56,Left,5608913065,107,,5608913075,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793296915,521,8,2,75,58,6597wqy6gmpv3zjx7rp8cdj46,1,20.8,31.2,2025-03-30T00:45:33.341Z,2025-03-30T00:45:33Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608913135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297039,523,61,2,76,2,6597wqy6gmpv3zjx7rp8cdj46,0,47.2,7.9,2025-03-30T00:45:38.063Z,2025-03-30T01:40:53Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5608913771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297057,524,5,2,76,3,6597wqy6gmpv3zjx7rp8cdj46,0,53.0,-1.2,2025-03-30T00:45:38.848Z,2025-03-30T01:41:25Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5608913879,347,,5608913877,56,Right,5608914599,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297171,718,5,2,76,3,e3k8yw2rbmphyfu5htn4yi5jk,1,47.0,101.2,2025-03-30T00:45:38.848Z,2025-03-30T01:41:25Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608914581,233,524,5608914541,56,Back,5608914543,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297193,719,1,2,76,10,e3k8yw2rbmphyfu5htn4yi5jk,1,46.8,100.0,2025-03-30T00:45:45.359Z,2025-03-30T00:45:48Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608914747,107,,5608914757,213,5.15,5608914749,56,Center,5608914753,141,73.8,5608914755,212,20.4,5608914751,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297213,720,1,2,76,12,e3k8yw2rbmphyfu5htn4yi5jk,1,55.7,73.3,2025-03-30T00:45:47.815Z,2025-03-30T00:45:50Z,22p6n3oird085u2kbkiqp4pg,E. Soto,,,5608914873,141,79.4,5608914871,140,37.7,5608914869,56,Back,5608914877,213,2.93,5608914927,189,,5608914875,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297237,721,1,2,76,14,e3k8yw2rbmphyfu5htn4yi5jk,1,37.7,79.4,2025-03-30T00:45:49.967Z,2025-03-30T00:45:51Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608915019,212,22.4,5608915013,56,Back,5608915021,213,5.16,5608915017,141,49.6,5608915015,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297277,722,1,2,76,15,e3k8yw2rbmphyfu5htn4yi5jk,1,46.9,49.6,2025-03-30T00:45:50.831Z,2025-03-30T00:45:53Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608915219,140,69.8,5608915223,212,29.0,5608915225,213,5.69,5608915221,141,25.8,5608915217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297323,723,1,2,76,17,e3k8yw2rbmphyfu5htn4yi5jk,1,69.8,25.8,2025-03-30T00:45:52.871Z,2025-03-30T00:45:55Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5608915453,212,6.4,5608915445,140,66.2,5608915441,56,Center,5608915449,141,33.4,5608915457,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297333,724,61,2,76,20,e3k8yw2rbmphyfu5htn4yi5jk,0,66.4,33.3,2025-03-30T00:45:55.552Z,2025-03-30T00:45:56Z,22p6n3oird085u2kbkiqp4pg,E. Soto,,,5608915495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297349,526,1,2,76,20,6597wqy6gmpv3zjx7rp8cdj46,1,29.5,67.9,2025-03-30T00:45:56.133Z,2025-03-30T00:45:57Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5608915599,213,4.47,5608915591,56,Back,5608915593,140,27.4,5608915597,212,9.4,5608915595,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793297369,527,1,2,76,21,6597wqy6gmpv3zjx7rp8cdj46,1,27.4,54.5,2025-03-30T00:45:56.967Z,2025-03-30T00:45:57Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608915703,141,61.5,5608915705,212,7.3,5608915701,140,32.7,5608915699,56,Back,5608915707,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
