id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2791013593,506,61,2,73,22,8cpjplodpphtkbt0hq8sr8mqs,1,11.0,18.6,2025-03-23T00:40:04.247Z,2025-03-23T00:40:04Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5596430585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013599,507,6,2,73,23,8cpjplodpphtkbt0hq8sr8mqs,0,10.8,18.3,2025-03-23T00:40:04.981Z,2025-03-25T13:59:42Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5596430651,233,746,5596430631,56,Back,5596430633,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013591,746,6,2,73,23,ck22dnk93ng8ax7wonlff7yms,1,89.2,81.7,2025-03-23T00:40:04.981Z,2025-03-23T01:05:38Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596430609,73,,5596430641,233,507,5596430607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013757,747,1,2,73,58,ck22dnk93ng8ax7wonlff7yms,0,99.5,99.5,2025-03-23T00:40:40.477Z,2025-03-25T13:59:47Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596431531,155,,5596431527,2,,5596431543,213,4.49,5596431535,56,Center,5599946775,20,,5596431539,141,45.5,5596431529,6,,5596431545,1,,5596431541,212,37.6,5596431533,223,5596431537,140,,,,,,,,,91.6,,,,,,,,,,,,,,,,,
2791013777,508,12,2,74,2,8cpjplodpphtkbt0hq8sr8mqs,1,6.7,48.2,2025-03-23T00:40:43.980Z,2025-03-23T00:40:45Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5596431635,56,Back,5596431639,141,58.4,5596431643,213,0.30,5596431641,212,23.1,5596431637,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013789,509,12,2,74,3,8cpjplodpphtkbt0hq8sr8mqs,1,27.7,58.4,2025-03-23T00:40:45.517Z,2025-03-23T00:40:46Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5596431693,140,42.9,5596431697,212,16.6,5596431695,141,64.9,5596431699,213,0.27,5596431691,56,Back,5596431701,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013797,748,1,2,74,4,ck22dnk93ng8ax7wonlff7yms,0,68.2,41.3,2025-03-23T00:40:46.301Z,2025-03-25T14:00:08Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5596431755,213,1.76,5596431753,212,8.3,5596431751,141,53.3,5596431747,56,Center,5596431745,3,,5596431749,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013827,749,1,2,74,5,ck22dnk93ng8ax7wonlff7yms,1,66.7,52.8,2025-03-23T00:40:47.405Z,2025-03-23T00:40:51Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596431909,56,Center,5596431911,140,80.5,5596431923,1,,5596431907,157,,5596431913,141,41.2,5596431919,213,5.78,5596431915,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013833,750,1,2,74,9,ck22dnk93ng8ax7wonlff7yms,0,75.4,44.3,2025-03-23T00:40:51.006Z,2025-03-23T01:05:32Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596431955,213,0.27,5596431953,212,15.5,5596431951,141,50.4,5596431947,56,Center,5596431949,140,89.6,5596431945,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013871,510,52,2,74,14,8cpjplodpphtkbt0hq8sr8mqs,1,3.6,49.4,2025-03-23T00:40:56.269Z,2025-03-25T14:00:32Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5599947471,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014003,511,1,2,74,28,8cpjplodpphtkbt0hq8sr8mqs,0,15.4,58.9,2025-03-23T00:41:10.317Z,2025-03-25T14:01:02Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5596432887,212,47.4,5596432883,140,60.5,5596432891,1,,5596432889,213,6.23,5596432885,141,55.5,5596432879,199,,5596432881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013999,751,44,2,74,32,ck22dnk93ng8ax7wonlff7yms,1,34.2,46.4,2025-03-23T00:41:14.749Z,2025-03-23T01:05:55Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596432863,285,,5596432861,56,Back,5596432945,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014007,512,44,2,74,32,8cpjplodpphtkbt0hq8sr8mqs,0,65.8,53.6,2025-03-23T00:41:14.750Z,2025-03-23T01:05:56Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5596432901,286,,5596432899,56,Center,5596432949,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014005,752,61,2,74,33,ck22dnk93ng8ax7wonlff7yms,1,25.2,49.4,2025-03-23T00:41:15.596Z,2025-03-23T00:41:16Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596432895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014023,753,1,2,74,35,ck22dnk93ng8ax7wonlff7yms,1,22.3,60.8,2025-03-23T00:41:17.321Z,2025-03-23T00:41:19Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5596432981,140,34.4,5596432987,213,0.39,5596432983,141,68.4,5596432977,157,,5596432989,1,,5596432985,212,13.7,5596432979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014083,755,1,2,74,41,ck22dnk93ng8ax7wonlff7yms,1,56.0,29.4,2025-03-23T00:41:23.262Z,2025-03-23T00:41:26Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596433333,140,71.3,5596433337,212,16.9,5596433331,56,Center,5596433335,141,21.5,5596433339,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014093,756,1,2,74,44,ck22dnk93ng8ax7wonlff7yms,1,83.1,10.1,2025-03-23T00:41:26.688Z,2025-03-23T00:41:28Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596433393,213,2.71,5596433377,56,Right,5596433383,141,16.7,5596433387,212,10.8,5596433379,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014117,757,1,2,74,46,ck22dnk93ng8ax7wonlff7yms,1,73.9,15.2,2025-03-23T00:41:28.213Z,2025-03-23T00:41:31Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596433541,213,2.23,5596433533,56,Center,5596433537,141,31.3,5596433535,140,65.9,5596433539,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014137,758,1,2,74,49,ck22dnk93ng8ax7wonlff7yms,1,67.0,30.7,2025-03-23T00:41:30.983Z,2025-03-23T00:41:34Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596433647,141,74.7,5596433643,56,Center,5596433651,213,1.06,5596433649,212,34.3,5596433645,140,82.9,5596433653,1,,5596433641,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014153,759,1,2,74,52,ck22dnk93ng8ax7wonlff7yms,1,83.8,77.5,2025-03-23T00:41:34.213Z,2025-03-23T00:41:36Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596433727,141,60.9,5596433723,56,Center,5596433731,213,4.67,5596433729,212,11.3,5596433725,140,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014173,760,1,2,74,54,ck22dnk93ng8ax7wonlff7yms,1,83.4,60.8,2025-03-23T00:41:36.469Z,2025-03-23T01:11:06Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5596433847,141,68.7,5596433843,56,Center,5596433851,213,1.74,5596433849,212,5.5,5596433845,140,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014177,761,1,2,74,56,ck22dnk93ng8ax7wonlff7yms,0,82.9,69.7,2025-03-23T00:41:38.045Z,2025-03-23T01:10:02Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596433879,213,4.58,5596433875,141,64.0,5596433901,236,,5596433877,212,3.9,5596433873,140,82.4,5596433871,56,Center,5596433907,286,,5596433903,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014181,513,74,2,74,56,8cpjplodpphtkbt0hq8sr8mqs,1,11.2,30.7,2025-03-23T00:41:38.046Z,2025-03-23T01:11:10Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5596433899,285,,5596433913,233,761,5596433897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014205,514,1,2,74,58,8cpjplodpphtkbt0hq8sr8mqs,1,33.3,42.5,2025-03-23T00:41:40.804Z,2025-03-23T01:11:22Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5596434005,140,27.5,5596434009,212,9.8,5596434003,56,Back,5596434007,141,53.7,5596434011,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014243,516,1,2,75,0,8cpjplodpphtkbt0hq8sr8mqs,0,27.5,53.7,2025-03-23T00:41:42.292Z,2025-03-23T00:41:45Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5596434221,141,69.0,5596434217,140,33.3,5596434229,213,1.04,5596434225,212,12.1,5596434213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014249,762,8,2,75,4,ck22dnk93ng8ax7wonlff7yms,1,50.4,17.0,2025-03-23T00:41:46.205Z,2025-03-25T14:02:04Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5599949137,385,,5596434255,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014285,517,1,2,75,8,8cpjplodpphtkbt0hq8sr8mqs,0,27.2,67.9,2025-03-23T00:41:50.860Z,2025-03-23T01:11:13Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5596434483,212,17.4,5596434477,56,Back,5596513213,155,,5596434485,213,0.72,5596434479,140,39.7,5596434481,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014305,764,1,2,75,11,ck22dnk93ng8ax7wonlff7yms,1,22.5,10.0,2025-03-23T00:41:53.166Z,2025-03-23T00:41:56Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596434597,56,Back,5596434605,213,2.27,5596434601,141,37.9,5596434603,212,24.8,5596434599,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014359,765,1,2,75,13,ck22dnk93ng8ax7wonlff7yms,1,7.5,35.1,2025-03-23T00:41:55.836Z,2025-03-23T00:42:02Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5596434957,213,0.74,5596434949,56,Back,5596434953,141,51.5,5596434955,212,16.5,5596434951,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014393,766,1,2,75,20,ck22dnk93ng8ax7wonlff7yms,1,34.3,71.2,2025-03-23T00:42:02.572Z,2025-03-23T00:42:06Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596435111,56,Back,5596435115,141,61.4,5596435119,213,5.59,5596435113,140,41.9,5596435117,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014461,767,1,2,75,24,ck22dnk93ng8ax7wonlff7yms,1,46.8,53.6,2025-03-23T00:42:05.988Z,2025-03-23T00:42:15Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5596435473,141,21.0,5596435477,213,5.51,5596435467,155,,5596435475,212,31.8,5596435469,56,Right,5596435471,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014463,768,3,2,75,33,ck22dnk93ng8ax7wonlff7yms,0,75.4,4.0,2025-03-23T00:42:15.715Z,2025-03-25T14:02:42Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596435631,211,,5596435495,56,Right,5596435499,286,,5599949793,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014501,518,4,2,75,39,8cpjplodpphtkbt0hq8sr8mqs,1,19.8,90.9,2025-03-23T00:42:21.114Z,2025-03-23T01:05:39Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5596435803,13,,5596435807,56,Back,5596435811,285,,5596435805,295,,5596435809,152,,5596437747,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014493,769,4,2,75,39,ck22dnk93ng8ax7wonlff7yms,0,80.2,9.1,2025-03-23T00:42:21.115Z,2025-03-23T01:05:39Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596437721,152,,5596437717,295,,5596437719,56,Right,5596437763,233,518,5596437715,13,,5596437723,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014837,519,1,2,76,11,8cpjplodpphtkbt0hq8sr8mqs,1,10.4,85.9,2025-03-23T00:42:53.734Z,2025-03-23T01:11:11Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5596437641,152,,5596437653,1,,5596437637,5,,5596437639,157,,5596437649,212,61.4,5596437645,140,68.6,5596437651,213,6.19,5596437647,141,77.8,5596437643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791018727,568,44,2,76,15,8cpjplodpphtkbt0hq8sr8mqs,1,58.9,76.3,2025-03-23T00:42:57.225Z,2025-03-23T01:05:56Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5596460339,233,831,5596460303,56,Center,5596460305,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791017769,831,44,2,76,15,ck22dnk93ng8ax7wonlff7yms,0,41.1,23.7,2025-03-23T00:42:57.226Z,2025-03-23T01:05:56Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596453945,285,,5596453943,56,Back,5596460355,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791018731,569,61,2,76,15,8cpjplodpphtkbt0hq8sr8mqs,1,60.7,78.3,2025-03-23T00:42:57.350Z,2025-03-23T00:50:34Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5596460853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014851,770,61,2,76,16,ck22dnk93ng8ax7wonlff7yms,1,43.4,31.0,2025-03-23T00:42:58.811Z,2025-03-23T00:50:46Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596437783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014867,771,1,2,76,17,ck22dnk93ng8ax7wonlff7yms,0,45.9,28.6,2025-03-23T00:42:59.901Z,2025-03-23T00:50:58Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596437885,140,55.6,5596437889,212,15.4,5596437891,213,0.85,5596437883,56,Center,5596437887,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791019595,583,1,2,76,18,8cpjplodpphtkbt0hq8sr8mqs,1,43.7,55.2,2025-03-23T00:43:00.502Z,2025-03-23T00:51:36Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5596465141,56,Center,5596465149,213,0.71,5596465145,141,70.1,5596465147,212,15.6,5596465143,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014861,520,1,2,76,20,8cpjplodpphtkbt0hq8sr8mqs,1,62.0,74.4,2025-03-23T00:43:02.580Z,2025-03-23T00:43:05Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5596437841,56,Back,5596437849,213,4.04,5596437845,141,43.4,5596437847,212,27.0,5596437843,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014875,521,1,2,76,23,8cpjplodpphtkbt0hq8sr8mqs,1,46.0,43.4,2025-03-23T00:43:05.589Z,2025-03-23T00:43:06Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5596437909,56,Back,5596437913,141,63.3,5596437917,213,2.10,5596437915,212,15.7,5596437911,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014909,522,1,2,76,24,8cpjplodpphtkbt0hq8sr8mqs,1,38.4,63.3,2025-03-23T00:43:06.748Z,2025-03-23T00:43:10Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596438075,140,37.5,5596438081,213,1.63,5596438079,212,17.4,5596438073,56,Back,5596438077,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014917,523,1,2,76,28,8cpjplodpphtkbt0hq8sr8mqs,0,37.5,88.9,2025-03-23T00:43:10.261Z,2025-03-23T00:43:11Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5596438121,140,76.0,5596438117,157,,5596438119,56,Left,5596438125,212,41.0,5596438129,1,,5596438123,141,79.1,5596438127,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014927,772,1,2,76,30,ck22dnk93ng8ax7wonlff7yms,1,27.3,26.5,2025-03-23T00:43:11.995Z,2025-03-23T00:43:13Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596438209,212,10.3,5596438205,140,35.7,5596438211,213,0.54,5596438207,141,34.3,5596438203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014939,774,1,2,76,31,ck22dnk93ng8ax7wonlff7yms,1,35.2,34.3,2025-03-23T00:43:13.291Z,2025-03-23T00:43:14Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596438251,212,8.7,5596438247,140,28.0,5596438249,141,28.0,5596438245,56,Back,5596438253,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014947,775,1,2,76,32,ck22dnk93ng8ax7wonlff7yms,1,28.0,28.0,2025-03-23T00:43:13.979Z,2025-03-23T00:43:14Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596438287,56,Back,5596438293,212,10.6,5596438289,140,37.7,5596438291,141,23.6,5596438295,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014965,776,1,2,76,32,ck22dnk93ng8ax7wonlff7yms,1,37.7,23.6,2025-03-23T00:43:14.675Z,2025-03-23T00:43:16Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596438393,212,12.3,5596438387,56,Back,5596438395,213,2.63,5596438391,141,32.4,5596438389,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015027,777,1,2,76,34,ck22dnk93ng8ax7wonlff7yms,1,28.5,34.3,2025-03-23T00:43:16.602Z,2025-03-23T00:43:23Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596438785,213,1.50,5596438779,140,30.1,5596438781,141,70.8,5596438783,212,24.9,5596438777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015047,778,1,2,76,40,ck22dnk93ng8ax7wonlff7yms,1,34.5,75.1,2025-03-23T00:43:22.899Z,2025-03-23T00:43:25Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5596438923,212,24.8,5596438925,213,0.59,5596438919,140,54.2,5596438921,141,95.3,5596438917,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015079,779,1,2,76,43,ck22dnk93ng8ax7wonlff7yms,1,55.6,94.1,2025-03-23T00:43:25.115Z,2025-03-23T00:43:29Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596439081,212,19.7,5596439075,56,Back,5596439079,141,85.1,5596439083,213,3.46,5596439077,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015091,780,1,2,76,47,ck22dnk93ng8ax7wonlff7yms,1,38.0,82.7,2025-03-23T00:43:29.219Z,2025-03-23T00:43:31Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5596439149,212,25.6,5596439145,140,34.1,5596439151,213,4.55,5596439147,141,45.5,5596439143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015127,781,1,2,76,49,ck22dnk93ng8ax7wonlff7yms,1,32.1,44.2,2025-03-23T00:43:31.364Z,2025-03-23T00:43:33Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596439329,56,Center,5596439339,212,30.2,5596439341,213,6.11,5596439333,140,60.4,5596439337,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015137,782,1,2,76,51,ck22dnk93ng8ax7wonlff7yms,1,60.4,35.4,2025-03-23T00:43:33.469Z,2025-03-23T00:43:34Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5596439389,213,3.02,5596439401,156,,5596439385,141,40.6,5596439387,212,29.3,5596439383,140,32.7,5596439381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015171,783,1,2,76,53,ck22dnk93ng8ax7wonlff7yms,1,35.4,39.7,2025-03-23T00:43:35.338Z,2025-03-23T00:43:37Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596439517,56,Back,5596439521,141,51.6,5596439519,140,44.6,5596439525,213,0.70,5596439523,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015197,784,1,2,76,55,ck22dnk93ng8ax7wonlff7yms,1,42.4,57.0,2025-03-23T00:43:37.714Z,2025-03-23T00:43:41Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596439671,56,Back,5596439677,212,19.2,5596439673,140,34.4,5596439679,213,4.26,5596439675,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015221,785,1,2,76,59,ck22dnk93ng8ax7wonlff7yms,1,41.9,24.1,2025-03-23T00:43:40.963Z,2025-03-23T00:43:43Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596439793,213,5.79,5596439787,140,46.8,5596439785,56,Back,5596439789,141,20.0,5596439791,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015241,786,1,2,77,1,ck22dnk93ng8ax7wonlff7yms,1,54.9,26.8,2025-03-23T00:43:43.362Z,2025-03-23T00:43:45Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596439863,56,Right,5596439867,140,64.0,5596439875,212,11.8,5596439879,213,5.65,5596439871,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015291,787,1,2,77,3,ck22dnk93ng8ax7wonlff7yms,1,61.3,17.9,2025-03-23T00:43:45.403Z,2025-03-23T00:43:50Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5596440137,212,18.4,5596440133,140,78.4,5596440139,213,6.07,5596440135,141,12.3,5596440131,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015321,788,1,2,77,8,ck22dnk93ng8ax7wonlff7yms,1,78.3,6.8,2025-03-23T00:43:50.298Z,2025-03-23T00:43:53Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5596440301,141,27.4,5596440299,140,56.5,5596440305,213,2.59,5596440297,56,Center,5596440303,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015363,789,1,2,77,11,ck22dnk93ng8ax7wonlff7yms,1,56.3,29.2,2025-03-23T00:43:53.482Z,2025-03-23T00:43:57Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596440509,213,1.57,5596440505,141,75.0,5596440501,56,Center,5596440507,212,31.1,5596440503,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015393,790,1,2,77,14,ck22dnk93ng8ax7wonlff7yms,1,54.6,69.4,2025-03-23T00:43:56.955Z,2025-03-23T00:44:00Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596440747,213,0.66,5596440743,141,91.4,5596440739,56,Left,5596440741,140,72.8,5596440745,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015411,791,1,2,77,18,ck22dnk93ng8ax7wonlff7yms,1,78.1,92.9,2025-03-23T00:43:59.963Z,2025-03-23T00:44:02Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596440843,213,3.83,5596440835,56,Left,5596440839,141,82.4,5596440841,212,11.3,5596440837,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015435,792,1,2,77,20,ck22dnk93ng8ax7wonlff7yms,1,70.7,84.2,2025-03-23T00:44:02.427Z,2025-03-23T00:44:05Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596441003,213,4.19,5596440995,56,Center,5596440999,141,63.0,5596440997,140,62.8,5596441001,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791015471,793,1,2,77,23,ck22dnk93ng8ax7wonlff7yms,1,63.4,65.8,2025-03-23T00:44:05.411Z,2025-03-23T00:44:08Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596441187,213,4.97,5596441183,141,40.1,5596441177,56,Center,5596441185,212,18.0,5596441179,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
