id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value
2809836719,583,3,2,62,48,daicfonrbj124lu2la2rctxck,0,80.4,65.0,2025-05-03T21:50:59.235Z,2025-05-03T21:51:06Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5700033777,286,,5700033775,56,Center,5700033855,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809836727,458,7,2,62,48,87c66ubwpzykovmkaf1t46bis,0,19.6,35.0,2025-05-03T21:50:59.236Z,2025-05-03T21:51:04Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5700033803,56,Back,5700033805,285,,5700033817,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809836829,460,1,2,62,51,87c66ubwpzykovmkaf1t46bis,0,21.8,24.8,2025-05-03T21:51:01.907Z,2025-05-03T22:00:38Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5700034239,212,15.3,5700034241,213,5.92,5700034237,141,16.9,5700034235,140,35.4,5700034233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809836833,585,1,2,62,53,daicfonrbj124lu2la2rctxck,1,61.5,92.9,2025-05-03T21:51:04.430Z,2025-05-03T21:51:06Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5700034247,56,Left,5700034257,212,6.9,5700034255,141,90.8,5700034259,213,6.07,5700034251,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809836887,586,1,2,62,55,daicfonrbj124lu2la2rctxck,1,67.9,90.8,2025-05-03T21:51:05.974Z,2025-05-03T21:51:09Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5700034539,212,7.4,5700034537,141,83.6,5700034541,213,3.86,5700034535,140,62.6,5700034533,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809836891,461,45,2,62,58,87c66ubwpzykovmkaf1t46bis,0,33.4,15.2,2025-05-03T21:51:09.518Z,2025-05-03T22:39:02Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5700034989,233,587,5700034549,56,Back,5700034551,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809836963,587,3,2,62,58,daicfonrbj124lu2la2rctxck,1,66.6,84.8,2025-05-03T21:51:09.518Z,2025-05-03T22:39:02Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5700034963,233,461,5700034917,56,Left,5700034919,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809837121,588,1,2,63,3,daicfonrbj124lu2la2rctxck,1,68.8,51.3,2025-05-03T21:51:14.093Z,2025-05-03T21:51:24Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5700035701,212,26.0,5700035695,140,78.8,5700035697,141,16.4,5700035705,213,5.13,5700035693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809837131,589,3,2,63,12,daicfonrbj124lu2la2rctxck,0,96.7,33.0,2025-05-03T21:51:23.539Z,2025-05-03T22:38:56Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,5700035765,286,,5700035815,233,462,5700035763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809837129,462,7,2,63,12,87c66ubwpzykovmkaf1t46bis,1,3.3,67.0,2025-05-03T21:51:23.540Z,2025-05-03T22:38:55Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5700035757,56,Back,5700035759,285,,5700035753,167,,5700035787,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809837135,463,6,2,63,13,87c66ubwpzykovmkaf1t46bis,0,2.7,66.6,2025-05-03T21:51:24.492Z,2025-05-03T21:51:31Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5700035859,73,,5700035959,233,590,5700035857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809837143,590,6,2,63,13,daicfonrbj124lu2la2rctxck,1,97.3,33.4,2025-05-03T21:51:24.492Z,2025-05-03T22:38:42Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,5700035943,233,463,5700035929,75,,5700035927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809837751,591,1,2,63,54,daicfonrbj124lu2la2rctxck,0,99.5,0.4,2025-05-03T21:52:04.741Z,2025-05-03T22:16:52Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5700039119,2,,5700039133,212,31.5,5700039127,56,Center,5700039125,223,,5700039131,141,46.3,5700039123,155,,5700039135,213,1.70,5700039121,6,,5700039129,140,95.7,,,,,,,,,,,,,,,,,,,,
2809838247,466,44,2,63,55,87c66ubwpzykovmkaf1t46bis,1,8.6,54.0,2025-05-03T21:52:06.052Z,2025-05-03T22:39:10Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,5700041671,56,Back,5700065623,233,592,5700041673,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809837765,592,44,2,63,55,daicfonrbj124lu2la2rctxck,0,91.4,46.0,2025-05-03T21:52:06.053Z,2025-05-03T22:39:10Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,5700064851,56,Center,5700065685,233,466,5700064853,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809838253,467,12,2,63,55,87c66ubwpzykovmkaf1t46bis,1,5.4,55.6,2025-05-03T21:52:06.243Z,2025-05-03T21:52:51Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,5700041697,56,Back,5700041761,15,,5700041701,141,37.1,5700041703,212,12.6,5700041699,140,6.2,5700041705,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809837769,593,15,2,63,58,daicfonrbj124lu2la2rctxck,1,95.9,58.4,2025-05-03T21:52:09.112Z,2025-05-03T21:53:17Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5700044503,146,99.9,5700044489,76,,5700044501,458,,5700044523,233,464,5700043935,25,,5700044497,108,,5700044495,214,,5700043943,61,,5700044499,328,,5700043939,20,5700043115,56,5700044491,102,5700044493,103,5.1,5700044505,147,52.0,,,,,,,Center,52.3
2809837725,464,10,2,63,58,87c66ubwpzykovmkaf1t46bis,1,3.1,42.4,2025-05-03T21:52:09.212Z,2025-05-03T21:53:17Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5700038975,56,Back,5700038969,173,,5700044163,179,,5700044583,233,593,5700038973,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809837891,465,4,2,64,9,87c66ubwpzykovmkaf1t46bis,1,38.0,18.2,2025-05-03T21:52:20.115Z,2025-05-03T21:56:04Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5700040009,233,596,5700039915,13,,5700039917,56,Back,5700039923,286,,5700039919,152,,5700058789,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809837921,596,4,2,64,9,daicfonrbj124lu2la2rctxck,0,62.0,81.8,2025-05-03T21:52:20.116Z,2025-05-03T22:17:01Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,5700145183,295,,5700040217,233,465,5700039963,152,,5700039959,56,Left,5700039967,285,,5700039955,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809838011,597,17,2,64,16,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-03T21:52:26.989Z,2025-05-03T21:52:34Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,5700040913,393,,5700040911,31,,5700040915,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839783,484,18,2,64,50,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-03T21:53:01.678Z,2025-05-03T21:54:38Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,5700050271,44,Forward,5700050349,55,485,5700050269,42,,5700050273,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839787,485,19,2,64,50,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-03T21:53:01.679Z,2025-05-03T21:54:38Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5700050297,59,17,5700050295,145,9,5700050305,55,484,5700050291,42,,5700050303,44,Forward,5700050299,292,9,5700050301,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2809838581,468,18,2,64,54,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-03T21:53:05.127Z,2025-05-03T21:53:06Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5700043609,42,,5700043611,44,Defender,5700043677,55,469,5700043613,59,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809838587,469,19,2,64,54,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-03T21:53:05.128Z,2025-05-03T21:53:06Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,5700043649,293,2,5700043651,44,Midfielder,5700043653,55,468,5700043643,145,7,5700043647,292,7,5700043645,59,7,5700043639,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809838897,470,1,2,65,15,87c66ubwpzykovmkaf1t46bis,1,46.8,28.5,2025-05-03T21:53:26.187Z,2025-05-03T21:53:28Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5700045491,213,2.54,5700045489,212,27.4,5700045481,152,,5700045483,56,Back,5700045485,140,25.3,5700045487,141,51.3,5700045479,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809838937,471,1,2,65,17,87c66ubwpzykovmkaf1t46bis,1,25.5,52.3,2025-05-03T21:53:27.923Z,2025-05-03T21:53:30Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,5700045677,140,26.8,5700045671,56,Back,5700045685,212,17.0,5700045687,213,1.49,5700045681,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809838991,472,1,2,65,19,87c66ubwpzykovmkaf1t46bis,1,28.2,70.7,2025-05-03T21:53:30.467Z,2025-05-03T21:53:34Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5700045961,140,13.1,5700045965,212,21.7,5700045967,213,3.89,5700045959,56,Back,5700045963,141,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839021,473,1,2,65,23,87c66ubwpzykovmkaf1t46bis,0,13.3,44.7,2025-05-03T21:53:33.924Z,2025-05-03T21:53:37Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5700046171,213,5.64,5700046163,56,Back,5700046165,140,36.6,5700046167,141,17.5,5700046161,155,,5700046169,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839073,598,1,2,65,27,daicfonrbj124lu2la2rctxck,0,60.3,84.9,2025-05-03T21:53:38.243Z,2025-05-03T21:53:40Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5700046505,213,4.19,5700046501,141,73.4,5700046499,140,56.0,5700046503,212,9.0,5700046497,56,Center,5700046495,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840475,493,1,2,65,30,87c66ubwpzykovmkaf1t46bis,1,36.8,35.6,2025-05-03T21:53:40.715Z,2025-05-03T21:57:17Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5700065029,212,1.6,5700065023,56,Back,5700065025,140,35.3,5700065027,141,35.4,5700065031,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839155,474,3,2,65,33,87c66ubwpzykovmkaf1t46bis,1,38.8,33.5,2025-05-03T21:53:44.155Z,2025-05-03T22:39:02Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5700046835,56,Back,5700046837,286,,5700046921,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839143,599,45,2,65,33,daicfonrbj124lu2la2rctxck,0,61.2,66.5,2025-05-03T21:53:44.155Z,2025-05-03T22:39:03Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5700046961,233,474,5700046777,56,Center,5700046781,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839203,475,1,2,65,34,87c66ubwpzykovmkaf1t46bis,1,40.9,43.8,2025-05-03T21:53:44.763Z,2025-05-03T21:53:47Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5700047145,140,44.6,5700047149,141,67.7,5700047141,56,Back,5700047151,212,16.7,5700047153,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839235,476,1,2,65,36,87c66ubwpzykovmkaf1t46bis,1,44.9,67.9,2025-05-03T21:53:47.267Z,2025-05-03T21:53:49Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5700047341,213,2.40,5700047337,141,82.8,5700047335,140,34.4,5700047339,212,15.0,5700047333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839261,477,1,2,65,38,87c66ubwpzykovmkaf1t46bis,1,34.4,82.8,2025-05-03T21:53:48.884Z,2025-05-03T21:53:50Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5700047453,140,52.1,5700047455,141,96.6,5700047457,212,20.8,5700047451,56,Left,5700047459,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839299,478,1,2,65,39,87c66ubwpzykovmkaf1t46bis,1,52.3,96.3,2025-05-03T21:53:50.659Z,2025-05-03T21:53:53Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5700047629,140,48.3,5700047635,213,4.30,5700047633,212,10.5,5700047631,141,82.1,5700047627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839385,479,1,2,65,45,87c66ubwpzykovmkaf1t46bis,1,52.6,73.1,2025-05-03T21:53:55.923Z,2025-05-03T21:53:58Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5700048133,141,29.9,5700048131,140,51.9,5700048129,56,Center,5700048135,212,29.4,5700048137,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839465,480,1,2,65,48,87c66ubwpzykovmkaf1t46bis,1,51.5,28.7,2025-05-03T21:53:58.771Z,2025-05-03T21:54:03Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5700048513,212,20.4,5700048507,56,Right,5700048511,141,4.6,5700048517,213,5.35,5700048509,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839517,481,1,2,65,52,87c66ubwpzykovmkaf1t46bis,1,63.6,4.4,2025-05-03T21:54:03.315Z,2025-05-03T21:54:06Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5700048797,56,Right,5700048805,213,3.08,5700048799,140,57.5,5700048803,212,6.4,5700048801,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839555,482,1,2,65,55,87c66ubwpzykovmkaf1t46bis,1,57.5,5.0,2025-05-03T21:54:06.490Z,2025-05-03T21:54:11Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5700049065,212,21.1,5700049067,213,0.45,5700049061,140,75.6,5700049063,141,18.5,5700049059,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839559,483,61,2,66,0,87c66ubwpzykovmkaf1t46bis,0,75.4,19.1,2025-05-03T21:54:11.195Z,2025-05-03T21:54:11Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5700049071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839557,600,4,2,66,0,daicfonrbj124lu2la2rctxck,1,30.0,63.7,2025-05-03T21:54:11.361Z,2025-05-03T22:38:40Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5700068657,233,501,5700049159,152,,5700049163,285,,5700049157,56,Back,5700049155,13,,5700049161,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842971,501,4,2,66,0,87c66ubwpzykovmkaf1t46bis,0,70.0,36.3,2025-05-03T21:54:11.362Z,2025-05-03T22:38:41Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5700068609,13,,5700068617,286,,5700068615,265,,5700068613,152,,5700068611,56,Center,5700068681,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839961,601,1,2,66,27,daicfonrbj124lu2la2rctxck,0,25.6,75.6,2025-05-03T21:54:38.298Z,2025-05-03T21:54:39Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5700051265,1,,5700051239,5,,5700051247,56,Left,5700051257,212,39.2,5700051253,141,85.8,5700051243,152,,5700051261,213,0.18,5700051241,155,,5700051249,140,62.3,,,,,,,,,,,,,,,,,,,,
2809839999,486,1,2,66,29,87c66ubwpzykovmkaf1t46bis,1,41.4,22.7,2025-05-03T21:54:40.363Z,2025-05-03T21:58:23Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5700069801,3,,5700051491,56,Center,5700051499,141,26.9,5700051503,212,16.9,5700051507,213,0.17,5700051495,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840065,487,1,2,66,31,87c66ubwpzykovmkaf1t46bis,1,57.9,26.0,2025-05-03T21:54:42.234Z,2025-05-03T21:54:46Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5700051843,141,6.5,5700051837,3,,5700051841,140,52.0,5700051845,212,14.6,5700051847,213,4.28,5700051839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840069,488,61,2,66,35,87c66ubwpzykovmkaf1t46bis,0,51.9,6.4,2025-05-03T21:54:46.020Z,2025-05-03T21:54:46Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5700051855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840123,603,1,2,66,35,daicfonrbj124lu2la2rctxck,1,42.0,86.1,2025-05-03T21:54:46.321Z,2025-05-03T22:00:46Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5700052095,56,Left,5700052097,140,61.2,5700052101,212,20.2,5700052099,141,85.4,5700052103,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840129,604,1,2,66,38,daicfonrbj124lu2la2rctxck,1,61.2,85.4,2025-05-03T21:54:48.969Z,2025-05-03T22:00:47Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5700052139,213,1.76,5700052131,56,Left,5700052133,140,60.4,5700052135,141,92.0,5700052137,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840227,605,1,2,66,38,daicfonrbj124lu2la2rctxck,0,60.4,92.0,2025-05-03T21:54:49.642Z,2025-05-03T22:00:51Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5700052669,56,Left,5700052673,141,88.4,5700052675,212,26.5,5700052677,213,6.19,5700052671,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840241,490,1,2,66,44,87c66ubwpzykovmkaf1t46bis,1,12.4,24.8,2025-05-03T21:54:55.571Z,2025-05-03T21:54:57Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,5700052747,140,9.9,5700052745,56,Back,5700052753,213,1.72,5700052749,141,50.8,5700052751,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840235,606,83,2,66,46,daicfonrbj124lu2la2rctxck,0,85.5,88.4,2025-05-03T21:54:56.881Z,2025-05-03T21:55:00Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,5700053015,399,ks7omik17xov44i4hhjrldyh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840247,491,1,2,66,46,87c66ubwpzykovmkaf1t46bis,0,9.9,50.8,2025-05-03T21:54:57.555Z,2025-05-03T21:54:58Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5700052801,212,35.9,5700052793,157,,5700052799,141,0.0,5700052803,213,4.86,5700052805,1,,5700052797,140,15.0,5700052795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840253,492,5,2,66,47,87c66ubwpzykovmkaf1t46bis,0,12.8,-1.2,2025-05-03T21:54:58.312Z,2025-05-03T22:43:29Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5700052831,347,,5700052829,56,Back,5700053129,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840285,607,5,2,66,47,daicfonrbj124lu2la2rctxck,1,87.2,101.2,2025-05-03T21:54:58.312Z,2025-05-03T22:43:28Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,5700053099,233,492,5700052993,347,,5700052989,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840775,608,1,2,67,17,daicfonrbj124lu2la2rctxck,1,88.9,100.0,2025-05-03T21:55:28.105Z,2025-05-03T21:55:31Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5700055761,141,72.3,5700055759,140,91.2,5700055763,212,19.3,5700055765,213,4.84,5700055757,56,Center,5700055755,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840801,609,1,2,67,20,daicfonrbj124lu2la2rctxck,1,91.2,72.3,2025-05-03T21:55:31.593Z,2025-05-03T21:55:32Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5700055911,213,2.44,5700055905,140,80.2,5700055907,141,86.6,5700055909,212,15.1,5700055903,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840819,610,1,2,67,21,daicfonrbj124lu2la2rctxck,1,80.2,86.6,2025-05-03T21:55:32.545Z,2025-05-03T21:55:33Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5700056001,56,Center,5700056003,140,72.3,5700056011,213,4.25,5700056007,212,18.7,5700056005,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840865,611,1,2,67,22,daicfonrbj124lu2la2rctxck,1,72.3,62.0,2025-05-03T21:55:33.552Z,2025-05-03T21:55:36Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5700056223,213,4.29,5700056217,140,65.8,5700056215,56,Center,5700056219,141,39.5,5700056221,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840909,612,1,2,67,25,daicfonrbj124lu2la2rctxck,1,65.8,38.9,2025-05-03T21:55:35.824Z,2025-05-03T21:55:40Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,5700056493,213,4.95,5700056485,56,Right,5700056491,212,21.8,5700056487,140,70.6,5700056489,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840991,613,1,2,67,29,daicfonrbj124lu2la2rctxck,1,70.6,7.7,2025-05-03T21:55:39.920Z,2025-05-03T21:56:09Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,1.0,5700059223,210,13,5700056969,140,88.8,5700056963,2,,5700056977,1,,5700056975,213,1.03,5700056973,212,37.4,5700056971,141,54.9,5700056965,155,,5700056967,56,Center,5700059225,154,,,,,,,,,,,,,,,,,,
2809840997,614,13,2,67,30,daicfonrbj124lu2la2rctxck,1,88.8,54.9,2025-05-03T21:55:40.985Z,2025-05-03T23:18:37Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5700059273,231,51.3,5700059271,230,96.8,5700059267,103,22.2,5700059265,102,59.7,5700059257,29,,5700059255,73,,5700057005,17,,5700057007,56,Center,5700304629,22,,5700059261,55,5700059269,328,5700059253,15,5700059259,154,,,,,,,,,,613,,
2809841295,494,5,2,67,33,87c66ubwpzykovmkaf1t46bis,1,-0.6,43.8,2025-05-03T21:55:43.900Z,2025-05-03T22:43:29Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5700058755,56,Back,5700058757,346,,5700058857,233,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841001,615,5,2,67,33,daicfonrbj124lu2la2rctxck,0,100.6,56.2,2025-05-03T21:55:43.900Z,2025-05-03T22:43:30Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5700058911,233,494,5700057039,346,,5700057037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841441,495,1,2,67,59,87c66ubwpzykovmkaf1t46bis,1,4.3,48.3,2025-05-03T21:56:10.123Z,2025-05-03T21:56:14Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5700059575,74,,5700059567,212,52.0,5700059565,141,43.0,5700059563,140,53.7,5700059559,124,,5700059571,1,,5700059561,56,Center,5700059569,213,6.21,,,,,,,,,,,,,,,,,,,,,,,
2809841447,496,61,2,68,3,87c66ubwpzykovmkaf1t46bis,0,55.1,40.3,2025-05-03T21:56:13.810Z,2025-05-03T21:56:14Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,5700059599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841495,616,1,2,68,5,daicfonrbj124lu2la2rctxck,0,38.1,72.0,2025-05-03T21:56:15.917Z,2025-05-03T21:56:17Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5700059921,213,5.48,5700059913,56,Center,5700059923,1,,5700059915,140,60.6,5700059917,141,36.1,5700059911,157,,5700059919,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841513,497,8,2,68,7,87c66ubwpzykovmkaf1t46bis,1,43.3,71.8,2025-05-03T21:56:18.458Z,2025-05-03T21:56:19Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5700060025,15,,5700060003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841539,498,5,2,68,8,87c66ubwpzykovmkaf1t46bis,0,38.5,100.4,2025-05-03T21:56:19.425Z,2025-05-03T22:43:30Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5700060105,347,,5700060387,233,617,5700060103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841567,617,5,2,68,8,daicfonrbj124lu2la2rctxck,1,61.5,-0.4,2025-05-03T21:56:19.425Z,2025-05-03T22:43:30Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5700060263,56,Right,5700060265,347,,5700060345,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
