id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/13/value
2815542235,549,1,2,74,1,8cpjplodpphtkbt0hq8sr8mqs,1,62.5,83.5,2025-05-17T02:38:09.133Z,2025-05-17T02:38:11Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5731629289,212,9.4,5731629291,213,1.33,5731629283,56,Left,5731629285,140,64.6,5731629287,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542237,550,1,2,74,3,8cpjplodpphtkbt0hq8sr8mqs,1,65.2,96.0,2025-05-17T02:38:10.781Z,2025-05-17T02:38:14Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731629309,1,,5731629303,141,66.9,5731629307,213,3.77,5731629299,56,Back,5731629305,212,33.8,5731629301,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542239,551,1,2,74,7,8cpjplodpphtkbt0hq8sr8mqs,1,38.5,68.1,2025-05-17T02:38:14.453Z,2025-05-17T02:42:16Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5731629335,213,5.53,5731629331,141,50.9,5731629329,140,50.4,5731629333,212,17.1,5731629327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542241,552,1,2,74,10,8cpjplodpphtkbt0hq8sr8mqs,1,50.5,50.9,2025-05-17T02:38:18.293Z,2025-05-17T02:38:22Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5731629345,141,17.0,5731629343,140,67.5,5731629349,213,5.37,5731629347,212,29.2,5731629341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542243,553,1,2,74,14,8cpjplodpphtkbt0hq8sr8mqs,1,61.0,7.9,2025-05-17T02:38:21.821Z,2025-05-17T02:38:24Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5731629355,140,57.2,5731629353,56,Center,5731629359,212,17.5,5731629357,141,33.0,5731629361,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542245,554,1,2,74,17,8cpjplodpphtkbt0hq8sr8mqs,1,58.0,28.5,2025-05-17T02:38:24.629Z,2025-05-17T02:38:27Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5731629373,213,3.02,5731629367,140,43.4,5731629369,141,31.3,5731629371,212,15.4,5731629365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542247,555,1,2,74,19,8cpjplodpphtkbt0hq8sr8mqs,1,43.4,31.3,2025-05-17T02:38:27.341Z,2025-05-17T02:38:29Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5731629379,140,46.0,5731629381,141,60.0,5731629385,213,1.43,5731629383,212,19.7,5731629377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542249,556,1,2,74,21,8cpjplodpphtkbt0hq8sr8mqs,1,44.6,60.0,2025-05-17T02:38:29.101Z,2025-05-17T02:38:30Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5731629393,141,66.3,5731629395,212,10.9,5731629391,140,54.1,5731629397,213,0.41,5731629389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542253,557,1,2,74,23,8cpjplodpphtkbt0hq8sr8mqs,1,54.0,66.1,2025-05-17T02:38:30.405Z,2025-05-17T02:38:32Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5731629411,141,72.4,5731629409,140,67.5,5731629415,213,0.29,5731629407,56,Center,5731629413,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542255,558,50,2,74,24,8cpjplodpphtkbt0hq8sr8mqs,1,71.8,80.4,2025-05-17T02:38:32.398Z,2025-05-17T03:40:10Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5731629433,233,639,5731629419,56,Left,5731629421,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542257,639,7,2,74,24,5h878vnmkbuy2ummddprusxgq,0,28.2,19.6,2025-05-17T02:38:32.399Z,2025-05-17T03:40:10Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731629423,56,Back,5731629425,285,,5731629427,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542259,559,1,2,74,30,8cpjplodpphtkbt0hq8sr8mqs,1,83.4,80.9,2025-05-17T02:38:37.917Z,2025-05-17T02:38:39Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5731629445,213,4.83,5731629439,140,85.8,5731629437,56,Center,5731629441,141,49.6,5731629443,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542261,560,1,2,74,32,8cpjplodpphtkbt0hq8sr8mqs,1,85.8,49.6,2025-05-17T02:38:39.437Z,2025-05-17T02:38:41Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5731629451,140,87.7,5731629457,213,1.23,5731629449,56,Center,5731629455,212,6.0,5731629453,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542263,561,1,2,74,33,8cpjplodpphtkbt0hq8sr8mqs,1,87.7,57.9,2025-05-17T02:38:40.901Z,2025-05-17T03:12:08Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,1.0,,5731629465,141,52.8,5731629461,56,Center,5731629469,213,3.90,5731629463,140,84.2,5731638261,210,13,5731629467,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542265,562,13,2,74,34,8cpjplodpphtkbt0hq8sr8mqs,1,84.2,52.8,2025-05-17T02:38:42.317Z,2025-05-17T03:12:08Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5731638281,146,96.8,5731638273,102,32.9,5731638285,230,98.2,5731638269,55,561,5731638277,215,,5731638287,231,33.4,5731638275,103,8.3,5731638283,147,32.8,5731638279,153,,5731638267,29,,5731629475,17,5731638263,72,,,5731629473,22,,5731638265,75,5731629477,56,Center,,,,,,,
2815542283,563,43,2,74,36,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:38:44.167Z,2025-05-17T03:28:51Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5731629563,56,Center,5731629565,346,0,5731642197,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542281,641,1,2,74,49,5h878vnmkbuy2ummddprusxgq,1,6.7,69.7,2025-05-17T02:38:56.446Z,2025-05-17T02:38:58Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5731629557,212,11.4,5731629553,140,14.0,5731629559,213,0.83,5731629549,123,,5731629551,56,Back,5731629555,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542287,564,83,2,74,49,8cpjplodpphtkbt0hq8sr8mqs,0,52.3,5.3,2025-05-17T02:38:57.365Z,2025-05-17T03:36:29Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5731643765,399,7vs1eqm82fwwuhwfqodb3dyw9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542285,642,1,2,74,50,5h878vnmkbuy2ummddprusxgq,1,19.7,92.8,2025-05-17T02:38:58.364Z,2025-05-17T02:41:56Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731630805,141,95.7,5731630801,56,Back,5731630803,140,43.3,5731630809,213,0.08,5731630807,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542303,644,1,2,74,52,5h878vnmkbuy2ummddprusxgq,0,27.0,93.9,2025-05-17T02:38:59.694Z,2025-05-17T03:36:55Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5731629607,56,Back,5731629615,213,3.16,5731629613,212,2.9,5731629611,141,93.8,5731629609,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542289,643,83,2,74,53,5h878vnmkbuy2ummddprusxgq,0,23.6,96.5,2025-05-17T02:39:00.502Z,2025-05-17T03:38:07Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5731643855,399,2co6fedrz8anjzy9ise76dplh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542291,565,61,2,74,53,8cpjplodpphtkbt0hq8sr8mqs,1,65.5,4.9,2025-05-17T02:39:01.389Z,2025-05-17T02:39:01Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5731629571,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542305,567,5,2,75,1,8cpjplodpphtkbt0hq8sr8mqs,0,71.6,-1.8,2025-05-17T02:39:08.711Z,2025-05-17T03:41:21Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5731629623,56,Right,5731629625,347,,5731629639,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542307,645,5,2,75,1,5h878vnmkbuy2ummddprusxgq,1,28.4,101.8,2025-05-17T02:39:08.711Z,2025-05-17T02:39:15Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5731629627,56,Back,5731629629,347,,5731629633,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542309,646,1,2,75,3,5h878vnmkbuy2ummddprusxgq,1,19.0,100.0,2025-05-17T02:39:10.918Z,2025-05-17T02:39:16Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731629671,107,,5731629677,141,86.9,5731629681,213,3.85,5731629679,212,15.4,5731629675,140,7.9,5731629673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542311,647,1,2,75,4,5h878vnmkbuy2ummddprusxgq,1,10.5,86.3,2025-05-17T02:39:12.398Z,2025-05-17T02:39:16Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5731629685,56,Back,5731629691,212,25.1,5731629689,141,58.7,5731629693,213,5.44,5731629687,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542313,648,1,2,75,8,5h878vnmkbuy2ummddprusxgq,1,26.8,58.7,2025-05-17T02:39:15.846Z,2025-05-17T02:39:19Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5731629701,141,30.9,5731629697,56,Back,5731629705,213,4.37,5731629703,212,20.1,5731629699,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542315,649,1,2,75,11,5h878vnmkbuy2ummddprusxgq,1,23.3,26.1,2025-05-17T02:39:18.846Z,2025-05-17T02:39:22Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731629717,213,5.63,5731629709,56,Back,5731629711,140,41.3,5731629715,212,23.8,5731629713,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542317,650,61,2,75,14,5h878vnmkbuy2ummddprusxgq,0,41.3,4.9,2025-05-17T02:39:21.823Z,2025-05-17T02:39:22Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5731629721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542321,568,5,2,75,15,8cpjplodpphtkbt0hq8sr8mqs,1,53.2,102.0,2025-05-17T02:39:22.727Z,2025-05-17T03:41:21Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5731629729,347,,5731629727,56,Left,5731629731,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542319,651,5,2,75,15,5h878vnmkbuy2ummddprusxgq,0,46.8,-2.0,2025-05-17T02:39:22.727Z,2025-05-17T03:41:22Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5731629735,233,568,5731629725,347,,5731629723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542325,569,1,2,75,16,8cpjplodpphtkbt0hq8sr8mqs,1,42.3,100.0,2025-05-17T02:39:23.703Z,2025-05-17T02:39:27Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731629759,56,Left,5731629763,141,92.4,5731629765,212,16.6,5731629761,140,56.8,5731629757,107,,5731629767,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542327,570,3,2,75,19,8cpjplodpphtkbt0hq8sr8mqs,0,67.4,84.4,2025-05-17T02:39:27.155Z,2025-05-17T03:40:21Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5731629771,56,Left,5731629825,233,652,5731629773,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542335,652,7,2,75,19,5h878vnmkbuy2ummddprusxgq,1,32.6,15.6,2025-05-17T02:39:27.156Z,2025-05-17T03:40:21Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5731629817,285,,5731629815,56,Back,5731629819,233,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542341,654,1,2,75,25,5h878vnmkbuy2ummddprusxgq,0,29.6,27.7,2025-05-17T02:39:33.046Z,2025-05-17T02:39:35Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5731629831,140,43.4,5731629837,213,0.68,5731629829,56,Back,5731629833,141,45.1,5731629835,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542339,571,8,2,75,26,8cpjplodpphtkbt0hq8sr8mqs,1,63.3,30.0,2025-05-17T02:39:33.778Z,2025-05-17T02:39:34Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5731629823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542345,655,83,2,75,27,5h878vnmkbuy2ummddprusxgq,0,35.1,38.9,2025-05-17T02:39:34.893Z,2025-05-17T02:39:36Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5731629843,399,d50x000h9o6i8kd8aihie4lx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542347,573,1,2,75,29,8cpjplodpphtkbt0hq8sr8mqs,1,69.1,54.8,2025-05-17T02:39:36.894Z,2025-05-17T02:39:39Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5731629845,56,Center,5731629853,213,0.67,5731629849,141,70.2,5731629851,212,16.8,5731629847,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542349,574,1,2,75,31,8cpjplodpphtkbt0hq8sr8mqs,0,81.9,70.3,2025-05-17T02:39:39.109Z,2025-05-17T02:39:41Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5731629861,141,69.6,5731629865,213,6.01,5731629871,236,,5731629857,56,Center,5731629873,233,656,5731629863,212,1.7,5731629859,140,83.5,5731629877,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542351,656,74,2,75,31,5h878vnmkbuy2ummddprusxgq,1,15.6,27.3,2025-05-17T02:39:39.110Z,2025-05-17T03:39:55Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731629869,285,,5731629867,56,Back,5731629879,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542355,658,1,2,75,36,5h878vnmkbuy2ummddprusxgq,1,17.0,32.1,2025-05-17T02:39:44.046Z,2025-05-17T02:39:45Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731629885,140,45.0,5731629891,213,5.74,5731629893,1,,5731629887,141,6.2,5731629889,212,34.3,5731629883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542357,659,1,2,75,38,5h878vnmkbuy2ummddprusxgq,1,47.1,7.3,2025-05-17T02:39:45.406Z,2025-05-17T02:39:48Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5731629899,140,45.6,5731629903,212,8.2,5731629905,213,1.76,5731629901,141,19.1,5731629897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542359,660,1,2,75,41,5h878vnmkbuy2ummddprusxgq,1,45.6,19.1,2025-05-17T02:39:48.414Z,2025-05-17T02:39:49Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5731629915,212,7.5,5731629913,141,9.2,5731629917,213,4.25,5731629909,56,Back,5731629911,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542361,661,1,2,75,42,5h878vnmkbuy2ummddprusxgq,1,42.4,9.2,2025-05-17T02:39:49.725Z,2025-05-17T02:39:50Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5731629927,212,14.5,5731629929,213,1.78,5731629923,140,39.5,5731629921,56,Back,5731629925,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542363,662,1,2,75,43,5h878vnmkbuy2ummddprusxgq,1,39.5,30.1,2025-05-17T02:39:50.630Z,2025-05-17T02:39:52Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731629935,140,53.7,5731629933,56,Center,5731629939,212,15.7,5731629937,141,23.1,5731629941,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542365,663,1,2,75,45,5h878vnmkbuy2ummddprusxgq,1,53.7,23.1,2025-05-17T02:39:52.718Z,2025-05-17T02:39:58Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5731629951,141,69.1,5731629949,140,70.0,5731629947,56,Center,5731629955,213,1.07,5731629945,155,,5731629957,1,,5731629953,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542367,664,1,2,75,51,5h878vnmkbuy2ummddprusxgq,1,68.9,78.5,2025-05-17T02:39:58.526Z,2025-05-17T02:40:00Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5731629969,213,3.88,5731629965,141,63.9,5731629963,140,58.6,5731629961,56,Center,5731629967,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542369,665,1,2,75,53,5h878vnmkbuy2ummddprusxgq,1,58.6,63.9,2025-05-17T02:40:00.525Z,2025-05-17T02:40:02Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731629977,141,46.9,5731629973,56,Center,5731629975,140,55.0,5731629981,213,4.40,5731629979,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542371,666,1,2,75,54,5h878vnmkbuy2ummddprusxgq,1,55.0,46.9,2025-05-17T02:40:02.005Z,2025-05-17T02:40:05Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5731629997,141,29.8,5731629993,56,Center,5731629999,212,11.6,5731630001,213,4.74,5731629995,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542373,667,1,2,75,57,5h878vnmkbuy2ummddprusxgq,1,55.1,29.2,2025-05-17T02:40:04.933Z,2025-05-17T02:40:09Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5731630011,212,17.9,5731630005,56,Right,5731630013,213,4.45,5731630007,140,50.7,5731630009,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542375,668,1,2,76,2,5h878vnmkbuy2ummddprusxgq,1,50.7,3.8,2025-05-17T02:40:09.469Z,2025-05-17T02:40:10Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731630023,212,26.7,5731630021,141,19.5,5731630019,140,27.4,5731630017,56,Back,5731630025,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542377,669,43,2,76,2,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-17T02:40:10.397Z,2025-05-17T03:37:35Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731630037,213,3.14,5731644039,144,1,5731630033,141,19.5,5731630029,56,Back,5731630031,140,27.4,5731630035,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542379,670,43,2,76,4,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-17T02:40:11.757Z,2025-05-17T03:02:13Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731630041,56,Back,5731636379,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542381,671,1,2,76,7,5h878vnmkbuy2ummddprusxgq,1,24.6,22.7,2025-05-17T02:40:15.373Z,2025-05-17T02:40:16Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731630053,213,2.35,5731630045,56,Back,5731630047,140,13.6,5731630049,141,40.0,5731630051,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542383,672,1,2,76,10,5h878vnmkbuy2ummddprusxgq,1,13.3,41.3,2025-05-17T02:40:17.957Z,2025-05-17T02:40:19Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5731630057,56,Back,5731630061,141,57.5,5731630063,212,14.5,5731630065,213,0.86,5731630059,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542385,673,1,2,76,11,5h878vnmkbuy2ummddprusxgq,1,22.3,57.5,2025-05-17T02:40:19.069Z,2025-05-17T02:40:19Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5731630075,212,13.8,5731630073,141,76.3,5731630069,56,Back,5731630077,213,1.19,5731630071,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542389,674,1,2,76,12,5h878vnmkbuy2ummddprusxgq,1,27.2,76.3,2025-05-17T02:40:19.597Z,2025-05-17T02:40:21Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731630095,212,9.4,5731630093,141,63.7,5731630099,213,4.29,5731630089,56,Back,5731630091,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542393,675,1,2,76,13,5h878vnmkbuy2ummddprusxgq,1,23.5,63.7,2025-05-17T02:40:20.813Z,2025-05-17T02:40:23Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5731630123,212,15.5,5731630117,56,Back,5731630125,213,5.46,5731630121,141,47.0,5731630119,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542395,676,1,2,76,16,5h878vnmkbuy2ummddprusxgq,1,33.5,47.0,2025-05-17T02:40:23.686Z,2025-05-17T03:02:07Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5731630133,141,57.8,5731630129,56,Back,5731630137,213,2.23,5731630141,156,,5731630135,212,9.3,5731630131,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542397,677,1,2,76,17,5h878vnmkbuy2ummddprusxgq,1,28.1,57.8,2025-05-17T02:40:25.109Z,2025-05-17T02:40:26Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5731630149,212,8.6,5731630145,140,32.6,5731630143,56,Back,5731630151,213,0.99,5731630147,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542399,678,1,2,76,19,5h878vnmkbuy2ummddprusxgq,1,32.6,68.4,2025-05-17T02:40:26.414Z,2025-05-17T02:40:27Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731630163,213,4.31,5731630159,141,51.5,5731630167,156,,5731630157,140,27.9,5731630155,56,Back,5731630161,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542401,679,1,2,76,20,5h878vnmkbuy2ummddprusxgq,1,27.8,50.9,2025-05-17T02:40:27.677Z,2025-05-17T03:02:06Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5731630171,140,33.5,5731630169,56,Back,5731630177,213,5.13,5731630175,212,14.9,5731630173,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542403,680,1,2,76,23,5h878vnmkbuy2ummddprusxgq,1,33.4,30.9,2025-05-17T02:40:30.990Z,2025-05-17T02:40:32Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5731630181,56,Back,5731630187,212,16.0,5731630189,213,4.10,5731630183,140,24.6,5731630185,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542405,681,1,2,76,25,5h878vnmkbuy2ummddprusxgq,0,24.6,11.7,2025-05-17T02:40:32.656Z,2025-05-17T02:40:35Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731630201,213,0.28,5731630197,141,14.0,5731630199,212,5.7,5731630193,56,Back,5731630213,286,,5731630207,236,,5731630209,233,575,5731630195,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542407,575,74,2,76,25,8cpjplodpphtkbt0hq8sr8mqs,1,71.0,81.2,2025-05-17T02:40:32.657Z,2025-05-17T03:39:55Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5731630215,233,681,5731630203,56,Left,5731630205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542409,576,5,2,76,27,8cpjplodpphtkbt0hq8sr8mqs,0,69.6,101.2,2025-05-17T02:40:35.262Z,2025-05-17T03:41:22Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5731630219,56,Left,5731630221,347,,5731630239,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542411,682,5,2,76,27,5h878vnmkbuy2ummddprusxgq,1,30.4,-1.2,2025-05-17T02:40:35.262Z,2025-05-17T03:41:22Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731630229,347,,5731630235,233,576,5731630227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815542413,683,1,2,76,30,5h878vnmkbuy2ummddprusxgq,1,26.4,0.0,2025-05-17T02:40:38.311Z,2025-05-17T02:40:41Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731630247,140,38.4,5731630243,107,,5731630251,212,17.6,5731630249,141,17.0,5731630253,213,0.77,5731630245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
