id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2785873669,664,1,2,79,24,5x54jbfk11lrsmipgsx7cdbai,1,42.2,95.0,2025-03-09T02:47:16.547Z,2025-03-09T02:47:18Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568230101,213,3.69,5568230097,212,13.0,5568230087,152,,5568230091,140,31.7,5568230093,141,85.0,5568230089,56,Back,5568230083,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873683,665,1,2,79,26,5x54jbfk11lrsmipgsx7cdbai,1,32.0,84.8,2025-03-09T02:47:18.371Z,2025-03-09T02:47:19Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5568230177,56,Back,5568230189,213,1.12,5568230185,212,8.2,5568230181,141,95.6,5568230179,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873703,666,1,2,79,27,5x54jbfk11lrsmipgsx7cdbai,1,33.7,95.7,2025-03-09T02:47:19.627Z,2025-03-09T02:47:21Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568230313,140,28.9,5568230315,141,87.7,5568230319,213,3.97,5568230317,212,7.4,5568230311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873727,667,1,2,79,29,5x54jbfk11lrsmipgsx7cdbai,1,29.7,85.4,2025-03-09T02:47:21.740Z,2025-03-09T02:47:24Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5568230435,140,57.7,5568230439,212,29.9,5568230433,56,Center,5568230441,213,6.10,5568230431,155,,5568230437,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873735,668,61,2,79,32,5x54jbfk11lrsmipgsx7cdbai,0,57.8,77.0,2025-03-09T02:47:24.147Z,2025-03-09T02:47:24Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5568230461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873745,595,1,2,79,33,c9xffml4i7ihblp1qhus9w3fu,1,40.2,17.3,2025-03-09T02:47:25.554Z,2025-03-09T02:47:26Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5568230537,141,10.6,5568230541,213,6.07,5568230531,155,,5568230533,56,Right,5568230539,212,21.4,5568230535,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873753,596,44,2,79,34,c9xffml4i7ihblp1qhus9w3fu,1,59.0,13.8,2025-03-09T02:47:26.746Z,2025-03-09T02:47:30Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5568230595,233,669,5568230569,286,,5568230567,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873751,669,44,2,79,34,5x54jbfk11lrsmipgsx7cdbai,0,41.0,86.2,2025-03-09T02:47:26.747Z,2025-03-09T02:47:31Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5568230559,56,Back,5568230561,285,,5568230615,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873797,597,1,2,79,34,c9xffml4i7ihblp1qhus9w3fu,0,60.1,10.6,2025-03-09T02:47:27.042Z,2025-03-09T02:47:30Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5568230769,140,68.3,5568230765,3,,5568230771,141,25.6,5568230773,212,13.3,5568230767,56,Center,5568230775,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873899,670,1,2,79,36,5x54jbfk11lrsmipgsx7cdbai,1,25.2,78.4,2025-03-09T02:47:28.765Z,2025-03-09T02:47:44Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568231315,212,0.7,5568231319,1,,5568231309,56,Back,5568231313,141,79.0,5568231311,140,25.7,5568231307,157,,5568231317,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873887,598,4,2,79,49,c9xffml4i7ihblp1qhus9w3fu,1,63.3,18.3,2025-03-09T02:47:41.922Z,2025-03-09T02:49:43Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5568231261,286,,5568231257,152,,5568231255,56,Right,5568231259,265,,5568231365,233,671,5568231253,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785873901,671,4,2,79,49,5x54jbfk11lrsmipgsx7cdbai,0,36.7,81.7,2025-03-09T02:47:41.923Z,2025-03-09T03:09:36Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5568231345,285,,5568231339,56,Back,5568231343,265,,5568231377,233,598,5568231341,152,,5568231337,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874005,599,1,2,80,3,c9xffml4i7ihblp1qhus9w3fu,0,65.2,15.6,2025-03-09T02:47:56.019Z,2025-03-09T02:47:58Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5568231907,140,88.8,5568231911,212,29.5,5568231901,155,,5568231899,5,,5568231903,152,,5568231913,213,0.57,5568231905,56,Center,5568231909,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874003,672,44,2,80,5,5x54jbfk11lrsmipgsx7cdbai,1,10.7,59.6,2025-03-09T02:47:57.428Z,2025-03-09T02:48:00Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568231893,285,,5568232009,233,600,5568231891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874017,600,44,2,80,5,c9xffml4i7ihblp1qhus9w3fu,0,89.3,40.4,2025-03-09T02:47:57.429Z,2025-03-09T03:03:32Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5568231969,286,,5568232017,233,672,5568231967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874009,673,12,2,80,5,5x54jbfk11lrsmipgsx7cdbai,1,9.3,55.8,2025-03-09T02:47:57.652Z,2025-03-09T02:48:00Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568231947,213,5.58,5568231933,56,Back,5568231943,212,15.9,5568231985,15,,5568231935,140,20.8,5568231939,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874041,674,44,2,80,7,5x54jbfk11lrsmipgsx7cdbai,1,10.0,59.0,2025-03-09T02:47:59.707Z,2025-03-09T02:48:06Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568232077,56,Back,5568232079,285,,5568232165,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874027,601,44,2,80,7,c9xffml4i7ihblp1qhus9w3fu,0,90.0,41.0,2025-03-09T02:47:59.708Z,2025-03-09T03:03:31Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5568232037,56,Center,5568232039,286,,5568232185,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874045,675,12,2,80,7,5x54jbfk11lrsmipgsx7cdbai,1,8.6,51.6,2025-03-09T02:47:59.972Z,2025-03-09T02:48:06Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568232117,213,5.61,5568232111,140,23.7,5568232109,56,Back,5568232113,141,33.1,5568232147,15,,5568232115,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874071,602,15,2,80,10,c9xffml4i7ihblp1qhus9w3fu,1,79.9,52.1,2025-03-09T02:48:02.671Z,2025-03-09T03:44:09Z,18wgo4h0t9f3tbt8iq0tmkl7u,L. Dourado,,,5568233055,231,51.1,5568382791,24,,5568232367,18,,5568232935,82,,5568233053,230,97.3,5568233083,233,676,5568233045,103,19,5568233049,146,88.8,5568233043,102,5568233041,78,,5568233047,458,5568233051,147,5568232931,20,49.8,51.1,5568232369,56,,,,,,Center,,,,,,,,,,
2785874097,676,10,2,80,10,5x54jbfk11lrsmipgsx7cdbai,1,11.2,48.9,2025-03-09T02:48:02.771Z,2025-03-09T02:48:18Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5568232521,56,Back,5568232519,94,,5568233101,233,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874085,603,6,2,80,11,c9xffml4i7ihblp1qhus9w3fu,1,89.0,43.6,2025-03-09T02:48:03.627Z,2025-03-09T03:34:00Z,18wgo4h0t9f3tbt8iq0tmkl7u,L. Dourado,,,5568232575,75,,5568232573,56,Center,5568232583,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874103,677,6,2,80,11,5x54jbfk11lrsmipgsx7cdbai,0,11.0,56.4,2025-03-09T02:48:03.627Z,2025-03-09T02:48:12Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5568232559,56,Back,5568232599,233,603,5568232561,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874429,604,1,2,80,51,c9xffml4i7ihblp1qhus9w3fu,0,99.5,0.5,2025-03-09T02:48:43.578Z,2025-03-09T02:48:46Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5568234347,56,Center,5568234355,141,46.9,5568234331,2,,5568234359,213,1.80,5568234357,212,32.4,5568234343,223,,5568234361,1,,5568234351,140,92.4,5568234335,6,5568234339,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874445,678,44,2,80,53,5x54jbfk11lrsmipgsx7cdbai,1,5.2,52.0,2025-03-09T02:48:45.265Z,2025-03-09T03:32:57Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5568234407,285,,5568234455,233,605,5568234405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874437,605,44,2,80,53,c9xffml4i7ihblp1qhus9w3fu,0,94.8,48.0,2025-03-09T02:48:45.266Z,2025-03-09T03:32:58Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5568234387,286,,5568234385,56,Center,5568234489,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874449,679,12,2,80,53,5x54jbfk11lrsmipgsx7cdbai,1,1.1,50.3,2025-03-09T02:48:45.810Z,2025-03-09T02:48:48Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5568234423,15,,5568234417,141,31.2,5568234415,140,18.8,5568234419,212,22.7,5568234413,56,Back,5568234421,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874487,606,13,2,80,56,c9xffml4i7ihblp1qhus9w3fu,1,79.1,65.2,2025-03-09T02:48:48.481Z,2025-03-09T03:26:25Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568234953,230,98.4,5568234955,231,53.1,5568234665,18,,5568234823,25,,5568234943,77,,5568234825,72,,5568234945,102,58.8,5568234949,328,,5568234947,103,5568234667,56,Center,5568234951,458,,,,,66.7,,,,,,,,,,,,,,,,,,,
2785874517,607,5,2,80,57,c9xffml4i7ihblp1qhus9w3fu,0,101.4,60.2,2025-03-09T02:48:50.076Z,2025-03-09T03:33:47Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568234805,346,,5568235705,233,680,5568234803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874689,680,5,2,80,57,5x54jbfk11lrsmipgsx7cdbai,1,-1.4,39.8,2025-03-09T02:48:50.076Z,2025-03-09T03:26:27Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5568235665,346,,5568235663,56,Back,5568235689,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874703,681,1,2,81,23,5x54jbfk11lrsmipgsx7cdbai,1,4.3,49.9,2025-03-09T02:49:16.029Z,2025-03-09T02:49:17Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5568235741,124,,5568235747,141,81.7,5568235753,1,,5568235751,213,0.48,5568235745,140,43.8,5568235749,212,46.8,5568235757,74,,5568235743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874709,682,61,2,81,25,5x54jbfk11lrsmipgsx7cdbai,0,43.4,80.9,2025-03-09T02:49:17.340Z,2025-03-09T02:49:18Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5568235783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785881093,718,1,2,81,26,c9xffml4i7ihblp1qhus9w3fu,1,58.4,18.2,2025-03-09T02:49:18.087Z,2025-03-09T03:04:02Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5568270475,189,,5568270479,140,62.0,5568270485,213,6.09,5568270483,212,3.9,5568270481,141,17.1,5568270477,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874745,608,61,2,81,28,c9xffml4i7ihblp1qhus9w3fu,0,60.7,19.8,2025-03-09T02:49:21.050Z,2025-03-09T03:04:03Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5568235959,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874731,683,61,2,81,29,5x54jbfk11lrsmipgsx7cdbai,1,33.9,85.1,2025-03-09T02:49:21.707Z,2025-03-09T03:26:46Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5568235883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874771,684,1,2,81,30,5x54jbfk11lrsmipgsx7cdbai,1,30.4,85.7,2025-03-09T02:49:22.195Z,2025-03-09T02:49:23Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5568236077,213,2.51,5568236069,56,Back,5568236073,141,93.2,5568236071,140,23.7,5568236075,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874783,685,1,2,81,31,5x54jbfk11lrsmipgsx7cdbai,1,23.8,93.0,2025-03-09T02:49:23.291Z,2025-03-09T03:08:24Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5568236173,1,,5568236161,157,,5568236167,141,89.4,5568236169,212,51.6,5568236165,140,72.9,5568236163,56,Left,5568236171,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874809,609,4,2,81,35,c9xffml4i7ihblp1qhus9w3fu,1,22.8,14.2,2025-03-09T02:49:27.146Z,2025-03-09T03:25:14Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5568236317,56,Back,5568236343,233,686,5568335431,295,,5568236323,285,,5568236319,152,,5568236315,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874803,686,4,2,81,35,5x54jbfk11lrsmipgsx7cdbai,0,77.2,85.8,2025-03-09T02:49:27.147Z,2025-03-09T02:50:05Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5568236309,286,,5568236461,233,609,5568236305,152,,5568236303,56,Left,5568236545,295,,5568237961,55,688,5568236301,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875139,688,17,2,81,41,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-09T02:49:33.307Z,2025-03-09T04:27:27Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5568470933,37,243,5568237941,55,686,5568237935,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874985,610,1,2,81,53,c9xffml4i7ihblp1qhus9w3fu,1,21.1,12.0,2025-03-09T02:49:45.353Z,2025-03-09T02:49:47Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5568237107,152,,5568237111,140,15.6,5568237117,213,1.86,5568237115,212,20.2,5568237105,5,,5568237113,141,40.4,5568237109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785874991,611,1,2,81,55,c9xffml4i7ihblp1qhus9w3fu,1,15.6,40.4,2025-03-09T02:49:47.153Z,2025-03-09T02:49:51Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5568237349,189,,5568237151,141,13.7,5568237149,140,24.3,5568237147,56,Back,5568237153,212,20.3,5568237155,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875027,612,1,2,81,55,c9xffml4i7ihblp1qhus9w3fu,1,24.3,13.7,2025-03-09T02:49:48.074Z,2025-03-09T02:49:51Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5568237333,213,1.50,5568237329,212,37.3,5568237317,56,Back,5568237325,141,68.4,5568237337,1,,5568237321,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875059,613,1,2,82,0,c9xffml4i7ihblp1qhus9w3fu,1,25.1,66.0,2025-03-09T02:49:52.130Z,2025-03-09T02:49:55Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568237501,212,42.5,5568237493,155,,5568237495,56,Left,5568237499,141,88.7,5568237497,140,62.8,5568237505,1,,5568237503,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875061,614,61,2,82,1,c9xffml4i7ihblp1qhus9w3fu,0,62.8,88.7,2025-03-09T02:49:53.250Z,2025-03-09T03:25:59Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5568237511,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875067,615,5,2,82,2,c9xffml4i7ihblp1qhus9w3fu,0,53.8,101.6,2025-03-09T02:49:54.220Z,2025-03-09T03:33:48Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5568237915,233,687,5568237531,347,,5568237529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875131,687,5,2,82,2,5x54jbfk11lrsmipgsx7cdbai,1,46.2,-1.6,2025-03-09T02:49:54.220Z,2025-03-09T03:33:47Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5568237867,56,Back,5568237911,233,615,5568237869,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875191,689,1,2,82,16,5x54jbfk11lrsmipgsx7cdbai,1,46.4,0.0,2025-03-09T02:50:08.355Z,2025-03-09T02:50:09Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5568238177,212,15.2,5568238169,107,,5568238173,140,59.5,5568238175,141,7.4,5568238171,56,Right,5568238179,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785882679,808,1,2,82,17,5x54jbfk11lrsmipgsx7cdbai,1,63.7,9.5,2025-03-09T02:50:09.087Z,2025-03-09T03:07:34Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5568279027,56,Right,5568279033,212,5.1,5568279109,156,,5568279035,213,4.29,5568279031,141,2.6,5568279029,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785882797,809,61,2,82,17,5x54jbfk11lrsmipgsx7cdbai,1,70.1,4.3,2025-03-09T02:50:09.187Z,2025-03-09T03:07:56Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5568279747,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875205,690,1,2,82,17,5x54jbfk11lrsmipgsx7cdbai,1,59.3,7.4,2025-03-09T02:50:09.355Z,2025-03-09T03:08:08Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5568238241,141,16.5,5568238237,140,54.7,5568238245,213,2.23,5568238233,56,Right,5568238243,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875223,691,1,2,82,20,5x54jbfk11lrsmipgsx7cdbai,0,56.9,13.7,2025-03-09T02:50:12.485Z,2025-03-09T02:50:13Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5568238353,213,0.68,5568238347,140,87.2,5568238355,1,,5568238343,155,,5568238349,141,51.8,5568238345,56,Center,5568238351,212,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875295,617,1,2,82,24,c9xffml4i7ihblp1qhus9w3fu,1,10.9,38.8,2025-03-09T02:50:16.626Z,2025-03-09T02:50:21Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5568238767,212,29.4,5568238761,56,Back,5568238763,140,24.2,5568238791,287,,5568238765,141,76.9,5568238759,123,,5568238769,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875327,618,1,2,82,29,c9xffml4i7ihblp1qhus9w3fu,1,24.1,76.9,2025-03-09T02:50:21.946Z,2025-03-09T02:50:25Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568238969,212,16.6,5568238965,140,14.8,5568238963,56,Back,5568238971,213,4.08,5568238967,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875373,619,1,2,82,33,c9xffml4i7ihblp1qhus9w3fu,1,14.8,57.2,2025-03-09T02:50:25.561Z,2025-03-09T02:50:30Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5568239185,56,Back,5568239189,140,19.7,5568239199,213,1.14,5568239195,212,12.2,5568239191,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875393,620,1,2,82,38,c9xffml4i7ihblp1qhus9w3fu,0,22.5,93.3,2025-03-09T02:50:30.514Z,2025-03-09T02:50:32Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568239333,213,6.15,5568239323,155,,5568239325,56,Left,5568239329,141,84.2,5568239335,1,,5568239327,140,65.3,5568239331,212,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875413,692,1,2,82,41,5x54jbfk11lrsmipgsx7cdbai,0,21.9,16.6,2025-03-09T02:50:33.884Z,2025-03-09T02:50:41Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5568239463,140,46.4,5568239459,3,,5568239469,213,5.83,5568239465,141,0.0,5568239467,212,28.5,5568239461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875447,621,5,2,82,46,c9xffml4i7ihblp1qhus9w3fu,1,55.4,101.2,2025-03-09T02:50:38.106Z,2025-03-09T03:33:48Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568239627,347,,5568239631,233,693,5568239625,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875433,693,5,2,82,46,5x54jbfk11lrsmipgsx7cdbai,0,44.6,-1.2,2025-03-09T02:50:38.106Z,2025-03-09T03:33:48Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5568239655,233,621,5568239573,56,Back,5568239575,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875511,622,1,2,82,47,c9xffml4i7ihblp1qhus9w3fu,1,50.9,100.0,2025-03-09T02:50:39.769Z,2025-03-09T02:50:47Z,5iuzoq7alcxdn37rp7lvqyexg,E. Temitayo,,,5568239885,140,57.9,5568239893,1,,5568239889,212,22.8,5568239887,141,69.6,5568239877,107,,5568239891,213,5.04,5568239881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875477,694,83,2,82,51,5x54jbfk11lrsmipgsx7cdbai,0,33.8,40.3,2025-03-09T02:50:44.059Z,2025-03-09T02:50:48Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5568239907,399,2rsduabh7r8i29f9i6znwbfu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875517,623,3,2,82,55,c9xffml4i7ihblp1qhus9w3fu,0,67.0,56.7,2025-03-09T02:50:47.265Z,2025-03-09T03:32:40Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5568239901,286,,5568240103,233,695,5568239899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875543,695,7,2,82,55,5x54jbfk11lrsmipgsx7cdbai,1,33.0,43.3,2025-03-09T02:50:47.266Z,2025-03-09T03:32:40Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568240049,285,,5568240047,56,Back,5568240079,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875555,696,1,2,82,59,5x54jbfk11lrsmipgsx7cdbai,0,33.0,52.2,2025-03-09T02:50:51.675Z,2025-03-09T02:50:53Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568240117,140,78.0,5568240129,1,,5568240115,56,Center,5568240123,212,49.6,5568240127,213,0.31,5568240119,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875623,625,1,2,83,4,c9xffml4i7ihblp1qhus9w3fu,1,19.3,14.3,2025-03-09T02:50:56.769Z,2025-03-09T02:51:01Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5568240451,141,53.1,5568240449,140,26.1,5568240455,213,1.31,5568240447,56,Back,5568240453,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875651,626,1,2,83,9,c9xffml4i7ihblp1qhus9w3fu,1,29.9,60.0,2025-03-09T02:51:01.786Z,2025-03-09T02:51:05Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568240677,212,19.1,5568240673,140,33.2,5568240671,56,Back,5568240675,141,32.4,5568240679,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785875697,627,1,2,83,13,c9xffml4i7ihblp1qhus9w3fu,1,35.2,27.6,2025-03-09T02:51:05.434Z,2025-03-09T02:51:12Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5568241011,213,5.71,5568241007,141,2.3,5568241009,212,31.7,5568241005,140,60.6,5568241003,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
