id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2809940543,694,1,2,83,36,6597wqy6gmpv3zjx7rp8cdj46,0,71.9,88.6,2025-05-04T00:51:10.648Z,2025-05-04T00:51:11Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700599053,1,,5700599003,155,,5700599005,152,,5700599011,141,42.8,5700599007,56,Center,5700599009,140,89.2,5700599015,213,5.24,5700599001,5,,5700599013,212,,,,36.1,,,,,,,,,,,,,,,,,,,,
2809940581,720,12,2,83,38,224tl8u2smnbyliroayk69nt0,1,12.9,51.8,2025-05-04T00:51:13.433Z,2025-05-04T01:06:30Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700599229,15,,5700599215,56,Back,5700599217,140,30.1,5700599221,212,19.1,5700599223,213,5.95,5700599219,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940589,695,1,2,83,40,6597wqy6gmpv3zjx7rp8cdj46,0,77.8,70.6,2025-05-04T00:51:14.600Z,2025-05-04T00:51:15Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700599267,3,,5700599271,140,81.3,5700599269,56,Center,5700599285,213,5.31,5700599281,212,6.5,5700599277,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940601,721,12,2,83,40,224tl8u2smnbyliroayk69nt0,1,30.2,43.6,2025-05-04T00:51:15.041Z,2025-05-04T01:07:27Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5700599331,141,52.4,5700599335,213,0.60,5700599327,56,Back,5700599359,15,,5700599329,140,38.6,5700599333,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809949657,811,1,2,83,41,224tl8u2smnbyliroayk69nt0,0,33.0,30.1,2025-05-04T00:51:15.576Z,2025-05-04T01:21:07Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5700653251,56,Back,5700653249,3,,5700653253,140,34.6,5700653257,212,6.1,5700653255,141,38.8,5700653259,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940627,696,1,2,83,41,6597wqy6gmpv3zjx7rp8cdj46,1,71.4,73.6,2025-05-04T00:51:16.560Z,2025-05-04T00:51:18Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5700599507,213,4.05,5700599505,212,17.3,5700599499,56,Center,5700599497,3,,5700599501,140,61.2,5700599503,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940659,697,1,2,83,43,6597wqy6gmpv3zjx7rp8cdj46,0,61.2,53.6,2025-05-04T00:51:17.810Z,2025-05-04T00:51:21Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700599717,213,0.52,5700599715,212,27.3,5700599719,1,,5700599709,56,Center,5700599711,140,83.8,5700599707,157,,5700599713,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940685,722,12,2,83,48,224tl8u2smnbyliroayk69nt0,1,25.5,35.8,2025-05-04T00:51:22.705Z,2025-05-04T01:07:13Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700599863,56,Back,5700599867,141,38.2,5700599865,140,29.4,5700599869,212,4.4,5700599871,213,0.38,5700599913,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940695,698,1,2,83,48,6597wqy6gmpv3zjx7rp8cdj46,0,68.7,67.0,2025-05-04T00:51:23.128Z,2025-05-04T00:51:23Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5700599921,140,75.0,5700599923,141,64.0,5700599919,56,Center,5700599927,213,5.98,5700599925,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940713,723,12,2,83,49,224tl8u2smnbyliroayk69nt0,1,29.3,38.3,2025-05-04T00:51:24.176Z,2025-05-04T00:51:28Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700600023,213,0.20,5700600063,15,,5700600019,141,42.1,5700600021,212,13.2,5700600017,140,41.6,5700600015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940757,699,83,2,83,52,6597wqy6gmpv3zjx7rp8cdj46,0,57.2,50.0,2025-05-04T00:51:27.384Z,2025-05-04T00:51:31Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5700600571,399,aqqbh1ugeh2f8jjiq8fu2qwru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940765,724,1,2,83,53,224tl8u2smnbyliroayk69nt0,0,42.1,44.3,2025-05-04T00:51:27.832Z,2025-05-04T00:51:28Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,5700600329,56,Back,5700600333,141,61.5,5700600331,140,44.3,5700600335,212,11.9,5700600337,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940925,725,1,2,83,54,224tl8u2smnbyliroayk69nt0,1,61.5,68.4,2025-05-04T00:51:28.848Z,2025-05-04T01:42:11Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5700601165,1,,5700601163,213,0.37,5700601159,141,87.8,5700601155,56,Left,5700601157,140,94.2,5700601161,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940929,726,1,2,83,59,224tl8u2smnbyliroayk69nt0,0,93.2,88.1,2025-05-04T00:51:34.076Z,2025-05-04T00:52:12Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700602937,236,,5700602939,233,700,5700601191,140,92.0,5700602943,286,,5700601197,213,4.56,5700601195,212,8.4,5700601185,2,,5700601187,155,,5700601193,141,5700601189,56,Center,75.9,,,,,,,,,,,,,,,,,,,,
2809940847,700,12,2,83,59,6597wqy6gmpv3zjx7rp8cdj46,1,8.7,17.3,2025-05-04T00:51:34.176Z,2025-05-04T00:52:13Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700603025,233,726,5700600745,56,Back,5700600743,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940863,701,6,2,84,0,6597wqy6gmpv3zjx7rp8cdj46,0,2.7,18.7,2025-05-04T00:51:35.360Z,2025-05-04T01:42:46Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700600823,73,,5700603475,233,727,5700600821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940943,727,6,2,84,0,224tl8u2smnbyliroayk69nt0,1,97.3,81.3,2025-05-04T00:51:35.360Z,2025-05-04T01:42:45Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700601283,73,,5700601281,56,Left,5700603447,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941165,728,1,2,84,28,224tl8u2smnbyliroayk69nt0,0,99.5,99.5,2025-05-04T00:52:03.233Z,2025-05-04T00:52:05Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5700602551,141,48.2,5700602541,6,,5700602553,212,35.5,5700602549,140,93.2,5700602539,2,,5700602545,223,,5700602547,56,Center,5700602543,155,,5700602555,213,5700602557,1,,4.52,,,,,,,,,,,,,,,,,,,,
2809941191,702,12,2,84,31,6597wqy6gmpv3zjx7rp8cdj46,1,2.1,51.0,2025-05-04T00:52:06.399Z,2025-05-04T00:52:08Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5700602749,167,,5700602695,140,28.4,5700602701,212,44.2,5700602697,141,100.0,5700602693,56,Back,5700602705,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941195,703,5,2,84,33,6597wqy6gmpv3zjx7rp8cdj46,0,26.2,101.8,2025-05-04T00:52:07.929Z,2025-05-04T01:46:19Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5700602725,347,,5700603051,233,729,5700602723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941225,729,5,2,84,33,224tl8u2smnbyliroayk69nt0,1,73.8,-1.8,2025-05-04T00:52:07.929Z,2025-05-04T01:46:19Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5700602925,56,Right,5700602927,347,,5700603043,233,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941373,704,18,2,84,55,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-04T00:52:30.447Z,2025-05-04T00:52:31Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700603879,59,14,5700603919,55,705,5700603877,44,Midfielder,5700603875,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941377,705,19,2,84,55,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-04T00:52:30.448Z,2025-05-04T01:20:48Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5700603889,145,2,5700603885,42,,5700603891,59,11,5700603893,44,Defender,5700603895,55,704,5700717033,293,2,5700717031,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941531,730,1,2,85,9,224tl8u2smnbyliroayk69nt0,0,77.7,0.0,2025-05-04T00:52:43.863Z,2025-05-04T01:05:40Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700604931,212,18.5,5700604933,213,0.85,5700604929,141,18.5,5700604925,56,Right,5700604927,140,89.3,5700604923,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941529,706,1,2,85,11,6597wqy6gmpv3zjx7rp8cdj46,0,15.0,75.6,2025-05-04T00:52:45.776Z,2025-05-04T00:52:47Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5700604909,141,94.1,5700604911,212,44.2,5700604905,56,Left,5700604907,140,55.4,5700604903,157,,5700604913,213,0.29,5700604915,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941559,731,1,2,85,14,224tl8u2smnbyliroayk69nt0,1,37.2,15.5,2025-05-04T00:52:49.088Z,2025-05-04T00:52:50Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700605093,56,Right,5700605099,212,30.4,5700605097,141,9.7,5700605095,140,65.9,5700605101,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941577,732,1,2,85,15,224tl8u2smnbyliroayk69nt0,1,65.6,10.9,2025-05-04T00:52:50.536Z,2025-05-04T00:52:53Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700605203,212,34.3,5700605205,213,0.91,5700605207,1,,5700605193,155,,5700605197,140,85.6,5700605195,56,Center,5700605199,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941581,733,44,2,85,18,224tl8u2smnbyliroayk69nt0,1,83.8,49.6,2025-05-04T00:52:52.864Z,2025-05-04T01:45:26Z,364a445zm6p8fzqxia2myj7dg,B. Larsen,,,5700605227,286,,5700605225,56,Center,5700605293,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941585,707,44,2,85,18,6597wqy6gmpv3zjx7rp8cdj46,0,16.2,50.4,2025-05-04T00:52:52.865Z,2025-05-04T01:45:26Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5700605255,285,,5700605335,233,733,5700605253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941611,734,1,2,85,18,224tl8u2smnbyliroayk69nt0,1,85.6,50.7,2025-05-04T00:52:53.183Z,2025-05-04T00:53:06Z,364a445zm6p8fzqxia2myj7dg,B. Larsen,1.0,,5700605403,213,3.37,5700605395,56,Center,5700606057,210,13,5700605397,140,79.3,5700605401,212,6.8,5700605399,141,48.4,5700606059,154,,5700605393,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941613,735,13,2,85,20,224tl8u2smnbyliroayk69nt0,1,81.2,47.7,2025-05-04T00:52:54.679Z,2025-05-04T02:01:25Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700606081,29,,5700606091,103,27.8,5700606095,231,49.3,5700858549,108,,5700606085,55,734,5700605407,22,,5700605629,72,,5700606079,75,,5700606083,154,5700605409,18,,,5700606093,230,98.4,5700606089,102,37.6,5700605411,56,,,,,,,,,Center,,,
2809941739,708,5,2,85,21,6597wqy6gmpv3zjx7rp8cdj46,1,-0.7,62.0,2025-05-04T00:52:56.224Z,2025-05-04T01:46:19Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5700606243,233,736,5700606181,56,Back,5700606183,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941649,736,5,2,85,21,224tl8u2smnbyliroayk69nt0,0,100.7,38.0,2025-05-04T00:52:56.224Z,2025-05-04T01:46:20Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5700606269,233,708,5700605623,346,,5700605621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941977,709,1,2,85,53,6597wqy6gmpv3zjx7rp8cdj46,1,5.0,38.2,2025-05-04T00:53:27.824Z,2025-05-04T00:53:33Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5700607641,213,6.07,5700607631,124,,5700607643,1,,5700607633,56,Right,5700607635,140,63.1,5700607647,74,,5700607637,141,19.2,5700607639,212,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941989,710,44,2,85,58,6597wqy6gmpv3zjx7rp8cdj46,1,67.4,24.2,2025-05-04T00:53:33.343Z,2025-05-04T00:53:39Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700607699,286,,5700607763,233,737,5700607697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941985,737,44,2,85,58,224tl8u2smnbyliroayk69nt0,0,32.6,75.8,2025-05-04T00:53:33.344Z,2025-05-04T00:53:40Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700607683,285,,5700607681,56,Back,5700607803,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809941999,711,61,2,85,59,6597wqy6gmpv3zjx7rp8cdj46,1,63.2,19.2,2025-05-04T00:53:33.843Z,2025-05-04T00:53:34Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700607721,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942021,738,1,2,86,0,224tl8u2smnbyliroayk69nt0,0,30.6,84.4,2025-05-04T00:53:35.465Z,2025-05-04T01:07:01Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700652257,286,,5700607843,56,Back,5700607847,141,79.6,5700652253,233,712,5700607845,140,22.2,5700607849,212,9.4,5700607853,1,,5700607841,157,,5700652251,236,5700607851,213,3.50,,,,,,,,,,,,,,,,,,,,,
2809942059,712,74,2,86,0,6597wqy6gmpv3zjx7rp8cdj46,1,65.0,13.3,2025-05-04T00:53:35.466Z,2025-05-04T01:43:07Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5700652275,233,738,5700652187,56,Right,5700652191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942035,739,1,2,86,2,224tl8u2smnbyliroayk69nt0,0,24.5,80.0,2025-05-04T00:53:36.896Z,2025-05-04T00:53:37Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700607949,56,Center,5700607951,140,50.5,5700607953,141,67.0,5700607947,157,,5700607959,1,,5700607957,213,5.97,5700607955,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942081,713,1,2,86,5,6597wqy6gmpv3zjx7rp8cdj46,1,58.4,33.7,2025-05-04T00:53:40.456Z,2025-05-04T00:53:42Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700608203,212,10.0,5700608201,141,35.2,5700608199,140,67.9,5700608205,213,0.10,5700608197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942069,740,83,2,86,6,224tl8u2smnbyliroayk69nt0,0,34.8,64.9,2025-05-04T00:53:41.439Z,2025-05-04T00:53:43Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700608267,399,69wq859yz6wzirpbvpnt3n8bt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942085,714,1,2,86,8,6597wqy6gmpv3zjx7rp8cdj46,1,67.9,35.2,2025-05-04T00:53:42.751Z,2025-05-04T01:08:04Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,1.0,,5700656531,154,,5700608213,56,Center,5700608219,212,6.1,5700608221,213,5.40,5700608217,141,28.2,5700656529,210,15,5700608215,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942161,715,15,2,86,9,6597wqy6gmpv3zjx7rp8cdj46,1,77.1,29.1,2025-05-04T00:53:44.476Z,2025-05-04T01:58:31Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700656617,147,31.2,5700656583,20,,5700860073,78,,5700656591,29,,5700656613,82,,5700608703,56,Center,5700656619,230,97.8,5700656621,231,46.8,5700656605,102,5700608695,22,,50.1,5700656639,233,812,5700656615,146,79.4,5700656609,215,5700608699,18,5700656601,55,5700656607,103,714,19,,5700656595,154,
2809950175,812,10,2,86,10,224tl8u2smnbyliroayk69nt0,1,18.8,67.7,2025-05-04T00:53:44.576Z,2025-05-04T01:08:06Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700656087,56,Back,5700656085,94,,5700656661,233,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942221,742,1,2,86,15,224tl8u2smnbyliroayk69nt0,1,13.4,64.0,2025-05-04T00:53:50.231Z,2025-05-04T00:53:54Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700609085,1,,5700609083,213,0.02,5700609077,140,58.7,5700609075,56,Center,5700609079,141,65.7,5700609073,199,,5700609081,212,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942263,716,43,2,86,19,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-04T00:53:53.895Z,2025-05-04T00:54:10Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5700609819,144,44,5700609283,285,0,5700609281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942249,743,43,2,86,19,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-04T00:53:53.934Z,2025-05-04T00:54:01Z,364a445zm6p8fzqxia2myj7dg,B. Larsen,,,5700609491,144,44,5700609209,286,0,5700609207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942267,717,4,2,86,22,6597wqy6gmpv3zjx7rp8cdj46,1,36.2,28.4,2025-05-04T00:53:57.439Z,2025-05-04T00:54:09Z,,,,,5700609641,10,,5700609671,233,744,5700609643,56,Back,5700609647,286,,5700609645,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942251,744,4,2,86,22,224tl8u2smnbyliroayk69nt0,0,63.8,71.6,2025-05-04T00:53:57.440Z,2025-05-04T01:18:24Z,364a445zm6p8fzqxia2myj7dg,B. Larsen,,,5700609683,233,717,5700609365,10,,5700609367,56,Center,5700609369,152,,5700609371,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942433,718,1,2,86,41,6597wqy6gmpv3zjx7rp8cdj46,1,36.2,18.2,2025-05-04T00:54:15.808Z,2025-05-04T00:54:22Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700610419,5,,5700610421,155,,5700610431,140,82.3,5700610441,1,,5700610423,152,,5700610437,213,0.07,5700610435,212,48.5,5700610433,141,23.3,5700610427,56,,,,Center,,,,,,,,,,,,,,,,,,,,
2809942443,719,3,2,86,47,6597wqy6gmpv3zjx7rp8cdj46,0,87.6,22.0,2025-05-04T00:54:22.231Z,2025-05-04T01:43:00Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700610713,233,745,5700610477,286,,5700610475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942483,745,7,2,86,47,224tl8u2smnbyliroayk69nt0,1,12.4,78.0,2025-05-04T00:54:22.232Z,2025-05-04T01:43:00Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700610647,56,Back,5700610675,233,719,5700610649,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942465,720,1,2,86,50,6597wqy6gmpv3zjx7rp8cdj46,0,80.9,14.3,2025-05-04T00:54:24.799Z,2025-05-04T00:54:27Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5700610583,213,0.46,5700610689,236,,5700610573,157,,5700610579,141,15.3,5700610691,233,746,5700610585,1,,5700610581,212,1.5,5700610577,140,82.2,5700610695,286,5700610575,56,Right,,,,,,,,,,,,,,,,,,,,,
2809942485,746,74,2,86,50,224tl8u2smnbyliroayk69nt0,1,15.0,77.2,2025-05-04T00:54:24.800Z,2025-05-04T01:43:07Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700610735,233,720,5700610655,56,Back,5700610657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942653,721,5,2,86,51,6597wqy6gmpv3zjx7rp8cdj46,1,81.6,-1.1,2025-05-04T00:54:25.984Z,2025-05-04T01:46:20Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5700611711,56,Right,5700611713,347,,5700611751,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942505,747,5,2,86,51,224tl8u2smnbyliroayk69nt0,0,18.4,101.1,2025-05-04T00:54:25.984Z,2025-05-04T01:46:21Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700610777,56,Back,5700610779,347,,5700611775,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942737,722,1,2,87,18,6597wqy6gmpv3zjx7rp8cdj46,1,86.0,0.0,2025-05-04T00:54:52.727Z,2025-05-04T00:54:55Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700612213,212,14.0,5700612207,56,Right,5700612205,107,,5700612211,141,16.7,5700612209,140,80.1,5700612215,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942781,723,1,2,87,20,6597wqy6gmpv3zjx7rp8cdj46,1,80.1,16.8,2025-05-04T00:54:55.135Z,2025-05-04T00:54:58Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5700612413,140,87.8,5700612411,56,Right,5700612419,213,5.61,5700612415,141,7.4,5700612417,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942801,724,1,2,87,23,6597wqy6gmpv3zjx7rp8cdj46,1,75.2,14.4,2025-05-04T00:54:57.815Z,2025-05-04T00:55:00Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700612525,212,16.4,5700612527,213,0.33,5700612519,56,Center,5700612523,141,22.2,5700612521,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942839,725,1,2,87,25,6597wqy6gmpv3zjx7rp8cdj46,1,97.5,17.3,2025-05-04T00:55:00.391Z,2025-05-04T00:55:03Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5700612707,2,,5700612713,140,94.0,5700612711,56,Center,5700612709,155,,5700612719,213,1.69,5700612715,141,61.4,5700612717,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942899,726,1,2,87,28,6597wqy6gmpv3zjx7rp8cdj46,1,94.0,61.4,2025-05-04T00:55:03.079Z,2025-05-04T01:06:15Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,1.0,,5700613063,213,4.02,5700648983,154,,5700613053,3,,5700613061,212,5.7,5700613059,141,54.9,5700613055,56,Center,5700648981,210,13,5700613057,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942911,727,13,2,87,32,6597wqy6gmpv3zjx7rp8cdj46,1,87.5,57.9,2025-05-04T00:55:06.591Z,2025-05-04T01:59:01Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700613107,17,,5700861261,160,,5700648995,154,,5700649007,328,,5700649005,108,,5700648997,55,726,5700649001,102,56.0,5700648991,77,,5700648671,72,5700648993,29,,,5700613109,56,Center,5700649003,103,79.2,5700649011,231,5700649009,230,,,,,,,52.9,,,99.4
2809942915,728,5,2,87,32,6597wqy6gmpv3zjx7rp8cdj46,0,101.0,56.8,2025-05-04T00:55:07.272Z,2025-05-04T01:46:21Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700613125,56,Center,5700613543,233,748,5700613127,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809942975,748,5,2,87,32,224tl8u2smnbyliroayk69nt0,1,-1.0,43.2,2025-05-04T00:55:07.272Z,2025-05-04T01:46:21Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700613497,346,,5700613495,56,Back,5700613527,233,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809943013,749,1,2,87,39,224tl8u2smnbyliroayk69nt0,1,4.1,50.4,2025-05-04T00:55:13.790Z,2025-05-04T00:55:17Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700613671,141,75.9,5700613669,140,20.1,5700613673,212,24.1,5700613667,56,Back,5700613665,124,,5700613679,237,,5700613675,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809943017,750,4,2,87,42,224tl8u2smnbyliroayk69nt0,1,26.3,85.6,2025-05-04T00:55:17.093Z,2025-05-04T01:42:39Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700613723,152,,5700613725,265,,5700613727,285,,5700613719,13,,5700613721,56,Back,5700710223,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809943109,729,4,2,87,42,6597wqy6gmpv3zjx7rp8cdj46,0,73.7,14.4,2025-05-04T00:55:17.094Z,2025-05-04T01:42:40Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5700614409,152,,5700710251,233,750,5700614411,265,,5700614405,13,,5700614407,56,Right,5700614415,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
