id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2822699411,729,1,2,75,43,bk3zg8yaj5uoqhxzwons3bo8a,1,44.0,95.7,2025-06-15T00:45:57.855Z,2025-06-15T00:46:47Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771440141,212,8.2,5771440135,56,Back,5771440137,140,39.8,5771440139,141,85.6,5771440143,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699459,730,1,2,75,45,bk3zg8yaj5uoqhxzwons3bo8a,1,39.8,85.6,2025-06-15T00:46:00.422Z,2025-06-15T00:46:03Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771440435,141,69.1,5771440431,56,Back,5771440439,213,4.08,5771440437,212,14.0,5771440433,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699533,731,1,2,75,48,bk3zg8yaj5uoqhxzwons3bo8a,1,31.9,69.3,2025-06-15T00:46:03.369Z,2025-06-15T00:46:09Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771440845,212,46.8,5771440841,140,56.5,5771440847,213,5.30,5771440849,1,,5771440843,141,11.9,5771440837,155,,5771440839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699539,732,1,2,75,55,bk3zg8yaj5uoqhxzwons3bo8a,1,57.0,24.9,2025-06-15T00:46:09.657Z,2025-06-15T00:46:14Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5771441077,156,,5771440883,212,11.7,5771440879,140,45.9,5771440877,56,Back,5771440885,213,3.19,5771440881,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699589,733,1,2,75,55,bk3zg8yaj5uoqhxzwons3bo8a,1,45.9,24.0,2025-06-15T00:46:10.478Z,2025-06-15T00:46:14Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771441053,56,Back,5771441061,213,2.89,5771441057,141,28.9,5771441059,212,13.3,5771441055,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699601,734,1,2,76,0,bk3zg8yaj5uoqhxzwons3bo8a,1,31.7,28.3,2025-06-15T00:46:14.646Z,2025-06-15T00:46:15Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771441131,56,Back,5771441135,141,36.0,5771441139,213,0.34,5771441137,212,15.7,5771441133,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699631,735,1,2,76,1,bk3zg8yaj5uoqhxzwons3bo8a,1,45.8,36.0,2025-06-15T00:46:15.743Z,2025-06-15T00:46:17Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771441259,140,62.6,5771441257,56,Center,5771441263,212,19.8,5771441261,141,22.7,5771441265,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699679,736,1,2,76,2,bk3zg8yaj5uoqhxzwons3bo8a,1,62.6,22.7,2025-06-15T00:46:17.262Z,2025-06-15T00:46:21Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5771441541,141,13.8,5771441545,213,5.84,5771441537,56,Right,5771441539,140,74.7,5771441543,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699693,737,1,2,76,7,bk3zg8yaj5uoqhxzwons3bo8a,1,73.1,36.7,2025-06-15T00:46:21.678Z,2025-06-15T00:46:22Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5771441631,213,0.37,5771441623,56,Center,5771441627,141,40.4,5771441629,212,6.9,5771441625,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699759,738,1,2,76,8,bk3zg8yaj5uoqhxzwons3bo8a,1,79.2,40.4,2025-06-15T00:46:22.846Z,2025-06-15T00:46:41Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,1.0,,5771441943,212,8.9,5771442957,154,,5771441937,56,Center,5771441939,140,74.4,5771442955,210,13,5771441945,213,2.17,5771441941,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699763,739,13,2,76,12,bk3zg8yaj5uoqhxzwons3bo8a,1,78.5,50.0,2025-06-15T00:46:26.703Z,2025-06-15T00:46:41Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5771443001,230,99.4,5771442999,328,,5771441959,56,Center,5771442985,73,,5771442987,29,,5771442261,72,,5771443003,231,50.2,5771442997,103,15.3,5771441957,18,,5771442991,55,738,5771442989,154,5771441955,22,5771442995,102,,,,,,59.5,,,,,,,,,,,,
2822699847,467,5,2,76,13,ck22dnk93ng8ax7wonlff7yms,1,-1.2,42.8,2025-06-15T00:46:28.225Z,2025-06-15T01:19:14Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5771442339,56,Back,5771442389,233,740,5771442341,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822699819,740,5,2,76,13,bk3zg8yaj5uoqhxzwons3bo8a,0,101.2,57.2,2025-06-15T00:46:28.225Z,2025-06-15T00:46:35Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5771442411,233,467,5771442245,346,,5771442243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822700203,741,18,2,76,20,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:46:35.041Z,2025-06-15T00:47:09Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771445105,189,,5771444261,59,16,5771444377,55,742,5771444257,42,,5771444259,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822700207,742,19,2,76,20,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:46:35.042Z,2025-06-15T01:22:16Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5771444283,145,2,5771444289,55,741,5771444279,42,,5771444287,44,Midfielder,5771445265,189,,5771444285,59,24,5771580499,292,5,5771444977,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822700455,468,1,2,76,59,ck22dnk93ng8ax7wonlff7yms,0,3.9,39.8,2025-06-15T00:47:14.002Z,2025-06-15T00:47:16Z,1rknkp6cfxg6powoea2tttoiy,B. Thompson,,,5771445755,56,Center,5771445763,213,6.11,5771445759,141,25.5,5771445757,140,56.8,5771445765,1,,5771445761,212,56.4,5771445753,124,,5771445767,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822700523,744,1,2,77,4,bk3zg8yaj5uoqhxzwons3bo8a,1,30.4,70.2,2025-06-15T00:47:18.622Z,2025-06-15T00:47:21Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771446155,213,5.49,5771446147,56,Center,5771446149,140,51.7,5771446151,141,36.9,5771446153,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822700599,745,1,2,77,6,bk3zg8yaj5uoqhxzwons3bo8a,1,51.7,36.9,2025-06-15T00:47:21.072Z,2025-06-15T00:47:26Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5771446627,213,0.22,5771446625,212,26.4,5771446621,140,76.3,5771446617,155,,5771446619,56,Center,5771446623,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822700715,746,1,2,77,11,bk3zg8yaj5uoqhxzwons3bo8a,0,87.5,68.2,2025-06-15T00:47:26.102Z,2025-06-15T01:30:20Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5771447225,212,11.0,5771447221,140,78.0,5771447227,213,3.57,5771447219,56,Center,5771447223,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822700721,747,43,2,77,15,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:47:29.557Z,2025-06-15T01:30:19Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5771456825,29,0,5771456827,154,0,5771455877,72,0,5771456845,231,51.1,5771447251,56,Center,5771456841,147,63.6,5771456843,230,99.5,5771456823,78,0,5771447247,22,0,5771456839,146,84.1,5771456833,102,5771456829,55,5771455879,64,50.8,746,5771456863,233,469,0,5771609507,144,5771456835,103,15,19,5771455883,82,0,5771456837,328,0
2822700933,469,8,2,77,15,ck22dnk93ng8ax7wonlff7yms,1,15.9,36.4,2025-06-15T00:47:29.657Z,2025-06-15T01:31:23Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5771448519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822700941,470,6,2,77,25,ck22dnk93ng8ax7wonlff7yms,0,1.5,32.8,2025-06-15T00:47:39.688Z,2025-06-15T01:21:52Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5771448733,56,Back,5771448735,73,,5771451093,233,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822700739,748,6,2,77,25,bk3zg8yaj5uoqhxzwons3bo8a,1,98.5,67.2,2025-06-15T00:47:39.688Z,2025-06-15T01:19:35Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5771447445,73,,5771451053,233,470,5771447443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701111,749,1,2,77,50,bk3zg8yaj5uoqhxzwons3bo8a,0,99.5,99.5,2025-06-15T00:48:04.814Z,2025-06-15T00:48:06Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771449515,6,,5771449531,1,,5771449517,155,,5771449519,223,,5771449523,140,92.2,5771449513,2,,5771449527,212,35.2,5771449529,213,4.49,5771449525,141,49.0,5771449521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2822701141,471,12,2,77,53,ck22dnk93ng8ax7wonlff7yms,1,8.6,39.5,2025-06-15T00:48:08.136Z,2025-06-15T00:48:15Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5771449691,140,38.9,5771449689,56,Back,5771449695,212,32.6,5771449697,213,6.07,5771449703,15,,5771449693,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701181,750,1,2,77,55,bk3zg8yaj5uoqhxzwons3bo8a,1,69.7,62.9,2025-06-15T00:48:10.322Z,2025-06-15T00:48:12Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771449909,56,Center,5771449917,213,4.60,5771449911,140,68.1,5771449915,212,15.1,5771449913,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701207,751,1,2,77,57,bk3zg8yaj5uoqhxzwons3bo8a,1,68.1,40.9,2025-06-15T00:48:12.437Z,2025-06-15T00:48:14Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771450079,56,Center,5771450087,213,4.90,5771450081,140,70.0,5771450085,212,10.8,5771450083,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701239,752,1,2,78,0,bk3zg8yaj5uoqhxzwons3bo8a,1,69.5,25.6,2025-06-15T00:48:14.557Z,2025-06-15T00:48:17Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5771450247,141,8.5,5771450249,212,19.7,5771450251,213,5.65,5771450245,140,84.7,5771450243,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701263,753,1,2,78,3,bk3zg8yaj5uoqhxzwons3bo8a,1,79.2,8.5,2025-06-15T00:48:17.541Z,2025-06-15T00:48:20Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5771450373,141,31.8,5771450377,213,1.87,5771450371,140,74.6,5771450375,212,16.6,5771450369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701289,754,1,2,78,5,bk3zg8yaj5uoqhxzwons3bo8a,1,74.6,31.8,2025-06-15T00:48:20.093Z,2025-06-15T00:48:22Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5771450513,212,13.0,5771450507,56,Center,5771450509,140,63.1,5771450511,141,38.9,5771450515,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701323,755,1,2,78,7,bk3zg8yaj5uoqhxzwons3bo8a,1,62.8,39.1,2025-06-15T00:48:22.246Z,2025-06-15T00:48:25Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771450711,213,1.43,5771450705,140,64.9,5771450709,212,16.0,5771450707,141,62.4,5771450703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701411,756,1,2,78,10,bk3zg8yaj5uoqhxzwons3bo8a,1,63.7,83.8,2025-06-15T00:48:25.309Z,2025-06-15T00:50:45Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,1.0,,5771451945,154,,5771451197,2,,5771451199,155,,5771451203,140,84.0,5771451209,213,5.48,5771451207,212,30.7,5771451205,141,51.3,5771451201,56,Center,5771451943,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701415,757,13,2,78,16,bk3zg8yaj5uoqhxzwons3bo8a,1,82.8,52.1,2025-06-15T00:48:30.725Z,2025-06-15T01:45:21Z,g31cspu8sa8eohwakxm28ne2,D. Bruce,,,5771451993,146,97.8,5771451413,153,,5771451411,328,,5771451991,103,9.7,5771451989,102,61.8,5771451995,147,56.9,5771451407,15,,5771451997,230,99.5,5771451983,154,,5771451229,22,,5771451233,56,5771637547,18,5771451979,73,Center,,5771451981,29,,,5771451999,231,5771451985,55,56.1,756,,,,,,
2822701565,473,27,2,78,29,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-15T00:48:43.867Z,2025-06-15T00:48:47Z,,,,,5771452409,53,2wj1w4opn7f0jyz1ps6ebvc6i,5771452407,41,Injury,5771452177,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822701573,758,27,2,78,29,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:48:43.867Z,2025-06-15T00:48:45Z,,,,,5771452205,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704085,759,18,2,81,55,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:52:09.999Z,2025-06-15T00:52:38Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5771466101,55,760,5771466033,44,Forward,5771466035,59,9,5771466031,42,,5771466905,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704091,760,19,2,81,55,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:52:10Z,2025-06-15T01:22:18Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5771466071,55,759,5771466065,145,11,5771580613,292,5,5771466487,293,5,5771466061,42,,5771466067,59,27,5771466069,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704531,474,18,2,82,30,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-15T00:52:45.186Z,2025-06-15T00:53:28Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5771468521,44,Defender,5771468523,59,24,5771468519,41,,5771468577,55,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704535,475,19,2,82,30,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-15T00:52:45.187Z,2025-06-15T02:10:41Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5771468541,44,Defender,5771468533,145,3,5771468529,41,,5771468535,59,27,5771468539,293,1,5771468537,292,3,5771468543,55,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705067,480,18,2,82,35,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-15T00:52:50.443Z,2025-06-15T00:54:05Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5771471699,55,481,5771471619,44,Midfielder,5771471617,42,,5771471621,59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705075,481,19,2,82,35,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-15T00:52:50.444Z,2025-06-15T02:10:47Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5771471663,292,9,5771471659,145,7,5771471655,42,,5771471667,44,Forward,5771471669,55,480,5771471665,293,2,5771471661,59,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705417,485,18,2,82,40,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-15T00:52:54.574Z,2025-06-15T00:54:33Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5771473325,59,8,5771473321,42,,5771473377,55,486,5771473323,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705421,486,19,2,82,40,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-15T00:52:54.575Z,2025-06-15T02:10:37Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5771473347,42,,5771473353,59,22,5771473355,292,7,5771473351,145,4,5771473359,44,Midfielder,5771473357,293,4,5771473361,55,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704709,476,28,2,83,7,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-15T00:53:22.265Z,2025-06-15T00:53:23Z,,,,,5771469603,233,761,5771469553,55,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704719,761,28,2,83,7,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:53:22.265Z,2025-06-15T00:53:23Z,,,,,5771469599,55,758,5771469633,233,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705147,482,1,2,83,31,ck22dnk93ng8ax7wonlff7yms,1,16.5,43.7,2025-06-15T00:53:46.120Z,2025-06-15T00:56:33Z,1rknkp6cfxg6powoea2tttoiy,B. Thompson,,,5771471961,157,,5771471965,56,Center,5771471969,141,70.9,5771471967,140,64.6,5771471975,1,,5771471971,212,53.8,5771471973,213,0.35,5771471963,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705961,492,44,2,83,34,ck22dnk93ng8ax7wonlff7yms,1,68.7,37.6,2025-06-15T00:53:49.363Z,2025-06-15T00:56:36Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5771476385,56,Center,5771476387,286,,5771480717,233,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822706487,788,44,2,83,34,bk3zg8yaj5uoqhxzwons3bo8a,0,31.3,62.4,2025-06-15T00:53:49.364Z,2025-06-15T00:56:38Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5771480751,233,492,5771480703,285,,5771480701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822707353,799,43,2,83,35,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:53:49.532Z,2025-06-15T00:58:04Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5771484231,56,Center,5771484383,286,0,5771488521,144,44,5771484321,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705153,483,1,2,83,35,ck22dnk93ng8ax7wonlff7yms,0,64.7,70.8,2025-06-15T00:53:50.335Z,2025-06-15T01:21:41Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5771471993,3,,5771472001,212,20.8,5771471995,56,Center,5771471997,140,78.2,5771471999,141,48.4,5771472003,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705155,763,1,2,83,37,bk3zg8yaj5uoqhxzwons3bo8a,0,24.1,38.6,2025-06-15T00:53:52.177Z,2025-06-15T00:56:10Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5771472011,141,71.8,5771472015,213,2.03,5771472007,56,Back,5771472009,140,13.5,5771472005,3,,5771472013,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705169,765,1,2,83,42,bk3zg8yaj5uoqhxzwons3bo8a,0,12.2,88.1,2025-06-15T00:53:57.323Z,2025-06-15T01:18:59Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771472075,141,86.2,5771472081,1,,5771472071,56,Left,5771472079,213,6.25,5771472077,212,45.7,5771472069,157,,5771472073,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705193,484,1,2,83,45,ck22dnk93ng8ax7wonlff7yms,0,36.4,25.2,2025-06-15T00:54:00.158Z,2025-06-15T01:21:43Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5771472223,3,,5771472231,212,21.7,5771472227,140,55.1,5771472229,141,38.8,5771472233,213,0.44,5771472225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705285,766,1,2,83,51,bk3zg8yaj5uoqhxzwons3bo8a,1,53.0,48.2,2025-06-15T00:54:05.595Z,2025-06-15T00:54:08Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5771472681,213,5.01,5771472675,140,59.0,5771472679,212,21.5,5771472677,141,18.0,5771472673,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705329,767,1,2,83,53,bk3zg8yaj5uoqhxzwons3bo8a,1,59.0,18.2,2025-06-15T00:54:08.050Z,2025-06-15T00:54:11Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5771472853,141,31.8,5771472849,56,Center,5771472857,213,2.10,5771472855,212,10.7,5771472851,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705355,768,1,2,83,57,bk3zg8yaj5uoqhxzwons3bo8a,1,53.9,31.8,2025-06-15T00:54:11.746Z,2025-06-15T00:54:14Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5771473007,140,43.6,5771473009,141,60.0,5771473013,213,2.08,5771473005,56,Back,5771473011,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705379,769,1,2,83,59,bk3zg8yaj5uoqhxzwons3bo8a,1,43.6,60.0,2025-06-15T00:54:14.314Z,2025-06-15T00:54:16Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5771473113,56,Left,5771473121,213,1.03,5771473115,140,54.6,5771473119,212,22.3,5771473117,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705427,770,1,2,84,1,bk3zg8yaj5uoqhxzwons3bo8a,1,54.6,88.3,2025-06-15T00:54:16.194Z,2025-06-15T00:54:22Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771473387,56,Left,5771473391,141,91.5,5771473389,140,68.2,5771473395,213,0.15,5771473393,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705457,771,1,2,84,8,bk3zg8yaj5uoqhxzwons3bo8a,0,64.9,87.7,2025-06-15T00:54:22.649Z,2025-06-15T00:54:24Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5771473547,213,4.88,5771473549,1,,5771473541,140,71.6,5771473545,212,42.0,5771473537,196,,5771473539,56,Center,5771473543,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705519,488,1,2,84,11,ck22dnk93ng8ax7wonlff7yms,1,24.4,74.8,2025-06-15T00:54:25.975Z,2025-06-15T01:21:45Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5771473903,213,5.97,5771473897,140,44.0,5771473899,141,64.9,5771473895,56,Back,5771473901,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705527,489,61,2,84,14,ck22dnk93ng8ax7wonlff7yms,0,44.5,64.9,2025-06-15T00:54:29.321Z,2025-06-15T01:21:46Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5771473945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705569,772,1,2,84,15,bk3zg8yaj5uoqhxzwons3bo8a,1,66.0,25.8,2025-06-15T00:54:29.707Z,2025-06-15T00:54:33Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5771474189,212,35.5,5771474191,213,2.79,5771474187,141,43.6,5771474185,140,34.2,5771474193,1,,5771474183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705643,774,1,2,84,21,bk3zg8yaj5uoqhxzwons3bo8a,1,29.3,46.0,2025-06-15T00:54:35.723Z,2025-06-15T00:54:39Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771474613,213,5.83,5771474607,141,36.3,5771474609,212,15.2,5771474599,56,Back,5771474603,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705659,775,1,2,84,24,bk3zg8yaj5uoqhxzwons3bo8a,0,42.3,36.3,2025-06-15T00:54:39.277Z,2025-06-15T00:54:40Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771474713,1,,5771474703,56,Center,5771474701,155,,5771474705,140,72.2,5771474709,212,32.6,5771474707,141,23.6,5771474711,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822705713,490,1,2,84,27,ck22dnk93ng8ax7wonlff7yms,0,20.4,66.4,2025-06-15T00:54:41.825Z,2025-06-15T01:21:47Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5771474993,141,100.0,5771474995,212,29.1,5771474989,56,Back,5771474991,140,35.7,5771474987,3,,5771474997,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
