id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2788912685,688,1,2,75,10,e3k8yw2rbmphyfu5htn4yi5jk,1,32.9,77.3,2025-03-16T01:11:26.218Z,2025-03-16T01:11:27Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584887015,140,36.7,5584887017,141,67.5,5584887019,212,7.8,5584887021,213,5.25,5584887013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912689,689,1,2,75,11,e3k8yw2rbmphyfu5htn4yi5jk,0,36.7,67.5,2025-03-16T01:11:27.505Z,2025-03-16T01:11:28Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5584887033,141,76.6,5584887037,213,2.14,5584887035,212,7.4,5584887031,140,32.9,5584887029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912727,666,1,2,75,14,daicfonrbj124lu2la2rctxck,1,72.4,15.6,2025-03-16T01:11:30.898Z,2025-03-16T01:22:45Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5584932721,213,3.55,5584932713,56,Right,5584932715,140,67.1,5584932717,141,12.1,5584932719,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912795,669,1,2,75,17,daicfonrbj124lu2la2rctxck,1,62.0,33.7,2025-03-16T01:11:34.088Z,2025-03-16T01:11:37Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584887643,212,28.0,5584887639,140,41.6,5584887637,56,Back,5584887645,213,2.44,5584887641,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912835,670,1,2,75,21,daicfonrbj124lu2la2rctxck,1,43.1,59.9,2025-03-16T01:11:37.608Z,2025-03-16T01:11:40Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584887833,141,33.6,5584887829,56,Back,5584887835,212,18.4,5584887837,213,4.47,5584887831,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912851,671,1,2,75,24,daicfonrbj124lu2la2rctxck,1,39.3,34.6,2025-03-16T01:11:40.415Z,2025-03-16T01:11:41Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584887917,56,Back,5584887919,140,37.7,5584887923,212,18.4,5584887921,141,61.5,5584887925,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912875,672,1,2,75,25,daicfonrbj124lu2la2rctxck,1,37.7,61.5,2025-03-16T01:11:41.480Z,2025-03-16T01:11:43Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584888047,141,70.8,5584888045,140,48.9,5584888043,56,Back,5584888049,212,13.4,5584888051,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912917,673,1,2,75,26,daicfonrbj124lu2la2rctxck,1,48.8,70.6,2025-03-16T01:11:43.080Z,2025-03-16T01:11:46Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5584888245,141,22.2,5584888247,212,34.2,5584888241,56,Back,5584888249,213,4.44,5584888251,1,,5584888243,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912965,674,1,2,75,29,daicfonrbj124lu2la2rctxck,1,40.9,23.0,2025-03-16T01:11:45.848Z,2025-03-16T01:11:48Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5584888509,140,32.2,5584888507,56,Back,5584888517,213,2.30,5584888515,212,13.7,5584888511,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913047,675,1,2,75,32,daicfonrbj124lu2la2rctxck,1,32.0,37.6,2025-03-16T01:11:48.312Z,2025-03-16T01:11:54Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584888991,212,21.1,5584888989,141,68.2,5584888993,213,1.74,5584888987,140,28.6,5584888985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913057,676,1,2,75,38,daicfonrbj124lu2la2rctxck,0,33.6,58.4,2025-03-16T01:11:54.344Z,2025-03-16T01:11:55Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584889057,141,53.3,5584889055,140,50.9,5584889059,212,18.5,5584889061,213,6.09,5584889053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913067,690,8,2,75,40,e3k8yw2rbmphyfu5htn4yi5jk,1,51.6,50.6,2025-03-16T01:11:56.267Z,2025-03-16T01:11:56Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5584889101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913153,677,1,2,75,43,daicfonrbj124lu2la2rctxck,1,32.2,79.6,2025-03-16T01:11:59.568Z,2025-03-16T01:12:03Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5584889605,213,0.94,5584889601,141,92.4,5584889603,212,10.8,5584889599,140,38.3,5584889597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913173,678,1,2,75,47,daicfonrbj124lu2la2rctxck,0,50.1,93.0,2025-03-16T01:12:03.232Z,2025-03-16T01:12:04Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584889699,56,Center,5584889697,155,,5584889703,141,64.8,5584889705,212,31.1,5584889707,213,5.62,5584889701,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913317,691,12,2,75,48,e3k8yw2rbmphyfu5htn4yi5jk,1,23.5,36.1,2025-03-16T01:12:05.026Z,2025-03-16T01:12:14Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5584890453,140,37.2,5584890459,213,5.79,5584890457,212,16.4,5584890455,141,24.6,5584890451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913383,679,1,2,75,51,daicfonrbj124lu2la2rctxck,1,69.0,64.5,2025-03-16T01:12:07.864Z,2025-03-16T01:12:19Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584890843,141,85.7,5584890839,56,Left,5584890841,140,84.6,5584890847,213,0.72,5584890845,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913327,692,83,2,75,57,e3k8yw2rbmphyfu5htn4yi5jk,0,10.9,13.7,2025-03-16T01:12:13.795Z,2025-03-16T01:12:19Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584890911,399,dltmx3e4llkcszs22cbfz92xg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913389,680,1,2,76,2,daicfonrbj124lu2la2rctxck,0,89.7,89.6,2025-03-16T01:12:18.856Z,2025-03-16T01:12:20Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584890869,140,87.9,5584890953,236,,5584890873,212,1.9,5584890865,56,Left,5584890875,213,3.25,5584890955,233,693,5584890871,141,89.3,5584890959,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913401,693,74,2,76,2,e3k8yw2rbmphyfu5htn4yi5jk,1,20.7,14.0,2025-03-16T01:12:18.857Z,2025-03-16T01:45:00Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584890973,233,680,5584890931,56,Back,5584890933,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913997,681,5,2,76,4,daicfonrbj124lu2la2rctxck,1,83.4,101.2,2025-03-16T01:12:20.576Z,2025-03-16T01:45:54Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584894221,56,Left,5584894249,233,694,5584894223,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913427,694,5,2,76,4,e3k8yw2rbmphyfu5htn4yi5jk,0,16.6,-1.2,2025-03-16T01:12:20.576Z,2025-03-16T01:45:54Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584894259,233,681,5584891063,347,,5584891061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914041,682,1,2,76,49,daicfonrbj124lu2la2rctxck,1,84.3,100.0,2025-03-16T01:13:06.056Z,2025-03-16T01:13:10Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584894485,141,53.0,5584894481,56,Center,5584894493,213,5.02,5584894489,212,34.7,5584894479,107,,5584894495,1,,5584894483,140,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788930189,840,44,2,76,51,daicfonrbj124lu2la2rctxck,1,88.2,61.4,2025-03-16T01:13:07.189Z,2025-03-16T02:18:21Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5584981217,286,,5584981215,56,Center,5584992753,233,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914221,699,44,2,76,51,e3k8yw2rbmphyfu5htn4yi5jk,0,11.8,38.6,2025-03-16T01:13:07.190Z,2025-03-16T02:18:21Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5584992719,56,Back,5584992761,233,840,5584992723,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914047,683,1,2,76,51,daicfonrbj124lu2la2rctxck,1,94.4,53.0,2025-03-16T01:13:07.961Z,2025-03-16T01:49:49Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5584894515,168,,5584894517,56,Center,5584894523,212,3.0,5584894519,140,93.4,5584894521,141,48.8,5584894525,213,4.36,5584894513,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914103,695,12,2,76,56,e3k8yw2rbmphyfu5htn4yi5jk,1,13.5,47.9,2025-03-16T01:13:12.460Z,2025-03-16T01:13:15Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5584894951,141,49.6,5584894955,213,0.07,5584894949,140,28.5,5584894953,212,15.8,5584894945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914089,684,15,2,76,57,daicfonrbj124lu2la2rctxck,1,78.2,49.0,2025-03-16T01:13:13.809Z,2025-03-16T02:36:02Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5584982591,147,48.7,5584894867,56,Center,5584982575,80,,5585117943,160,,5584982589,146,81.4,5584982585,103,19,5584982593,230,97.8,5584896331,20,,5584982595,231,5584894865,18,,5584982583,102,47.2,5585117945,458,,5585118551,328,5584982587,215,5584982623,233,696,5584896347,82,,49.3,,,,,,,,
2788914105,696,10,2,76,57,e3k8yw2rbmphyfu5htn4yi5jk,1,18.6,51.3,2025-03-16T01:13:13.909Z,2025-03-16T03:38:16Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5584894981,56,Back,5584982665,233,684,5584894977,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914155,685,1,2,77,1,daicfonrbj124lu2la2rctxck,1,86.8,15.9,2025-03-16T01:13:17.210Z,2025-03-16T01:37:34Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,1.0,,5584895321,155,,5584895325,56,Center,5584895329,140,91.5,5584984283,154,,5584895315,2,,5584895339,213,1.37,5584984281,210,15,5584895335,212,24.2,5584895331,141,,,,,,,,,,,,,,,,,,,,50.7,,,,,,,,
2788914263,687,44,2,77,1,daicfonrbj124lu2la2rctxck,1,89.6,46.4,2025-03-16T01:13:17.679Z,2025-03-16T02:18:21Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584895911,286,,5585005697,233,700,5584895909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914233,700,44,2,77,1,e3k8yw2rbmphyfu5htn4yi5jk,0,10.4,53.6,2025-03-16T01:13:17.680Z,2025-03-16T02:18:22Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5584993501,285,,5585005711,233,687,5584993487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914163,686,15,2,77,1,daicfonrbj124lu2la2rctxck,1,91.5,50.7,2025-03-16T01:13:17.977Z,2025-03-16T01:49:58Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584896477,82,,5584895371,17,,5584984303,102,51.5,5584984297,154,,5584984291,15,,5584984315,230,98.8,5584984313,147,51.1,5584895369,22,,5584984309,100,5584984305,103,19,5584984293,78,,5584984307,328,,5584895373,56,5584984299,55,5584984377,233,698,5584984295,29,,,685,5584984317,231,Center,50.9,5584984311,146,95.6
2788914217,698,10,2,77,1,e3k8yw2rbmphyfu5htn4yi5jk,1,4.4,48.9,2025-03-16T01:13:18.077Z,2025-03-16T02:54:50Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584930707,56,Back,5584984413,233,686,5584930705,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914295,688,1,2,77,3,daicfonrbj124lu2la2rctxck,0,66.5,44.8,2025-03-16T01:13:20.187Z,2025-03-16T01:45:04Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584896027,155,,5584896033,140,76.7,5584896029,56,Center,5584896037,141,47.9,5584896041,212,10.9,5584896045,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914215,697,44,2,77,3,e3k8yw2rbmphyfu5htn4yi5jk,1,22.6,30.8,2025-03-16T01:13:20.188Z,2025-03-16T02:18:22Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5585005811,233,843,5584895655,56,Back,5584895657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788931369,843,44,2,77,4,daicfonrbj124lu2la2rctxck,0,77.4,69.2,2025-03-16T01:13:20.189Z,2025-03-16T02:18:22Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5585005817,233,697,5584988429,286,,5584988427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788931413,821,61,2,77,4,e3k8yw2rbmphyfu5htn4yi5jk,1,20.3,56.6,2025-03-16T01:13:20.289Z,2025-03-16T01:50:17Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5584988695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788931097,842,43,2,77,12,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-16T01:13:28.189Z,2025-03-16T01:38:38Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5584986739,212,9.4,5584987833,144,1,5584986737,141,49.7,5584986731,3,0,5584986735,140,76.0,5584986741,213,0.47,5584986733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914323,690,15,2,77,15,daicfonrbj124lu2la2rctxck,1,80.2,56.2,2025-03-16T01:13:31.617Z,2025-03-16T02:40:58Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5584987565,458,,5584987569,147,56.0,5585129235,139,,5584896673,20,,5584987567,146,83.3,5584987561,103,26.4,5585128897,79,,5584896199,22,,5584987573,231,5584896201,18,,5584987559,102,49.1,5584896203,56,Center,5584987571,230,5584987563,215,5585128909,82,,,,,48.6,,,,98.1,,,,
2788930191,841,61,2,77,16,daicfonrbj124lu2la2rctxck,1,91.4,50.7,2025-03-16T01:13:32.189Z,2025-03-16T02:39:42Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5585129053,228,,5584981223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914517,702,1,2,77,26,e3k8yw2rbmphyfu5htn4yi5jk,0,14.2,50.9,2025-03-16T01:13:42.844Z,2025-03-16T01:13:46Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5584897409,1,,5584897407,213,5.91,5584897405,212,71.5,5584897389,199,,5584897399,140,77.7,5584897403,141,12.9,5584897395,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914541,691,12,2,77,31,daicfonrbj124lu2la2rctxck,1,40.7,82.3,2025-03-16T01:13:48.001Z,2025-03-16T01:13:50Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584897569,141,100.0,5584897573,212,18.6,5584897637,15,,5584897561,56,Back,5584897563,140,27.9,5584897759,167,,5584897579,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914561,692,5,2,77,32,daicfonrbj124lu2la2rctxck,0,24.7,101.2,2025-03-16T01:13:48.269Z,2025-03-16T01:45:55Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584897695,347,,5584900791,233,703,5584897693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915149,703,5,2,77,32,e3k8yw2rbmphyfu5htn4yi5jk,1,75.3,-1.2,2025-03-16T01:13:48.269Z,2025-03-16T01:45:55Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5584900751,347,,5584900761,233,692,5584900747,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914847,693,18,2,77,50,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-16T01:14:06.695Z,2025-03-16T01:14:07Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584899197,59,21,5584899195,44,Midfielder,5584899193,42,,5584899273,55,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914853,694,19,2,77,50,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-16T01:14:06.696Z,2025-03-16T03:46:44Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5584899223,42,,5584899237,55,693,5584899231,292,6,5584899235,44,Midfielder,5584899233,293,5,5584899227,145,7,5584899229,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915061,695,18,2,77,59,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-16T01:14:16.182Z,2025-03-16T01:14:28Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5584900291,55,696,5584900225,44,Forward,5584900227,59,10,5584900223,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915067,696,19,2,77,59,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-16T01:14:16.183Z,2025-03-16T02:08:38Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5584900271,55,695,5584900653,293,2,5584900269,44,Forward,5585065379,292,8,5584900261,42,,5584900267,59,77,5584900265,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915177,704,1,2,78,13,e3k8yw2rbmphyfu5htn4yi5jk,1,82.4,0.0,2025-03-16T01:14:29.628Z,2025-03-16T01:14:31Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584900897,140,86.1,5584900893,56,Right,5584900889,107,,5584900901,141,11.9,5584900905,212,10.2,5584900907,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915189,705,50,2,78,14,e3k8yw2rbmphyfu5htn4yi5jk,1,83.4,13.4,2025-03-16T01:14:31.038Z,2025-03-16T01:14:36Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5584900961,56,Right,5584900963,286,,5584901127,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915207,697,7,2,78,14,daicfonrbj124lu2la2rctxck,0,16.6,86.6,2025-03-16T01:14:31.039Z,2025-03-16T01:14:37Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584901075,233,705,5584901051,56,Back,5584901053,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915243,706,1,2,78,18,e3k8yw2rbmphyfu5htn4yi5jk,0,94.6,30.9,2025-03-16T01:14:34.397Z,2025-03-16T01:14:40Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5584901499,195,,5584901251,212,10.7,5584901253,213,2.31,5584901245,56,Center,5584901247,140,87.7,5584901249,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915269,698,12,2,78,20,daicfonrbj124lu2la2rctxck,1,15.6,59.7,2025-03-16T01:14:36.986Z,2025-03-16T01:14:38Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5584901391,141,68.7,5584901395,213,1.24,5584901389,140,17.6,5584901387,56,Back,5584901393,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915339,700,1,2,78,22,daicfonrbj124lu2la2rctxck,1,22.2,60.3,2025-03-16T01:14:39.122Z,2025-03-16T01:14:46Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584901773,141,32.4,5584901769,56,Back,5584901771,140,25.0,5584901777,213,4.87,5584901775,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915345,707,83,2,78,28,e3k8yw2rbmphyfu5htn4yi5jk,0,67.7,87.8,2025-03-16T01:14:45.061Z,2025-03-16T01:14:57Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5584902131,399,9txqixk3uycvort3ntzkva1g5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915365,701,1,2,78,29,daicfonrbj124lu2la2rctxck,1,36.7,14.0,2025-03-16T01:14:45.842Z,2025-03-16T01:14:47Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5584901901,212,12.9,5584901897,140,26.7,5584901895,56,Back,5584901903,213,2.53,5584901899,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915401,702,1,2,78,31,daicfonrbj124lu2la2rctxck,1,26.6,24.9,2025-03-16T01:14:47.802Z,2025-03-16T01:14:51Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5584902109,213,1.68,5584902103,140,23.7,5584902107,212,28.4,5584902105,141,66.4,5584902101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915463,703,1,2,78,37,daicfonrbj124lu2la2rctxck,1,29.6,70.8,2025-03-16T01:14:53.770Z,2025-03-16T01:14:56Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584902431,213,4.59,5584902429,212,15.5,5584902423,56,Back,5584902427,141,48.2,5584902425,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915535,704,1,2,78,41,daicfonrbj124lu2la2rctxck,1,27.8,48.2,2025-03-16T01:14:57.625Z,2025-03-16T01:15:02Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584902827,213,2.96,5584902811,56,Back,5584902815,140,14.4,5584902823,212,14.3,5584902819,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915613,705,1,2,78,45,daicfonrbj124lu2la2rctxck,0,12.5,46.6,2025-03-16T01:15:01.772Z,2025-03-16T01:15:10Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5584903209,56,Back,5584903219,213,5.47,5584903205,155,,5584903215,141,7.1,5584903217,212,37.0,5584903213,140,36.8,5584903221,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915609,708,44,2,78,51,e3k8yw2rbmphyfu5htn4yi5jk,1,62.2,93.2,2025-03-16T01:15:07.869Z,2025-03-16T02:18:23Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584903187,56,Left,5584903189,286,,5584903405,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915619,706,44,2,78,51,daicfonrbj124lu2la2rctxck,0,37.8,6.8,2025-03-16T01:15:07.870Z,2025-03-16T02:18:23Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5584903249,56,Back,5584903251,285,,5584903433,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915631,709,1,2,78,52,e3k8yw2rbmphyfu5htn4yi5jk,0,60.5,93.6,2025-03-16T01:15:08.862Z,2025-03-16T01:15:09Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584903307,141,100.0,5584903301,3,,5584903305,140,67.6,5584903311,213,0.63,5584903309,212,9.2,5584903303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915661,707,5,2,78,53,daicfonrbj124lu2la2rctxck,1,33.6,-1.2,2025-03-16T01:15:09.722Z,2025-03-16T01:45:56Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5584903441,56,Back,5584903443,347,,5584903509,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915639,710,5,2,78,53,e3k8yw2rbmphyfu5htn4yi5jk,0,66.4,101.2,2025-03-16T01:15:09.722Z,2025-03-16T01:45:56Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584903513,233,707,5584903345,56,Left,5584903347,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915695,708,1,2,78,55,daicfonrbj124lu2la2rctxck,1,35.8,0.0,2025-03-16T01:15:11.922Z,2025-03-16T01:15:14Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5584903613,140,50.6,5584903609,107,,5584903619,213,0.41,5584903611,56,Right,5584903615,141,9.4,5584903617,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915711,709,1,2,78,58,daicfonrbj124lu2la2rctxck,1,61.3,10.7,2025-03-16T01:15:14.626Z,2025-03-16T01:39:37Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5584903731,56,Right,5584903735,141,12.2,5584903737,212,2.2,5584990463,156,,5584903739,213,2.67,5584903733,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
