id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/13/value
2823696413,600,3,2,80,26,b1rpb2ox52uxcmjrsnqd95pk5,0,29.8,86.6,2025-06-21T21:44:18.731Z,2025-06-21T22:09:42Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5777080811,233,739,5777044859,56,Back,5777044861,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823702751,739,7,2,80,26,bu5w8wprynlj9mvphvy8sd94f,1,70.2,13.4,2025-06-21T21:44:18.732Z,2025-06-21T22:09:42Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5777080805,286,,5777080781,56,Right,5777080801,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696433,628,1,2,80,31,bu5w8wprynlj9mvphvy8sd94f,1,84.6,10.9,2025-06-21T21:44:23.363Z,2025-06-21T21:44:24Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5777044969,56,Center,5777044977,213,2.33,5777044971,140,77.7,5777044975,212,10.6,5777044973,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696441,629,1,2,80,32,bu5w8wprynlj9mvphvy8sd94f,1,77.7,22.2,2025-06-21T21:44:24.418Z,2025-06-21T21:44:27Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5777045015,213,4.81,5777045013,212,11.0,5777045009,140,78.7,5777045011,141,6.1,5777045007,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696453,630,1,2,80,35,bu5w8wprynlj9mvphvy8sd94f,1,80.8,5.6,2025-06-21T21:44:27.618Z,2025-06-21T21:44:30Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777045063,140,73.5,5777045065,141,10.6,5777045069,213,2.72,5777045061,56,Right,5777045067,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696457,631,1,2,80,38,bu5w8wprynlj9mvphvy8sd94f,0,73.1,10.4,2025-06-21T21:44:30.210Z,2025-06-21T21:44:31Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5777045099,213,0.84,5777045095,141,37.1,5777045093,140,88.6,5777045087,2,,5777045097,212,24.4,5777045091,56,Center,5777045089,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696469,601,12,2,80,40,b1rpb2ox52uxcmjrsnqd95pk5,1,14.8,63.4,2025-06-21T21:44:32.561Z,2025-06-21T21:44:34Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5777045167,15,,5777045139,141,51.6,5777045141,212,10.3,5777045143,213,4.03,5777045135,56,Back,5777045137,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696483,602,11,2,80,43,b1rpb2ox52uxcmjrsnqd95pk5,1,8.6,51.6,2025-06-21T21:44:35.865Z,2025-06-21T21:44:35Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5777045245,88,,5777045243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696611,604,1,2,81,8,b1rpb2ox52uxcmjrsnqd95pk5,0,9.9,52.5,2025-06-21T21:45:01.010Z,2025-06-21T21:45:04Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5777045955,198,,5777045961,141,87.5,5777045959,140,61.7,5777045967,1,,5777045953,157,,5777045957,56,Left,5777045963,212,59.4,5777045965,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696609,632,61,2,81,11,bu5w8wprynlj9mvphvy8sd94f,0,27.4,9.1,2025-06-21T21:45:03.994Z,2025-06-21T21:45:04Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777045951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696655,605,5,2,81,12,b1rpb2ox52uxcmjrsnqd95pk5,1,68.6,101.8,2025-06-21T21:45:04.707Z,2025-06-21T22:28:38Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5777046181,347,,5777046191,233,633,5777046179,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696623,633,5,2,81,12,bu5w8wprynlj9mvphvy8sd94f,0,31.4,-1.8,2025-06-21T21:45:04.707Z,2025-06-21T22:28:38Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777046015,56,Back,5777046199,233,605,5777046017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696665,606,1,2,81,20,b1rpb2ox52uxcmjrsnqd95pk5,1,67.4,100.0,2025-06-21T21:45:12.529Z,2025-06-21T21:45:14Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5777046251,56,Left,5777046259,213,4.53,5777046253,140,65.8,5777046257,212,9.2,5777046249,107,,5777046255,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696673,607,1,2,81,22,b1rpb2ox52uxcmjrsnqd95pk5,1,61.6,84.7,2025-06-21T21:45:14.546Z,2025-06-21T21:45:16Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5777046311,141,73.9,5777046307,56,Center,5777046315,213,4.02,5777046313,212,9.5,5777046309,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696693,608,1,2,81,24,b1rpb2ox52uxcmjrsnqd95pk5,1,55.9,70.2,2025-06-21T21:45:16.496Z,2025-06-21T21:45:18Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5777046435,212,14.7,5777046433,141,51.0,5777046429,56,Back,5777046437,213,4.24,5777046431,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696701,609,1,2,81,26,b1rpb2ox52uxcmjrsnqd95pk5,1,48.6,50.6,2025-06-21T21:45:18.544Z,2025-06-21T21:45:20Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5777046487,141,61.1,5777046485,140,39.4,5777046491,213,2.51,5777046489,212,12.0,5777046483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696711,610,1,2,81,28,b1rpb2ox52uxcmjrsnqd95pk5,1,39.4,61.1,2025-06-21T21:45:20.344Z,2025-06-21T21:45:21Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5777046531,212,7.5,5777046529,141,67.9,5777046533,213,0.67,5777046525,56,Back,5777046527,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696721,611,1,2,81,29,b1rpb2ox52uxcmjrsnqd95pk5,1,45.3,68.1,2025-06-21T21:45:21.688Z,2025-06-21T21:45:22Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5777046587,212,10.3,5777046577,56,Back,5777046585,141,53.9,5777046581,140,48.7,5777046589,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696751,612,1,2,81,30,b1rpb2ox52uxcmjrsnqd95pk5,0,48.7,53.9,2025-06-21T21:45:22.849Z,2025-06-21T22:09:58Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5777046703,56,Center,5777046709,212,19.1,5777046705,140,66.1,5777046711,213,0.29,5777046707,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696749,634,1,2,81,34,bu5w8wprynlj9mvphvy8sd94f,0,33.5,41.6,2025-06-21T21:45:26.130Z,2025-06-21T21:45:28Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5777046767,236,,5777046693,56,Back,5777046699,212,6.2,5777046773,286,,5777046695,140,38.6,5777046701,213,0.52,5777046769,233,613,5777046697,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696761,613,74,2,81,34,b1rpb2ox52uxcmjrsnqd95pk5,1,66.1,62.0,2025-06-21T21:45:26.131Z,2025-06-21T22:19:51Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5777046775,233,634,5777046761,56,Center,5777046763,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696771,614,5,2,81,36,b1rpb2ox52uxcmjrsnqd95pk5,0,66.4,101.8,2025-06-21T21:45:28.179Z,2025-06-21T22:28:39Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5777046887,233,635,5777046837,56,Left,5777046839,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696777,635,5,2,81,36,bu5w8wprynlj9mvphvy8sd94f,1,33.6,-1.8,2025-06-21T21:45:28.179Z,2025-06-21T22:28:39Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5777046881,347,,5777046883,233,614,5777046879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696779,636,1,2,81,40,bu5w8wprynlj9mvphvy8sd94f,1,26.4,0.0,2025-06-21T21:45:32.362Z,2025-06-21T21:45:33Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777046895,56,Back,5777046897,140,36.1,5777046893,107,,5777046903,213,0.73,5777046899,141,12.0,5777046901,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696791,637,1,2,81,41,bu5w8wprynlj9mvphvy8sd94f,1,34.8,11.6,2025-06-21T21:45:33.355Z,2025-06-21T21:45:35Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5777046965,140,42.1,5777046969,212,9.3,5777046971,213,5.68,5777046963,56,Back,5777046967,141,3.8,5777046961,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696805,638,1,2,81,43,bu5w8wprynlj9mvphvy8sd94f,0,42.3,4.9,2025-06-21T21:45:35.100Z,2025-06-21T21:45:38Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777047017,140,76.4,5777047025,1,,5777047023,213,0.28,5777047015,56,Right,5777047019,141,20.1,5777047021,212,37.3,5777047013,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696827,615,12,2,81,46,b1rpb2ox52uxcmjrsnqd95pk5,1,26.7,85.1,2025-06-21T21:45:38.696Z,2025-06-21T22:10:13Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5777047187,212,19.1,5777047181,56,Back,5777047185,141,66.6,5777047189,213,5.56,5777047183,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696847,639,1,2,81,50,bu5w8wprynlj9mvphvy8sd94f,1,68.4,35.2,2025-06-21T21:45:42.282Z,2025-06-21T21:45:49Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5777047323,212,10.8,5777047319,140,60.5,5777047321,141,25.0,5777047325,213,3.84,5777047317,56,Center,5777047315,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696851,640,1,2,81,57,bu5w8wprynlj9mvphvy8sd94f,1,61.0,32.1,2025-06-21T21:45:49.162Z,2025-06-21T21:45:50Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5777047345,141,18.8,5777047347,212,9.1,5777047349,213,4.60,5777047343,140,60.0,5777047341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696863,641,1,2,81,57,bu5w8wprynlj9mvphvy8sd94f,1,60.0,18.8,2025-06-21T21:45:49.915Z,2025-06-21T21:45:51Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5777047415,212,10.6,5777047409,56,Right,5777047413,141,4.3,5777047417,213,5.09,5777047411,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696911,642,1,2,81,59,bu5w8wprynlj9mvphvy8sd94f,1,62.8,5.8,2025-06-21T21:45:51.506Z,2025-06-21T21:45:57Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777047655,140,76.7,5777047661,213,0.14,5777047659,212,14.7,5777047653,56,Right,5777047657,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696915,643,1,2,82,5,bu5w8wprynlj9mvphvy8sd94f,1,76.4,8.2,2025-06-21T21:45:57.538Z,2025-06-21T21:45:58Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5777047681,141,6.4,5777047677,56,Right,5777047683,212,8.8,5777047685,213,3.28,5777047679,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696927,644,1,2,82,6,bu5w8wprynlj9mvphvy8sd94f,1,68.1,6.4,2025-06-21T21:45:58.066Z,2025-06-21T21:45:58Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777047781,213,0.96,5777047777,141,14.1,5777047773,56,Right,5777047779,212,6.4,5777047775,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696931,645,1,2,82,6,bu5w8wprynlj9mvphvy8sd94f,1,71.6,14.1,2025-06-21T21:45:58.666Z,2025-06-21T21:45:59Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5777047789,141,29.2,5777047791,212,10.3,5777047785,56,Center,5777047787,140,71.5,5777047793,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696949,646,1,2,82,7,bu5w8wprynlj9mvphvy8sd94f,1,71.5,29.2,2025-06-21T21:45:59.220Z,2025-06-21T21:46:30Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5777047875,212,7.3,5777047873,141,21.2,5777047869,56,Center,5777047877,213,5.45,5777047871,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696967,647,1,2,82,9,bu5w8wprynlj9mvphvy8sd94f,1,75.8,26.1,2025-06-21T21:46:01.234Z,2025-06-21T21:46:05Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5777047999,140,83.6,5777048001,141,8.3,5777048005,213,5.31,5777047997,56,Right,5777048003,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696977,648,1,2,82,12,bu5w8wprynlj9mvphvy8sd94f,0,83.6,8.3,2025-06-21T21:46:04.939Z,2025-06-21T22:06:32Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777048051,141,39.2,5777048045,155,,5777048047,56,Center,5777048053,212,21.7,5777048049,140,88.6,5777048043,2,,5777048055,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823696989,616,12,2,82,14,b1rpb2ox52uxcmjrsnqd95pk5,1,11.8,57.3,2025-06-21T21:46:06.353Z,2025-06-21T21:46:08Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5777048117,212,22.0,5777048111,56,Back,5777048115,141,81.7,5777048119,213,0.86,5777048121,15,,5777048113,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697017,649,1,2,82,17,bu5w8wprynlj9mvphvy8sd94f,1,69.7,21.8,2025-06-21T21:46:09.075Z,2025-06-21T21:46:10Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5777048245,56,Right,5777048251,212,15.6,5777048249,141,5.5,5777048247,140,80.1,5777048253,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697045,650,1,2,82,18,bu5w8wprynlj9mvphvy8sd94f,1,80.7,5.8,2025-06-21T21:46:10.579Z,2025-06-21T21:46:42Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,1.0,,5777048397,2,,5777048409,213,1.21,5777048403,140,90.3,5777049215,154,,5777048401,56,Center,5777048405,141,45.5,5777049213,210,13,5777048407,212,28.8,5777048399,155,,,,,,,,,,,,,,,,,,,,,,,,,
2823697053,651,44,2,82,22,bu5w8wprynlj9mvphvy8sd94f,1,91.0,41.9,2025-06-21T21:46:14.827Z,2025-06-21T22:19:42Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5777048449,56,Center,5777048451,286,,5777048485,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697059,617,44,2,82,22,b1rpb2ox52uxcmjrsnqd95pk5,0,9.0,58.1,2025-06-21T21:46:14.828Z,2025-06-21T22:19:42Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5777048497,233,651,5777048469,56,Back,5777048471,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697057,652,13,2,82,23,bu5w8wprynlj9mvphvy8sd94f,1,90.3,45.5,2025-06-21T21:46:15.178Z,2025-06-21T21:46:42Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5777049139,328,,5777049227,102,63.0,5777048461,56,Center,5777049135,15,,5777049233,231,48.7,5777048457,22,,5777049221,154,,5777049219,29,,5777048459,17,5777049217,73,,,5777049231,230,5777049223,55,99.3,5777049229,103,,,27.8,,,,,,,,,650,,
2823697075,618,5,2,82,24,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.2,39.4,2025-06-21T21:46:16.555Z,2025-06-21T22:28:39Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5777048587,56,Back,5777048591,233,653,5777048589,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697069,653,5,2,82,24,bu5w8wprynlj9mvphvy8sd94f,0,101.2,60.6,2025-06-21T21:46:16.555Z,2025-06-21T21:46:22Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777048601,233,618,5777048565,346,,5777048563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697223,619,1,2,82,57,b1rpb2ox52uxcmjrsnqd95pk5,0,2.3,43.1,2025-06-21T21:46:49.841Z,2025-06-21T21:46:54Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5777049451,1,,5777049445,141,15.8,5777049447,212,61.0,5777049449,213,5.97,5777049443,140,57.6,5777049439,124,,5777049455,74,,5777049441,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697235,654,44,2,83,1,bu5w8wprynlj9mvphvy8sd94f,1,44.0,87.6,2025-06-21T21:46:53.590Z,2025-06-21T21:46:57Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777049497,56,Back,5777049499,285,,5777049523,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697229,620,44,2,83,1,b1rpb2ox52uxcmjrsnqd95pk5,0,56.0,12.4,2025-06-21T21:46:53.591Z,2025-06-21T21:46:58Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5777049485,286,,5777049483,56,Right,5777049543,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697243,655,61,2,83,1,bu5w8wprynlj9mvphvy8sd94f,1,44.5,88.9,2025-06-21T21:46:53.787Z,2025-06-21T22:15:56Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777049517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697261,621,5,2,83,3,b1rpb2ox52uxcmjrsnqd95pk5,1,58.0,-2.0,2025-06-21T21:46:55.433Z,2025-06-21T21:47:01Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5777049617,347,,5777049619,233,656,5777049615,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697255,656,5,2,83,3,bu5w8wprynlj9mvphvy8sd94f,0,42.0,102.0,2025-06-21T21:46:55.433Z,2025-06-21T22:28:40Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777049569,56,Back,5777049571,347,,5777049625,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697297,622,18,2,83,22,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-21T21:47:14.759Z,2025-06-21T21:47:15Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5777049911,42,,5777049931,55,623,5777049915,59,4,5777049913,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697299,623,19,2,83,22,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-21T21:47:14.760Z,2025-06-21T21:47:52Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5777049923,59,12,5777050661,292,7,5777049921,145,6,5777050663,293,5,5777049925,44,Midfielder,5777049917,42,,5777049927,55,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697335,624,18,2,83,29,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-21T21:47:21.848Z,2025-06-21T21:47:22Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5777050137,42,,5777050139,44,Midfielder,5777050175,55,625,5777050141,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697339,625,19,2,83,29,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-21T21:47:21.849Z,2025-06-21T23:52:05Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5777050721,293,3,5777050719,292,7,5777050165,59,24,5777050167,44,Midfielder,5777050163,145,9,5777050169,55,624,5777050159,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697475,626,1,2,84,11,b1rpb2ox52uxcmjrsnqd95pk5,1,70.1,0.0,2025-06-21T21:48:03.638Z,2025-06-21T21:48:06Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5777050937,141,10.3,5777050935,140,84.6,5777050931,107,,5777050933,56,Right,5777050941,213,0.50,5777050939,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697479,627,61,2,84,14,b1rpb2ox52uxcmjrsnqd95pk5,0,84.7,8.8,2025-06-21T21:48:06.878Z,2025-06-21T21:48:07Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5777050947,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697485,628,5,2,84,16,b1rpb2ox52uxcmjrsnqd95pk5,0,83.6,-1.7,2025-06-21T21:48:08.215Z,2025-06-21T22:16:00Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5777050969,347,,5777050987,233,657,5777050967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697483,657,5,2,84,16,bu5w8wprynlj9mvphvy8sd94f,1,16.4,101.7,2025-06-21T21:48:08.215Z,2025-06-21T22:28:40Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777050983,233,628,5777050965,347,,5777050963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697519,658,1,2,84,20,bu5w8wprynlj9mvphvy8sd94f,0,19.4,100.0,2025-06-21T21:48:12.601Z,2025-06-21T21:48:13Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777051155,140,60.3,5777051157,141,80.8,5777051159,212,45.3,5777051161,213,5.96,5777051153,56,Left,5777051163,1,,5777051151,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697547,629,1,2,84,21,b1rpb2ox52uxcmjrsnqd95pk5,1,46.1,24.4,2025-06-21T21:48:13.918Z,2025-06-21T21:48:20Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5777051309,140,47.1,5777051315,213,1.51,5777051303,3,,5777051307,56,Back,5777051311,141,48.8,5777051313,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697561,631,4,2,84,25,b1rpb2ox52uxcmjrsnqd95pk5,1,47.0,47.2,2025-06-21T21:48:17.545Z,2025-06-21T21:48:25Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5777051415,152,,5777051417,265,,5777051437,233,659,5777051419,286,,5777051413,56,Back,5777051411,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697533,659,4,2,84,25,bu5w8wprynlj9mvphvy8sd94f,0,53.0,52.8,2025-06-21T21:48:17.546Z,2025-06-21T22:05:45Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5777051285,152,,5777051289,285,,5777051283,56,Center,5777051287,265,,5777051455,233,631,5777051281,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697825,632,1,2,85,30,b1rpb2ox52uxcmjrsnqd95pk5,1,47.9,49.0,2025-06-21T21:49:22.262Z,2025-06-21T21:49:25Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5777052863,141,24.7,5777052869,1,,5777052859,56,Center,5777052861,140,74.0,5777052853,5,,5777052857,152,,5777052865,212,32.0,5777052855,155,,5777052867,213,,,,5.74,,,,,,,,,,,,,,,,,,,,,
2823697827,633,44,2,85,31,b1rpb2ox52uxcmjrsnqd95pk5,1,78.5,22.6,2025-06-21T21:49:23.573Z,2025-06-21T22:19:42Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5777052875,286,,5777052907,233,660,5777052873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697813,660,44,2,85,31,bu5w8wprynlj9mvphvy8sd94f,0,21.5,77.4,2025-06-21T21:49:23.574Z,2025-06-21T22:19:43Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777052817,56,Back,5777052911,233,633,5777052819,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697829,634,1,2,85,31,b1rpb2ox52uxcmjrsnqd95pk5,0,74.0,24.7,2025-06-21T21:49:24.037Z,2025-06-21T22:20:19Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5777052883,140,75.3,5777052885,141,21.5,5777052889,213,5.27,5777052881,56,Center,5777052887,212,2.6,5777052877,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823697815,661,61,2,85,32,bu5w8wprynlj9mvphvy8sd94f,1,18.9,78.7,2025-06-21T21:49:24.239Z,2025-06-21T22:05:03Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777052821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
