id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823364475,755,7,2,83,34,e3k8yw2rbmphyfu5htn4yi5jk,0,47.6,31.0,2025-06-19T00:45:49.889Z,2025-06-19T01:19:22Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5775197741,233,594,5775195687,56,Back,5775195689,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364481,595,1,2,83,36,bu5w8wprynlj9mvphvy8sd94f,1,49.0,68.5,2025-06-19T00:45:51.297Z,2025-06-19T00:45:52Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5775195729,141,65.1,5775195727,140,47.5,5775195733,213,4.11,5775195725,56,Back,5775195731,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364483,596,1,2,83,36,bu5w8wprynlj9mvphvy8sd94f,1,47.5,65.1,2025-06-19T00:45:51.924Z,2025-06-19T00:45:52Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5775195743,212,2.7,5775195741,141,67.6,5775195745,213,0.68,5775195737,56,Back,5775195739,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364487,597,1,2,83,37,bu5w8wprynlj9mvphvy8sd94f,1,49.5,67.6,2025-06-19T00:45:52.415Z,2025-06-19T00:45:53Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5775195781,212,12.4,5775195777,140,52.2,5775195779,141,49.9,5775195783,213,4.94,5775195775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364489,598,1,2,83,38,bu5w8wprynlj9mvphvy8sd94f,0,52.2,49.9,2025-06-19T00:45:53.831Z,2025-06-19T01:10:08Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775195791,56,Center,5775195795,141,57.9,5775195789,155,,5775195797,212,18.4,5775195799,213,0.30,5775195793,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364505,756,1,2,83,42,e3k8yw2rbmphyfu5htn4yi5jk,0,23.1,41.5,2025-06-19T00:45:57.518Z,2025-06-19T00:45:58Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775195873,141,41.6,5775195877,213,0.00,5775195879,1,,5775195871,140,48.7,5775195875,212,26.9,5775195869,56,Back,5775195867,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364509,599,1,2,83,44,bu5w8wprynlj9mvphvy8sd94f,0,52.5,55.4,2025-06-19T00:45:59.272Z,2025-06-19T00:45:59Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5775195891,155,,5775195899,212,13.4,5775195897,141,55.4,5775195895,140,65.3,5775195901,213,0.00,5775195893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364517,757,1,2,83,45,e3k8yw2rbmphyfu5htn4yi5jk,1,26.7,43.7,2025-06-19T00:46:00.412Z,2025-06-19T00:46:02Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775195945,3,,5775195953,212,9.8,5775195951,141,39.4,5775195955,213,5.98,5775195949,140,35.6,5775195947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364521,758,1,2,83,47,e3k8yw2rbmphyfu5htn4yi5jk,1,35.6,39.4,2025-06-19T00:46:02.820Z,2025-06-19T00:46:04Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775195981,213,1.82,5775195977,141,50.1,5775195979,212,7.5,5775195971,3,,5775195975,140,33.8,5775195973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364549,760,1,2,83,54,e3k8yw2rbmphyfu5htn4yi5jk,1,53.9,78.4,2025-06-19T00:46:09.371Z,2025-06-19T00:46:13Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5775196103,212,12.7,5775196101,141,63.4,5775196105,213,4.07,5775196097,56,Back,5775196099,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364567,761,1,2,83,58,e3k8yw2rbmphyfu5htn4yi5jk,1,48.0,64.3,2025-06-19T00:46:13.491Z,2025-06-19T00:46:19Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775196205,141,30.3,5775196209,213,4.94,5775196207,212,23.8,5775196201,56,Center,5775196203,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364575,762,1,2,84,4,e3k8yw2rbmphyfu5htn4yi5jk,1,63.5,4.3,2025-06-19T00:46:19.404Z,2025-06-19T00:46:22Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775196253,140,52.5,5775196251,56,Right,5775196259,213,2.44,5775196257,212,15.1,5775196255,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364581,763,1,2,84,7,e3k8yw2rbmphyfu5htn4yi5jk,1,51.9,19.7,2025-06-19T00:46:22.764Z,2025-06-19T00:46:25Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775196293,212,24.6,5775196295,213,1.61,5775196291,141,55.8,5775196289,140,50.9,5775196287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364587,764,1,2,84,9,e3k8yw2rbmphyfu5htn4yi5jk,1,50.9,55.8,2025-06-19T00:46:24.940Z,2025-06-19T00:46:26Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775196323,213,6.13,5775196319,141,54.0,5775196317,140,58.7,5775196321,212,8.3,5775196315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364589,765,50,2,84,11,e3k8yw2rbmphyfu5htn4yi5jk,1,57.6,52.0,2025-06-19T00:46:26.668Z,2025-06-19T00:46:33Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5775196481,233,600,5775196329,286,,5775196327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364591,600,7,2,84,11,bu5w8wprynlj9mvphvy8sd94f,0,42.4,48.0,2025-06-19T00:46:26.669Z,2025-06-19T00:46:34Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775196331,56,Back,5775196507,233,765,5775196333,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364607,766,1,2,84,13,e3k8yw2rbmphyfu5htn4yi5jk,1,46.8,51.9,2025-06-19T00:46:28.851Z,2025-06-19T00:46:33Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775196449,140,55.6,5775196447,56,Center,5775196451,141,29.7,5775196455,213,5.26,5775196453,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364613,767,1,2,84,18,e3k8yw2rbmphyfu5htn4yi5jk,1,56.4,29.4,2025-06-19T00:46:33.939Z,2025-06-19T00:46:36Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775196523,56,Center,5775196529,212,12.8,5775196527,141,28.9,5775196525,140,68.6,5775196531,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364629,768,1,2,84,21,e3k8yw2rbmphyfu5htn4yi5jk,1,66.8,30.4,2025-06-19T00:46:36.244Z,2025-06-19T00:46:42Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5775196637,141,78.1,5775196639,212,37.2,5775196641,213,1.06,5775196633,56,Center,5775196643,1,,5775196631,155,,5775196635,140,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364633,769,4,2,84,26,e3k8yw2rbmphyfu5htn4yi5jk,1,83.6,84.3,2025-06-19T00:46:42.061Z,2025-06-19T01:19:01Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5775196695,233,601,5775196733,294,,5775196675,56,Left,5775196681,286,,5775196677,152,,5775196673,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364631,601,4,2,84,26,bu5w8wprynlj9mvphvy8sd94f,0,16.4,15.7,2025-06-19T00:46:42.062Z,2025-06-19T01:19:01Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775196685,294,,5775196699,233,769,5775196689,152,,5775196691,285,,5775196687,56,Back,5775196683,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364751,770,14,2,85,20,e3k8yw2rbmphyfu5htn4yi5jk,1,83.5,82.9,2025-06-19T00:47:35.372Z,2025-06-19T00:48:02Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775197489,458,,5775197487,103,39.2,5775197493,231,51.8,5775197485,102,46.5,5775197483,74,,5775197319,56,Left,5775197491,230,99.1,5775197317,69,,5775197411,20,,5775197315,26,,,,,,,,,,,,,,,,,,,,,,,,,
2823364813,602,5,2,85,22,bu5w8wprynlj9mvphvy8sd94f,1,-1.5,64.8,2025-06-19T00:47:37.798Z,2025-06-19T01:18:45Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775197693,346,,5775197691,56,Back,5775197701,233,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364771,771,5,2,85,22,e3k8yw2rbmphyfu5htn4yi5jk,0,101.5,35.2,2025-06-19T00:47:37.798Z,2025-06-19T01:18:45Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775197707,233,602,5775197403,56,Center,5775197405,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364825,603,1,2,85,59,bu5w8wprynlj9mvphvy8sd94f,1,3.8,53.4,2025-06-19T00:48:14.399Z,2025-06-19T00:48:17Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775197769,74,,5775197755,56,Left,5775197763,213,0.34,5775197753,124,,5775197765,1,,5775197761,212,59.7,5775197759,141,82.9,5775197757,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364827,604,44,2,86,2,bu5w8wprynlj9mvphvy8sd94f,1,51.9,84.5,2025-06-19T00:48:17.429Z,2025-06-19T01:19:39Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5775197771,56,Left,5775197773,286,,5775197791,233,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364829,772,44,2,86,2,e3k8yw2rbmphyfu5htn4yi5jk,0,48.1,15.5,2025-06-19T00:48:17.430Z,2025-06-19T01:19:39Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5775197775,56,Back,5775197805,285,,5775197801,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364831,605,1,2,86,2,bu5w8wprynlj9mvphvy8sd94f,0,57.4,82.9,2025-06-19T00:48:18.029Z,2025-06-19T01:08:40Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5775197781,56,Left,5775197785,141,85.1,5775197779,3,,5775197789,213,0.52,5775197787,212,3.0,5775197783,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364833,773,61,2,86,3,e3k8yw2rbmphyfu5htn4yi5jk,1,51.5,14.6,2025-06-19T00:48:18.887Z,2025-06-19T01:06:41Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5775197795,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364839,606,61,2,86,4,bu5w8wprynlj9mvphvy8sd94f,1,61.6,81.8,2025-06-19T00:48:19.860Z,2025-06-19T01:09:34Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5775197831,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364849,607,1,2,86,7,bu5w8wprynlj9mvphvy8sd94f,1,55.1,72.6,2025-06-19T00:48:22.271Z,2025-06-19T00:48:25Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5775197887,213,4.45,5775197883,141,45.4,5775197879,56,Center,5775197885,212,19.1,5775197881,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364851,608,1,2,86,8,bu5w8wprynlj9mvphvy8sd94f,0,50.4,45.4,2025-06-19T00:48:23.181Z,2025-06-19T01:07:10Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775197899,213,2.39,5775197897,212,6.1,5775197891,56,Back,5775197895,141,51.5,5775197893,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823366873,895,61,2,86,9,e3k8yw2rbmphyfu5htn4yi5jk,1,57.1,76.3,2025-06-19T00:48:24.087Z,2025-06-19T01:09:46Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775209189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364853,609,1,2,86,10,bu5w8wprynlj9mvphvy8sd94f,1,46.2,51.5,2025-06-19T00:48:25.885Z,2025-06-19T01:09:04Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775197911,213,3.82,5775197903,56,Back,5775197909,212,15.1,5775197905,140,35.0,5775197907,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364861,610,1,2,86,15,bu5w8wprynlj9mvphvy8sd94f,0,30.2,20.6,2025-06-19T00:48:30.197Z,2025-06-19T00:48:35Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775197961,56,Back,5775197965,141,20.6,5775197979,233,774,5775197977,236,,5775197963,140,35.3,5775197967,212,5.4,5775197969,213,0.00,5775197983,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364863,774,74,2,86,15,e3k8yw2rbmphyfu5htn4yi5jk,1,61.6,71.2,2025-06-19T00:48:30.198Z,2025-06-19T01:19:11Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5775197973,285,,5775197971,56,Center,5775197985,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364877,611,5,2,86,16,bu5w8wprynlj9mvphvy8sd94f,1,36.6,-1.4,2025-06-19T00:48:31.886Z,2025-06-19T01:18:46Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5775198031,56,Back,5775198043,233,775,5775198033,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364881,775,5,2,86,16,e3k8yw2rbmphyfu5htn4yi5jk,0,63.4,101.4,2025-06-19T00:48:31.886Z,2025-06-19T01:18:46Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5775198039,56,Left,5775198047,233,611,5775198041,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364899,612,1,2,86,32,bu5w8wprynlj9mvphvy8sd94f,1,38.9,0.0,2025-06-19T00:48:47.701Z,2025-06-19T00:48:52Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775198149,107,,5775198155,141,9.2,5775198151,56,Right,5775198153,140,60.4,5775198161,1,,5775198159,213,0.30,5775198157,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364909,776,43,2,86,36,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-19T00:48:51.186Z,2025-06-19T01:08:30Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5775210465,144,83,5775209949,399,bzs1s1yntau3dvzyvn6t7t785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364901,613,61,2,86,37,bu5w8wprynlj9mvphvy8sd94f,0,60.4,9.2,2025-06-19T00:48:52.533Z,2025-06-19T00:49:05Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775198165,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364903,614,5,2,86,37,bu5w8wprynlj9mvphvy8sd94f,0,62.5,-1.8,2025-06-19T00:48:53.029Z,2025-06-19T01:18:47Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775209985,233,777,5775198169,347,,5775198167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364913,777,5,2,86,37,e3k8yw2rbmphyfu5htn4yi5jk,1,37.5,101.8,2025-06-19T00:48:53.029Z,2025-06-19T01:18:46Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5775209965,233,614,5775198203,56,Back,5775198205,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364921,778,1,2,86,43,e3k8yw2rbmphyfu5htn4yi5jk,1,34.9,100.0,2025-06-19T00:48:58.681Z,2025-06-19T00:49:03Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5775198245,140,20.7,5775198241,107,,5775198251,213,3.65,5775198243,56,Back,5775198249,212,17.1,5775198247,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364937,779,1,2,86,47,e3k8yw2rbmphyfu5htn4yi5jk,1,12.6,77.6,2025-06-19T00:49:03.017Z,2025-06-19T00:49:05Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775198343,213,5.02,5775198335,56,Back,5775198339,141,40.6,5775198337,140,20.1,5775198341,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364945,780,1,2,86,49,e3k8yw2rbmphyfu5htn4yi5jk,1,20.1,40.6,2025-06-19T00:49:05.025Z,2025-06-19T00:49:07Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775198395,212,17.1,5775198399,213,1.36,5775198389,140,23.5,5775198391,141,65.2,5775198387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364961,781,1,2,86,51,e3k8yw2rbmphyfu5htn4yi5jk,1,24.4,68.4,2025-06-19T00:49:07.009Z,2025-06-19T00:49:13Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775198485,140,34.9,5775198483,56,Back,5775198491,213,0.00,5775198489,212,11.0,5775198487,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364981,782,1,2,86,58,e3k8yw2rbmphyfu5htn4yi5jk,1,33.6,57.0,2025-06-19T00:49:13.114Z,2025-06-19T00:49:20Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775198593,140,38.2,5775198597,212,17.2,5775198599,213,5.00,5775198591,56,Back,5775198595,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364983,783,1,2,87,5,e3k8yw2rbmphyfu5htn4yi5jk,0,57.2,14.4,2025-06-19T00:49:20.089Z,2025-06-19T00:49:21Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775198613,213,5.57,5775198609,141,0.0,5775198605,56,Right,5775198607,140,68.5,5775198611,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365025,615,5,2,87,6,bu5w8wprynlj9mvphvy8sd94f,1,34.0,100.8,2025-06-19T00:49:21.490Z,2025-06-19T01:18:47Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775198877,233,784,5775198823,56,Back,5775198825,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823364987,784,5,2,87,6,e3k8yw2rbmphyfu5htn4yi5jk,0,66.0,-0.8,2025-06-19T00:49:21.490Z,2025-06-19T01:18:47Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775198881,233,615,5775198627,56,Right,5775198629,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365027,616,18,2,87,32,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-19T00:49:47.594Z,2025-06-19T00:49:48Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775198831,59,26,5775198863,55,617,5775198829,44,Forward,5775198827,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365029,617,19,2,87,32,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-19T00:49:47.595Z,2025-06-19T00:49:49Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5775198843,293,1,5775198847,55,616,5775198837,145,11,5775198839,59,18,5775198833,42,,5775198841,292,6,5775198845,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365053,618,1,2,87,44,bu5w8wprynlj9mvphvy8sd94f,1,39.5,100.0,2025-06-19T00:49:59.845Z,2025-06-19T00:50:04Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5775198983,141,83.6,5775198987,213,5.68,5775198981,140,55.9,5775198985,212,20.9,5775198977,107,,5775198979,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365059,619,4,2,87,48,bu5w8wprynlj9mvphvy8sd94f,1,56.6,88.8,2025-06-19T00:50:04.078Z,2025-06-19T01:19:02Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5775199019,13,,5775199039,233,785,5775199023,56,Left,5775199027,286,,5775199021,294,,5775199025,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365055,785,4,2,87,48,e3k8yw2rbmphyfu5htn4yi5jk,0,43.4,11.2,2025-06-19T00:50:04.079Z,2025-06-19T01:19:02Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5775199045,233,619,5775199033,56,Back,5775199037,285,,5775199029,13,,5775199035,152,,5775199031,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365175,620,1,2,88,18,bu5w8wprynlj9mvphvy8sd94f,1,52.8,88.3,2025-06-19T00:50:33.597Z,2025-06-19T00:50:51Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5775199653,196,,5775199649,5,,5775199663,212,64.0,5775199665,213,5.27,5775199661,141,8.2,5775199659,140,84.8,5775199657,56,Right,5775199667,1,,5775199651,155,,5775199655,152,,,,,,,,,,,,,,,,,,,,,,,,,
2823365181,621,50,2,88,34,bu5w8wprynlj9mvphvy8sd94f,1,84.8,7.6,2025-06-19T00:50:50.033Z,2025-06-19T01:19:23Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5775199853,233,786,5775199685,286,,5775199683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365205,786,7,2,88,34,e3k8yw2rbmphyfu5htn4yi5jk,0,15.2,92.4,2025-06-19T00:50:50.034Z,2025-06-19T01:19:23Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775199793,56,Back,5775199795,285,,5775199823,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365193,622,61,2,88,37,bu5w8wprynlj9mvphvy8sd94f,1,84.6,6.4,2025-06-19T00:50:52.858Z,2025-06-19T00:50:52Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5775199727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365209,787,61,2,88,39,e3k8yw2rbmphyfu5htn4yi5jk,1,15.8,96.0,2025-06-19T00:50:54.753Z,2025-06-19T00:50:55Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775199809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365215,623,5,2,88,43,bu5w8wprynlj9mvphvy8sd94f,1,81.0,-1.2,2025-06-19T00:50:58.322Z,2025-06-19T01:18:48Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5775199843,56,Right,5775199883,233,788,5775199845,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365223,788,5,2,88,43,e3k8yw2rbmphyfu5htn4yi5jk,0,19.0,101.2,2025-06-19T00:50:58.322Z,2025-06-19T01:07:53Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775199879,56,Back,5775199889,233,623,5775199881,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365279,624,1,2,88,55,bu5w8wprynlj9mvphvy8sd94f,1,76.3,0.0,2025-06-19T00:51:10.774Z,2025-06-19T00:51:20Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775200183,107,,5775200191,212,9.0,5775200189,141,4.6,5775200187,140,83.8,5775200193,213,0.50,5775200185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365273,789,83,2,89,2,e3k8yw2rbmphyfu5htn4yi5jk,0,2.1,95.7,2025-06-19T00:51:17.159Z,2025-06-19T00:51:23Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775200201,399,3bpj0qbeokaqc33aro8v7qpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365283,625,61,2,89,4,bu5w8wprynlj9mvphvy8sd94f,0,95.4,4.0,2025-06-19T00:51:19.931Z,2025-06-19T00:51:20Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5775200199,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365287,626,5,2,89,4,bu5w8wprynlj9mvphvy8sd94f,0,100.8,15.0,2025-06-19T00:51:20.042Z,2025-06-19T01:18:48Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5775200215,233,790,5775200207,56,Right,5775200209,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823365285,790,5,2,89,4,e3k8yw2rbmphyfu5htn4yi5jk,1,-0.8,85.0,2025-06-19T00:51:20.042Z,2025-06-19T01:18:48Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775200211,233,626,5775200203,56,Back,5775200205,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
