id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2788888753,617,1,2,71,34,6597wqy6gmpv3zjx7rp8cdj46,1,74.4,7.4,2025-03-16T00:39:39.339Z,2025-03-16T00:39:42Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584753005,212,16.7,5584753007,213,1.67,5584752999,56,Center,5584753003,141,31.9,5584753001,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888795,618,1,2,71,38,6597wqy6gmpv3zjx7rp8cdj46,1,77.5,27.9,2025-03-16T00:39:42.772Z,2025-03-16T00:39:57Z,f21web74a70mly9i28jpa1yvp,C. Martin,1.0,,5584753227,212,5.3,5584753225,141,35.2,5584753899,210,13,5584753223,140,79.3,5584753229,213,1.21,5584753221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888803,619,13,2,71,40,6597wqy6gmpv3zjx7rp8cdj46,1,83.7,35.2,2025-03-16T00:39:45.278Z,2025-03-16T01:48:59Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584753953,102,57.3,5584753959,230,98.8,5584753263,63,,5584753261,22,,5584753961,231,47.7,5584753945,77,,5584753947,29,,5584753265,56,Center,5584753949,55,5584753955,103,618,70.8,5584753495,72,,5584753957,215,,,,,,,,,,,,,,,,,,
2788888813,620,5,2,71,42,6597wqy6gmpv3zjx7rp8cdj46,0,101.0,58.6,2025-03-16T00:39:47.396Z,2025-03-16T01:46:46Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584753313,56,Center,5584753315,346,,5584754159,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788888949,631,5,2,71,42,5x54jbfk11lrsmipgsx7cdbai,1,-1.0,41.4,2025-03-16T00:39:47.396Z,2025-03-16T01:46:46Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584754011,346,,5584754009,56,Back,5584754107,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889167,632,1,2,72,11,5x54jbfk11lrsmipgsx7cdbai,1,3.9,49.6,2025-03-16T00:40:16.605Z,2025-03-16T00:40:19Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5584755231,141,68.7,5584755227,56,Back,5584755225,124,,5584755233,212,13.2,5584755241,237,,5584755229,140,6.1,5584755235,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889215,633,1,2,72,15,5x54jbfk11lrsmipgsx7cdbai,1,7.8,66.4,2025-03-16T00:40:19.701Z,2025-03-16T00:40:22Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584755465,141,74.7,5584755467,212,35.1,5584755461,56,Back,5584755471,1,,5584755457,155,,5584755469,213,0.16,5584755463,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889217,634,44,2,72,17,5x54jbfk11lrsmipgsx7cdbai,1,41.0,71.2,2025-03-16T00:40:21.684Z,2025-03-16T01:19:19Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5584755477,285,,5584755475,56,Back,5584755533,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889197,621,44,2,72,17,6597wqy6gmpv3zjx7rp8cdj46,0,59.0,28.8,2025-03-16T00:40:21.685Z,2025-03-16T01:19:20Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584755565,233,634,5584755383,56,Center,5584755385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889221,635,1,2,72,17,5x54jbfk11lrsmipgsx7cdbai,0,40.8,74.7,2025-03-16T00:40:21.901Z,2025-03-16T01:11:02Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5584755491,56,Back,5584755499,213,0.02,5584755493,140,44.7,5584755489,168,,5584755487,3,,5584755495,141,74.8,5584755497,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889509,628,61,2,72,17,6597wqy6gmpv3zjx7rp8cdj46,1,64.2,17.1,2025-03-16T00:40:22.517Z,2025-03-16T00:40:50Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584756971,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889311,622,1,2,72,18,6597wqy6gmpv3zjx7rp8cdj46,0,59.3,32.7,2025-03-16T00:40:22.924Z,2025-03-16T00:40:33Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5584755929,212,17.1,5584755923,56,Center,5584755925,140,74.4,5584755927,141,42.2,5584755921,3,,5584755931,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889283,636,44,2,72,23,5x54jbfk11lrsmipgsx7cdbai,1,29.4,67.0,2025-03-16T00:40:27.861Z,2025-03-16T01:19:20Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5584756019,233,623,5584755779,56,Back,5584755781,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889319,623,44,2,72,23,6597wqy6gmpv3zjx7rp8cdj46,0,70.6,33.0,2025-03-16T00:40:27.862Z,2025-03-16T01:19:20Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584755961,286,,5584755959,56,Center,5584756055,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889291,637,61,2,72,23,5x54jbfk11lrsmipgsx7cdbai,1,34.4,66.1,2025-03-16T00:40:28.018Z,2025-03-16T01:10:55Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5584755825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889369,624,1,2,72,29,6597wqy6gmpv3zjx7rp8cdj46,1,73.5,32.1,2025-03-16T00:40:34.332Z,2025-03-16T00:40:37Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584756213,213,5.61,5584756211,212,25.3,5584756207,140,92.3,5584756205,56,Right,5584756209,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889423,626,1,2,72,32,6597wqy6gmpv3zjx7rp8cdj46,0,97.0,6.5,2025-03-16T00:40:37.328Z,2025-03-16T00:40:42Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584756551,141,8.9,5584756581,236,,5584756583,233,638,5584756553,212,1.7,5584756545,155,,5584756547,56,Right,5584756543,2,,5584756549,140,97.4,5584756587,286,5584756555,213,,1.32,,,,,,,,,,,,,,,,,,,,,,,
2788889363,638,12,2,72,32,5x54jbfk11lrsmipgsx7cdbai,1,3.4,85.7,2025-03-16T00:40:37.428Z,2025-03-16T00:40:42Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584756629,233,626,5584756177,185,,5584756179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889383,625,43,2,72,33,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-16T00:40:37.700Z,2025-03-16T00:40:40Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584756277,286,0,5584756275,56,Right,5584756391,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889499,627,5,2,72,34,6597wqy6gmpv3zjx7rp8cdj46,1,94.8,-1.7,2025-03-16T00:40:38.892Z,2025-03-16T01:46:47Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584757003,233,639,5584756921,347,,5584756919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889387,639,5,2,72,34,5x54jbfk11lrsmipgsx7cdbai,0,5.2,101.7,2025-03-16T00:40:38.892Z,2025-03-16T01:46:47Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584756299,56,Back,5584757021,233,627,5584756301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890155,631,18,2,73,7,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-16T00:41:11.640Z,2025-03-16T00:42:25Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5584760419,42,,5584760423,59,10,5584760525,55,632,5584760421,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890165,632,19,2,73,7,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-16T00:41:11.641Z,2025-03-16T01:20:25Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5584764361,293,1,5584760483,44,Midfielder,5584760475,42,,5584760481,59,19,5584760485,55,631,5584923615,292,6,5584760479,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889953,629,18,2,73,7,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-16T00:41:12.321Z,2025-03-16T00:42:31Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584759361,42,,5584759363,44,Forward,5584759365,59,9,5584759429,55,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889959,630,19,2,73,7,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-16T00:41:12.322Z,2025-03-16T01:20:30Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5584759395,55,629,5584759385,42,,5584759391,59,26,5584759389,145,9,5584923825,292,9,5584759393,44,Forward,5584764759,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889883,640,18,2,73,9,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-16T00:41:14.076Z,2025-03-16T00:41:15Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584759021,44,Midfielder,5584759023,59,11,5584759101,55,641,5584759019,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889895,641,19,2,73,9,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-16T00:41:14.077Z,2025-03-16T00:41:15Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5584759079,59,8,5584759073,42,,5584759085,44,Midfielder,5584759087,55,640,5584759081,292,7,5584759077,145,11,5584759083,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890317,633,1,2,73,31,6597wqy6gmpv3zjx7rp8cdj46,0,90.4,0.0,2025-03-16T00:41:35.796Z,2025-03-16T00:41:42Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584761255,1,,5584761245,56,Center,5584761247,140,91.5,5584761253,213,1.54,5584761249,141,47.2,5584761243,107,,5584761251,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890275,642,44,2,73,33,5x54jbfk11lrsmipgsx7cdbai,1,8.9,50.6,2025-03-16T00:41:38.556Z,2025-03-16T01:20:32Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584761005,56,Back,5584761007,285,,5584761407,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890329,634,44,2,73,33,6597wqy6gmpv3zjx7rp8cdj46,0,91.1,49.4,2025-03-16T00:41:38.557Z,2025-03-16T01:19:21Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5584761433,233,642,5584761341,286,,5584761339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890281,643,12,2,73,34,5x54jbfk11lrsmipgsx7cdbai,1,9.7,46.7,2025-03-16T00:41:38.853Z,2025-03-16T01:20:31Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584761075,15,,5584761041,56,Back,5584761045,141,57.2,5584761043,140,15.8,5584761053,213,0.84,5584761049,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890325,644,12,2,73,36,5x54jbfk11lrsmipgsx7cdbai,1,15.8,57.2,2025-03-16T00:41:40.925Z,2025-03-16T01:10:43Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5584761319,213,1.10,5584761305,56,Back,5584761311,141,100.0,5584761315,212,33.6,5584761373,167,,5584761309,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890379,635,5,2,73,37,6597wqy6gmpv3zjx7rp8cdj46,1,74.2,-1.1,2025-03-16T00:41:41.836Z,2025-03-16T01:46:47Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5584761599,56,Right,5584761601,347,,5584761689,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890333,645,5,2,73,37,5x54jbfk11lrsmipgsx7cdbai,0,25.8,101.1,2025-03-16T00:41:41.836Z,2025-03-16T01:46:48Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584761743,233,635,5584761349,347,,5584761347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890691,636,1,2,73,54,6597wqy6gmpv3zjx7rp8cdj46,1,82.2,0.0,2025-03-16T00:41:58.707Z,2025-03-16T00:42:09Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584763339,1,,5584763327,107,,5584763333,141,36.4,5584763331,140,93.6,5584763335,212,28.2,5584763337,213,1.13,5584763329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890621,646,4,2,73,59,5x54jbfk11lrsmipgsx7cdbai,1,7.8,65.6,2025-03-16T00:42:04.173Z,2025-03-16T01:19:28Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5584762989,265,,5584762987,152,,5584762983,13,,5584762985,56,Back,5584880019,233,637,5584762991,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890699,637,4,2,73,59,6597wqy6gmpv3zjx7rp8cdj46,0,92.2,34.4,2025-03-16T00:42:04.174Z,2025-03-16T01:19:28Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5584763525,286,,5584763523,265,,5584763517,13,,5584763519,56,Center,5584880035,233,646,5584763521,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891061,647,1,2,74,31,5x54jbfk11lrsmipgsx7cdbai,0,9.6,65.2,2025-03-16T00:42:35.718Z,2025-03-16T00:42:41Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5584765527,1,,5584765517,56,Left,5584765515,152,,5584765525,213,0.33,5584765521,141,100.0,5584765511,5,,5584765513,157,,5584765523,212,77.1,5584765519,140,,,79.1,,,,,,,,,,,,,,,,,,,,,,,,
2788891245,638,5,2,74,36,6597wqy6gmpv3zjx7rp8cdj46,1,21.3,-1.8,2025-03-16T00:42:41.587Z,2025-03-16T01:46:48Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5584766541,56,Back,5584766545,233,648,5584766543,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891067,648,5,2,74,36,5x54jbfk11lrsmipgsx7cdbai,0,78.7,101.8,2025-03-16T00:42:41.587Z,2025-03-16T01:46:49Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5584765555,56,Left,5584765557,347,,5584766575,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891309,639,1,2,74,51,6597wqy6gmpv3zjx7rp8cdj46,1,20.7,0.0,2025-03-16T00:42:56.588Z,2025-03-16T00:43:00Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584766833,141,10.6,5584766839,1,,5584766827,107,,5584766831,140,54.4,5584766837,213,0.23,5584766829,56,Right,5584766835,212,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891323,640,1,2,74,55,6597wqy6gmpv3zjx7rp8cdj46,0,54.4,10.6,2025-03-16T00:43:00.595Z,2025-03-16T00:43:01Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5584766925,141,14.9,5584766927,212,5.4,5584766917,3,,5584766923,140,58.7,5584766929,213,0.57,5584766919,168,,5584766921,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891333,649,1,2,74,56,5x54jbfk11lrsmipgsx7cdbai,1,43.5,79.9,2025-03-16T00:43:00.820Z,2025-03-16T00:43:01Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584766971,141,79.9,5584766969,140,57.2,5584766975,213,0.00,5584766973,212,14.4,5584766967,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891361,651,1,2,74,57,5x54jbfk11lrsmipgsx7cdbai,1,57.2,79.9,2025-03-16T00:43:02.028Z,2025-03-16T00:43:03Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5584767145,56,Center,5584767147,140,56.1,5584767151,212,3.5,5584767153,213,4.38,5584767149,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891385,652,1,2,74,59,5x54jbfk11lrsmipgsx7cdbai,0,56.1,75.0,2025-03-16T00:43:03.716Z,2025-03-16T00:43:04Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5584767263,213,4.98,5584767259,141,31.8,5584767261,212,30.5,5584767257,140,63.9,5584767255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891531,642,1,2,75,5,6597wqy6gmpv3zjx7rp8cdj46,1,47.4,83.2,2025-03-16T00:43:09.716Z,2025-03-16T00:43:15Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5584768047,213,3.90,5584768045,212,9.2,5584768039,56,Back,5584768043,141,73.9,5584768041,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891581,643,1,2,75,10,6597wqy6gmpv3zjx7rp8cdj46,1,43.3,80.2,2025-03-16T00:43:15.483Z,2025-03-16T00:43:19Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584768347,212,20.4,5584768345,141,94.1,5584768343,140,60.5,5584768349,213,0.48,5584768341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891621,644,1,2,75,14,6597wqy6gmpv3zjx7rp8cdj46,1,60.0,88.1,2025-03-16T00:43:19.460Z,2025-03-16T00:43:22Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5584768545,56,Center,5584768547,140,71.2,5584768551,212,15.5,5584768553,213,5.58,5584768549,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891629,645,3,2,75,17,6597wqy6gmpv3zjx7rp8cdj46,0,69.0,76.5,2025-03-16T00:43:22.118Z,2025-03-16T01:19:02Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5584773717,233,653,5584768591,56,Center,5584768593,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891685,653,7,2,75,17,5x54jbfk11lrsmipgsx7cdbai,1,31.0,23.5,2025-03-16T00:43:22.119Z,2025-03-16T01:19:01Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584773709,233,645,5584773667,285,,5584773665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891657,646,61,2,75,19,6597wqy6gmpv3zjx7rp8cdj46,1,71.2,73.3,2025-03-16T00:43:24.080Z,2025-03-16T00:43:24Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5584768741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891689,654,1,2,75,22,5x54jbfk11lrsmipgsx7cdbai,0,32.6,21.7,2025-03-16T00:43:27.276Z,2025-03-16T00:44:38Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584774307,141,25.0,5584774303,56,Back,5584774305,140,34.6,5584774309,212,3.1,5584774311,213,0.82,5584774313,1,,5584774301,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891773,647,1,2,75,22,6597wqy6gmpv3zjx7rp8cdj46,1,63.6,43.4,2025-03-16T00:43:27.438Z,2025-03-16T00:43:36Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584769389,213,5.66,5584769387,212,31.3,5584769385,141,16.7,5584769383,140,87.9,5584769381,56,Right,5584769379,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891831,648,1,2,75,31,6597wqy6gmpv3zjx7rp8cdj46,1,77.3,23.6,2025-03-16T00:43:36.083Z,2025-03-16T00:43:40Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584769727,213,1.13,5584769715,155,,5584769725,212,31.6,5584769723,141,65.7,5584769719,56,Center,5584769721,140,90.0,5584769711,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891841,649,1,2,75,36,6597wqy6gmpv3zjx7rp8cdj46,0,97.6,72.7,2025-03-16T00:43:40.635Z,2025-03-16T00:43:42Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5584769865,286,,5584769751,155,,5584769749,2,,5584769753,56,Center,5584769859,236,,5584769759,212,2.9,5584769757,141,68.5,5584769755,140,97.1,5584769861,233,5584769761,213,657,4.53,,,,,,,,,,,,,,,,,,,,,,,
2788891847,657,12,2,75,36,5x54jbfk11lrsmipgsx7cdbai,1,8.0,26.7,2025-03-16T00:43:40.735Z,2025-03-16T00:43:42Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584769817,185,,5584769819,56,Back,5584769887,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891867,650,6,2,75,37,6597wqy6gmpv3zjx7rp8cdj46,1,95.6,72.2,2025-03-16T00:43:42.269Z,2025-03-16T01:19:31Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5584770015,233,658,5584769995,73,,5584769993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891857,658,6,2,75,37,5x54jbfk11lrsmipgsx7cdbai,0,4.4,27.8,2025-03-16T00:43:42.269Z,2025-03-16T00:43:49Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584769911,56,Back,5584769913,73,,5584770053,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788891985,651,40,2,75,47,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-16T00:43:52.379Z,2025-03-16T00:43:52Z,,,,,5584770681,194,bjdoqj8tsm1wlxiqaavduwo9h,5584770679,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5584770665,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",5584770675,130,11,5584770671,59,"1, 14, 42, 66, 20, 27, 7, 17, 26, 15, 19, 4, 5, 24, 44, 71",5584770661,30,"ac5zpx8c09rtmidm654e67xsl, 411grh3cytippnnanb767qvsa, 5jo2bkbs00nbvcoik2i3nvuuh, vg3ha8h2d35wgexer2i6ao0k, bjdoqj8tsm1wlxiqaavduwo9h, 6jdsh8ubirqphhurw5rr7kz8q, 6u93ok0drr4byri2lu5g6rq0a, f21web74a70mly9i28jpa1yvp, 3cj2fww973bv21rfjlnu15yc4, 1tsiml56f2xxym8h4tfjmho2c, 68lho3sxw1cm1acgk4phg9wtm, 4t3akio43zpg7pyr3dtmoipnu, 9tknltys66s9j8ljchwu5efv9, 18g5ilv70mq7igiooy5yb8sno, 8e6kj3506n4gum041dok8v1ex, 25yiwywy8abvc42fz2h9p81ec",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788892241,652,1,2,76,6,6597wqy6gmpv3zjx7rp8cdj46,0,99.5,99.5,2025-03-16T00:44:11.323Z,2025-03-16T00:44:13Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584772123,140,95.5,5584772129,213,4.57,5584772119,223,,5584772121,56,Center,5584772111,2,,5584772125,141,57.5,5584772115,6,,5584772117,155,,5584772127,212,,,28.9,,,,,,,,,,,,,,,,,,,,,,,,
2788892337,660,12,2,76,8,5x54jbfk11lrsmipgsx7cdbai,1,3.7,38.7,2025-03-16T00:44:13.286Z,2025-03-16T00:46:29Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584783551,140,14.5,5584783557,213,0.47,5584783549,56,Back,5584783553,141,47.2,5584783555,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788892287,653,15,2,76,10,6597wqy6gmpv3zjx7rp8cdj46,1,82.1,50.7,2025-03-16T00:44:15.092Z,2025-03-16T01:50:16Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584775155,103,19,5584775157,215,,5585021093,25,,5584775175,230,98.2,5584774261,72,,5584775167,146,84.0,5584775161,458,,5585021095,76,,5584775197,233,5584774265,82,659,,5584775171,147,50.9,5584775159,328,5584775153,102,5584772375,18,5584775181,231,5584772377,56,,,52.7,51.6,Center,,,,,
2788892317,659,10,2,76,10,5x54jbfk11lrsmipgsx7cdbai,1,14.9,47.7,2025-03-16T00:44:15.192Z,2025-03-16T00:47:49Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5584775221,233,653,5584772545,94,,5584772547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788913405,786,61,2,76,12,5x54jbfk11lrsmipgsx7cdbai,1,14.5,55.4,2025-03-16T00:44:16.618Z,2025-03-16T01:12:25Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5584890935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788892345,661,61,2,76,13,5x54jbfk11lrsmipgsx7cdbai,0,24.6,75.6,2025-03-16T00:44:18.478Z,2025-03-16T00:47:42Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584789871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
