id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2818530127,620,1,2,71,8,b1rpb2ox52uxcmjrsnqd95pk5,1,28.5,24.3,2025-05-24T21:36:21.139Z,2025-05-24T21:36:27Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748116003,56,Back,5748116005,140,13.3,5748116009,212,16.3,5748116011,213,3.36,5748116007,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530145,621,1,2,71,14,b1rpb2ox52uxcmjrsnqd95pk5,0,18.8,11.9,2025-05-24T21:36:26.916Z,2025-05-24T21:36:31Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748116407,236,,5748116409,233,667,5748116101,212,1.4,5748116103,213,0.05,5748116093,157,,5748116105,1,,5748116095,56,Back,5748116097,140,20.1,5748116099,141,12.0,5748116413,286,,,,,,,,,,,,,,,,,,,,,,
2818530197,667,74,2,71,14,e3k8yw2rbmphyfu5htn4yi5jk,1,66.8,91.2,2025-05-24T21:36:26.917Z,2025-05-24T22:12:49Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5748116393,56,Left,5748116395,285,,5748116425,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530359,622,5,2,71,18,b1rpb2ox52uxcmjrsnqd95pk5,1,26.0,-1.4,2025-05-24T21:36:31.652Z,2025-05-24T22:20:49Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748117317,347,,5748117327,233,668,5748117315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530207,668,5,2,71,18,e3k8yw2rbmphyfu5htn4yi5jk,0,74.0,101.4,2025-05-24T21:36:31.652Z,2025-05-24T22:20:49Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5748117369,233,622,5748116485,56,Left,5748116487,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530395,623,1,2,71,31,b1rpb2ox52uxcmjrsnqd95pk5,0,19.6,0.0,2025-05-24T21:36:44.459Z,2025-05-24T21:36:49Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748117523,140,28.8,5748117521,56,Back,5748117519,107,,5748117533,213,0.92,5748117527,141,17.0,5748117531,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530405,624,44,2,71,35,b1rpb2ox52uxcmjrsnqd95pk5,1,39.8,24.4,2025-05-24T21:36:47.787Z,2025-05-24T22:19:59Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5748117607,56,Back,5748117609,285,,5748262449,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530417,669,44,2,71,35,e3k8yw2rbmphyfu5htn4yi5jk,0,60.2,75.6,2025-05-24T21:36:47.788Z,2025-05-24T22:19:59Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5748262459,233,624,5748117665,286,,5748117663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818556541,861,61,2,71,36,b1rpb2ox52uxcmjrsnqd95pk5,1,85.7,63.9,2025-05-24T21:36:48.712Z,2025-05-24T22:19:16Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5748262263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530457,671,1,2,71,37,e3k8yw2rbmphyfu5htn4yi5jk,1,52.5,66.0,2025-05-24T21:36:50.615Z,2025-05-24T21:36:52Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5748117877,56,Back,5748117879,140,40.2,5748117881,141,69.9,5748117885,213,2.94,5748117883,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530467,672,1,2,71,39,e3k8yw2rbmphyfu5htn4yi5jk,1,40.2,69.9,2025-05-24T21:36:52.150Z,2025-05-24T21:36:53Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5748117967,213,0.44,5748117959,56,Left,5748117961,140,56.8,5748117963,141,82.1,5748117965,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530475,673,1,2,71,40,e3k8yw2rbmphyfu5htn4yi5jk,1,56.8,82.1,2025-05-24T21:36:53.119Z,2025-05-24T21:36:54Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748118019,212,6.3,5748118017,141,74.4,5748118015,140,60.2,5748118021,213,5.31,5748118013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530483,674,61,2,71,41,e3k8yw2rbmphyfu5htn4yi5jk,0,60.2,74.4,2025-05-24T21:36:54.431Z,2025-05-24T21:36:55Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5748118059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530527,625,1,2,71,43,b1rpb2ox52uxcmjrsnqd95pk5,1,37.6,25.0,2025-05-24T21:36:55.723Z,2025-05-24T21:36:58Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748118333,141,33.0,5748118335,212,6.0,5748118331,140,39.9,5748118329,56,Back,5748118337,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530545,627,1,2,71,45,b1rpb2ox52uxcmjrsnqd95pk5,1,39.9,33.0,2025-05-24T21:36:58.700Z,2025-05-24T22:22:48Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748118437,141,44.6,5748118443,212,22.9,5748118429,56,Center,5748118433,140,60.4,5748118447,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530565,628,1,2,71,47,b1rpb2ox52uxcmjrsnqd95pk5,0,60.3,46.3,2025-05-24T21:37:00.484Z,2025-05-24T22:22:50Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5748118571,213,5.92,5748118565,140,72.3,5748118563,56,Center,5748118569,212,13.5,5748118567,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530601,675,1,2,71,49,e3k8yw2rbmphyfu5htn4yi5jk,1,24.7,69.4,2025-05-24T21:37:02.679Z,2025-05-24T21:37:04Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748118829,213,5.64,5748118819,140,31.4,5748118821,141,61.7,5748118815,56,Back,5748118825,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530619,677,1,2,71,51,e3k8yw2rbmphyfu5htn4yi5jk,1,31.3,61.2,2025-05-24T21:37:04.150Z,2025-05-24T21:37:05Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5748118913,141,34.8,5748118915,212,18.9,5748118911,140,36.8,5748118917,213,5.02,5748118909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530645,678,1,2,71,52,e3k8yw2rbmphyfu5htn4yi5jk,0,36.8,34.8,2025-05-24T21:37:05.502Z,2025-05-24T21:37:06Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5748119045,56,Center,5748119051,212,17.0,5748119047,140,50.2,5748119053,213,0.59,5748119049,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530667,629,8,2,71,55,b1rpb2ox52uxcmjrsnqd95pk5,1,60.1,62.0,2025-05-24T21:37:08.251Z,2025-05-24T21:37:08Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5748119235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530683,631,1,2,71,56,b1rpb2ox52uxcmjrsnqd95pk5,1,60.1,62.0,2025-05-24T21:37:09.376Z,2025-05-24T21:37:10Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5748119389,56,Center,5748119395,212,14.6,5748119393,141,48.4,5748119391,140,70.8,5748119397,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530693,632,1,2,71,57,b1rpb2ox52uxcmjrsnqd95pk5,1,70.8,48.4,2025-05-24T21:37:10.195Z,2025-05-24T21:37:11Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5748119453,140,61.0,5748119455,141,45.4,5748119463,213,3.34,5748119451,56,Center,5748119461,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530705,633,1,2,71,58,b1rpb2ox52uxcmjrsnqd95pk5,1,61.0,45.4,2025-05-24T21:37:11.419Z,2025-05-24T21:37:14Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5748119621,140,68.5,5748119623,141,52.1,5748119625,212,9.1,5748119627,213,0.52,5748119619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530711,634,1,2,72,1,b1rpb2ox52uxcmjrsnqd95pk5,0,68.5,52.1,2025-05-24T21:37:14.283Z,2025-05-24T22:22:52Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748119663,212,21.8,5748119665,213,0.51,5748119661,141,67.8,5748119659,140,86.6,5748119657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530725,679,8,2,72,3,e3k8yw2rbmphyfu5htn4yi5jk,1,10.9,30.3,2025-05-24T21:37:15.887Z,2025-05-24T21:37:16Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5748119741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530769,681,50,2,72,8,e3k8yw2rbmphyfu5htn4yi5jk,1,37.2,6.7,2025-05-24T21:37:21.615Z,2025-05-24T22:19:30Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5748120277,233,635,5748120007,56,Back,5748120009,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530791,635,7,2,72,8,b1rpb2ox52uxcmjrsnqd95pk5,1,62.8,93.3,2025-05-24T21:37:21.616Z,2025-05-24T22:19:29Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748120237,233,681,5748120163,56,Left,5748120165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530819,637,1,2,72,11,b1rpb2ox52uxcmjrsnqd95pk5,1,53.3,97.1,2025-05-24T21:37:24.445Z,2025-05-24T21:37:26Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748120359,56,Left,5748120367,213,5.27,5748120365,212,10.2,5748120363,141,84.4,5748120361,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530827,638,1,2,72,12,b1rpb2ox52uxcmjrsnqd95pk5,1,58.4,84.4,2025-05-24T21:37:25.284Z,2025-05-24T21:37:27Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748120393,140,53.3,5748120395,141,68.5,5748120391,56,Center,5748120399,213,4.25,5748120397,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530867,639,1,2,72,14,b1rpb2ox52uxcmjrsnqd95pk5,1,52.0,59.4,2025-05-24T21:37:27.174Z,2025-05-24T21:37:31Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748120671,56,Back,5748120673,140,42.6,5748120675,141,23.9,5748120679,213,4.32,5748120677,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530905,640,1,2,72,18,b1rpb2ox52uxcmjrsnqd95pk5,1,44.4,25.5,2025-05-24T21:37:31.266Z,2025-05-24T21:37:34Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5748120895,140,39.5,5748120901,213,1.79,5748120893,56,Back,5748120897,141,59.4,5748120899,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530947,641,1,2,72,21,b1rpb2ox52uxcmjrsnqd95pk5,1,39.5,59.4,2025-05-24T21:37:34.546Z,2025-05-24T21:37:42Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5748121223,213,0.27,5748121221,212,16.9,5748121215,56,Center,5748121217,140,55.0,5748121219,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530957,642,1,2,72,29,b1rpb2ox52uxcmjrsnqd95pk5,1,51.2,75.3,2025-05-24T21:37:41.922Z,2025-05-24T21:37:43Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5748121299,56,Back,5748121307,213,2.37,5748121303,141,86.9,5748121305,212,11.3,5748121301,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530969,643,1,2,72,30,b1rpb2ox52uxcmjrsnqd95pk5,1,43.5,86.9,2025-05-24T21:37:42.922Z,2025-05-24T21:37:44Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5748121409,141,57.6,5748121407,140,53.6,5748121411,212,22.6,5748121413,213,5.20,5748121405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818530979,644,1,2,72,31,b1rpb2ox52uxcmjrsnqd95pk5,1,53.6,57.6,2025-05-24T21:37:44.555Z,2025-05-24T21:37:45Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748121471,213,2.68,5748121469,212,9.6,5748121467,141,63.9,5748121465,140,45.4,5748121463,56,Back,5748121515,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531023,645,1,2,72,34,b1rpb2ox52uxcmjrsnqd95pk5,1,49.8,68.1,2025-05-24T21:37:47.355Z,2025-05-24T21:37:50Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5748121723,141,94.4,5748121725,212,19.0,5748121721,140,56.0,5748121719,56,Left,5748121727,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531075,646,1,2,72,37,b1rpb2ox52uxcmjrsnqd95pk5,1,54.7,94.4,2025-05-24T21:37:49.794Z,2025-05-24T21:37:53Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5748122013,212,31.1,5748122015,213,3.86,5748122011,141,64.2,5748122009,140,32.5,5748122007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531109,647,1,2,72,40,b1rpb2ox52uxcmjrsnqd95pk5,1,32.2,64.0,2025-05-24T21:37:53.458Z,2025-05-24T21:37:56Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5748122197,141,38.2,5748122203,213,4.07,5748122189,56,Back,5748122201,212,22.0,5748122193,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531135,648,1,2,72,43,b1rpb2ox52uxcmjrsnqd95pk5,1,19.6,38.2,2025-05-24T21:37:56.402Z,2025-05-24T21:37:59Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5748122357,213,1.30,5748122349,56,Back,5748122351,140,22.9,5748122355,212,12.8,5748122353,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531229,649,1,2,72,46,b1rpb2ox52uxcmjrsnqd95pk5,1,22.9,56.3,2025-05-24T21:37:58.818Z,2025-05-24T21:38:08Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5748122943,140,26.6,5748122945,141,89.9,5748122941,56,Back,5748122949,213,1.40,5748122947,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531205,682,83,2,72,52,e3k8yw2rbmphyfu5htn4yi5jk,0,61.7,36.1,2025-05-24T21:38:05.030Z,2025-05-24T21:38:11Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5748123109,399,7lnb14nmxv9gggyedv3tydvdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531249,650,1,2,72,55,b1rpb2ox52uxcmjrsnqd95pk5,1,46.9,48.1,2025-05-24T21:38:08.425Z,2025-05-24T21:38:11Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5748123087,212,13.4,5748123089,213,5.52,5748123083,140,56.1,5748123085,141,34.5,5748123081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531261,651,1,2,72,59,b1rpb2ox52uxcmjrsnqd95pk5,0,56.1,34.5,2025-05-24T21:38:11.962Z,2025-05-24T21:38:13Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748123173,56,Center,5748123175,140,72.5,5748123179,212,17.4,5748123181,213,6.15,5748123177,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531273,683,8,2,73,1,e3k8yw2rbmphyfu5htn4yi5jk,1,21.6,65.4,2025-05-24T21:38:13.934Z,2025-05-24T21:38:14Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5748123245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531319,652,1,2,73,1,b1rpb2ox52uxcmjrsnqd95pk5,1,68.6,28.6,2025-05-24T21:38:14.650Z,2025-05-24T21:38:18Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748123457,212,19.8,5748123459,213,5.58,5748123451,56,Right,5748123453,140,83.0,5748123455,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531323,653,3,2,73,5,b1rpb2ox52uxcmjrsnqd95pk5,0,86.6,13.2,2025-05-24T21:38:18.050Z,2025-05-24T22:19:31Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5748123729,233,684,5748123483,286,,5748123481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531355,684,7,2,73,5,e3k8yw2rbmphyfu5htn4yi5jk,1,13.4,86.8,2025-05-24T21:38:18.051Z,2025-05-24T22:19:30Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748123621,285,,5748123619,56,Back,5748123687,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531471,686,4,2,73,13,e3k8yw2rbmphyfu5htn4yi5jk,1,47.7,73.8,2025-05-24T21:38:26.177Z,2025-05-24T23:21:14Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5748437649,294,,5748244009,233,654,5748124259,286,,5748124253,56,Back,5748124255,152,,5748124251,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531431,654,4,2,73,13,b1rpb2ox52uxcmjrsnqd95pk5,0,52.3,26.2,2025-05-24T21:38:26.178Z,2025-05-24T23:47:37Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748124097,56,Center,5748244015,233,686,5748243983,13,,5748437853,294,,5748243985,152,,5748124103,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531607,655,43,2,73,27,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-24T21:38:39.722Z,2025-05-24T22:14:15Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748125017,56,Right,5748125019,347,0,5748244095,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531831,656,18,2,73,37,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-24T21:38:50.101Z,2025-05-24T21:39:20Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5748126505,59,2,5748126503,44,Midfielder,5748126547,55,657,5748126501,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818531835,657,19,2,73,37,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-24T21:38:50.102Z,2025-05-24T23:01:00Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5748126511,145,2,5748126513,59,32,5748126521,55,656,5748126515,292,5,5748126517,293,2,5748126519,44,Midfielder,5748126507,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532281,689,18,2,74,30,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-24T21:39:43.226Z,2025-05-24T21:39:44Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5748128973,42,,5748128975,44,Forward,5748129049,55,690,5748128977,59,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532289,690,19,2,74,30,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-24T21:39:43.227Z,2025-05-24T22:22:41Z,bmuds0h4a4sbhg47zmamnld5h,R. Rubín,,,5748129021,44,Midfielder,5748273095,292,7,5748129011,42,,5748129027,55,689,5748129019,59,14,5748273097,293,4,5748129017,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532195,687,18,2,74,35,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-24T21:39:48.594Z,2025-05-24T21:39:55Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5748128545,55,688,5748128469,42,,5748128473,59,4,5748128471,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532201,688,19,2,74,35,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-24T21:39:48.595Z,2025-05-24T22:22:44Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5748128505,42,,5748128515,44,Midfielder,5748128513,59,2,5748128511,145,4,5748273247,292,7,5748129757,293,5,5748128517,55,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532513,691,1,2,74,49,e3k8yw2rbmphyfu5htn4yi5jk,1,41.6,94.4,2025-05-24T21:40:01.717Z,2025-05-24T21:40:03Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5748130361,213,4.79,5748130351,152,,5748130355,140,43.6,5748130353,56,Back,5748130359,212,27.6,5748130357,141,53.9,5748130349,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532537,692,1,2,74,50,e3k8yw2rbmphyfu5htn4yi5jk,1,43.7,53.7,2025-05-24T21:40:03.149Z,2025-05-24T21:40:05Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5748130491,141,20.7,5748130495,213,4.57,5748130489,140,40.7,5748130493,212,22.7,5748130487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532545,693,1,2,74,52,e3k8yw2rbmphyfu5htn4yi5jk,0,40.4,20.7,2025-05-24T21:40:05.206Z,2025-05-24T21:40:06Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5748130549,141,43.4,5748130553,213,0.96,5748130547,140,50.6,5748130551,212,18.8,5748130545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532585,659,1,2,74,56,b1rpb2ox52uxcmjrsnqd95pk5,1,44.7,43.6,2025-05-24T21:40:09.135Z,2025-05-24T21:40:10Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748130799,56,Center,5748130803,141,40.0,5748130805,212,14.9,5748130801,140,58.7,5748130807,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532589,660,1,2,74,57,b1rpb2ox52uxcmjrsnqd95pk5,1,58.7,40.0,2025-05-24T21:40:09.815Z,2025-05-24T21:40:10Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5748130833,213,3.89,5748130827,140,54.7,5748130831,212,5.7,5748130829,141,34.3,5748130825,56,Center,5748130841,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532623,661,1,2,74,58,b1rpb2ox52uxcmjrsnqd95pk5,1,54.7,34.3,2025-05-24T21:40:11.327Z,2025-05-24T21:40:12Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5748131033,56,Center,5748131041,213,1.57,5748131035,140,54.7,5748131039,212,4.9,5748131037,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532643,662,1,2,74,59,b1rpb2ox52uxcmjrsnqd95pk5,1,54.7,41.5,2025-05-24T21:40:12.178Z,2025-05-24T21:40:14Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5748131165,213,1.03,5748131163,212,14.8,5748131159,140,62.0,5748131161,141,60.2,5748131157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532705,663,1,2,75,1,b1rpb2ox52uxcmjrsnqd95pk5,1,63.4,63.7,2025-05-24T21:40:14.328Z,2025-05-24T23:37:46Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,1.0,5748131511,141,80.9,5748131513,212,32.5,5748131515,213,0.37,5748495601,210,14,5748131505,155,,5748131517,1,,5748131509,140,92.3,5748131507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532743,664,3,2,75,5,b1rpb2ox52uxcmjrsnqd95pk5,1,88.6,66.1,2025-05-24T21:40:18.503Z,2025-05-24T22:12:46Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5748131721,56,Center,5748131723,286,,5748131777,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532713,694,45,2,75,5,e3k8yw2rbmphyfu5htn4yi5jk,0,11.4,33.9,2025-05-24T21:40:18.503Z,2025-05-24T22:12:47Z,d8uer29a3oya05ks99q696221,M. Segbers,,,5748131547,56,Back,5748131825,233,664,5748131549,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818532747,665,14,2,75,7,b1rpb2ox52uxcmjrsnqd95pk5,1,98.0,63.8,2025-05-24T21:40:19.927Z,2025-05-24T23:38:33Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5748495659,55,663,5748141103,103,15.2,5748140691,20,,5748495657,29,,5748141101,102,55.2,5748498745,215,,5748495655,73,,5748495653,65,,5748141113,231,55.8,5748131745,22,5748141111,230,5748131749,56,Center,,,,,99.4,,,,,,,,,,,,
