id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2800350773,573,1,2,69,14,5qfq6cwtrgzd2szijivns7rjl,1,25.4,40.6,2025-04-13T01:03:15.169Z,2025-04-13T01:03:25Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647720709,1,,5647720697,155,,5647720701,140,73.7,5647720707,213,0.11,5647720703,141,48.5,5647720705,212,51.0,5647720699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350781,574,1,2,69,24,5qfq6cwtrgzd2szijivns7rjl,1,71.1,51.5,2025-04-13T01:03:25.640Z,2025-04-13T01:04:11Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5647722967,189,,5647720755,140,61.4,5647720753,56,Center,5647720757,141,71.4,5647720761,213,2.22,5647720759,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350791,575,1,2,69,25,5qfq6cwtrgzd2szijivns7rjl,1,61.4,71.4,2025-04-13T01:03:26.915Z,2025-04-13T01:03:29Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647720857,141,69.7,5647720859,212,14.7,5647720853,56,Back,5647720861,213,3.22,5647720855,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350805,576,1,2,69,28,5qfq6cwtrgzd2szijivns7rjl,0,41.2,73.0,2025-04-13T01:03:29.209Z,2025-04-13T01:03:30Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647720947,140,81.2,5647720949,141,67.6,5647720943,155,,5647720951,212,42.2,5647720953,213,6.20,5647720955,1,,5647720945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350827,591,1,2,69,31,5x54jbfk11lrsmipgsx7cdbai,0,13.1,25.0,2025-04-13T01:03:32.163Z,2025-04-13T01:03:35Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5647721075,56,Right,5647721085,1,,5647721079,141,5.5,5647721073,157,,5647721077,140,50.2,5647721083,213,5.96,5647721081,212,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350865,577,61,2,69,37,5qfq6cwtrgzd2szijivns7rjl,1,42.9,80.3,2025-04-13T01:03:38.505Z,2025-04-13T01:08:04Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647721297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350873,578,1,2,69,38,5qfq6cwtrgzd2szijivns7rjl,0,42.0,77.5,2025-04-13T01:03:39.753Z,2025-04-13T01:03:40Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647721357,157,,5647721369,1,,5647721359,56,Center,5647721365,212,37.1,5647721361,140,76.8,5647721367,213,6.11,5647721363,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350883,592,1,2,69,39,5x54jbfk11lrsmipgsx7cdbai,0,23.6,37.3,2025-04-13T01:03:40.499Z,2025-04-13T01:03:43Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647721405,56,Back,5647721411,212,6.7,5647721403,3,,5647721409,141,29.7,5647721407,140,27.6,5647721413,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350903,579,44,2,69,41,5qfq6cwtrgzd2szijivns7rjl,1,70.6,68.8,2025-04-13T01:03:42.706Z,2025-04-13T01:03:47Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5647721525,286,,5647721549,233,593,5647721523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350889,593,44,2,69,41,5x54jbfk11lrsmipgsx7cdbai,0,29.4,31.2,2025-04-13T01:03:42.707Z,2025-04-13T01:03:48Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5647721555,233,579,5647721429,56,Back,5647721431,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350943,580,1,2,69,41,5qfq6cwtrgzd2szijivns7rjl,0,68.4,66.3,2025-04-13T01:03:43.032Z,2025-04-13T01:42:30Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5647721723,213,5.30,5647721721,212,8.6,5647721715,56,Center,5647721717,140,72.9,5647721719,141,55.8,5647721713,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350963,594,12,2,69,45,5x54jbfk11lrsmipgsx7cdbai,1,27.1,68.5,2025-04-13T01:03:46.562Z,2025-04-13T01:03:50Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5647721843,141,100.0,5647721847,213,0.96,5647721841,140,42.3,5647721891,167,,5647721845,212,27.8,5647721839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350993,581,5,2,69,48,5qfq6cwtrgzd2szijivns7rjl,1,63.3,-2.0,2025-04-13T01:03:49.340Z,2025-04-13T02:01:26Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5647722033,233,595,5647722001,347,,5647721999,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800350967,595,5,2,69,48,5x54jbfk11lrsmipgsx7cdbai,0,36.7,102.0,2025-04-13T01:03:49.340Z,2025-04-13T02:01:27Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5647721861,347,,5647722063,233,581,5647721859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351011,582,1,2,69,51,5qfq6cwtrgzd2szijivns7rjl,1,72.8,0.0,2025-04-13T01:03:52.313Z,2025-04-13T01:03:55Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647722121,213,2.10,5647722115,140,63.8,5647722113,56,Center,5647722117,141,21.5,5647722111,107,,5647722119,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351017,583,1,2,69,52,5qfq6cwtrgzd2szijivns7rjl,1,63.8,21.5,2025-04-13T01:03:53.648Z,2025-04-13T01:03:55Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647722151,141,12.8,5647722147,56,Right,5647722153,212,9.0,5647722155,213,5.56,5647722149,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351027,584,1,2,69,53,5qfq6cwtrgzd2szijivns7rjl,1,70.2,12.8,2025-04-13T01:03:54.608Z,2025-04-13T01:03:57Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647722221,141,24.3,5647722223,212,9.5,5647722225,213,2.18,5647722217,56,Center,5647722219,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351063,585,1,2,69,56,5qfq6cwtrgzd2szijivns7rjl,0,68.4,12.8,2025-04-13T01:03:57.344Z,2025-04-13T01:04:00Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647722437,56,Center,5647722423,155,,5647722419,2,,5647722441,141,58.7,5647722447,1,,5647722443,212,46.7,5647722439,140,100.0,5647722445,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351147,586,5,2,69,59,5qfq6cwtrgzd2szijivns7rjl,0,101.4,62.8,2025-04-13T01:04:00.284Z,2025-04-13T02:01:28Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647722949,346,,5647722947,56,Center,5647723745,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351277,596,5,2,69,59,5x54jbfk11lrsmipgsx7cdbai,1,-1.4,37.2,2025-04-13T01:04:00.284Z,2025-04-13T02:01:27Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5647723703,233,586,5647723691,56,Back,5647723693,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351323,597,1,2,70,30,5x54jbfk11lrsmipgsx7cdbai,1,4.6,39.1,2025-04-13T01:04:31.169Z,2025-04-13T01:04:38Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5647724001,213,1.38,5647723995,140,10.1,5647724005,237,,5647723999,212,31.1,5647723993,56,Back,5647723997,141,84.1,5647723991,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351361,598,1,2,70,36,5x54jbfk11lrsmipgsx7cdbai,1,17.5,91.7,2025-04-13T01:04:38.025Z,2025-04-13T01:04:43Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647724255,141,70.3,5647724253,140,4.2,5647724259,213,3.95,5647724257,212,20.2,5647724251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351417,599,1,2,70,42,5x54jbfk11lrsmipgsx7cdbai,1,4.4,70.3,2025-04-13T01:04:43.065Z,2025-04-13T01:04:49Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5647724537,56,Back,5647724539,140,9.2,5647724545,213,4.87,5647724543,212,32.8,5647724547,1,,5647724541,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351425,600,1,2,70,48,5x54jbfk11lrsmipgsx7cdbai,1,21.3,16.7,2025-04-13T01:04:49.121Z,2025-04-13T01:04:50Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5647724597,140,36.9,5647724599,141,7.6,5647724603,213,5.92,5647724601,212,17.5,5647724595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351433,601,1,2,70,49,5x54jbfk11lrsmipgsx7cdbai,0,36.9,7.6,2025-04-13T01:04:50.201Z,2025-04-13T01:04:51Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5647724669,212,6.7,5647724663,56,Back,5647724667,141,10.9,5647724665,140,42.9,5647724671,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351505,587,4,2,70,55,5qfq6cwtrgzd2szijivns7rjl,1,53.6,78.0,2025-04-13T01:04:56.376Z,2025-04-13T02:00:30Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647725205,13,,5647725267,233,602,5647725213,286,,5647725211,265,,5647725207,56,Center,5647725209,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351491,602,4,2,70,55,5x54jbfk11lrsmipgsx7cdbai,0,46.4,22.0,2025-04-13T01:04:56.377Z,2025-04-13T01:05:07Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647725039,56,Back,5647725045,285,,5647725041,152,,5647725043,265,,5647725037,13,,5647725593,55,603,5647725289,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351495,603,17,2,70,56,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-13T01:04:57.970Z,2025-04-13T01:05:08Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647725391,55,602,5647725387,392,,5647725389,13,243,5647725385,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351925,588,18,2,71,39,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-13T01:05:41.047Z,2025-04-13T01:05:48Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647727547,59,14,5647727543,44,Defender,5647727605,55,589,5647727539,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800351927,589,19,2,71,39,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-13T01:05:41.048Z,2025-04-13T01:05:48Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5647727565,55,588,5647727559,292,5,5647727557,59,10,5647727551,42,,5647727561,293,1,5647727563,44,Midfielder,5647727555,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352137,590,1,2,72,0,5qfq6cwtrgzd2szijivns7rjl,1,36.4,63.7,2025-04-13T01:06:01.703Z,2025-04-13T01:06:03Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647728837,141,76.6,5647728833,56,Center,5647728831,152,,5647728835,140,52.5,5647728839,212,19.0,5647728829,5,,5647728841,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352145,591,1,2,72,1,5qfq6cwtrgzd2szijivns7rjl,1,52.5,76.6,2025-04-13T01:06:02.887Z,2025-04-13T01:06:03Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647728875,140,42.5,5647728879,212,13.6,5647728873,56,Back,5647728877,141,63.9,5647728881,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352161,592,1,2,72,2,5qfq6cwtrgzd2szijivns7rjl,1,42.5,63.9,2025-04-13T01:06:03.535Z,2025-04-13T01:06:05Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647728953,141,27.7,5647728957,213,5.22,5647728951,140,55.6,5647728955,212,28.2,5647728949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352181,593,1,2,72,3,5qfq6cwtrgzd2szijivns7rjl,1,55.1,26.5,2025-04-13T01:06:04.911Z,2025-04-13T01:06:07Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647729091,56,Right,5647729099,213,5.76,5647729097,212,19.3,5647729093,140,71.0,5647729095,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352209,594,1,2,72,6,5qfq6cwtrgzd2szijivns7rjl,1,70.5,10.3,2025-04-13T01:06:07.258Z,2025-04-13T01:06:09Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647729275,56,Center,5647729289,213,1.51,5647729283,141,27.6,5647729287,212,11.8,5647729279,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352231,595,1,2,72,8,5qfq6cwtrgzd2szijivns7rjl,1,71.7,26.4,2025-04-13T01:06:09.464Z,2025-04-13T01:06:11Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647729391,140,64.9,5647729389,56,Center,5647729393,141,31.3,5647729397,213,2.70,5647729395,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352265,596,1,2,72,9,5qfq6cwtrgzd2szijivns7rjl,1,64.9,31.3,2025-04-13T01:06:11.032Z,2025-04-13T01:06:14Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647729575,140,70.6,5647729579,212,9.5,5647729573,56,Right,5647729577,141,20.4,5647729581,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352317,597,1,2,72,13,5qfq6cwtrgzd2szijivns7rjl,1,70.4,14.9,2025-04-13T01:06:14.361Z,2025-04-13T01:06:17Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647729839,140,71.2,5647729845,213,1.50,5647729841,141,31.5,5647729843,212,11.3,5647729837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352353,598,1,2,72,16,5qfq6cwtrgzd2szijivns7rjl,1,70.5,26.7,2025-04-13T01:06:17.720Z,2025-04-13T01:06:26Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,1.0,,5647730005,141,38.6,5647730001,56,Center,5647730007,212,8.2,5647730003,140,69.5,5647730415,210,15,5647730009,213,1.70,5647730417,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352359,599,15,2,72,18,5qfq6cwtrgzd2szijivns7rjl,1,78.1,37.8,2025-04-13T01:06:19.847Z,2025-04-13T02:55:33Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647730285,20,,5647730465,233,604,5647730055,22,,5647730437,102,50.5,5647730433,55,598,5647730441,146,97.5,5647730439,103,19.0,5647730057,18,,5647730431,154,,5647730427,78,5647730059,56,Center,5647730443,147,,48.9,5647730429,29,,,,,,,,,,,,,,,,,,,
2800352365,604,10,2,72,18,5x54jbfk11lrsmipgsx7cdbai,1,3.2,47.3,2025-04-13T01:06:19.947Z,2025-04-13T01:06:27Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5647730089,56,Back,5647730227,177,,5647730085,182,,5647730529,233,599,5647730081,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352551,606,1,2,72,32,5x54jbfk11lrsmipgsx7cdbai,0,13.6,60.5,2025-04-13T01:06:33.904Z,2025-04-13T01:06:36Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5647731205,212,62.9,5647731197,199,,5647731207,213,0.08,5647731203,141,67.9,5647731201,140,73.3,5647731209,1,,5647731199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352641,600,4,2,72,42,5qfq6cwtrgzd2szijivns7rjl,1,28.6,41.4,2025-04-13T01:06:43.759Z,2025-04-13T01:06:56Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647731941,233,607,5647731929,152,,5647731925,13,,5647731933,285,,5647731927,56,Back,5647731931,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352635,607,4,2,72,42,5x54jbfk11lrsmipgsx7cdbai,0,71.4,58.6,2025-04-13T01:06:43.760Z,2025-04-13T01:43:03Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5647732017,233,600,5647731817,56,Center,5647731815,13,,5647731821,265,,5647731823,286,,5647731819,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352749,601,1,2,72,53,5qfq6cwtrgzd2szijivns7rjl,1,24.0,25.6,2025-04-13T01:06:54.470Z,2025-04-13T01:06:57Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647732475,141,65.4,5647732467,5,,5647732471,56,Back,5647732481,213,1.42,5647732473,140,27.9,5647732477,212,27.4,5647732469,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352781,602,1,2,72,54,5qfq6cwtrgzd2szijivns7rjl,1,27.9,65.4,2025-04-13T01:06:55.862Z,2025-04-13T01:06:59Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647732655,141,84.4,5647732651,56,Left,5647732659,213,0.43,5647732657,212,31.2,5647732653,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352805,603,1,2,72,58,5qfq6cwtrgzd2szijivns7rjl,1,60.0,79.4,2025-04-13T01:06:59.287Z,2025-04-13T01:07:01Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647732825,213,2.83,5647732817,56,Left,5647732821,141,81.2,5647732823,212,4.0,5647732819,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352823,604,1,2,72,59,5qfq6cwtrgzd2szijivns7rjl,1,56.4,81.2,2025-04-13T01:07:00.999Z,2025-04-13T01:07:03Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647732983,213,0.52,5647732977,140,60.5,5647732979,141,84.8,5647732981,212,5.0,5647732975,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352889,605,1,2,73,2,5qfq6cwtrgzd2szijivns7rjl,1,61.0,84.7,2025-04-13T01:07:03.663Z,2025-04-13T01:07:08Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5647733395,213,6.22,5647733391,141,83.3,5647733389,140,74.4,5647733393,212,14.1,5647733387,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352907,606,1,2,73,5,5qfq6cwtrgzd2szijivns7rjl,1,77.5,85.9,2025-04-13T01:07:06.382Z,2025-04-13T01:43:09Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,1.0,,5647733487,2,,5647733499,213,5.04,5647734621,210,15,5647734623,154,,5647733489,155,,5647733497,212,27.1,5647733493,140,85.9,5647733491,56,Center,5647733495,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352929,607,44,2,73,6,5qfq6cwtrgzd2szijivns7rjl,1,87.4,47.7,2025-04-13T01:07:07.774Z,2025-04-13T01:07:29Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647733605,286,,5647733773,233,610,5647733603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352951,610,44,2,73,6,5x54jbfk11lrsmipgsx7cdbai,0,12.6,52.3,2025-04-13T01:07:07.775Z,2025-04-13T01:07:17Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647733755,285,,5647733789,233,607,5647733753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800352935,608,15,2,73,6,5qfq6cwtrgzd2szijivns7rjl,1,88.0,51.7,2025-04-13T01:07:08.036Z,2025-04-13T02:56:53Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647733915,328,,5647733649,17,,5647734639,146,97.2,5647733911,15,,5647734693,233,608,5647734641,147,50.9,5647733651,56,Center,5647734637,103,12.7,5647734625,78,,5647734629,154,5647734631,55,606,5647734627,29,,,5647734635,102,49.4,5647733645,22,,,,,,,,,,,,,,,,
2800352897,608,10,2,73,7,5x54jbfk11lrsmipgsx7cdbai,1,4.3,49.3,2025-04-13T01:07:08.136Z,2025-04-13T02:00:56Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5647733431,182,,5647733587,179,,5647733433,56,Back,5647734727,233,608,5647733585,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800353205,611,1,2,73,30,5x54jbfk11lrsmipgsx7cdbai,1,7.7,53.1,2025-04-13T01:07:31.847Z,2025-04-13T01:07:33Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5647735219,56,Back,5647735217,123,,5647735225,212,16.2,5647735223,141,74.1,5647735227,213,1.08,5647735221,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800353215,612,1,2,73,32,5x54jbfk11lrsmipgsx7cdbai,1,14.9,74.1,2025-04-13T01:07:33.054Z,2025-04-13T01:07:33Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647735301,213,4.53,5647735299,212,14.2,5647735297,141,53.6,5647735293,140,12.5,5647735291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800353225,613,1,2,73,32,5x54jbfk11lrsmipgsx7cdbai,1,12.5,53.6,2025-04-13T01:07:33.798Z,2025-04-13T01:07:35Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5647735373,212,10.9,5647735377,213,1.38,5647735365,56,Back,5647735367,140,14.5,5647735369,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800353249,614,1,2,73,33,5x54jbfk11lrsmipgsx7cdbai,1,14.5,69.3,2025-04-13T01:07:34.831Z,2025-04-13T01:07:36Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647735503,56,Back,5647735511,213,6.28,5647735509,212,29.4,5647735507,141,69.1,5647735505,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800353265,615,1,2,73,35,5x54jbfk11lrsmipgsx7cdbai,1,42.5,69.1,2025-04-13T01:07:36.342Z,2025-04-13T01:07:51Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5647735595,141,65.2,5647735591,56,Back,5647735593,140,31.6,5647736517,156,,5647735597,212,11.7,5647735599,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800353277,616,1,2,73,36,5x54jbfk11lrsmipgsx7cdbai,1,31.6,65.2,2025-04-13T01:07:37.758Z,2025-04-13T01:07:38Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647735645,56,Back,5647735649,141,89.9,5647735647,140,33.9,5647735651,212,17.0,5647735653,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800353309,617,1,2,73,37,5x54jbfk11lrsmipgsx7cdbai,1,33.9,89.9,2025-04-13T01:07:38.527Z,2025-04-13T01:07:40Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647735837,56,Back,5647735843,212,16.8,5647735841,141,72.0,5647735845,213,3.95,5647735839,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800353347,618,1,2,73,39,5x54jbfk11lrsmipgsx7cdbai,1,22.9,72.0,2025-04-13T01:07:40.262Z,2025-04-13T01:07:44Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647736049,56,Back,5647736057,212,31.0,5647736059,213,4.75,5647736053,140,24.1,5647736055,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800353419,619,1,2,73,43,5x54jbfk11lrsmipgsx7cdbai,1,24.3,27.0,2025-04-13T01:07:44.286Z,2025-04-13T01:07:51Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5647736455,140,9.2,5647736461,213,2.26,5647736459,212,25.0,5647736453,56,Back,5647736457,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800353481,620,1,2,73,53,5x54jbfk11lrsmipgsx7cdbai,1,10.9,58.1,2025-04-13T01:07:54.182Z,2025-04-13T01:07:57Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5647736869,212,22.9,5647736863,56,Back,5647736867,141,86.8,5647736865,140,22.3,5647736871,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
