id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/8/value,qualifier/14/value
2822746699,649,1,2,73,1,2iwybwokic7nmr1t33abdbjoq,1,44.2,25.6,2025-06-15T02:11:06.379Z,2025-06-15T02:11:09Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5771708091,212,8.4,5771708085,56,Back,5771708087,140,44.6,5771708083,3,,5771708093,213,1.52,5771708089,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822746713,650,1,2,73,3,2iwybwokic7nmr1t33abdbjoq,1,44.6,38.0,2025-06-15T02:11:09.324Z,2025-06-15T02:11:10Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771708181,141,53.3,5771708177,56,Center,5771708183,212,16.3,5771708179,140,56.5,5771708185,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822746781,652,1,2,73,6,2iwybwokic7nmr1t33abdbjoq,1,64.9,57.4,2025-06-15T02:11:11.868Z,2025-06-15T02:11:18Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771708549,140,76.7,5771708551,141,84.6,5771708547,56,Left,5771708555,213,0.98,5771708553,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822746783,653,1,2,73,13,2iwybwokic7nmr1t33abdbjoq,0,86.1,76.5,2025-06-15T02:11:18.598Z,2025-06-15T02:11:19Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5771708561,155,,5771708571,213,5.20,5771708569,212,33.4,5771708565,140,100.0,5771708567,141,33.0,5771708563,56,Center,5771708573,1,,5771708559,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822746881,594,5,2,73,13,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.0,65.2,2025-06-15T02:11:19.085Z,2025-06-15T02:49:03Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771709129,346,,5771709125,56,Back,5771709835,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822746995,654,5,2,73,13,2iwybwokic7nmr1t33abdbjoq,0,101.0,34.8,2025-06-15T02:11:19.085Z,2025-06-15T02:49:03Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5771709823,346,,5771709821,56,Center,5771709851,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822746937,595,1,2,73,26,aj8ytsr2ap33tod0hd8ofzaw9,1,2.8,52.4,2025-06-15T02:11:32.373Z,2025-06-15T02:11:40Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5771709505,237,,5771709499,212,14.7,5771709491,124,,5771709501,213,5.32,5771709495,140,10.8,5771709497,141,34.6,5771709493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822746967,596,1,2,73,34,aj8ytsr2ap33tod0hd8ofzaw9,1,21.2,32.8,2025-06-15T02:11:40.125Z,2025-06-15T02:11:44Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771709681,213,1.47,5771709673,56,Back,5771709677,141,66.9,5771709675,140,23.5,5771709679,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822746981,597,1,2,73,39,aj8ytsr2ap33tod0hd8ofzaw9,1,23.5,67.3,2025-06-15T02:11:44.861Z,2025-06-15T02:11:48Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5771709761,141,40.7,5771709757,56,Back,5771709759,140,22.4,5771709763,212,18.1,5771709765,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747005,598,1,2,73,42,aj8ytsr2ap33tod0hd8ofzaw9,1,22.1,40.0,2025-06-15T02:11:47.973Z,2025-06-15T02:11:52Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771709899,212,18.2,5771709901,213,6.02,5771709893,56,Back,5771709897,141,33.0,5771709895,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747037,599,1,2,73,46,aj8ytsr2ap33tod0hd8ofzaw9,1,40.0,36.7,2025-06-15T02:11:52.220Z,2025-06-15T02:11:56Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771710083,56,Left,5771710087,141,85.4,5771710085,140,68.6,5771710091,213,0.83,5771710093,1,,5771710089,212,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747053,600,1,2,73,51,aj8ytsr2ap33tod0hd8ofzaw9,1,87.2,73.3,2025-06-15T02:11:56.669Z,2025-06-15T02:11:58Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5771710161,140,86.9,5771710159,56,Center,5771710165,212,7.4,5771710167,213,4.67,5771710163,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747059,601,61,2,73,53,aj8ytsr2ap33tod0hd8ofzaw9,0,86.7,62.3,2025-06-15T02:11:58.470Z,2025-06-15T02:11:58Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5771710179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747075,655,1,2,73,54,2iwybwokic7nmr1t33abdbjoq,1,18.2,38.3,2025-06-15T02:11:59.500Z,2025-06-15T02:12:01Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5771710289,56,Back,5771710295,212,9.6,5771710293,141,27.3,5771710297,213,4.03,5771710291,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747103,657,3,2,73,59,2iwybwokic7nmr1t33abdbjoq,0,23.8,10.0,2025-06-15T02:12:04.395Z,2025-06-15T02:12:05Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5771710471,211,,5771710459,285,,5771710457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747185,602,5,2,74,1,aj8ytsr2ap33tod0hd8ofzaw9,1,64.8,101.1,2025-06-15T02:12:06.747Z,2025-06-15T02:49:04Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771710953,233,658,5771710909,56,Left,5771710911,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747123,658,5,2,74,1,2iwybwokic7nmr1t33abdbjoq,0,35.2,-1.1,2025-06-15T02:12:06.747Z,2025-06-15T02:49:04Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5771710985,233,602,5771710575,347,,5771710573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747251,603,1,2,74,7,aj8ytsr2ap33tod0hd8ofzaw9,1,49.5,100.0,2025-06-15T02:12:12.414Z,2025-06-15T02:12:17Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5771711289,213,4.07,5771711283,140,40.4,5771711287,212,15.9,5771711281,56,Back,5771711285,141,82.9,5771711279,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747273,604,1,2,74,11,aj8ytsr2ap33tod0hd8ofzaw9,1,53.3,55.1,2025-06-15T02:12:17.036Z,2025-06-15T02:12:21Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771711409,212,29.2,5771711407,141,13.7,5771711403,56,Right,5771711405,140,60.7,5771711411,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747283,605,1,2,74,15,aj8ytsr2ap33tod0hd8ofzaw9,1,61.9,13.4,2025-06-15T02:12:20.925Z,2025-06-15T02:12:22Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771711509,56,Center,5771711515,212,11.4,5771711511,140,70.2,5771711517,213,0.70,5771711513,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747309,606,1,2,74,17,aj8ytsr2ap33tod0hd8ofzaw9,1,70.2,24.1,2025-06-15T02:12:22.556Z,2025-06-15T02:12:26Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771711715,212,25.0,5771711709,56,Right,5771711717,213,5.85,5771711711,140,91.8,5771711713,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747313,607,61,2,74,20,aj8ytsr2ap33tod0hd8ofzaw9,0,92.0,8.5,2025-06-15T02:12:25.981Z,2025-06-15T02:12:26Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771711735,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747331,659,4,2,74,21,2iwybwokic7nmr1t33abdbjoq,1,6.4,88.2,2025-06-15T02:12:27.339Z,2025-06-15T02:12:39Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5771712255,285,,5771712249,56,Back,5771712251,152,,5771712253,265,,5771712247,13,,5771712269,233,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747321,608,4,2,74,21,aj8ytsr2ap33tod0hd8ofzaw9,0,93.6,11.8,2025-06-15T02:12:27.340Z,2025-06-15T02:12:38Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771711809,265,,5771712279,233,659,5771711811,286,,5771711807,152,,5771711803,13,,5771711805,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747871,610,27,2,75,21,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-15T02:13:26.621Z,2025-06-15T02:13:36Z,,,,,5771715091,233,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747897,660,27,2,75,21,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T02:13:26.621Z,2025-06-15T02:13:36Z,,,,,5771715085,53,7y56spdjsagw833hgo5ranvf9,5771715095,233,610,5771715083,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822747887,611,28,2,75,28,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-15T02:13:34.237Z,2025-06-15T02:49:11Z,,,,,5771800973,233,661,5771715035,55,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748225,661,28,2,75,28,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T02:13:34.237Z,2025-06-15T02:49:12Z,,,,,5771801001,233,611,5771717059,55,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748465,663,1,2,76,47,2iwybwokic7nmr1t33abdbjoq,0,9.5,87.9,2025-06-15T02:14:52.380Z,2025-06-15T02:14:56Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771718547,213,0.03,5771718543,141,90.0,5771718545,212,52.5,5771718535,157,,5771718537,152,,5771718533,5,,5771718541,140,59.5,5771718539,56,Left,5771718549,1,,,,,,,,,,,,,,,,,,,,,,,,,
2822748453,612,44,2,76,49,aj8ytsr2ap33tod0hd8ofzaw9,1,38.0,11.8,2025-06-15T02:14:55.020Z,2025-06-15T02:48:47Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771718643,233,664,5771718473,56,Back,5771718475,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748471,664,44,2,76,49,2iwybwokic7nmr1t33abdbjoq,0,62.0,88.2,2025-06-15T02:14:55.021Z,2025-06-15T02:48:48Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771718651,233,612,5771718567,286,,5771718565,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748481,613,1,2,76,49,aj8ytsr2ap33tod0hd8ofzaw9,1,33.9,15.0,2025-06-15T02:14:55.292Z,2025-06-15T02:14:57Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771718629,213,0.49,5771718619,3,,5771718621,56,Back,5771718627,212,10.9,5771718623,140,43.1,5771718625,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748499,614,1,2,76,52,aj8ytsr2ap33tod0hd8ofzaw9,1,43.1,22.5,2025-06-15T02:14:57.403Z,2025-06-15T02:14:59Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5771718733,141,21.8,5771718737,213,6.25,5771718735,212,13.1,5771718729,56,Center,5771718731,140,55.6,5771718727,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748509,615,1,2,76,53,aj8ytsr2ap33tod0hd8ofzaw9,0,55.6,21.8,2025-06-15T02:14:59.188Z,2025-06-15T02:15:00Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771718795,140,80.9,5771718791,155,,5771718797,141,38.6,5771718793,56,Center,5771718801,213,0.41,5771718799,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748513,665,1,2,76,54,2iwybwokic7nmr1t33abdbjoq,1,26.5,73.5,2025-06-15T02:14:59.787Z,2025-06-15T02:15:00Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771718829,213,3.46,5771718823,140,12.0,5771718827,212,16.0,5771718821,56,Back,5771718825,141,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748569,666,1,2,76,55,2iwybwokic7nmr1t33abdbjoq,1,12.0,66.2,2025-06-15T02:15:00.884Z,2025-06-15T02:15:06Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771719159,213,1.31,5771719151,56,Back,5771719157,212,14.0,5771719153,140,15.4,5771719155,141,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748599,667,1,2,77,1,2iwybwokic7nmr1t33abdbjoq,0,17.6,88.8,2025-06-15T02:15:06.550Z,2025-06-15T02:15:09Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5771719289,213,6.13,5771719283,140,60.0,5771719287,212,45.0,5771719281,56,Center,5771719279,155,,5771719285,141,78.8,5771719291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748703,617,1,2,77,11,aj8ytsr2ap33tod0hd8ofzaw9,1,32.9,23.4,2025-06-15T02:15:16.403Z,2025-06-15T02:15:18Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771719863,213,5.29,5771719859,141,9.1,5771719861,212,11.6,5771719857,140,39.0,5771719855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748723,618,1,2,77,13,aj8ytsr2ap33tod0hd8ofzaw9,1,42.0,8.3,2025-06-15T02:15:18.836Z,2025-06-15T02:15:20Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771719927,56,Back,5771719931,141,22.4,5771719935,213,2.50,5771719933,212,15.9,5771719929,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748751,619,1,2,77,15,aj8ytsr2ap33tod0hd8ofzaw9,1,30.0,22.4,2025-06-15T02:15:20.619Z,2025-06-15T02:15:22Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771720097,140,32.8,5771720095,56,Back,5771720101,212,24.9,5771720103,213,1.45,5771720099,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748777,620,1,2,77,17,aj8ytsr2ap33tod0hd8ofzaw9,1,33.6,61.1,2025-06-15T02:15:22.812Z,2025-06-15T02:15:25Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5771720215,141,82.6,5771720217,212,17.6,5771720213,140,42.9,5771720211,56,Back,5771720219,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748815,621,1,2,77,19,aj8ytsr2ap33tod0hd8ofzaw9,1,43.6,82.7,2025-06-15T02:15:25.099Z,2025-06-15T02:15:27Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771720399,141,92.1,5771720397,140,59.6,5771720401,212,18.0,5771720403,213,0.36,5771720395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748871,622,1,2,77,22,aj8ytsr2ap33tod0hd8ofzaw9,1,59.6,92.1,2025-06-15T02:15:27.580Z,2025-06-15T02:15:34Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5771720699,213,6.19,5771720691,56,Left,5771720689,155,,5771720693,140,88.2,5771720697,212,30.2,5771720695,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748877,623,4,2,77,29,aj8ytsr2ap33tod0hd8ofzaw9,1,92.2,86.6,2025-06-15T02:15:34.555Z,2025-06-15T02:48:23Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5771720765,295,,5771720767,56,Left,5771720763,13,,5771720995,233,669,5771720771,286,,5771720769,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822748909,669,4,2,77,29,2iwybwokic7nmr1t33abdbjoq,0,7.8,13.4,2025-06-15T02:15:34.556Z,2025-06-15T02:48:24Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771720979,56,Back,5771720985,285,,5771720977,13,,5771739647,295,,5771720981,152,,5771721017,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749527,624,15,2,78,31,aj8ytsr2ap33tod0hd8ofzaw9,1,94.1,87.2,2025-06-15T02:16:36.636Z,2025-06-15T03:43:23Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771725317,146,100,5771725057,20,,5771737623,233,670,5771725307,26,,5771725313,103,27.8,5771725309,79,,5771725315,458,,5771725311,102,49.8,5771725319,147,5771724927,69,5771724387,56,,,,,,,,,,,,,,,,,Left,,,52.9,
2822749577,670,10,2,78,31,2iwybwokic7nmr1t33abdbjoq,1,0.9,48.8,2025-06-15T02:16:36.736Z,2025-06-15T02:20:55Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771724667,56,Back,5771724661,173,,5771724663,178,,5771737627,233,624,5771724665,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749539,625,6,2,78,38,aj8ytsr2ap33tod0hd8ofzaw9,1,99.8,27.8,2025-06-15T02:16:43.613Z,2025-06-15T02:49:13Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771724607,75,,5771737523,233,671,5771724605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749679,671,6,2,78,38,2iwybwokic7nmr1t33abdbjoq,0,0.2,72.2,2025-06-15T02:16:43.613Z,2025-06-15T02:49:13Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771725215,73,,5771725213,56,Back,5771737539,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749803,626,1,2,79,2,aj8ytsr2ap33tod0hd8ofzaw9,1,99.5,0.5,2025-06-15T02:17:07.418Z,2025-06-15T02:22:31Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,1.0,,5771725917,155,,5771742359,154,,5771725927,212,35.3,5771725931,1,,5771725921,56,Center,5771725915,6,,5771725913,2,,5771725929,213,1.77,5771725923,140,5771725925,141,5771742357,210,5771725919,223,,,,,,,,,,,,,,51.3,15,,,92.8,
2822749809,627,15,2,79,6,aj8ytsr2ap33tod0hd8ofzaw9,1,92.8,51.3,2025-06-15T02:17:11.883Z,2025-06-15T02:22:36Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771742385,55,626,5771742379,78,,5771742635,15,,5771742383,154,,5771742389,102,51.0,5771725953,17,,5771742381,29,,5771725955,56,Center,5771742415,233,5771742391,103,5771742377,25,5771742393,146,98.5,5771742395,147,,,,,,,,,,,8.9,,50.2,,672,
2822749831,672,10,2,79,6,2iwybwokic7nmr1t33abdbjoq,1,3.1,48.6,2025-06-15T02:17:11.983Z,2025-06-15T02:22:32Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771726093,56,Back,5771742435,233,627,5771726089,178,,5771726087,173,,5771726091,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749829,628,15,2,79,9,aj8ytsr2ap33tod0hd8ofzaw9,1,95.8,47.6,2025-06-15T02:17:14.788Z,2025-06-15T02:23:14Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771744129,72,,5771744397,78,,5771744407,147,48.7,5771744401,103,6.3,5771744399,102,50.6,5771744405,146,98.1,5771744403,458,,5771744395,25,,5771726075,56,5771744131,16,5771744411,233,,,,,,,,,,,,,,,,,673,,,Center,
2822749835,673,10,2,79,9,2iwybwokic7nmr1t33abdbjoq,1,0.9,50.7,2025-06-15T02:17:14.888Z,2025-06-15T02:25:28Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771726135,178,,5771726133,173,,5771726137,182,,5771744415,233,628,5771726139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749863,674,12,2,79,10,2iwybwokic7nmr1t33abdbjoq,1,5.7,39.3,2025-06-15T02:17:16.014Z,2025-06-15T02:40:01Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771747077,140,15.1,5771747075,56,Back,5771747079,141,60.3,5771747083,213,0.97,5771747081,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749871,675,44,2,79,10,2iwybwokic7nmr1t33abdbjoq,1,11.8,62.0,2025-06-15T02:17:16.370Z,2025-06-15T02:48:48Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,,5771749799,233,629,5771749761,56,Back,5771749763,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749841,629,44,2,79,10,aj8ytsr2ap33tod0hd8ofzaw9,0,88.2,38.0,2025-06-15T02:17:16.371Z,2025-06-15T02:48:49Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5771748621,56,Center,5771748623,286,,5771749783,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749847,630,43,2,79,11,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-15T02:17:16.603Z,2025-06-15T02:26:11Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5771749483,56,Center,5771749487,141,38.0,5771749491,213,3.21,5771749485,140,83.2,5771753401,144,1,5771749489,212,10.5,5771749481,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754797,757,12,2,79,11,2iwybwokic7nmr1t33abdbjoq,1,11.0,64.2,2025-06-15T02:17:17.138Z,2025-06-15T02:40:04Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,,5771754903,15,,5771754813,212,9.4,5771754809,140,19.1,5771754815,213,5.84,5771754807,56,Back,5771754811,141,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822750027,676,12,2,79,14,2iwybwokic7nmr1t33abdbjoq,1,23.3,66.7,2025-06-15T02:17:19.980Z,2025-06-15T02:17:35Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5771727169,141,73.7,5771727173,213,0.14,5771727171,212,33.9,5771727167,140,55.3,5771727165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749927,631,1,2,79,16,aj8ytsr2ap33tod0hd8ofzaw9,1,58.5,32.5,2025-06-15T02:17:22.243Z,2025-06-15T02:17:24Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771726599,56,Back,5771726605,212,18.1,5771726603,141,31.8,5771726607,213,3.17,5771726597,3,,5771726601,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822749993,632,1,2,79,19,aj8ytsr2ap33tod0hd8ofzaw9,1,41.3,31.8,2025-06-15T02:17:25.020Z,2025-06-15T02:17:32Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771726987,1,,5771726983,212,57.8,5771726985,213,0.53,5771726979,140,88.9,5771726975,155,,5771726977,56,Center,5771726981,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822750321,633,1,2,79,26,aj8ytsr2ap33tod0hd8ofzaw9,1,87.6,71.8,2025-06-15T02:17:32.363Z,2025-06-15T03:47:04Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,1.0,5771728843,213,5.00,5771728835,56,Center,5771730623,154,,5771728837,140,92.2,5771728841,212,17.0,5771879037,22,,5771728839,141,47.9,5771730621,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822750327,634,16,2,79,29,aj8ytsr2ap33tod0hd8ofzaw9,1,95.0,43.6,2025-06-15T02:17:34.378Z,2025-06-15T03:47:22Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771729335,374,2025-06-15 03:17:33.969,5771730659,55,633,5771730681,230,99.0,5771730657,154,,5771879053,22,,5771730671,103,4.4,5771879055,328,,5771730653,80,,5771730683,231,5771730655,29,5771729331,20,5771729339,375,79:28.595,5771730667,102,5771728875,56,Center,5771728873,60,5771730677,214,,,,,,46.8,,49.1,
2822750975,686,18,2,80,0,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T02:18:05.661Z,2025-06-15T02:19:25Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,,5771732789,189,,5771732251,59,12,5771732249,44,Midfielder,5771732289,55,687,5771732247,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822750979,687,19,2,80,0,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T02:18:05.662Z,2025-06-15T02:19:22Z,281ieftii7id7an6dm505owrt,X. Emmers,,,5771732265,292,5,5771732267,293,5,5771732263,59,80,5771732271,55,686,5771732269,44,Midfielder,5771732261,145,10,5771732257,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822750701,677,1,2,80,36,2iwybwokic7nmr1t33abdbjoq,1,50.2,50.3,2025-06-15T02:18:42.203Z,2025-06-15T02:18:46Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5771730761,56,Back,5771730769,213,2.68,5771730771,279,G,5771730767,212,14.8,5771730763,140,37.6,5771730765,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822750717,678,1,2,80,41,2iwybwokic7nmr1t33abdbjoq,1,37.6,59.9,2025-06-15T02:18:46.667Z,2025-06-15T02:18:48Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771730843,56,Back,5771730847,141,85.6,5771730845,140,30.1,5771730851,213,1.99,5771730849,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
