id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2821708797,770,1,2,80,27,b1rpb2ox52uxcmjrsnqd95pk5,1,36.9,51.9,2025-06-08T00:45:53.369Z,2025-06-08T00:45:54Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765905633,213,1.97,5765905627,140,33.8,5765905629,141,63.3,5765905631,212,8.4,5765905625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708821,771,1,2,80,28,b1rpb2ox52uxcmjrsnqd95pk5,1,33.8,63.3,2025-06-08T00:45:53.984Z,2025-06-08T00:45:55Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5765905777,56,Back,5765905781,141,87.8,5765905783,212,16.7,5765905785,213,1.51,5765905779,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708849,772,1,2,80,29,b1rpb2ox52uxcmjrsnqd95pk5,1,34.7,87.8,2025-06-08T00:45:55.584Z,2025-06-08T00:45:58Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765905895,56,Back,5765905903,213,0.47,5765905899,141,97.4,5765905897,140,46.9,5765905901,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708883,773,1,2,80,32,b1rpb2ox52uxcmjrsnqd95pk5,1,43.3,93.3,2025-06-08T00:45:58.328Z,2025-06-08T00:46:02Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5765906067,140,28.8,5765906071,212,16.5,5765906073,213,3.53,5765906065,56,Back,5765906069,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708915,774,1,2,80,36,b1rpb2ox52uxcmjrsnqd95pk5,1,32.0,79.0,2025-06-08T00:46:02.080Z,2025-06-08T00:46:07Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765906245,140,29.5,5765906243,56,Back,5765906251,213,4.57,5765906249,212,18.4,5765906247,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708933,775,1,2,80,41,b1rpb2ox52uxcmjrsnqd95pk5,1,32.9,45.2,2025-06-08T00:46:07.048Z,2025-06-08T00:46:09Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765906355,141,55.2,5765906353,140,35.3,5765906359,213,1.22,5765906351,56,Back,5765906357,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708961,776,1,2,80,43,b1rpb2ox52uxcmjrsnqd95pk5,1,37.3,60.3,2025-06-08T00:46:09.377Z,2025-06-08T00:46:13Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5765906541,141,35.8,5765906537,56,Back,5765906545,213,4.71,5765906543,212,16.7,5765906539,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708997,777,1,2,80,47,b1rpb2ox52uxcmjrsnqd95pk5,0,39.3,34.0,2025-06-08T00:46:13.050Z,2025-06-08T00:46:16Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765906755,1,,5765906747,140,100.0,5765906753,213,6.06,5765906751,212,66.5,5765906743,155,,5765906749,141,12.2,5765906745,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709209,694,5,2,80,50,224tl8u2smnbyliroayk69nt0,1,-1.0,76.2,2025-06-08T00:46:16.034Z,2025-06-08T01:33:31Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5765907881,346,,5765969783,233,778,5765907879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709121,778,5,2,80,50,b1rpb2ox52uxcmjrsnqd95pk5,0,101.0,23.8,2025-06-08T00:46:16.034Z,2025-06-08T01:33:31Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765907421,346,,5765969803,233,694,5765907419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709235,695,1,2,81,16,224tl8u2smnbyliroayk69nt0,1,5.0,39.8,2025-06-08T00:46:41.729Z,2025-06-08T00:46:45Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5765908029,141,25.6,5765908023,124,,5765908025,56,Center,5765908035,1,,5765908039,74,,5765908033,213,6.10,5765908031,212,52.6,5765908027,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709245,696,43,2,81,19,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-08T00:46:45.263Z,2025-06-08T00:46:57Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765908067,286,0,5765908603,144,44,5765908065,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709231,779,43,2,81,19,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-08T00:46:45.264Z,2025-06-08T00:46:52Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5765908017,285,0,5765908387,144,44,5765908015,56,Back,5765908131,233,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709263,697,43,2,81,20,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-08T00:46:45.768Z,2025-06-08T00:46:57Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765908585,144,1,5765908175,168,0,5765908183,212,6.3,5765908179,140,60.0,5765908185,213,0.14,5765908173,3,0,5765908177,56,Center,5765908181,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709277,698,4,2,81,23,224tl8u2smnbyliroayk69nt0,1,61.2,13.0,2025-06-08T00:46:48.783Z,2025-06-08T00:46:56Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765908337,56,Right,5765908341,286,,5765908335,294,,5765908333,13,,5765908339,152,,5765908351,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709273,780,4,2,81,23,b1rpb2ox52uxcmjrsnqd95pk5,0,38.8,87.0,2025-06-08T00:46:48.784Z,2025-06-08T00:46:57Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5765908299,13,,5765908303,56,Back,5765908305,152,,5765908361,233,698,5765908301,294,,5765908307,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709375,699,1,2,81,33,224tl8u2smnbyliroayk69nt0,1,54.4,18.5,2025-06-08T00:46:58.928Z,2025-06-08T00:47:00Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765908809,141,12.9,5765908803,152,,5765908805,56,Back,5765908811,212,8.7,5765908813,213,3.60,5765908807,140,47.0,5765908801,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709385,700,1,2,81,34,224tl8u2smnbyliroayk69nt0,1,47.0,12.9,2025-06-08T00:47:00.184Z,2025-06-08T00:47:01Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5765908887,213,2.18,5765908881,140,35.1,5765908883,141,39.2,5765908885,212,21.8,5765908879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709397,701,1,2,81,35,224tl8u2smnbyliroayk69nt0,1,35.1,39.2,2025-06-08T00:47:01.081Z,2025-06-08T00:47:03Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765908951,56,Back,5765908957,212,20.4,5765908953,140,31.4,5765908959,213,1.76,5765908955,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709413,702,1,2,81,37,224tl8u2smnbyliroayk69nt0,1,36.5,74.5,2025-06-08T00:47:03.520Z,2025-06-08T00:47:04Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765909051,56,Back,5765909057,212,11.1,5765909055,141,90.3,5765909053,140,33.7,5765909059,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709421,703,1,2,81,39,224tl8u2smnbyliroayk69nt0,1,33.6,90.3,2025-06-08T00:47:04.753Z,2025-06-08T00:47:07Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765909127,141,57.0,5765909129,212,23.4,5765909131,213,4.45,5765909123,56,Back,5765909125,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709429,704,1,2,81,41,224tl8u2smnbyliroayk69nt0,0,27.8,57.0,2025-06-08T00:47:06.874Z,2025-06-08T00:47:08Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765909225,213,0.18,5765909223,212,43.1,5765909217,56,Center,5765909219,140,68.2,5765909215,155,,5765909227,1,,5765909221,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709441,781,1,2,81,44,b1rpb2ox52uxcmjrsnqd95pk5,1,28.8,17.7,2025-06-08T00:47:09.763Z,2025-06-08T00:47:11Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765909303,3,,5765909309,140,31.7,5765909311,141,10.1,5765909313,212,6.0,5765909315,213,5.24,5765909307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709447,782,1,2,81,45,b1rpb2ox52uxcmjrsnqd95pk5,1,31.7,10.1,2025-06-08T00:47:10.994Z,2025-06-08T00:47:12Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765909343,56,Back,5765909349,212,9.2,5765909345,140,40.5,5765909351,213,6.28,5765909347,141,10.0,5765909341,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709473,783,1,2,81,48,b1rpb2ox52uxcmjrsnqd95pk5,1,39.7,10.4,2025-06-08T00:47:14.081Z,2025-06-08T00:47:15Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765909439,56,Back,5765909441,140,30.3,5765909447,213,2.45,5765909445,212,12.8,5765909443,141,22.4,5765909437,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709483,784,1,2,81,49,b1rpb2ox52uxcmjrsnqd95pk5,1,30.3,22.4,2025-06-08T00:47:15.106Z,2025-06-08T00:51:05Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5765909509,56,Back,5765909511,140,30.9,5765909517,213,4.78,5765909515,212,9.8,5765909513,141,8.0,5765909507,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709503,786,1,2,81,50,b1rpb2ox52uxcmjrsnqd95pk5,0,30.9,8.0,2025-06-08T00:47:16.611Z,2025-06-08T00:47:18Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765909607,140,70.6,5765909613,213,0.32,5765909615,1,,5765909611,212,44.0,5765909609,141,28.5,5765909603,157,,5765909605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709529,705,1,2,81,54,224tl8u2smnbyliroayk69nt0,0,25.7,73.0,2025-06-08T00:47:19.857Z,2025-06-08T00:49:47Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765909739,3,,5765909741,56,Back,5765909747,212,16.7,5765909749,213,0.57,5765909743,140,39.1,5765909745,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709537,706,44,2,81,55,224tl8u2smnbyliroayk69nt0,1,38.4,86.6,2025-06-08T00:47:21.471Z,2025-06-08T01:23:26Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765909785,56,Back,5765909787,285,,5765916051,233,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709541,787,44,2,81,55,b1rpb2ox52uxcmjrsnqd95pk5,0,61.6,13.4,2025-06-08T00:47:21.472Z,2025-06-08T01:23:26Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5765909799,286,,5765909795,56,Right,5765916033,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709547,707,1,2,81,56,224tl8u2smnbyliroayk69nt0,1,40.3,88.1,2025-06-08T00:47:21.785Z,2025-06-08T00:55:45Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765929937,213,3.79,5765929931,140,32.9,5765929933,141,79.5,5765929935,212,9.7,5765909825,56,Back,5765929929,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709557,788,43,2,81,56,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-08T00:47:22.682Z,2025-06-08T00:51:37Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5765909873,213,4.24,5765909867,140,61.7,5765909865,56,Right,5765909869,141,10.1,5765920817,144,1,5765910337,3,0,5765909871,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709561,708,1,2,81,57,224tl8u2smnbyliroayk69nt0,1,35.2,81.5,2025-06-08T00:47:23.040Z,2025-06-08T00:47:24Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765909891,141,67.0,5765909889,140,39.3,5765909895,213,5.12,5765909887,56,Back,5765909893,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709571,709,1,2,81,58,224tl8u2smnbyliroayk69nt0,1,39.3,67.0,2025-06-08T00:47:24.104Z,2025-06-08T00:47:25Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765909953,213,3.12,5765909947,140,30.1,5765909949,141,67.3,5765909951,212,9.7,5765909945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709583,710,1,2,81,59,224tl8u2smnbyliroayk69nt0,0,30.1,67.3,2025-06-08T00:47:25.093Z,2025-06-08T01:26:10Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765910031,1,,5765910027,212,27.3,5765910021,56,Center,5765910029,213,0.12,5765910023,140,55.9,5765910025,141,72.0,5765910017,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709595,711,1,2,82,0,224tl8u2smnbyliroayk69nt0,0,55.9,72.0,2025-06-08T00:47:25.977Z,2025-06-08T01:26:50Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5765910087,213,0.71,5765910081,140,61.9,5765910077,168,,5765910079,56,Left,5765910085,212,8.3,5765910075,3,,5765910083,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709615,789,44,2,82,1,b1rpb2ox52uxcmjrsnqd95pk5,1,36.5,17.9,2025-06-08T00:47:26.920Z,2025-06-08T01:26:09Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765910151,56,Back,5765910153,285,,5765910209,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709601,712,44,2,82,1,224tl8u2smnbyliroayk69nt0,0,63.5,82.1,2025-06-08T00:47:26.921Z,2025-06-08T01:26:11Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5765910097,56,Left,5765910217,233,789,5765910101,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709621,790,1,2,82,1,b1rpb2ox52uxcmjrsnqd95pk5,0,33.9,14.3,2025-06-08T00:47:27.617Z,2025-06-08T01:26:47Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765910175,141,13.4,5765910173,140,45.4,5765910179,213,6.23,5765910171,56,Back,5765910177,212,12.1,5765910169,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709625,713,1,2,82,3,224tl8u2smnbyliroayk69nt0,1,52.3,80.6,2025-06-08T00:47:29.313Z,2025-06-08T01:11:32Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765910191,141,73.9,5765910189,140,62.6,5765960075,233,791,5765910187,56,Center,5765910195,213,5.88,5765910193,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821718717,817,1,2,82,7,224tl8u2smnbyliroayk69nt0,0,61.9,80.5,2025-06-08T00:47:32.698Z,2025-06-08T01:26:14Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5765960281,141,74.4,5765960277,56,Center,5765960285,213,3.99,5765960279,140,58.4,5765960283,212,5.5,5765960615,233,791,5765960613,236,,5765960619,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709637,791,74,2,82,7,b1rpb2ox52uxcmjrsnqd95pk5,1,31.1,14.0,2025-06-08T00:47:32.699Z,2025-06-08T01:26:24Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5765960101,233,817,5765960055,285,,5765910257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709657,714,1,2,82,8,224tl8u2smnbyliroayk69nt0,1,63.3,90.9,2025-06-08T00:47:34.049Z,2025-06-08T01:12:43Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5765910353,213,3.21,5765910347,140,48.9,5765910345,56,Back,5765910349,141,89.4,5765910351,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709665,715,1,2,82,10,224tl8u2smnbyliroayk69nt0,0,48.8,89.4,2025-06-08T00:47:36.113Z,2025-06-08T00:47:36Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765910373,141,77.8,5765910375,212,17.5,5765910369,56,Center,5765910377,213,5.82,5765910371,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709681,792,61,2,82,12,b1rpb2ox52uxcmjrsnqd95pk5,1,29.1,19.7,2025-06-08T00:47:38.366Z,2025-06-08T00:52:15Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5765910411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709703,793,3,2,82,13,b1rpb2ox52uxcmjrsnqd95pk5,0,32.0,14.6,2025-06-08T00:47:39.689Z,2025-06-08T01:21:27Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765910515,56,Back,5765910585,233,716,5765910517,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709707,716,7,2,82,13,224tl8u2smnbyliroayk69nt0,1,68.0,85.4,2025-06-08T00:47:39.690Z,2025-06-08T01:21:26Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765910537,56,Left,5765910573,233,793,5765910577,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709717,717,1,2,82,14,224tl8u2smnbyliroayk69nt0,1,63.9,77.3,2025-06-08T00:47:40.579Z,2025-06-08T00:47:42Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765910607,140,53.9,5765910613,213,3.59,5765910611,212,11.6,5765910605,56,Center,5765910609,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709739,719,1,2,82,16,224tl8u2smnbyliroayk69nt0,1,44.1,70.5,2025-06-08T00:47:42.585Z,2025-06-08T00:47:45Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765910765,212,18.8,5765910763,141,60.8,5765910759,56,Back,5765910761,140,27.3,5765910767,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709781,720,1,2,82,19,224tl8u2smnbyliroayk69nt0,1,27.3,60.8,2025-06-08T00:47:44.778Z,2025-06-08T00:47:50Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765910969,56,Back,5765910971,140,31.6,5765910977,213,4.91,5765910973,141,28.0,5765910975,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709785,721,1,2,82,24,224tl8u2smnbyliroayk69nt0,0,35.8,28.5,2025-06-08T00:47:50.009Z,2025-06-08T00:47:50Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5765911005,212,28.0,5765911003,141,32.1,5765911001,140,62.4,5765911007,213,0.09,5765910999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709849,795,1,2,82,27,b1rpb2ox52uxcmjrsnqd95pk5,0,33.3,86.5,2025-06-08T00:47:52.778Z,2025-06-08T00:47:57Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765911283,141,86.6,5765911289,1,,5765911285,212,58.0,5765911279,56,Left,5765911277,155,,5765911287,213,0.00,5765911281,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709871,722,12,2,82,31,224tl8u2smnbyliroayk69nt0,1,12.1,14.4,2025-06-08T00:47:57.627Z,2025-06-08T00:47:59Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765911397,213,5.72,5765911391,140,28.3,5765911389,56,Back,5765911395,212,20.1,5765911393,141,0.0,5765911417,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709875,723,5,2,82,32,224tl8u2smnbyliroayk69nt0,0,29.5,-1.4,2025-06-08T00:47:58.473Z,2025-06-08T01:33:32Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765911413,56,Back,5765911415,347,,5765911811,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709945,796,5,2,82,32,b1rpb2ox52uxcmjrsnqd95pk5,1,70.5,101.4,2025-06-08T00:47:58.473Z,2025-06-08T01:33:31Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765911735,56,Left,5765911761,233,723,5765911737,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709957,797,1,2,82,42,b1rpb2ox52uxcmjrsnqd95pk5,1,68.4,100.0,2025-06-08T00:48:08.425Z,2025-06-08T00:54:24Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5765911831,141,90.5,5765911829,140,55.2,5765911825,107,,5765911835,213,3.63,5765911833,212,15.7,5765911827,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709965,798,1,2,82,43,b1rpb2ox52uxcmjrsnqd95pk5,1,55.2,90.5,2025-06-08T00:48:09.337Z,2025-06-08T00:48:12Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765911879,213,0.00,5765911873,140,61.1,5765911875,141,90.5,5765911871,56,Left,5765911877,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709973,799,1,2,82,46,b1rpb2ox52uxcmjrsnqd95pk5,0,61.3,90.5,2025-06-08T00:48:12.201Z,2025-06-08T00:54:47Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5765911925,213,5.48,5765911919,140,66.2,5765911923,212,7.4,5765911921,141,82.6,5765911917,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709969,724,8,2,82,47,224tl8u2smnbyliroayk69nt0,1,25.4,17.3,2025-06-08T00:48:12.858Z,2025-06-08T00:48:13Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765911899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710047,725,4,2,82,51,224tl8u2smnbyliroayk69nt0,1,29.8,14.6,2025-06-08T00:48:17.025Z,2025-06-08T01:21:20Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765970025,233,800,5765912265,285,,5765912257,152,,5765912253,13,,5765912255,56,Back,5765912261,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710007,800,4,2,82,51,b1rpb2ox52uxcmjrsnqd95pk5,0,70.2,85.4,2025-06-08T00:48:17.026Z,2025-06-08T01:21:20Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5765912125,152,,5765970029,233,725,5765912123,56,Left,5765970033,286,,5765928293,265,,5765928291,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710251,726,1,2,83,21,224tl8u2smnbyliroayk69nt0,0,21.4,9.2,2025-06-08T00:48:47.691Z,2025-06-08T00:48:49Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5765913221,212,49.1,5765913219,141,35.5,5765913213,152,,5765913215,56,Center,5765913211,157,,5765913217,140,64.9,5765913209,5,,5765913225,1,,5765913223,213,,,,0.37,,,,,,,,,,,,,,,,,,,,,,
2821710283,801,1,2,83,24,b1rpb2ox52uxcmjrsnqd95pk5,0,23.9,69.6,2025-06-08T00:48:50.538Z,2025-06-08T00:48:52Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765913365,140,38.7,5765913369,212,15.8,5765913363,56,Back,5765913361,3,,5765913367,141,65.2,5765913371,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710291,727,44,2,83,26,224tl8u2smnbyliroayk69nt0,1,57.8,36.3,2025-06-08T00:48:51.945Z,2025-06-08T01:23:27Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765913409,286,,5765913407,56,Center,5765913499,233,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710295,802,44,2,83,26,b1rpb2ox52uxcmjrsnqd95pk5,0,42.2,63.7,2025-06-08T00:48:51.946Z,2025-06-08T01:23:28Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5765913507,233,727,5765913425,285,,5765913423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710315,728,1,2,83,26,224tl8u2smnbyliroayk69nt0,0,52.0,38.8,2025-06-08T00:48:52.282Z,2025-06-08T00:48:55Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765913537,141,57.2,5765913531,3,,5765913541,213,0.64,5765913535,140,68.0,5765913533,56,Center,5765913539,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710375,803,5,2,83,31,b1rpb2ox52uxcmjrsnqd95pk5,1,16.8,-1.0,2025-06-08T00:48:56.698Z,2025-06-08T01:33:32Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765972261,233,818,5765913819,347,,5765913817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
