id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value
2810797499,662,83,2,80,39,bu5w8wprynlj9mvphvy8sd94f,0,44.2,72.3,2025-05-05T00:45:52.260Z,2025-05-05T00:45:56Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5705243043,399,ewibb8s7p2l6f5sekvkqu4a5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797597,634,1,2,80,43,kfq8fhwnmycbtad1u0fyefx0,0,58.3,32.5,2025-05-05T00:45:56.683Z,2025-05-05T01:04:46Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5705243377,213,5.87,5705243365,140,77.7,5705243373,212,22.3,5705243363,56,Right,5705243369,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810804683,716,1,2,80,44,kfq8fhwnmycbtad1u0fyefx0,0,90.3,17.1,2025-05-05T00:45:56.851Z,2025-05-05T01:04:35Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5705281807,213,1.35,5705281801,140,91.0,5705281795,2,,5705281803,141,21.9,5705281805,212,3.3,5705281799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797633,664,1,2,80,48,bu5w8wprynlj9mvphvy8sd94f,1,12.1,85.1,2025-05-05T00:46:01.357Z,2025-05-05T00:46:05Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705243553,212,20.8,5705243549,140,31.8,5705243547,56,Back,5705243557,213,0.12,5705243551,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797653,665,1,2,80,52,bu5w8wprynlj9mvphvy8sd94f,1,32.4,87.7,2025-05-05T00:46:04.876Z,2025-05-05T00:46:06Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5705243643,213,0.51,5705243639,141,93.6,5705243641,212,8.2,5705243635,56,Back,5705243637,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797655,666,61,2,80,53,bu5w8wprynlj9mvphvy8sd94f,0,38.4,92.3,2025-05-05T00:46:06.573Z,2025-05-05T00:46:07Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5705243657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797767,667,1,2,81,2,bu5w8wprynlj9mvphvy8sd94f,1,52.5,67.8,2025-05-05T00:46:15.501Z,2025-05-05T00:46:20Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5705244259,1,,5705244249,56,Right,5705244253,141,18.6,5705244251,140,63.1,5705244257,213,5.03,5705244255,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797823,668,1,2,81,7,bu5w8wprynlj9mvphvy8sd94f,1,71.3,18.6,2025-05-05T00:46:20.501Z,2025-05-05T00:46:27Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5705244575,2,,5705244585,212,49.6,5705244589,1,,5705244577,155,,5705244583,141,81.7,5705244579,56,Left,5705244587,213,1.05,5705244581,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,
2810797835,669,1,2,81,14,bu5w8wprynlj9mvphvy8sd94f,1,94.8,82.0,2025-05-05T00:46:27.204Z,2025-05-05T00:46:29Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5705244671,212,12.9,5705244667,140,85.8,5705244665,56,Left,5705244675,213,2.39,5705244669,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797857,670,1,2,81,16,bu5w8wprynlj9mvphvy8sd94f,0,88.3,95.3,2025-05-05T00:46:29.029Z,2025-05-05T00:46:31Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5705244815,1,,5705244805,56,Center,5705244797,2,,5705244807,140,87.2,5705244811,212,32.3,5705244809,141,47.8,5705244813,213,4.68,5705244803,155,,,,,,,,,,,,,,,,,,,,,,,,,
2810797859,635,12,2,81,17,kfq8fhwnmycbtad1u0fyefx0,1,11.9,47.2,2025-05-05T00:46:30.842Z,2025-05-05T00:46:32Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5705244821,140,29.7,5705244827,213,0.29,5705244825,212,19.5,5705244819,56,Back,5705244853,15,,5705244823,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797879,671,61,2,81,20,bu5w8wprynlj9mvphvy8sd94f,1,76.9,47.8,2025-05-05T00:46:33.803Z,2025-05-05T00:46:34Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5705244929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797911,672,1,2,81,24,bu5w8wprynlj9mvphvy8sd94f,1,73.1,50.1,2025-05-05T00:46:37.493Z,2025-05-05T00:46:38Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5705245105,213,4.17,5705245099,140,64.6,5705245097,56,Center,5705245101,141,28.3,5705245103,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797927,673,1,2,81,25,bu5w8wprynlj9mvphvy8sd94f,1,64.6,28.3,2025-05-05T00:46:38.677Z,2025-05-05T02:56:33Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705245193,213,5.09,5705245185,56,Right,5705245187,140,68.4,5705245189,141,13.7,5705245191,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810797955,674,1,2,81,26,bu5w8wprynlj9mvphvy8sd94f,1,68.4,13.7,2025-05-05T00:46:39.797Z,2025-05-05T02:56:31Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705245359,141,27.0,5705245361,212,14.4,5705245355,56,Center,5705245357,140,57.7,5705245363,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798025,675,1,2,81,29,bu5w8wprynlj9mvphvy8sd94f,1,59.2,19.8,2025-05-05T00:46:42.413Z,2025-05-05T00:46:58Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,1.0,,5705246039,210,13,5705245695,213,1.73,5705245687,56,Center,5705245693,212,30.6,5705245691,141,64.3,5705245689,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798027,676,13,2,81,35,bu5w8wprynlj9mvphvy8sd94f,1,58.4,64.2,2025-05-05T00:46:48.788Z,2025-05-05T00:46:58Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705246055,230,97.1,5705246045,55,675,5705246057,231,50,5705246043,29,,5705246053,215,,5705246049,102,56.8,5705245701,22,,5705245705,56,Center,5705246051,103,5705246041,86,5705245703,19,5705245811,72,,,56.9,,,,,,,,,,,,,
2810798209,636,5,2,81,37,kfq8fhwnmycbtad1u0fyefx0,1,-0.5,49.6,2025-05-05T00:46:50.498Z,2025-05-05T02:28:33Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5705246761,56,Back,5705246763,346,,5705246773,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798031,677,5,2,81,37,bu5w8wprynlj9mvphvy8sd94f,0,100.5,50.4,2025-05-05T00:46:50.498Z,2025-05-05T02:28:34Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705246803,233,636,5705245733,346,,5705245731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798237,637,1,2,82,2,kfq8fhwnmycbtad1u0fyefx0,1,4.3,59.9,2025-05-05T00:47:15.026Z,2025-05-05T00:47:17Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5705246897,56,Back,5705246901,141,49.9,5705246909,237,,5705246899,140,2.6,5705246903,212,7.0,5705246895,124,,5705246905,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798311,638,1,2,82,9,kfq8fhwnmycbtad1u0fyefx0,1,12.4,49.7,2025-05-05T00:47:21.898Z,2025-05-05T00:47:25Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705247257,212,52.7,5705247251,56,Left,5705247253,140,57.9,5705247259,213,0.44,5705247249,155,,5705247255,141,82.4,5705247261,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798315,639,61,2,82,12,kfq8fhwnmycbtad1u0fyefx0,0,56.4,87.1,2025-05-05T00:47:25.194Z,2025-05-05T00:47:25Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5705247277,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798327,640,5,2,82,12,kfq8fhwnmycbtad1u0fyefx0,0,51.7,101.7,2025-05-05T00:47:25.662Z,2025-05-05T02:28:35Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5705247437,233,678,5705247347,56,Left,5705247349,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798333,678,5,2,82,12,bu5w8wprynlj9mvphvy8sd94f,1,48.3,-1.7,2025-05-05T00:47:25.662Z,2025-05-05T02:28:34Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705247417,233,640,5705247401,56,Back,5705247403,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798339,679,1,2,82,15,bu5w8wprynlj9mvphvy8sd94f,1,49.3,0.0,2025-05-05T00:47:28.324Z,2025-05-05T00:47:30Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705247447,141,20.4,5705247451,213,0.92,5705247441,107,,5705247449,212,18.5,5705247443,56,Right,5705247445,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798343,680,1,2,82,16,bu5w8wprynlj9mvphvy8sd94f,1,59.9,20.4,2025-05-05T00:47:29.726Z,2025-05-05T00:47:30Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5705247463,141,17.7,5705247467,213,3.24,5705247465,212,19.6,5705247461,140,41.3,5705247459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798369,681,1,2,82,17,bu5w8wprynlj9mvphvy8sd94f,1,41.3,17.7,2025-05-05T00:47:30.652Z,2025-05-05T00:47:32Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5705247593,140,54.3,5705247599,213,1.01,5705247591,56,Center,5705247597,212,25.8,5705247595,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798385,682,1,2,82,19,bu5w8wprynlj9mvphvy8sd94f,1,54.4,50.9,2025-05-05T00:47:32.652Z,2025-05-05T00:47:34Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5705247673,56,Back,5705247681,213,2.61,5705247679,212,17.1,5705247677,141,63.7,5705247675,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798401,683,1,2,82,21,bu5w8wprynlj9mvphvy8sd94f,1,40.4,63.7,2025-05-05T00:47:33.900Z,2025-05-05T00:47:35Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705247755,141,35.8,5705247749,56,Back,5705247759,213,4.72,5705247753,140,40.5,5705247757,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798409,684,1,2,82,22,bu5w8wprynlj9mvphvy8sd94f,1,40.8,35.8,2025-05-05T00:47:35.221Z,2025-05-05T00:47:36Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5705247807,213,2.39,5705247805,212,15.4,5705247801,140,30.1,5705247803,141,51.2,5705247799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798421,685,1,2,82,23,bu5w8wprynlj9mvphvy8sd94f,1,30.1,51.2,2025-05-05T00:47:36.285Z,2025-05-05T00:47:38Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705247847,56,Back,5705247851,141,26.7,5705247853,212,16.7,5705247849,140,29.8,5705247855,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798435,686,1,2,82,25,bu5w8wprynlj9mvphvy8sd94f,1,29.8,26.2,2025-05-05T00:47:38.276Z,2025-05-05T00:47:39Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705247937,141,44.6,5705247941,213,1.37,5705247933,56,Back,5705247939,212,12.8,5705247935,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798467,687,1,2,82,26,bu5w8wprynlj9mvphvy8sd94f,1,32.2,44.6,2025-05-05T00:47:39.486Z,2025-05-05T00:47:42Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5705248105,141,58.1,5705248103,140,31.3,5705248109,213,1.67,5705248107,212,9.2,5705248101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798495,688,1,2,82,29,bu5w8wprynlj9mvphvy8sd94f,1,31.3,58.1,2025-05-05T00:47:41.853Z,2025-05-05T00:47:47Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705248277,212,18.5,5705248275,141,30.9,5705248271,56,Back,5705248273,140,31.8,5705248279,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798531,689,1,2,82,34,bu5w8wprynlj9mvphvy8sd94f,1,30.9,30.3,2025-05-05T00:47:47.125Z,2025-05-05T00:47:50Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705248481,141,62.9,5705248479,140,30.6,5705248477,56,Back,5705248483,212,22.2,5705248485,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798579,690,1,2,82,37,bu5w8wprynlj9mvphvy8sd94f,1,29.7,61.8,2025-05-05T00:47:50.413Z,2025-05-05T00:47:54Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705248677,141,31.6,5705248679,212,20.7,5705248681,213,4.59,5705248673,56,Back,5705248675,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798643,691,1,2,82,41,bu5w8wprynlj9mvphvy8sd94f,1,30.6,37.6,2025-05-05T00:47:54.740Z,2025-05-05T00:48:01Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705249029,140,41.2,5705249027,56,Back,5705249035,213,5.61,5705249033,212,14.2,5705249031,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798681,692,1,2,82,48,bu5w8wprynlj9mvphvy8sd94f,1,41.4,24.6,2025-05-05T00:48:01.533Z,2025-05-05T00:48:04Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5705249139,141,46.4,5705249143,213,2.10,5705249137,140,33.2,5705249135,56,Back,5705249141,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798695,693,1,2,82,51,bu5w8wprynlj9mvphvy8sd94f,1,33.2,46.4,2025-05-05T00:48:04.141Z,2025-05-05T00:48:06Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705249223,213,1.41,5705249217,140,36.6,5705249215,56,Back,5705249221,212,22.5,5705249219,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798707,694,1,2,82,53,bu5w8wprynlj9mvphvy8sd94f,1,36.1,77.8,2025-05-05T00:48:06.517Z,2025-05-05T00:48:08Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705249335,56,Back,5705249347,212,12.0,5705249351,213,1.46,5705249339,140,37.4,5705249343,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798753,695,1,2,82,55,bu5w8wprynlj9mvphvy8sd94f,1,37.5,94.5,2025-05-05T00:48:08.501Z,2025-05-05T00:48:15Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705249597,155,,5705249599,56,Left,5705249605,212,52.6,5705249609,1,,5705249603,141,83.3,5705249607,213,6.14,5705249601,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798749,641,4,2,83,1,kfq8fhwnmycbtad1u0fyefx0,1,17.6,21.1,2025-05-05T00:48:14.458Z,2025-05-05T01:25:51Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705249671,233,696,5705249615,294,,5705249621,285,,5705249617,56,Back,5705249613,13,,5705249619,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798755,696,4,2,83,1,bu5w8wprynlj9mvphvy8sd94f,0,82.4,78.9,2025-05-05T00:48:14.459Z,2025-05-05T01:25:52Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5705249661,294,,5705249667,286,,5705249679,233,641,5705249663,56,Left,5705249659,13,,5705249665,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798959,642,1,2,83,35,kfq8fhwnmycbtad1u0fyefx0,0,13.5,17.9,2025-05-05T00:48:48.298Z,2025-05-05T00:48:53Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705250855,1,,5705250845,56,Center,5705250843,152,,5705250853,213,0.25,5705250839,5,,5705250849,141,37.7,5705250841,157,,5705250851,212,53.5,5705250847,140,,,,,,,,,62.8,,,,,,,,,,,,,
2810798969,697,44,2,83,39,bu5w8wprynlj9mvphvy8sd94f,1,36.0,66.6,2025-05-05T00:48:52.672Z,2025-05-05T01:26:32Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705250911,56,Back,5705250915,285,,5705251007,233,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798965,643,44,2,83,39,kfq8fhwnmycbtad1u0fyefx0,0,64.0,33.4,2025-05-05T00:48:52.673Z,2025-05-05T01:26:32Z,19addig7dyotjybbwgbjkft2h,L. Archimède,,,5705251037,233,697,5705250883,56,Center,5705250885,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798977,698,1,2,83,40,bu5w8wprynlj9mvphvy8sd94f,0,31.3,74.7,2025-05-05T00:48:53.352Z,2025-05-05T00:48:54Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705250969,213,5.59,5705250963,140,43.1,5705250959,3,,5705250961,56,Back,5705250967,212,16.0,5705250965,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810798987,644,61,2,83,41,kfq8fhwnmycbtad1u0fyefx0,1,61.3,42.1,2025-05-05T00:48:54.610Z,2025-05-05T00:48:54Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5705251027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799017,700,1,2,83,42,bu5w8wprynlj9mvphvy8sd94f,1,41.1,65.5,2025-05-05T00:48:55.684Z,2025-05-05T00:48:59Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5705251211,212,15.3,5705251207,140,37.7,5705251213,213,1.81,5705251209,141,87.4,5705251205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799037,701,1,2,83,46,bu5w8wprynlj9mvphvy8sd94f,1,37.7,88.0,2025-05-05T00:48:58.868Z,2025-05-05T00:49:00Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705251265,141,79.9,5705251263,140,32.4,5705251269,213,3.92,5705251267,212,7.8,5705251261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799051,702,1,2,83,47,bu5w8wprynlj9mvphvy8sd94f,1,32.4,79.9,2025-05-05T00:49:00.237Z,2025-05-05T00:49:02Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5705251375,140,38.3,5705251379,212,7.9,5705251373,56,Back,5705251381,213,0.68,5705251377,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799111,703,1,2,83,49,bu5w8wprynlj9mvphvy8sd94f,1,42.6,93.0,2025-05-05T00:49:02.662Z,2025-05-05T00:49:10Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705251715,212,21.7,5705251709,56,Left,5705251713,141,85.9,5705251711,140,62.7,5705251717,213,6.06,5705251707,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799125,704,1,2,83,57,bu5w8wprynlj9mvphvy8sd94f,1,64.1,77.8,2025-05-05T00:49:09.885Z,2025-05-05T00:49:13Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5705251781,56,Center,5705251787,212,16.0,5705251789,213,4.59,5705251783,140,62.2,5705251785,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799149,705,1,2,84,0,bu5w8wprynlj9mvphvy8sd94f,1,63.8,52.4,2025-05-05T00:49:13.044Z,2025-05-05T00:49:16Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5705251913,140,68.2,5705251919,213,4.90,5705251917,212,24.9,5705251915,141,16.4,5705251911,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799187,706,1,2,84,3,bu5w8wprynlj9mvphvy8sd94f,1,65.2,11.6,2025-05-05T00:49:16.565Z,2025-05-05T00:49:21Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705252063,56,Center,5705252069,212,15.3,5705252065,140,55.7,5705252071,213,2.28,5705252067,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799205,707,1,2,84,8,bu5w8wprynlj9mvphvy8sd94f,1,55.6,30.4,2025-05-05T00:49:21.565Z,2025-05-05T00:49:23Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705252163,56,Center,5705252169,212,27.7,5705252171,213,1.64,5705252165,140,53.8,5705252167,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799235,708,1,2,84,10,bu5w8wprynlj9mvphvy8sd94f,1,53.8,71.1,2025-05-05T00:49:22.981Z,2025-05-05T00:49:26Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705252345,141,92.9,5705252341,56,Left,5705252347,212,15.6,5705252349,213,1.26,5705252343,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799291,709,1,2,84,13,bu5w8wprynlj9mvphvy8sd94f,1,58.3,92.9,2025-05-05T00:49:26.108Z,2025-05-05T00:49:33Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705252649,140,85.3,5705252653,212,28.4,5705252651,141,95.6,5705252647,56,Left,5705252655,213,0.06,5705252645,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799283,645,4,2,84,19,kfq8fhwnmycbtad1u0fyefx0,1,16.0,7.1,2025-05-05T00:49:32.329Z,2025-05-05T00:49:51Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5705252697,152,,5705252693,13,,5705253569,294,,5705252695,56,Back,5705252875,233,710,5705252701,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799299,710,4,2,84,19,bu5w8wprynlj9mvphvy8sd94f,0,84.0,92.9,2025-05-05T00:49:32.330Z,2025-05-05T02:54:12Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5705252835,56,Left,5705252837,152,,5705252831,13,,5705252839,286,,5705252833,294,,5705252895,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799591,646,1,2,84,52,kfq8fhwnmycbtad1u0fyefx0,0,11.0,14.0,2025-05-05T00:50:05.201Z,2025-05-05T00:50:11Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705254429,140,65.8,5705254423,157,,5705254435,213,0.22,5705254427,56,Center,5705254421,5,,5705254433,212,58.9,5705254437,1,,5705254431,141,32.7,5705254425,152,,,,,,,,,,,,,,,,,,,,,,
2810799631,711,1,2,84,58,bu5w8wprynlj9mvphvy8sd94f,1,32.0,88.4,2025-05-05T00:50:11.252Z,2025-05-05T00:50:15Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705254599,56,Left,5705254605,212,21.0,5705254597,3,,5705254601,140,51.6,5705254607,213,0.19,5705254603,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799609,647,83,2,85,0,kfq8fhwnmycbtad1u0fyefx0,0,38.0,33.0,2025-05-05T00:50:13.529Z,2025-05-05T00:50:17Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5705254701,399,3bpj0qbeokaqc33aro8v7qpec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799635,712,50,2,85,2,bu5w8wprynlj9mvphvy8sd94f,1,56.5,83.2,2025-05-05T00:50:15.502Z,2025-05-05T00:50:18Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5705254621,286,,5705254619,56,Left,5705254719,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799645,648,7,2,85,2,kfq8fhwnmycbtad1u0fyefx0,1,45.8,10.4,2025-05-05T00:50:15.503Z,2025-05-05T00:50:18Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5705254771,167,,5705254711,233,712,5705254679,285,,5705254677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799667,649,5,2,85,3,kfq8fhwnmycbtad1u0fyefx0,0,48.5,-1.4,2025-05-05T00:50:16.190Z,2025-05-05T02:28:35Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5705254987,233,713,5705254773,56,Back,5705254775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799709,713,5,2,85,3,bu5w8wprynlj9mvphvy8sd94f,1,51.5,101.4,2025-05-05T00:50:16.190Z,2025-05-05T02:28:35Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5705254979,233,649,5705254973,56,Left,5705254975,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799737,714,1,2,85,11,bu5w8wprynlj9mvphvy8sd94f,1,48.1,100.0,2025-05-05T00:50:24.341Z,2025-05-05T00:50:29Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705255135,56,Back,5705255141,212,15.8,5705255137,140,35.9,5705255139,141,88.1,5705255143,213,3.76,5705255133,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810799753,715,1,2,85,16,bu5w8wprynlj9mvphvy8sd94f,1,29.6,84.1,2025-05-05T00:50:29.724Z,2025-05-05T00:50:32Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705255231,213,4.70,5705255227,141,50.7,5705255225,140,29.4,5705255229,212,22.7,5705255223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
