id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2793161439,544,5,2,73,27,83cpn99fh7ulkwe8nezy8a3mx,0,61.8,-1.5,2025-03-29T21:37:39.979Z,2025-03-29T22:10:34Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608165377,347,,5608166017,233,630,5608165375,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793161537,630,5,2,73,27,b1rpb2ox52uxcmjrsnqd95pk5,1,38.2,101.5,2025-03-29T21:37:39.979Z,2025-03-29T22:10:34Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5608165901,56,Back,5608165903,347,,5608165963,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793161629,545,18,2,73,50,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T21:38:02.376Z,2025-03-29T21:38:04Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5608166377,59,6,5608166461,55,546,5608166375,44,Midfielder,5608166373,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793161639,546,19,2,73,50,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T21:38:02.377Z,2025-03-29T22:09:29Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5608166435,55,545,5608166429,145,8,5608166433,44,Midfielder,5608166425,42,,5608317339,292,7,5608166431,59,31,5608167313,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162081,632,1,2,74,5,b1rpb2ox52uxcmjrsnqd95pk5,1,22.7,100.0,2025-03-29T21:38:17.258Z,2025-03-29T21:38:21Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5608169053,213,4.37,5608169045,140,19.4,5608169047,141,87.4,5608169043,56,Back,5608169049,212,10.3,5608169041,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162135,633,1,2,74,8,b1rpb2ox52uxcmjrsnqd95pk5,1,14.3,73.0,2025-03-29T21:38:21.203Z,2025-03-29T21:38:24Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5608169321,213,4.38,5608169311,141,44.8,5608169317,212,20.3,5608169309,140,7.9,5608169307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162207,634,1,2,74,12,b1rpb2ox52uxcmjrsnqd95pk5,0,9.6,43.1,2025-03-29T21:38:24.354Z,2025-03-29T21:38:33Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5608169767,1,,5608169753,157,,5608169755,56,Back,5608169761,212,41.1,5608169757,140,48.7,5608169759,141,42.1,5608169763,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162229,547,4,2,74,16,83cpn99fh7ulkwe8nezy8a3mx,1,50.2,57.4,2025-03-29T21:38:29.193Z,2025-03-29T23:03:25Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5608173913,286,,5608173949,233,635,5608170065,56,Center,5608170067,152,,5608170293,295,,5608170063,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162221,635,4,2,74,16,b1rpb2ox52uxcmjrsnqd95pk5,0,49.8,42.6,2025-03-29T21:38:29.194Z,2025-03-29T22:08:05Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,,5608170003,152,,5608170001,56,Back,5608169999,295,,5608169997,13,,5608170005,285,,5608173971,233,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162583,548,1,2,74,35,83cpn99fh7ulkwe8nezy8a3mx,1,46.5,50.7,2025-03-29T21:38:47.357Z,2025-03-29T21:39:16Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608171919,140,44.7,5608171925,213,4.55,5608174323,152,,5608171923,212,11.5,5608171917,56,Back,5608174321,5,,5608171921,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162647,549,1,2,74,38,83cpn99fh7ulkwe8nezy8a3mx,1,44.7,34.0,2025-03-29T21:38:50.733Z,2025-03-29T23:03:14Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5608172265,212,32.0,5608172267,213,1.18,5608172263,141,77.5,5608172261,140,56.3,5608172259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162685,550,1,2,74,43,83cpn99fh7ulkwe8nezy8a3mx,1,56.5,77.5,2025-03-29T21:38:55.557Z,2025-03-29T21:38:56Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5608172495,212,24.5,5608172499,213,3.57,5608172493,141,62.6,5608172491,140,35.3,5608172489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162701,551,1,2,74,44,83cpn99fh7ulkwe8nezy8a3mx,1,35.4,62.3,2025-03-29T21:38:56.773Z,2025-03-29T21:38:58Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608172589,212,24.0,5608172585,140,55.7,5608172591,213,0.48,5608172587,141,78.5,5608172583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162737,552,1,2,74,47,83cpn99fh7ulkwe8nezy8a3mx,0,58.9,79.3,2025-03-29T21:38:59.934Z,2025-03-29T21:39:00Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5608172763,56,Left,5608172761,155,,5608172771,213,0.10,5608172765,140,78.5,5608172769,212,20.7,5608172767,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162781,636,12,2,74,51,b1rpb2ox52uxcmjrsnqd95pk5,1,22.8,14.0,2025-03-29T21:39:03.794Z,2025-03-29T21:39:05Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608173083,140,19.8,5608173103,15,,5608173087,141,0.0,5608173091,212,10.3,5608173079,56,Back,5608173095,213,4.40,5608173153,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162929,553,5,2,74,52,83cpn99fh7ulkwe8nezy8a3mx,1,80.8,101.0,2025-03-29T21:39:04.870Z,2025-03-29T22:10:35Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5608173863,56,Left,5608173867,347,,5608174041,233,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793162789,637,5,2,74,52,b1rpb2ox52uxcmjrsnqd95pk5,0,19.2,-1.0,2025-03-29T21:39:04.870Z,2025-03-29T22:10:35Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608173115,347,,5608174065,233,553,5608173113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163123,554,1,2,75,11,83cpn99fh7ulkwe8nezy8a3mx,0,82.5,100.0,2025-03-29T21:39:23.334Z,2025-03-29T21:43:11Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5608174975,107,,5608174981,141,68.4,5608174977,56,Center,5608174979,140,93.6,5608174995,1,,5608174987,212,25.6,5608174991,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163135,638,12,2,75,13,b1rpb2ox52uxcmjrsnqd95pk5,1,4.1,31.3,2025-03-29T21:39:25.281Z,2025-03-29T21:40:54Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608175037,140,8.4,5608175035,56,Back,5608175041,141,28.9,5608175081,15,,5608175051,213,5.94,5608175045,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163153,639,12,2,75,14,b1rpb2ox52uxcmjrsnqd95pk5,1,10.7,30.7,2025-03-29T21:39:26.514Z,2025-03-29T21:40:41Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5608175161,56,Back,5608175163,140,18.7,5608175167,212,8.9,5608175169,213,5.95,5608175165,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163189,640,43,2,75,14,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-29T21:39:26.522Z,2025-03-29T21:39:44Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5608175351,141,23.1,5608175349,140,20.6,5608176767,144,1,5608175353,212,13.4,5608175345,155,0,5608175347,56,Back,5608175355,213,5.98,5608175343,2,0,,,,,,,,,,,,,,,,,,,,,,,,,
2793163211,641,1,2,75,16,b1rpb2ox52uxcmjrsnqd95pk5,1,20.6,23.1,2025-03-29T21:39:28.746Z,2025-03-29T21:40:37Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5608175507,140,27.4,5608175515,212,11.2,5608175505,56,Back,5608175519,213,0.88,5608175511,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163251,643,1,2,75,18,b1rpb2ox52uxcmjrsnqd95pk5,1,27.1,35.7,2025-03-29T21:39:30.810Z,2025-03-29T21:39:32Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,,5608175713,141,57.9,5608175717,213,2.11,5608175707,56,Back,5608175715,212,17.6,5608175711,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163281,644,1,2,75,20,b1rpb2ox52uxcmjrsnqd95pk5,0,19.7,56.9,2025-03-29T21:39:32.730Z,2025-03-29T21:41:10Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5608175905,213,0.17,5608175895,56,Center,5608175907,1,,5608175903,212,39.0,5608175899,140,56.3,5608175901,141,66.4,5608184523,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163309,555,8,2,75,23,83cpn99fh7ulkwe8nezy8a3mx,1,35.1,28.0,2025-03-29T21:39:35.822Z,2025-03-29T21:39:36Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608176051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163365,557,1,2,75,25,83cpn99fh7ulkwe8nezy8a3mx,1,55.9,18.3,2025-03-29T21:39:37.907Z,2025-03-29T21:39:39Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5608176295,56,Center,5608176303,213,0.44,5608176297,140,63.6,5608176299,141,23.9,5608176301,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163415,558,1,2,75,27,83cpn99fh7ulkwe8nezy8a3mx,1,65.4,22.4,2025-03-29T21:39:39.285Z,2025-03-29T21:39:42Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5608176585,212,10.2,5608176587,213,5.55,5608176583,141,12.3,5608176579,56,Right,5608176581,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163459,559,1,2,75,30,83cpn99fh7ulkwe8nezy8a3mx,1,73.2,12.5,2025-03-29T21:39:42.725Z,2025-03-29T21:39:45Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5608176849,56,Right,5608176851,140,62.9,5608176853,141,13.7,5608176857,213,3.07,5608176855,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163537,560,1,2,75,33,83cpn99fh7ulkwe8nezy8a3mx,1,63.0,13.5,2025-03-29T21:39:45.509Z,2025-03-29T21:39:50Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5608177305,213,2.71,5608177301,141,25.6,5608177299,140,46.2,5608177303,212,19.5,5608177297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163569,561,1,2,75,38,83cpn99fh7ulkwe8nezy8a3mx,1,46.3,25.8,2025-03-29T21:39:50.725Z,2025-03-29T21:39:52Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608177495,213,5.71,5608177491,141,11.4,5608177493,212,18.2,5608177489,140,60.9,5608177487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163611,562,1,2,75,39,83cpn99fh7ulkwe8nezy8a3mx,1,62.7,11.7,2025-03-29T21:39:52.037Z,2025-03-29T21:39:55Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5608177691,212,7.3,5608177693,213,0.85,5608177685,56,Right,5608177689,141,19.8,5608177687,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163657,563,3,2,75,42,83cpn99fh7ulkwe8nezy8a3mx,1,69.6,26.8,2025-03-29T21:39:54.949Z,2025-03-29T22:08:17Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5608178017,233,645,5608177939,286,,5608177937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163625,645,45,2,75,42,b1rpb2ox52uxcmjrsnqd95pk5,0,30.4,73.2,2025-03-29T21:39:54.949Z,2025-03-29T22:08:18Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5608178027,233,563,5608177757,56,Back,5608177759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163747,564,1,2,75,44,83cpn99fh7ulkwe8nezy8a3mx,0,68.9,25.2,2025-03-29T21:39:57.181Z,2025-03-29T21:40:01Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5608178339,212,29.2,5608178337,141,22.8,5608178335,140,96.7,5608178341,213,6.23,5608178333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163737,646,56,2,75,49,b1rpb2ox52uxcmjrsnqd95pk5,1,0.8,76.4,2025-03-29T21:40:01.354Z,2025-03-29T21:40:01Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5608178303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793164033,565,5,2,75,50,83cpn99fh7ulkwe8nezy8a3mx,0,100.7,23.3,2025-03-29T21:40:02.826Z,2025-03-29T22:10:36Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5608180127,56,Center,5608180129,346,,5608180171,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163919,647,5,2,75,50,b1rpb2ox52uxcmjrsnqd95pk5,1,-0.7,76.7,2025-03-29T21:40:02.826Z,2025-03-29T22:10:35Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5608179313,56,Back,5608180143,233,565,5608179315,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163935,648,1,2,76,1,b1rpb2ox52uxcmjrsnqd95pk5,1,4.9,49.9,2025-03-29T21:40:14.210Z,2025-03-29T21:40:16Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5608179427,213,0.01,5608179419,56,Back,5608179425,212,18.6,5608179431,237,,5608179423,141,50.3,5608179417,124,,5608179421,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163951,649,1,2,76,3,b1rpb2ox52uxcmjrsnqd95pk5,1,20.2,49.4,2025-03-29T21:40:15.946Z,2025-03-29T21:40:19Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5608179617,56,Back,5608179619,140,9.8,5608179625,213,2.03,5608179621,141,82.0,5608179623,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163967,650,1,2,76,6,b1rpb2ox52uxcmjrsnqd95pk5,1,9.9,82.0,2025-03-29T21:40:19.081Z,2025-03-29T21:40:20Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5608179717,140,27.2,5608179719,141,79.6,5608179715,56,Back,5608179721,212,18.2,5608179723,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793163983,651,1,2,76,8,b1rpb2ox52uxcmjrsnqd95pk5,1,27.2,79.6,2025-03-29T21:40:20.497Z,2025-03-29T21:40:21Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,,5608179799,141,73.9,5608179801,212,4.3,5608179795,56,Back,5608179797,140,28.9,5608179803,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793164015,652,1,2,76,9,b1rpb2ox52uxcmjrsnqd95pk5,0,29.0,73.8,2025-03-29T21:40:21.297Z,2025-03-29T21:40:24Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5608180047,213,0.28,5608180045,212,31.2,5608180039,56,Left,5608180043,141,86.3,5608180041,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793164051,566,1,2,76,13,83cpn99fh7ulkwe8nezy8a3mx,1,36.1,14.0,2025-03-29T21:40:25.324Z,2025-03-29T21:40:26Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608180227,56,Right,5608180231,141,10.0,5608180235,213,6.17,5608180229,140,58.0,5608180233,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793164111,568,1,2,76,15,83cpn99fh7ulkwe8nezy8a3mx,1,58.2,9.1,2025-03-29T21:40:27.972Z,2025-03-29T21:40:30Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5608180549,213,0.00,5608180541,56,Right,5608180547,212,12.8,5608180545,141,9.1,5608180543,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793164181,569,1,2,76,18,83cpn99fh7ulkwe8nezy8a3mx,1,63.5,7.7,2025-03-29T21:40:30.549Z,2025-03-29T21:40:35Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5608180951,212,31.6,5608180945,56,Back,5608180953,213,3.03,5608180947,140,33.6,5608180949,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793164231,570,1,2,76,23,83cpn99fh7ulkwe8nezy8a3mx,1,31.3,16.1,2025-03-29T21:40:35.692Z,2025-03-29T21:40:37Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5608181215,56,Back,5608181229,213,2.45,5608181227,212,12.6,5608181225,141,27.9,5608181219,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793164317,571,1,2,76,25,83cpn99fh7ulkwe8nezy8a3mx,1,22.1,28.0,2025-03-29T21:40:37.252Z,2025-03-29T21:40:43Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608181727,141,13.7,5608181723,140,40.8,5608181729,212,21.9,5608181735,213,5.82,5608181721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793164453,572,1,2,76,30,83cpn99fh7ulkwe8nezy8a3mx,1,40.6,13.4,2025-03-29T21:40:43.041Z,2025-03-29T21:48:31Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5608182489,1,,5608182479,56,Right,5608182481,140,83.0,5608182487,213,0.02,5608182485,212,44.5,5608182483,141,15.0,5608182477,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793164613,573,1,2,76,34,83cpn99fh7ulkwe8nezy8a3mx,1,97.8,29.5,2025-03-29T21:40:46.940Z,2025-03-29T21:41:48Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,1.0,5608188657,154,,5608183321,141,41.3,5608188655,210,16,5608183315,195,,5608183317,56,Center,5608188659,22,,5608183323,212,11.2,5608183319,140,90.4,5608183325,213,2.34,,,,,,,,,,,,,,,,,,,,,,
2793165163,574,16,2,76,35,83cpn99fh7ulkwe8nezy8a3mx,1,92.6,40.1,2025-03-29T21:40:48.028Z,2025-03-30T02:07:15Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5608188719,55,573,5609156283,78,,5608188729,328,,5608186511,22,,5608188723,102,51.5,5608187485,374,2025-03-29 21:40:47.411,5608186521,56,Center,5608188725,103,4.4,5608188727,214,,5608188733,231,5608188717,154,,5608188715,29,,5608188731,230,99.5,5608187481,20,,5608187489,375,5608186517,17,48.0,76:35.164,,
2793166839,575,27,2,78,2,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T21:42:14.721Z,2025-03-29T22:10:39Z,,,,,5608322191,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793166123,653,27,2,78,2,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-29T21:42:14.721Z,2025-03-29T22:10:40Z,,,,,5608191561,53,62d3tsany7t5t2bwm4cx9pbai,5608191559,41,Injury,5608322221,233,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793166849,576,28,2,78,49,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T21:43:02.243Z,2025-03-29T22:10:40Z,,,,,5608322249,233,654,5608195643,55,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793167297,654,28,2,78,49,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-29T21:43:02.243Z,2025-03-29T22:10:40Z,,,,,5608322253,233,576,5608198025,55,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793167599,656,43,2,79,29,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-29T21:43:41.256Z,2025-03-29T21:58:58Z,,,,,5608279187,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793169241,673,1,2,79,30,b1rpb2ox52uxcmjrsnqd95pk5,1,50.4,50.1,2025-03-29T21:43:42.463Z,2025-03-29T21:45:15Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,,5608208609,141,50.7,5608208607,140,35.2,5608208605,56,Back,5608208615,279,G,5608208611,212,16.0,5608208613,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793167783,657,1,2,79,40,b1rpb2ox52uxcmjrsnqd95pk5,1,36.6,18.3,2025-03-29T21:43:52.856Z,2025-03-29T21:46:08Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5608200593,212,6.9,5608200591,141,12.8,5608200589,140,31.1,5608200587,56,Back,5608200595,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793169405,674,1,2,79,42,b1rpb2ox52uxcmjrsnqd95pk5,1,41.9,23.3,2025-03-29T21:43:54.584Z,2025-03-29T21:46:09Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608209683,213,5.83,5608209677,140,57.8,5608209681,212,18.6,5608209679,141,11.4,5608209675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793170465,682,1,2,79,45,b1rpb2ox52uxcmjrsnqd95pk5,1,44.8,10.3,2025-03-29T21:43:57.567Z,2025-03-29T21:48:07Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5608215765,140,45.4,5608215767,141,29.2,5608215769,212,12.9,5608215763,56,Back,5608215771,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793170841,687,1,2,79,45,b1rpb2ox52uxcmjrsnqd95pk5,1,35.2,20.0,2025-03-29T21:43:58.063Z,2025-03-29T21:46:51Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5608217747,141,14.6,5608217749,212,5.0,5608217751,213,3.97,5608217737,56,Back,5608217743,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793167901,658,1,2,79,47,b1rpb2ox52uxcmjrsnqd95pk5,1,31.9,23.3,2025-03-29T21:43:59.976Z,2025-03-29T21:47:51Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5608201217,212,12.1,5608201219,213,2.52,5608201215,141,33.6,5608201213,140,22.5,5608201211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793167935,659,1,2,79,47,b1rpb2ox52uxcmjrsnqd95pk5,1,21.9,34.5,2025-03-29T21:44:00.104Z,2025-03-29T21:44:02Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5608201413,212,16.8,5608201411,141,56.6,5608201407,56,Back,5608201409,140,14.8,5608201415,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793167963,660,1,2,79,49,b1rpb2ox52uxcmjrsnqd95pk5,1,14.8,56.6,2025-03-29T21:44:02.001Z,2025-03-29T21:44:03Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5608201601,140,28.6,5608201607,213,6.07,5608201605,212,14.8,5608201599,56,Back,5608201603,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793168011,661,4,2,79,53,b1rpb2ox52uxcmjrsnqd95pk5,1,27.7,61.8,2025-03-29T21:44:05.889Z,2025-03-29T22:08:06Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5608201919,56,Back,5608202089,233,577,5608201925,285,,5608201923,265,,5608201917,13,,5608201921,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793168041,577,4,2,79,53,83cpn99fh7ulkwe8nezy8a3mx,0,72.3,38.2,2025-03-29T21:44:05.890Z,2025-03-29T22:08:06Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5608202133,233,661,5608202073,152,,5608202071,56,Center,5608202077,286,,5608202075,265,,5608202069,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793168307,662,1,2,80,7,b1rpb2ox52uxcmjrsnqd95pk5,1,28.7,67.6,2025-03-29T21:44:20.160Z,2025-03-29T21:44:22Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5608203409,140,30.3,5608203447,189,,5608203411,141,53.9,5608203415,213,4.89,5608203405,152,,5608203407,56,Back,5608203413,212,9.5,5608203403,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2793168345,663,1,2,80,11,b1rpb2ox52uxcmjrsnqd95pk5,0,30.3,53.9,2025-03-29T21:44:23.818Z,2025-03-29T21:44:24Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5608203633,56,Center,5608203637,141,50.6,5608203635,140,68.3,5608203641,213,6.23,5608203631,157,,5608203639,212,40.0,5608203643,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793168451,578,1,2,80,15,83cpn99fh7ulkwe8nezy8a3mx,1,24.2,50.4,2025-03-29T21:44:27.682Z,2025-03-29T21:44:29Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5608204233,212,15.3,5608204235,213,1.61,5608204229,140,23.6,5608204231,141,72.9,5608204225,3,,5608204227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
