id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2793062787,573,1,2,66,5,5h878vnmkbuy2ummddprusxgq,1,67.4,34.5,2025-03-29T19:31:07.836Z,2025-03-29T19:31:13Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607616921,140,70.0,5607616923,141,23.0,5607616927,213,5.05,5607616919,56,Center,5607616925,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793062797,574,1,2,66,6,5h878vnmkbuy2ummddprusxgq,1,70.0,23.0,2025-03-29T19:31:09.371Z,2025-03-29T19:31:13Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607616993,213,0.63,5607616989,141,33.3,5607616985,56,Center,5607616991,212,11.9,5607616987,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793062799,575,1,2,66,7,5h878vnmkbuy2ummddprusxgq,0,79.2,33.3,2025-03-29T19:31:10.420Z,2025-03-29T19:31:14Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607617007,141,42.4,5607617003,140,77.7,5607617001,56,Center,5607617009,212,6.4,5607617011,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793062791,520,61,2,66,10,2n3wgr89m7jl8tmioemit2pgq,0,35.7,71.5,2025-03-29T19:31:13.468Z,2025-03-29T19:31:13Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5607616943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793062817,576,13,2,66,11,5h878vnmkbuy2ummddprusxgq,1,77.2,35.2,2025-03-29T19:31:14.020Z,2025-03-29T20:50:37Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607617745,102,61.2,5607617103,22,,5607617753,458,,5607617743,77,,5607617105,18,,5607617755,230,98.1,5607993621,113,,5607617747,103,51.4,5607617749,215,5607617497,72,,5607617107,56,Center,5607617751,328,5607617757,231,47.8,,,,,,,,,,,,,,,,,
2793062931,521,5,2,66,12,2n3wgr89m7jl8tmioemit2pgq,1,-0.7,42.0,2025-03-29T19:31:15.516Z,2025-03-29T20:33:42Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5607617789,346,,5607617787,56,Back,5607617799,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793062885,577,5,2,66,12,5h878vnmkbuy2ummddprusxgq,0,100.7,58.0,2025-03-29T19:31:15.516Z,2025-03-29T20:33:42Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607617471,346,,5607617469,56,Center,5607617819,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063015,522,1,2,66,21,2n3wgr89m7jl8tmioemit2pgq,1,4.6,49.3,2025-03-29T19:31:23.691Z,2025-03-29T19:31:30Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5607618331,212,9.5,5607618323,124,,5607618337,237,,5607618329,141,37.6,5607618325,56,Back,5607618333,213,5.29,5607618327,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063085,523,1,2,66,28,2n3wgr89m7jl8tmioemit2pgq,1,27.5,21.0,2025-03-29T19:31:30.699Z,2025-03-29T19:31:35Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607618643,141,65.4,5607618639,56,Back,5607618647,213,1.84,5607618645,212,31.3,5607618641,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063121,524,1,2,66,32,2n3wgr89m7jl8tmioemit2pgq,1,21.2,65.4,2025-03-29T19:31:35.051Z,2025-03-29T19:31:38Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607618873,212,20.1,5607618871,141,90.8,5607618869,140,31.0,5607618875,213,1.03,5607618867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063219,525,1,2,66,35,2n3wgr89m7jl8tmioemit2pgq,1,31.1,90.8,2025-03-29T19:31:38.131Z,2025-03-29T19:31:45Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607619473,56,Back,5607619477,141,69.4,5607619475,140,25.7,5607619483,213,4.34,5607619479,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063263,526,1,2,66,42,2n3wgr89m7jl8tmioemit2pgq,0,28.3,69.1,2025-03-29T19:31:45.123Z,2025-03-29T19:31:48Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607619681,56,Left,5607619677,155,,5607619689,213,0.44,5607619685,141,100.0,5607619691,1,,5607619683,140,71.7,5607619687,212,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063267,527,5,2,66,45,2n3wgr89m7jl8tmioemit2pgq,0,75.1,101.0,2025-03-29T19:31:48.332Z,2025-03-29T20:33:43Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607619713,56,Left,5607620845,233,578,5607619715,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063447,578,5,2,66,45,5h878vnmkbuy2ummddprusxgq,1,24.9,-1.0,2025-03-29T19:31:48.332Z,2025-03-29T20:33:42Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607620745,56,Back,5607620795,233,527,5607620747,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063509,579,1,2,66,57,5h878vnmkbuy2ummddprusxgq,1,22.3,0.0,2025-03-29T19:32:00.563Z,2025-03-29T19:32:04Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607621119,213,0.25,5607621109,107,,5607621111,56,Back,5607621117,212,21.8,5607621121,1,,5607621115,141,6.7,5607621113,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063547,580,1,2,67,1,5h878vnmkbuy2ummddprusxgq,1,43.0,5.6,2025-03-29T19:32:04.253Z,2025-03-29T19:32:07Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5607621349,212,29.7,5607621341,155,,5607621347,141,23.3,5607621345,140,68.9,5607621343,56,Center,5607621351,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063553,581,61,2,67,4,5h878vnmkbuy2ummddprusxgq,0,69.8,23.7,2025-03-29T19:32:07.421Z,2025-03-29T19:32:07Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5607621363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063675,529,1,2,67,8,2n3wgr89m7jl8tmioemit2pgq,1,10.2,62.3,2025-03-29T19:32:10.986Z,2025-03-29T19:32:16Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5607622021,56,Back,5607622029,213,6.25,5607622025,141,61.1,5607622019,123,,5607622023,140,34.9,5607622027,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063687,530,1,2,67,13,2n3wgr89m7jl8tmioemit2pgq,0,34.7,64.5,2025-03-29T19:32:16.195Z,2025-03-29T19:32:16Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5607622119,213,5.30,5607622101,56,Back,5607622111,141,46.7,5607622107,140,42.3,5607622115,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063717,582,8,2,67,16,5h878vnmkbuy2ummddprusxgq,1,56.4,92.3,2025-03-29T19:32:19.276Z,2025-03-29T19:32:19Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607622271,56,Left,5607622287,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063763,583,1,2,67,17,5h878vnmkbuy2ummddprusxgq,1,56.4,92.3,2025-03-29T19:32:20.124Z,2025-03-29T19:32:22Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607622455,212,18.2,5607622453,141,92.9,5607622449,56,Back,5607622457,213,3.12,5607622451,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063815,584,1,2,67,19,5h878vnmkbuy2ummddprusxgq,1,38.9,92.9,2025-03-29T19:32:21.876Z,2025-03-29T19:32:25Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607622725,56,Back,5607622743,213,5.31,5607622735,141,81.1,5607622739,212,9.7,5607622731,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063839,585,1,2,67,22,5h878vnmkbuy2ummddprusxgq,1,40.0,83.2,2025-03-29T19:32:25.100Z,2025-03-29T19:32:27Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5607622865,56,Back,5607622867,140,46.2,5607622871,212,9.6,5607622869,141,93.6,5607622873,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063903,586,1,2,67,24,5h878vnmkbuy2ummddprusxgq,1,44.6,93.3,2025-03-29T19:32:27.572Z,2025-03-29T19:32:31Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607623199,213,4.43,5607623187,56,Back,5607623191,141,76.9,5607623189,140,41.5,5607623193,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063925,587,1,2,67,28,5h878vnmkbuy2ummddprusxgq,1,46.3,75.0,2025-03-29T19:32:30.827Z,2025-03-29T19:32:32Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607623315,141,74.2,5607623317,212,13.2,5607623311,56,Center,5607623319,213,6.24,5607623313,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793063951,588,1,2,67,29,5h878vnmkbuy2ummddprusxgq,1,58.9,74.2,2025-03-29T19:32:31.988Z,2025-03-29T19:32:34Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5607623401,140,58.4,5607623403,141,63.7,5607623407,213,4.64,5607623405,212,7.2,5607623399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064039,589,1,2,67,31,5h878vnmkbuy2ummddprusxgq,1,57.0,62.7,2025-03-29T19:32:34.139Z,2025-03-29T19:32:41Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5607624043,212,41.1,5607624039,141,10.0,5607624047,213,5.22,5607624035,56,Right,5607624037,140,76.2,5607624049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064097,590,1,2,67,38,5h878vnmkbuy2ummddprusxgq,1,71.4,31.9,2025-03-29T19:32:41.404Z,2025-03-29T19:32:45Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5607624307,140,81.6,5607624313,213,6.24,5607624305,56,Center,5607624309,141,31.2,5607624311,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793091661,804,1,2,67,40,5h878vnmkbuy2ummddprusxgq,1,84.4,35.1,2025-03-29T19:32:42.606Z,2025-03-29T20:04:42Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607779185,141,24.6,5607779183,140,85.7,5607779187,212,7.3,5607779181,56,Center,5607779189,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064117,591,1,2,67,42,5h878vnmkbuy2ummddprusxgq,0,86.8,25.9,2025-03-29T19:32:44.844Z,2025-03-29T20:04:49Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607624407,155,,5607624415,212,16.9,5607624417,213,1.26,5607624409,56,Center,5607624411,140,91.7,5607624403,2,,5607624413,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064137,531,12,2,67,43,2n3wgr89m7jl8tmioemit2pgq,1,9.7,52.5,2025-03-29T19:32:46.563Z,2025-03-29T19:32:48Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607624491,140,13.0,5607624523,15,,5607624495,212,7.9,5607624497,213,1.12,5607624489,56,Back,5607624493,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064171,532,12,2,67,46,2n3wgr89m7jl8tmioemit2pgq,1,19.2,62.0,2025-03-29T19:32:48.746Z,2025-03-29T19:33:08Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5607624719,212,8.4,5607626797,15,,5607624721,213,3.08,5607624717,141,62.8,5607624713,56,Back,5607624715,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064183,533,43,2,67,46,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-29T19:32:49.076Z,2025-03-29T19:32:52Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5607625015,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064287,593,1,2,67,48,5h878vnmkbuy2ummddprusxgq,1,56.7,81.7,2025-03-29T19:32:51.292Z,2025-03-29T20:16:13Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5607625363,213,0.43,5607625361,212,14.1,5607625357,140,68.9,5607625355,56,Left,5607625359,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064239,592,1,2,67,49,5h878vnmkbuy2ummddprusxgq,0,67.3,50.4,2025-03-29T19:32:51.964Z,2025-03-29T19:32:54Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5607625203,233,534,5607625037,157,,5607625041,140,69.7,5607625047,213,0.05,5607625039,56,Center,5607625045,212,2.5,5607625207,286,,5607625043,141,50.6,5607625051,1,5607625201,236,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064251,534,74,2,67,49,2n3wgr89m7jl8tmioemit2pgq,1,42.0,55.7,2025-03-29T19:32:51.965Z,2025-03-29T21:11:00Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5607625255,233,592,5607625135,285,,5607625133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064331,594,1,2,67,52,5h878vnmkbuy2ummddprusxgq,1,67.9,89.9,2025-03-29T19:32:55.220Z,2025-03-29T19:32:57Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607625599,141,87.5,5607625597,140,78.8,5607625601,212,11.6,5607625595,56,Left,5607625603,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064359,595,1,2,67,55,5h878vnmkbuy2ummddprusxgq,0,78.8,87.5,2025-03-29T19:32:57.724Z,2025-03-29T19:33:04Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5607625803,140,79.5,5607625807,212,0.7,5607625805,141,87.5,5607625811,213,0.00,5607625799,168,,5607625801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064405,535,61,2,67,57,2n3wgr89m7jl8tmioemit2pgq,1,23.6,24.3,2025-03-29T19:33:00.249Z,2025-03-29T19:33:56Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607626067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064423,536,4,2,67,58,2n3wgr89m7jl8tmioemit2pgq,1,23.4,16.8,2025-03-29T19:33:00.747Z,2025-03-29T20:16:00Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607626257,285,,5607834261,294,,5607626305,233,596,5607626251,152,,5607626243,13,,5607626247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064399,596,4,2,67,58,5h878vnmkbuy2ummddprusxgq,0,76.6,83.2,2025-03-29T19:33:00.748Z,2025-03-29T19:33:08Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5607626169,56,Left,5607626175,286,,5607626167,294,,5607626343,233,536,5607626163,13,,5607626173,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793064983,537,1,2,68,32,2n3wgr89m7jl8tmioemit2pgq,1,34.4,11.7,2025-03-29T19:33:35.482Z,2025-03-29T20:16:29Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607836553,152,,5607629313,140,25.1,5607629311,56,Back,5607629319,213,2.33,5607629315,141,26.8,5607836551,5,,5607629317,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065027,538,1,2,68,33,2n3wgr89m7jl8tmioemit2pgq,1,25.1,26.8,2025-03-29T19:33:36.130Z,2025-03-29T20:00:08Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607629595,140,23.0,5607629601,213,1.69,5607629597,141,54.0,5607629593,56,Back,5607629599,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065241,539,1,2,68,37,2n3wgr89m7jl8tmioemit2pgq,1,26.9,66.1,2025-03-29T19:33:40.602Z,2025-03-29T19:33:52Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607630769,140,29.0,5607630781,213,4.86,5607630767,56,Back,5607630777,212,14.6,5607630773,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065303,540,1,2,68,49,2n3wgr89m7jl8tmioemit2pgq,1,30.1,29.2,2025-03-29T19:33:52.101Z,2025-03-29T19:33:55Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607631135,141,50.4,5607631139,212,14.4,5607631133,140,30.2,5607631129,56,Back,5607631143,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065335,541,1,2,68,53,2n3wgr89m7jl8tmioemit2pgq,1,34.3,64.5,2025-03-29T19:33:56.594Z,2025-03-29T19:33:57Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607631337,141,38.3,5607631333,56,Back,5607631341,213,4.68,5607631335,140,33.8,5607631339,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065385,542,1,2,68,54,2n3wgr89m7jl8tmioemit2pgq,1,33.8,38.3,2025-03-29T19:33:57.339Z,2025-03-29T19:34:00Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607631631,213,1.49,5607631623,56,Back,5607631629,212,12.8,5607631625,140,34.8,5607631627,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065419,543,1,2,68,57,2n3wgr89m7jl8tmioemit2pgq,1,34.0,66.6,2025-03-29T19:34:00.074Z,2025-03-29T19:34:03Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607631845,140,55.5,5607631847,141,88.1,5607631849,212,26.9,5607631851,213,0.57,5607631843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065439,544,1,2,69,0,2n3wgr89m7jl8tmioemit2pgq,0,55.5,88.1,2025-03-29T19:34:03.499Z,2025-03-29T19:34:04Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607631971,141,80.6,5607631969,140,78.7,5607631975,213,6.08,5607631965,155,,5607631967,56,Left,5607631973,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065461,597,8,2,69,2,5h878vnmkbuy2ummddprusxgq,1,19.6,20.3,2025-03-29T19:34:05.301Z,2025-03-29T19:34:05Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5607632141,15,,5607632091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065579,545,5,2,69,6,2n3wgr89m7jl8tmioemit2pgq,1,45.8,101.4,2025-03-29T19:34:09.342Z,2025-03-29T20:33:43Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607632703,347,,5607632715,233,598,5607632701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065521,598,5,2,69,6,5h878vnmkbuy2ummddprusxgq,0,54.2,-1.4,2025-03-29T19:34:09.342Z,2025-03-29T20:33:43Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5607632771,233,545,5607632415,347,,5607632413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065607,546,1,2,69,10,2n3wgr89m7jl8tmioemit2pgq,1,40.4,100.0,2025-03-29T19:34:13.027Z,2025-03-29T19:34:14Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607632831,212,17.8,5607632823,107,,5607632829,141,79.7,5607632827,140,30.8,5607632833,213,4.11,5607632825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065675,547,1,2,69,11,2n3wgr89m7jl8tmioemit2pgq,1,30.8,79.7,2025-03-29T19:34:14.266Z,2025-03-29T19:34:18Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607633235,213,4.75,5607633227,56,Back,5607633233,212,21.6,5607633231,141,47.9,5607633229,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065733,548,1,2,69,15,2n3wgr89m7jl8tmioemit2pgq,1,31.1,38.8,2025-03-29T19:34:18.250Z,2025-03-29T19:34:22Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607633607,56,Back,5607633615,212,13.6,5607633619,213,4.93,5607633609,140,33.9,5607633611,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065739,549,4,2,69,19,2n3wgr89m7jl8tmioemit2pgq,1,58.7,11.2,2025-03-29T19:34:22.163Z,2025-03-29T19:34:26Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607633801,286,,5607633799,152,,5607633823,233,599,5607633793,13,,5607633797,56,Right,5607633795,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793065725,599,4,2,69,19,5h878vnmkbuy2ummddprusxgq,0,41.3,88.8,2025-03-29T19:34:22.164Z,2025-03-29T20:16:03Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5607633691,56,Back,5607633871,233,549,5607633689,13,,5607633695,152,,5607834531,295,,5607633703,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793066089,550,1,2,69,37,2n3wgr89m7jl8tmioemit2pgq,1,61.8,18.8,2025-03-29T19:34:40.074Z,2025-03-29T19:34:42Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607635529,140,57.5,5607635517,5,,5607635521,152,,5607635525,56,Center,5607635539,212,6.8,5607635541,213,2.30,5607635535,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793066223,551,1,2,69,39,2n3wgr89m7jl8tmioemit2pgq,1,57.6,26.2,2025-03-29T19:34:42.178Z,2025-03-29T19:34:47Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5607636251,140,56.0,5607636257,213,1.68,5607636253,141,48.8,5607636249,56,Center,5607636255,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793066309,552,1,2,69,45,2n3wgr89m7jl8tmioemit2pgq,1,53.1,66.4,2025-03-29T19:34:47.785Z,2025-03-29T19:34:52Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607636711,212,27.0,5607636709,141,87.2,5607636707,140,75.0,5607636713,213,0.55,5607636705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793066399,553,1,2,69,49,2n3wgr89m7jl8tmioemit2pgq,1,75.1,89.3,2025-03-29T19:34:52.178Z,2025-03-29T19:34:56Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607637143,140,60.1,5607637147,212,16.8,5607637145,141,80.5,5607637149,213,3.50,5607637141,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793066449,554,1,2,69,53,2n3wgr89m7jl8tmioemit2pgq,1,60.3,80.5,2025-03-29T19:34:55.857Z,2025-03-29T19:34:58Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607637411,141,50.3,5607637409,140,48.0,5607637415,212,24.3,5607637407,56,Back,5607637417,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793066531,555,1,2,69,55,2n3wgr89m7jl8tmioemit2pgq,1,48.0,50.6,2025-03-29T19:34:58.426Z,2025-03-29T19:35:02Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607637891,140,53.9,5607637897,213,4.96,5607637893,141,15.3,5607637889,56,Right,5607637895,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793066563,556,1,2,69,59,2n3wgr89m7jl8tmioemit2pgq,1,48.4,23.0,2025-03-29T19:35:02.001Z,2025-03-29T19:35:03Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607638093,56,Back,5607638105,213,2.34,5607638103,212,11.5,5607638095,140,40.8,5607638099,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793066635,557,1,2,70,1,2n3wgr89m7jl8tmioemit2pgq,1,40.9,35.1,2025-03-29T19:35:03.753Z,2025-03-29T19:35:09Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607638545,56,Back,5607638551,141,20.6,5607638553,212,10.1,5607638549,140,38.8,5607638555,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793066683,558,1,2,70,6,2n3wgr89m7jl8tmioemit2pgq,0,38.3,15.6,2025-03-29T19:35:08.844Z,2025-03-29T19:35:13Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607638817,140,78.0,5607638821,212,41.7,5607638815,56,Right,5607638819,141,17.7,5607638825,1,,5607638813,155,,5607638823,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793066687,600,44,2,70,8,5h878vnmkbuy2ummddprusxgq,1,20.5,83.8,2025-03-29T19:35:11.484Z,2025-03-29T20:15:34Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5607639081,233,559,5607638843,285,,5607638841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
