id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2812314181,578,1,2,76,5,6597wqy6gmpv3zjx7rp8cdj46,1,59.0,85.0,2025-05-10T00:42:48.807Z,2025-05-10T00:42:55Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5713806849,212,11.3,5713806851,213,5.37,5713806843,56,Center,5713806847,141,71.8,5713806845,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314195,579,1,2,76,11,6597wqy6gmpv3zjx7rp8cdj46,1,66.3,77.9,2025-05-10T00:42:54.837Z,2025-05-10T00:42:56Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5713806929,140,59.1,5713806933,212,7.6,5713806931,141,77.6,5713806935,213,3.17,5713806927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314217,580,1,2,76,12,6597wqy6gmpv3zjx7rp8cdj46,0,59.1,77.6,2025-05-10T00:42:56.301Z,2025-05-10T17:53:16Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5713807039,213,5.50,5713807035,141,58.7,5713807037,212,18.3,5713807031,56,Center,5713807033,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314223,585,61,2,76,15,cf5r1qpotp6n5i3vdchsp2en1,0,33.8,27.3,2025-05-10T00:42:58.492Z,2025-05-10T17:53:21Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713807067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314261,581,1,2,76,20,6597wqy6gmpv3zjx7rp8cdj46,1,63.2,66.0,2025-05-10T00:43:03.772Z,2025-05-10T00:43:05Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5713807227,140,71.0,5713807225,56,Center,5713807229,141,49.9,5713807233,213,5.35,5713807231,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314293,582,1,2,76,21,6597wqy6gmpv3zjx7rp8cdj46,1,70.7,47.9,2025-05-10T00:43:05.372Z,2025-05-10T00:43:10Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713807437,140,85.3,5713807435,56,Right,5713807443,213,5.34,5713807441,212,26.1,5713807439,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314303,583,1,2,76,26,6597wqy6gmpv3zjx7rp8cdj46,0,93.9,24.9,2025-05-10T00:43:10.428Z,2025-05-10T17:53:34Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5716564267,20,,5716564265,224,,5713807501,140,96.2,5713807507,213,1.45,5713807503,141,54.5,5713807505,212,20.3,5713807495,2,,5713807497,155,,5713807499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314321,586,12,2,76,28,cf5r1qpotp6n5i3vdchsp2en1,1,4.4,54.5,2025-05-10T00:43:11.843Z,2025-05-10T17:53:38Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5713807623,167,,5713807609,212,43.2,5713807611,213,5.20,5713807603,56,Back,5713807607,141,0.0,5713807605,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314421,584,5,2,76,31,6597wqy6gmpv3zjx7rp8cdj46,1,77.9,101.6,2025-05-10T00:43:15.207Z,2025-05-10T01:16:09Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713808099,347,,5713808097,56,Left,5713808129,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314325,587,5,2,76,31,cf5r1qpotp6n5i3vdchsp2en1,0,22.1,-1.6,2025-05-10T00:43:15.207Z,2025-05-10T01:16:10Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5713808165,233,584,5713807619,347,,5713807617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314477,585,1,2,77,0,6597wqy6gmpv3zjx7rp8cdj46,0,81.5,100.0,2025-05-10T00:43:44.196Z,2025-05-10T00:43:46Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713808417,107,,5713808429,1,,5713808419,56,Center,5713808421,140,92.9,5713808427,213,5.06,5713808423,141,53.1,5713808425,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314487,589,12,2,77,5,cf5r1qpotp6n5i3vdchsp2en1,1,9.4,43.9,2025-05-10T00:43:48.917Z,2025-05-10T00:43:53Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713808477,56,Back,5713808485,213,5.84,5713808491,15,,5713808481,141,31.3,5713808483,212,19.8,5713808479,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314501,586,1,2,77,6,6597wqy6gmpv3zjx7rp8cdj46,1,70.2,63.0,2025-05-10T00:43:49.845Z,2025-05-10T17:54:26Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5713808577,213,1.04,5713808573,141,80.2,5713808569,56,Left,5713808571,140,76.8,5713808575,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314507,587,1,2,77,7,6597wqy6gmpv3zjx7rp8cdj46,0,78.4,87.7,2025-05-10T00:43:50.596Z,2025-05-10T17:54:05Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5716566687,20,,5716566685,223,,5713808607,56,Center,5713808603,2,,5713808609,140,87.8,5713808613,212,20.0,5713808611,141,62.2,5713808615,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314533,591,1,2,77,10,cf5r1qpotp6n5i3vdchsp2en1,1,23.5,27.6,2025-05-10T00:43:53.821Z,2025-05-10T00:43:55Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5713808753,140,39.2,5713808757,212,16.5,5713808751,56,Back,5713808755,141,26.4,5713808759,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314537,592,1,2,77,12,cf5r1qpotp6n5i3vdchsp2en1,0,39.2,24.0,2025-05-10T00:43:55.485Z,2025-05-10T00:43:57Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5713808823,286,,5713808777,140,41.4,5713808819,233,588,5713808775,56,Back,5713808783,213,5.54,5713808781,212,3.1,5713808779,141,20.9,5713808817,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314541,588,74,2,77,12,6597wqy6gmpv3zjx7rp8cdj46,1,64.7,69.6,2025-05-10T00:43:55.486Z,2025-05-10T01:16:41Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5713808807,285,,5713808805,56,Center,5713808857,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314563,589,61,2,77,15,6597wqy6gmpv3zjx7rp8cdj46,0,66.1,65.7,2025-05-10T00:43:58.997Z,2025-05-10T17:54:37Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5713808961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314567,593,3,2,77,16,cf5r1qpotp6n5i3vdchsp2en1,0,37.1,30.7,2025-05-10T00:44:00.116Z,2025-05-10T17:54:41Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5713808967,56,Back,5713815955,233,624,5713808969,286,,5716569675,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315909,624,7,2,77,16,6597wqy6gmpv3zjx7rp8cdj46,1,62.9,69.3,2025-05-10T00:44:00.117Z,2025-05-10T17:54:44Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713815935,233,593,5716569845,178,,5713815601,56,Center,5716569843,384,,5713815603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314609,590,1,2,77,19,6597wqy6gmpv3zjx7rp8cdj46,1,67.5,64.6,2025-05-10T00:44:02.533Z,2025-05-10T17:54:59Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,1.0,,5713809199,140,70.8,5713810301,210,15,5713809197,56,Center,5713809203,212,14.8,5713809201,141,43.4,5713809205,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314619,592,15,2,77,22,6597wqy6gmpv3zjx7rp8cdj46,1,75.6,40.1,2025-05-10T00:44:05.589Z,2025-05-10T17:55:28Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713810317,147,42.8,5713810311,102,46.7,5713810319,230,97.5,5716572427,215,,5713810307,55,590,5713810155,82,,5713810327,233,594,5713810321,231,47.1,5713809245,56,Center,5713809243,18,5713810313,103,19,5713810315,146,,85.5,5713810305,29,5713810151,20,,,5716573381,80,,5713809241,22,,,,,,,
2812314625,594,10,2,77,22,cf5r1qpotp6n5i3vdchsp2en1,1,18.5,60.1,2025-05-10T00:44:05.689Z,2025-05-10T18:31:14Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5713809275,94,,5713809277,56,Back,5713810347,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314719,593,15,2,77,32,6597wqy6gmpv3zjx7rp8cdj46,1,77.5,34.6,2025-05-10T00:44:16.360Z,2025-05-10T17:55:43Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713810029,458,,5713809761,22,,5713809909,72,,5713810047,233,595,5713810033,147,48.9,5713810027,215,,5713810021,78,,5713809763,18,,5713809765,56,Center,5713810031,146,5713810023,102,51.6,5713810025,103,97.6,10.1,,,,,,,,,,,,,,,,,,
2812314727,595,10,2,77,32,cf5r1qpotp6n5i3vdchsp2en1,1,4.7,52.8,2025-05-10T00:44:16.460Z,2025-05-10T17:55:47Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5713810059,233,593,5713809813,56,Back,5713809809,182,,5716575037,180,,5716575043,376,,5716575035,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314747,596,52,2,77,35,cf5r1qpotp6n5i3vdchsp2en1,1,4.7,52.8,2025-05-10T00:44:18.796Z,2025-05-10T17:55:49Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5716575247,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314807,597,1,2,77,38,cf5r1qpotp6n5i3vdchsp2en1,1,12.3,49.9,2025-05-10T00:44:21.991Z,2025-05-10T00:44:29Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5713810255,123,,5713810257,56,Back,5713810265,213,6.22,5713810261,141,47.9,5713810263,212,22.8,5713810259,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314811,598,1,2,77,45,cf5r1qpotp6n5i3vdchsp2en1,0,44.0,49.6,2025-05-10T00:44:29.317Z,2025-05-10T00:44:29Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5713810273,56,Back,5713810277,141,63.0,5713810281,213,1.75,5713810275,140,42.4,5713810279,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314839,595,1,2,77,48,6597wqy6gmpv3zjx7rp8cdj46,1,63.5,33.6,2025-05-10T00:44:32.331Z,2025-05-10T00:44:33Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713810421,213,2.21,5713810419,212,12.4,5713810415,140,56.5,5713810413,56,Center,5713810417,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314853,596,1,2,77,50,6597wqy6gmpv3zjx7rp8cdj46,1,56.5,48.2,2025-05-10T00:44:33.637Z,2025-05-10T00:44:36Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713810467,140,59.6,5713810465,56,Center,5713810473,213,1.34,5713810469,141,68.5,5713810471,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314865,597,1,2,77,52,6597wqy6gmpv3zjx7rp8cdj46,1,60.1,69.6,2025-05-10T00:44:35.891Z,2025-05-10T00:44:38Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5713810519,213,1.31,5713810511,56,Left,5713810517,212,13.9,5713810513,140,63.5,5713810515,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314887,598,1,2,77,54,6597wqy6gmpv3zjx7rp8cdj46,1,64.2,86.0,2025-05-10T00:44:38.035Z,2025-05-10T00:44:41Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5713810629,212,10.0,5713810623,56,Center,5713810627,141,73.5,5713810625,140,59.1,5713810631,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314903,599,1,2,77,57,6597wqy6gmpv3zjx7rp8cdj46,1,62.7,70.5,2025-05-10T00:44:40.835Z,2025-05-10T00:44:43Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713810715,141,57.0,5713810717,212,18.9,5713810713,140,47.0,5713810711,56,Back,5713810719,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314915,600,1,2,77,59,6597wqy6gmpv3zjx7rp8cdj46,1,47.0,57.0,2025-05-10T00:44:43.035Z,2025-05-10T00:44:45Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713810783,212,10.4,5713810781,141,49.7,5713810785,213,5.79,5713810779,140,55.7,5713810777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314935,601,1,2,78,1,6597wqy6gmpv3zjx7rp8cdj46,1,55.8,49.0,2025-05-10T00:44:44.908Z,2025-05-10T00:44:47Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5713810883,140,46.9,5713810891,213,4.04,5713810887,141,31.6,5713810889,212,15.1,5713810877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314949,602,1,2,78,3,6597wqy6gmpv3zjx7rp8cdj46,1,47.5,29.5,2025-05-10T00:44:47.131Z,2025-05-10T00:44:49Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713810945,212,23.9,5713810943,141,32.8,5713810947,213,0.09,5713810941,140,70.2,5713810939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314961,603,1,2,78,5,6597wqy6gmpv3zjx7rp8cdj46,1,70.2,33.0,2025-05-10T00:44:48.931Z,2025-05-10T00:44:51Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713810995,213,4.47,5713810991,212,16.5,5713810987,141,9.4,5713810983,140,66.4,5713810981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812314985,604,1,2,78,7,6597wqy6gmpv3zjx7rp8cdj46,1,65.7,9.5,2025-05-10T00:44:50.907Z,2025-05-10T00:44:52Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713811067,56,Right,5713811075,213,2.28,5713811073,212,8.6,5713811071,141,19.1,5713811069,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315005,605,1,2,78,9,6597wqy6gmpv3zjx7rp8cdj46,1,61.2,19.4,2025-05-10T00:44:52.699Z,2025-05-10T00:44:56Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5713811165,140,39.8,5713811163,56,Back,5713811167,141,24.3,5713811169,212,22.7,5713811171,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315011,606,1,2,78,12,6597wqy6gmpv3zjx7rp8cdj46,1,39.8,24.4,2025-05-10T00:44:56.035Z,2025-05-10T00:44:57Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713811211,213,0.20,5713811209,212,18.9,5713811205,140,57.5,5713811207,141,29.8,5713811203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315017,607,1,2,78,13,6597wqy6gmpv3zjx7rp8cdj46,1,57.5,29.8,2025-05-10T00:44:57.019Z,2025-05-10T00:44:58Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5713811247,213,2.44,5713811241,140,53.6,5713811243,141,34.9,5713811245,212,5.4,5713811239,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315031,608,1,2,78,14,6597wqy6gmpv3zjx7rp8cdj46,1,53.6,34.9,2025-05-10T00:44:57.931Z,2025-05-10T00:45:00Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713811321,213,5.59,5713811319,212,17.5,5713811317,141,18.5,5713811313,140,66.5,5713811309,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315043,609,1,2,78,16,6597wqy6gmpv3zjx7rp8cdj46,1,66.8,17.6,2025-05-10T00:45:00.195Z,2025-05-10T00:45:01Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713811379,56,Center,5713811381,140,64.4,5713811387,213,1.95,5713811383,141,26.8,5713811385,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315049,610,1,2,78,17,6597wqy6gmpv3zjx7rp8cdj46,1,64.4,26.8,2025-05-10T00:45:01.027Z,2025-05-10T00:45:02Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713811411,56,Right,5713811417,212,15.5,5713811413,140,74.3,5713811415,141,9.8,5713811419,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315077,611,1,2,78,19,6597wqy6gmpv3zjx7rp8cdj46,1,73.7,10.0,2025-05-10T00:45:02.650Z,2025-05-10T00:45:07Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713811559,140,90.0,5713811561,141,14.6,5713811563,212,17.4,5713811565,213,0.18,5713811557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315083,612,1,2,78,24,6597wqy6gmpv3zjx7rp8cdj46,0,93.6,12.3,2025-05-10T00:45:07.715Z,2025-05-10T00:45:09Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5713811669,286,,5713811591,140,88.2,5713811593,141,11.6,5713811597,213,3.23,5713811595,212,5.7,5713811665,233,599,5713811663,236,,5713811589,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315095,599,74,2,78,24,cf5r1qpotp6n5i3vdchsp2en1,1,15.2,90.0,2025-05-10T00:45:07.716Z,2025-05-10T01:16:41Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5713811683,233,612,5713811655,56,Back,5713811657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315099,600,5,2,78,26,cf5r1qpotp6n5i3vdchsp2en1,0,17.2,101.0,2025-05-10T00:45:09.483Z,2025-05-10T01:16:10Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5713811701,56,Back,5713811703,347,,5713812695,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315291,613,5,2,78,26,6597wqy6gmpv3zjx7rp8cdj46,1,82.8,-1.0,2025-05-10T00:45:09.483Z,2025-05-10T00:45:37Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5713812627,347,,5713812625,56,Right,5713812663,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315317,614,1,2,78,52,6597wqy6gmpv3zjx7rp8cdj46,1,88.5,0.0,2025-05-10T00:45:36.083Z,2025-05-10T00:45:39Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713812747,107,,5713812773,1,,5713812769,213,1.34,5713812751,56,Center,5713812755,140,94.5,5713812761,141,37.6,5713812765,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315323,615,44,2,78,54,6597wqy6gmpv3zjx7rp8cdj46,1,88.6,36.1,2025-05-10T00:45:37.826Z,2025-05-10T17:56:56Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713812795,286,,5713812849,233,601,5713812793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315327,601,44,2,78,54,cf5r1qpotp6n5i3vdchsp2en1,0,11.4,63.9,2025-05-10T00:45:37.827Z,2025-05-10T17:56:57Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5713812865,233,615,5713812817,56,Back,5713812819,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315329,616,1,2,78,54,6597wqy6gmpv3zjx7rp8cdj46,0,92.9,38.0,2025-05-10T00:45:38.155Z,2025-05-10T17:57:09Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713812825,3,,5713812827,56,Center,5713812829,140,92.9,5713812833,212,12.8,5713812831,141,56.8,5713812835,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315337,602,12,2,78,56,cf5r1qpotp6n5i3vdchsp2en1,1,16.2,45.1,2025-05-10T00:45:40.344Z,2025-05-10T17:57:11Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5713812881,56,Back,5713812887,212,7.6,5713812883,140,23.2,5713812885,141,42.1,5713812899,15,,5713812889,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315341,617,44,2,78,58,6597wqy6gmpv3zjx7rp8cdj46,1,75.6,57.0,2025-05-10T00:45:41.603Z,2025-05-10T16:45:21Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5713812897,286,,5713813003,233,603,5713812895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315363,603,44,2,78,58,cf5r1qpotp6n5i3vdchsp2en1,0,24.4,43.0,2025-05-10T00:45:41.604Z,2025-05-10T16:45:22Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5713813011,233,617,5713812973,56,Back,5713812975,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315351,618,1,2,78,58,6597wqy6gmpv3zjx7rp8cdj46,0,81.2,65.6,2025-05-10T00:45:41.923Z,2025-05-10T17:57:47Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5713812927,212,9.8,5713812923,140,89.6,5713812921,56,Center,5713812925,141,59.3,5713812929,213,5.83,5713812917,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315399,604,12,2,79,0,cf5r1qpotp6n5i3vdchsp2en1,1,13.4,35.4,2025-05-10T00:45:43.886Z,2025-05-10T17:57:48Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713851305,140,28.1,5713851303,56,Back,5713851307,141,33.8,5713851309,212,15.5,5713851311,213,6.21,5713851353,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315409,619,1,2,79,2,6597wqy6gmpv3zjx7rp8cdj46,1,70.2,75.6,2025-05-10T00:45:45.914Z,2025-05-10T00:45:51Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5713813215,141,60.6,5713813217,212,30.2,5713813211,56,Back,5713813213,140,43.1,5713813219,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315443,620,1,2,79,7,6597wqy6gmpv3zjx7rp8cdj46,1,42.4,44.6,2025-05-10T00:45:50.810Z,2025-05-10T00:45:54Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713813355,140,44.7,5713813353,56,Back,5713813357,141,19.8,5713813359,212,17.0,5713813361,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315457,621,1,2,79,10,6597wqy6gmpv3zjx7rp8cdj46,1,51.9,14.6,2025-05-10T00:45:54.435Z,2025-05-10T00:45:57Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713813437,56,Center,5713813447,213,0.61,5713813441,141,27.0,5713813443,212,14.7,5713813439,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315461,622,61,2,79,12,6597wqy6gmpv3zjx7rp8cdj46,0,63.6,27.0,2025-05-10T00:45:55.926Z,2025-05-10T17:57:59Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713813455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315483,605,1,2,79,13,cf5r1qpotp6n5i3vdchsp2en1,0,38.3,73.6,2025-05-10T00:45:56.943Z,2025-05-10T17:58:01Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713813565,212,3.8,5713813567,213,5.48,5713813563,141,69.6,5713813561,140,40.8,5713813559,56,Back,5713813557,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315509,623,2,2,79,14,6597wqy6gmpv3zjx7rp8cdj46,1,66.2,37.0,2025-05-10T00:45:58.386Z,2025-05-10T17:58:13Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713813709,56,Center,5713813707,7,3cj2fww973bv21rfjlnu15yc4,5713813667,140,72.5,5713813669,141,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315641,607,18,2,79,38,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-10T00:46:21.723Z,2025-05-10T00:46:22Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5713814319,42,,5713814379,55,608,5713814323,59,7,5713814321,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812315645,608,19,2,79,38,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-10T00:46:21.724Z,2025-05-10T01:37:42Z,3461sfmst5pjeiaof78d0efo,B. Barjolo,,,5713879639,293,2,5713814337,42,,5713814345,44,Midfielder,5713814343,59,24,5713814347,55,607,5713814341,145,11,5713879637,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
