id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818725799,496,4,2,68,43,7c9knuwazz9k9449u5rnuuy5m,1,24.6,41.4,2025-05-25T04:05:13.707Z,2025-05-25T04:15:52Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5749172767,285,,5749172763,152,,5749172835,233,734,5749172761,56,Back,5749172759,13,,5749172765,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725815,734,4,2,68,43,5h878vnmkbuy2ummddprusxgq,0,75.4,58.6,2025-05-25T04:05:13.708Z,2025-05-25T04:15:52Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749172827,265,,5749172823,56,Center,5749172821,13,,5749172843,233,496,5749172825,152,,5749172829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725853,497,1,2,68,59,7c9knuwazz9k9449u5rnuuy5m,1,24.8,45.8,2025-05-25T04:05:29.578Z,2025-05-25T04:05:30Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5749173035,56,Back,5749173039,141,43.9,5749173041,212,7.4,5749173043,213,6.11,5749173031,5,,5749173037,140,31.7,5749173033,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725859,498,1,2,69,0,7c9knuwazz9k9449u5rnuuy5m,1,31.7,43.9,2025-05-25T04:05:30.481Z,2025-05-25T04:05:31Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749173071,56,Back,5749173077,212,4.9,5749173073,140,27.0,5749173075,141,43.9,5749173079,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725863,499,1,2,69,0,7c9knuwazz9k9449u5rnuuy5m,1,26.9,43.9,2025-05-25T04:05:31.154Z,2025-05-25T04:05:32Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5749173099,56,Back,5749173101,140,30.6,5749173107,213,0.02,5749173105,212,3.9,5749173103,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725875,500,1,2,69,1,7c9knuwazz9k9449u5rnuuy5m,1,30.6,44.0,2025-05-25T04:05:31.994Z,2025-05-25T04:05:38Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749173169,212,20.1,5749173171,213,1.78,5749173167,141,72.9,5749173165,140,26.6,5749173163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725885,501,1,2,69,7,7c9knuwazz9k9449u5rnuuy5m,1,34.0,73.0,2025-05-25T04:05:37.827Z,2025-05-25T04:05:40Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749173203,56,Center,5749173211,213,0.20,5749173207,141,78.5,5749173205,140,51.9,5749173209,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725889,502,1,2,69,8,7c9knuwazz9k9449u5rnuuy5m,0,55.2,76.6,2025-05-25T04:05:38.962Z,2025-05-25T04:10:46Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749173219,56,Center,5749173223,141,64.5,5749173227,213,5.32,5749173225,212,10.1,5749173221,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725893,736,1,2,69,9,5h878vnmkbuy2ummddprusxgq,1,33.4,51.6,2025-05-25T04:05:39.987Z,2025-05-25T04:05:42Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749173239,212,13.2,5749173237,141,34.2,5749173233,56,Back,5749173235,140,39.0,5749173241,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725913,737,1,2,69,11,5h878vnmkbuy2ummddprusxgq,1,39.0,34.2,2025-05-25T04:05:41.844Z,2025-05-25T04:05:47Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749173363,213,1.10,5749173355,56,Back,5749173361,212,13.2,5749173359,141,51.5,5749173357,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725921,738,1,2,69,17,5h878vnmkbuy2ummddprusxgq,1,51.9,58.7,2025-05-25T04:05:47.556Z,2025-05-25T04:05:49Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749173405,212,13.6,5749173399,56,Back,5749173403,141,75.6,5749173407,213,2.13,5749173401,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725935,739,1,2,69,19,5h878vnmkbuy2ummddprusxgq,1,45.9,76.1,2025-05-25T04:05:49.580Z,2025-05-25T04:05:52Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749173503,140,65.9,5749173507,212,23.4,5749173509,213,0.45,5749173499,56,Left,5749173505,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725957,740,1,2,69,21,5h878vnmkbuy2ummddprusxgq,1,64.0,92.1,2025-05-25T04:05:52.259Z,2025-05-25T04:05:55Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749173601,213,3.39,5749173597,141,84.1,5749173593,140,43.4,5749173599,212,22.3,5749173589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725975,741,1,2,69,25,5h878vnmkbuy2ummddprusxgq,1,55.0,85.0,2025-05-25T04:05:55.732Z,2025-05-25T04:06:00Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749173709,140,70.3,5749173711,141,65.2,5749173713,212,21.0,5749173707,56,Center,5749173715,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725977,742,4,2,69,29,5h878vnmkbuy2ummddprusxgq,1,70.8,64.2,2025-05-25T04:06:00.106Z,2025-05-25T04:06:05Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749173791,295,,5749173797,286,,5749173795,152,,5749173793,56,Center,5749173799,233,503,5749173789,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818725973,503,4,2,69,29,7c9knuwazz9k9449u5rnuuy5m,0,29.2,35.8,2025-05-25T04:06:00.107Z,2025-05-25T04:06:06Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5749173777,295,,5749173775,13,,5749173807,233,742,5749173783,285,,5749173781,152,,5749173779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726067,743,1,2,69,54,5h878vnmkbuy2ummddprusxgq,1,67.6,77.9,2025-05-25T04:06:24.668Z,2025-05-25T04:06:26Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749174169,152,,5749174171,56,Center,5749174173,140,60.1,5749174177,212,10.7,5749174179,213,3.89,5749174167,5,,5749174175,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726075,744,1,2,69,55,5h878vnmkbuy2ummddprusxgq,1,60.4,68.7,2025-05-25T04:06:26.188Z,2025-05-25T04:06:27Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749174207,212,8.0,5749174203,140,55.5,5749174201,56,Center,5749174209,213,4.01,5749174205,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726091,745,1,2,69,57,5h878vnmkbuy2ummddprusxgq,1,54.9,62.4,2025-05-25T04:06:27.756Z,2025-05-25T04:06:30Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749174311,140,39.1,5749174317,213,3.54,5749174315,212,18.0,5749174313,141,52.1,5749174309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726117,746,1,2,69,59,5h878vnmkbuy2ummddprusxgq,1,39.1,51.8,2025-05-25T04:06:30.116Z,2025-05-25T04:06:36Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749174435,213,4.87,5749174429,140,42.9,5749174433,212,25.1,5749174431,141,15.3,5749174427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726139,747,1,2,70,6,5h878vnmkbuy2ummddprusxgq,1,43.1,13.2,2025-05-25T04:06:36.404Z,2025-05-25T04:06:40Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749174601,56,Back,5749174603,140,31.8,5749174607,212,21.5,5749174605,141,39.5,5749174609,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726163,748,1,2,70,9,5h878vnmkbuy2ummddprusxgq,1,31.8,39.5,2025-05-25T04:06:39.956Z,2025-05-25T04:06:43Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749174689,212,15.6,5749174687,141,51.0,5749174685,140,44.7,5749174683,56,Back,5749174691,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726177,749,1,2,70,12,5h878vnmkbuy2ummddprusxgq,1,44.7,51.6,2025-05-25T04:06:42.853Z,2025-05-25T04:06:47Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749174751,140,69.8,5749174753,141,93.3,5749174757,213,0.82,5749174749,56,Left,5749174755,212,38.7,5749174759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726191,750,1,2,70,17,5h878vnmkbuy2ummddprusxgq,1,72.2,92.6,2025-05-25T04:06:47.461Z,2025-05-25T04:06:50Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749174833,213,5.61,5749174831,212,10.3,5749174827,140,79.9,5749174825,56,Left,5749174829,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726211,751,1,2,70,20,5h878vnmkbuy2ummddprusxgq,1,72.2,85.6,2025-05-25T04:06:50.653Z,2025-05-25T04:06:55Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749174915,56,Left,5749174919,141,90.6,5749174921,212,13.1,5749174917,140,60.2,5749174923,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726225,752,1,2,70,25,5h878vnmkbuy2ummddprusxgq,1,58.4,91.5,2025-05-25T04:06:55.421Z,2025-05-25T04:07:00Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749174975,213,4.68,5749174967,56,Center,5749174969,140,57.0,5749174977,1,,5749174973,212,39.8,5749174971,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726227,753,1,2,70,30,5h878vnmkbuy2ummddprusxgq,0,69.9,27.1,2025-05-25T04:07:00.316Z,2025-05-25T04:07:01Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749174989,141,42.8,5749174987,140,68.3,5749174985,56,Center,5749174993,213,1.73,5749174991,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726251,506,1,2,70,34,7c9knuwazz9k9449u5rnuuy5m,1,27.6,65.7,2025-05-25T04:07:04.899Z,2025-05-25T04:07:06Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749175109,56,Back,5749175111,140,33.2,5749175113,141,38.6,5749175117,213,5.02,5749175115,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726269,508,1,2,70,36,7c9knuwazz9k9449u5rnuuy5m,0,33.2,38.6,2025-05-25T04:07:06.819Z,2025-05-25T04:07:12Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749175183,1,,5749175181,213,0.57,5749175179,212,68.9,5749175177,141,93.5,5749175173,56,Left,5749175175,140,88.3,5749175171,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726271,755,1,2,70,42,5h878vnmkbuy2ummddprusxgq,1,12.9,11.0,2025-05-25T04:07:13.204Z,2025-05-25T04:07:16Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749175197,56,Back,5749175203,212,14.0,5749175201,141,29.5,5749175199,140,7.1,5749175205,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726285,756,1,2,70,45,5h878vnmkbuy2ummddprusxgq,0,7.1,29.5,2025-05-25T04:07:16.005Z,2025-05-25T04:07:21Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5749175271,140,68.6,5749175277,213,6.03,5749175273,141,4.9,5749175269,56,Right,5749175267,155,,5749175275,212,66.7,5749175279,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726293,509,44,2,70,50,7c9knuwazz9k9449u5rnuuy5m,1,30.4,92.1,2025-05-25T04:07:20.875Z,2025-05-25T04:16:08Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749175327,233,757,5749175307,285,,5749175305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726287,757,44,2,70,50,5h878vnmkbuy2ummddprusxgq,0,69.6,7.9,2025-05-25T04:07:20.876Z,2025-05-25T04:16:09Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749175285,286,,5749175283,56,Right,5749175331,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726297,510,1,2,70,50,7c9knuwazz9k9449u5rnuuy5m,0,28.7,87.1,2025-05-25T04:07:20.963Z,2025-05-25T04:10:41Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749175321,213,0.00,5749175313,56,Back,5749175317,141,87.1,5749175311,3,,5749175315,140,31.4,5749175319,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726295,758,61,2,70,51,5h878vnmkbuy2ummddprusxgq,1,68.6,6.1,2025-05-25T04:07:22.196Z,2025-05-25T04:07:22Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749175309,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726313,511,50,2,70,54,7c9knuwazz9k9449u5rnuuy5m,1,29.6,92.4,2025-05-25T04:07:24.357Z,2025-05-25T04:42:00Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749175367,285,,5749175365,56,Back,5749175387,233,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726307,759,7,2,70,54,5h878vnmkbuy2ummddprusxgq,1,70.4,7.6,2025-05-25T04:07:24.358Z,2025-05-25T04:42:00Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749175383,233,511,5749175349,56,Right,5749175351,286,,5749175347,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726331,512,5,2,70,55,7c9knuwazz9k9449u5rnuuy5m,1,37.1,101.2,2025-05-25T04:07:25.349Z,2025-05-25T04:41:38Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749175477,233,760,5749175455,56,Back,5749175457,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726309,760,5,2,70,55,5h878vnmkbuy2ummddprusxgq,0,62.9,-1.2,2025-05-25T04:07:25.349Z,2025-05-25T04:41:39Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5749175357,56,Right,5749175495,233,512,5749175359,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726343,513,1,2,70,59,7c9knuwazz9k9449u5rnuuy5m,1,35.6,100.0,2025-05-25T04:07:29.316Z,2025-05-25T04:07:31Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749175525,140,27.5,5749175529,212,24.1,5749175527,141,67.9,5749175523,56,Back,5749175521,107,,5749175531,213,4.35,5749175533,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726371,514,1,2,71,0,7c9knuwazz9k9449u5rnuuy5m,1,26.5,68.1,2025-05-25T04:07:30.876Z,2025-05-25T04:07:40Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5749175637,141,68.7,5749175635,140,37.1,5749175633,56,Back,5749175641,213,0.04,5749175639,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726359,761,83,2,71,5,5h878vnmkbuy2ummddprusxgq,0,52.7,42.5,2025-05-25T04:07:35.693Z,2025-05-25T04:07:42Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749175691,399,e6gr1t1rp2x7waywgzlrj8yqx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726375,515,1,2,71,9,7c9knuwazz9k9449u5rnuuy5m,0,59.8,73.9,2025-05-25T04:07:40.100Z,2025-05-25T04:07:40Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5749175649,140,70.8,5749175647,56,Center,5749175651,141,74.5,5749175655,213,0.04,5749175653,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726385,762,1,2,71,11,5h878vnmkbuy2ummddprusxgq,1,36.4,24.4,2025-05-25T04:07:41.653Z,2025-05-25T04:08:47Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5749175677,140,47.4,5749175683,213,5.95,5749175681,212,12.2,5749175679,141,18.5,5749175675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726417,764,4,2,71,14,5h878vnmkbuy2ummddprusxgq,1,65.8,21.2,2025-05-25T04:07:45.244Z,2025-05-25T04:07:56Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749175867,152,,5749175863,295,,5749175861,13,,5749175869,286,,5749175871,233,516,5749175865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726405,516,4,2,71,14,7c9knuwazz9k9449u5rnuuy5m,0,34.2,78.8,2025-05-25T04:07:45.245Z,2025-05-25T04:09:14Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5749175785,56,Back,5749177071,55,517,5749177557,295,,5749175791,285,,5749175787,152,,5749175783,13,,5749175907,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726415,517,17,2,71,18,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-25T04:07:49.117Z,2025-05-25T04:08:52Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5749175897,393,,5749175895,31,,5749175901,55,516,5749175899,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726999,530,18,2,71,45,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-25T04:08:15.393Z,2025-05-25T04:10:35Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749178309,42,,5749178363,55,531,5749178311,44,Forward,5749178313,59,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818727005,531,19,2,71,45,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-25T04:08:15.394Z,2025-05-25T04:10:36Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5749178337,145,10,5749178333,42,,5749178341,292,9,5749178343,293,2,5749178347,55,530,5749178345,44,Forward,5749178339,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726701,765,1,2,72,19,5h878vnmkbuy2ummddprusxgq,1,68.9,28.8,2025-05-25T04:08:49.941Z,2025-05-25T04:08:53Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749177097,213,1.97,5749177093,141,58.8,5749177091,140,60.8,5749177087,152,,5749177095,212,22.1,5749177085,5,,5749177089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726721,766,1,2,72,23,5h878vnmkbuy2ummddprusxgq,1,59.5,61.7,2025-05-25T04:08:53.382Z,2025-05-25T04:08:57Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749177167,56,Left,5749177183,213,0.98,5749177181,212,26.0,5749177173,140,73.2,5749177177,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726741,767,1,2,72,26,5h878vnmkbuy2ummddprusxgq,1,86.6,92.3,2025-05-25T04:08:56.800Z,2025-05-25T04:09:00Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749177273,212,3.2,5749177271,141,92.0,5749177269,140,89.6,5749177275,213,6.22,5749177267,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726731,518,45,2,72,28,7c9knuwazz9k9449u5rnuuy5m,0,18.6,6.1,2025-05-25T04:08:58.941Z,2025-05-25T04:42:09Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5749177231,285,,5749177337,233,768,5749177229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726759,768,3,2,72,28,5h878vnmkbuy2ummddprusxgq,1,81.4,93.9,2025-05-25T04:08:58.941Z,2025-05-25T04:42:09Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749177329,233,518,5749177327,286,,5749177325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726769,769,1,2,72,33,5h878vnmkbuy2ummddprusxgq,1,71.3,90.8,2025-05-25T04:09:03.294Z,2025-05-25T04:09:05Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749177369,213,2.88,5749177365,141,93.9,5749177361,56,Left,5749177367,212,8.1,5749177363,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726775,770,1,2,72,34,5h878vnmkbuy2ummddprusxgq,1,63.9,93.9,2025-05-25T04:09:04.286Z,2025-05-25T04:09:06Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749177403,213,5.20,5749177395,56,Left,5749177401,212,7.9,5749177399,141,83.6,5749177397,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726795,771,1,2,72,35,5h878vnmkbuy2ummddprusxgq,1,67.1,83.5,2025-05-25T04:09:05.878Z,2025-05-25T04:09:08Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749177489,212,23.5,5749177483,56,Back,5749177487,141,79.7,5749177485,140,44.9,5749177491,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726809,772,1,2,72,38,5h878vnmkbuy2ummddprusxgq,1,43.1,78.2,2025-05-25T04:09:08.606Z,2025-05-25T04:09:12Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749177529,141,50.9,5749177525,56,Back,5749177527,140,23.9,5749177533,213,3.89,5749177531,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726821,773,1,2,72,42,5h878vnmkbuy2ummddprusxgq,1,15.1,43.9,2025-05-25T04:09:12.750Z,2025-05-25T04:09:16Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5749177579,213,5.30,5749177571,56,Back,5749177577,212,26.9,5749177575,141,10.9,5749177573,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726843,774,1,2,72,45,5h878vnmkbuy2ummddprusxgq,1,29.3,10.9,2025-05-25T04:09:15.951Z,2025-05-25T04:09:24Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749177691,1,,5749177679,155,,5749177681,56,Right,5749177687,212,58.8,5749177683,140,85.1,5749177685,141,2.8,5749177689,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726847,519,83,2,72,53,7c9knuwazz9k9449u5rnuuy5m,0,15.8,85.7,2025-05-25T04:09:23.862Z,2025-05-25T04:10:38Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5749179091,399,3lndo247f4br8t6xxdvlij4a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726859,775,61,2,72,54,5h878vnmkbuy2ummddprusxgq,0,85.5,16.5,2025-05-25T04:09:24.622Z,2025-05-25T04:09:29Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749177741,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726879,521,1,2,73,0,7c9knuwazz9k9449u5rnuuy5m,1,20.3,65.7,2025-05-25T04:09:30.366Z,2025-05-25T04:09:33Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749177799,212,31.8,5749177801,213,5.42,5749177797,141,30.1,5749177793,56,Back,5749177795,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726887,522,1,2,73,3,7c9knuwazz9k9449u5rnuuy5m,1,45.5,28.3,2025-05-25T04:09:33.366Z,2025-05-25T04:09:35Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5749177835,213,2.51,5749177829,140,38.6,5749177827,56,Back,5749177833,212,9.0,5749177831,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726893,523,3,2,73,5,7c9knuwazz9k9449u5rnuuy5m,1,40.8,40.1,2025-05-25T04:09:35.374Z,2025-05-25T04:42:10Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749177861,233,776,5749177847,56,Back,5749177849,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726891,776,45,2,73,5,5h878vnmkbuy2ummddprusxgq,0,59.2,59.9,2025-05-25T04:09:35.374Z,2025-05-25T04:42:10Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749177871,233,523,5749177843,56,Center,5749177845,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818726931,524,1,2,73,6,7c9knuwazz9k9449u5rnuuy5m,1,41.3,40.4,2025-05-25T04:09:36.534Z,2025-05-25T04:09:44Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749177999,140,47.4,5749178001,141,59.1,5749178003,212,14.2,5749178005,213,1.10,5749177997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
