id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2791012379,515,1,2,70,41,2n3wgr89m7jl8tmioemit2pgq,1,54.7,31.1,2025-03-23T00:35:49.011Z,2025-03-24T09:53:25Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5596427663,212,10.0,5596427661,141,16.8,5596427657,56,Right,5596427659,140,57.1,5596427665,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012651,518,1,2,70,45,2n3wgr89m7jl8tmioemit2pgq,0,84.8,14.8,2025-03-23T00:35:53.509Z,2025-03-24T09:53:31Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5596428941,213,1.52,5596428935,140,85.8,5596428939,212,19.3,5596428937,141,43.2,5596428933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012235,771,12,2,70,46,224tl8u2smnbyliroayk69nt0,1,10.7,56.8,2025-03-23T00:35:54.631Z,2025-03-24T09:53:46Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5598617163,141,61.1,5598617161,140,24.2,5598617165,212,14.5,5596422815,56,Back,5598617167,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012243,513,13,2,70,48,2n3wgr89m7jl8tmioemit2pgq,1,76.2,36.9,2025-03-23T00:35:56.003Z,2025-03-24T09:57:52Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5596423187,328,,5596423191,230,96.8,5596423185,215,,5596422885,56,Center,5596423193,231,47.5,5596423189,458,,5596422883,18,,5596423033,20,,5596423181,102,5596423183,103,66.7,5596422881,22,5596423179,74,,,,,,45.9,,,,,,,,,,,,,
2791012271,514,5,2,70,53,2n3wgr89m7jl8tmioemit2pgq,0,101.1,43.6,2025-03-23T00:36:01.310Z,2025-03-23T01:12:08Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5596423597,233,772,5596423027,56,Center,5596423029,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012361,772,5,2,70,53,224tl8u2smnbyliroayk69nt0,1,-1.1,56.4,2025-03-23T00:36:01.310Z,2025-03-23T01:12:07Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596423585,233,514,5596423565,346,,5596423563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012397,516,27,2,71,20,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-23T00:36:28.646Z,2025-03-23T01:11:54Z,,,,,5596425567,41,Injury,5596425569,53,6pqwh2z47uwgr9u9y8n79ppzp,5596518443,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012363,773,27,2,71,20,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-23T00:36:28.646Z,2025-03-23T01:11:53Z,,,,,5596518415,233,516,5596425575,41,Injury,5596425577,53,1445ppxg007udzcj6t20ceyju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012649,517,43,2,72,22,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-23T00:37:29.683Z,2025-03-23T00:37:36Z,,,,,5596425205,55,516,5596425427,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012739,519,28,2,72,35,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-23T00:37:42.754Z,2025-03-23T00:37:44Z,,,,,5596425681,233,774,5596425653,55,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012743,774,28,2,72,35,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-23T00:37:42.754Z,2025-03-23T00:37:43Z,,,,,5596425675,233,519,5596425671,55,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012873,775,1,2,72,53,224tl8u2smnbyliroayk69nt0,1,3.4,53.0,2025-03-23T00:38:01.160Z,2025-03-23T00:38:04Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5596426443,213,5.56,5596426433,124,,5596426439,141,37.0,5596426441,212,16.5,5596426437,140,15.2,5596426447,237,,5596426435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012885,776,1,2,72,56,224tl8u2smnbyliroayk69nt0,1,19.0,40.7,2025-03-23T00:38:04.102Z,2025-03-23T00:38:06Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596426545,140,34.3,5596426549,212,23.8,5596426547,141,66.6,5596426543,56,Back,5596426551,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012903,777,1,2,72,58,224tl8u2smnbyliroayk69nt0,1,33.9,62.6,2025-03-23T00:38:06.543Z,2025-03-23T00:38:09Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5596426653,56,Back,5596426655,140,30.1,5596426659,212,24.7,5596426661,213,4.55,5596426657,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012933,778,1,2,73,1,224tl8u2smnbyliroayk69nt0,1,35.7,32.8,2025-03-23T00:38:09.271Z,2025-03-23T00:38:15Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596426873,212,27.3,5596426869,140,31.1,5596426867,56,Back,5596426871,141,72.3,5596426875,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012961,779,1,2,73,5,224tl8u2smnbyliroayk69nt0,1,46.8,71.8,2025-03-23T00:38:13.223Z,2025-03-24T09:58:39Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596427021,141,96.0,5596427025,213,1.27,5596427023,212,17.2,5596427017,56,Left,5596427019,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791012995,780,1,2,73,9,224tl8u2smnbyliroayk69nt0,0,58.4,83.6,2025-03-23T00:38:17.207Z,2025-03-24T09:58:43Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596427203,56,Center,5596427211,213,3.89,5596427205,140,55.0,5596427207,141,78.7,5596427209,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791411227,759,61,2,73,10,2n3wgr89m7jl8tmioemit2pgq,1,44.4,17.0,2025-03-23T00:38:18.632Z,2025-03-24T09:58:47Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5598619399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013019,781,1,2,73,16,224tl8u2smnbyliroayk69nt0,1,44.7,57.8,2025-03-23T00:38:24.424Z,2025-03-23T00:38:26Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596427321,141,32.1,5596427325,213,4.53,5596427323,212,17.8,5596427317,56,Back,5596427319,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013031,782,1,2,73,18,224tl8u2smnbyliroayk69nt0,1,45.7,30.3,2025-03-23T00:38:26.367Z,2025-03-23T00:38:29Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596427397,140,54.6,5596427403,213,5.32,5596427399,141,10.7,5596427393,56,Right,5596427401,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013049,783,1,2,73,21,224tl8u2smnbyliroayk69nt0,1,52.8,7.6,2025-03-23T00:38:29.255Z,2025-03-23T00:38:32Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596427515,212,18.9,5596427517,213,2.40,5596427511,140,39.6,5596427513,141,26.4,5596427509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013053,784,1,2,73,24,224tl8u2smnbyliroayk69nt0,0,39.9,26.2,2025-03-23T00:38:32.528Z,2025-03-23T00:38:34Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596427551,155,,5596427559,141,29.4,5596427563,212,39.5,5596427553,56,Center,5596427565,213,0.06,5596427567,1,,5596427555,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013055,520,44,2,73,25,2n3wgr89m7jl8tmioemit2pgq,1,23.6,70.6,2025-03-23T00:38:33.674Z,2025-03-23T01:08:25Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596427571,56,Back,5596427621,233,785,5596427573,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013059,785,44,2,73,25,224tl8u2smnbyliroayk69nt0,0,76.4,29.4,2025-03-23T00:38:33.675Z,2025-03-23T01:08:26Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5596427591,56,Center,5596427625,233,520,5596427593,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013063,521,12,2,73,26,2n3wgr89m7jl8tmioemit2pgq,1,26.2,72.1,2025-03-23T00:38:33.986Z,2025-03-23T01:14:28Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596427617,213,5.29,5596427615,212,15.5,5596428153,15,,5596427611,140,34.3,5596427613,141,53.1,5596427609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013067,522,1,2,73,27,2n3wgr89m7jl8tmioemit2pgq,0,34.3,53.1,2025-03-23T00:38:34.859Z,2025-03-23T00:38:36Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5596427649,212,8.2,5596427641,3,,5596427651,213,1.39,5596427643,56,Back,5596427647,141,64.9,5596427645,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013099,786,1,2,73,31,224tl8u2smnbyliroayk69nt0,1,60.9,32.7,2025-03-23T00:38:38.783Z,2025-03-23T00:40:38Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596427855,141,17.6,5596427857,212,15.2,5596427853,140,71.6,5596427849,155,,5596427859,213,5.54,5596427851,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013113,787,1,2,73,32,224tl8u2smnbyliroayk69nt0,0,72.9,10.5,2025-03-23T00:38:39.951Z,2025-03-23T00:41:03Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5596432451,213,0.80,5596432443,56,Right,5596432449,212,8.0,5596432441,3,,5596432445,140,78.2,5596432447,141,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013097,523,8,2,73,33,2n3wgr89m7jl8tmioemit2pgq,1,24.9,69.9,2025-03-23T00:38:40.906Z,2025-03-24T09:59:31Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596427839,56,Back,5596429297,15,,5598619705,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014345,821,1,2,73,33,224tl8u2smnbyliroayk69nt0,1,68.2,28.6,2025-03-23T00:38:41.299Z,2025-03-23T00:42:16Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596435503,213,2.02,5596435497,141,39.5,5596435491,56,Center,5596435493,140,64.8,5596435501,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013139,788,1,2,73,35,224tl8u2smnbyliroayk69nt0,1,61.0,67.2,2025-03-23T00:38:43.175Z,2025-03-23T00:38:46Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5596428055,140,54.3,5596428059,212,17.9,5596428061,213,1.97,5596428057,141,91.4,5596428053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013171,789,1,2,73,38,224tl8u2smnbyliroayk69nt0,1,53.2,90.6,2025-03-23T00:38:46.472Z,2025-03-23T00:38:50Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596428225,140,48.6,5596428227,141,73.0,5596428223,56,Back,5596428231,213,4.33,5596428229,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013225,790,1,2,73,42,224tl8u2smnbyliroayk69nt0,1,46.3,69.1,2025-03-23T00:38:50.503Z,2025-03-23T00:38:56Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5596428537,140,45.7,5596428535,56,Back,5596428543,213,4.68,5596428539,141,37.4,5596428541,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013233,791,1,2,73,49,224tl8u2smnbyliroayk69nt0,1,56.4,19.5,2025-03-23T00:38:56.680Z,2025-03-23T00:38:59Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596428593,213,5.69,5596428587,140,71.5,5596428589,141,3.8,5596428585,56,Right,5596428591,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013243,792,1,2,73,51,224tl8u2smnbyliroayk69nt0,1,60.3,6.1,2025-03-23T00:38:59.344Z,2025-03-23T00:39:01Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5596428651,212,23.1,5596428645,56,Back,5596428649,141,24.9,5596428647,140,42.0,5596428653,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013261,793,1,2,73,53,224tl8u2smnbyliroayk69nt0,1,40.5,30.9,2025-03-23T00:39:01.488Z,2025-03-23T00:39:05Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596428729,141,63.7,5596428733,213,1.82,5596428727,140,35.1,5596428725,56,Back,5596428731,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013277,794,1,2,73,57,224tl8u2smnbyliroayk69nt0,0,33.5,68.4,2025-03-23T00:39:05.288Z,2025-03-23T00:39:09Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596428831,212,33.2,5596428823,155,,5596428833,213,0.09,5596428829,141,72.6,5596428835,1,,5596428825,56,Center,5596428827,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013283,524,44,2,74,0,2n3wgr89m7jl8tmioemit2pgq,1,36.6,28.0,2025-03-23T00:39:07.987Z,2025-03-23T01:08:26Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5596428863,233,795,5596428847,285,,5596428845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013279,795,44,2,74,0,224tl8u2smnbyliroayk69nt0,0,63.4,72.0,2025-03-23T00:39:07.988Z,2025-03-23T01:08:26Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5596428841,56,Center,5596428843,286,,5596428873,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013293,525,1,2,74,1,2n3wgr89m7jl8tmioemit2pgq,0,39.3,29.2,2025-03-23T00:39:08.979Z,2025-03-23T00:39:10Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5596428905,3,,5596428907,56,Right,5596428909,140,56.5,5596428913,212,24.0,5596428911,141,5.9,5596428915,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013323,796,1,2,74,7,224tl8u2smnbyliroayk69nt0,1,31.7,78.7,2025-03-23T00:39:15.392Z,2025-03-23T00:39:19Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5596429081,213,4.85,5596429073,56,Back,5596429077,141,39.8,5596429079,212,26.7,5596429075,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013331,797,1,2,74,11,224tl8u2smnbyliroayk69nt0,1,38.4,35.2,2025-03-23T00:39:19.105Z,2025-03-23T00:39:21Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596429121,140,38.7,5596429123,141,48.5,5596429127,213,1.54,5596429125,212,9.0,5596429119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013339,798,1,2,74,13,224tl8u2smnbyliroayk69nt0,1,42.5,46.1,2025-03-23T00:39:21.616Z,2025-03-23T00:39:24Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5596429173,140,52.7,5596429177,212,13.5,5596429179,213,0.65,5596429175,141,58.1,5596429171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013375,799,1,2,74,16,224tl8u2smnbyliroayk69nt0,1,46.5,58.1,2025-03-23T00:39:23.936Z,2025-03-23T00:39:31Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596429393,213,1.23,5596429389,141,97.1,5596429387,140,55.5,5596429385,56,Left,5596429391,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013393,800,1,2,74,23,224tl8u2smnbyliroayk69nt0,1,56.6,67.3,2025-03-23T00:39:31.184Z,2025-03-23T00:39:35Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596429491,213,3.76,5596429485,140,45.0,5596429489,212,15.0,5596429487,141,54.5,5596429483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013421,801,1,2,74,27,224tl8u2smnbyliroayk69nt0,1,47.5,53.3,2025-03-23T00:39:34.936Z,2025-03-23T00:39:39Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5596429623,140,57.0,5596429625,141,18.8,5596429629,213,5.11,5596429627,212,25.5,5596429621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013433,802,1,2,74,31,224tl8u2smnbyliroayk69nt0,1,58.5,22.5,2025-03-23T00:39:38.968Z,2025-03-23T00:39:41Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596429685,141,6.4,5596429687,212,29.6,5596429681,56,Right,5596429689,213,5.90,5596429683,140,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013455,803,1,2,74,33,224tl8u2smnbyliroayk69nt0,0,84.6,6.4,2025-03-23T00:39:41.088Z,2025-03-23T00:39:43Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596429775,140,90.7,5596429777,141,32.5,5596429773,56,Center,5596429781,212,18.9,5596429785,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013493,526,12,2,74,38,2n3wgr89m7jl8tmioemit2pgq,1,8.6,68.1,2025-03-23T00:39:45.842Z,2025-03-23T00:39:49Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596429993,140,7.6,5596430019,167,,5596429995,141,100.0,5596429999,213,1.62,5596429997,212,22.5,5596429991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013495,527,5,2,74,40,2n3wgr89m7jl8tmioemit2pgq,0,6.4,101.5,2025-03-23T00:39:48.626Z,2025-03-23T01:12:08Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596430085,233,805,5596430001,56,Back,5596430003,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013509,805,5,2,74,40,224tl8u2smnbyliroayk69nt0,1,93.6,-1.5,2025-03-23T00:39:48.626Z,2025-03-23T01:12:08Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596430077,347,,5596430079,233,527,5596430075,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013519,806,1,2,74,43,224tl8u2smnbyliroayk69nt0,1,94.3,0.0,2025-03-23T00:39:51.297Z,2025-03-23T00:40:20Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596430133,56,Right,5596430129,107,,5596430143,213,2.09,5596430975,189,,5596430139,141,16.2,5596430141,212,14.2,5596430137,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013559,807,1,2,74,45,224tl8u2smnbyliroayk69nt0,1,87.8,15.6,2025-03-23T00:39:53.320Z,2025-03-23T00:40:00Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5596430393,213,4.95,5596430387,140,89.4,5596430389,141,5.2,5596430391,212,7.3,5596430385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013551,528,83,2,74,50,2n3wgr89m7jl8tmioemit2pgq,0,24.6,86.6,2025-03-23T00:39:58.298Z,2025-03-23T00:40:02Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5596430515,399,69pe2d0b9ughzcn3iqarracr8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013563,808,1,2,74,52,224tl8u2smnbyliroayk69nt0,0,82.6,18.9,2025-03-23T00:40:00.145Z,2025-03-24T10:00:32Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596430423,141,44.9,5596430415,2,,5596430421,140,87.1,5598620091,224,,5596430419,56,Center,5598620093,20,,5596430425,212,18.3,5596430427,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013575,529,12,2,74,53,2n3wgr89m7jl8tmioemit2pgq,1,10.8,57.5,2025-03-23T00:40:01.291Z,2025-03-23T00:40:51Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596430503,140,36.1,5596430505,141,67.9,5596430509,213,0.26,5596430507,212,27.5,5596430501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013609,810,1,2,74,54,224tl8u2smnbyliroayk69nt0,1,76.9,40.6,2025-03-23T00:40:01.713Z,2025-03-24T10:00:52Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596430687,213,1.54,5596430685,212,27.5,5596430679,56,Left,5596430681,140,77.6,5596430683,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013595,809,43,2,74,56,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-23T00:40:04.305Z,2025-03-23T00:43:22Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596430591,56,Center,5596436393,82,0,5596430587,22,0,5596430589,18,0,5596436389,20,0,5596438775,144,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791013661,811,1,2,74,57,224tl8u2smnbyliroayk69nt0,1,78.6,81.7,2025-03-23T00:40:05.568Z,2025-03-24T10:01:07Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,1.0,5598620225,224,,5598620227,72,,5596430971,213,5.44,5596432997,22,,5596430965,140,97.3,5596430967,141,49.4,5596432995,154,,5596430969,212,29.5,5596430959,2,5596430961,155,,5596430963,56,5596432993,210,16,,,,Center,,,,,,,,,,,,,,
2791013869,812,16,2,75,0,224tl8u2smnbyliroayk69nt0,1,95.4,49.7,2025-03-23T00:40:07.737Z,2025-03-24T10:01:28Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5596432131,16,,5596433055,214,,5596433045,154,,5596432603,375,74:59.767,5596433051,102,52.4,5596432133,56,Center,5596433057,230,99.3,5596432597,328,,5598620317,395,5596433047,55,811,5596433059,231,5596432599,374,2025-03-23 00:40:07.447,5596433043,29,,48.7,99.3,5598620319,396,5596432129,22,,5596433053,103,50.4,8.2,5596432593,15,5596550871,76
2791014029,530,1,2,76,10,2n3wgr89m7jl8tmioemit2pgq,1,50.2,50.0,2025-03-23T00:41:17.979Z,2025-03-23T00:41:19Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5596433011,56,Back,5596433019,213,3.53,5596433013,140,28.9,5596433015,141,36.6,5596433017,212,24.1,5596433021,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014037,531,1,2,76,11,2n3wgr89m7jl8tmioemit2pgq,1,28.9,36.6,2025-03-23T00:41:19.315Z,2025-03-23T00:41:21Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5596433081,56,Back,5596433089,213,5.35,5596433083,140,37.2,5596433085,141,19.2,5596433087,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014041,532,1,2,76,12,2n3wgr89m7jl8tmioemit2pgq,1,37.2,19.2,2025-03-23T00:41:20.042Z,2025-03-23T00:41:21Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5596433111,212,12.2,5596433107,140,33.2,5596433109,141,36.0,5596433105,56,Back,5596433113,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014073,533,1,2,76,13,2n3wgr89m7jl8tmioemit2pgq,1,32.5,37.4,2025-03-23T00:41:21.371Z,2025-03-23T00:41:24Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5596433261,56,Back,5596433265,141,63.3,5596433269,213,1.58,5596433267,212,17.6,5596433263,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014085,534,1,2,76,16,2n3wgr89m7jl8tmioemit2pgq,1,32.2,65.8,2025-03-23T00:41:24.658Z,2025-03-23T00:41:27Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596433345,140,36.1,5596433349,212,17.9,5596433347,141,91.4,5596433343,56,Back,5596433351,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014105,535,1,2,76,19,2n3wgr89m7jl8tmioemit2pgq,1,36.1,91.4,2025-03-23T00:41:27.195Z,2025-03-23T00:41:29Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596433443,213,5.32,5596433433,140,41.9,5596433441,212,10.7,5596433431,56,Back,5596433437,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014111,536,1,2,76,21,2n3wgr89m7jl8tmioemit2pgq,1,41.9,78.4,2025-03-23T00:41:28.898Z,2025-03-23T00:41:30Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5596433515,212,13.8,5596433517,213,2.70,5596433513,141,87.1,5596433509,56,Back,5596433511,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791014129,537,1,2,76,22,2n3wgr89m7jl8tmioemit2pgq,1,30.0,87.1,2025-03-23T00:41:30.275Z,2025-03-23T00:41:33Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596433601,56,Back,5596433605,141,82.9,5596433607,212,19.5,5596433609,213,6.14,5596433603,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
