id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2813148599,685,44,2,85,29,b1rpb2ox52uxcmjrsnqd95pk5,0,14.2,51.7,2025-05-11T00:54:07.598Z,2025-05-11T01:19:08Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,5718352559,233,733,5718351881,285,,5718351879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813148595,734,1,2,85,30,2n3wgr89m7jl8tmioemit2pgq,0,89.0,44.3,2025-05-11T00:54:08.422Z,2025-05-11T00:54:09Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5718351819,168,,5718351823,140,95.1,5718351827,212,6.7,5718351829,213,0.28,5718351825,141,47.0,5718351821,56,Center,5718351817,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813148669,686,12,2,85,32,b1rpb2ox52uxcmjrsnqd95pk5,1,13.1,58.4,2025-05-11T00:54:10.409Z,2025-05-11T00:54:15Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,5718352327,213,6.28,5718352323,141,58.2,5718352319,56,Back,5718352325,212,16.8,5718352321,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813148671,687,4,2,85,36,b1rpb2ox52uxcmjrsnqd95pk5,1,28.8,65.7,2025-05-11T00:54:14.588Z,2025-05-11T00:54:20Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5718352417,13,,5718352423,152,,5718352479,233,735,5718352425,285,,5718352421,56,Back,5718352419,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813148659,735,4,2,85,36,2n3wgr89m7jl8tmioemit2pgq,0,71.2,34.3,2025-05-11T00:54:14.589Z,2025-05-11T01:13:57Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,5718352293,13,,5718352297,152,,5718352295,56,Center,5718352301,286,,5718352509,233,687,5718442089,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813148883,688,1,2,85,52,b1rpb2ox52uxcmjrsnqd95pk5,1,27.4,64.3,2025-05-11T00:54:30.545Z,2025-05-11T00:54:35Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718353609,213,4.92,5718353605,141,20.1,5718353601,56,Back,5718353597,5,,5718353599,152,,5718353607,212,30.7,5718353603,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813148959,689,1,2,85,56,b1rpb2ox52uxcmjrsnqd95pk5,1,63.5,15.3,2025-05-11T00:54:34.880Z,2025-05-11T00:54:41Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718354035,56,Right,5718354051,213,0.55,5718354039,140,68.3,5718354043,141,19.8,5718354047,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813148997,690,1,2,86,3,b1rpb2ox52uxcmjrsnqd95pk5,1,74.9,16.8,2025-05-11T00:54:40.953Z,2025-05-11T00:54:44Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5718354287,213,5.71,5718354283,141,5.6,5718354279,56,Right,5718354281,140,86.2,5718354285,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149035,691,1,2,86,6,b1rpb2ox52uxcmjrsnqd95pk5,1,80.2,6.4,2025-05-11T00:54:44.312Z,2025-05-11T00:54:47Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718354521,56,Right,5718354525,141,17.7,5718354529,213,2.19,5718354527,212,9.4,5718354523,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149063,692,1,2,86,9,b1rpb2ox52uxcmjrsnqd95pk5,1,73.9,18.3,2025-05-11T00:54:47.728Z,2025-05-11T00:54:49Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,5718354685,140,64.2,5718354689,212,13.8,5718354691,213,2.40,5718354683,56,Center,5718354687,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149095,693,1,2,86,11,b1rpb2ox52uxcmjrsnqd95pk5,1,64.1,34.5,2025-05-11T00:54:49.720Z,2025-05-11T00:54:52Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718354861,141,65.8,5718354865,213,1.52,5718354857,56,Center,5718354859,140,65.2,5718354863,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149131,694,1,2,86,13,b1rpb2ox52uxcmjrsnqd95pk5,1,66.0,78.5,2025-05-11T00:54:51.841Z,2025-05-11T00:54:55Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718355089,141,93.9,5718355085,56,Left,5718355091,212,28.7,5718355093,213,0.37,5718355087,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149177,695,1,2,86,19,b1rpb2ox52uxcmjrsnqd95pk5,1,92.1,92.7,2025-05-11T00:54:57.400Z,2025-05-11T00:56:17Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,1.0,5718355375,56,Center,5718355871,210,13,5718355371,2,,5718355379,141,46.0,5718355381,212,31.8,5718355383,213,4.72,5718355377,140,92.2,5718355873,154,,5718355373,155,,,,,,,,,,,,,,,,,,,,,,
2813149179,696,13,2,86,20,b1rpb2ox52uxcmjrsnqd95pk5,1,91.5,50.0,2025-05-11T00:54:58.248Z,2025-05-11T01:13:51Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,5718355893,154,,5718355623,328,,5718355889,86,,5718355389,17,,5718355901,103,56.9,5718355905,231,49.8,5718355619,15,,5718355903,230,98.4,5718355387,22,,5718355391,56,Center,5718355895,55,695,5718355891,29,,5718355899,102,56.0,,,,,,,,,
2813149193,697,5,2,86,21,b1rpb2ox52uxcmjrsnqd95pk5,0,101.2,56.8,2025-05-11T00:54:59.125Z,2025-05-11T01:16:52Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,5718357107,233,737,5718355465,346,,5718355463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149473,737,5,2,86,21,2n3wgr89m7jl8tmioemit2pgq,1,-1.2,43.2,2025-05-11T00:54:59.125Z,2025-05-11T01:16:51Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718357063,346,,5718357089,233,697,5718357059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149511,738,1,2,86,48,2n3wgr89m7jl8tmioemit2pgq,1,2.8,47.3,2025-05-11T00:55:26.051Z,2025-05-11T00:55:29Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5718357253,56,Back,5718357257,141,43.3,5718357269,237,,5718357263,213,6.12,5718357259,212,17.1,5718357255,140,18.9,5718357251,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149585,739,1,2,86,50,2n3wgr89m7jl8tmioemit2pgq,1,26.4,51.6,2025-05-11T00:55:28.907Z,2025-05-11T00:55:35Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718357689,140,39.2,5718357691,141,85.6,5718357695,213,1.04,5718357693,212,26.7,5718357687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149593,740,4,2,86,56,2n3wgr89m7jl8tmioemit2pgq,1,61.6,91.4,2025-05-11T00:55:34.431Z,2025-05-11T00:55:41Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718357853,152,,5718357847,13,,5718357903,233,699,5718357851,56,Left,5718357855,286,,5718357849,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149569,699,4,2,86,56,b1rpb2ox52uxcmjrsnqd95pk5,0,38.4,8.6,2025-05-11T00:55:34.432Z,2025-05-11T00:55:41Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718357803,285,,5718357797,295,,5718357921,233,740,5718357795,13,,5718357799,56,Back,5718357801,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149687,741,1,2,87,1,2n3wgr89m7jl8tmioemit2pgq,1,42.2,81.5,2025-05-11T00:55:39.083Z,2025-05-11T00:55:42Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5718358257,56,Center,5718358253,5,,5718358265,213,5.71,5718358261,141,68.4,5718358263,212,16.4,5718358255,152,,5718358259,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149745,742,1,2,87,3,2n3wgr89m7jl8tmioemit2pgq,1,55.3,68.4,2025-05-11T00:55:41.835Z,2025-05-11T00:55:45Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718358561,140,52.3,5718358565,212,15.0,5718358567,213,4.50,5718358563,141,46.9,5718358559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149763,743,1,2,87,7,2n3wgr89m7jl8tmioemit2pgq,1,51.8,44.5,2025-05-11T00:55:44.980Z,2025-05-11T00:55:46Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,5718358665,141,23.9,5718358659,56,Center,5718358671,213,5.23,5718358667,212,16.1,5718358663,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149793,744,1,2,87,8,2n3wgr89m7jl8tmioemit2pgq,1,59.4,23.9,2025-05-11T00:55:46.267Z,2025-05-11T00:55:48Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718358821,213,5.41,5718358815,140,64.6,5718358819,212,8.5,5718358813,56,Right,5718358817,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149817,745,1,2,87,10,2n3wgr89m7jl8tmioemit2pgq,1,64.6,14.1,2025-05-11T00:55:48.371Z,2025-05-11T00:55:50Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,5718358933,213,2.45,5718358925,56,Back,5718358929,141,33.1,5718358927,140,49.7,5718358931,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149837,746,1,2,87,12,2n3wgr89m7jl8tmioemit2pgq,1,50.2,33.6,2025-05-11T00:55:50.571Z,2025-05-11T00:55:53Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,5718359063,213,1.88,5718359059,141,64.8,5718359055,56,Back,5718359057,140,43.7,5718359061,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149865,747,1,2,87,14,2n3wgr89m7jl8tmioemit2pgq,1,44.5,63.1,2025-05-11T00:55:52.797Z,2025-05-11T00:55:54Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718359175,56,Center,5718359179,141,54.3,5718359181,212,15.2,5718359183,213,5.88,5718359177,140,57.8,5718359173,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149925,748,1,2,87,16,2n3wgr89m7jl8tmioemit2pgq,1,57.8,54.3,2025-05-11T00:55:54.452Z,2025-05-11T00:55:59Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718359479,212,9.0,5718359475,141,60.5,5718359457,155,,5718359469,140,65.4,5718359461,56,Center,5718359483,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149935,749,4,2,87,20,2n3wgr89m7jl8tmioemit2pgq,1,67.2,55.4,2025-05-11T00:55:58.119Z,2025-05-11T00:56:06Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,5718359777,233,700,5718359713,56,Center,5718359717,286,,5718359709,13,,5718359711,294,,5718359715,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813149913,700,4,2,87,20,b1rpb2ox52uxcmjrsnqd95pk5,0,32.8,44.6,2025-05-11T00:55:58.120Z,2025-05-11T00:56:06Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,5718359593,152,,5718359585,294,,5718359581,13,,5718359589,56,Back,5718359805,233,749,5718359595,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150323,750,1,2,87,46,2n3wgr89m7jl8tmioemit2pgq,1,66.2,54.2,2025-05-11T00:56:24.811Z,2025-05-11T00:56:28Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718361459,5,,5718361467,141,87.5,5718361463,56,Left,5718361469,212,31.2,5718361461,152,,5718361465,140,86.6,5718361471,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150383,751,1,2,87,50,2n3wgr89m7jl8tmioemit2pgq,0,91.2,86.8,2025-05-11T00:56:28.258Z,2025-05-11T00:56:31Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718361715,2,,5718361719,56,Center,5718361723,141,39.8,5718361727,213,4.74,5718361721,140,91.9,5718361725,212,32.0,5718361717,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150421,701,12,2,87,55,b1rpb2ox52uxcmjrsnqd95pk5,1,7.6,49.3,2025-05-11T00:56:33.624Z,2025-05-11T00:56:37Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718361895,141,85.6,5718361891,56,Back,5718361899,213,1.33,5718361933,15,,5718361897,212,25.4,5718361893,140,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150449,752,1,2,87,57,2n3wgr89m7jl8tmioemit2pgq,0,85.1,17.4,2025-05-11T00:56:35.314Z,2025-05-11T00:56:38Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,5718362055,141,51.8,5718362049,155,,5718362051,56,Center,5718362059,213,1.37,5718362047,2,,5718362053,140,89.7,5718362057,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150459,702,44,2,87,59,b1rpb2ox52uxcmjrsnqd95pk5,1,9.5,51.0,2025-05-11T00:56:37.177Z,2025-05-11T01:19:09Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718362105,56,Back,5718362181,233,753,5718362107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150453,753,44,2,87,59,2n3wgr89m7jl8tmioemit2pgq,0,90.5,49.0,2025-05-11T00:56:37.178Z,2025-05-11T01:19:09Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718362225,233,702,5718362079,56,Center,5718362081,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150461,703,12,2,87,59,b1rpb2ox52uxcmjrsnqd95pk5,1,8.2,55.7,2025-05-11T00:56:37.915Z,2025-05-11T00:56:41Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718362149,15,,5718362129,213,1.66,5718362125,212,30.8,5718362123,141,100.0,5718362115,56,Back,5718362277,167,,5718362119,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150473,704,5,2,88,0,b1rpb2ox52uxcmjrsnqd95pk5,0,6.6,100.8,2025-05-11T00:56:38.565Z,2025-05-11T01:16:52Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718362839,233,754,5718362257,347,,5718362255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150559,754,5,2,88,0,2n3wgr89m7jl8tmioemit2pgq,1,93.4,-0.8,2025-05-11T00:56:38.565Z,2025-05-11T01:16:52Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718362819,233,704,5718362737,56,Right,5718362739,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150711,755,1,2,88,15,2n3wgr89m7jl8tmioemit2pgq,1,91.6,0.0,2025-05-11T00:56:53.122Z,2025-05-11T00:57:21Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,1.0,5718363573,1,,5718363563,56,Center,5718363567,141,44.5,5718365173,154,,5718365171,210,13,5718363569,212,31.1,5718363561,107,,5718363565,140,94.1,5718363571,213,1.49,,,,,,,,,,,,,,,,,,,,,
2813167701,823,44,2,88,21,2n3wgr89m7jl8tmioemit2pgq,1,91.8,43.3,2025-05-11T00:56:58.947Z,2025-05-11T01:18:46Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718464663,286,,5718464743,233,705,5718464661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150743,705,44,2,88,21,b1rpb2ox52uxcmjrsnqd95pk5,0,8.2,56.7,2025-05-11T00:56:58.948Z,2025-05-11T01:18:46Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,5718464761,233,823,5718363733,56,Back,5718363735,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150723,756,13,2,88,21,2n3wgr89m7jl8tmioemit2pgq,1,95.7,46.4,2025-05-11T00:56:59.226Z,2025-05-11T00:57:22Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718365179,160,,5718365199,214,,5718365205,230,99.1,5718365191,55,755,5718365195,102,48.9,5718363631,56,Center,5718365183,16,,5718365187,29,,5718365189,154,,5718365185,74,,5718365181,15,,5718365207,231,48.6,5718365203,328,,5718365197,103,62.5,,,,,,
2813151029,706,5,2,88,24,b1rpb2ox52uxcmjrsnqd95pk5,1,-0.4,51.0,2025-05-11T00:57:02.307Z,2025-05-11T01:16:53Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,5718365279,56,Back,5718365281,346,,5718365335,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813150761,757,5,2,88,24,2n3wgr89m7jl8tmioemit2pgq,0,100.4,49.0,2025-05-11T00:57:02.307Z,2025-05-11T01:16:53Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718363831,346,,5718363829,56,Center,5718365349,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151093,707,1,2,88,44,b1rpb2ox52uxcmjrsnqd95pk5,0,4.8,43.1,2025-05-11T00:57:22.653Z,2025-05-11T00:57:28Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5718365655,140,66.0,5718365649,124,,5718365659,141,33.3,5718365663,212,64.6,5718365667,213,6.18,5718365677,74,,5718365671,1,,5718365653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2813151123,758,44,2,88,49,2n3wgr89m7jl8tmioemit2pgq,1,37.7,65.6,2025-05-11T00:57:27.543Z,2025-05-11T01:19:10Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5718365831,285,,5718365829,56,Back,5718365875,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151103,708,44,2,88,49,b1rpb2ox52uxcmjrsnqd95pk5,0,62.3,34.4,2025-05-11T00:57:27.544Z,2025-05-11T01:19:10Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,5718365915,233,758,5718365691,56,Center,5718365693,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151143,759,1,2,88,50,2n3wgr89m7jl8tmioemit2pgq,0,43.3,63.3,2025-05-11T00:57:28.303Z,2025-05-11T01:21:57Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5718365965,213,6.02,5718365961,141,58.5,5718365957,56,Center,5718365955,3,,5718365959,140,54.7,5718365963,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151125,709,44,2,88,51,b1rpb2ox52uxcmjrsnqd95pk5,1,54.0,36.7,2025-05-11T00:57:29.261Z,2025-05-11T01:24:41Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718366035,233,760,5718365839,286,,5718365837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151153,760,44,2,88,51,2n3wgr89m7jl8tmioemit2pgq,0,46.0,63.3,2025-05-11T00:57:29.262Z,2025-05-11T01:22:32Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718365997,56,Back,5718366009,285,,5718366005,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813170821,781,61,2,88,52,b1rpb2ox52uxcmjrsnqd95pk5,1,59.4,33.0,2025-05-11T00:57:29.947Z,2025-05-11T01:22:08Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718482003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151175,761,3,2,88,53,2n3wgr89m7jl8tmioemit2pgq,0,56.8,58.0,2025-05-11T00:57:31.022Z,2025-05-11T00:57:34Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,5718366123,286,,5718366121,56,Center,5718366167,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151151,710,7,2,88,53,b1rpb2ox52uxcmjrsnqd95pk5,0,36.8,44.0,2025-05-11T00:57:31.023Z,2025-05-11T00:57:34Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,5718366163,233,761,5718365995,285,,5718365993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151231,763,1,2,88,59,2n3wgr89m7jl8tmioemit2pgq,0,62.5,27.4,2025-05-11T00:57:37.105Z,2025-05-11T00:59:58Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718366461,213,0.86,5718366457,141,76.6,5718366453,56,Center,5718366459,212,44.2,5718366455,140,90.0,5718366451,155,,5718366463,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151403,765,50,2,89,0,2n3wgr89m7jl8tmioemit2pgq,1,81.2,79.4,2025-05-11T00:57:37.995Z,2025-05-11T00:57:59Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,5718367491,286,,5718367489,56,Left,5718367953,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151255,711,7,2,89,0,b1rpb2ox52uxcmjrsnqd95pk5,1,19.8,19.8,2025-05-11T00:57:37.996Z,2025-05-11T00:57:59Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718367611,285,,5718367923,233,765,5718366619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151259,712,5,2,89,0,b1rpb2ox52uxcmjrsnqd95pk5,0,10.8,-1.6,2025-05-11T00:57:38.937Z,2025-05-11T01:16:54Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5718366641,56,Back,5718366885,233,764,5718366643,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151271,764,5,2,89,0,2n3wgr89m7jl8tmioemit2pgq,1,89.2,101.6,2025-05-11T00:57:38.937Z,2025-05-11T01:16:54Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718366725,347,,5718366843,233,712,5718366723,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151583,766,1,2,89,25,2n3wgr89m7jl8tmioemit2pgq,1,82.2,100.0,2025-05-11T00:58:03.393Z,2025-05-11T00:58:07Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718368499,140,92.8,5718368495,107,,5718368507,1,,5718368503,212,26.3,5718368505,213,5.15,5718368501,141,66.4,5718368497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151587,767,44,2,89,28,2n3wgr89m7jl8tmioemit2pgq,1,88.4,64.4,2025-05-11T00:58:06.654Z,2025-05-11T00:58:12Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,5718368547,233,713,5718368523,56,Center,5718368525,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151579,713,44,2,89,28,b1rpb2ox52uxcmjrsnqd95pk5,0,11.6,35.6,2025-05-11T00:58:06.655Z,2025-05-11T00:58:11Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,5718368479,285,,5718368581,233,767,5718368477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151591,768,61,2,89,28,2n3wgr89m7jl8tmioemit2pgq,1,91.3,65.5,2025-05-11T00:58:06.701Z,2025-05-11T01:20:56Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,5718368541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151637,769,1,2,89,31,2n3wgr89m7jl8tmioemit2pgq,1,86.7,52.5,2025-05-11T00:58:09.176Z,2025-05-11T00:58:12Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,5718368793,56,Center,5718368797,141,35.4,5718368801,213,4.29,5718368799,212,12.8,5718368795,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151645,770,1,2,89,32,2n3wgr89m7jl8tmioemit2pgq,1,81.2,35.4,2025-05-11T00:58:10.872Z,2025-05-11T00:58:13Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718368829,213,5.47,5718368825,141,23.9,5718368821,56,Center,5718368827,212,10.7,5718368823,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151703,771,1,2,89,34,2n3wgr89m7jl8tmioemit2pgq,1,87.5,10.6,2025-05-11T00:58:12.561Z,2025-05-11T00:58:31Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,1.0,5718370013,154,,5718369197,140,89.3,5718369195,56,Center,5718369191,155,,5718369205,212,16.6,5718369201,141,34.9,5718369209,213,1.46,5718369189,2,,5718370011,210,13,,,,,,,,,,,,,,,,,,,,,
2813151711,772,13,2,89,38,2n3wgr89m7jl8tmioemit2pgq,1,85.8,56.8,2025-05-11T00:58:16.072Z,2025-05-11T01:30:04Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718370071,55,771,5718370075,102,43.2,5718370083,231,49.1,5718369281,56,Center,5718370057,20,,5718370053,160,,5718370065,29,,5718370061,81,,5718370069,154,,5718370081,230,99.7,5718370077,103,68.1,5718369279,17,,,,,,,,,,,,,
2813151993,714,5,2,89,38,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.0,61.0,2025-05-11T00:58:16.497Z,2025-05-11T00:58:44Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,5718370917,56,Back,5718371001,233,773,5718370919,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813151839,773,5,2,89,38,2n3wgr89m7jl8tmioemit2pgq,0,101.0,39.0,2025-05-11T00:58:16.497Z,2025-05-11T01:16:54Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718369979,56,Center,5718369985,346,,5718371043,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
