id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2800379421,780,43,2,77,8,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-13T01:48:44.325Z,2025-04-16T08:50:31Z,,,,,5647885239,344,0,5656005345,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379681,781,18,2,77,12,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-13T01:48:48.313Z,2025-04-16T08:50:28Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5647886851,55,782,5647886791,42,,5647886795,59,2,5656005329,189,,5647886793,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379685,782,19,2,77,12,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-13T01:48:48.314Z,2025-04-16T08:50:23Z,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,5647886823,292,7,5647886819,145,2,5647886827,44,Midfielder,5647886829,55,781,5647886821,59,77,5647886815,42,,5647886825,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379739,652,18,2,77,17,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-13T01:48:53.791Z,2025-04-16T08:49:54Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5647887107,44,Midfielder,5647887185,55,653,5647887109,59,6,5647887105,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379743,653,19,2,77,17,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-13T01:48:53.792Z,2025-04-16T08:49:55Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,,5647887139,42,,5648100585,293,4,5648101311,292,7,5647887157,55,652,5647887143,145,11,5647887153,44,Midfielder,5647887147,59,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379549,650,18,2,77,38,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-13T01:49:14.348Z,2025-04-16T08:50:09Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5647885973,42,,5647886047,55,651,5647885977,59,2,5647885975,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379553,651,19,2,77,38,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-13T01:49:14.349Z,2025-04-16T08:50:09Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,,5647885991,145,3,5647885993,59,14,5647885987,42,,5647885997,55,650,5647885995,44,Defender,5648101703,293,1,5648101701,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379813,654,1,2,77,55,b5l2e3csycjb8twvq9ek0j5gq,0,3.9,48.8,2025-04-13T01:49:31.538Z,2025-04-13T01:49:32Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5647887575,1,,5647887565,56,Center,5647887563,124,,5647887571,212,68.0,5647887567,140,68.5,5647887569,141,41.0,5647887573,213,6.21,5647887577,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379833,783,1,2,77,57,aj8ytsr2ap33tod0hd8ofzaw9,0,33.9,45.2,2025-04-13T01:49:34.085Z,2025-04-13T01:49:34Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5647887681,3,,5647887691,213,0.01,5647887689,212,39.5,5647887687,141,46.0,5647887683,56,Center,5647887695,1,,5647887685,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379837,655,1,2,77,58,b5l2e3csycjb8twvq9ek0j5gq,0,32.9,53.2,2025-04-13T01:49:34.946Z,2025-04-16T08:50:42Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647887715,56,Center,5647887723,213,6.14,5647887719,141,48.3,5647887713,3,,5647887717,140,54.6,5647887721,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379881,657,83,2,78,0,b5l2e3csycjb8twvq9ek0j5gq,0,48.0,35.2,2025-04-13T01:49:36.955Z,2025-04-16T09:30:20Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,,5647888305,399,bw0h202lprp7jzdtp6hv78ixh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379867,656,45,2,78,1,b5l2e3csycjb8twvq9ek0j5gq,0,47.6,41.8,2025-04-13T01:49:37.594Z,2025-04-13T02:13:22Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647887939,233,784,5647887943,285,,5647887937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379855,784,3,2,78,1,aj8ytsr2ap33tod0hd8ofzaw9,1,52.4,58.2,2025-04-13T01:49:37.594Z,2025-04-16T08:51:04Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5647887855,286,,5656005427,465,,5647887933,233,656,5647887853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379871,786,1,2,78,2,aj8ytsr2ap33tod0hd8ofzaw9,1,52.9,51.5,2025-04-13T01:49:39.144Z,2025-04-13T01:49:40Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5647887905,213,0.41,5647887897,56,Center,5647887901,141,60.6,5647887899,140,66.5,5647887903,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379889,787,1,2,78,3,aj8ytsr2ap33tod0hd8ofzaw9,1,66.5,60.6,2025-04-13T01:49:39.965Z,2025-04-13T01:49:41Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5647888013,141,72.1,5647888017,213,1.78,5647888009,56,Center,5647888011,140,64.9,5647888015,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379903,788,1,2,78,5,aj8ytsr2ap33tod0hd8ofzaw9,1,64.9,72.1,2025-04-13T01:49:41.725Z,2025-04-13T01:49:44Z,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,5647888115,212,19.3,5647888109,56,Left,5647888111,140,80.1,5647888113,141,88.1,5647888117,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379915,789,1,2,78,7,aj8ytsr2ap33tod0hd8ofzaw9,0,80.1,88.3,2025-04-13T01:49:44.025Z,2025-04-16T08:51:23Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647888201,56,Center,5656005517,224,,5647888209,213,5.04,5656005519,72,,5647888207,212,23.7,5647888203,140,87.3,5647888197,2,,5647888205,141,55.2,5647888199,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379929,658,12,2,78,10,b5l2e3csycjb8twvq9ek0j5gq,1,12.7,41.9,2025-04-13T01:49:46.524Z,2025-04-13T01:49:50Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5647888285,213,4.84,5647888283,212,19.5,5647888335,15,,5647888279,140,15.1,5647888277,56,Back,5647888281,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379993,659,1,2,78,13,b5l2e3csycjb8twvq9ek0j5gq,0,14.9,10.7,2025-04-13T01:49:49.834Z,2025-04-13T01:49:51Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5647888625,213,0.38,5647888627,1,,5647888623,212,10.2,5647888619,140,23.9,5647888617,56,Back,5647888621,141,16.2,5647888613,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800379981,790,50,2,78,14,aj8ytsr2ap33tod0hd8ofzaw9,1,82.8,85.8,2025-04-13T01:49:51.263Z,2025-04-13T02:49:00Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647888569,286,,5647888567,56,Left,5647888797,233,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380023,660,7,2,78,14,b5l2e3csycjb8twvq9ek0j5gq,1,17.2,14.2,2025-04-13T01:49:51.264Z,2025-04-16T08:51:32Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5647888761,56,Back,5647888763,285,,5647888783,233,790,5656005547,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380041,661,12,2,78,17,b5l2e3csycjb8twvq9ek0j5gq,1,10.5,32.5,2025-04-13T01:49:53.290Z,2025-04-13T01:49:55Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5647888863,140,17.0,5647888923,167,,5647888867,212,23.5,5647888869,213,5.01,5647888865,141,0.0,5647888861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380045,662,5,2,78,17,b5l2e3csycjb8twvq9ek0j5gq,0,17.3,-1.0,2025-04-13T01:49:54.027Z,2025-04-16T09:32:04Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5647888891,56,Back,5647888895,347,,5647889271,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380113,791,5,2,78,17,aj8ytsr2ap33tod0hd8ofzaw9,1,82.7,101.0,2025-04-13T01:49:54.027Z,2025-04-16T09:32:04Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647889241,233,662,5647889235,347,,5647889233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380129,792,1,2,78,24,aj8ytsr2ap33tod0hd8ofzaw9,1,82.3,100.0,2025-04-13T01:50:00.798Z,2025-04-13T01:50:03Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647889321,212,11.8,5647889317,140,88.3,5647889313,107,,5647889323,213,5.28,5647889319,141,87.4,5647889315,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380143,793,1,2,78,26,aj8ytsr2ap33tod0hd8ofzaw9,0,88.3,87.4,2025-04-13T01:50:03.038Z,2025-04-16T08:51:50Z,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,5647889411,141,54.3,5647889399,155,,5656005579,72,,5647889407,140,88.4,5647889417,213,4.72,5647889397,2,,5656005577,224,,5647889413,212,22.5,5647889403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380173,663,12,2,78,28,b5l2e3csycjb8twvq9ek0j5gq,1,9.6,45.4,2025-04-13T01:50:04.859Z,2025-04-13T01:50:09Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5647889605,141,21.2,5647889609,213,5.63,5647889601,56,Back,5647889603,140,30.1,5647889607,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380171,794,44,2,78,32,aj8ytsr2ap33tod0hd8ofzaw9,1,71.0,70.1,2025-04-13T01:50:08.758Z,2025-04-13T04:06:03Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5647889671,233,664,5647889597,56,Center,5647889599,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380183,664,44,2,78,32,b5l2e3csycjb8twvq9ek0j5gq,0,29.0,29.9,2025-04-13T01:50:08.759Z,2025-04-13T04:06:04Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5647889701,233,794,5647889661,285,,5647889659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380179,795,1,2,78,32,aj8ytsr2ap33tod0hd8ofzaw9,0,66.2,65.8,2025-04-13T01:50:09.086Z,2025-04-13T01:50:09Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5647889635,3,,5647889639,140,65.6,5647889645,213,4.65,5647889641,141,51.2,5647889643,212,9.9,5647889637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380199,665,1,2,78,35,b5l2e3csycjb8twvq9ek0j5gq,0,28.7,51.8,2025-04-13T01:50:11.531Z,2025-04-13T01:50:12Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5647889741,141,44.9,5647889745,213,5.82,5647889739,140,37.7,5647889735,3,,5647889737,56,Back,5647889743,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380227,796,1,2,78,35,aj8ytsr2ap33tod0hd8ofzaw9,1,60.5,58.9,2025-04-13T01:50:12.209Z,2025-04-16T08:52:08Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647889899,212,16.0,5647889895,140,64.2,5647889901,213,4.96,5647889897,141,36.0,5647889893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380245,797,1,2,78,39,aj8ytsr2ap33tod0hd8ofzaw9,0,60.9,26.8,2025-04-13T01:50:15.583Z,2025-04-13T01:50:16Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647889993,140,72.0,5647889997,212,20.3,5647889999,213,0.96,5647889991,56,Center,5647889989,155,,5647889995,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380299,666,1,2,78,42,b5l2e3csycjb8twvq9ek0j5gq,0,38.8,40.9,2025-04-13T01:50:18.962Z,2025-04-13T03:36:45Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647890307,1,,5647890293,140,65.0,5647890287,157,,5647890303,213,0.26,5647890297,141,51.5,5647890301,212,28.4,5647890289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380289,798,12,2,78,43,aj8ytsr2ap33tod0hd8ofzaw9,1,36.7,42.7,2025-04-13T01:50:19.886Z,2025-04-16T08:52:17Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5656005725,15,,5647890255,213,0.35,5647890247,56,Center,5647890253,212,16.4,5647890249,140,51.4,5647890251,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380321,667,4,2,78,48,b5l2e3csycjb8twvq9ek0j5gq,1,52.8,41.8,2025-04-13T01:50:24.733Z,2025-04-16T08:52:26Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,,5647890475,286,,5656005765,294,,5647890505,233,799,5647890469,56,Center,5647890471,152,,5647890467,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380313,799,4,2,78,48,aj8ytsr2ap33tod0hd8ofzaw9,0,47.2,58.2,2025-04-13T01:50:24.734Z,2025-04-16T08:52:24Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5647890535,233,667,5656005763,294,,5647890445,152,,5647890443,56,Back,5647890441,13,,5647890449,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380481,668,1,2,79,4,b5l2e3csycjb8twvq9ek0j5gq,0,44.3,50.9,2025-04-13T01:50:40.721Z,2025-04-16T08:53:04Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5647891405,155,,5647891415,212,47.9,5647891409,56,Left,5647891419,1,,5647891411,140,85.5,5647891413,141,81.0,5647891403,5,,5647891407,152,,5647891417,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380493,800,44,2,79,5,aj8ytsr2ap33tod0hd8ofzaw9,1,23.6,21.3,2025-04-13T01:50:41.798Z,2025-04-13T01:59:15Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647891455,285,,5647891505,233,669,5647891453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380489,669,44,2,79,5,b5l2e3csycjb8twvq9ek0j5gq,0,76.4,78.7,2025-04-13T01:50:41.799Z,2025-04-13T03:37:17Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,,5647891445,286,,5647891557,233,800,5647891443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800383995,880,12,2,79,5,aj8ytsr2ap33tod0hd8ofzaw9,1,21.2,17.0,2025-04-13T01:50:42.253Z,2025-04-13T01:58:59Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647911595,141,22.5,5647911599,213,1.04,5647911631,15,,5647911591,56,Back,5647911593,140,23.3,5647911597,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380513,670,1,2,79,10,b5l2e3csycjb8twvq9ek0j5gq,0,66.7,70.3,2025-04-13T01:50:46.730Z,2025-04-13T01:50:47Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5647891541,140,70.3,5647891539,56,Center,5647891549,213,5.16,5647891545,212,8.7,5647891543,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800381405,829,12,2,79,11,aj8ytsr2ap33tod0hd8ofzaw9,1,20.1,45.2,2025-04-13T01:50:47.624Z,2025-04-13T03:37:28Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647896903,140,26.4,5647896907,212,6.8,5647896905,141,47.3,5647896909,213,0.21,5647896901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380531,671,3,2,79,13,b5l2e3csycjb8twvq9ek0j5gq,1,71.4,48.0,2025-04-13T01:50:49.354Z,2025-04-16T08:53:25Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647891635,56,Center,5656006427,465,,5647891663,233,801,5647891637,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380535,801,45,2,79,13,aj8ytsr2ap33tod0hd8ofzaw9,0,28.6,52.0,2025-04-13T01:50:49.354Z,2025-04-13T02:20:38Z,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,5647891643,56,Back,5647891667,233,671,5647891645,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380537,672,13,2,79,13,b5l2e3csycjb8twvq9ek0j5gq,1,75.3,48.7,2025-04-13T01:50:49.730Z,2025-04-16T08:53:43Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647891839,103,80.6,5647891649,18,,5647891841,215,,5647891843,458,,5647891651,56,Center,5647891845,230,96.9,5647891837,102,47.2,5656006673,74,,5647891743,20,,5647891647,22,5647891847,231,51.3,,,,,,,,,,,,,,,,,,,,,,,,,
2800380547,673,5,2,79,14,b5l2e3csycjb8twvq9ek0j5gq,0,101.4,46.6,2025-04-13T01:50:50.860Z,2025-04-16T09:32:04Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647891725,346,,5647892717,233,802,5647891723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380707,802,5,2,79,14,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.4,53.4,2025-04-13T01:50:50.860Z,2025-04-16T09:32:04Z,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,5647892675,346,,5647892673,56,Back,5647892713,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380731,803,1,2,79,33,aj8ytsr2ap33tod0hd8ofzaw9,0,3.6,49.6,2025-04-13T01:51:09.864Z,2025-04-13T01:51:11Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5647892785,212,46.0,5647892789,1,,5647892791,74,,5647892781,140,46.8,5647892777,124,,5647892783,141,38.6,5647892779,56,Back,5647892787,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380733,674,1,2,79,34,b5l2e3csycjb8twvq9ek0j5gq,0,52.7,53.4,2025-04-13T01:51:10.729Z,2025-04-16T08:54:24Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647892805,212,13.2,5647892793,3,,5647892803,141,60.3,5647892795,56,Center,5647892799,140,64.5,5647892807,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380739,804,1,2,79,35,aj8ytsr2ap33tod0hd8ofzaw9,0,32.5,37.3,2025-04-13T01:51:11.783Z,2025-04-13T01:51:12Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647892837,56,Back,5647892843,212,9.1,5647892841,141,45.2,5647892839,140,39.5,5647892835,3,,5647892845,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380785,675,1,2,79,36,b5l2e3csycjb8twvq9ek0j5gq,0,46.9,41.9,2025-04-13T01:51:12.905Z,2025-04-13T01:51:17Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647893095,213,0.70,5647893085,140,61.4,5647893083,56,Center,5647893081,3,,5647893089,141,60.8,5647893091,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380755,805,44,2,79,37,aj8ytsr2ap33tod0hd8ofzaw9,1,36.6,30.5,2025-04-13T01:51:13.479Z,2025-04-13T04:06:04Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647892959,56,Back,5647892961,285,,5647961527,233,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800384637,734,44,2,79,37,b5l2e3csycjb8twvq9ek0j5gq,0,63.4,69.5,2025-04-13T01:51:13.480Z,2025-04-13T04:06:04Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5647914989,56,Center,5647914991,286,,5647961579,233,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380761,806,8,2,79,37,aj8ytsr2ap33tod0hd8ofzaw9,1,33.8,27.9,2025-04-13T01:51:14.025Z,2025-04-16T08:54:40Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647892971,56,Back,5656007319,385,,5647892997,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800384299,887,43,2,79,39,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-13T01:51:15.358Z,2025-04-13T02:00:41Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5647914713,144,44,5647913309,285,0,5647913439,233,676,5647913305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380791,676,44,2,79,40,b5l2e3csycjb8twvq9ek0j5gq,1,69.8,71.6,2025-04-13T01:51:16.357Z,2025-04-13T03:38:18Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5647893173,233,807,5647893121,286,,5647893119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380799,807,44,2,79,40,aj8ytsr2ap33tod0hd8ofzaw9,0,30.2,28.4,2025-04-13T01:51:16.358Z,2025-04-13T04:06:05Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5647893153,285,,5647893151,56,Back,5647893255,233,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380809,677,1,2,79,41,b5l2e3csycjb8twvq9ek0j5gq,1,62.7,60.3,2025-04-13T01:51:17.353Z,2025-04-13T03:38:20Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5647893223,213,1.52,5647893219,141,80.5,5647893213,3,,5647893217,140,63.4,5647893221,212,13.8,5647893215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380821,679,1,2,79,45,b5l2e3csycjb8twvq9ek0j5gq,1,70.8,82.6,2025-04-13T01:51:22.217Z,2025-04-13T01:51:23Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5647893333,212,7.7,5647893327,140,64.0,5647893329,141,78.5,5647893325,56,Center,5647893335,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380839,680,1,2,79,47,b5l2e3csycjb8twvq9ek0j5gq,1,63.2,77.9,2025-04-13T01:51:23.682Z,2025-04-13T01:51:25Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5647893431,141,83.5,5647893435,213,2.49,5647893429,140,58.4,5647893427,56,Left,5647893433,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380843,681,1,2,79,48,b5l2e3csycjb8twvq9ek0j5gq,1,58.4,83.5,2025-04-13T01:51:25.114Z,2025-04-13T01:51:26Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,,5647893465,140,61.3,5647893463,56,Center,5647893467,141,76.9,5647893471,213,5.31,5647893469,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380853,682,1,2,79,49,b5l2e3csycjb8twvq9ek0j5gq,1,61.3,76.9,2025-04-13T01:51:25.970Z,2025-04-13T01:51:28Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5647893525,213,3.14,5647893517,56,Center,5647893521,141,77.0,5647893519,140,50.1,5647893523,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380861,683,1,2,79,51,b5l2e3csycjb8twvq9ek0j5gq,0,51.3,76.0,2025-04-13T01:51:28.153Z,2025-04-13T01:51:29Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647893553,213,0.21,5647893547,140,63.5,5647893551,212,13.1,5647893545,56,Left,5647893549,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800380877,808,8,2,79,53,aj8ytsr2ap33tod0hd8ofzaw9,1,34.9,13.5,2025-04-13T01:51:30.040Z,2025-04-16T08:55:18Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647893603,56,Back,5656007753,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
