id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/14/value
2809936889,671,61,2,80,17,8cpjplodpphtkbt0hq8sr8mqs,0,57.8,45.8,2025-05-04T00:45:46.681Z,2025-05-04T01:19:40Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5700578439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809936883,670,43,2,80,18,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-04T00:45:47.473Z,2025-05-04T00:45:52Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5700578405,56,Center,5700578413,213,4.35,5700578415,1,0,5700578511,144,1,5700578403,155,0,5700578411,212,33.5,5700578409,141,45.8,5700578407,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809936869,727,1,2,80,18,b1rpb2ox52uxcmjrsnqd95pk5,1,28.1,7.7,2025-05-04T00:45:48.024Z,2025-05-04T00:45:49Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700578325,56,Back,5700578331,212,9.2,5700578333,213,0.74,5700578329,141,16.8,5700578327,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809936933,729,1,2,80,20,b1rpb2ox52uxcmjrsnqd95pk5,1,34.7,16.8,2025-05-04T00:45:49.343Z,2025-05-04T00:45:55Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700578691,141,34.0,5700578687,56,Back,5700578695,213,2.01,5700578689,140,29.5,5700578693,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809936963,730,1,2,80,26,b1rpb2ox52uxcmjrsnqd95pk5,1,40.9,42.5,2025-05-04T00:45:55.081Z,2025-05-04T00:45:57Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700578897,212,5.2,5700578893,140,43.0,5700578891,56,Back,5700578895,141,35.5,5700578899,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809936999,731,1,2,80,28,b1rpb2ox52uxcmjrsnqd95pk5,1,44.4,31.0,2025-05-04T00:45:57.505Z,2025-05-04T00:46:00Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700579081,141,4.0,5700579085,213,5.47,5700579079,140,61.1,5700579077,56,Right,5700579083,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937029,732,1,2,80,31,b1rpb2ox52uxcmjrsnqd95pk5,1,62.5,4.3,2025-05-04T00:46:00.664Z,2025-05-04T00:46:03Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5700579263,140,53.2,5700579261,56,Right,5700579267,141,15.6,5700579271,212,12.4,5700579275,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937077,733,1,2,80,34,b1rpb2ox52uxcmjrsnqd95pk5,1,53.2,18.3,2025-05-04T00:46:03.304Z,2025-05-04T00:46:08Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700579559,213,1.77,5700579555,141,58.2,5700579551,56,Back,5700579557,212,27.7,5700579553,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937121,734,1,2,80,39,b1rpb2ox52uxcmjrsnqd95pk5,1,57.9,64.6,2025-05-04T00:46:08.368Z,2025-05-04T00:46:11Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700579819,212,21.9,5700579815,140,69.4,5700579821,213,0.99,5700579817,141,91.4,5700579813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937169,735,1,2,80,42,b1rpb2ox52uxcmjrsnqd95pk5,1,69.7,92.6,2025-05-04T00:46:11.512Z,2025-05-04T00:46:15Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700580067,212,10.4,5700580069,213,4.05,5700580063,140,63.6,5700580065,141,80.6,5700580061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937181,736,1,2,80,46,b1rpb2ox52uxcmjrsnqd95pk5,1,63.6,80.6,2025-05-04T00:46:15.096Z,2025-05-04T00:46:16Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700580119,140,73.9,5700580121,141,91.7,5700580125,213,0.61,5700580117,56,Left,5700580123,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937249,737,1,2,80,47,b1rpb2ox52uxcmjrsnqd95pk5,1,73.9,92.6,2025-05-04T00:46:16.616Z,2025-05-04T00:46:23Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5700580555,213,3.83,5700580551,141,81.5,5700580547,56,Left,5700580553,212,11.9,5700580549,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937287,738,1,2,80,54,b1rpb2ox52uxcmjrsnqd95pk5,1,66.3,81.5,2025-05-04T00:46:23.433Z,2025-05-04T00:46:25Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700580705,56,Center,5700580717,141,46.4,5700580711,140,64.4,5700580725,213,4.63,5700580721,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937323,739,1,2,80,56,b1rpb2ox52uxcmjrsnqd95pk5,1,63.5,41.5,2025-05-04T00:46:25.520Z,2025-05-04T00:46:30Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700580985,140,75.2,5700580989,212,26.8,5700580987,141,6.4,5700580991,213,5.19,5700580983,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937347,740,1,2,81,1,b1rpb2ox52uxcmjrsnqd95pk5,1,76.4,6.2,2025-05-04T00:46:30.505Z,2025-05-04T00:46:33Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700581131,213,2.36,5700581125,140,69.5,5700581123,56,Right,5700581129,212,10.2,5700581127,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937369,741,1,2,81,3,b1rpb2ox52uxcmjrsnqd95pk5,0,70.1,14.6,2025-05-04T00:46:32.985Z,2025-05-04T00:46:35Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5700581275,155,,5700581273,2,,5700581281,141,48.8,5700581279,140,90.3,5700581285,213,0.83,5700581277,56,Center,5700581283,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937375,672,12,2,81,6,8cpjplodpphtkbt0hq8sr8mqs,1,9.4,51.9,2025-05-04T00:46:35.441Z,2025-05-04T00:46:39Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5700581309,212,25.4,5700581305,140,11.1,5700581307,141,14.7,5700581303,56,Back,5700581335,15,,5700581311,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937435,673,1,2,81,10,8cpjplodpphtkbt0hq8sr8mqs,0,11.1,14.7,2025-05-04T00:46:39.042Z,2025-05-04T00:46:39Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5700581603,56,Back,5700581607,141,17.9,5700581611,213,0.07,5700581613,1,,5700581609,212,29.2,5700581605,140,38.8,5700581601,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937571,742,1,2,81,17,b1rpb2ox52uxcmjrsnqd95pk5,1,68.0,53.9,2025-05-04T00:46:46.936Z,2025-05-04T00:46:48Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700582373,56,Center,5700582375,140,65.8,5700582377,141,27.1,5700582381,213,4.59,5700582379,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937625,743,1,2,81,19,b1rpb2ox52uxcmjrsnqd95pk5,1,65.2,25.6,2025-05-04T00:46:48.544Z,2025-05-04T00:46:52Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700582613,212,14.5,5700582611,141,6.4,5700582615,213,5.16,5700582609,140,71.1,5700582607,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937677,744,1,2,81,23,b1rpb2ox52uxcmjrsnqd95pk5,1,72.5,6.7,2025-05-04T00:46:52.344Z,2025-05-04T00:46:56Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5700582911,56,Center,5700582915,141,21.6,5700582919,213,2.21,5700582913,140,65.4,5700582917,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937713,745,1,2,81,27,b1rpb2ox52uxcmjrsnqd95pk5,1,62.8,28.3,2025-05-04T00:46:56.104Z,2025-05-04T00:46:58Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700583135,141,54.5,5700583139,213,1.50,5700583131,56,Center,5700583133,140,64.0,5700583137,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937731,746,1,2,81,29,b1rpb2ox52uxcmjrsnqd95pk5,1,64.3,55.4,2025-05-04T00:46:58.272Z,2025-05-04T00:47:00Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700583229,141,65.2,5700583227,140,71.7,5700583225,56,Center,5700583231,212,10.2,5700583233,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937747,747,1,2,81,31,b1rpb2ox52uxcmjrsnqd95pk5,0,71.1,64.5,2025-05-04T00:47:00.504Z,2025-05-04T00:47:01Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700583323,141,65.1,5700583317,56,Center,5700583325,212,18.6,5700583329,213,0.02,5700583319,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937759,674,8,2,81,32,8cpjplodpphtkbt0hq8sr8mqs,1,12.7,43.4,2025-05-04T00:47:01.978Z,2025-05-04T00:47:02Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5700583377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937875,676,1,2,81,36,8cpjplodpphtkbt0hq8sr8mqs,0,9.5,12.8,2025-05-04T00:47:05.058Z,2025-05-04T00:47:09Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5700584029,56,Right,5700584039,1,,5700584037,213,6.19,5700584027,157,,5700584035,212,53.6,5700584031,140,60.3,5700584033,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809937959,749,1,2,81,42,b1rpb2ox52uxcmjrsnqd95pk5,1,39.8,91.5,2025-05-04T00:47:11.200Z,2025-05-04T00:47:15Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700584501,212,23.1,5700584499,141,57.5,5700584495,56,Back,5700584503,213,4.70,5700584497,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938065,750,1,2,81,46,b1rpb2ox52uxcmjrsnqd95pk5,1,43.4,48.2,2025-05-04T00:47:15.472Z,2025-05-04T00:47:26Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5700585087,140,52.5,5700585091,212,16.9,5700585093,213,0.97,5700585085,56,Center,5700585089,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938099,751,1,2,81,56,b1rpb2ox52uxcmjrsnqd95pk5,1,70.3,72.4,2025-05-04T00:47:26.008Z,2025-05-04T00:47:28Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700585285,140,73.2,5700585289,212,4.7,5700585283,56,Center,5700585287,141,67.2,5700585291,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938109,752,50,2,81,58,b1rpb2ox52uxcmjrsnqd95pk5,1,73.1,68.8,2025-05-04T00:47:27.793Z,2025-05-04T01:06:51Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700585345,286,,5700585343,56,Center,5700585475,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938119,677,7,2,81,58,8cpjplodpphtkbt0hq8sr8mqs,1,26.9,31.2,2025-05-04T00:47:27.794Z,2025-05-04T01:06:50Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700585413,285,,5700585453,233,752,5700585411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938141,678,1,2,82,0,8cpjplodpphtkbt0hq8sr8mqs,1,27.7,30.1,2025-05-04T00:47:29.562Z,2025-05-04T00:47:31Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5700585555,141,57.0,5700585559,213,1.46,5700585551,56,Back,5700585553,140,29.7,5700585557,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938147,679,61,2,82,1,8cpjplodpphtkbt0hq8sr8mqs,0,29.7,57.0,2025-05-04T00:47:30.833Z,2025-05-04T00:50:49Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5700585583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938163,753,1,2,82,3,b1rpb2ox52uxcmjrsnqd95pk5,0,79.4,14.3,2025-05-04T00:47:32.393Z,2025-05-04T00:47:33Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700585673,141,42.1,5700585677,213,1.05,5700585671,140,89.8,5700585665,2,,5700585669,56,Center,5700585675,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938193,680,12,2,82,5,8cpjplodpphtkbt0hq8sr8mqs,1,8.5,51.9,2025-05-04T00:47:34.875Z,2025-05-04T00:50:48Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700597771,56,Back,5700597775,141,74.2,5700597779,213,1.64,5700597777,212,15.2,5700597773,140,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938255,682,1,2,82,9,8cpjplodpphtkbt0hq8sr8mqs,0,6.1,92.1,2025-05-04T00:47:38.658Z,2025-05-04T00:47:40Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5700586169,213,6.24,5700586171,1,,5700586159,157,,5700586167,212,32.7,5700586161,56,Back,5700586165,141,90.2,5700586163,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938317,755,1,2,82,14,b1rpb2ox52uxcmjrsnqd95pk5,1,58.2,10.6,2025-05-04T00:47:43.312Z,2025-05-04T00:47:47Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5700586485,56,Right,5700586489,141,9.7,5700586493,213,6.23,5700586487,140,68.7,5700586491,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938353,756,1,2,82,18,b1rpb2ox52uxcmjrsnqd95pk5,1,78.8,27.6,2025-05-04T00:47:47.439Z,2025-05-04T00:48:12Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,1.0,5700588103,154,,5700586677,212,19.2,5700588101,210,15,5700586679,213,1.65,5700586673,140,77.3,5700586671,56,Center,5700586675,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938361,757,15,2,82,21,b1rpb2ox52uxcmjrsnqd95pk5,1,75.3,53.6,2025-05-04T00:47:50.528Z,2025-05-04T00:48:13Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700586723,22,,5700588203,233,683,5700588161,146,96.9,5700588135,154,,5700588131,80,,5700588165,147,50.2,5700588149,103,3.8,5700586727,56,Center,5700588145,102,5700588133,29,5700587519,20,,5700588153,215,,5700586725,18,,5700588137,55,5700588157,328,46.5,,756,,,,,,,
2809938349,683,10,2,82,21,8cpjplodpphtkbt0hq8sr8mqs,1,0.9,53.4,2025-05-04T00:47:50.628Z,2025-05-04T00:51:20Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5700586663,182,,5700588231,233,757,5700586659,173,,5700586665,56,Back,5700586661,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938433,758,2,2,82,26,b1rpb2ox52uxcmjrsnqd95pk5,1,74.7,53.4,2025-05-04T00:47:55.992Z,2025-05-04T00:47:58Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700587185,56,Center,5700587169,141,39.4,5700587183,7,7lnb14nmxv9gggyedv3tydvdg,5700587167,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938795,685,1,2,82,56,8cpjplodpphtkbt0hq8sr8mqs,0,11.5,72.3,2025-05-04T00:48:25.254Z,2025-05-04T00:51:05Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5700589215,140,60.4,5700589221,213,0.03,5700589211,241,,5700589213,56,Center,5700589223,1,,5700589219,212,51.4,5700589207,5,,5700589209,157,,5700589217,141,,,,,,,,,,,,,,,,74.7,,,,,,,,,
2809938817,759,44,2,83,0,b1rpb2ox52uxcmjrsnqd95pk5,1,39.6,28.7,2025-05-04T00:48:29.394Z,2025-05-04T01:07:01Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700589383,56,Back,5700589385,285,,5700589411,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938797,686,44,2,83,0,8cpjplodpphtkbt0hq8sr8mqs,0,60.4,71.3,2025-05-04T00:48:29.395Z,2025-05-04T01:07:02Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5700589231,286,,5700589421,233,759,5700589229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938841,760,1,2,83,1,b1rpb2ox52uxcmjrsnqd95pk5,1,39.6,34.2,2025-05-04T00:48:30.319Z,2025-05-04T01:10:33Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700589513,141,12.3,5700589511,140,31.7,5700589515,212,17.0,5700589509,56,Back,5700589517,213,4.20,5700589507,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938863,762,1,2,83,5,b1rpb2ox52uxcmjrsnqd95pk5,1,31.4,9.5,2025-05-04T00:48:34.351Z,2025-05-04T00:48:35Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700589659,212,17.1,5700589657,141,31.6,5700589655,140,39.2,5700589661,213,1.07,5700589653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938873,763,1,2,83,6,b1rpb2ox52uxcmjrsnqd95pk5,1,39.2,31.6,2025-05-04T00:48:35.288Z,2025-05-04T00:48:36Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700589707,212,10.4,5700589703,140,30.5,5700589709,213,3.64,5700589705,141,24.3,5700589701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938923,764,1,2,83,7,b1rpb2ox52uxcmjrsnqd95pk5,1,30.5,24.3,2025-05-04T00:48:36.119Z,2025-05-04T00:48:40Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5700589995,212,7.6,5700589999,213,0.79,5700589987,140,35.6,5700589991,141,32.2,5700589985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809938963,765,1,2,83,11,b1rpb2ox52uxcmjrsnqd95pk5,1,36.4,39.5,2025-05-04T00:48:40.728Z,2025-05-04T00:48:43Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700590219,213,1.51,5700590215,141,75.0,5700590211,56,Back,5700590213,140,37.8,5700590217,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939073,766,1,2,83,14,b1rpb2ox52uxcmjrsnqd95pk5,1,37.6,76.9,2025-05-04T00:48:43.215Z,2025-05-04T00:48:50Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700590773,140,33.5,5700590771,56,Back,5700590775,141,60.0,5700590777,212,12.3,5700590779,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939121,767,1,2,83,21,b1rpb2ox52uxcmjrsnqd95pk5,1,54.4,73.2,2025-05-04T00:48:50.584Z,2025-05-04T00:48:54Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700591023,212,19.4,5700591017,56,Left,5700591025,213,0.66,5700591019,140,69.0,5700591021,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939159,768,1,2,83,25,b1rpb2ox52uxcmjrsnqd95pk5,1,67.3,95.0,2025-05-04T00:48:54.615Z,2025-05-04T00:48:57Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700591219,141,85.3,5700591215,56,Left,5700591221,212,7.5,5700591217,140,63.9,5700591223,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939191,769,1,2,83,28,b1rpb2ox52uxcmjrsnqd95pk5,0,61.9,75.0,2025-05-04T00:48:57.642Z,2025-05-04T00:49:01Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700591463,212,31.8,5700591457,56,Center,5700591461,141,62.1,5700591465,213,6.00,5700591455,155,,5700591459,140,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939215,688,1,2,83,32,8cpjplodpphtkbt0hq8sr8mqs,0,8.8,33.9,2025-05-04T00:49:01.467Z,2025-05-04T00:49:04Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5700591571,141,76.4,5700591569,140,59.4,5700591565,157,,5700591575,213,0.50,5700591567,56,Center,5700591577,1,,5700591573,212,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939271,771,1,2,83,38,b1rpb2ox52uxcmjrsnqd95pk5,1,43.6,18.3,2025-05-04T00:49:07.144Z,2025-05-04T00:49:09Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5700591899,213,5.97,5700591895,212,18.6,5700591887,56,Right,5700591891,141,9.8,5700591889,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939369,772,1,2,83,40,b1rpb2ox52uxcmjrsnqd95pk5,1,59.8,11.3,2025-05-04T00:49:09.616Z,2025-05-04T00:49:18Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700592401,140,60.4,5700592409,212,12.7,5700592405,141,30.0,5700592397,56,Center,5700592411,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939443,773,1,2,83,49,b1rpb2ox52uxcmjrsnqd95pk5,1,61.0,36.0,2025-05-04T00:49:18.200Z,2025-05-04T00:49:23Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700592793,141,64.9,5700592795,212,19.7,5700592791,140,60.8,5700592787,56,Center,5700592797,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939677,774,1,2,83,54,b1rpb2ox52uxcmjrsnqd95pk5,1,63.6,65.5,2025-05-04T00:49:23.239Z,2025-05-04T00:49:42Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700594027,140,64.0,5700594039,213,4.74,5700594025,56,Center,5700594035,212,16.7,5700594031,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939599,690,4,2,84,2,8cpjplodpphtkbt0hq8sr8mqs,1,21.5,32.6,2025-05-04T00:49:31.918Z,2025-05-04T01:06:44Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5700593625,13,,5700593629,152,,5700593631,265,,5700593627,56,Back,5700593633,285,,5700595587,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939683,775,4,2,84,2,b1rpb2ox52uxcmjrsnqd95pk5,0,78.5,67.4,2025-05-04T00:49:31.919Z,2025-05-04T01:06:44Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700594103,152,,5700594099,13,,5700595617,233,690,5700594105,265,,5700594101,56,Center,5700594107,286,,5700595977,55,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809939833,776,17,2,84,3,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-04T00:49:32.335Z,2025-05-04T00:50:36Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700595955,55,775,5700594915,31,,5700597011,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940553,691,1,2,85,38,8cpjplodpphtkbt0hq8sr8mqs,1,24.7,33.4,2025-05-04T00:51:07.846Z,2025-05-04T00:51:11Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5700599073,1,,5700599067,141,14.1,5700599057,5,,5700599069,212,44.5,5700599071,213,5.98,5700599059,157,,5700599063,56,Right,5700599061,152,,5700599065,140,,,,,,,,,,,,,,,,65.2,,,,,,,,,
2809940559,692,61,2,85,42,8cpjplodpphtkbt0hq8sr8mqs,0,64.9,12.8,2025-05-04T00:51:11.733Z,2025-05-04T00:51:12Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5700599107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940569,693,5,2,85,43,8cpjplodpphtkbt0hq8sr8mqs,0,60.5,-2.0,2025-05-04T00:51:12.686Z,2025-05-04T01:07:22Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5700599769,233,777,5700599161,347,,5700599159,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940661,777,5,2,85,43,b1rpb2ox52uxcmjrsnqd95pk5,1,39.5,102.0,2025-05-04T00:51:12.686Z,2025-05-04T01:07:21Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700599727,347,,5700599745,233,693,5700599725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809940801,778,1,2,85,52,b1rpb2ox52uxcmjrsnqd95pk5,1,35.2,100.0,2025-05-04T00:51:21.079Z,2025-05-04T00:51:30Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700600537,212,13.3,5700600539,213,4.20,5700600529,107,,5700600533,140,29.0,5700600531,56,Back,5700600535,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
