id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value
2822768077,513,1,2,65,16,ak0rmms5xl49w57i2rvid1tk9,0,88.0,71.4,2025-06-15T03:11:41.949Z,2025-06-15T05:01:28Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771829827,141,53.0,5771829823,56,Center,5771829831,213,4.94,5771829825,140,90.8,5771829829,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768113,586,1,2,65,18,b5l2e3csycjb8twvq9ek0j5gq,1,12.9,42.7,2025-06-15T03:11:44.193Z,2025-06-15T03:25:58Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5771830041,140,13.0,5771830045,212,9.6,5771830043,141,28.6,5771830047,213,4.72,5771830037,123,,5771830039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768139,587,1,2,65,28,b5l2e3csycjb8twvq9ek0j5gq,1,13.0,28.6,2025-06-15T03:11:53.687Z,2025-06-15T03:11:56Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771830087,141,12.8,5771830083,56,Back,5771830085,140,22.2,5771830089,212,14.4,5771830091,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768173,588,1,2,65,30,b5l2e3csycjb8twvq9ek0j5gq,1,24.9,10.3,2025-06-15T03:11:55.999Z,2025-06-15T03:12:04Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5771830297,56,Back,5771830299,140,13.5,5771830303,212,13.7,5771830305,213,2.63,5771830301,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768205,589,1,2,65,39,b5l2e3csycjb8twvq9ek0j5gq,0,21.1,29.5,2025-06-15T03:12:04.754Z,2025-06-15T03:12:11Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771830489,212,63.9,5771830491,213,0.63,5771830493,1,,5771830487,141,84.5,5771830483,56,Left,5771830485,140,70.4,5771830481,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768211,514,12,2,65,45,ak0rmms5xl49w57i2rvid1tk9,1,18.3,32.1,2025-06-15T03:12:10.990Z,2025-06-15T03:12:12Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771830555,167,,5771830519,56,Back,5771830521,140,15.0,5771830525,212,23.2,5771830533,15,,5771830527,213,4.56,5771830523,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768215,515,5,2,65,46,ak0rmms5xl49w57i2rvid1tk9,0,19.6,-1.6,2025-06-15T03:12:12.366Z,2025-06-15T03:53:54Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771830545,347,,5771830543,56,Back,5771832021,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768453,590,5,2,65,46,b5l2e3csycjb8twvq9ek0j5gq,1,80.4,101.6,2025-06-15T03:12:12.366Z,2025-06-15T03:53:54Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771832011,233,515,5771831927,347,,5771831925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768371,516,18,2,66,20,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-15T03:12:46.074Z,2025-06-15T03:13:54Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,5771831503,59,13,5771831499,42,,5771831501,44,Midfielder,5771831541,55,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768373,517,19,2,66,20,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-15T03:12:46.075Z,2025-06-15T03:13:54Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5771831509,145,4,5771831505,42,,5771831513,292,6,5771831517,44,Midfielder,5771831515,293,3,5771831511,59,18,5771831519,55,516,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768459,591,18,2,66,25,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-15T03:12:51.405Z,2025-06-15T03:14:10Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5771831937,42,,5771831941,59,45,5771831939,44,Midfielder,5771831987,55,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768463,592,19,2,66,25,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-15T03:12:51.406Z,2025-06-15T03:14:11Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5771831955,42,,5771831959,145,7,5771831961,59,6,5771831965,293,5,5771831963,292,7,5771831967,44,Midfielder,5771831969,55,591,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768983,606,18,2,66,31,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-15T03:12:56.662Z,2025-06-15T03:15:49Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5771835033,42,,5771835037,59,25,5771835035,44,Midfielder,5771835071,55,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768987,607,19,2,66,31,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-15T03:12:56.663Z,2025-06-15T03:15:49Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5771835045,42,,5771835059,55,606,5771835055,293,2,5771835051,59,30,5771835053,292,7,5771835057,44,Midfielder,5771835049,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768483,593,18,2,66,32,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-15T03:12:58.004Z,2025-06-15T03:14:29Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5771832085,44,Forward,5771832087,59,9,5771832083,42,,5771832141,55,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768489,594,19,2,66,32,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-15T03:12:58.005Z,2025-06-15T05:06:23Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5771832115,42,,5771832119,145,11,5771832125,293,3,5771832121,59,3,5771832127,44,Forward,5771832123,292,9,5771832129,55,593,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768521,518,18,2,66,57,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-15T03:13:23.161Z,2025-06-15T03:13:24Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,5771832333,42,,5771832337,59,20,5771832335,44,Forward,5771832375,55,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768525,519,19,2,66,57,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-15T03:13:23.162Z,2025-06-15T04:19:34Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,5771832367,55,518,5771832363,293,3,5771832361,292,10,5771832365,44,Forward,5771832359,59,9,5771832353,42,,5771832357,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768619,595,1,2,67,33,b5l2e3csycjb8twvq9ek0j5gq,0,85.2,100.0,2025-06-15T03:13:59.320Z,2025-06-15T03:14:02Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771832999,141,63.0,5771832993,107,,5771832997,140,87.9,5771832995,56,Center,5771833001,212,26.7,5771833005,1,,5771833003,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768621,520,44,2,67,36,ak0rmms5xl49w57i2rvid1tk9,1,11.6,43.2,2025-06-15T03:14:01.750Z,2025-06-15T03:53:25Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771833011,285,,5771833009,56,Back,5771833083,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768629,596,44,2,67,36,b5l2e3csycjb8twvq9ek0j5gq,0,88.4,56.8,2025-06-15T03:14:01.751Z,2025-06-15T03:53:26Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5771833041,56,Center,5771833095,233,520,5771833043,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768625,521,12,2,67,36,ak0rmms5xl49w57i2rvid1tk9,1,9.8,48.3,2025-06-15T03:14:02.022Z,2025-06-15T03:30:44Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771833019,56,Back,5771833151,15,,5771833027,213,6.11,5771833023,141,44.2,5771833025,212,16.3,5771833021,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768631,522,43,2,67,36,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-15T03:14:02.036Z,2025-06-15T03:14:06Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771833049,2,0,5771833053,56,Back,5771833057,141,38.6,5771833055,140,26.9,5771833059,212,19.1,5771833119,144,1,5771833061,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768647,597,1,2,67,39,b5l2e3csycjb8twvq9ek0j5gq,0,61.7,72.0,2025-06-15T03:14:05.040Z,2025-06-15T03:14:14Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5771833211,212,30.4,5771833209,141,92.4,5771833213,213,0.47,5771833207,140,87.5,5771833203,155,,5771833205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768653,523,12,2,67,44,ak0rmms5xl49w57i2rvid1tk9,1,6.9,15.6,2025-06-15T03:14:10.360Z,2025-06-15T03:14:13Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771833259,56,Back,5771833297,397,,5771833265,212,3.9,5771833261,140,10.3,5771833299,233,598,5771833267,213,5.85,5771833263,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768649,598,74,2,67,44,b5l2e3csycjb8twvq9ek0j5gq,1,87.8,92.1,2025-06-15T03:14:10.361Z,2025-06-15T03:14:13Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771833307,233,523,5771833219,285,,5771833225,397,,5771833217,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768691,524,5,2,67,46,ak0rmms5xl49w57i2rvid1tk9,1,-1.0,33.1,2025-06-15T03:14:11.872Z,2025-06-15T03:53:55Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771857155,233,695,5771833501,56,Back,5771858015,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822772497,695,5,2,67,46,b5l2e3csycjb8twvq9ek0j5gq,0,101.0,66.9,2025-06-15T03:14:11.872Z,2025-06-15T03:31:03Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771858013,346,,5771857259,233,524,5771857107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768701,525,1,2,67,59,ak0rmms5xl49w57i2rvid1tk9,1,4.5,48.4,2025-06-15T03:14:25.518Z,2025-06-15T03:14:28Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5771833585,213,1.28,5771833581,141,60.2,5771833583,212,8.4,5771833589,237,,5771833575,124,,5771833577,56,Back,5771833579,140,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768721,526,1,2,68,2,ak0rmms5xl49w57i2rvid1tk9,1,8.0,60.8,2025-06-15T03:14:28.007Z,2025-06-15T03:14:32Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5771833701,212,24.4,5771833699,141,84.8,5771833703,213,0.73,5771833697,140,25.3,5771833695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768725,527,61,2,68,7,ak0rmms5xl49w57i2rvid1tk9,0,25.3,84.8,2025-06-15T03:14:32.799Z,2025-06-15T03:14:33Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,5771833711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768731,599,12,2,68,8,b5l2e3csycjb8twvq9ek0j5gq,1,57.9,10.0,2025-06-15T03:14:33.673Z,2025-06-15T03:14:35Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771833749,213,4.70,5771833747,212,7.7,5771833743,140,57.8,5771833745,141,0.0,5771833741,56,Right,5771833763,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768797,528,5,2,68,8,ak0rmms5xl49w57i2rvid1tk9,1,42.0,101.6,2025-06-15T03:14:34.364Z,2025-06-15T03:53:55Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,5771834097,347,,5771834095,56,Back,5771834099,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768733,600,5,2,68,8,b5l2e3csycjb8twvq9ek0j5gq,0,58.0,-1.6,2025-06-15T03:14:34.364Z,2025-06-15T03:14:50Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771834107,233,528,5771833753,56,Right,5771833755,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768799,529,1,2,68,23,ak0rmms5xl49w57i2rvid1tk9,1,41.7,100.0,2025-06-15T03:14:49.199Z,2025-06-15T03:14:51Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,5771834119,212,16.3,5771834111,107,,5771834115,140,44.6,5771834121,213,4.90,5771834113,56,Back,5771834117,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768803,530,1,2,68,25,ak0rmms5xl49w57i2rvid1tk9,0,44.6,78.4,2025-06-15T03:14:51.095Z,2025-06-15T03:21:00Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,5771834131,56,Back,5771834135,141,76.4,5771843785,156,,5771834133,140,39.4,5771834137,212,5.6,5771834139,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768891,602,1,2,68,27,b5l2e3csycjb8twvq9ek0j5gq,1,59.7,3.3,2025-06-15T03:14:53.440Z,2025-06-15T03:21:58Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5771845583,213,0.91,5771845581,212,10.9,5771845579,141,16.0,5771845577,140,66.1,5771845575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768893,603,1,2,68,28,b5l2e3csycjb8twvq9ek0j5gq,1,62.0,15.8,2025-06-15T03:14:53.608Z,2025-06-15T03:22:09Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5771845933,213,4.86,5771845931,212,7.1,5771845929,141,5.4,5771845925,56,Right,5771845927,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768897,604,1,2,68,29,b5l2e3csycjb8twvq9ek0j5gq,0,90.6,9.4,2025-06-15T03:14:54.801Z,2025-06-15T03:23:09Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5771847411,213,1.56,5771847409,212,15.3,5771847399,2,,5771847403,56,Center,5771847407,141,31.9,5771847405,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822770981,597,61,2,68,30,ak0rmms5xl49w57i2rvid1tk9,1,11.2,68.2,2025-06-15T03:14:55.663Z,2025-06-15T03:23:16Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5771847221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768839,531,12,2,68,33,ak0rmms5xl49w57i2rvid1tk9,1,12.9,60.8,2025-06-15T03:14:59.319Z,2025-06-15T03:15:00Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771834351,212,9.4,5771834349,141,60.8,5771834353,213,0.00,5771834345,56,Back,5771834347,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768855,532,12,2,68,35,ak0rmms5xl49w57i2rvid1tk9,1,21.3,60.2,2025-06-15T03:15:00.783Z,2025-06-15T03:15:04Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771834439,141,32.8,5771834441,212,18.6,5771834437,140,21.7,5771834443,213,4.73,5771834435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768887,533,1,2,68,38,ak0rmms5xl49w57i2rvid1tk9,1,27.1,22.1,2025-06-15T03:15:04.360Z,2025-06-15T03:15:11Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5771834585,56,Back,5771834587,140,15.3,5771834593,213,3.61,5771834591,212,13.9,5771834589,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768907,534,1,2,68,45,ak0rmms5xl49w57i2rvid1tk9,1,22.0,8.0,2025-06-15T03:15:11.407Z,2025-06-15T03:15:16Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771834659,213,1.57,5771834657,212,14.2,5771834653,140,22.0,5771834651,56,Back,5771834655,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768917,535,1,2,68,51,ak0rmms5xl49w57i2rvid1tk9,1,22.0,28.9,2025-06-15T03:15:16.855Z,2025-06-15T05:19:54Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5771834733,1,,5771834731,213,1.35,5771834729,212,36.8,5771834725,140,29.7,5771834723,56,Back,5771834727,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768921,536,43,2,68,52,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-15T03:15:18.152Z,2025-06-15T03:15:21Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5771834739,56,Back,5771834809,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822768975,537,1,2,69,1,ak0rmms5xl49w57i2rvid1tk9,1,55.4,84.1,2025-06-15T03:15:27.225Z,2025-06-15T03:15:41Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,1.0,5771834999,213,5.13,5771835323,210,13,5771834993,140,71.2,5771834997,212,41.0,5771834991,56,Center,5771834995,141,28.9,5771834989,155,,5771835001,1,,,,,,,,,,,,,,,,,,,,,,,,
2822768977,538,13,2,69,4,ak0rmms5xl49w57i2rvid1tk9,1,78.0,28.9,2025-06-15T03:15:29.936Z,2025-06-15T04:38:10Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5771835371,230,97.7,5771835373,231,49.8,5771835015,56,Center,5771835361,55,537,5771835355,83,,5771835357,29,,5771835111,72,,5771835011,22,,5771835013,18,5771835365,102,59.0,5771835367,103,5771835369,215,,,,,23.6,,,,,,,,,
2822768995,539,5,2,69,6,ak0rmms5xl49w57i2rvid1tk9,0,101.6,43.4,2025-06-15T03:15:32.280Z,2025-06-15T03:53:56Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5771835095,346,,5771835679,233,608,5771835093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769077,608,5,2,69,6,b5l2e3csycjb8twvq9ek0j5gq,1,-1.6,56.6,2025-06-15T03:15:32.280Z,2025-06-15T03:53:55Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5771835657,346,,5771835663,233,539,5771835655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771239,650,1,2,69,20,b5l2e3csycjb8twvq9ek0j5gq,0,5.1,44.5,2025-06-15T03:15:45.595Z,2025-06-15T03:24:27Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5771848909,141,28.2,5771848903,124,,5771849053,189,,5771848907,140,51.7,5771848905,56,Center,5771848911,212,50.2,5771848915,1,,5771848913,213,6.06,5771848919,237,,,,,,,,,,,,,,,,,,,,,
2822769071,540,1,2,69,28,ak0rmms5xl49w57i2rvid1tk9,0,77.9,70.3,2025-06-15T03:15:53.628Z,2025-06-15T03:25:25Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,5771835633,212,4.0,5771835635,213,5.48,5771835631,141,66.1,5771850461,286,,5771835627,56,Center,5771850457,233,654,5771835629,140,80.5,5771850455,236,,,,,,,,,,,,,,,,,,,,,,,,
2822771477,654,74,2,69,28,b5l2e3csycjb8twvq9ek0j5gq,1,15.5,28.5,2025-06-15T03:15:53.629Z,2025-06-15T03:25:25Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771850463,233,540,5771850373,56,Back,5771850375,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769083,609,1,2,69,29,b5l2e3csycjb8twvq9ek0j5gq,0,19.1,29.3,2025-06-15T03:15:55.392Z,2025-06-15T03:33:40Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771854545,141,29.3,5771835699,56,Back,5771854547,212,3.9,5771854543,140,22.8,5771854549,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822772077,632,61,2,69,30,ak0rmms5xl49w57i2rvid1tk9,1,80.9,68.7,2025-06-15T03:15:56.372Z,2025-06-15T03:28:36Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,5771854559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769089,610,1,2,69,32,b5l2e3csycjb8twvq9ek0j5gq,1,21.4,38.3,2025-06-15T03:15:57.817Z,2025-06-15T03:28:50Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5771835737,212,16.1,5771835733,140,36.7,5771835731,56,Back,5771835735,141,38.6,5771835739,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769101,611,61,2,69,34,b5l2e3csycjb8twvq9ek0j5gq,0,35.4,41.8,2025-06-15T03:15:59.670Z,2025-06-15T03:28:59Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5771835803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769097,541,44,2,69,35,ak0rmms5xl49w57i2rvid1tk9,1,63.8,51.2,2025-06-15T03:16:00.633Z,2025-06-15T03:53:26Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5771835789,286,,5771855231,233,683,5771835787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822772127,683,44,2,69,35,b5l2e3csycjb8twvq9ek0j5gq,0,36.2,48.8,2025-06-15T03:16:00.634Z,2025-06-15T03:53:26Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5771855225,285,,5771855245,233,541,5771855223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769103,542,1,2,69,35,ak0rmms5xl49w57i2rvid1tk9,1,58.8,49.9,2025-06-15T03:16:01.001Z,2025-06-15T03:35:03Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5771835807,3,,5771835809,56,Center,5771835813,141,34.9,5771835817,213,5.24,5771835811,140,64.4,5771835815,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769117,543,1,2,69,36,ak0rmms5xl49w57i2rvid1tk9,1,64.4,34.9,2025-06-15T03:16:01.905Z,2025-06-15T05:20:05Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771835921,56,Center,5771835925,141,39.1,5771835927,212,7.5,5771835923,140,57.8,5771835929,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822773699,675,3,2,69,37,ak0rmms5xl49w57i2rvid1tk9,1,62.8,19.3,2025-06-15T03:16:02.938Z,2025-06-15T03:53:15Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771865643,233,742,5771865387,286,,5771865385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822773691,742,45,2,69,37,b5l2e3csycjb8twvq9ek0j5gq,0,37.2,80.7,2025-06-15T03:16:02.938Z,2025-06-15T03:53:16Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5771865651,233,675,5771865621,56,Back,5771865623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769127,544,1,2,69,39,ak0rmms5xl49w57i2rvid1tk9,1,57.8,39.1,2025-06-15T03:16:05.264Z,2025-06-15T05:20:01Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771835973,141,53.1,5771835977,213,0.59,5771835971,140,71.2,5771835975,212,17.0,5771835969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769133,545,1,2,69,40,ak0rmms5xl49w57i2rvid1tk9,0,71.2,53.1,2025-06-15T03:16:06.064Z,2025-06-15T03:16:07Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,5771835997,212,9.0,5771835993,140,65.9,5771835995,141,42.7,5771835991,56,Center,5771835999,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769125,612,61,2,69,41,b5l2e3csycjb8twvq9ek0j5gq,1,25.2,41.0,2025-06-15T03:16:07.028Z,2025-06-15T03:36:47Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5771835967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769147,546,1,2,69,42,ak0rmms5xl49w57i2rvid1tk9,1,62.3,44.2,2025-06-15T03:16:07.788Z,2025-06-15T03:39:57Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,1.0,5771870645,154,,5771870643,210,15,5771836121,212,20.3,5771836123,213,5.04,5771836119,141,15.9,5771836115,56,Right,5771836117,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769197,547,15,2,69,53,ak0rmms5xl49w57i2rvid1tk9,1,84.4,34.0,2025-06-15T03:16:18.646Z,2025-06-15T04:42:02Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5771841279,102,49.0,5771836403,63,,5771870651,55,546,5771836401,22,,5771841277,78,,5771841231,20,,5771841285,146,98.5,5771841287,147,46.2,5771870647,29,5771870649,154,,5771836405,56,5771841291,233,5771841281,103,5.7,,Center,,,,,,,,,613
2822769185,613,10,2,69,53,b5l2e3csycjb8twvq9ek0j5gq,1,2.8,56.6,2025-06-15T03:16:18.746Z,2025-06-15T03:19:20Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5771841297,233,547,5771836349,56,Back,5771836345,178,,5771836347,182,,5771836343,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822769211,615,1,2,69,56,b5l2e3csycjb8twvq9ek0j5gq,1,18.7,70.9,2025-06-15T03:16:21.714Z,2025-06-15T03:16:24Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5771836509,212,23.5,5771836505,140,40.0,5771836501,155,,5771836503,56,Back,5771836507,141,81.4,5771836511,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
