id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2823371853,658,83,2,78,58,7neuneh44n9rtsfsh6r0sb9no,0,57.5,80.0,2025-06-19T01:41:58.133Z,2025-06-19T01:42:05Z,1ntf3x9ay255qut54al2mt0q,T. Amann,,,5775237049,399,dlcxvrsqhiz8ce0nqnh6h6dw5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371867,620,1,2,79,0,c9xffml4i7ihblp1qhus9w3fu,0,11.1,43.4,2025-06-19T01:42:00.333Z,2025-06-19T01:42:06Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5775237037,140,66.4,5775237033,157,,5775237035,56,Center,5775237041,212,58.9,5775237045,1,,5775237043,213,0.17,5775237039,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371869,659,12,2,79,7,7neuneh44n9rtsfsh6r0sb9no,1,27.8,49.6,2025-06-19T01:42:07.260Z,2025-06-19T01:42:08Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5775237055,141,55.2,5775237053,140,35.2,5775237059,213,0.46,5775237051,56,Back,5775237061,15,,5775237057,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371877,660,1,2,79,8,7neuneh44n9rtsfsh6r0sb9no,1,35.2,55.2,2025-06-19T01:42:08.562Z,2025-06-19T01:42:10Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5775237085,140,26.6,5775237083,56,Back,5775237091,213,4.08,5775237087,141,37.0,5775237089,212,15.3,5775237081,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371893,661,2,2,79,10,7neuneh44n9rtsfsh6r0sb9no,1,26.6,37.0,2025-06-19T01:42:10.069Z,2025-06-19T01:42:17Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775237147,140,49.5,5775237151,7,1ntf3x9ay255qut54al2mt0q,5775237153,56,Back,5775237149,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371897,622,55,2,79,10,c9xffml4i7ihblp1qhus9w3fu,1,35.1,50.1,2025-06-19T01:42:10.070Z,2025-06-19T01:47:42Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5775239111,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371889,621,43,2,79,15,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-19T01:42:15.030Z,2025-06-19T01:45:04Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5775239127,144,44,5775237135,56,Back,5775237137,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371915,623,1,2,79,26,c9xffml4i7ihblp1qhus9w3fu,1,43.4,49.7,2025-06-19T01:42:25.907Z,2025-06-19T01:42:28Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5775237259,140,33.5,5775237265,213,4.20,5775237263,212,21.2,5775237255,241,,5775237253,5,,5775237261,141,22.5,5775237257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371923,624,1,2,79,28,c9xffml4i7ihblp1qhus9w3fu,1,33.5,22.5,2025-06-19T01:42:28.107Z,2025-06-19T01:42:32Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775237319,56,Right,5775237325,212,25.2,5775237323,141,9.4,5775237327,213,5.92,5775237321,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371927,625,1,2,79,32,c9xffml4i7ihblp1qhus9w3fu,1,57.9,10.3,2025-06-19T01:42:32.188Z,2025-06-19T01:42:36Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5775237351,56,Right,5775237359,213,2.38,5775237357,212,9.6,5775237353,140,51.3,5775237355,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371935,626,1,2,79,36,c9xffml4i7ihblp1qhus9w3fu,1,54.9,23.3,2025-06-19T01:42:36.163Z,2025-06-19T01:42:39Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5775237399,140,48.2,5775237401,141,47.8,5775237403,212,18.1,5775237405,213,1.97,5775237397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371937,627,1,2,79,39,c9xffml4i7ihblp1qhus9w3fu,1,52.5,50.6,2025-06-19T01:42:39.108Z,2025-06-19T01:42:42Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5775237419,212,16.0,5775237413,56,Center,5775237421,213,5.12,5775237417,141,28.9,5775237415,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371939,628,1,2,79,42,c9xffml4i7ihblp1qhus9w3fu,1,57.6,33.1,2025-06-19T01:42:42.276Z,2025-06-19T01:42:43Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5775237433,140,68.4,5775237435,141,20.7,5775237437,212,14.1,5775237431,56,Right,5775237439,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371953,629,1,2,79,44,c9xffml4i7ihblp1qhus9w3fu,1,68.8,20.4,2025-06-19T01:42:43.811Z,2025-06-19T01:42:48Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5775237521,140,82.5,5775237525,212,16.8,5775237519,56,Right,5775237523,141,7.7,5775237527,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371955,630,1,2,79,48,c9xffml4i7ihblp1qhus9w3fu,0,86.2,10.9,2025-06-19T01:42:48.371Z,2025-06-19T01:42:49Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5775237545,213,1.37,5775237539,140,89.5,5775237543,212,17.0,5775237533,2,,5775237537,56,Center,5775237541,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371961,662,12,2,79,50,7neuneh44n9rtsfsh6r0sb9no,1,6.6,61.5,2025-06-19T01:42:50.427Z,2025-06-19T01:42:53Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775237609,167,,5775237589,212,27.6,5775237587,141,100.0,5775237591,213,1.49,5775237583,56,Back,5775237585,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371971,631,5,2,79,51,c9xffml4i7ihblp1qhus9w3fu,1,88.1,-1.8,2025-06-19T01:42:51.539Z,2025-06-19T02:03:41Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5775237625,347,,5775237627,233,663,5775237623,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371963,663,5,2,79,51,7neuneh44n9rtsfsh6r0sb9no,0,11.9,101.8,2025-06-19T01:42:51.539Z,2025-06-19T02:03:41Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775237595,347,,5775237631,233,631,5775237593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371975,632,1,2,79,57,c9xffml4i7ihblp1qhus9w3fu,1,82.8,0.0,2025-06-19T01:42:56.765Z,2025-06-19T01:42:59Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5775237657,213,2.85,5775237649,56,Right,5775237647,107,,5775237659,1,,5775237651,140,60.5,5775237655,212,24.4,5775237653,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371977,633,1,2,79,59,c9xffml4i7ihblp1qhus9w3fu,1,60.5,8.6,2025-06-19T01:42:59.323Z,2025-06-19T01:43:00Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5775237663,56,Right,5775237671,213,0.26,5775237667,141,9.1,5775237665,140,61.7,5775237669,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371981,634,1,2,80,0,c9xffml4i7ihblp1qhus9w3fu,1,61.7,9.1,2025-06-19T01:43:00.003Z,2025-06-19T01:44:35Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5775237695,212,5.5,5775238817,156,,5775237693,141,10.3,5775237689,56,Right,5775237697,213,2.99,5775237691,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823371987,635,1,2,80,2,c9xffml4i7ihblp1qhus9w3fu,1,56.3,10.3,2025-06-19T01:43:02.355Z,2025-06-19T01:43:07Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5775237717,213,3.00,5775237713,141,14.7,5775237715,212,21.2,5775237709,56,Back,5775237711,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372003,636,1,2,80,7,c9xffml4i7ihblp1qhus9w3fu,1,52.3,15.9,2025-06-19T01:43:07.211Z,2025-06-19T01:43:12Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775237817,56,Center,5775237821,141,21.6,5775237823,212,7.8,5775237819,140,58.7,5775237825,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372011,637,1,2,80,12,c9xffml4i7ihblp1qhus9w3fu,1,49.4,21.5,2025-06-19T01:43:12.348Z,2025-06-19T01:43:15Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5775237855,140,45.0,5775237853,56,Back,5775237861,213,1.72,5775237857,141,67.8,5775237859,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372015,638,1,2,80,16,c9xffml4i7ihblp1qhus9w3fu,1,45.0,67.8,2025-06-19T01:43:15.668Z,2025-06-19T01:43:19Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5775237885,212,23.2,5775237883,141,89.6,5775237879,56,Left,5775237881,140,62.0,5775237887,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372021,639,1,2,80,19,c9xffml4i7ihblp1qhus9w3fu,1,62.0,89.6,2025-06-19T01:43:19.203Z,2025-06-19T01:43:21Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5775237915,56,Left,5775237921,212,4.7,5775237919,141,89.0,5775237923,213,6.20,5775237917,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372023,640,1,2,80,21,c9xffml4i7ihblp1qhus9w3fu,1,66.5,89.0,2025-06-19T01:43:20.939Z,2025-06-19T01:43:22Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5775237935,141,79.9,5775237933,140,61.8,5775237937,212,7.9,5775237939,213,4.04,5775237943,156,,5775237931,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372027,641,1,2,80,22,c9xffml4i7ihblp1qhus9w3fu,1,61.8,79.9,2025-06-19T01:43:22.603Z,2025-06-19T01:43:24Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5775237963,212,10.7,5775237959,140,56.5,5775237965,213,2.12,5775237961,141,93.3,5775237957,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372031,642,1,2,80,24,c9xffml4i7ihblp1qhus9w3fu,1,56.5,93.3,2025-06-19T01:43:24.124Z,2025-06-19T01:43:26Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5775237985,141,74.5,5775237983,140,43.8,5775237987,212,18.5,5775237989,213,3.91,5775237981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372049,643,1,2,80,27,c9xffml4i7ihblp1qhus9w3fu,0,44.2,75.1,2025-06-19T01:43:26.819Z,2025-06-19T01:43:31Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5775238121,1,,5775238113,140,65.4,5775238115,141,13.4,5775238117,212,47.5,5775238107,155,,5775238109,196,,5775238111,56,Right,5775238119,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372057,664,44,2,80,31,7neuneh44n9rtsfsh6r0sb9no,1,30.8,88.4,2025-06-19T01:43:30.933Z,2025-06-19T01:47:45Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5775238149,233,644,5775238143,56,Back,5775238145,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372051,644,44,2,80,31,c9xffml4i7ihblp1qhus9w3fu,0,69.2,11.6,2025-06-19T01:43:30.934Z,2025-06-19T01:47:46Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5775238125,56,Right,5775238127,286,,5775238167,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372059,665,8,2,80,31,7neuneh44n9rtsfsh6r0sb9no,1,26.3,90.8,2025-06-19T01:43:31.227Z,2025-06-19T01:45:19Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5775238191,15,,5775238147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372067,645,5,2,80,33,c9xffml4i7ihblp1qhus9w3fu,1,64.1,-2.0,2025-06-19T01:43:32.917Z,2025-06-19T02:03:41Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5775238189,347,,5775238249,233,666,5775238187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372073,666,5,2,80,33,7neuneh44n9rtsfsh6r0sb9no,0,35.9,102.0,2025-06-19T01:43:32.917Z,2025-06-19T02:03:42Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775238195,347,,5775238257,233,645,5775238193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372085,646,1,2,80,40,c9xffml4i7ihblp1qhus9w3fu,1,60.3,0.0,2025-06-19T01:43:40.099Z,2025-06-19T01:43:42Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5775238263,56,Right,5775238265,140,54.9,5775238271,213,2.09,5775238267,141,12.5,5775238261,107,,5775238269,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372087,647,1,2,80,41,c9xffml4i7ihblp1qhus9w3fu,1,54.9,12.5,2025-06-19T01:43:41.227Z,2025-06-19T01:43:42Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775238283,213,6.00,5775238275,56,Right,5775238277,140,60.9,5775238281,212,6.6,5775238279,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372093,648,1,2,80,42,c9xffml4i7ihblp1qhus9w3fu,1,60.9,9.8,2025-06-19T01:43:41.907Z,2025-06-19T01:43:44Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5775238295,141,11.3,5775238297,212,10.3,5775238293,140,51.1,5775238299,213,3.04,5775238291,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372103,649,1,2,80,44,c9xffml4i7ihblp1qhus9w3fu,1,45.7,11.4,2025-06-19T01:43:44.419Z,2025-06-19T01:43:47Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775238331,140,38.8,5775238333,141,40.6,5775238337,213,1.92,5775238329,56,Back,5775238335,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372125,650,1,2,80,47,c9xffml4i7ihblp1qhus9w3fu,1,38.0,42.2,2025-06-19T01:43:46.931Z,2025-06-19T01:43:53Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5775238455,56,Back,5775238461,212,27.7,5775238457,140,47.1,5775238459,141,80.5,5775238463,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372121,667,83,2,80,53,7neuneh44n9rtsfsh6r0sb9no,0,42.0,9.8,2025-06-19T01:43:52.787Z,2025-06-19T01:43:55Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5775238491,399,357vd87hv0jvljqtt2qf4vmz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372127,651,3,2,80,53,c9xffml4i7ihblp1qhus9w3fu,0,56.7,83.8,2025-06-19T01:43:53.227Z,2025-06-19T01:47:44Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5775238471,286,,5775238493,233,668,5775238469,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372131,668,7,2,80,53,7neuneh44n9rtsfsh6r0sb9no,1,43.3,16.2,2025-06-19T01:43:53.228Z,2025-06-19T01:47:43Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775238485,233,651,5775238479,56,Back,5775238481,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372137,670,1,2,80,57,7neuneh44n9rtsfsh6r0sb9no,0,44.4,31.5,2025-06-19T01:43:57.043Z,2025-06-19T01:43:58Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5775238501,140,63.8,5775238505,212,22.3,5775238507,213,0.42,5775238499,56,Center,5775238503,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372141,652,1,2,80,59,c9xffml4i7ihblp1qhus9w3fu,1,28.3,61.4,2025-06-19T01:43:59.427Z,2025-06-19T01:44:00Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775238537,213,0.67,5775238533,141,65.2,5775238535,212,4.2,5775238529,56,Back,5775238531,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372149,654,1,2,81,1,c9xffml4i7ihblp1qhus9w3fu,1,31.4,65.2,2025-06-19T01:44:00.668Z,2025-06-19T01:44:03Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5775238569,140,47.9,5775238575,213,6.20,5775238573,212,17.4,5775238567,56,Back,5775238571,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372155,655,1,2,81,3,c9xffml4i7ihblp1qhus9w3fu,0,47.9,63.0,2025-06-19T01:44:03.491Z,2025-06-19T01:44:07Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5775238599,140,80.1,5775238605,213,6.20,5775238607,1,,5775238603,212,33.9,5775238601,141,59.0,5775238597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372157,671,12,2,81,7,7neuneh44n9rtsfsh6r0sb9no,1,12.3,34.2,2025-06-19T01:44:07.614Z,2025-06-19T01:44:09Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775238613,141,0.0,5775238615,212,26.3,5775238617,213,4.35,5775238611,140,3.5,5775238623,167,,5775238609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372193,656,5,2,81,8,c9xffml4i7ihblp1qhus9w3fu,1,93.9,102.0,2025-06-19T01:44:08.509Z,2025-06-19T02:03:42Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5775238819,233,672,5775238813,56,Left,5775238815,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372159,672,5,2,81,8,7neuneh44n9rtsfsh6r0sb9no,0,6.1,-2.0,2025-06-19T01:44:08.509Z,2025-06-19T02:03:42Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775238621,347,,5775238823,233,656,5775238619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372223,657,27,2,81,49,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-19T01:44:48.745Z,2025-06-19T01:44:50Z,,,,,5775238949,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372221,673,27,2,81,49,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-19T01:44:48.745Z,2025-06-19T01:44:51Z,,,,,5775238989,53,bgxiot2ugkc6t5jchxewen4k5,5775239005,233,657,5775238987,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372229,658,28,2,81,50,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-19T01:44:50.171Z,2025-06-19T02:03:24Z,,,,,5775248015,233,674,5775238985,55,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372323,674,28,2,81,50,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-19T01:44:50.171Z,2025-06-19T02:03:24Z,,,,,5775239483,55,673,5775248019,233,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372345,659,1,2,83,18,c9xffml4i7ihblp1qhus9w3fu,0,88.3,100.0,2025-06-19T01:46:17.794Z,2025-06-19T01:46:36Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5775239639,213,5.00,5775239631,56,Left,5775239629,107,,5775239635,141,82.0,5775239633,140,92.1,5775239637,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372343,675,4,2,83,22,7neuneh44n9rtsfsh6r0sb9no,1,9.4,14.5,2025-06-19T01:46:21.748Z,2025-06-19T01:46:35Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775239701,294,,5775239621,56,Back,5775239659,233,660,5775239619,13,,5775239623,152,,5775239627,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372347,660,4,2,83,22,c9xffml4i7ihblp1qhus9w3fu,0,90.6,85.5,2025-06-19T01:46:21.749Z,2025-06-19T01:47:11Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5775239663,233,675,5775239651,56,Left,5775239657,286,,5775239649,13,,5775239653,152,,5775239719,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372379,661,18,2,83,51,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-19T01:46:51.087Z,2025-06-19T01:46:55Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5775239863,55,662,5775239839,59,17,5775239837,44,Midfielder,5775239835,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372383,662,19,2,83,51,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-19T01:46:51.088Z,2025-06-19T01:46:56Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5775239849,145,10,5775239853,292,6,5775239857,44,Midfielder,5775239855,293,4,5775239851,59,10,5775239845,42,,5775239859,55,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372435,676,1,2,84,11,7neuneh44n9rtsfsh6r0sb9no,0,9.3,13.5,2025-06-19T01:47:11.035Z,2025-06-19T01:47:16Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5775240177,56,Center,5775240187,1,,5775240179,140,68.2,5775240171,5,,5775240181,141,30.1,5775240175,152,,5775240185,213,0.18,5775240173,157,,5775240183,212,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372439,663,44,2,84,15,c9xffml4i7ihblp1qhus9w3fu,1,32.4,69.7,2025-06-19T01:47:15.291Z,2025-06-19T01:47:46Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5775240197,285,,5775240195,56,Back,5775240223,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372437,677,44,2,84,15,7neuneh44n9rtsfsh6r0sb9no,0,67.6,30.3,2025-06-19T01:47:15.292Z,2025-06-19T01:47:46Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5775240227,233,663,5775240191,56,Center,5775240193,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372443,664,1,2,84,16,c9xffml4i7ihblp1qhus9w3fu,0,33.3,69.3,2025-06-19T01:47:15.786Z,2025-06-19T01:47:16Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5775240215,141,58.5,5775240213,140,37.7,5775240217,212,8.7,5775240219,213,5.27,5775240211,56,Back,5775240209,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372449,678,1,2,84,16,7neuneh44n9rtsfsh6r0sb9no,1,59.6,30.7,2025-06-19T01:47:16.263Z,2025-06-19T01:47:20Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5775240259,212,23.5,5775240255,140,58.0,5775240257,141,65.1,5775240261,213,1.64,5775240253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372451,679,1,2,84,21,7neuneh44n9rtsfsh6r0sb9no,1,59.6,69.4,2025-06-19T01:47:20.707Z,2025-06-19T01:47:23Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5775240267,56,Left,5775240271,141,92.0,5775240273,212,17.9,5775240275,213,1.03,5775240269,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823372457,680,1,2,84,24,7neuneh44n9rtsfsh6r0sb9no,1,65.8,94.7,2025-06-19T01:47:23.787Z,2025-06-19T01:47:26Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5775240299,212,11.5,5775240297,141,89.4,5775240293,56,Left,5775240295,140,55.4,5775240301,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
