id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2813205123,559,1,2,77,21,b5l2e3csycjb8twvq9ek0j5gq,1,24.6,93.6,2025-05-11T02:16:03.139Z,2025-05-11T02:16:04Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5718647545,213,3.66,5718647543,212,10.4,5718647541,141,86.0,5718647539,140,16.0,5718647537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205135,560,1,2,77,23,b5l2e3csycjb8twvq9ek0j5gq,1,16.0,86.0,2025-05-11T02:16:04.299Z,2025-05-11T02:16:06Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718647623,140,18.8,5718647629,213,4.88,5718647627,212,18.0,5718647625,141,59.9,5718647621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205159,561,1,2,77,25,b5l2e3csycjb8twvq9ek0j5gq,1,18.8,59.9,2025-05-11T02:16:06.611Z,2025-05-11T02:16:08Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718647735,56,Back,5718647737,140,19.9,5718647739,141,30.9,5718647741,212,19.8,5718647743,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205181,562,1,2,77,27,b5l2e3csycjb8twvq9ek0j5gq,1,21.2,26.7,2025-05-11T02:16:08.675Z,2025-05-11T02:16:12Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718647869,141,4.4,5718647871,212,15.3,5718647865,56,Back,5718647867,140,23.2,5718647873,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205187,563,1,2,77,30,b5l2e3csycjb8twvq9ek0j5gq,0,23.2,12.9,2025-05-11T02:16:12.020Z,2025-05-11T02:16:13Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5718647913,140,61.2,5718647921,1,,5718647911,56,Center,5718647919,213,0.33,5718647915,141,33.3,5718647917,212,42.2,5718647909,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205233,691,1,2,77,35,87c66ubwpzykovmkaf1t46bis,0,31.2,68.8,2025-05-11T02:16:16.572Z,2025-05-11T02:16:17Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718648153,212,9.9,5718648157,1,,5718648155,213,0.42,5718648145,157,,5718648147,56,Back,5718648151,141,74.7,5718648149,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205253,564,1,2,77,36,b5l2e3csycjb8twvq9ek0j5gq,0,58.1,27.0,2025-05-11T02:16:17.907Z,2025-05-11T02:47:11Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5718648267,141,22.8,5718648265,140,62.5,5718648271,213,5.73,5718648263,56,Center,5718648269,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813216449,652,5,2,77,37,b5l2e3csycjb8twvq9ek0j5gq,0,72.5,-2.0,2025-05-11T02:16:18.148Z,2025-05-11T03:21:05Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5718711427,233,692,5718711389,56,Right,5718711393,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205307,692,5,2,77,37,87c66ubwpzykovmkaf1t46bis,1,27.5,102.0,2025-05-11T02:16:18.148Z,2025-05-11T03:21:05Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718648619,56,Back,5718648621,347,,5718711413,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205313,693,1,2,77,46,87c66ubwpzykovmkaf1t46bis,0,27.0,100.0,2025-05-11T02:16:27.592Z,2025-05-11T02:16:29Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718648683,141,90.5,5718648681,140,58.5,5718648687,213,6.06,5718648677,107,,5718648685,212,33.9,5718648679,56,Left,5718648689,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205343,565,8,2,77,53,b5l2e3csycjb8twvq9ek0j5gq,1,37.0,7.4,2025-05-11T02:16:34.948Z,2025-05-11T02:16:35Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718648865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205349,566,5,2,77,54,b5l2e3csycjb8twvq9ek0j5gq,0,38.8,-1.3,2025-05-11T02:16:35.561Z,2025-05-11T03:21:06Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718648901,56,Back,5718709931,233,694,5718648903,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205337,694,5,2,77,54,87c66ubwpzykovmkaf1t46bis,1,61.2,101.3,2025-05-11T02:16:35.561Z,2025-05-11T03:21:06Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718648827,347,,5718648825,56,Left,5718709897,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205413,695,1,2,78,1,87c66ubwpzykovmkaf1t46bis,1,60.9,100.0,2025-05-11T02:16:43.129Z,2025-05-11T02:16:45Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5718649195,212,29.8,5718649197,213,3.43,5718649199,1,,5718649191,140,33.7,5718649193,141,89.3,5718649187,107,,5718649189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205441,696,1,2,78,3,87c66ubwpzykovmkaf1t46bis,1,32.9,88.6,2025-05-11T02:16:44.928Z,2025-05-11T02:16:48Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718649345,140,11.2,5718649347,141,54.8,5718649351,213,3.93,5718649343,56,Back,5718649349,212,32.4,5718649353,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205481,697,1,2,78,7,87c66ubwpzykovmkaf1t46bis,1,9.8,52.5,2025-05-11T02:16:48.256Z,2025-05-11T02:16:52Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5718649557,56,Back,5718649561,141,18.9,5718649559,140,30.6,5718649563,212,31.6,5718649565,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205521,698,1,2,78,11,87c66ubwpzykovmkaf1t46bis,1,35.7,31.0,2025-05-11T02:16:52.312Z,2025-05-11T02:16:56Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718649757,56,Back,5718649759,140,45.4,5718649767,213,1.05,5718649765,212,20.3,5718649763,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205551,699,1,2,78,14,87c66ubwpzykovmkaf1t46bis,1,44.1,59.6,2025-05-11T02:16:55.808Z,2025-05-11T02:16:59Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718649893,56,Back,5718649901,213,2.28,5718649899,212,12.8,5718649895,140,36.2,5718649897,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205587,700,1,2,78,17,87c66ubwpzykovmkaf1t46bis,1,39.6,73.0,2025-05-11T02:16:59.136Z,2025-05-11T02:17:03Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718650073,56,Left,5718650077,141,87.8,5718650075,140,60.2,5718650079,212,23.9,5718650081,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205597,701,1,2,78,22,87c66ubwpzykovmkaf1t46bis,1,68.6,87.5,2025-05-11T02:17:03.689Z,2025-05-11T02:17:04Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718650137,140,62.5,5718650135,56,Center,5718650141,212,13.6,5718650139,141,69.9,5718650143,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205619,702,1,2,78,23,87c66ubwpzykovmkaf1t46bis,1,62.5,69.9,2025-05-11T02:17:04.712Z,2025-05-11T02:17:07Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718650263,141,80.0,5718650261,140,73.8,5718650259,56,Left,5718650267,213,0.52,5718650265,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205651,703,1,2,78,25,87c66ubwpzykovmkaf1t46bis,1,69.2,76.1,2025-05-11T02:17:07.023Z,2025-05-11T02:17:11Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5718650397,141,42.4,5718650395,140,70.2,5718650399,212,22.9,5718650401,213,4.76,5718650393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813233877,834,43,2,78,29,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-11T02:17:10.148Z,2025-05-11T03:51:23Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5718809013,212,6.8,5718809011,141,42.7,5718809953,144,1,5718809015,213,5.06,5718809009,140,70.2,5718809007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205683,704,1,2,78,29,87c66ubwpzykovmkaf1t46bis,1,70.2,42.4,2025-05-11T02:17:10.833Z,2025-05-11T04:20:38Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,1.0,,5718651399,210,13,5718650543,56,Center,5718650551,213,4.98,5718650549,212,2.8,5718650545,140,70.9,5718650547,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205687,705,13,2,78,31,87c66ubwpzykovmkaf1t46bis,1,73.5,36.4,2025-05-11T02:17:12.720Z,2025-05-11T03:52:29Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718651433,231,48.2,5718651415,73,,5718651423,102,60.3,5718651413,72,,5718650555,22,,5718651425,103,15.3,5718651419,55,704,5718651417,29,,5718650559,56,Center,5718650557,18,5718651427,215,5718651431,230,98.2,,,,,,,,,,,,,,,,,,,,
2813205929,567,5,2,78,33,b5l2e3csycjb8twvq9ek0j5gq,1,-1.1,41.8,2025-05-11T02:17:14.588Z,2025-05-11T03:21:07Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718651821,346,,5718651841,233,706,5718651819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205849,706,5,2,78,33,87c66ubwpzykovmkaf1t46bis,0,101.1,58.2,2025-05-11T02:17:14.588Z,2025-05-11T03:21:07Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718651379,346,,5718651377,56,Center,5718651845,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813205979,568,1,2,79,0,b5l2e3csycjb8twvq9ek0j5gq,1,4.9,45.4,2025-05-11T02:17:41.892Z,2025-05-11T02:17:48Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5718652083,212,63.4,5718652091,74,,5718652081,141,52.5,5718652079,140,65.1,5718652087,1,,5718652077,56,Center,5718652075,124,,5718652085,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206023,569,1,2,79,6,b5l2e3csycjb8twvq9ek0j5gq,1,66.8,51.9,2025-05-11T02:17:47.964Z,2025-05-11T02:17:52Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5718652341,212,8.9,5718652333,3,,5718652339,141,64.8,5718652337,140,65.4,5718652335,56,Center,5718652343,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206027,570,61,2,79,11,b5l2e3csycjb8twvq9ek0j5gq,0,65.4,68.7,2025-05-11T02:17:52.660Z,2025-05-11T02:17:53Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5718652361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206039,707,1,2,79,12,87c66ubwpzykovmkaf1t46bis,1,25.1,31.2,2025-05-11T02:17:53.344Z,2025-05-11T02:17:55Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718652405,155,,5718652407,56,Back,5718652409,140,36.3,5718652415,213,0.96,5718652411,141,55.8,5718652413,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206047,708,1,2,79,13,87c66ubwpzykovmkaf1t46bis,0,36.3,55.8,2025-05-11T02:17:54.888Z,2025-05-11T02:17:55Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718652451,213,6.15,5718652447,212,25.2,5718652437,157,,5718652439,56,Center,5718652441,140,60.1,5718652443,141,50.7,5718652453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206243,571,12,2,79,15,b5l2e3csycjb8twvq9ek0j5gq,1,29.8,44.2,2025-05-11T02:17:56.394Z,2025-05-11T02:18:19Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718653553,213,5.70,5718653549,141,38.6,5718653551,212,6.9,5718653545,56,Back,5718653547,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206157,710,1,2,79,18,87c66ubwpzykovmkaf1t46bis,1,53.7,41.2,2025-05-11T02:17:59.832Z,2025-05-11T02:18:04Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718652971,212,23.1,5718652969,141,9.2,5718652967,140,61.0,5718652965,56,Right,5718652973,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206185,711,1,2,79,23,87c66ubwpzykovmkaf1t46bis,1,66.6,11.4,2025-05-11T02:18:04.343Z,2025-05-11T02:18:07Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718653155,213,2.06,5718653153,212,7.3,5718653151,141,20.9,5718653149,140,63.3,5718653147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206187,712,1,2,79,26,87c66ubwpzykovmkaf1t46bis,1,65.0,21.3,2025-05-11T02:18:07.272Z,2025-05-11T02:18:08Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718653169,140,66.8,5718653171,141,6.8,5718653167,56,Right,5718653175,213,4.90,5718653173,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206211,713,1,2,79,27,87c66ubwpzykovmkaf1t46bis,1,67.1,6.8,2025-05-11T02:18:08.640Z,2025-05-11T02:18:12Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718653301,213,3.05,5718653297,141,8.6,5718653295,140,54.5,5718653293,56,Right,5718653299,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206225,714,1,2,79,30,87c66ubwpzykovmkaf1t46bis,1,54.5,8.6,2025-05-11T02:18:12.135Z,2025-05-11T02:18:15Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718653421,141,49.9,5718653419,140,43.9,5718653417,56,Back,5718653427,213,1.95,5718653423,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206245,715,1,2,79,33,87c66ubwpzykovmkaf1t46bis,1,42.9,62.7,2025-05-11T02:18:14.951Z,2025-05-11T02:18:19Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718653557,140,63.4,5718653555,56,Left,5718653561,212,26.7,5718653559,141,86.0,5718653563,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206285,716,1,2,79,38,87c66ubwpzykovmkaf1t46bis,1,63.4,91.2,2025-05-11T02:18:19.567Z,2025-05-11T02:18:23Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718653731,56,Left,5718653735,141,95.1,5718653737,212,20.4,5718653733,140,82.7,5718653741,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206301,717,1,2,79,42,87c66ubwpzykovmkaf1t46bis,0,95.6,93.6,2025-05-11T02:18:23.576Z,2025-05-11T02:18:29Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5718653891,345,,5718653857,141,17.6,5718653855,140,95.2,5718653861,213,4.70,5718653859,212,51.7,5718653849,2,,5718653851,155,,5718653853,56,Right,5718653863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206317,573,1,2,79,50,b5l2e3csycjb8twvq9ek0j5gq,0,5.5,92.6,2025-05-11T02:18:31.947Z,2025-05-11T02:18:34Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5718653973,141,90.5,5718653969,56,Back,5718654063,233,718,5718653967,157,,5718653977,213,6.01,5718653975,212,5.2,5718654059,236,,5718653979,1,,5718653971,140,10.3,5718654067,286,,,,,,,,,,,,,,,,,,,,,,,,,
2813206321,718,74,2,79,50,87c66ubwpzykovmkaf1t46bis,1,90.7,11.6,2025-05-11T02:18:31.948Z,2025-05-11T03:05:59Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718654029,56,Right,5718654031,285,,5718654077,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206335,574,1,2,79,52,b5l2e3csycjb8twvq9ek0j5gq,1,5.8,88.0,2025-05-11T02:18:33.898Z,2025-05-11T02:18:37Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5718654113,212,25.7,5718654115,213,4.77,5718654117,1,,5718654109,140,7.3,5718654107,56,Back,5718654105,157,,5718654111,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206457,576,1,2,80,9,b5l2e3csycjb8twvq9ek0j5gq,1,13.8,43.7,2025-05-11T02:18:50.874Z,2025-05-11T02:18:57Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5718654803,212,51.9,5718654801,141,40.9,5718654807,1,,5718654799,140,63.2,5718654805,213,6.25,5718654795,199,,5718654797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206463,577,4,2,80,15,b5l2e3csycjb8twvq9ek0j5gq,1,64.0,35.8,2025-05-11T02:18:56.834Z,2025-05-11T03:05:23Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5718654891,152,,5718654889,56,Center,5718654963,233,719,5718654885,13,,5718654887,295,,5718654893,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813206467,719,4,2,80,15,87c66ubwpzykovmkaf1t46bis,0,36.0,64.2,2025-05-11T02:18:56.835Z,2025-05-11T03:05:24Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718654935,13,,5718654937,295,,5718654939,56,Back,5718654983,233,577,5718654941,152,,5718654943,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207041,578,1,2,81,30,b5l2e3csycjb8twvq9ek0j5gq,0,65.3,23.7,2025-05-11T02:20:11.746Z,2025-05-11T02:20:18Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5718657981,140,92.0,5718657989,1,,5718657979,56,Center,5718657977,152,,5718657987,213,0.84,5718657975,155,,5718657985,212,41.8,5718657973,5,,5718657983,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207045,723,44,2,81,35,87c66ubwpzykovmkaf1t46bis,1,7.1,28.4,2025-05-11T02:20:16.455Z,2025-05-11T03:05:54Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5718658117,233,579,5718658013,285,,5718658011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207047,579,44,2,81,35,b5l2e3csycjb8twvq9ek0j5gq,0,92.9,71.6,2025-05-11T02:20:16.456Z,2025-05-11T03:05:55Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718658017,56,Center,5718658153,233,723,5718658019,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207057,724,12,2,81,36,87c66ubwpzykovmkaf1t46bis,1,5.4,24.4,2025-05-11T02:20:17.212Z,2025-05-11T02:20:18Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5718658053,56,Back,5718658089,15,,5718658065,212,19.6,5718658069,213,5.96,5718658061,141,15.3,5718658057,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207079,580,1,2,81,38,b5l2e3csycjb8twvq9ek0j5gq,1,60.9,73.3,2025-05-11T02:20:19.793Z,2025-05-11T02:20:21Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718658219,140,63.3,5718658221,141,64.6,5718658215,3,,5718658217,56,Center,5718658225,213,5.12,5718658223,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207087,581,1,2,81,39,b5l2e3csycjb8twvq9ek0j5gq,0,63.3,64.6,2025-05-11T02:20:20.817Z,2025-05-11T02:20:22Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5718658261,140,71.6,5718658259,56,Center,5718658257,3,,5718658267,213,0.56,5718658265,212,10.3,5718658263,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207091,725,1,2,81,40,87c66ubwpzykovmkaf1t46bis,1,21.7,14.7,2025-05-11T02:20:21.559Z,2025-05-11T02:45:54Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718658293,212,29.9,5718658285,157,,5718658287,56,Back,5718658289,140,47.7,5718658295,213,0.42,5718658297,1,,5718658291,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207131,726,12,2,81,44,87c66ubwpzykovmkaf1t46bis,1,20.7,25.0,2025-05-11T02:20:25.367Z,2025-05-11T02:20:26Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718658477,212,8.7,5718658475,141,14.3,5718658479,213,5.30,5718658471,56,Back,5718658503,15,,5718658473,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207149,727,1,2,81,46,87c66ubwpzykovmkaf1t46bis,0,25.3,14.3,2025-05-11T02:20:27.777Z,2025-05-11T02:20:28Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718658583,212,17.2,5718658587,1,,5718658577,56,Back,5718658575,157,,5718658585,213,0.67,5718658579,140,38.1,5718658581,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207191,582,1,2,81,47,b5l2e3csycjb8twvq9ek0j5gq,1,56.7,63.1,2025-05-11T02:20:28.626Z,2025-05-11T02:20:31Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5718658759,56,Center,5718658761,140,59.0,5718658757,3,,5718658765,212,3.7,5718658767,213,0.87,5718658763,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207223,583,1,2,81,50,b5l2e3csycjb8twvq9ek0j5gq,1,59.0,67.3,2025-05-11T02:20:31.177Z,2025-05-11T02:20:35Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718658891,56,Left,5718658899,213,0.82,5718658893,140,71.3,5718658897,212,18.9,5718658895,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207225,584,4,2,81,53,b5l2e3csycjb8twvq9ek0j5gq,1,69.9,86.0,2025-05-11T02:20:34.782Z,2025-05-11T03:05:24Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5718658925,56,Left,5718658927,152,,5718658929,265,,5718658931,286,,5718659027,233,728,5718658923,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207221,728,4,2,81,53,87c66ubwpzykovmkaf1t46bis,0,30.1,14.0,2025-05-11T02:20:34.783Z,2025-05-11T03:05:25Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5718658919,285,,5718659039,233,584,5718658915,152,,5718658917,265,,5718658911,13,,5718658913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207693,585,1,2,82,50,b5l2e3csycjb8twvq9ek0j5gq,0,73.9,92.1,2025-05-11T02:21:31.905Z,2025-05-11T02:21:33Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5718661379,56,Center,5718661387,213,5.51,5718661377,152,,5718661385,212,16.4,5718661375,155,,5718661381,140,85.1,5718661371,2,,5718661383,141,75.3,5718661373,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207709,729,61,2,82,54,87c66ubwpzykovmkaf1t46bis,1,24.1,18.9,2025-05-11T02:21:36.013Z,2025-05-11T02:45:52Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718661483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207743,730,83,2,82,58,87c66ubwpzykovmkaf1t46bis,0,26.3,69.1,2025-05-11T02:21:39.679Z,2025-05-11T02:21:44Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5718661833,399,3xd2kq7cxmvdbqsfzgi644c4q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207769,586,3,2,83,0,b5l2e3csycjb8twvq9ek0j5gq,1,71.4,39.2,2025-05-11T02:21:42.113Z,2025-05-11T03:05:42Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718661771,233,731,5718661743,56,Center,5718661745,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207771,731,45,2,83,0,87c66ubwpzykovmkaf1t46bis,0,28.6,60.8,2025-05-11T02:21:42.113Z,2025-05-11T03:05:42Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5718661759,285,,5718661757,56,Back,5718661797,233,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813207777,587,1,2,83,1,b5l2e3csycjb8twvq9ek0j5gq,0,68.2,48.5,2025-05-11T02:21:42.472Z,2025-05-11T02:21:44Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718661815,140,90.1,5718661817,141,44.9,5718661813,56,Center,5718661819,212,23.1,5718661821,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
