id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value
2821742255,642,1,2,77,58,7c9knuwazz9k9449u5rnuuy5m,0,90.6,90.3,2025-06-08T02:42:46.856Z,2025-06-08T02:42:49Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5766095023,56,Center,5766095019,2,,5766095029,212,31.8,5766095021,155,,5766095027,141,43.9,5766095031,213,4.83,5766095025,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742267,588,12,2,78,2,87c66ubwpzykovmkaf1t46bis,1,9.8,42.2,2025-06-08T02:42:51.188Z,2025-06-08T02:42:52Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5766095089,56,Back,5766095091,140,24.3,5766095097,213,0.72,5766095095,212,20.2,5766095093,141,61.8,5766095099,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742277,643,1,2,78,3,7c9knuwazz9k9449u5rnuuy5m,1,65.0,27.6,2025-06-08T02:42:51.384Z,2025-06-08T02:42:54Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,,5766095133,56,Center,5766095141,213,0.58,5766095139,212,18.4,5766095135,140,79.6,5766095137,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742285,644,1,2,78,5,7c9knuwazz9k9449u5rnuuy5m,1,70.8,37.6,2025-06-08T02:42:53.433Z,2025-06-08T02:42:56Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5766095193,141,13.4,5766095195,212,20.9,5766095189,56,Right,5766095197,213,5.38,5766095191,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742297,645,1,2,78,7,7c9knuwazz9k9449u5rnuuy5m,1,83.0,11.6,2025-06-08T02:42:56.017Z,2025-06-08T02:43:05Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5766095307,140,97.3,5766095313,213,0.15,5766095305,56,Right,5766095309,141,15.0,5766095311,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742301,646,1,2,78,16,7c9knuwazz9k9449u5rnuuy5m,0,97.3,15.2,2025-06-08T02:43:05.081Z,2025-06-08T02:43:14Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,,5766095343,213,1.41,5766095361,286,,5766095337,140,97.6,5766095331,2,,5766095335,56,Right,5766095357,233,589,5766095339,141,18.0,5766095341,212,1.9,5766095355,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742305,589,12,2,78,16,87c66ubwpzykovmkaf1t46bis,1,1.7,76.4,2025-06-08T02:43:05.181Z,2025-06-08T02:43:09Z,1le9ot9v8ql9q57huwmu4vu38,D. Erofeev,,,5766095365,233,646,5766095351,185,,5766095353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742307,590,6,2,78,19,87c66ubwpzykovmkaf1t46bis,0,2.0,78.6,2025-06-08T02:43:07.965Z,2025-06-08T02:43:13Z,1le9ot9v8ql9q57huwmu4vu38,D. Erofeev,,,5766095367,56,Back,5766095411,233,647,5766095369,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742311,647,6,2,78,19,7c9knuwazz9k9449u5rnuuy5m,1,98.0,21.4,2025-06-08T02:43:07.965Z,2025-06-08T03:03:43Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,,5766095403,75,,5766095401,56,Center,5766095405,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742387,648,1,2,78,46,7c9knuwazz9k9449u5rnuuy5m,1,99.5,0.5,2025-06-08T02:43:34.593Z,2025-06-08T02:43:50Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,1.0,,5766096059,210,15,5766095819,155,,5766095833,1,,5766095815,2,,5766095829,212,39.4,5766095831,213,1.82,5766095825,140,90.2,5766095823,56,Center,5766095817,6,,5766095827,141,5766095821,224,56.6,5766096061,154,,,,,,,,,,,,,,,,,,,,,
2821742397,649,43,2,78,50,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-06-08T02:43:38.737Z,2025-06-08T02:43:42Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5766095961,144,44,5766095865,286,0,5766095863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742401,650,15,2,78,50,7c9knuwazz9k9449u5rnuuy5m,1,88.1,53.6,2025-06-08T02:43:39.169Z,2025-06-08T03:49:25Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5766096077,15,,5766096093,328,,5766096107,233,591,5766096083,154,,5766096081,29,,5766096091,103,16.5,5766096097,147,49.6,5766095893,17,,5766095895,56,Center,5766096075,25,5766096079,78,,5766096085,55,648,5766096089,102,50.3,5766096095,146,98.0,,,,,,,,,,,,,,
2821742389,591,10,2,78,50,87c66ubwpzykovmkaf1t46bis,1,1.3,50.7,2025-06-08T02:43:39.269Z,2025-06-08T02:43:51Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5766095973,181,,5766095841,182,,5766095885,177,,5766096127,233,650,5766095843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742433,593,1,2,79,1,87c66ubwpzykovmkaf1t46bis,1,9.2,36.6,2025-06-08T02:43:50.035Z,2025-06-08T02:43:51Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5766096135,140,20.7,5766096137,141,20.3,5766096131,123,,5766096141,213,5.54,5766096139,212,16.4,5766096133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742445,594,1,2,79,3,87c66ubwpzykovmkaf1t46bis,1,20.7,20.3,2025-06-08T02:43:51.651Z,2025-06-08T02:43:54Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5766096179,140,33.5,5766096183,212,14.9,5766096177,56,Back,5766096181,141,29.7,5766096185,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742447,595,61,2,79,5,87c66ubwpzykovmkaf1t46bis,0,33.5,29.7,2025-06-08T02:43:53.964Z,2025-06-08T02:43:54Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5766096189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742455,652,1,2,79,6,7c9knuwazz9k9449u5rnuuy5m,1,62.7,72.0,2025-06-08T02:43:54.513Z,2025-06-08T02:43:57Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5766096205,56,Center,5766096213,213,5.37,5766096207,140,72.5,5766096211,212,16.8,5766096209,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742477,653,1,2,79,8,7c9knuwazz9k9449u5rnuuy5m,1,72.5,52.4,2025-06-08T02:43:56.328Z,2025-06-08T02:44:01Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5766096339,213,1.24,5766096333,140,77.5,5766096335,141,74.8,5766096331,56,Center,5766096337,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742471,596,83,2,79,12,87c66ubwpzykovmkaf1t46bis,0,26.0,22.5,2025-06-08T02:44:00.324Z,2025-06-08T02:44:04Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766096401,399,f3ftrudyp33naykboqmua0jro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742487,654,1,2,79,12,7c9knuwazz9k9449u5rnuuy5m,0,82.2,67.3,2025-06-08T02:44:01.152Z,2025-06-08T02:44:03Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5766096369,141,49.0,5766096373,213,5.21,5766096371,212,14.1,5766096367,140,88.6,5766096365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742509,655,15,2,79,15,7c9knuwazz9k9449u5rnuuy5m,1,90.9,45.6,2025-06-08T02:44:04.264Z,2025-06-08T03:50:51Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5766096477,17,,5766097023,78,,5766099937,214,,5766097035,147,48.0,5766097027,103,12.0,5766097021,72,,5766096475,22,,5766096479,56,Center,5766097033,146,95.2,5766097025,102,5766097031,458,50.4,5766097029,215,,5766119863,233,598,,,,,,,,,,,,,,,,,
2821742531,598,10,2,79,16,87c66ubwpzykovmkaf1t46bis,1,4.6,50.3,2025-06-08T02:44:04.364Z,2025-06-08T03:03:45Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5766096599,56,Back,5766096595,178,,5766096597,182,,5766096593,173,,5766119867,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742499,597,61,2,79,16,87c66ubwpzykovmkaf1t46bis,1,15.4,36.1,2025-06-08T02:44:05.113Z,2025-06-08T02:44:05Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5766096419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742521,656,1,2,79,22,7c9knuwazz9k9449u5rnuuy5m,0,82.6,52.3,2025-06-08T02:44:10.344Z,2025-06-08T02:56:54Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5766096559,56,Center,5766097413,212,12.4,5766097415,213,3.79,5766097411,141,41.3,5766097409,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742541,599,1,2,79,23,87c66ubwpzykovmkaf1t46bis,1,28.1,65.4,2025-06-08T02:44:11.836Z,2025-06-08T02:51:42Z,1le9ot9v8ql9q57huwmu4vu38,D. Erofeev,,,5766108627,141,54.4,5766108621,157,,5766108625,140,62.8,5766108631,213,6.08,5766108629,212,37.2,5766108623,56,Center,5766108633,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742573,657,43,2,79,24,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-06-08T02:44:12.569Z,2025-06-08T02:46:15Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,,5766096771,56,Back,5766099923,144,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743077,662,4,2,79,24,7c9knuwazz9k9449u5rnuuy5m,1,36.6,56.1,2025-06-08T02:44:13.266Z,2025-06-08T03:00:43Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5766101213,294,,5766099535,152,,5766099855,233,601,5766099531,56,Back,5766099541,286,,5766099529,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742671,601,4,2,79,24,87c66ubwpzykovmkaf1t46bis,0,63.4,43.9,2025-06-08T02:44:13.267Z,2025-06-08T02:47:09Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5766099833,285,,5766097333,56,Center,5766099827,13,,5766099831,152,,5766101215,233,662,5766099829,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742771,659,1,2,79,25,7c9knuwazz9k9449u5rnuuy5m,0,33.3,59.3,2025-06-08T02:44:14.201Z,2025-06-08T02:59:29Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5766102647,5,,5766102915,189,,5766100863,157,,5766100873,1,,5766102649,152,,5766100869,212,43.6,5766100871,213,0.15,5766100867,141,68.7,5766097833,56,Center,5766100865,140,,,74.4,,,,,,,,,,,,,,,,,,,,,,,
2821742579,658,43,2,79,27,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-06-08T02:44:16.288Z,2025-06-08T02:46:12Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,,5766099785,144,12,5766098195,213,1.23,5766096809,56,Back,5766098189,140,16.7,5766098191,141,100.0,5766098193,212,38.3,5766098187,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742685,602,1,2,79,52,87c66ubwpzykovmkaf1t46bis,1,14.7,92.0,2025-06-08T02:44:41.211Z,2025-06-08T03:05:24Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5766097401,212,17.4,5766097399,141,72.4,5766097403,213,5.41,5766097397,140,25.4,5766109257,189,,5766097395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742693,603,1,2,79,54,87c66ubwpzykovmkaf1t46bis,1,25.6,68.1,2025-06-08T02:44:43.252Z,2025-06-08T02:44:45Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5766097451,212,26.3,5766097445,56,Back,5766097447,140,16.3,5766097453,213,4.33,5766097449,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742697,604,1,2,79,56,87c66ubwpzykovmkaf1t46bis,1,16.8,31.3,2025-06-08T02:44:44.900Z,2025-06-08T02:44:46Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5766097469,56,Back,5766097475,212,15.4,5766097471,140,23.7,5766097477,213,5.20,5766097473,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742703,605,1,2,79,57,87c66ubwpzykovmkaf1t46bis,1,23.6,11.3,2025-06-08T02:44:46.180Z,2025-06-08T02:44:47Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5766097513,141,15.3,5766097515,212,14.4,5766097511,140,37.1,5766097517,213,0.19,5766097509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742743,606,1,2,79,58,87c66ubwpzykovmkaf1t46bis,1,37.1,15.3,2025-06-08T02:44:47.108Z,2025-06-08T02:44:55Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5766097717,56,Right,5766097723,212,31.5,5766097719,140,66.3,5766097721,141,4.4,5766097725,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742767,607,1,2,80,6,87c66ubwpzykovmkaf1t46bis,1,95.8,29.1,2025-06-08T02:44:55.187Z,2025-06-08T02:45:09Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,1.0,,5766098075,210,15,5766097821,141,44.0,5766098077,154,,5766097825,213,1.75,5766097817,56,Center,5766097823,212,10.3,5766097819,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742773,608,15,2,80,10,87c66ubwpzykovmkaf1t46bis,1,97.4,39.4,2025-06-08T02:44:59.171Z,2025-06-08T02:45:09Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5766098099,233,660,5766098085,55,607,5766098089,102,46.5,5766097993,20,,5766098095,147,46.6,5766098079,81,,5766097839,60,,5766098081,29,,5766098091,103,26.6,5766098093,146,5766097837,22,99.7,5766098083,154,,5766097841,56,Center,,,,,,,,,,,,,,,,,
2821742777,660,10,2,80,10,7c9knuwazz9k9449u5rnuuy5m,1,0.8,52.4,2025-06-08T02:44:59.271Z,2025-06-08T03:06:30Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,,5766097863,56,Back,5766097859,182,,5766098117,233,608,5766097855,178,,5766097851,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742781,609,6,2,80,12,87c66ubwpzykovmkaf1t46bis,1,99.8,51.9,2025-06-08T02:45:00.770Z,2025-06-08T03:03:44Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5766098693,75,,5766097943,56,Center,5766097967,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821742795,661,6,2,80,12,7c9knuwazz9k9449u5rnuuy5m,0,0.2,48.1,2025-06-08T02:45:00.770Z,2025-06-08T03:03:44Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,,5766097987,233,609,5766097965,73,,5766097963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743195,610,1,2,81,33,87c66ubwpzykovmkaf1t46bis,1,99.6,0.7,2025-06-08T02:46:21.811Z,2025-06-08T03:04:48Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5766100177,56,Center,5766100355,189,,5766100175,6,,5766100187,212,27.2,5766100181,140,77.8,5766100185,141,22.2,5766100189,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743209,611,1,2,81,34,87c66ubwpzykovmkaf1t46bis,1,76.9,22.2,2025-06-08T02:46:23.019Z,2025-06-08T02:46:24Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5766100215,141,9.5,5766100211,56,Right,5766100217,212,15.7,5766100219,213,5.70,5766100213,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743217,612,1,2,81,37,87c66ubwpzykovmkaf1t46bis,0,92.4,6.1,2025-06-08T02:46:25.675Z,2025-06-08T02:46:27Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5766100269,140,92.7,5766100275,213,1.50,5766100265,155,,5766100267,56,Right,5766100271,141,12.9,5766100273,212,4.6,5766100263,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743235,663,61,2,81,41,7c9knuwazz9k9449u5rnuuy5m,1,11.1,88.3,2025-06-08T02:46:29.440Z,2025-06-08T02:46:30Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5766100357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743257,665,1,2,81,44,7c9knuwazz9k9449u5rnuuy5m,0,8.1,47.3,2025-06-08T02:46:32.602Z,2025-06-08T02:46:35Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,,5766100453,56,Back,5766100461,213,5.87,5766100463,1,,5766100459,212,46.1,5766100457,141,20.0,5766100451,199,,5766100455,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743275,613,1,2,81,47,87c66ubwpzykovmkaf1t46bis,1,53.5,80.5,2025-06-08T02:46:36.155Z,2025-06-08T02:46:47Z,c481wk3de3opu190d8z99w8yy,N. Flores,1.0,,5766100549,140,56.7,5766100551,141,61.8,5766100547,56,Center,5766100555,213,4.97,5766100553,212,13.2,5766100771,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743287,615,13,2,81,51,87c66ubwpzykovmkaf1t46bis,1,72.6,57.2,2025-06-08T02:46:40.251Z,2025-06-08T02:46:48Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766100795,230,98.1,5766100789,102,49.2,5766100785,55,613,5766100595,56,Center,5766100673,20,,5766100797,231,51.3,5766100791,103,70.8,5766100781,74,,5766100591,22,,5766100593,18,5766100783,29,,5766100793,215,,,,,,,,,,,,,,,,,,,,,
2821743305,616,5,2,81,52,87c66ubwpzykovmkaf1t46bis,0,101.2,57.9,2025-06-08T02:46:40.867Z,2025-06-08T03:04:29Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766100669,346,,5766100667,56,Center,5766100879,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743335,666,5,2,81,52,7c9knuwazz9k9449u5rnuuy5m,1,-1.2,42.1,2025-06-08T02:46:40.867Z,2025-06-08T03:04:28Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,,5766100845,56,Back,5766100847,346,,5766100875,233,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743351,667,1,2,82,5,7c9knuwazz9k9449u5rnuuy5m,1,4.3,59.1,2025-06-08T02:46:54.145Z,2025-06-08T02:46:57Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,,5766100979,56,Back,5766100983,141,85.1,5766100993,237,,5766100977,124,,5766100989,1,,5766100981,140,33.4,5766100987,213,0.52,5766100985,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743375,668,1,2,82,8,7c9knuwazz9k9449u5rnuuy5m,1,39.6,89.7,2025-06-08T02:46:56.465Z,2025-06-08T02:47:01Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5766101089,56,Back,5766101097,213,4.66,5766101091,140,38.4,5766101095,212,24.7,5766101093,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743385,669,1,2,82,12,7c9knuwazz9k9449u5rnuuy5m,1,54.9,50.0,2025-06-08T02:47:00.424Z,2025-06-08T02:47:04Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5766101145,56,Right,5766101151,212,29.7,5766101147,140,66.5,5766101153,213,5.13,5766101149,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743391,670,1,2,82,15,7c9knuwazz9k9449u5rnuuy5m,1,69.2,9.7,2025-06-08T02:47:03.624Z,2025-06-08T02:47:07Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,,5766101191,141,35.4,5766101189,140,61.5,5766101195,213,2.00,5766101187,56,Center,5766101193,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743395,671,1,2,82,18,7c9knuwazz9k9449u5rnuuy5m,1,58.6,34.3,2025-06-08T02:47:06.961Z,2025-06-08T02:47:09Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5766101223,141,37.7,5766101219,56,Center,5766101221,140,65.9,5766101227,213,0.29,5766101225,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743397,672,1,2,82,20,7c9knuwazz9k9449u5rnuuy5m,0,66.4,34.9,2025-06-08T02:47:09.137Z,2025-06-08T02:47:10Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,,5766101235,141,41.9,5766101237,212,5.4,5766101231,56,Center,5766101233,140,68.9,5766101239,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743419,617,61,2,82,26,87c66ubwpzykovmkaf1t46bis,1,31.0,40.6,2025-06-08T02:47:14.322Z,2025-06-08T02:47:14Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766101347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743441,673,1,2,82,29,7c9knuwazz9k9449u5rnuuy5m,0,86.1,88.9,2025-06-08T02:47:17.938Z,2025-06-08T02:47:20Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5766101471,213,4.81,5766101467,141,59.4,5766101465,140,88.0,5766101469,212,20.2,5766101457,2,,5766101463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743461,618,12,2,82,32,87c66ubwpzykovmkaf1t46bis,1,12.8,37.0,2025-06-08T02:47:21.155Z,2025-06-08T02:47:23Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5766101583,141,58.4,5766101579,56,Back,5766101585,212,16.1,5766101587,213,2.01,5766101581,140,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743467,619,12,2,82,34,87c66ubwpzykovmkaf1t46bis,1,6.3,58.4,2025-06-08T02:47:23.267Z,2025-06-08T03:03:35Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5766101613,140,17.9,5766102243,15,,5766101617,212,15.3,5766101611,56,Back,5766101615,141,44.9,5766101619,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743463,674,50,2,82,35,7c9knuwazz9k9449u5rnuuy5m,1,84.8,57.7,2025-06-08T02:47:23.497Z,2025-06-08T02:49:12Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5766101593,286,,5766101591,56,Center,5766101649,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743469,620,7,2,82,35,87c66ubwpzykovmkaf1t46bis,0,15.2,42.3,2025-06-08T02:47:23.498Z,2025-06-08T03:02:56Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5766101625,285,,5766101623,56,Back,5766101629,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743483,675,3,2,82,37,7c9knuwazz9k9449u5rnuuy5m,0,81.0,59.3,2025-06-08T02:47:25.488Z,2025-06-08T03:03:47Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,,5766101735,286,,5766101733,56,Center,5766102393,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743491,621,7,2,82,37,87c66ubwpzykovmkaf1t46bis,0,19.0,40.7,2025-06-08T02:47:25.489Z,2025-06-08T03:03:47Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5766102375,233,675,5766101765,285,,5766101763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743489,676,15,2,82,38,7c9knuwazz9k9449u5rnuuy5m,1,80.6,49.5,2025-06-08T02:47:26.386Z,2025-06-08T03:52:49Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,,5766169587,314,,5766102303,146,88.5,5766102293,102,52.5,5766104157,139,,5766102297,215,,5766102307,230,98.9,5766102205,82,,5766101755,56,Center,5766101753,18,,5766105585,76,5766102309,231,,5766102295,103,19,5766102201,20,,5766102299,458,,5766101751,22,,5766102305,147,50.7,,,,,,,,51.4
2821744271,693,61,2,82,40,7c9knuwazz9k9449u5rnuuy5m,1,85.0,53.7,2025-06-08T02:47:28.342Z,2025-06-08T02:59:33Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5766106287,56,Center,5766108197,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821743503,622,43,2,82,43,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-06-08T02:47:31.762Z,2025-06-08T02:51:30Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5766108267,144,10,5766101817,94,0,5766101819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
