id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2821683751,723,1,2,80,42,e3k8yw2rbmphyfu5htn4yi5jk,1,74.6,12.3,2025-06-07T23:46:05.331Z,2025-06-07T23:46:06Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765764577,140,73.8,5765764581,212,7.0,5765764583,213,1.69,5765764575,56,Center,5765764579,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821683787,724,1,2,80,43,e3k8yw2rbmphyfu5htn4yi5jk,1,73.8,22.5,2025-06-07T23:46:06.395Z,2025-06-07T23:46:10Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765764807,140,86.8,5765764811,212,15.2,5765764813,213,5.82,5765764809,141,12.5,5765764805,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821683789,725,61,2,80,47,e3k8yw2rbmphyfu5htn4yi5jk,0,88.8,14.7,2025-06-07T23:46:10.179Z,2025-06-07T23:46:10Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765764825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821683843,620,1,2,80,50,5x54jbfk11lrsmipgsx7cdbai,0,5.3,93.5,2025-06-07T23:46:13.398Z,2025-06-07T23:46:17Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5765765107,56,Back,5765765115,213,6.12,5765765111,141,84.2,5765765105,155,,5765765113,212,39.6,5765765109,140,42.5,5765765117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821683837,726,44,2,80,53,e3k8yw2rbmphyfu5htn4yi5jk,1,59.7,18.5,2025-06-07T23:46:16.116Z,2025-06-08T00:26:30Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765765189,233,621,5765765079,56,Right,5765765081,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821683845,621,44,2,80,53,5x54jbfk11lrsmipgsx7cdbai,0,40.3,81.5,2025-06-07T23:46:16.117Z,2025-06-08T00:26:31Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,5765765129,56,Back,5765765201,233,726,5765765131,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821683889,727,61,2,80,53,e3k8yw2rbmphyfu5htn4yi5jk,1,62.7,22.8,2025-06-07T23:46:16.452Z,2025-06-07T23:47:37Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765765365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821683851,622,43,2,80,55,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-06-07T23:46:18.189Z,2025-06-07T23:46:23Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5765765195,285,0,5765765193,56,Back,5765765441,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821683893,728,4,2,80,57,e3k8yw2rbmphyfu5htn4yi5jk,1,66.4,23.8,2025-06-07T23:46:20.533Z,2025-06-08T00:27:22Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765861867,295,,5765765483,152,,5765765485,286,,5765765837,233,623,5765765481,56,Center,5765765477,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821683887,623,4,2,80,57,5x54jbfk11lrsmipgsx7cdbai,0,33.6,76.2,2025-06-07T23:46:20.534Z,2025-06-08T00:27:25Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,5765765807,285,,5765765841,233,728,5765765391,13,,5765765395,152,,5765861991,295,,5765765393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684167,729,1,2,81,35,e3k8yw2rbmphyfu5htn4yi5jk,0,68.8,18.9,2025-06-07T23:46:57.749Z,2025-06-07T23:47:02Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765767107,140,94.4,5765767109,141,60.2,5765767103,152,,5765767105,56,Center,5765767101,155,,5765767115,1,,5765767175,233,624,5765767111,212,38.9,5765767099,5,,5765767097,2,,5765767113,213,0.81,,,,,,,,,,,,,,,,,,,,
2821684173,624,11,2,81,38,5x54jbfk11lrsmipgsx7cdbai,1,9.9,47.5,2025-06-07T23:47:01.591Z,2025-06-07T23:47:02Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5765767139,56,Back,5765767205,233,729,5765767141,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684195,625,1,2,81,41,5x54jbfk11lrsmipgsx7cdbai,1,14.3,47.2,2025-06-07T23:47:03.990Z,2025-06-07T23:47:07Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5765767303,287,,5765767277,140,29.2,5765767279,141,83.8,5765767281,212,29.4,5765767273,123,,5765767283,213,1.01,5765767275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684289,626,1,2,81,44,5x54jbfk11lrsmipgsx7cdbai,1,29.2,83.8,2025-06-07T23:47:07.518Z,2025-06-07T23:47:13Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,5765767767,56,Left,5765767773,212,23.2,5765767771,141,87.2,5765767769,140,51.2,5765767775,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684305,627,1,2,81,50,5x54jbfk11lrsmipgsx7cdbai,1,68.0,68.7,2025-06-07T23:47:13.055Z,2025-06-07T23:47:15Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5765767859,213,4.68,5765767857,212,19.9,5765767851,56,Center,5765767855,141,39.5,5765767853,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684337,628,1,2,81,52,5x54jbfk11lrsmipgsx7cdbai,1,67.0,49.6,2025-06-07T23:47:15.030Z,2025-06-07T23:47:18Z,1rsr9bg12y3480inhp9pn22vo,B. Karamoko,,5765768047,140,78.8,5765768051,212,17.1,5765768053,213,0.76,5765768045,56,Center,5765768049,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684367,629,1,2,81,55,5x54jbfk11lrsmipgsx7cdbai,1,83.2,83.2,2025-06-07T23:47:17.967Z,2025-06-07T23:47:20Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,5765768215,56,Left,5765768219,141,93.8,5765768221,212,11.2,5765768217,140,75.0,5765768223,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684379,630,1,2,81,57,5x54jbfk11lrsmipgsx7cdbai,1,76.9,93.3,2025-06-07T23:47:20.590Z,2025-06-07T23:47:22Z,e0i0n47bol0sigq7s1zdiay1,R. Dambrot,,5765768285,141,70.3,5765768281,56,Center,5765768283,140,72.1,5765768289,213,4.40,5765768287,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684401,631,1,2,81,59,5x54jbfk11lrsmipgsx7cdbai,1,72.1,70.3,2025-06-07T23:47:22.470Z,2025-06-07T23:47:23Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5765768413,212,9.7,5765768405,56,Left,5765768409,140,67.2,5765768415,213,2.13,5765768411,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684415,632,1,2,82,0,5x54jbfk11lrsmipgsx7cdbai,1,67.2,82.4,2025-06-07T23:47:23.454Z,2025-06-07T23:47:24Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765768485,212,6.5,5765768483,141,73.3,5765768477,56,Center,5765768479,140,69.1,5765768487,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684433,633,1,2,82,1,5x54jbfk11lrsmipgsx7cdbai,1,69.1,73.3,2025-06-07T23:47:24.254Z,2025-06-07T23:47:25Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5765768615,213,1.82,5765768611,141,82.3,5765768607,56,Left,5765768609,140,67.6,5765768613,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684443,634,1,2,82,2,5x54jbfk11lrsmipgsx7cdbai,1,67.6,82.3,2025-06-07T23:47:25.471Z,2025-06-07T23:47:26Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765768637,140,67.5,5765768643,213,4.69,5765768635,56,Center,5765768639,141,74.2,5765768641,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684473,635,1,2,82,3,5x54jbfk11lrsmipgsx7cdbai,1,67.5,74.2,2025-06-07T23:47:26.382Z,2025-06-07T23:47:29Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5765768791,141,82.9,5765768789,140,68.2,5765768795,213,1.45,5765768793,212,6.0,5765768787,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684503,636,1,2,82,6,5x54jbfk11lrsmipgsx7cdbai,1,71.2,83.6,2025-06-07T23:47:28.983Z,2025-06-07T23:47:31Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765768967,141,76.6,5765768963,56,Center,5765768971,213,3.59,5765768969,212,11.1,5765768965,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684529,637,1,2,82,8,5x54jbfk11lrsmipgsx7cdbai,1,61.7,76.6,2025-06-07T23:47:31.231Z,2025-06-07T23:47:34Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5765769107,212,6.5,5765769103,140,66.3,5765769109,213,0.73,5765769105,141,82.9,5765769101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684565,638,1,2,82,11,5x54jbfk11lrsmipgsx7cdbai,1,66.5,83.3,2025-06-07T23:47:34.343Z,2025-06-07T23:47:39Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765769355,212,10.7,5765769351,140,59.6,5765769353,141,71.7,5765769349,56,Center,5765769357,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684567,639,1,2,82,16,5x54jbfk11lrsmipgsx7cdbai,1,59.2,68.4,2025-06-07T23:47:38.847Z,2025-06-07T23:47:40Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5765769373,141,81.2,5765769375,212,19.7,5765769369,56,Left,5765769371,140,76.0,5765769377,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684587,640,1,2,82,17,5x54jbfk11lrsmipgsx7cdbai,1,76.0,81.2,2025-06-07T23:47:39.862Z,2025-06-07T23:47:42Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5765769497,212,10.1,5765769493,140,67.0,5765769499,213,2.77,5765769495,141,86.6,5765769491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684621,641,1,2,82,19,5x54jbfk11lrsmipgsx7cdbai,1,68.2,85.0,2025-06-07T23:47:42.207Z,2025-06-07T23:53:00Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765769649,140,75.6,5765769653,212,14.5,5765769647,56,Center,5765769655,213,5.28,5765769651,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684625,642,3,2,82,22,5x54jbfk11lrsmipgsx7cdbai,0,77.6,69.4,2025-06-07T23:47:45.608Z,2025-06-08T00:26:14Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,5765769671,56,Center,5765769843,233,730,5765769673,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684641,730,7,2,82,22,e3k8yw2rbmphyfu5htn4yi5jk,1,22.4,30.6,2025-06-07T23:47:45.609Z,2025-06-08T00:26:13Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765769793,285,,5765769823,233,642,5765769791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684633,643,1,2,82,24,5x54jbfk11lrsmipgsx7cdbai,0,94.2,85.6,2025-06-07T23:47:47.151Z,2025-06-07T23:52:56Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5765769727,213,4.51,5765769723,141,63.3,5765769721,140,91.3,5765769725,212,15.5,5765769719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684661,731,12,2,82,26,e3k8yw2rbmphyfu5htn4yi5jk,1,7.9,41.3,2025-06-07T23:47:49.252Z,2025-06-07T23:54:09Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765769899,140,3.5,5765769901,141,24.6,5765769897,56,Back,5765769907,213,4.33,5765769903,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684663,732,3,2,82,27,e3k8yw2rbmphyfu5htn4yi5jk,0,5.1,21.3,2025-06-07T23:47:50.414Z,2025-06-08T00:26:14Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765769911,285,,5765770027,233,644,5765769909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684675,644,7,2,82,27,5x54jbfk11lrsmipgsx7cdbai,1,94.9,78.7,2025-06-07T23:47:50.415Z,2025-06-08T00:26:14Z,e0i0n47bol0sigq7s1zdiay1,R. Dambrot,,5765769993,286,,5765769991,56,Center,5765770017,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684689,645,1,2,82,31,5x54jbfk11lrsmipgsx7cdbai,0,96.3,69.3,2025-06-07T23:47:53.710Z,2025-06-08T00:08:03Z,e0i0n47bol0sigq7s1zdiay1,R. Dambrot,,5765808189,286,,5765770069,213,5.13,5765770067,212,2.6,5765808185,233,733,5765770061,56,Center,5765770065,141,65.8,5765770063,140,97.3,5765808183,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684695,733,74,2,82,31,e3k8yw2rbmphyfu5htn4yi5jk,1,5.0,37.6,2025-06-07T23:47:53.711Z,2025-06-08T00:08:02Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765805807,285,,5765808229,233,645,5765770099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684703,646,6,2,82,35,5x54jbfk11lrsmipgsx7cdbai,1,99.2,66.4,2025-06-07T23:47:57.765Z,2025-06-08T00:25:17Z,e0i0n47bol0sigq7s1zdiay1,R. Dambrot,,5765770155,73,,5765770325,233,734,5765770153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684715,734,6,2,82,35,e3k8yw2rbmphyfu5htn4yi5jk,0,0.8,33.6,2025-06-07T23:47:57.765Z,2025-06-08T00:25:18Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765770309,56,Back,5765770365,233,646,5765770311,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684941,647,1,2,83,2,5x54jbfk11lrsmipgsx7cdbai,1,99.5,99.5,2025-06-07T23:48:24.761Z,2025-06-07T23:48:39Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,1.0,5765771633,155,,5765771629,2,,5765771985,210,13,5765771631,6,,5765771635,223,,5765771987,154,,5765771637,56,Center,5765771643,212,29.4,5765771641,141,57.2,5765771645,213,4.51,5765771639,140,93.8,,,,,,,,,,,,,,,,,,,,
2821684947,648,44,2,83,6,5x54jbfk11lrsmipgsx7cdbai,1,92.0,60.7,2025-06-07T23:48:29.240Z,2025-06-07T23:55:11Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5765771671,56,Center,5765771673,286,,5765771709,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684945,735,44,2,83,6,e3k8yw2rbmphyfu5htn4yi5jk,0,8.0,39.3,2025-06-07T23:48:29.241Z,2025-06-07T23:48:35Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,5765771665,285,,5765771741,233,648,5765771663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821684951,649,13,2,83,6,5x54jbfk11lrsmipgsx7cdbai,1,93.8,57.2,2025-06-07T23:48:29.624Z,2025-06-07T23:55:06Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5765772019,29,,5765772033,231,50.7,5765772031,230,98.6,5765771917,328,,5765772017,74,,5765771911,25,,5765771913,15,,5765771683,56,Center,5765772029,103,84.7,5765772027,102,47.4,5765771681,17,,5765772021,154,5765772023,55,,,,,647,,,,,,,,,,,
2821684981,650,5,2,83,8,5x54jbfk11lrsmipgsx7cdbai,0,101.2,48.5,2025-06-07T23:48:31.684Z,2025-06-08T00:25:48Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765771891,346,,5765771889,56,Center,5765772181,233,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685029,736,5,2,83,8,e3k8yw2rbmphyfu5htn4yi5jk,1,-1.2,51.5,2025-06-07T23:48:31.684Z,2025-06-08T00:25:47Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,5765772161,346,,5765772159,56,Back,5765772177,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685119,737,1,2,83,19,e3k8yw2rbmphyfu5htn4yi5jk,1,4.8,61.8,2025-06-07T23:48:42.413Z,2025-06-07T23:48:54Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765772631,212,7.5,5765772627,140,4.8,5765772633,213,4.71,5765772629,141,50.7,5765772623,124,,5765772637,237,,5765772625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685141,738,1,2,83,31,e3k8yw2rbmphyfu5htn4yi5jk,0,15.6,43.1,2025-06-07T23:48:53.839Z,2025-06-07T23:48:57Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,5765772751,212,66.5,5765772755,1,,5765772735,157,,5765772753,213,0.09,5765772749,141,52.1,5765772739,56,Center,5765772745,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685153,651,44,2,83,33,5x54jbfk11lrsmipgsx7cdbai,1,23.9,48.3,2025-06-07T23:48:56.333Z,2025-06-08T00:26:31Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5765772827,233,739,5765772819,56,Back,5765772821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685145,739,44,2,83,33,e3k8yw2rbmphyfu5htn4yi5jk,0,76.1,51.7,2025-06-07T23:48:56.334Z,2025-06-08T00:26:31Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,5765772781,286,,5765772869,233,651,5765772779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685181,652,1,2,83,33,5x54jbfk11lrsmipgsx7cdbai,1,28.3,48.8,2025-06-07T23:48:56.633Z,2025-06-08T00:11:59Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5765772981,212,5.9,5765772973,3,,5765772977,140,33.6,5765772975,56,Back,5765772979,141,51.6,5765772983,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685193,653,1,2,83,37,5x54jbfk11lrsmipgsx7cdbai,1,33.6,51.6,2025-06-07T23:49:00.552Z,2025-06-08T00:08:13Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5765773031,141,61.7,5765790301,156,,5765773035,213,2.58,5765773027,56,Back,5765789267,155,,5765773029,140,23.1,5765773033,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685211,654,1,2,83,38,5x54jbfk11lrsmipgsx7cdbai,1,23.1,61.7,2025-06-07T23:49:00.696Z,2025-06-08T00:08:11Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765773157,212,19.1,5765773159,213,0.21,5765773153,140,40.9,5765773155,141,67.6,5765773151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685219,655,1,2,83,41,5x54jbfk11lrsmipgsx7cdbai,0,40.9,67.6,2025-06-07T23:49:04.169Z,2025-06-08T00:08:10Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5765773193,140,34.2,5765773197,212,7.8,5765773191,56,Back,5765773199,213,2.69,5765773195,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685189,740,43,2,83,41,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-07T23:49:04.534Z,2025-06-08T00:05:08Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,5765773013,56,Center,5765803105,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685229,741,1,2,83,42,e3k8yw2rbmphyfu5htn4yi5jk,1,72.4,18.3,2025-06-07T23:49:05.629Z,2025-06-08T00:05:28Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,5765773261,213,3.14,5765773255,140,60.7,5765773253,56,Right,5765773259,212,12.3,5765773257,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685241,742,1,2,83,44,e3k8yw2rbmphyfu5htn4yi5jk,1,60.7,18.3,2025-06-07T23:49:07.045Z,2025-06-07T23:49:09Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765773327,141,31.8,5765773331,213,2.73,5765773329,212,23.2,5765773323,56,Back,5765773325,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685247,743,1,2,83,46,e3k8yw2rbmphyfu5htn4yi5jk,1,40.4,31.8,2025-06-07T23:49:08.933Z,2025-06-07T23:49:10Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765773357,140,53.8,5765773359,141,17.6,5765773363,213,5.68,5765773355,56,Right,5765773361,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685263,744,1,2,83,47,e3k8yw2rbmphyfu5htn4yi5jk,0,53.8,17.6,2025-06-07T23:49:10.205Z,2025-06-07T23:49:14Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765773463,141,25.5,5765773465,212,33.8,5765773461,140,85.6,5765773467,213,0.16,5765773469,1,,5765773459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685271,656,12,2,83,52,5x54jbfk11lrsmipgsx7cdbai,1,10.0,70.0,2025-06-07T23:49:15.585Z,2025-06-07T23:49:17Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765773525,140,9.5,5765773529,212,21.6,5765773561,167,,5765773527,141,100.0,5765773531,213,1.60,5765773523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685275,657,5,2,83,54,5x54jbfk11lrsmipgsx7cdbai,0,8.8,101.6,2025-06-07T23:49:16.769Z,2025-06-08T00:25:48Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765773549,56,Back,5765797841,233,745,5765773551,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685311,745,5,2,83,54,e3k8yw2rbmphyfu5htn4yi5jk,1,91.2,-1.6,2025-06-07T23:49:16.769Z,2025-06-08T00:25:48Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765773825,347,,5765773823,56,Right,5765797825,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685319,746,1,2,84,1,e3k8yw2rbmphyfu5htn4yi5jk,1,92.4,0.0,2025-06-07T23:49:24.245Z,2025-06-07T23:49:25Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,5765773877,107,,5765773879,56,Right,5765773887,213,2.09,5765773885,212,6.4,5765773881,140,89.4,5765773883,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685365,747,1,2,84,5,e3k8yw2rbmphyfu5htn4yi5jk,0,93.6,7.6,2025-06-07T23:49:27.726Z,2025-06-08T00:01:31Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765774137,2,,5765774143,140,87.2,5765774141,56,Center,5765774145,141,45.1,5765774139,155,,5765774147,212,26.4,5765774149,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685351,658,61,2,84,5,5x54jbfk11lrsmipgsx7cdbai,1,10.7,81.8,2025-06-07T23:49:28.281Z,2025-06-08T00:01:26Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5765774079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685375,659,44,2,84,6,5x54jbfk11lrsmipgsx7cdbai,1,13.8,59.8,2025-06-07T23:49:29.265Z,2025-06-08T00:26:32Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765798013,233,835,5765774185,56,Back,5765774187,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821689481,835,44,2,84,6,e3k8yw2rbmphyfu5htn4yi5jk,0,86.2,40.2,2025-06-07T23:49:29.266Z,2025-06-08T00:26:32Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,5765797909,286,,5765798031,233,659,5765797907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821685383,660,12,2,84,7,5x54jbfk11lrsmipgsx7cdbai,1,13.7,50.3,2025-06-07T23:49:30.217Z,2025-06-08T00:15:08Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765774231,140,15.1,5765774235,212,2.4,5765774229,56,Back,5765774233,141,53.0,5765795349,15,,5765774237,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821689599,836,61,2,84,8,e3k8yw2rbmphyfu5htn4yi5jk,1,85.2,43.4,2025-06-07T23:49:30.685Z,2025-06-08T00:02:07Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,5765798353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
