id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2788989493,665,1,2,77,55,cf5r1qpotp6n5i3vdchsp2en1,1,70.8,87.2,2025-03-16T04:13:19.992Z,2025-03-16T04:13:21Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585290619,141,60.0,5585290625,213,5.06,5585290617,140,77.2,5585290623,212,19.7,5585290615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788989497,666,1,2,77,56,cf5r1qpotp6n5i3vdchsp2en1,1,77.2,60.0,2025-03-16T04:13:21.511Z,2025-03-16T04:13:33Z,k3rif7polxoazy70fu2013op,E. Zubak,,1.0,5585290637,140,71.5,5585290643,213,3.28,5585290641,212,6.0,5585290919,210,13,5585290639,141,58.8,5585290635,56,Center,5585290653,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788989513,639,45,2,77,58,ck22dnk93ng8ax7wonlff7yms,0,22.6,43.4,2025-03-16T04:13:23.471Z,2025-03-16T04:52:00Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585290759,233,667,5585290711,56,Back,5585290713,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788989517,667,3,2,77,58,cf5r1qpotp6n5i3vdchsp2en1,1,77.4,56.6,2025-03-16T04:13:23.471Z,2025-03-16T04:52:00Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585290721,286,,5585290719,56,Center,5585290743,233,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788989519,668,13,2,78,0,cf5r1qpotp6n5i3vdchsp2en1,1,85.0,59.4,2025-03-16T04:13:25.472Z,2025-03-16T04:13:33Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585290955,103,2.8,5585290825,72,,5585290725,17,,5585290945,84,,5585290961,231,50.9,5585290949,55,666,5585290947,29,,5585290957,215,,5585290723,22,,5585290953,102,5585290959,230,5585290727,56,Center,,,,,,,,,,42.2,,99.0,,,,,,,,,,
2788989523,640,5,2,78,2,ck22dnk93ng8ax7wonlff7yms,1,-1.1,58.6,2025-03-16T04:13:26.944Z,2025-03-16T04:52:25Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585290751,56,Back,5585290811,346,,5585290863,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788989535,669,5,2,78,2,cf5r1qpotp6n5i3vdchsp2en1,0,101.1,41.4,2025-03-16T04:13:26.944Z,2025-03-16T04:52:25Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585290871,233,640,5585290817,56,Center,5585290819,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788989935,643,17,2,79,6,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-16T04:14:31.847Z,2025-03-16T04:15:39Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585293901,37,243,5585292873,31,,5585293753,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788989933,642,1,2,79,15,ck22dnk93ng8ax7wonlff7yms,1,4.3,57.3,2025-03-16T04:14:40.608Z,2025-03-16T04:14:57Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585292851,124,,5585292857,141,92.3,5585292859,212,60.7,5585292853,56,Left,5585292867,74,,5585292855,140,57.5,5585292861,213,0.40,5585292863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788989961,644,4,2,79,34,ck22dnk93ng8ax7wonlff7yms,1,56.0,95.4,2025-03-16T04:14:59.841Z,2025-03-16T05:30:40Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5585302091,189,,5585293015,152,,5585293029,233,670,5585293011,13,,5585293017,265,,5585293019,286,,5585293013,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788989945,670,4,2,79,34,cf5r1qpotp6n5i3vdchsp2en1,0,44.0,4.6,2025-03-16T04:14:59.842Z,2025-03-16T05:30:32Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585292961,56,Back,5585292967,285,,5585292963,152,,5585293047,233,644,5585292965,265,,5585292999,189,,5585292959,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990029,645,1,2,79,51,ck22dnk93ng8ax7wonlff7yms,0,55.1,90.8,2025-03-16T04:15:16.871Z,2025-03-16T04:20:16Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5585293365,56,Center,5585293359,5,,5585293375,1,,5585293367,140,95.4,5585293361,155,,5585293373,213,5.87,5585293371,212,46.2,5585293363,152,,5585293369,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990077,672,1,2,79,58,cf5r1qpotp6n5i3vdchsp2en1,1,14.8,39.8,2025-03-16T04:15:23.720Z,2025-03-16T04:15:29Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585293627,212,16.9,5585293621,56,Back,5585293623,140,20.8,5585293629,213,5.09,5585293625,141,16.7,5585293619,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990093,673,1,2,80,5,cf5r1qpotp6n5i3vdchsp2en1,1,31.2,30.1,2025-03-16T04:15:30.462Z,2025-03-16T04:15:32Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585293695,141,71.1,5585293693,140,30.0,5585293699,213,1.62,5585293697,212,27.9,5585293691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990109,674,1,2,80,7,cf5r1qpotp6n5i3vdchsp2en1,1,29.5,73.0,2025-03-16T04:15:32.470Z,2025-03-16T04:15:34Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585293775,140,37.3,5585293777,141,88.1,5585293779,212,13.1,5585293773,56,Back,5585293781,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990139,675,1,2,80,10,cf5r1qpotp6n5i3vdchsp2en1,1,38.2,93.8,2025-03-16T04:15:35.685Z,2025-03-16T04:15:40Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585293931,212,19.2,5585293929,141,66.7,5585293925,56,Back,5585293927,140,33.0,5585293933,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990171,676,1,2,80,15,cf5r1qpotp6n5i3vdchsp2en1,1,33.2,43.6,2025-03-16T04:15:40.806Z,2025-03-16T04:15:46Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585294083,56,Right,5585294089,212,28.1,5585294087,141,13.8,5585294085,140,51.8,5585294091,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990189,677,1,2,80,21,cf5r1qpotp6n5i3vdchsp2en1,0,53.2,13.5,2025-03-16T04:15:46.447Z,2025-03-16T04:15:49Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585294175,213,0.21,5585294165,155,,5585294171,141,25.2,5585294177,1,,5585294169,140,88.3,5585294167,56,Center,5585294173,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990297,648,1,2,80,40,ck22dnk93ng8ax7wonlff7yms,1,15.8,57.9,2025-03-16T04:16:05.791Z,2025-03-16T04:16:13Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585294711,157,,5585294725,1,,5585294717,140,73.1,5585294719,141,66.6,5585294713,198,,5585294721,212,60.5,5585294715,56,Center,5585294723,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990301,649,44,2,80,48,ck22dnk93ng8ax7wonlff7yms,1,68.8,69.2,2025-03-16T04:16:13.174Z,2025-03-16T04:16:17Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5585294739,56,Center,5585294741,286,,5585294751,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990299,678,44,2,80,48,cf5r1qpotp6n5i3vdchsp2en1,0,31.2,30.8,2025-03-16T04:16:13.175Z,2025-03-16T04:16:18Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585294733,56,Back,5585294757,233,649,5585294735,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990323,650,1,2,80,48,ck22dnk93ng8ax7wonlff7yms,0,70.6,67.8,2025-03-16T04:16:13.238Z,2025-03-16T04:16:18Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5585294845,141,70.3,5585294847,212,12.9,5585294839,168,,5585294841,56,Center,5585294855,189,,5585294843,140,82.8,5585294849,213,0.13,5585294837,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990327,680,1,2,80,49,cf5r1qpotp6n5i3vdchsp2en1,1,22.6,31.9,2025-03-16T04:16:14.726Z,2025-03-16T04:16:18Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585294861,141,71.4,5585294863,212,28.8,5585294865,213,1.20,5585294857,56,Back,5585294859,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990337,681,1,2,80,53,cf5r1qpotp6n5i3vdchsp2en1,1,36.4,83.9,2025-03-16T04:16:18.174Z,2025-03-16T04:16:20Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585294899,213,0.35,5585294893,140,53.4,5585294891,56,Left,5585294897,212,19.0,5585294895,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990339,682,1,2,80,55,cf5r1qpotp6n5i3vdchsp2en1,1,53.4,93.5,2025-03-16T04:16:19.989Z,2025-03-16T04:16:26Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585294913,141,77.2,5585294917,213,3.53,5585294911,140,27.8,5585294915,212,29.1,5585294909,56,Back,5585294963,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990401,683,1,2,81,1,cf5r1qpotp6n5i3vdchsp2en1,1,34.5,68.1,2025-03-16T04:16:26.325Z,2025-03-16T04:16:29Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585295175,141,41.9,5585295177,212,17.8,5585295171,56,Back,5585295173,140,33.6,5585295179,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990419,684,1,2,81,4,cf5r1qpotp6n5i3vdchsp2en1,1,36.5,34.5,2025-03-16T04:16:29.172Z,2025-03-16T04:16:32Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585295251,56,Right,5585295257,212,27.5,5585295255,141,8.8,5585295259,213,5.59,5585295253,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990437,685,1,2,81,7,cf5r1qpotp6n5i3vdchsp2en1,0,56.7,9.5,2025-03-16T04:16:32.493Z,2025-03-16T04:16:35Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585295353,212,23.7,5585295347,56,Right,5585295355,213,5.96,5585295349,140,78.1,5585295351,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990513,651,5,2,81,10,ck22dnk93ng8ax7wonlff7yms,1,23.6,101.6,2025-03-16T04:16:35.098Z,2025-03-16T04:52:26Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585295765,233,686,5585295739,56,Back,5585295741,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990443,686,5,2,81,10,cf5r1qpotp6n5i3vdchsp2en1,0,76.4,-1.6,2025-03-16T04:16:35.098Z,2025-03-16T04:52:26Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585295373,347,,5585295769,233,651,5585295371,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990531,687,18,2,81,41,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-16T04:17:06.561Z,2025-03-16T04:17:04Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585295873,55,688,5585295843,44,Defender,5585295841,42,,5585295845,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990533,688,19,2,81,41,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-16T04:17:06.562Z,2025-03-16T04:17:04Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5585295859,292,5,5585295863,44,Midfielder,5585295851,42,,5585295865,55,687,5585295861,293,5,5585295857,59,21,5585295855,145,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990631,652,1,2,81,53,ck22dnk93ng8ax7wonlff7yms,0,24.5,100.0,2025-03-16T04:17:18.750Z,2025-03-16T04:17:22Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5585296385,213,6.15,5585296375,107,,5585296387,1,,5585296379,140,61.7,5585296381,141,94.1,5585296383,212,39.4,5585296377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990699,690,1,2,82,1,cf5r1qpotp6n5i3vdchsp2en1,1,32.1,19.2,2025-03-16T04:17:26.036Z,2025-03-16T04:17:34Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585296683,212,17.7,5585296677,56,Back,5585296679,140,29.0,5585296681,141,44.8,5585296685,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990731,691,1,2,82,10,cf5r1qpotp6n5i3vdchsp2en1,1,32.3,57.6,2025-03-16T04:17:35.388Z,2025-03-16T04:17:36Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585296865,213,5.22,5585296857,56,Back,5585296859,140,44.1,5585296861,141,25.2,5585296863,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990747,692,1,2,82,11,cf5r1qpotp6n5i3vdchsp2en1,1,44.1,25.2,2025-03-16T04:17:36.572Z,2025-03-16T04:17:38Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585296935,213,5.92,5585296931,141,12.8,5585296929,140,65.5,5585296927,56,Right,5585296933,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990755,693,1,2,82,13,cf5r1qpotp6n5i3vdchsp2en1,1,58.0,15.3,2025-03-16T04:17:38.724Z,2025-03-16T04:17:41Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585296965,141,21.2,5585296967,212,17.8,5585296961,56,Back,5585296963,140,41.5,5585296969,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990767,694,1,2,82,16,cf5r1qpotp6n5i3vdchsp2en1,1,39.0,29.2,2025-03-16T04:17:41.188Z,2025-03-16T04:17:43Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585297019,56,Center,5585297029,213,0.50,5585297027,212,23.7,5585297025,141,45.8,5585297021,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990777,695,1,2,82,18,cf5r1qpotp6n5i3vdchsp2en1,1,58.9,45.8,2025-03-16T04:17:43.068Z,2025-03-16T04:17:45Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585297075,56,Back,5585297081,212,22.3,5585297079,141,37.9,5585297077,140,38.3,5585297083,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990787,696,1,2,82,20,cf5r1qpotp6n5i3vdchsp2en1,1,41.7,35.5,2025-03-16T04:17:45.236Z,2025-03-16T04:17:47Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585297145,141,74.7,5585297137,56,Back,5585297149,213,1.51,5585297147,212,26.7,5585297141,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990811,697,1,2,82,22,cf5r1qpotp6n5i3vdchsp2en1,1,44.8,75.4,2025-03-16T04:17:47.412Z,2025-03-16T04:17:52Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585297279,212,15.9,5585297281,213,0.33,5585297273,56,Left,5585297277,141,83.0,5585297275,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990819,698,1,2,82,27,cf5r1qpotp6n5i3vdchsp2en1,1,67.5,82.9,2025-03-16T04:17:52.652Z,2025-03-16T04:17:54Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5585297303,56,Left,5585297309,212,24.4,5585297311,213,0.20,5585297305,140,90.3,5585297307,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990823,699,1,2,82,29,cf5r1qpotp6n5i3vdchsp2en1,0,90.4,89.9,2025-03-16T04:17:54.740Z,2025-03-16T04:17:57Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585297437,236,,5585297443,286,,5585297327,141,87.5,5585297329,212,1.7,5585297439,233,653,5585297331,213,5.08,5585297323,56,Left,5585297325,140,91.0,5585297319,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990841,653,12,2,82,29,ck22dnk93ng8ax7wonlff7yms,1,9.6,14.3,2025-03-16T04:17:54.840Z,2025-03-16T04:17:58Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5585297429,185,,5585297449,233,699,5585297431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990851,654,5,2,82,31,ck22dnk93ng8ax7wonlff7yms,0,10.0,-1.1,2025-03-16T04:17:56.604Z,2025-03-16T04:52:27Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5585297477,347,,5585297607,233,700,5585297475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990875,700,5,2,82,31,cf5r1qpotp6n5i3vdchsp2en1,1,90.0,101.1,2025-03-16T04:17:56.604Z,2025-03-16T04:52:26Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585297583,233,654,5585297571,347,,5585297569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990897,701,1,2,82,36,cf5r1qpotp6n5i3vdchsp2en1,1,90.3,100.0,2025-03-16T04:18:01.404Z,2025-03-16T04:18:04Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585297699,213,3.77,5585297693,140,70.7,5585297691,56,Left,5585297697,212,25.4,5585297701,1,,5585297695,141,79.3,5585297687,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990933,702,1,2,82,38,cf5r1qpotp6n5i3vdchsp2en1,1,64.3,71.5,2025-03-16T04:18:03.891Z,2025-03-16T04:18:09Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585297835,140,71.5,5585297837,141,84.2,5585297833,56,Left,5585297841,213,0.85,5585297839,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990941,703,1,2,82,44,cf5r1qpotp6n5i3vdchsp2en1,1,75.5,81.1,2025-03-16T04:18:08.948Z,2025-03-16T04:18:10Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5585297895,141,75.7,5585297891,56,Center,5585297897,212,6.6,5585297899,213,5.69,5585297893,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990953,704,1,2,82,45,cf5r1qpotp6n5i3vdchsp2en1,1,89.6,76.6,2025-03-16T04:18:10.348Z,2025-03-16T04:18:12Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5585297945,141,82.6,5585297949,213,0.63,5585297943,140,94.9,5585297941,56,Left,5585297947,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990959,705,1,2,82,47,cf5r1qpotp6n5i3vdchsp2en1,0,97.1,73.6,2025-03-16T04:18:12.803Z,2025-03-16T04:18:14Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585297989,140,93.1,5585297983,2,,5585297993,212,20.0,5585297991,141,44.8,5585297987,56,Center,5585297985,155,,5585297995,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990975,655,12,2,82,50,ck22dnk93ng8ax7wonlff7yms,1,11.5,48.2,2025-03-16T04:18:15.656Z,2025-03-16T04:19:18Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585298075,141,61.8,5585298085,15,,5585298077,212,11.0,5585298071,56,Back,5585298073,140,17.2,5585298079,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788990979,706,1,2,82,51,cf5r1qpotp6n5i3vdchsp2en1,0,78.6,34.4,2025-03-16T04:18:16.828Z,2025-03-16T04:50:10Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585298559,140,86.6,5585298101,56,Center,5585298563,212,11.2,5585298565,213,0.72,5585298561,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991005,656,61,2,82,54,ck22dnk93ng8ax7wonlff7yms,0,10.0,63.3,2025-03-16T04:18:19.344Z,2025-03-16T04:50:08Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5585298321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991017,707,13,2,82,55,cf5r1qpotp6n5i3vdchsp2en1,1,85.9,53.3,2025-03-16T04:18:20.299Z,2025-03-16T05:24:28Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585298923,102,50.6,5585298929,328,,5585298927,215,,5585298399,56,Center,5585298935,231,50.5,5585298397,17,,5585298931,458,,5585298395,22,,5585368969,85,,5585298933,230,5585298925,103,5585298777,20,,,,,,,,,,,97.7,,54.2,,,,,,,,,,
2788991137,657,5,2,82,57,ck22dnk93ng8ax7wonlff7yms,1,-0.8,41.6,2025-03-16T04:18:22.608Z,2025-03-16T04:52:27Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5585299091,233,708,5585299065,346,,5585299063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991045,708,5,2,82,57,cf5r1qpotp6n5i3vdchsp2en1,0,100.8,58.4,2025-03-16T04:18:22.608Z,2025-03-16T04:52:27Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585298539,56,Center,5585299101,233,657,5585298541,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991191,658,27,2,83,31,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-16T04:18:56.505Z,2025-03-16T04:52:19Z,,,,,5585343483,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991335,709,27,2,83,31,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-16T04:18:56.505Z,2025-03-16T04:52:19Z,,,,,5585343475,233,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991607,659,28,2,84,28,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-16T04:19:53.851Z,2025-03-16T04:52:20Z,,,,,5585301811,55,658,5585343499,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991549,710,28,2,84,28,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-16T04:19:53.851Z,2025-03-16T04:52:20Z,,,,,5585301489,55,709,5585343495,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991967,662,18,2,85,30,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-16T04:20:55.896Z,2025-03-16T04:21:22Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5585303643,59,3,5585303639,41,,5585303677,55,663,5585303641,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991971,663,19,2,85,30,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-16T04:20:55.897Z,2025-03-16T05:43:12Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5585303667,55,662,5585303661,145,4,5585303663,59,27,5585304165,293,5,5585341069,292,4,5585303665,44,Defender,5585303657,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991891,660,18,2,85,35,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-16T04:21:00.849Z,2025-03-16T04:21:04Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5585303297,55,661,5585303279,59,72,5585303275,42,,5585303277,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788991893,661,19,2,85,35,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-16T04:21:00.850Z,2025-03-16T04:49:40Z,5u1bw6y3l6w8co1ftvvxtly3t,C. Volesky,,,5585303289,44,Forward,5585303575,293,3,5585303291,55,660,5585303281,42,,5585303285,145,9,5585303287,59,13,5585341025,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788992029,664,1,2,85,48,ck22dnk93ng8ax7wonlff7yms,1,4.5,48.2,2025-03-16T04:21:13.273Z,2025-03-16T04:21:17Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585303981,124,,5585303987,141,76.1,5585303989,212,62.8,5585303983,56,Center,5585303991,213,0.31,5585304001,74,,5585303985,140,61.5,5585303993,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
