id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2822760013,710,1,2,70,49,5h878vnmkbuy2ummddprusxgq,1,65.2,65.3,2025-06-15T02:37:47.878Z,2025-06-15T02:37:54Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771782935,56,Left,5771782943,213,0.65,5771782939,141,92.0,5771782941,212,30.1,5771782937,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760025,711,1,2,70,56,5h878vnmkbuy2ummddprusxgq,1,91.7,88.4,2025-06-15T02:37:54.359Z,2025-06-15T02:37:56Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771783011,140,76.3,5771783015,212,16.3,5771783017,213,3.01,5771783013,141,91.5,5771783009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760037,712,1,2,70,58,5h878vnmkbuy2ummddprusxgq,1,71.1,86.1,2025-06-15T02:37:56.295Z,2025-06-15T02:37:58Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771783069,140,57.7,5771783075,213,3.90,5771783071,141,66.5,5771783067,56,Center,5771783073,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760049,713,1,2,71,0,5h878vnmkbuy2ummddprusxgq,1,57.7,66.5,2025-06-15T02:37:58.599Z,2025-06-15T02:38:02Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771783163,141,37.3,5771783167,213,4.81,5771783165,212,20.0,5771783159,56,Center,5771783161,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760079,714,1,2,71,3,5h878vnmkbuy2ummddprusxgq,1,59.4,29.1,2025-06-15T02:38:02.062Z,2025-06-15T02:38:06Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771783331,140,65.5,5771783329,56,Right,5771783337,213,5.18,5771783333,141,10.3,5771783335,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760101,715,1,2,71,8,5h878vnmkbuy2ummddprusxgq,1,64.4,11.2,2025-06-15T02:38:06.847Z,2025-06-15T02:38:09Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771783507,1,,5771783503,212,39.4,5771783505,213,1.68,5771783497,56,Center,5771783499,140,60.2,5771783501,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760121,716,1,2,71,11,5h878vnmkbuy2ummddprusxgq,1,60.2,68.8,2025-06-15T02:38:09.367Z,2025-06-15T02:38:11Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771783607,212,12.7,5771783603,140,65.1,5771783609,213,5.13,5771783605,141,51.7,5771783601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760141,717,1,2,71,12,5h878vnmkbuy2ummddprusxgq,0,64.9,52.0,2025-06-15T02:38:11.039Z,2025-06-15T02:38:13Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771783719,213,1.31,5771783711,56,Left,5771783721,1,,5771783715,141,100.0,5771783717,212,34.4,5771783713,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760257,555,5,2,71,14,cf5r1qpotp6n5i3vdchsp2en1,1,28.8,-1.1,2025-06-15T02:38:12.915Z,2025-06-15T03:14:01Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5771784363,233,718,5771784295,347,,5771784293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760145,718,5,2,71,14,5h878vnmkbuy2ummddprusxgq,0,71.2,101.1,2025-06-15T02:38:12.915Z,2025-06-15T03:14:01Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771783729,347,,5771784381,233,555,5771783727,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760261,556,18,2,71,45,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-15T02:38:43.226Z,2025-06-15T02:39:15Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5771784309,59,9,5771784351,55,557,5771784307,44,Forward,5771784305,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760269,557,19,2,71,45,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-15T02:38:43.227Z,2025-06-15T03:30:31Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5771784343,55,556,5771785411,293,3,5771857139,292,9,5771784339,59,21,5771784341,44,Forward,5771784333,42,,5771784337,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760287,558,18,2,71,48,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-15T02:38:47.202Z,2025-06-15T02:40:00Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5771784455,44,Midfielder,5771784507,55,559,5771784453,42,,5771784457,59,14,5771786715,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760293,559,19,2,71,48,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-15T02:38:47.203Z,2025-06-15T03:31:06Z,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,,,5771858045,292,5,5771784503,55,558,5771784501,44,Midfielder,5771786571,293,5,5771784499,59,32,5771786739,189,,5771784493,42,,5771784497,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760437,560,1,2,72,14,cf5r1qpotp6n5i3vdchsp2en1,0,34.9,0.0,2025-06-15T02:39:12.230Z,2025-06-15T02:39:13Z,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,,,5771785291,56,Center,5771785289,107,,5771785299,213,0.82,5771785301,1,,5771785297,212,28.1,5771785295,141,28.8,5771785293,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760453,719,1,2,72,15,5h878vnmkbuy2ummddprusxgq,1,43.7,74.9,2025-06-15T02:39:14.142Z,2025-06-15T02:39:15Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5771785385,213,5.68,5771785381,141,67.3,5771785375,3,,5771785379,140,50.9,5771785383,212,9.2,5771785377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760465,720,1,2,72,17,5h878vnmkbuy2ummddprusxgq,1,50.9,67.3,2025-06-15T02:39:15.342Z,2025-06-15T02:39:17Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771785481,212,18.7,5771785475,56,Back,5771785473,3,,5771785477,140,35.6,5771785483,213,3.68,5771785479,141,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760467,721,1,2,72,19,5h878vnmkbuy2ummddprusxgq,0,35.6,53.2,2025-06-15T02:39:17.638Z,2025-06-15T02:40:08Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771786933,155,,5771785497,140,55.6,5771785499,141,69.4,5771785501,212,23.7,5771785495,56,Center,5771785503,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760477,561,1,2,72,21,cf5r1qpotp6n5i3vdchsp2en1,0,47.0,27.3,2025-06-15T02:39:19.358Z,2025-06-15T02:39:19Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5771785571,212,6.0,5771785567,140,52.5,5771785563,3,,5771785565,56,Center,5771785573,213,0.29,5771785569,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760495,722,1,2,72,21,5h878vnmkbuy2ummddprusxgq,1,45.0,63.5,2025-06-15T02:39:20.031Z,2025-06-15T02:39:22Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771785665,212,8.8,5771785659,56,Back,5771785657,3,,5771785661,140,45.0,5771785663,141,50.5,5771785667,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760505,723,1,2,72,24,5h878vnmkbuy2ummddprusxgq,1,45.0,50.5,2025-06-15T02:39:22.406Z,2025-06-15T02:39:24Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771785707,140,34.2,5771785709,141,30.6,5771785713,213,4.01,5771785711,212,17.7,5771785705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760539,725,1,2,72,26,5h878vnmkbuy2ummddprusxgq,1,33.5,25.9,2025-06-15T02:39:25.199Z,2025-06-15T02:39:31Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771785881,140,50.2,5771785887,213,5.66,5771785883,141,7.2,5771785885,212,21.7,5771785879,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760555,726,1,2,72,33,5h878vnmkbuy2ummddprusxgq,1,53.3,10.0,2025-06-15T02:39:31.582Z,2025-06-15T02:39:35Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771785985,141,27.4,5771785981,56,Center,5771785987,212,11.9,5771785983,140,54.1,5771785989,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760567,727,1,2,72,37,5h878vnmkbuy2ummddprusxgq,1,54.2,31.7,2025-06-15T02:39:35.407Z,2025-06-15T02:39:37Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771786043,140,54.6,5771786047,212,25.0,5771786045,141,68.5,5771786041,56,Center,5771786049,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760599,728,1,2,72,38,5h878vnmkbuy2ummddprusxgq,1,55.2,70.0,2025-06-15T02:39:36.968Z,2025-06-15T02:39:46Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771786267,213,0.56,5771786263,141,92.4,5771786265,212,28.6,5771786259,56,Left,5771786261,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760607,729,1,2,72,48,5h878vnmkbuy2ummddprusxgq,1,68.4,62.7,2025-06-15T02:39:46.526Z,2025-06-15T02:39:49Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771786307,212,18.8,5771786303,140,66.3,5771786309,213,4.59,5771786305,141,35.3,5771786301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760619,730,1,2,72,50,5h878vnmkbuy2ummddprusxgq,0,66.5,34.1,2025-06-15T02:39:48.951Z,2025-06-15T02:39:51Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771786401,212,18.3,5771786395,56,Right,5771786397,140,76.2,5771786399,141,11.8,5771786403,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760709,562,5,2,72,53,cf5r1qpotp6n5i3vdchsp2en1,1,22.9,101.4,2025-06-15T02:39:52.137Z,2025-06-15T03:14:01Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5771786927,347,,5771786925,56,Back,5771786935,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760629,731,5,2,72,53,5h878vnmkbuy2ummddprusxgq,0,77.1,-1.4,2025-06-15T02:39:52.137Z,2025-06-15T03:14:02Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5771786449,347,,5771786943,233,562,5771786447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760721,563,1,2,73,9,cf5r1qpotp6n5i3vdchsp2en1,1,22.5,100.0,2025-06-15T02:40:08.125Z,2025-06-15T02:40:11Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771787007,212,17.1,5771787003,140,35.2,5771787009,213,5.61,5771786999,107,,5771787005,141,85.9,5771787001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760723,564,61,2,73,12,cf5r1qpotp6n5i3vdchsp2en1,0,35.2,85.9,2025-06-15T02:40:11.061Z,2025-06-15T02:40:11Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5771787019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760737,732,43,2,73,14,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T02:40:13.156Z,2025-06-15T02:41:01Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771788653,144,61,5771787091,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760745,733,43,2,73,16,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T02:40:14.399Z,2025-06-15T02:40:20Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771787113,56,Right,5771787245,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760785,734,4,2,73,22,5h878vnmkbuy2ummddprusxgq,1,62.7,24.4,2025-06-15T02:40:20.566Z,2025-06-15T03:12:52Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771787403,152,,5771787537,233,565,5771787401,56,Center,5771787405,265,,5771787535,286,,5771787399,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760767,565,4,2,73,22,cf5r1qpotp6n5i3vdchsp2en1,0,37.3,75.6,2025-06-15T02:40:20.567Z,2025-06-15T03:12:53Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5771787267,13,,5771787271,152,,5771787269,56,Back,5771787275,285,,5771787571,233,734,5771787273,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760829,735,1,2,73,30,5h878vnmkbuy2ummddprusxgq,1,58.2,29.5,2025-06-15T02:40:29.190Z,2025-06-15T02:40:41Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771787601,213,5.12,5771787595,140,62.4,5771787589,5,,5771787591,152,,5771787597,141,14.5,5771787593,56,Right,5771787599,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760865,736,1,2,73,31,5h878vnmkbuy2ummddprusxgq,1,62.4,14.5,2025-06-15T02:40:29.886Z,2025-06-15T02:40:36Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771787755,141,6.0,5771787751,56,Right,5771787757,212,21.4,5771787753,140,82.0,5771787759,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760869,737,4,2,73,37,5h878vnmkbuy2ummddprusxgq,1,91.6,12.2,2025-06-15T02:40:35.934Z,2025-06-15T02:40:40Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5771787803,286,,5771787799,152,,5771787797,56,Right,5771787805,233,566,5771787801,265,,5771787795,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760861,566,4,2,73,37,cf5r1qpotp6n5i3vdchsp2en1,0,8.4,87.8,2025-06-15T02:40:35.935Z,2025-06-15T04:02:16Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5771787785,285,,5771787781,152,,5771893223,55,567,5771787779,56,Back,5771787825,233,737,5771787783,265,,5771787777,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822760897,567,17,2,73,38,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-15T02:40:37.126Z,2025-06-15T04:02:16Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5771893215,55,566,5771788057,13,243,5771788053,31,,5771889723,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761071,738,1,2,74,25,5h878vnmkbuy2ummddprusxgq,0,91.6,14.2,2025-06-15T02:41:23.768Z,2025-06-15T02:41:25Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771789009,141,43.2,5771788999,5,,5771789013,213,1.41,5771789007,140,94.6,5771789003,152,,5771788997,2,,5771789005,56,Center,5771789011,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761101,568,12,2,74,28,cf5r1qpotp6n5i3vdchsp2en1,1,10.3,61.4,2025-06-15T02:41:26.302Z,2025-06-15T02:46:16Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5771789109,212,36.4,5771789107,141,84.8,5771789111,213,0.45,5771789103,56,Back,5771789105,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761125,739,1,2,74,33,5h878vnmkbuy2ummddprusxgq,1,41.6,16.2,2025-06-15T02:41:31.414Z,2025-06-15T02:41:34Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771789267,212,25.9,5771789265,141,46.2,5771789263,140,26.4,5771789261,56,Back,5771789269,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761135,740,1,2,74,36,5h878vnmkbuy2ummddprusxgq,1,25.8,47.3,2025-06-15T02:41:34.534Z,2025-06-15T02:41:38Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5771789341,140,37.0,5771789339,56,Back,5771789345,212,25.4,5771789347,213,5.19,5771789343,141,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761141,741,1,2,74,40,5h878vnmkbuy2ummddprusxgq,1,41.4,12.9,2025-06-15T02:41:38.455Z,2025-06-15T02:41:40Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771789381,141,33.9,5771789385,213,1.78,5771789377,56,Back,5771789379,140,38.5,5771789383,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761159,742,1,2,74,42,5h878vnmkbuy2ummddprusxgq,1,38.5,33.9,2025-06-15T02:41:40.711Z,2025-06-15T02:41:46Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771789491,1,,5771789489,213,0.74,5771789483,140,78.1,5771789487,212,56.2,5771789479,155,,5771789481,56,Left,5771789485,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761169,743,1,2,74,48,5h878vnmkbuy2ummddprusxgq,0,75.9,75.9,2025-06-15T02:41:46.734Z,2025-06-15T02:41:47Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771789545,286,,5771789537,213,0.18,5771789533,141,76.1,5771789529,56,Center,5771789539,236,,5771789541,233,569,5771789535,212,0.7,5771789531,140,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761167,569,74,2,74,48,cf5r1qpotp6n5i3vdchsp2en1,1,21.9,15.5,2025-06-15T02:41:46.735Z,2025-06-15T02:41:48Z,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,,,5771789527,285,,5771789525,56,Back,5771789551,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761185,571,1,2,74,51,cf5r1qpotp6n5i3vdchsp2en1,1,27.3,31.5,2025-06-15T02:41:49.974Z,2025-06-15T02:46:57Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5771789597,56,Back,5771789599,140,39.2,5771789603,212,13.5,5771789601,141,24.1,5771789605,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761201,572,1,2,74,53,cf5r1qpotp6n5i3vdchsp2en1,1,39.2,24.1,2025-06-15T02:41:51.805Z,2025-06-15T02:41:56Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5771789711,140,44.9,5771789709,56,Back,5771789717,213,5.25,5771789715,212,11.6,5771789713,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761205,573,50,2,74,57,cf5r1qpotp6n5i3vdchsp2en1,1,55.8,9.6,2025-06-15T02:41:55.950Z,2025-06-15T02:42:02Z,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,,,5771789787,233,744,5771789737,286,,5771789735,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761211,744,7,2,74,57,5h878vnmkbuy2ummddprusxgq,1,44.2,90.4,2025-06-15T02:41:55.951Z,2025-06-15T02:42:01Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771789777,233,573,5771789773,56,Back,5771789775,285,,5771789771,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761215,574,5,2,74,58,cf5r1qpotp6n5i3vdchsp2en1,1,63.9,-1.8,2025-06-15T02:41:56.981Z,2025-06-15T03:14:02Z,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,,,5771789791,56,Right,5771789833,233,745,5771789793,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761225,745,5,2,74,58,5h878vnmkbuy2ummddprusxgq,0,36.1,101.8,2025-06-15T02:41:56.981Z,2025-06-15T03:14:03Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771789837,233,574,5771789831,347,,5771789829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761289,746,18,2,75,15,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T02:42:14.097Z,2025-06-15T02:42:15Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771790133,44,Defender,5771790135,59,12,5771790131,42,,5771790173,55,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761293,747,19,2,75,15,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T02:42:14.098Z,2025-06-15T02:42:15Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5771790155,292,5,5771790151,145,3,5771790147,42,,5771790161,55,746,5771790153,59,11,5771790157,293,1,5771790159,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761401,575,1,2,75,40,cf5r1qpotp6n5i3vdchsp2en1,1,59.1,0.0,2025-06-15T02:42:38.245Z,2025-06-15T02:42:42Z,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,,,5771790747,212,29.6,5771790743,140,85.3,5771790751,1,,5771790749,213,0.38,5771790745,141,15.2,5771790739,107,,5771790741,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761403,576,3,2,75,44,cf5r1qpotp6n5i3vdchsp2en1,0,88.4,14.3,2025-06-15T02:42:42.407Z,2025-06-15T03:13:09Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5771790799,233,749,5771790755,56,Right,5771790757,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761405,749,7,2,75,44,5h878vnmkbuy2ummddprusxgq,1,11.6,85.7,2025-06-15T02:42:42.408Z,2025-06-15T03:13:08Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771790763,285,,5771790795,233,576,5771790761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761431,751,1,2,75,50,5h878vnmkbuy2ummddprusxgq,1,12.7,91.4,2025-06-15T02:42:48.351Z,2025-06-15T02:42:50Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771790949,213,5.35,5771790941,56,Back,5771790947,212,10.7,5771790945,141,78.8,5771790943,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761439,752,1,2,75,52,5h878vnmkbuy2ummddprusxgq,1,15.1,75.3,2025-06-15T02:42:50.750Z,2025-06-15T02:42:54Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5771791041,141,42.9,5771791039,140,13.0,5771791037,56,Back,5771791045,213,4.61,5771791043,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761471,753,1,2,75,56,5h878vnmkbuy2ummddprusxgq,1,23.4,28.8,2025-06-15T02:42:54.374Z,2025-06-15T02:43:02Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771791281,141,8.5,5771791285,213,5.62,5771791277,56,Back,5771791283,212,22.6,5771791279,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761475,754,1,2,76,3,5h878vnmkbuy2ummddprusxgq,1,61.1,12.6,2025-06-15T02:43:02.190Z,2025-06-15T02:43:03Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771791313,213,5.98,5771791309,141,7.1,5771791307,140,72.5,5771791311,212,12.5,5771791305,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761481,755,1,2,76,5,5h878vnmkbuy2ummddprusxgq,1,71.7,6.3,2025-06-15T02:43:03.839Z,2025-06-15T02:43:06Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5771791369,141,14.1,5771791367,140,58.9,5771791371,212,14.4,5771791373,213,2.77,5771791365,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761495,756,1,2,76,7,5h878vnmkbuy2ummddprusxgq,1,59.3,13.9,2025-06-15T02:43:06.071Z,2025-06-15T02:43:08Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5771791447,140,60.8,5771791451,212,6.9,5771791449,141,23.8,5771791445,56,Center,5771791453,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761501,757,1,2,76,9,5h878vnmkbuy2ummddprusxgq,1,60.6,27.0,2025-06-15T02:43:08.166Z,2025-06-15T02:43:11Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5771791511,56,Center,5771791519,213,1.85,5771791513,140,54.9,5771791517,212,21.8,5771791515,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
