id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2785899855,591,1,2,73,28,ak0rmms5xl49w57i2rvid1tk9,0,54.7,70.3,2025-03-09T03:39:54.932Z,2025-03-09T03:39:56Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5568372725,141,89.6,5568372721,56,Left,5568372729,213,1.12,5568372727,212,14.6,5568372723,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899871,732,8,2,73,30,5h878vnmkbuy2ummddprusxgq,1,33.2,12.9,2025-03-09T03:39:57.300Z,2025-03-09T03:39:57Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568372815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899905,592,1,2,73,34,ak0rmms5xl49w57i2rvid1tk9,0,26.4,58.8,2025-03-09T03:40:01.223Z,2025-03-09T03:40:02Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568373059,1,,5568373051,140,50.2,5568373055,212,25.3,5568373049,56,Center,5568373053,141,64.5,5568373047,157,,5568373057,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899917,734,1,2,73,36,5h878vnmkbuy2ummddprusxgq,0,43.6,20.1,2025-03-09T03:40:02.469Z,2025-03-09T03:40:03Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5568373135,141,52.4,5568373141,1,,5568373131,56,Center,5568373139,213,0.74,5568373137,212,32.6,5568373133,140,66.6,5568373129,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899947,735,61,2,73,38,5h878vnmkbuy2ummddprusxgq,0,60.0,49.4,2025-03-09T03:40:05.316Z,2025-03-09T03:40:05Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568373233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899963,594,1,2,73,39,ak0rmms5xl49w57i2rvid1tk9,1,52.9,69.9,2025-03-09T03:40:06.205Z,2025-03-09T04:50:05Z,6lehq7bt5okf4y9lbxan577x1,C. Adams,,1.0,5568373317,212,29.5,5568373313,140,62.2,5568506157,23,,5568378135,210,16,5568373311,56,Center,5568373319,213,5.05,5568373315,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899991,595,43,2,73,44,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T03:40:10.844Z,2025-03-09T03:40:20Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5568373451,250,0,5568373443,18,0,5568373931,144,39,5568373441,22,0,5568373445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785900589,596,16,2,73,46,ak0rmms5xl49w57i2rvid1tk9,1,80.0,28.2,2025-03-09T03:40:12.997Z,2025-03-09T09:07:49Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5568378193,102,53.7,5568378187,133,,5568378185,29,,5568378195,103,24.7,5568378197,215,,5568376533,56,Center,5568378201,231,48.6,5568378183,77,,5568377001,375,5568378189,55,5568506181,23,,5568376993,20,,5568376531,18,,5568378199,230,98.9,5568376997,374,73:44.987,594,,,,,,,,,2025-03-09 03:40:11.455
2785901809,603,18,2,74,54,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T03:41:20.706Z,2025-03-09T03:44:40Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5568382605,59,27,5568382687,55,604,5568382601,42,,5568382603,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901811,604,19,2,74,54,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T03:41:20.707Z,2025-03-09T05:37:06Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5568473697,292,10,5568382607,42,,5568382613,59,77,5568382619,55,603,5568382797,293,3,5568382611,145,9,5568382615,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785900803,736,18,2,75,21,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-09T03:41:48.359Z,2025-03-09T03:41:49Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568377623,59,11,5568377679,55,737,5568377619,42,,5568377621,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785900807,737,19,2,75,21,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-09T03:41:48.360Z,2025-03-09T05:24:52Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5568377667,55,736,5568377653,42,,5568377657,145,7,5568377663,293,1,5568377665,44,Midfielder,5568377659,59,13,5568377661,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785900865,738,18,2,75,29,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-09T03:41:56.152Z,2025-03-09T03:41:57Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568377975,59,5,5568378029,55,739,5568377971,42,,5568377973,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785900871,739,19,2,75,29,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-09T03:41:56.153Z,2025-03-09T03:41:57Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5568377999,145,4,5568377995,42,,5568378007,44,Midfielder,5568378005,293,1,5568378009,55,738,5568378001,59,7,5568378003,292,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901047,740,1,2,75,50,5h878vnmkbuy2ummddprusxgq,1,50.1,50.1,2025-03-09T03:42:17.044Z,2025-03-09T03:42:18Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568378879,213,3.27,5568378871,56,Back,5568378875,141,48.4,5568378873,140,41.5,5568378881,279,G,5568378883,278,,5568378877,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901111,741,1,2,75,51,5h878vnmkbuy2ummddprusxgq,1,41.5,48.4,2025-03-09T03:42:18.324Z,2025-03-09T03:42:23Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568379183,213,0.08,5568379177,140,51.7,5568379181,212,10.7,5568379179,141,49.7,5568379175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901107,597,83,2,75,56,ak0rmms5xl49w57i2rvid1tk9,0,40.1,37.7,2025-03-09T03:42:22.924Z,2025-03-09T03:42:24Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568379231,399,cqmvrx028gh19yh8qh7w01y0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901117,742,1,2,75,56,5h878vnmkbuy2ummddprusxgq,1,61.8,55.8,2025-03-09T03:42:23.091Z,2025-03-09T03:42:25Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568379215,140,65.5,5568379219,212,19.6,5568379221,213,1.37,5568379217,141,84.1,5568379213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901161,743,1,2,75,58,5h878vnmkbuy2ummddprusxgq,1,65.5,84.1,2025-03-09T03:42:25.188Z,2025-03-09T03:42:28Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568379405,213,3.39,5568379401,141,76.7,5568379397,56,Back,5568379399,140,46.6,5568379403,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910931,744,45,2,76,1,ak0rmms5xl49w57i2rvid1tk9,0,59.5,40.1,2025-03-09T03:42:27.468Z,2025-03-09T04:03:28Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5568427159,233,744,5568426945,56,Center,5568426947,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901171,744,3,2,76,1,5h878vnmkbuy2ummddprusxgq,1,40.5,59.9,2025-03-09T03:42:27.468Z,2025-03-09T04:03:29Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568379447,286,,5568427225,233,744,5568379445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901175,598,45,2,76,2,ak0rmms5xl49w57i2rvid1tk9,0,54.6,28.2,2025-03-09T03:42:28.787Z,2025-03-09T04:43:04Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568379467,56,Center,5568473463,233,745,5568379469,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901193,745,3,2,76,2,5h878vnmkbuy2ummddprusxgq,1,45.4,71.8,2025-03-09T03:42:28.787Z,2025-03-09T04:43:03Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568473459,233,598,5568379579,56,Back,5568379581,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901203,599,4,2,76,6,ak0rmms5xl49w57i2rvid1tk9,1,54.6,25.3,2025-03-09T03:42:33.326Z,2025-03-09T04:34:46Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5568379635,56,Center,5568379639,265,,5568379995,286,,5568379633,13,,5568379791,233,746,5568379637,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901205,746,4,2,76,6,5h878vnmkbuy2ummddprusxgq,0,45.4,74.7,2025-03-09T03:42:33.327Z,2025-03-09T04:34:46Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568379679,13,,5568379801,285,,5568379683,152,,5568380021,233,599,5568379685,265,,5568379681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901619,600,1,2,77,6,ak0rmms5xl49w57i2rvid1tk9,1,55.1,34.0,2025-03-09T03:43:32.677Z,2025-03-09T03:43:34Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568381727,5,,5568381735,141,59.0,5568381739,213,2.01,5568381731,56,Back,5568381737,212,18.8,5568381729,152,,5568381733,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901641,601,1,2,77,8,ak0rmms5xl49w57i2rvid1tk9,1,46.4,60.8,2025-03-09T03:43:34.733Z,2025-03-09T03:43:37Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5568381871,213,1.21,5568381867,141,96.0,5568381869,212,25.6,5568381865,140,55.0,5568381863,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901655,602,1,2,77,10,ak0rmms5xl49w57i2rvid1tk9,0,55.0,95.6,2025-03-09T03:43:37.021Z,2025-03-09T03:43:39Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5568381925,141,80.2,5568381929,213,5.76,5568381919,155,,5568381921,56,Left,5568381927,212,21.0,5568381923,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901681,748,1,2,77,14,5h878vnmkbuy2ummddprusxgq,1,20.3,10.3,2025-03-09T03:43:40.852Z,2025-03-09T03:43:43Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568382055,1,,5568382051,212,39.7,5568382047,140,50.8,5568382053,213,0.63,5568382049,141,44.8,5568382045,56,Center,5568382043,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901687,749,1,2,77,17,5h878vnmkbuy2ummddprusxgq,1,50.8,44.8,2025-03-09T03:43:43.811Z,2025-03-09T03:43:45Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568382077,212,8.8,5568382069,3,,5568382073,140,43.7,5568382075,141,51.6,5568382079,213,2.59,5568382071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901713,750,1,2,77,18,5h878vnmkbuy2ummddprusxgq,1,43.7,51.6,2025-03-09T03:43:45.044Z,2025-03-09T03:43:48Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568382197,213,0.89,5568382189,56,Left,5568382193,141,83.5,5568382195,212,27.8,5568382187,155,,5568382191,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901723,751,1,2,77,21,5h878vnmkbuy2ummddprusxgq,1,62.9,93.3,2025-03-09T03:43:48.323Z,2025-03-09T03:43:50Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568382239,213,3.59,5568382231,56,Back,5568382235,141,83.5,5568382233,140,49.7,5568382237,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901735,752,1,2,77,23,5h878vnmkbuy2ummddprusxgq,1,50.5,83.3,2025-03-09T03:43:50.347Z,2025-03-09T03:43:51Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568382267,141,57.5,5568382271,213,4.80,5568382263,56,Center,5568382265,140,51.9,5568382269,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901763,753,1,2,77,24,5h878vnmkbuy2ummddprusxgq,1,51.9,57.5,2025-03-09T03:43:51.387Z,2025-03-09T03:43:54Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568382409,140,37.7,5568382413,212,17.5,5568382415,213,2.59,5568382407,56,Back,5568382411,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901791,754,1,2,77,28,5h878vnmkbuy2ummddprusxgq,1,37.7,70.9,2025-03-09T03:43:54.763Z,2025-03-09T03:43:58Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5568382527,141,49.0,5568382523,56,Back,5568382531,213,3.65,5568382529,212,30.4,5568382525,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901871,755,1,2,77,31,5h878vnmkbuy2ummddprusxgq,1,12.5,49.0,2025-03-09T03:43:58.291Z,2025-03-09T03:44:11Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568382891,140,29.0,5568382895,212,26.0,5568382893,141,77.6,5568382897,213,0.84,5568382889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901861,605,83,2,77,44,ak0rmms5xl49w57i2rvid1tk9,0,65.1,8.3,2025-03-09T03:44:10.590Z,2025-03-09T03:44:13Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568382997,399,7ajceczjsu9ci4nqv9gg2860a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901881,756,1,2,77,44,5h878vnmkbuy2ummddprusxgq,0,11.6,88.1,2025-03-09T03:44:11.315Z,2025-03-09T03:44:12Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568382931,56,Back,5568382939,213,6.00,5568382935,141,81.2,5568382941,1,,5568382929,157,,5568382933,140,27.1,5568382937,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785901925,607,2,2,77,46,ak0rmms5xl49w57i2rvid1tk9,1,67.2,9.5,2025-03-09T03:44:13.269Z,2025-03-09T03:44:21Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5568383111,141,43.3,5568383219,56,Center,5568383217,7,4ccmn07kk0thmg6apfxgivmc5,5568383109,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902219,758,1,2,78,34,5h878vnmkbuy2ummddprusxgq,1,13.5,52.4,2025-03-09T03:45:01.091Z,2025-03-09T03:45:05Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568384589,241,,5568384597,212,27.6,5568384591,56,Back,5568384587,5,,5568384595,141,11.9,5568384593,140,15.2,5568384615,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902233,759,1,2,78,38,5h878vnmkbuy2ummddprusxgq,0,15.9,11.6,2025-03-09T03:45:05.467Z,2025-03-09T04:05:25Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5568384675,1,,5568384667,140,45.5,5568384671,212,33.7,5568384673,213,0.39,5568384663,155,,5568384665,56,Back,5568384669,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902251,608,1,2,78,42,ak0rmms5xl49w57i2rvid1tk9,1,43.5,81.4,2025-03-09T03:45:08.613Z,2025-03-09T03:45:10Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5568384767,141,75.1,5568384771,213,5.95,5568384765,140,55.2,5568384769,212,13.0,5568384761,3,,5568384763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902259,609,1,2,78,43,ak0rmms5xl49w57i2rvid1tk9,0,55.2,75.1,2025-03-09T03:45:10.190Z,2025-03-09T03:45:14Z,6lehq7bt5okf4y9lbxan577x1,C. Adams,,,5568384789,3,,5568384797,212,8.3,5568384793,140,58.6,5568384795,141,64.0,5568384791,56,Center,5568384799,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902277,760,43,2,78,44,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-09T03:45:11.011Z,2025-03-09T03:45:22Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568384929,233,611,5568384907,285,0,5568385269,144,44,5568384905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902267,611,43,2,78,44,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T03:45:11.012Z,2025-03-09T03:46:07Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568384877,286,0,5568387163,144,44,5568384873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902263,610,43,2,78,44,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T03:45:11.150Z,2025-03-09T03:45:18Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568384823,56,Center,5568385133,144,44,5568384825,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902281,761,4,2,78,46,5h878vnmkbuy2ummddprusxgq,1,44.8,45.8,2025-03-09T03:45:12.955Z,2025-03-09T03:45:21Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568385067,233,612,5568385063,152,,5568385059,294,,5568385065,286,,5568385061,56,Back,5568385055,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902285,612,4,2,78,46,ak0rmms5xl49w57i2rvid1tk9,0,55.2,54.2,2025-03-09T03:45:12.956Z,2025-03-09T03:45:22Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568385031,285,,5568385023,294,,5568385021,13,,5568385029,152,,5568385027,56,Center,5568385131,233,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902485,762,1,2,79,11,5h878vnmkbuy2ummddprusxgq,1,38.7,41.2,2025-03-09T03:45:37.947Z,2025-03-09T03:45:39Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5568386023,141,28.6,5568386027,213,5.92,5568386017,152,,5568386021,140,60.4,5568386019,56,Center,5568386025,212,24.3,5568386015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902509,763,1,2,79,12,5h878vnmkbuy2ummddprusxgq,1,60.4,28.6,2025-03-09T03:45:39.347Z,2025-03-09T03:45:42Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568386137,140,38.9,5568386143,213,2.76,5568386135,56,Back,5568386141,212,24.3,5568386139,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902529,764,1,2,79,15,5h878vnmkbuy2ummddprusxgq,1,38.3,42.5,2025-03-09T03:45:41.867Z,2025-03-09T03:45:44Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5568386255,56,Back,5568386261,212,24.3,5568386259,141,77.6,5568386257,140,42.4,5568386263,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902549,765,1,2,79,17,5h878vnmkbuy2ummddprusxgq,1,42.4,82.7,2025-03-09T03:45:44.379Z,2025-03-09T03:45:46Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568386343,56,Left,5568386349,212,14.7,5568386345,140,54.0,5568386347,141,94.7,5568386351,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902569,766,1,2,79,19,5h878vnmkbuy2ummddprusxgq,1,54.0,94.7,2025-03-09T03:45:46.107Z,2025-03-09T03:45:48Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568386441,212,21.5,5568386435,56,Left,5568386439,141,90.9,5568386443,213,6.16,5568386437,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902587,767,1,2,79,21,5h878vnmkbuy2ummddprusxgq,1,74.3,90.9,2025-03-09T03:45:48.243Z,2025-03-09T03:45:51Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568386523,56,Left,5568386531,213,4.64,5568386529,212,6.8,5568386525,140,73.8,5568386527,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902583,613,83,2,79,23,ak0rmms5xl49w57i2rvid1tk9,0,20.0,15.6,2025-03-09T03:45:50.291Z,2025-03-09T03:45:52Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568386571,399,6fgxgq77v66va16tcuqvyn6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902595,768,1,2,79,25,5h878vnmkbuy2ummddprusxgq,0,87.3,86.2,2025-03-09T03:45:51.635Z,2025-03-09T03:45:54Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5568386563,141,46.4,5568386557,155,,5568386567,213,5.02,5568386555,2,,5568386561,140,95.6,5568386559,56,Center,5568386565,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902753,615,1,2,79,43,ak0rmms5xl49w57i2rvid1tk9,1,5.1,42.1,2025-03-09T03:46:10.079Z,2025-03-09T03:46:40Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568388553,189,,5568387357,212,15.1,5568387349,123,,5568387353,140,15.5,5568387355,141,26.7,5568387359,213,5.52,5568387351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902769,616,1,2,79,44,ak0rmms5xl49w57i2rvid1tk9,0,15.5,26.7,2025-03-09T03:46:11.407Z,2025-03-09T03:46:12Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568387443,140,75.7,5568387447,212,63.7,5568387441,56,Center,5568387449,213,0.12,5568387445,141,37.9,5568387439,157,,5568387451,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902813,770,1,2,79,49,5h878vnmkbuy2ummddprusxgq,1,10.5,51.6,2025-03-09T03:46:15.858Z,2025-03-09T03:46:17Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568387625,123,,5568387629,140,24.9,5568387633,212,25.2,5568387631,141,21.9,5568387637,213,5.36,5568387627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902843,771,1,2,79,51,5h878vnmkbuy2ummddprusxgq,1,24.9,21.9,2025-03-09T03:46:17.683Z,2025-03-09T03:46:21Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568387773,213,5.64,5568387771,212,12.1,5568387767,140,34.1,5568387769,141,11.3,5568387765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902863,772,1,2,79,54,5h878vnmkbuy2ummddprusxgq,1,34.1,11.3,2025-03-09T03:46:21.323Z,2025-03-09T03:46:23Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5568387885,212,12.4,5568387881,140,44.9,5568387883,141,18.8,5568387879,56,Back,5568387887,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902867,773,4,2,79,56,5h878vnmkbuy2ummddprusxgq,1,44.6,18.6,2025-03-09T03:46:22.829Z,2025-03-09T03:52:46Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5568404665,295,,5568388017,152,,5568388051,233,617,5568388015,56,Back,5568388021,286,,5568388013,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785902855,617,4,2,79,56,ak0rmms5xl49w57i2rvid1tk9,0,55.4,81.4,2025-03-09T03:46:22.830Z,2025-03-09T03:46:51Z,6lehq7bt5okf4y9lbxan577x1,C. Adams,,,5568388063,233,773,5568387853,285,,5568387847,56,Left,5568387849,152,,5568387845,13,,5568389119,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903019,774,1,2,80,13,5h878vnmkbuy2ummddprusxgq,1,55.5,15.6,2025-03-09T03:46:40.386Z,2025-03-09T03:46:42Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568388663,140,36.5,5568388669,213,3.07,5568388661,56,Back,5568388659,152,,5568388665,141,17.7,5568388657,5,,5568388667,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903049,775,1,2,80,16,5h878vnmkbuy2ummddprusxgq,1,36.5,17.7,2025-03-09T03:46:42.683Z,2025-03-09T03:46:46Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5568388873,213,2.02,5568388867,140,24.6,5568388871,212,29.1,5568388865,56,Back,5568388869,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785903075,776,1,2,80,19,5h878vnmkbuy2ummddprusxgq,1,24.0,57.2,2025-03-09T03:46:46.283Z,2025-03-09T03:46:49Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568389023,140,23.8,5568389027,212,22.3,5568389021,56,Back,5568389029,213,4.70,5568389025,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
