id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value
2796781351,660,1,2,83,53,5qfq6cwtrgzd2szijivns7rjl,1,59.1,27.4,2025-04-05T23:25:03.274Z,2025-04-05T23:25:06Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5628082667,213,5.65,5628082663,141,22.1,5628082661,140,63.8,5628082665,212,6.1,5628082659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781373,661,1,2,83,56,5qfq6cwtrgzd2szijivns7rjl,1,66.3,17.3,2025-04-05T23:25:06.051Z,2025-04-05T23:25:08Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5628082851,141,14.0,5628082853,212,8.1,5628082855,213,6.00,5628082849,140,73.7,5628082847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781383,662,1,2,83,58,5qfq6cwtrgzd2szijivns7rjl,0,85.4,9.7,2025-04-05T23:25:08.123Z,2025-04-05T23:25:09Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5628082909,56,Center,5628082915,212,14.9,5628082917,213,1.42,5628082913,141,31.3,5628082911,140,87.5,5628082905,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781419,784,1,2,84,1,e3k8yw2rbmphyfu5htn4yi5jk,0,10.3,73.2,2025-04-05T23:25:11.139Z,2025-04-05T23:25:13Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5628083129,212,41.7,5628083123,56,Back,5628083121,157,,5628083127,141,88.6,5628083133,1,,5628083131,213,0.25,5628083125,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781451,664,1,2,84,5,5qfq6cwtrgzd2szijivns7rjl,1,59.5,31.9,2025-04-05T23:25:14.859Z,2025-04-05T23:25:16Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5628083309,212,20.7,5628083301,140,53.5,5628083295,56,Center,5628083317,213,1.88,5628083305,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781489,665,1,2,84,6,5qfq6cwtrgzd2szijivns7rjl,1,50.7,62.3,2025-04-05T23:25:16.202Z,2025-04-05T23:25:19Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5628083475,213,5.93,5628083469,140,64.4,5628083467,56,Center,5628083471,141,54.5,5628083473,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781513,666,1,2,84,9,5qfq6cwtrgzd2szijivns7rjl,1,63.6,57.5,2025-04-05T23:25:19.330Z,2025-04-05T23:25:23Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5628083599,56,Back,5628083607,213,3.08,5628083603,141,59.7,5628083601,140,40.4,5628083605,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781523,667,1,2,84,13,5qfq6cwtrgzd2szijivns7rjl,1,39.2,58.5,2025-04-05T23:25:23.027Z,2025-04-05T23:25:24Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5628083635,140,14.0,5628083639,212,27.0,5628083633,56,Back,5628083637,141,50.6,5628083641,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781547,668,1,2,84,14,5qfq6cwtrgzd2szijivns7rjl,1,11.4,48.4,2025-04-05T23:25:24.410Z,2025-04-05T23:25:30Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5628083835,141,29.1,5628083837,212,31.8,5628083831,56,Back,5628083833,140,39.0,5628083839,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781567,669,1,2,84,21,5qfq6cwtrgzd2szijivns7rjl,1,29.9,22.1,2025-04-05T23:25:30.531Z,2025-04-05T23:25:33Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5628084001,212,33.7,5628084003,213,6.07,5628083995,56,Right,5628083999,141,11.6,5628084005,1,,5628083997,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781599,670,1,2,84,23,5qfq6cwtrgzd2szijivns7rjl,1,53.2,9.2,2025-04-05T23:25:33.010Z,2025-04-05T23:25:38Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5628084197,141,18.8,5628084193,56,Right,5628084201,212,15.9,5628084195,140,67.0,5628084205,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781611,671,1,2,84,28,5qfq6cwtrgzd2szijivns7rjl,0,97.4,25.6,2025-04-05T23:25:38.034Z,2025-04-05T23:25:39Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5628084279,286,,5628084249,212,3.8,5628084243,140,97.0,5628084273,236,,5628084247,141,31.2,5628084239,56,Center,5628084253,213,1.68,5628084275,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781603,785,74,2,84,28,e3k8yw2rbmphyfu5htn4yi5jk,1,8.0,69.0,2025-04-05T23:25:38.035Z,2025-04-05T23:25:40Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5628084289,233,671,5628084215,285,,5628084213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781685,787,1,2,84,36,e3k8yw2rbmphyfu5htn4yi5jk,1,5.2,57.0,2025-04-05T23:25:45.617Z,2025-04-05T23:25:51Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5628084709,141,23.1,5628084703,123,,5628084707,140,27.0,5628084717,287,,5628084713,213,5.49,5628084711,212,32.5,5628084971,1,,5628084705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781761,788,1,2,84,42,e3k8yw2rbmphyfu5htn4yi5jk,1,53.7,14.6,2025-04-05T23:25:51.741Z,2025-04-05T23:25:55Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5628085181,141,24.4,5628085183,212,17.9,5628085177,56,Center,5628085179,140,69.5,5628085185,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781767,789,61,2,84,45,e3k8yw2rbmphyfu5htn4yi5jk,0,69.9,19.2,2025-04-05T23:25:55.034Z,2025-04-05T23:25:55Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5628085207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781799,672,61,2,84,49,5qfq6cwtrgzd2szijivns7rjl,0,37.5,89.4,2025-04-05T23:25:58.861Z,2025-04-05T23:25:59Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5628085431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781811,673,5,2,84,50,5qfq6cwtrgzd2szijivns7rjl,0,32.9,100.8,2025-04-05T23:25:59.572Z,2025-04-05T23:52:06Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5628085477,347,,5628086017,233,790,5628085475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781905,790,5,2,84,50,e3k8yw2rbmphyfu5htn4yi5jk,1,67.1,-0.8,2025-04-05T23:25:59.572Z,2025-04-05T23:52:06Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5628086013,233,673,5628085997,56,Right,5628086001,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781913,791,1,2,85,2,e3k8yw2rbmphyfu5htn4yi5jk,1,72.0,0.0,2025-04-05T23:26:12.435Z,2025-04-06T18:21:45Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5628086103,213,1.29,5628086095,141,17.3,5628086093,140,75.4,5628086089,56,Right,5628086087,107,,5628086099,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781921,792,1,2,85,3,e3k8yw2rbmphyfu5htn4yi5jk,0,75.4,17.3,2025-04-05T23:26:13.517Z,2025-04-06T18:21:49Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5628127063,236,,5628086157,213,1.90,5628086151,140,73.2,5628086153,141,27.3,5628086149,56,Center,5628086147,168,,5628127071,286,,5628127065,233,758,5628086155,212,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,
2796789511,758,74,2,85,4,5qfq6cwtrgzd2szijivns7rjl,1,39.2,75.4,2025-04-05T23:26:13.518Z,2025-04-06T18:19:04Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5628127049,285,,5628127047,56,Back,5628127083,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781955,674,1,2,85,9,5qfq6cwtrgzd2szijivns7rjl,1,40.2,83.5,2025-04-05T23:26:19.146Z,2025-04-05T23:26:30Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5628086347,141,76.4,5628086343,56,Back,5628086349,212,10.2,5628086345,140,48.8,5628086351,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781967,675,1,2,85,11,5qfq6cwtrgzd2szijivns7rjl,1,48.8,76.4,2025-04-05T23:26:20.634Z,2025-04-05T23:39:09Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5628086425,141,81.8,5628086427,212,7.1,5628127725,155,,5628086421,56,Back,5628086423,140,43.0,5628086429,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796781979,676,1,2,85,12,5qfq6cwtrgzd2szijivns7rjl,1,41.3,82.3,2025-04-05T23:26:22.266Z,2025-04-05T23:26:24Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5628086497,140,47.3,5628086499,141,81.2,5628086495,56,Back,5628086503,213,6.17,5628086501,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796789873,759,1,2,85,13,5qfq6cwtrgzd2szijivns7rjl,1,39.9,94.8,2025-04-05T23:26:22.518Z,2025-04-05T23:39:30Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5628128835,141,82.1,5628128839,213,4.50,5628128837,212,8.8,5628128831,56,Back,5628128833,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782029,677,1,2,85,14,5qfq6cwtrgzd2szijivns7rjl,0,47.5,81.2,2025-04-05T23:26:24.262Z,2025-04-05T23:26:37Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5628086769,56,Center,5628086787,1,,5628086781,212,35.6,5628086773,140,69.8,5628086777,141,41.8,5628086765,155,,5628086785,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782009,794,1,2,85,16,e3k8yw2rbmphyfu5htn4yi5jk,1,42.8,63.6,2025-04-05T23:26:26.442Z,2025-04-05T23:26:28Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5628086653,212,30.4,5628086651,141,54.0,5628086655,213,3.36,5628086649,140,14.5,5628086647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782025,795,1,2,85,18,e3k8yw2rbmphyfu5htn4yi5jk,1,14.5,54.0,2025-04-05T23:26:28.043Z,2025-04-05T23:26:30Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5628086741,141,39.2,5628086743,212,11.8,5628086745,213,5.26,5628086737,56,Back,5628086739,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782067,796,1,2,85,20,e3k8yw2rbmphyfu5htn4yi5jk,1,20.4,39.2,2025-04-05T23:26:30.098Z,2025-04-05T23:26:33Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5628086971,140,30.5,5628086973,141,58.1,5628086977,213,0.88,5628086969,56,Back,5628086975,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782105,797,1,2,85,23,e3k8yw2rbmphyfu5htn4yi5jk,1,30.6,58.5,2025-04-05T23:26:33.026Z,2025-04-05T23:26:37Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5628087317,56,Back,5628087325,213,1.22,5628087319,140,35.7,5628087321,141,79.7,5628087323,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782123,798,1,2,85,28,e3k8yw2rbmphyfu5htn4yi5jk,1,35.6,83.3,2025-04-05T23:26:37.563Z,2025-04-05T23:26:40Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5628087435,141,65.4,5628087439,213,3.80,5628087437,212,20.0,5628087431,56,Back,5628087433,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782137,799,1,2,85,30,e3k8yw2rbmphyfu5htn4yi5jk,1,20.5,65.4,2025-04-05T23:26:40.179Z,2025-04-05T23:26:44Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5628087559,140,13.9,5628087565,213,4.28,5628087557,56,Back,5628087561,141,43.4,5628087563,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782163,800,1,2,85,34,e3k8yw2rbmphyfu5htn4yi5jk,0,13.0,34.3,2025-04-05T23:26:44.091Z,2025-04-05T23:26:47Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5628087729,56,Right,5628087739,1,,5628087731,140,62.8,5628087733,141,0.0,5628087727,157,,5628087737,213,5.85,5628087735,212,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782251,679,5,2,85,38,5qfq6cwtrgzd2szijivns7rjl,1,35.0,101.3,2025-04-05T23:26:47.561Z,2025-04-05T23:52:07Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5628088367,233,801,5628088333,347,,5628088331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782171,801,5,2,85,38,e3k8yw2rbmphyfu5htn4yi5jk,0,65.0,-1.3,2025-04-05T23:26:47.561Z,2025-04-05T23:52:07Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5628087791,347,,5628087789,56,Right,5628088387,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782287,680,1,2,85,50,5qfq6cwtrgzd2szijivns7rjl,1,32.3,100.0,2025-04-05T23:27:00.050Z,2025-04-05T23:27:02Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5628088517,56,Back,5628088525,141,77.2,5628088529,213,5.32,5628088515,107,,5628088527,212,19.6,5628088521,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782301,681,1,2,85,52,5qfq6cwtrgzd2szijivns7rjl,1,43.9,77.5,2025-04-05T23:27:02.098Z,2025-04-05T23:27:03Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5628088617,141,71.7,5628088613,140,31.9,5628088611,56,Back,5628088621,212,13.2,5628088623,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782333,682,1,2,85,53,5qfq6cwtrgzd2szijivns7rjl,1,31.6,71.5,2025-04-05T23:27:03.186Z,2025-04-05T23:27:07Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5628088839,213,5.68,5628088831,56,Back,5628088833,140,49.5,5628088837,212,22.8,5628088835,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782375,683,1,2,85,57,5qfq6cwtrgzd2szijivns7rjl,1,48.5,59.6,2025-04-05T23:27:06.858Z,2025-04-05T23:27:11Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5628089057,1,,5628089053,212,33.3,5628089051,141,27.6,5628089045,56,Center,5628089047,140,72.5,5628089055,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782389,684,1,2,86,0,5qfq6cwtrgzd2szijivns7rjl,1,71.7,18.6,2025-04-05T23:27:10.027Z,2025-04-05T23:54:53Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5628089159,212,12.1,5628089157,141,36.1,5628089153,56,Center,5628089161,213,1.77,5628089155,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782391,685,1,2,86,1,5qfq6cwtrgzd2szijivns7rjl,0,62.4,36.9,2025-04-05T23:27:10.754Z,2025-04-05T23:54:51Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5628089177,213,6.04,5628089173,141,32.7,5628089171,140,73.6,5628089175,212,12.1,5628089169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782403,802,61,2,86,1,e3k8yw2rbmphyfu5htn4yi5jk,1,33.4,71.2,2025-04-05T23:27:11.323Z,2025-04-05T23:37:27Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5628089259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796788767,869,61,2,86,2,e3k8yw2rbmphyfu5htn4yi5jk,0,28.3,75.6,2025-04-05T23:27:11.518Z,2025-04-05T23:37:24Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5628123379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782443,686,1,2,86,6,5qfq6cwtrgzd2szijivns7rjl,1,75.9,36.9,2025-04-05T23:27:16.202Z,2025-04-05T23:27:19Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5628089487,140,63.1,5628089493,213,3.35,5628089489,141,32.8,5628089491,212,13.7,5628089485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782463,687,1,2,86,9,5qfq6cwtrgzd2szijivns7rjl,1,64.3,28.2,2025-04-05T23:27:19.082Z,2025-04-05T23:27:21Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5628089599,212,23.1,5628089593,56,Center,5628089601,213,1.84,5628089597,141,60.9,5628089595,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782497,688,1,2,86,11,5qfq6cwtrgzd2szijivns7rjl,1,55.9,60.8,2025-04-05T23:27:21.114Z,2025-04-05T23:27:24Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5628089735,56,Left,5628089739,141,80.9,5628089737,140,61.9,5628089741,212,15.1,5628089743,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782515,689,1,2,86,14,5qfq6cwtrgzd2szijivns7rjl,1,61.1,86.6,2025-04-05T23:27:23.827Z,2025-04-05T23:27:25Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5628089879,213,5.53,5628089871,140,69.5,5628089877,212,12.1,5628089875,141,74.5,5628089869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782533,690,1,2,86,16,5qfq6cwtrgzd2szijivns7rjl,1,68.6,73.9,2025-04-05T23:27:25.707Z,2025-04-05T23:27:27Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5628089975,56,Left,5628089983,213,1.21,5628089981,212,13.9,5628089977,140,73.2,5628089979,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782551,691,1,2,86,17,5qfq6cwtrgzd2szijivns7rjl,1,73.2,93.0,2025-04-05T23:27:27.338Z,2025-04-05T23:27:30Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5628090093,213,4.37,5628090089,141,81.2,5628090091,212,8.5,5628090087,140,70.5,5628090085,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782567,692,4,2,86,21,5qfq6cwtrgzd2szijivns7rjl,1,67.2,81.2,2025-04-05T23:27:31.041Z,2025-04-05T23:27:36Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5628090239,233,803,5628090225,152,,5628090227,265,,5628090223,56,Left,5628090221,13,,5628090229,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782553,803,4,2,86,21,e3k8yw2rbmphyfu5htn4yi5jk,0,32.8,18.8,2025-04-05T23:27:31.042Z,2025-04-05T23:27:36Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5628090165,56,Back,5628090171,285,,5628090167,152,,5628090163,13,,5628090169,265,,5628090261,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782787,693,1,2,86,46,5qfq6cwtrgzd2szijivns7rjl,1,70.5,80.9,2025-04-05T23:27:56.122Z,2025-04-05T23:27:59Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5628091533,213,4.55,5628091531,212,15.2,5628091525,56,Center,5628091529,141,58.8,5628091527,140,68.2,5628091523,152,,5628091521,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782793,694,1,2,86,49,5qfq6cwtrgzd2szijivns7rjl,0,66.8,58.1,2025-04-05T23:27:59.021Z,2025-04-05T23:27:59Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5628091577,56,Center,5628091585,213,5.87,5628091579,140,79.5,5628091575,155,,5628091581,141,49.4,5628091583,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782831,804,12,2,86,52,e3k8yw2rbmphyfu5htn4yi5jk,1,13.8,62.0,2025-04-05T23:28:02.434Z,2025-04-05T23:37:47Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5628091785,56,Back,5628091819,15,,5628091787,140,24.6,5628091793,213,5.91,5628091789,141,55.5,5628091791,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782881,805,1,2,86,55,e3k8yw2rbmphyfu5htn4yi5jk,1,24.6,55.5,2025-04-05T23:28:04.571Z,2025-04-05T23:37:50Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5628092085,140,35.1,5628092081,3,,5628092083,56,Back,5628092087,141,43.9,5628092091,213,5.66,5628092089,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782905,808,3,2,86,55,e3k8yw2rbmphyfu5htn4yi5jk,0,41.8,51.1,2025-04-05T23:28:04.954Z,2025-04-05T23:43:31Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5628092197,56,Back,5628092199,286,,5628092535,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782957,695,7,2,86,55,5qfq6cwtrgzd2szijivns7rjl,0,58.2,48.9,2025-04-05T23:28:04.955Z,2025-04-06T18:08:55Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5628092419,56,Center,5628092457,233,808,5628092421,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782953,809,4,2,86,56,e3k8yw2rbmphyfu5htn4yi5jk,1,39.5,59.4,2025-04-05T23:28:05.570Z,2025-04-05T23:51:21Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5628092495,13,,5628092501,265,,5628092571,233,696,5628092497,56,Back,5628092505,286,,5628092499,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782963,696,4,2,86,56,5qfq6cwtrgzd2szijivns7rjl,0,60.5,40.6,2025-04-05T23:28:05.571Z,2025-04-05T23:28:51Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5628092555,265,,5628092609,233,809,5628092557,285,,5628092553,152,,5628092551,56,Center,5628092549,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783007,697,17,2,86,58,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-05T23:28:07.818Z,2025-04-06T00:28:49Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5628093369,31,,5628292815,393,,5628093373,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796782899,807,43,2,86,58,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-04-05T23:28:07.874Z,2025-04-05T23:30:05Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5628092171,212,12.7,5628092173,213,0.65,5628098913,144,1,5628092169,141,55.2,5628092167,140,44.7,5628092163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783411,810,1,2,87,49,e3k8yw2rbmphyfu5htn4yi5jk,1,46.9,80.3,2025-04-05T23:28:59.122Z,2025-04-05T23:29:01Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5628095009,212,28.2,5628095003,56,Center,5628095001,152,,5628095007,141,72.4,5628094999,5,,5628095011,213,6.09,5628095005,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783437,811,1,2,87,51,e3k8yw2rbmphyfu5htn4yi5jk,0,73.3,72.4,2025-04-05T23:29:01.369Z,2025-04-05T23:29:04Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5628095183,56,Center,5628095187,141,28.5,5628095193,1,,5628095189,212,32.2,5628095191,213,4.33,5628095185,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796783523,699,1,2,88,1,5qfq6cwtrgzd2szijivns7rjl,0,67.6,56.7,2025-04-05T23:29:11.226Z,2025-04-05T23:29:12Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5628095617,141,20.1,5628095613,56,Right,5628095619,212,26.3,5628095615,140,75.6,5628095621,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
