id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2796714561,550,1,2,65,18,daicfonrbj124lu2la2rctxck,1,65.8,85.3,2025-04-05T21:35:39.259Z,2025-04-05T21:35:42Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5627704843,140,58.5,5627704845,141,90.5,5627704841,56,Left,5627704847,212,8.4,5627704849,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796714635,551,1,2,65,21,daicfonrbj124lu2la2rctxck,1,58.1,89.6,2025-04-05T21:35:42.268Z,2025-04-05T21:35:46Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5627705203,1,,5627705197,141,34.9,5627705201,213,4.97,5627705199,212,38.5,5627705193,56,Center,5627705191,155,,5627705195,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796714639,552,61,2,65,25,daicfonrbj124lu2la2rctxck,0,67.3,37.1,2025-04-05T21:35:46.651Z,2025-04-05T21:35:47Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5627705211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796714675,612,1,2,65,27,b5l2e3csycjb8twvq9ek0j5gq,1,31.5,54.0,2025-04-05T21:35:48.273Z,2025-04-05T21:35:50Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5627705401,212,16.4,5627705395,56,Back,5627705403,213,6.07,5627705399,141,48.8,5627705397,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796714735,613,1,2,65,29,b5l2e3csycjb8twvq9ek0j5gq,1,47.1,48.5,2025-04-05T21:35:50.264Z,2025-04-05T21:35:56Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5627705721,213,4.46,5627705719,212,13.3,5627705717,141,29.5,5627705715,140,43.9,5627705713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796714741,614,4,2,65,35,b5l2e3csycjb8twvq9ek0j5gq,1,48.7,39.6,2025-04-05T21:35:56.376Z,2025-04-05T23:24:23Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5627705743,286,,5627705741,265,,5627705843,233,553,5627705737,56,Back,5627705739,152,,5627705735,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796714751,553,4,2,65,35,daicfonrbj124lu2la2rctxck,0,51.3,60.4,2025-04-05T21:35:56.377Z,2025-04-05T22:28:48Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5627705827,56,Center,5627705831,265,,5627705829,152,,5627705833,285,,5627705883,233,614,5627705825,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715135,554,27,2,66,19,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-05T21:36:40.408Z,2025-04-05T21:36:44Z,,,,,5627708041,233,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715109,615,27,2,66,19,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-05T21:36:40.408Z,2025-04-05T21:36:45Z,,,,,5627708055,41,Injury,5627708087,233,554,5627708057,53,2w7w1l7lwhu2u6nhvqg1bnd2h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715143,555,28,2,66,22,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-05T21:36:43.924Z,2025-04-05T21:36:46Z,,,,,5627708021,55,554,5627708171,233,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715163,616,28,2,66,22,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-05T21:36:43.924Z,2025-04-05T21:36:46Z,,,,,5627708131,55,615,5627708137,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715363,617,1,2,66,38,b5l2e3csycjb8twvq9ek0j5gq,0,48.7,42.2,2025-04-05T21:36:59.392Z,2025-04-05T21:37:01Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627709195,56,Center,5627709191,152,,5627709207,1,,5627709187,5,,5627709189,155,,5627709203,212,40.1,5627709201,141,28.3,5627709205,213,6.05,5627709197,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715397,556,12,2,66,42,daicfonrbj124lu2la2rctxck,1,10.2,72.7,2025-04-05T21:37:04.044Z,2025-04-05T21:37:04Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5627709351,212,10.9,5627709347,140,16.6,5627709359,15,,5627709353,213,0.91,5627709345,56,Back,5627709349,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715439,557,1,2,66,45,daicfonrbj124lu2la2rctxck,1,19.8,93.9,2025-04-05T21:37:06.971Z,2025-04-05T21:37:08Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5627709583,212,2.0,5627709579,140,18.8,5627709581,141,91.4,5627709577,56,Back,5627709587,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715483,559,4,2,66,50,daicfonrbj124lu2la2rctxck,1,20.2,95.2,2025-04-05T21:37:11.483Z,2025-04-05T22:28:48Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5627709871,56,Back,5627709875,265,,5627709873,152,,5627895131,233,618,5627709877,285,,5627709869,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715555,618,4,2,66,50,b5l2e3csycjb8twvq9ek0j5gq,0,79.8,4.8,2025-04-05T21:37:11.484Z,2025-04-05T22:28:48Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5627710223,56,Right,5627710225,152,,5627710221,13,,5627895149,233,559,5627710227,265,,5627710229,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715909,560,1,2,67,17,daicfonrbj124lu2la2rctxck,1,23.3,93.0,2025-04-05T21:37:38.684Z,2025-04-05T21:37:43Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5627712029,1,,5627712013,5,,5627712015,157,,5627712027,213,6.06,5627712019,56,Center,5627712023,141,78.1,5627712021,140,65.6,5627712025,212,45.6,5627712017,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715953,561,1,2,67,22,daicfonrbj124lu2la2rctxck,1,65.7,66.9,2025-04-05T21:37:43.147Z,2025-04-05T21:37:45Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627712249,141,72.7,5627712247,140,67.9,5627712245,56,Center,5627712243,3,,5627712251,212,4.6,5627712253,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796715957,562,61,2,67,24,daicfonrbj124lu2la2rctxck,1,66.8,71.2,2025-04-05T21:37:45.433Z,2025-04-05T21:37:45Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5627712267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716017,563,1,2,67,25,daicfonrbj124lu2la2rctxck,1,68.3,76.6,2025-04-05T21:37:47.011Z,2025-04-05T21:37:50Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5627712521,212,6.9,5627712519,141,85.6,5627712523,213,2.06,5627712517,140,65.2,5627712515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716027,564,1,2,67,29,daicfonrbj124lu2la2rctxck,0,78.7,95.1,2025-04-05T21:37:50.324Z,2025-04-05T21:37:53Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5627712585,155,,5627712815,286,,5627712591,141,90.0,5627712595,213,4.95,5627712805,236,,5627712593,212,3.6,5627712579,2,,5627712589,140,79.5,5627712587,56,Left,5627712809,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716057,619,12,2,67,29,b5l2e3csycjb8twvq9ek0j5gq,1,22.6,6.7,2025-04-05T21:37:50.424Z,2025-04-05T21:37:53Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5627712827,233,564,5627712749,185,,5627712753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716137,565,5,2,67,32,daicfonrbj124lu2la2rctxck,1,84.0,101.3,2025-04-05T21:37:53.831Z,2025-04-05T22:30:02Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5627713185,56,Left,5627713187,347,,5627713235,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716075,620,5,2,67,32,b5l2e3csycjb8twvq9ek0j5gq,0,16.0,-1.3,2025-04-05T21:37:53.831Z,2025-04-05T22:30:02Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5627712851,347,,5627713241,233,565,5627712849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716153,566,1,2,67,38,daicfonrbj124lu2la2rctxck,1,87.7,100.0,2025-04-05T21:37:59.355Z,2025-04-05T21:38:01Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5627713283,56,Left,5627713289,212,11.6,5627713285,140,79.8,5627713281,107,,5627713287,141,89.7,5627713291,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716175,567,1,2,67,39,daicfonrbj124lu2la2rctxck,1,80.2,90.0,2025-04-05T21:38:00.451Z,2025-04-05T21:38:02Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5627713399,140,84.2,5627713401,141,96.0,5627713405,213,0.77,5627713403,212,5.9,5627713397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716217,568,1,2,67,41,daicfonrbj124lu2la2rctxck,1,84.2,96.0,2025-04-05T21:38:02.571Z,2025-04-05T21:38:05Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5627713595,141,90.8,5627713601,212,18.2,5627713605,213,3.34,5627713585,56,Left,5627713589,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716259,569,1,2,67,43,daicfonrbj124lu2la2rctxck,1,65.5,90.5,2025-04-05T21:38:05.022Z,2025-04-05T21:38:08Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5627713833,56,Center,5627713839,212,21.1,5627713835,140,52.0,5627713843,213,3.97,5627713837,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716283,570,1,2,67,47,daicfonrbj124lu2la2rctxck,0,53.0,66.4,2025-04-05T21:38:08.628Z,2025-04-05T21:38:10Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5627713965,141,88.3,5627713961,56,Left,5627713969,213,0.67,5627713963,140,70.8,5627713959,155,,5627713967,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716297,621,8,2,67,50,b5l2e3csycjb8twvq9ek0j5gq,1,22.3,12.5,2025-04-05T21:38:11.631Z,2025-04-05T21:38:12Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627714073,15,,5627714029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716335,622,1,2,67,52,b5l2e3csycjb8twvq9ek0j5gq,1,22.5,13.4,2025-04-05T21:38:13.166Z,2025-04-05T21:38:15Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5627714227,141,19.4,5627714229,212,5.4,5627714231,213,2.29,5627714223,56,Back,5627714225,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716347,623,1,2,67,53,b5l2e3csycjb8twvq9ek0j5gq,0,19.1,19.4,2025-04-05T21:38:15.030Z,2025-04-05T21:38:16Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5627714277,56,Center,5627714287,1,,5627714279,140,73.9,5627714275,157,,5627714283,212,61.6,5627714285,213,0.37,5627714281,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716409,571,1,2,67,59,daicfonrbj124lu2la2rctxck,0,25.5,47.9,2025-04-05T21:38:20.875Z,2025-04-05T21:38:22Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5627714663,140,67.7,5627714671,1,,5627714661,56,Center,5627714665,141,27.1,5627714669,213,5.97,5627714667,212,46.5,5627714659,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716457,625,1,2,68,2,b5l2e3csycjb8twvq9ek0j5gq,1,33.0,80.9,2025-04-05T21:38:23.430Z,2025-04-05T21:38:25Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627714935,213,5.05,5627714915,56,Back,5627714921,141,54.0,5627714927,212,19.4,5627714917,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716489,626,1,2,68,3,b5l2e3csycjb8twvq9ek0j5gq,1,39.1,54.0,2025-04-05T21:38:25.008Z,2025-04-05T21:38:27Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5627715093,140,25.3,5627715095,141,43.0,5627715091,56,Back,5627715097,212,16.3,5627715101,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716523,627,1,2,68,6,b5l2e3csycjb8twvq9ek0j5gq,1,25.3,43.0,2025-04-05T21:38:27.758Z,2025-04-05T21:38:30Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627715331,56,Back,5627715335,141,11.7,5627715333,140,31.2,5627715339,213,5.00,5627715337,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716571,628,1,2,68,8,b5l2e3csycjb8twvq9ek0j5gq,1,31.2,11.7,2025-04-05T21:38:29.949Z,2025-04-05T21:38:33Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5627715591,213,2.18,5627715587,141,28.2,5627715585,140,23.7,5627715589,212,13.7,5627715583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716623,629,1,2,68,12,b5l2e3csycjb8twvq9ek0j5gq,1,23.1,30.0,2025-04-05T21:38:33.215Z,2025-04-05T21:38:37Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627715871,196,,5627715875,56,Left,5627715883,141,92.0,5627715891,213,0.70,5627715893,1,,5627715879,140,70.3,5627715869,155,,5627715887,212,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716635,630,43,2,68,16,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-05T21:38:37.758Z,2025-04-05T21:38:40Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5627715949,56,Left,5627715957,213,4.90,5627716091,144,1,5627715953,141,89.6,5627715955,212,1.7,5627715951,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716689,631,3,2,68,17,b5l2e3csycjb8twvq9ek0j5gq,0,73.8,91.3,2025-04-05T21:38:38.478Z,2025-04-05T22:29:10Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5627716327,233,572,5627716229,56,Left,5627716231,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716683,572,7,2,68,17,daicfonrbj124lu2la2rctxck,1,26.2,8.7,2025-04-05T21:38:38.479Z,2025-04-05T22:29:10Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5627716201,167,,5627716205,285,,5627716203,56,Back,5627716315,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716693,573,5,2,68,20,daicfonrbj124lu2la2rctxck,0,24.8,-0.9,2025-04-05T21:38:41.507Z,2025-04-05T22:30:03Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5627716457,233,632,5627716247,347,,5627716245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716715,632,5,2,68,20,b5l2e3csycjb8twvq9ek0j5gq,1,75.2,100.9,2025-04-05T21:38:41.507Z,2025-04-05T22:30:03Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5627716365,56,Left,5627716433,233,573,5627716367,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716751,633,1,2,68,22,b5l2e3csycjb8twvq9ek0j5gq,1,74.9,100.0,2025-04-05T21:38:43.922Z,2025-04-05T21:38:46Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627716561,213,3.82,5627716557,141,86.6,5627716553,56,Left,5627716559,212,16.0,5627716551,107,,5627716555,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716761,634,1,2,68,25,b5l2e3csycjb8twvq9ek0j5gq,0,60.9,86.5,2025-04-05T21:38:46.655Z,2025-04-05T21:38:48Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5627716615,155,,5627716617,56,Center,5627716619,140,70.9,5627716623,212,26.7,5627716621,141,50.4,5627716625,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716773,574,8,2,68,28,daicfonrbj124lu2la2rctxck,1,26.4,47.5,2025-04-05T21:38:49.235Z,2025-04-05T21:38:49Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627716757,15,,5627716699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796716991,576,1,2,68,40,daicfonrbj124lu2la2rctxck,1,12.1,54.9,2025-04-05T21:39:01.292Z,2025-04-05T21:39:06Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5627717937,213,0.91,5627717927,123,,5627717931,140,21.1,5627717935,212,15.3,5627717933,141,72.6,5627717929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717049,577,1,2,68,45,daicfonrbj124lu2la2rctxck,1,31.5,81.5,2025-04-05T21:39:06.275Z,2025-04-05T21:39:11Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5627718315,56,Back,5627718321,212,11.6,5627718323,213,0.69,5627718319,141,92.3,5627718317,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717051,578,50,2,68,49,daicfonrbj124lu2la2rctxck,1,59.8,94.0,2025-04-05T21:39:10.923Z,2025-04-05T22:29:11Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5627718347,286,,5627718345,56,Left,5627718493,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717063,635,7,2,68,49,b5l2e3csycjb8twvq9ek0j5gq,1,40.2,6.0,2025-04-05T21:39:10.924Z,2025-04-05T22:29:10Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5627718405,56,Back,5627718457,233,578,5627718407,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717093,637,1,2,68,51,b5l2e3csycjb8twvq9ek0j5gq,1,34.1,4.0,2025-04-05T21:39:12.613Z,2025-04-05T21:39:14Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5627718587,213,2.67,5627718583,141,11.0,5627718581,140,25.2,5627718585,212,10.5,5627718579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717107,638,1,2,68,52,b5l2e3csycjb8twvq9ek0j5gq,1,25.2,11.0,2025-04-05T21:39:13.608Z,2025-04-05T21:39:14Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5627718675,141,25.5,5627718683,213,1.78,5627718671,140,23.2,5627718679,212,10.1,5627718667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717167,639,1,2,68,53,b5l2e3csycjb8twvq9ek0j5gq,1,23.2,25.5,2025-04-05T21:39:14.628Z,2025-04-05T21:39:17Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627718967,140,29.9,5627718969,141,31.2,5627718963,56,Back,5627718971,212,8.0,5627718973,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717173,640,1,2,68,56,b5l2e3csycjb8twvq9ek0j5gq,1,29.9,30.0,2025-04-05T21:39:17.742Z,2025-04-05T21:39:18Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5627719013,212,7.6,5627719011,141,18.9,5627719015,213,4.77,5627719007,56,Back,5627719009,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717185,641,1,2,68,57,b5l2e3csycjb8twvq9ek0j5gq,1,30.3,18.9,2025-04-05T21:39:18.415Z,2025-04-05T21:39:19Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5627719069,141,4.1,5627719067,140,42.9,5627719071,212,16.6,5627719073,213,5.63,5627719065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717237,642,1,2,68,58,b5l2e3csycjb8twvq9ek0j5gq,1,43.1,4.1,2025-04-05T21:39:19.533Z,2025-04-05T21:39:23Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5627719387,141,20.6,5627719391,213,1.25,5627719383,56,Back,5627719389,212,11.8,5627719385,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717245,643,4,2,69,2,b5l2e3csycjb8twvq9ek0j5gq,1,51.4,20.4,2025-04-05T21:39:23.501Z,2025-04-05T22:28:49Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5627719465,56,Right,5627719471,286,,5627719463,13,,5627719511,233,579,5627719469,265,,5627719467,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717247,579,4,2,69,2,daicfonrbj124lu2la2rctxck,0,48.6,79.6,2025-04-05T21:39:23.502Z,2025-04-05T22:28:49Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5627719497,265,,5627719519,233,643,5627719493,56,Back,5627719499,285,,5627719495,152,,5627719491,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717287,644,1,2,69,4,b5l2e3csycjb8twvq9ek0j5gq,1,47.3,21.2,2025-04-05T21:39:25.259Z,2025-04-05T21:39:28Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5627719717,152,,5627719719,56,Back,5627719723,141,40.1,5627719725,212,13.1,5627719721,140,44.7,5627719727,213,1.78,5627719715,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717299,645,1,2,69,7,b5l2e3csycjb8twvq9ek0j5gq,0,54.9,44.9,2025-04-05T21:39:28.215Z,2025-04-05T21:39:29Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5627719793,141,26.7,5627719795,212,18.5,5627719791,140,68.0,5627719789,56,Center,5627719797,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717313,580,8,2,69,9,daicfonrbj124lu2la2rctxck,1,34.9,72.6,2025-04-05T21:39:30.395Z,2025-04-05T21:39:30Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5627719855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717377,582,1,2,69,11,daicfonrbj124lu2la2rctxck,1,36.5,77.8,2025-04-05T21:39:32.835Z,2025-04-05T21:39:35Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5627720191,141,57.9,5627720195,213,4.70,5627720187,56,Back,5627720193,212,13.5,5627720189,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717409,583,1,2,69,14,daicfonrbj124lu2la2rctxck,0,39.8,52.7,2025-04-05T21:39:35.570Z,2025-04-05T21:41:39Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5627720391,56,Center,5627720395,141,41.2,5627720393,140,56.2,5627720399,213,5.86,5627720397,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717405,646,43,2,69,17,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-05T21:39:38.190Z,2025-04-05T21:41:57Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627730055,144,8,5627720377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717515,584,61,2,69,24,daicfonrbj124lu2la2rctxck,1,56.0,23.5,2025-04-05T21:39:46.058Z,2025-04-05T21:41:36Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5627720973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717517,585,5,2,69,25,daicfonrbj124lu2la2rctxck,0,59.6,-0.7,2025-04-05T21:39:46.870Z,2025-04-05T22:30:04Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5627720989,347,,5627721219,233,647,5627720987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796717553,647,5,2,69,25,b5l2e3csycjb8twvq9ek0j5gq,1,40.4,100.7,2025-04-05T21:39:46.870Z,2025-04-05T22:30:03Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627721177,347,,5627721175,56,Back,5627721183,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
