id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2816914545,532,4,2,65,37,b1rpb2ox52uxcmjrsnqd95pk5,1,38.9,24.5,2025-05-18T22:31:15.050Z,2025-05-18T23:16:27Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5739038987,56,Back,5739038991,265,,5739039047,233,506,5739038993,286,,5739038989,152,,5739038985,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816914537,506,4,2,65,37,c9xffml4i7ihblp1qhus9w3fu,0,61.1,75.5,2025-05-18T22:31:15.051Z,2025-05-18T23:16:27Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5739039059,233,532,5739039025,152,,5739039021,13,,5739039261,55,507,5739039029,285,,5739039027,265,,5739039023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816914563,507,17,2,65,39,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-18T22:31:17.068Z,2025-05-18T22:31:20Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5739039231,392,,5739039235,55,506,5739039229,31,,5739039233,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915079,534,1,2,66,31,b1rpb2ox52uxcmjrsnqd95pk5,1,38.3,25.3,2025-05-18T22:32:08.457Z,2025-05-18T22:32:09Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5739041567,213,4.37,5739041563,141,14.0,5739041555,5,,5739041559,56,Back,5739041557,152,,5739041561,140,35.7,5739041565,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915091,535,1,2,66,31,b1rpb2ox52uxcmjrsnqd95pk5,1,35.7,14.0,2025-05-18T22:32:09.089Z,2025-05-18T22:32:10Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5739041623,213,0.84,5739041615,56,Back,5739041619,141,20.9,5739041617,140,39.7,5739041621,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915123,536,1,2,66,32,b1rpb2ox52uxcmjrsnqd95pk5,1,39.7,20.9,2025-05-18T22:32:09.993Z,2025-05-18T22:32:13Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5739041781,212,7.3,5739041779,141,13.4,5739041775,56,Back,5739041777,140,34.7,5739041783,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915135,537,1,2,66,35,b1rpb2ox52uxcmjrsnqd95pk5,1,35.4,11.9,2025-05-18T22:32:12.865Z,2025-05-18T22:32:14Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5739041837,140,55.4,5739041841,212,21.4,5739041843,213,0.20,5739041835,56,Right,5739041839,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915145,538,1,2,66,37,b1rpb2ox52uxcmjrsnqd95pk5,1,53.6,17.3,2025-05-18T22:32:14.202Z,2025-05-18T22:32:16Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5739041925,141,10.3,5739041929,213,3.40,5739041919,56,Back,5739041923,140,36.5,5739041927,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915165,539,1,2,66,39,b1rpb2ox52uxcmjrsnqd95pk5,1,36.5,10.3,2025-05-18T22:32:16.249Z,2025-05-18T22:32:19Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5739042023,56,Back,5739042027,141,17.4,5739042031,213,1.07,5739042029,212,5.5,5739042025,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915203,540,1,2,66,41,b1rpb2ox52uxcmjrsnqd95pk5,1,38.0,29.1,2025-05-18T22:32:18.937Z,2025-05-18T22:32:25Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5739042217,212,26.8,5739042213,140,30.2,5739042211,56,Back,5739042215,141,66.7,5739042219,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915259,541,1,2,66,47,b1rpb2ox52uxcmjrsnqd95pk5,1,34.8,78.5,2025-05-18T22:32:24.945Z,2025-05-18T22:32:30Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5739042497,141,94.1,5739042501,213,0.47,5739042493,56,Left,5739042495,140,54.9,5739042499,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915265,542,3,2,66,53,b1rpb2ox52uxcmjrsnqd95pk5,0,57.0,94.0,2025-05-18T22:32:30.769Z,2025-05-18T22:32:36Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5739042537,56,Left,5739042651,233,508,5739042539,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915279,508,7,2,66,53,c9xffml4i7ihblp1qhus9w3fu,1,43.0,6.0,2025-05-18T22:32:30.770Z,2025-05-18T22:51:02Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5739042595,56,Back,5739043027,167,,5739042619,233,542,5739042597,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915381,509,5,2,66,55,c9xffml4i7ihblp1qhus9w3fu,0,45.1,-1.5,2025-05-18T22:32:32.448Z,2025-05-18T23:13:26Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5739043077,347,,5739151433,233,543,5739043075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915391,543,5,2,66,55,b1rpb2ox52uxcmjrsnqd95pk5,1,54.9,101.5,2025-05-18T22:32:32.448Z,2025-05-18T23:13:25Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5739043131,347,,5739043129,56,Left,5739151403,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915469,544,1,2,67,6,b1rpb2ox52uxcmjrsnqd95pk5,1,56.4,100.0,2025-05-18T22:32:43.617Z,2025-05-18T22:32:49Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5739043451,107,,5739043455,140,65.2,5739043459,212,15.9,5739043461,213,5.33,5739043453,56,Left,5739043457,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915445,510,83,2,67,10,c9xffml4i7ihblp1qhus9w3fu,0,26.3,7.1,2025-05-18T22:32:47.771Z,2025-05-18T22:51:38Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5739043667,399,1cqnjzgntshx2ag3crh0p2uzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915473,545,2,2,67,12,b1rpb2ox52uxcmjrsnqd95pk5,1,71.9,93.4,2025-05-18T22:32:49.570Z,2025-05-18T22:35:17Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5739044179,7,62d3tsany7t5t2bwm4cx9pbai,5739044181,56,Left,5739044115,141,90.1,5739044113,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915689,512,1,2,67,32,c9xffml4i7ihblp1qhus9w3fu,1,23.3,16.5,2025-05-18T22:33:09.220Z,2025-05-18T22:33:11Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5739044379,141,40.4,5739044371,5,,5739044375,56,Back,5739044381,212,19.6,5739044383,213,2.17,5739044377,140,12.8,5739044373,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915739,513,1,2,67,33,c9xffml4i7ihblp1qhus9w3fu,1,13.0,41.2,2025-05-18T22:33:11.076Z,2025-05-18T22:33:14Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5739044575,212,23.8,5739044571,140,23.1,5739044577,213,1.11,5739044569,56,Back,5739044573,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915771,514,1,2,67,37,c9xffml4i7ihblp1qhus9w3fu,1,26.3,72.9,2025-05-18T22:33:14.588Z,2025-05-18T22:33:16Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5739044719,140,34.9,5739044723,212,17.6,5739044727,213,1.03,5739044721,141,95.1,5739044717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915793,515,1,2,67,39,c9xffml4i7ihblp1qhus9w3fu,1,35.0,94.7,2025-05-18T22:33:16.419Z,2025-05-18T22:33:20Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5739044875,213,3.96,5739044871,212,13.8,5739044861,56,Back,5739044863,140,26.0,5739044867,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915837,516,1,2,67,42,c9xffml4i7ihblp1qhus9w3fu,1,25.3,71.4,2025-05-18T22:33:19.844Z,2025-05-18T22:33:24Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5739045159,56,Back,5739045163,141,28.8,5739045167,213,4.80,5739045161,140,27.7,5739045165,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915859,517,1,2,67,46,c9xffml4i7ihblp1qhus9w3fu,1,28.5,26.2,2025-05-18T22:33:24.139Z,2025-05-18T22:33:26Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5739045255,212,13.9,5739045249,56,Back,5739045251,140,41.7,5739045257,213,0.06,5739045253,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915897,518,1,2,67,48,c9xffml4i7ihblp1qhus9w3fu,1,41.3,27.6,2025-05-18T22:33:25.948Z,2025-05-18T22:33:29Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5739045399,212,10.7,5739045395,140,34.7,5739045393,56,Back,5739045397,141,39.5,5739045401,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915945,519,1,2,67,51,c9xffml4i7ihblp1qhus9w3fu,1,34.7,39.7,2025-05-18T22:33:28.900Z,2025-05-18T22:33:34Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5739045637,212,22.8,5739045633,140,39.7,5739045639,213,1.34,5739045635,141,72.4,5739045631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816915979,520,1,2,67,57,c9xffml4i7ihblp1qhus9w3fu,1,53.8,70.8,2025-05-18T22:33:34.532Z,2025-05-18T22:33:37Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5739045761,56,Left,5739045765,141,81.4,5739045769,213,0.17,5739045771,1,,5739045763,140,93.0,5739045767,212,41.8,5739045759,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916003,521,1,2,67,59,c9xffml4i7ihblp1qhus9w3fu,1,93.3,81.5,2025-05-18T22:33:36.979Z,2025-05-18T22:33:40Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5739045893,140,85.2,5739045897,212,11.8,5739045891,56,Left,5739045895,141,93.5,5739045899,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916019,522,1,2,68,2,c9xffml4i7ihblp1qhus9w3fu,0,85.7,93.5,2025-05-18T22:33:39.972Z,2025-05-18T22:33:41Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5739045965,141,68.4,5739045961,56,Center,5739045969,213,4.73,5739045957,2,,5739045963,140,86.0,5739045967,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916103,546,12,2,68,5,b1rpb2ox52uxcmjrsnqd95pk5,1,10.8,30.3,2025-05-18T22:33:42.482Z,2025-05-18T22:33:49Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5739046385,213,5.96,5739046381,141,19.2,5739046379,140,32.1,5739046377,56,Back,5739046383,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916051,523,1,2,68,6,c9xffml4i7ihblp1qhus9w3fu,1,72.7,71.5,2025-05-18T22:33:43.595Z,2025-05-18T22:33:46Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5739046153,212,12.0,5739046157,213,4.64,5739046147,56,Center,5739046149,140,71.9,5739046151,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916083,524,1,2,68,8,c9xffml4i7ihblp1qhus9w3fu,1,71.9,53.9,2025-05-18T22:33:45.772Z,2025-05-18T22:33:48Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5739046299,213,5.91,5739046295,141,47.2,5739046291,56,Center,5739046297,212,12.6,5739046293,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916089,525,1,2,68,10,c9xffml4i7ihblp1qhus9w3fu,0,83.1,47.2,2025-05-18T22:33:48.075Z,2025-05-18T22:33:48Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5739046323,56,Center,5739046327,141,59.9,5739046325,140,91.8,5739046321,155,,5739046329,212,12.6,5739046331,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916105,547,12,2,68,12,b1rpb2ox52uxcmjrsnqd95pk5,1,11.9,39.4,2025-05-18T22:33:49.225Z,2025-05-18T22:33:51Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5739046409,15,,5739046401,140,28.6,5739046405,212,20.0,5739046399,56,Back,5739046407,213,0.50,5739046403,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916123,548,1,2,68,14,b1rpb2ox52uxcmjrsnqd95pk5,1,28.6,53.6,2025-05-18T22:33:51.313Z,2025-05-18T22:35:00Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5739046461,212,3.9,5739046457,140,24.9,5739046453,3,,5739046791,156,,5739046459,141,53.3,5739046455,56,Back,5739046463,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916131,549,1,2,68,14,b1rpb2ox52uxcmjrsnqd95pk5,0,24.9,53.3,2025-05-18T22:33:51.666Z,2025-05-18T23:16:25Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5739046487,3,,5739046493,141,53.1,5739046497,213,6.23,5739046495,212,2.5,5739046491,140,27.3,5739046489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916157,526,61,2,68,15,c9xffml4i7ihblp1qhus9w3fu,1,74.5,53.1,2025-05-18T22:33:52.380Z,2025-05-18T22:58:55Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5739046659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916151,550,4,2,68,17,b1rpb2ox52uxcmjrsnqd95pk5,1,16.0,52.4,2025-05-18T22:33:55.089Z,2025-05-18T23:16:28Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5739046771,233,527,5739046665,13,,5739046669,152,,5739046673,285,,5739046671,265,,5739046667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916167,527,4,2,68,17,c9xffml4i7ihblp1qhus9w3fu,0,84.0,47.6,2025-05-18T22:33:55.090Z,2025-05-18T23:16:28Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5739046761,286,,5739046809,233,550,5739046753,13,,5739046757,152,,5739046755,56,Center,5739046759,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916217,528,17,2,68,26,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-18T22:34:03.587Z,2025-05-18T22:59:11Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5739114281,184,,5739046973,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916793,551,1,2,69,16,b1rpb2ox52uxcmjrsnqd95pk5,0,24.1,50.9,2025-05-18T22:34:53.794Z,2025-05-18T22:34:56Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5739049469,157,,5739049481,212,49.9,5739049485,1,,5739049475,56,Left,5739049471,152,,5739049479,141,100.0,5739049477,140,59.0,5739049483,213,0.75,5739049467,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916897,529,5,2,69,19,c9xffml4i7ihblp1qhus9w3fu,1,39.4,-0.8,2025-05-18T22:34:56.263Z,2025-05-18T23:13:26Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5739050043,347,,5739050059,233,552,5739050041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916799,552,5,2,69,19,b1rpb2ox52uxcmjrsnqd95pk5,0,60.6,100.8,2025-05-18T22:34:56.263Z,2025-05-18T23:13:27Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5739050105,233,529,5739049507,56,Left,5739049509,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916925,530,1,2,69,29,c9xffml4i7ihblp1qhus9w3fu,1,32.2,0.0,2025-05-18T22:35:06.460Z,2025-05-18T22:35:08Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5739050181,107,,5739050185,140,23.7,5739050189,212,11.6,5739050191,213,2.45,5739050183,56,Back,5739050187,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916975,531,1,2,69,31,c9xffml4i7ihblp1qhus9w3fu,1,24.8,14.1,2025-05-18T22:35:08.667Z,2025-05-18T22:35:13Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5739050383,140,28.5,5739050387,212,31.0,5739050385,141,59.3,5739050381,56,Back,5739050389,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816916991,532,1,2,69,35,c9xffml4i7ihblp1qhus9w3fu,1,30.6,66.3,2025-05-18T22:35:12.796Z,2025-05-18T22:35:15Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5739050469,56,Back,5739050477,213,0.86,5739050473,141,90.6,5739050471,140,44.1,5739050475,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917023,533,1,2,69,38,c9xffml4i7ihblp1qhus9w3fu,1,44.1,92.1,2025-05-18T22:35:15.316Z,2025-05-18T22:35:18Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5739050623,212,16.9,5739050619,140,33.7,5739050617,56,Back,5739050625,213,4.01,5739050621,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917065,534,1,2,69,41,c9xffml4i7ihblp1qhus9w3fu,1,32.2,65.8,2025-05-18T22:35:18.276Z,2025-05-18T22:35:24Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5739050821,212,22.6,5739050817,140,35.9,5739050815,56,Back,5739050819,141,33.0,5739050823,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917077,535,1,2,69,47,c9xffml4i7ihblp1qhus9w3fu,1,52.9,28.6,2025-05-18T22:35:24.260Z,2025-05-18T22:35:25Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5739050877,213,0.33,5739050869,56,Center,5739050873,141,34.6,5739050875,212,12.4,5739050871,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917083,536,1,2,69,48,c9xffml4i7ihblp1qhus9w3fu,1,64.2,34.0,2025-05-18T22:35:25.364Z,2025-05-18T22:35:27Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5739050897,141,27.6,5739050907,156,,5739050893,56,Back,5739050895,140,44.8,5739050901,213,3.35,5739050899,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917159,537,1,2,69,49,c9xffml4i7ihblp1qhus9w3fu,1,44.8,27.6,2025-05-18T22:35:27.060Z,2025-05-18T22:35:33Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5739051277,212,3.7,5739051273,141,22.5,5739051269,56,Back,5739051279,213,5.09,5739051271,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917191,538,1,2,69,56,c9xffml4i7ihblp1qhus9w3fu,1,59.0,28.6,2025-05-18T22:35:33.756Z,2025-05-18T22:35:37Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5739051397,140,63.1,5739051403,213,5.02,5739051401,212,14.1,5739051399,141,8.8,5739051395,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917231,539,1,2,69,59,c9xffml4i7ihblp1qhus9w3fu,1,63.1,8.8,2025-05-18T22:35:37.099Z,2025-05-18T22:35:41Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5739051603,56,Center,5739051607,141,45.1,5739051611,213,1.95,5739051609,212,26.6,5739051605,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917249,540,1,2,70,4,c9xffml4i7ihblp1qhus9w3fu,1,65.1,60.0,2025-05-18T22:35:41.348Z,2025-05-18T22:35:43Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5739051685,56,Center,5739051689,141,66.1,5739051691,212,10.2,5739051693,213,0.42,5739051687,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917255,541,1,2,70,6,c9xffml4i7ihblp1qhus9w3fu,0,74.0,66.1,2025-05-18T22:35:43.756Z,2025-05-18T22:35:44Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5739051703,56,Center,5739051707,141,56.3,5739051709,212,6.7,5739051705,140,74.0,5739051711,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917257,553,1,2,70,6,b1rpb2ox52uxcmjrsnqd95pk5,0,26.9,48.4,2025-05-18T22:35:43.970Z,2025-05-18T22:35:44Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5739051719,141,40.6,5739051715,56,Back,5739051723,213,5.73,5739051721,212,10.0,5739051725,1,,5739051717,140,35.0,5739051713,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917299,542,1,2,70,9,c9xffml4i7ihblp1qhus9w3fu,1,67.3,58.8,2025-05-18T22:35:46.212Z,2025-05-18T22:35:48Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5739051951,213,4.47,5739051949,212,25.7,5739051945,140,61.5,5739051947,141,22.1,5739051943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917311,543,1,2,70,11,c9xffml4i7ihblp1qhus9w3fu,1,62.2,21.9,2025-05-18T22:35:48.596Z,2025-05-18T22:35:49Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5739052033,140,67.4,5739052037,212,7.5,5739052039,213,0.75,5739052031,56,Center,5739052035,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917349,544,1,2,70,12,c9xffml4i7ihblp1qhus9w3fu,1,67.4,29.4,2025-05-18T22:35:49.469Z,2025-05-18T22:35:53Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5739052203,212,12.2,5739052197,56,Center,5739052205,213,2.93,5739052201,141,33.1,5739052199,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917367,545,1,2,70,15,c9xffml4i7ihblp1qhus9w3fu,1,56.0,33.1,2025-05-18T22:35:52.932Z,2025-05-18T22:35:55Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5739052279,140,56.1,5739052281,141,65.1,5739052285,213,1.57,5739052283,212,21.8,5739052277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917409,546,1,2,70,17,c9xffml4i7ihblp1qhus9w3fu,1,56.5,66.1,2025-05-18T22:35:54.780Z,2025-05-18T22:35:58Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5739052507,212,25.6,5739052503,140,74.5,5739052501,56,Left,5739052505,141,91.5,5739052509,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917415,547,1,2,70,21,c9xffml4i7ihblp1qhus9w3fu,0,81.7,91.5,2025-05-18T22:35:58.379Z,2025-05-18T22:35:59Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5739052551,213,5.46,5739052543,56,Left,5739052547,141,83.0,5739052591,233,554,5739052595,286,,5739052541,155,,5739052545,140,86.8,5739052549,212,7.9,5739052589,236,5739052539,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917417,554,12,2,70,21,b1rpb2ox52uxcmjrsnqd95pk5,1,18.7,8.2,2025-05-18T22:35:58.479Z,2025-05-18T22:36:00Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5739052557,185,,5739052601,233,547,5739052559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917511,548,5,2,70,22,c9xffml4i7ihblp1qhus9w3fu,1,84.1,102.0,2025-05-18T22:35:59.610Z,2025-05-18T23:13:27Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5739052977,56,Left,5739053005,233,555,5739052979,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917437,555,5,2,70,22,b1rpb2ox52uxcmjrsnqd95pk5,0,15.9,-2.0,2025-05-18T22:35:59.610Z,2025-05-18T23:13:27Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5739052631,56,Back,5739052635,347,,5739053031,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816917523,549,1,2,70,30,c9xffml4i7ihblp1qhus9w3fu,1,86.5,100.0,2025-05-18T22:36:07.700Z,2025-05-18T22:36:09Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5739053059,56,Left,5739053063,141,83.6,5739053067,213,4.95,5739053065,212,12.5,5739053061,140,89.3,5739053057,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
