id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/16/value
2790959461,736,15,2,74,7,b1rpb2ox52uxcmjrsnqd95pk5,1,85.8,32.2,2025-03-22T21:40:23.785Z,2025-03-25T11:40:49Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596129593,56,Center,5596132629,154,,5596129587,22,,5596132637,103,19,5599851713,80,,5596132641,147,35.7,5596132643,230,95.2,5596132627,29,,5596132631,55,735,5596132661,233,5596132639,146,89.1,5596129589,63,5596132645,231,5596132527,82,,5596132523,20,,5596132635,102,47.2,,,,,651,,46.0,,
2790959459,651,10,2,74,7,c9xffml4i7ihblp1qhus9w3fu,1,9.8,61.9,2025-03-22T21:40:23.885Z,2025-03-22T21:41:54Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596132669,233,736,5596129575,94,,5596129581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959499,652,5,2,74,10,c9xffml4i7ihblp1qhus9w3fu,0,21.1,101.6,2025-03-22T21:40:27.021Z,2025-03-22T22:04:00Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596129793,347,,5596129919,233,737,5596129791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959513,737,5,2,74,10,b1rpb2ox52uxcmjrsnqd95pk5,1,78.9,-1.6,2025-03-22T21:40:27.021Z,2025-03-22T22:03:59Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596129861,347,,5596129859,56,Right,5596129915,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959529,738,1,2,74,17,b1rpb2ox52uxcmjrsnqd95pk5,1,85.9,0.0,2025-03-22T21:40:34.346Z,2025-03-22T21:40:36Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596129971,140,86.1,5596129969,56,Right,5596129975,212,10.5,5596129967,107,,5596129977,213,1.55,5596129973,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959533,739,1,2,74,18,b1rpb2ox52uxcmjrsnqd95pk5,1,86.1,13.5,2025-03-22T21:40:35.106Z,2025-03-22T21:40:36Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5596129985,56,Right,5596129991,212,9.7,5596129989,141,7.7,5596130021,156,,5596129987,140,77.7,5596129993,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959589,740,1,2,74,20,b1rpb2ox52uxcmjrsnqd95pk5,1,73.3,7.4,2025-03-22T21:40:37.346Z,2025-03-22T21:40:42Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596130249,140,58.8,5596130253,212,15.2,5596130251,141,8.6,5596130255,213,3.09,5596130247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959591,741,4,2,74,25,b1rpb2ox52uxcmjrsnqd95pk5,1,62.3,6.7,2025-03-22T21:40:42.003Z,2025-03-22T22:04:10Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596130307,56,Right,5596130311,265,,5596130309,152,,5596130313,286,,5596130305,13,,5596130385,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959595,653,4,2,74,25,c9xffml4i7ihblp1qhus9w3fu,0,37.7,93.3,2025-03-22T21:40:42.004Z,2025-03-22T22:04:10Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5596130361,152,,5596130357,56,Back,5596130353,13,,5596130365,285,,5596130389,233,741,5596130363,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959689,742,1,2,74,36,b1rpb2ox52uxcmjrsnqd95pk5,1,57.9,7.3,2025-03-22T21:40:53.481Z,2025-03-22T21:40:56Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596130793,56,Back,5596130797,141,25.8,5596130795,140,41.3,5596130799,212,21.5,5596130791,152,,5596130789,5,,5596130801,213,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959721,743,1,2,74,39,b1rpb2ox52uxcmjrsnqd95pk5,1,40.4,27.7,2025-03-22T21:40:56.562Z,2025-03-22T21:41:05Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596131001,213,4.91,5596130993,56,Back,5596130997,141,11.9,5596130995,140,42.4,5596130999,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959733,744,1,2,74,45,b1rpb2ox52uxcmjrsnqd95pk5,0,42.6,11.9,2025-03-22T21:41:01.859Z,2025-03-22T22:16:38Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596131061,213,0.21,5596131057,141,20.7,5596131053,56,Right,5596131051,155,,5596131059,212,28.3,5596131055,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959741,654,12,2,74,48,c9xffml4i7ihblp1qhus9w3fu,1,27.9,82.3,2025-03-22T21:41:04.748Z,2025-03-22T21:41:07Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5596131093,141,100.0,5596131097,213,0.72,5596131095,212,19.8,5596131107,167,,5596131089,56,Back,5596131091,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959745,655,5,2,74,48,c9xffml4i7ihblp1qhus9w3fu,0,40.8,101.6,2025-03-22T21:41:05.485Z,2025-03-22T22:04:00Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5596131105,347,,5596131103,56,Back,5596131543,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959801,745,5,2,74,48,b1rpb2ox52uxcmjrsnqd95pk5,1,59.2,-1.6,2025-03-22T21:41:05.485Z,2025-03-22T22:04:00Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596131527,233,655,5596131523,56,Right,5596131525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959807,746,1,2,75,2,b1rpb2ox52uxcmjrsnqd95pk5,1,61.2,0.0,2025-03-22T21:41:19.234Z,2025-03-22T21:41:21Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,,5596131583,107,,5596131587,140,61.7,5596131593,213,1.52,5596131585,56,Right,5596131591,212,10.3,5596131589,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791629253,828,83,2,75,3,c9xffml4i7ihblp1qhus9w3fu,1,40.2,87.6,2025-03-22T21:41:20.088Z,2025-03-25T11:41:32Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5599852525,399,9irc1xmfpa2395qef78rfyjje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959827,747,1,2,75,3,b1rpb2ox52uxcmjrsnqd95pk5,1,60.7,13.8,2025-03-22T21:41:20.514Z,2025-03-22T21:41:22Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5596131671,56,Back,5596131675,141,7.4,5596131679,213,3.35,5596131673,140,41.2,5596131677,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959851,748,1,2,75,5,b1rpb2ox52uxcmjrsnqd95pk5,1,39.7,7.4,2025-03-22T21:41:22.553Z,2025-03-22T21:41:26Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596131811,213,1.99,5596131803,56,Back,5596131807,141,27.6,5596131805,140,33.8,5596131809,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959867,749,1,2,75,9,b1rpb2ox52uxcmjrsnqd95pk5,1,34.3,45.4,2025-03-22T21:41:25.898Z,2025-03-25T11:41:43Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5599852753,1,,5596131879,212,32.3,5596131875,140,40.9,5596131881,213,1.35,5596131877,141,91.8,5596131873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959881,750,1,2,75,12,b1rpb2ox52uxcmjrsnqd95pk5,1,42.9,87.1,2025-03-22T21:41:29.371Z,2025-03-25T11:41:55Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5596131955,1,,5596131953,213,5.74,5596131951,212,33.9,5596131947,140,70.5,5596131943,155,,5596131949,141,61.3,5596131945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959911,751,1,2,75,15,b1rpb2ox52uxcmjrsnqd95pk5,1,70.4,65.7,2025-03-22T21:41:31.954Z,2025-03-22T22:05:24Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5596132161,213,0.22,5596132155,140,90.2,5596132159,212,21.3,5596132153,56,Center,5596132157,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959913,752,61,2,75,16,b1rpb2ox52uxcmjrsnqd95pk5,0,90.7,72.7,2025-03-22T21:41:32.882Z,2025-03-22T22:05:32Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5596132169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959979,656,5,2,75,19,c9xffml4i7ihblp1qhus9w3fu,1,-1.2,35.0,2025-03-22T21:41:36.173Z,2025-03-22T22:04:01Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5596132515,56,Back,5596132555,233,753,5596132517,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959915,753,5,2,75,19,b1rpb2ox52uxcmjrsnqd95pk5,0,101.2,65.0,2025-03-22T21:41:36.173Z,2025-03-22T22:04:01Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5596132185,56,Center,5596132569,233,656,5596132187,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959987,657,1,2,75,32,c9xffml4i7ihblp1qhus9w3fu,1,2.6,49.9,2025-03-22T21:41:48.941Z,2025-03-22T21:41:52Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5596132583,213,5.01,5596132573,124,,5596132577,140,4.7,5596132589,237,,5596132575,56,Back,5596132581,212,7.6,5596132579,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790959993,658,1,2,75,33,c9xffml4i7ihblp1qhus9w3fu,1,4.7,39.2,2025-03-22T21:41:50.203Z,2025-03-22T21:41:53Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5596132657,213,5.06,5596132649,56,Back,5596132653,141,15.6,5596132651,140,10.2,5596132655,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960019,659,1,2,75,35,c9xffml4i7ihblp1qhus9w3fu,1,10.2,15.6,2025-03-22T21:41:52.100Z,2025-03-22T21:41:59Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5596132797,56,Back,5596132803,212,9.3,5596132801,141,10.9,5596132805,213,5.93,5596132799,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960023,660,1,2,75,40,c9xffml4i7ihblp1qhus9w3fu,0,31.6,25.5,2025-03-22T21:41:57.605Z,2025-03-22T21:41:59Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596132819,140,60.1,5596132823,212,30.1,5596132817,56,Right,5596132825,213,6.16,5596132821,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960035,755,4,2,75,45,b1rpb2ox52uxcmjrsnqd95pk5,1,39.6,79.2,2025-03-22T21:42:02.268Z,2025-03-22T22:04:11Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5596132909,233,661,5596132881,152,,5596132883,265,,5596132877,13,,5596132885,286,,5596132879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960031,661,4,2,75,45,c9xffml4i7ihblp1qhus9w3fu,0,60.4,20.8,2025-03-22T21:42:02.269Z,2025-03-22T22:04:11Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596132891,13,,5596132899,285,,5596132895,152,,5596132927,233,755,5596133095,55,662,5596132897,265,,5596132893,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960033,754,43,2,75,45,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:42:02.321Z,2025-03-22T21:42:06Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5596132935,144,1,5596132863,141,80.2,5596132859,56,Back,5596132867,213,5.53,5596132861,140,35.8,5596132865,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960061,662,17,2,75,50,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T21:42:07.437Z,2025-03-22T21:42:11Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596133083,13,243,5596133085,55,661,5596133081,392,,5596133079,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960265,663,27,2,76,27,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T21:42:43.970Z,2025-03-22T21:42:54Z,,,,,5596134305,233,756,5596134495,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960281,756,27,2,76,27,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:42:43.970Z,2025-03-25T11:43:40Z,,,,,5596134275,53,1nw1tmtpagpr647obkvygwgr9,5596134273,41,Injury,5596134299,233,663,5596134493,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960273,664,28,2,76,28,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T21:42:45.508Z,2025-03-22T21:42:54Z,,,,,5596134243,55,663,5596134507,189,,5596134361,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960285,757,28,2,76,28,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:42:45.508Z,2025-03-22T21:42:55Z,,,,,5596134317,55,756,5596134525,189,,5596134351,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960355,758,1,2,76,45,b1rpb2ox52uxcmjrsnqd95pk5,1,31.6,76.0,2025-03-22T21:43:02.241Z,2025-03-22T21:43:05Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596134707,212,9.4,5596134697,5,,5596134703,140,37.3,5596134709,213,0.88,5596134699,152,,5596134705,141,86.6,5596134701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960357,759,1,2,76,48,b1rpb2ox52uxcmjrsnqd95pk5,0,37.3,86.6,2025-03-22T21:43:05.194Z,2025-03-22T21:43:06Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596134719,140,71.6,5596134715,155,,5596134721,141,79.1,5596134717,56,Left,5596134727,1,,5596134723,212,36.4,5596134725,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960377,760,4,2,76,52,b1rpb2ox52uxcmjrsnqd95pk5,1,75.2,80.4,2025-03-22T21:43:09.443Z,2025-03-22T21:43:17Z,,,,,5596134897,152,,5596134893,10,,5596134899,286,,5596134961,233,665,5596134895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960373,665,4,2,76,52,c9xffml4i7ihblp1qhus9w3fu,0,24.8,19.6,2025-03-22T21:43:09.444Z,2025-03-22T22:14:02Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5596134847,10,,5596134851,152,,5596134971,233,760,5596134853,285,,5596134849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960653,762,2,2,77,37,b1rpb2ox52uxcmjrsnqd95pk5,1,70.1,91.7,2025-03-22T21:43:54.569Z,2025-03-25T11:44:25Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5599855863,20,,5596136423,56,Center,5599855783,2,,5596171515,5,,5596171517,152,,5596136419,7,9jc85hbpruze4v8u1pjzsjt62,5596136355,141,51.8,5596136353,140,88.2,5596136421,1,,5599855861,223,,,,,,,,,,,,,,,,,,,,,,,,,
2790960669,667,55,2,77,37,c9xffml4i7ihblp1qhus9w3fu,1,3.3,59.6,2025-03-22T21:43:54.570Z,2025-03-22T22:05:44Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5596170733,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960655,666,43,2,77,39,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T21:43:56.324Z,2025-03-22T21:44:00Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5596136363,56,Back,5596136367,141,63.4,5596136387,144,12,5596136365,140,4.1,5596136369,212,0,5596136385,15,0,5596136371,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960703,668,1,2,77,49,c9xffml4i7ihblp1qhus9w3fu,1,13.1,54.0,2025-03-22T21:44:05.780Z,2025-03-22T21:44:11Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5596136651,213,4.67,5596136647,141,43.9,5596136643,56,Back,5596136649,212,6.9,5596136645,140,12.8,5596136639,5,,5596136641,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960717,669,1,2,77,53,c9xffml4i7ihblp1qhus9w3fu,1,20.9,36.7,2025-03-22T21:44:10.020Z,2025-03-22T21:44:15Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5596136723,140,20.9,5596136727,212,17.1,5596136725,141,11.6,5596136729,213,4.71,5596136721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960721,670,1,2,77,57,c9xffml4i7ihblp1qhus9w3fu,0,20.9,11.6,2025-03-22T21:44:14.108Z,2025-03-22T22:08:15Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5596136739,155,,5596136741,56,Back,5596136747,212,3.8,5596136743,140,24.5,5596172185,236,,5596172191,286,,5596136749,213,0.13,5596136745,141,12.3,5596172187,233,763,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960749,763,74,2,77,57,b1rpb2ox52uxcmjrsnqd95pk5,1,66.4,93.8,2025-03-22T21:44:14.109Z,2025-03-22T22:15:31Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5596136891,56,Left,5596176643,233,670,5596136893,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960773,671,5,2,78,0,c9xffml4i7ihblp1qhus9w3fu,1,32.4,-1.6,2025-03-22T21:44:17.141Z,2025-03-22T22:04:02Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5596137073,233,764,5596137023,56,Back,5596137025,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960757,764,5,2,78,0,b1rpb2ox52uxcmjrsnqd95pk5,0,67.6,101.6,2025-03-22T21:44:17.141Z,2025-03-22T22:04:02Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5596136941,56,Left,5596136943,347,,5596137081,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960839,672,1,2,78,14,c9xffml4i7ihblp1qhus9w3fu,1,41.2,0.0,2025-03-22T21:44:31.339Z,2025-03-22T21:44:35Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5596137401,141,21.6,5596137397,56,Center,5596137407,213,0.67,5596137399,140,60.4,5596137405,212,25.7,5596137409,1,,5596137395,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960845,673,61,2,78,17,c9xffml4i7ihblp1qhus9w3fu,0,60.4,21.6,2025-03-22T21:44:33.828Z,2025-03-22T21:44:35Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5596137421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960879,766,1,2,78,21,b1rpb2ox52uxcmjrsnqd95pk5,1,34.6,75.4,2025-03-22T21:44:37.937Z,2025-03-22T21:44:40Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5596137623,141,44.8,5596137619,56,Back,5596137627,213,4.41,5596137625,212,21.8,5596137621,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960883,767,1,2,78,23,b1rpb2ox52uxcmjrsnqd95pk5,1,28.8,45.1,2025-03-22T21:44:40.001Z,2025-03-22T21:44:41Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5596137639,212,15.3,5596137635,140,21.9,5596137641,213,2.06,5596137637,141,64.9,5596137633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960901,768,1,2,78,24,b1rpb2ox52uxcmjrsnqd95pk5,1,21.9,64.9,2025-03-22T21:44:41.128Z,2025-03-22T21:44:43Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5596137723,141,66.4,5596137727,213,0.10,5596137719,56,Back,5596137721,140,31.7,5596137725,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960905,674,83,2,78,25,c9xffml4i7ihblp1qhus9w3fu,0,45.7,32.5,2025-03-22T21:44:42.596Z,2025-03-22T21:44:48Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5596137833,399,a6nj3s6nhav0ybrnhla1m67mc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960909,769,1,2,78,26,b1rpb2ox52uxcmjrsnqd95pk5,1,29.1,68.2,2025-03-22T21:44:43.401Z,2025-03-22T21:44:46Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5596137779,212,15.0,5596137781,213,1.42,5596137775,140,31.2,5596137777,141,90.0,5596137773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960913,770,1,2,78,27,b1rpb2ox52uxcmjrsnqd95pk5,0,32.8,90.5,2025-03-22T21:44:43.833Z,2025-03-25T12:06:44Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5599857025,286,,5599857023,236,,5596137807,213,5.92,5596137803,141,88.7,5596137795,56,Back,5596137805,212,3.5,5596137799,140,35.9,5599870395,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960915,675,74,2,78,27,c9xffml4i7ihblp1qhus9w3fu,1,39.2,17.3,2025-03-22T21:44:43.834Z,2025-03-25T12:06:44Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5599857005,285,,5596137809,56,Back,5599870399,233,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961199,773,43,2,78,30,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-22T21:44:46.658Z,2025-03-25T11:45:26Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5599857143,144,61,5596139377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960945,677,3,2,78,31,c9xffml4i7ihblp1qhus9w3fu,1,61.0,12.6,2025-03-22T21:44:47.756Z,2025-03-25T11:45:32Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596137935,56,Right,5596137973,233,771,5599857261,465,,5596137937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960929,771,45,2,78,31,b1rpb2ox52uxcmjrsnqd95pk5,0,39.0,87.4,2025-03-22T21:44:47.756Z,2025-03-22T21:44:56Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5596137873,56,Back,5596137875,285,,5596137979,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960951,678,43,2,78,33,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T21:44:50.356Z,2025-03-22T21:45:01Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596137953,56,Right,5596138297,144,3,5596137955,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960987,679,4,2,78,38,c9xffml4i7ihblp1qhus9w3fu,1,65.6,7.8,2025-03-22T21:44:54.980Z,2025-03-22T22:15:50Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5596138163,56,Right,5596138169,286,,5596138165,152,,5596178863,295,,5596138233,233,772,5596138161,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790960975,772,4,2,78,38,b1rpb2ox52uxcmjrsnqd95pk5,0,34.4,92.2,2025-03-22T21:44:54.981Z,2025-03-22T22:04:12Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5596138205,152,,5596138203,56,Back,5596138207,285,,5596138247,233,679,5596138201,295,,5596138199,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790961123,680,1,2,78,58,c9xffml4i7ihblp1qhus9w3fu,0,75.0,8.6,2025-03-22T21:45:15.188Z,2025-03-25T11:47:51Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5596138983,212,31.0,5596138973,155,,5596138977,56,Center,5596138985,213,1.04,5596138975,152,,5596138969,2,,5596138979,140,89.9,5599859877,72,,5596138971,5,,5596138981,141,5599859875,223,,,,,,,,,,,,,,,,,,,47.9,,,,
