id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2821708901,758,1,2,82,45,daicfonrbj124lu2la2rctxck,0,43.3,24.4,2025-06-08T00:46:03.537Z,2025-06-08T00:46:05Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5765906161,141,0.0,5765906165,213,5.26,5765906163,212,21.0,5765906159,140,53.7,5765906155,168,,5765906157,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708951,653,5,2,82,46,bu5w8wprynlj9mvphvy8sd94f,1,42.3,101.7,2025-06-08T00:46:04.417Z,2025-06-08T01:20:00Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765906475,56,Back,5765906483,233,759,5765906477,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708907,759,5,2,82,46,daicfonrbj124lu2la2rctxck,0,57.7,-1.7,2025-06-08T00:46:04.417Z,2025-06-08T01:20:00Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5765906209,347,,5765906207,56,Right,5765906517,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821708965,654,1,2,82,53,bu5w8wprynlj9mvphvy8sd94f,1,35.8,100.0,2025-06-08T00:46:11.231Z,2025-06-08T00:46:13Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,5765906565,140,43.4,5765906563,56,Back,5765906561,107,,5765906569,212,12.8,5765906567,141,86.5,5765906571,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709007,655,1,2,82,54,bu5w8wprynlj9mvphvy8sd94f,1,42.4,86.5,2025-06-08T00:46:13.191Z,2025-06-08T00:46:17Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,5765906807,140,58.2,5765906811,141,76.6,5765906815,212,17.9,5765906803,56,Center,5765906819,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709011,760,83,2,82,57,daicfonrbj124lu2la2rctxck,0,38.3,15.0,2025-06-08T00:46:15.345Z,2025-06-08T01:10:39Z,5o2437unwy8z2k2k2ers86dbd,I. Angking,,5765906997,399,cyignmjprj3whvban361mclm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709017,656,61,2,82,58,bu5w8wprynlj9mvphvy8sd94f,0,59.6,76.4,2025-06-08T00:46:17.192Z,2025-06-08T00:46:17Z,cyignmjprj3whvban361mclm2,D. Mercado,,5765906859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709043,761,4,2,83,1,daicfonrbj124lu2la2rctxck,1,38.0,22.4,2025-06-08T00:46:19.406Z,2025-06-08T00:46:27Z,5o2437unwy8z2k2k2ers86dbd,I. Angking,,5765907021,233,657,5765907019,286,,5765907015,152,,5765907013,56,Back,5765907017,265,,5765907011,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709025,657,4,2,83,1,bu5w8wprynlj9mvphvy8sd94f,0,62.0,77.6,2025-06-08T00:46:19.407Z,2025-06-08T00:46:28Z,cyignmjprj3whvban361mclm2,D. Mercado,,5765906929,265,,5765907039,233,761,5765906933,285,,5765906921,13,,5765906923,56,Center,5765906925,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709095,762,1,2,83,7,daicfonrbj124lu2la2rctxck,1,29.7,38.5,2025-06-08T00:46:25.955Z,2025-06-08T00:46:27Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765907277,152,,5765907285,212,10.0,5765907283,141,45.5,5765907275,5,,5765907281,140,38.1,5765907287,213,0.49,5765907279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709101,763,1,2,83,8,daicfonrbj124lu2la2rctxck,1,38.1,45.5,2025-06-08T00:46:26.874Z,2025-06-08T00:46:28Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5765907321,212,6.8,5765907323,213,4.40,5765907319,141,36.0,5765907315,56,Back,5765907317,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709103,764,1,2,83,9,daicfonrbj124lu2la2rctxck,1,36.1,36.0,2025-06-08T00:46:27.625Z,2025-06-08T00:46:29Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765907333,212,8.9,5765907335,213,2.54,5765907329,140,29.1,5765907331,141,43.4,5765907327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709125,765,1,2,83,10,daicfonrbj124lu2la2rctxck,1,29.1,43.4,2025-06-08T00:46:28.345Z,2025-06-08T00:46:30Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765907437,140,33.8,5765907435,56,Back,5765907439,141,50.7,5765907443,213,0.79,5765907441,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709157,766,1,2,83,12,daicfonrbj124lu2la2rctxck,1,35.7,53.7,2025-06-08T00:46:30.769Z,2025-06-08T00:46:36Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5765907619,212,37.2,5765907623,1,,5765907621,213,0.89,5765907617,141,96.2,5765907615,140,58.0,5765907613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709179,767,1,2,83,18,daicfonrbj124lu2la2rctxck,1,61.1,93.5,2025-06-08T00:46:36.430Z,2025-06-08T00:46:39Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765907733,140,56.4,5765907735,141,67.5,5765907739,213,4.44,5765907731,56,Center,5765907737,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709199,768,1,2,83,21,daicfonrbj124lu2la2rctxck,1,56.4,67.5,2025-06-08T00:46:39.225Z,2025-06-08T00:46:41Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765907825,56,Back,5765907827,140,45.4,5765907833,213,2.90,5765907831,212,11.9,5765907829,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709243,769,1,2,83,22,daicfonrbj124lu2la2rctxck,1,44.1,70.2,2025-06-08T00:46:40.961Z,2025-06-08T00:46:46Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765908057,141,35.8,5765908055,140,44.9,5765908053,56,Back,5765908059,212,23.4,5765908061,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709279,770,1,2,83,27,daicfonrbj124lu2la2rctxck,1,44.9,35.8,2025-06-08T00:46:46.050Z,2025-06-08T00:46:50Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,5765908271,212,22.2,5765908269,141,7.7,5765908273,213,5.25,5765908267,140,55.7,5765908265,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709289,771,1,2,83,31,daicfonrbj124lu2la2rctxck,1,55.5,7.7,2025-06-08T00:46:50.145Z,2025-06-08T00:46:52Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5765908365,140,35.8,5765908363,56,Back,5765908369,212,22.5,5765908371,213,2.73,5765908367,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709309,772,1,2,83,33,daicfonrbj124lu2la2rctxck,1,37.3,25.0,2025-06-08T00:46:52.161Z,2025-06-08T00:46:55Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,5765908473,213,1.54,5765908469,141,65.7,5765908471,212,27.7,5765908465,56,Back,5765908467,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709377,773,1,2,83,37,daicfonrbj124lu2la2rctxck,1,38.0,65.7,2025-06-08T00:46:55.241Z,2025-06-08T00:47:00Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765908829,212,22.6,5765908821,56,Back,5765908827,141,94.8,5765908835,213,1.07,5765908823,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709409,774,1,2,83,42,daicfonrbj124lu2la2rctxck,1,58.9,71.8,2025-06-08T00:47:00.323Z,2025-06-08T00:47:04Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765909017,56,Center,5765909025,213,4.75,5765909019,140,59.9,5765909023,212,27.8,5765909021,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709453,775,1,2,83,46,daicfonrbj124lu2la2rctxck,1,59.9,30.9,2025-06-08T00:47:04.528Z,2025-06-08T00:47:12Z,5o2437unwy8z2k2k2ers86dbd,I. Angking,,5765909377,213,5.53,5765909369,56,Right,5765909371,140,78.3,5765909373,141,4.0,5765909375,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709461,776,50,2,83,53,daicfonrbj124lu2la2rctxck,1,90.4,11.2,2025-06-08T00:47:11.991Z,2025-06-08T01:20:47Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765909393,286,,5765909391,56,Right,5765909413,233,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709451,658,7,2,83,53,bu5w8wprynlj9mvphvy8sd94f,0,9.6,88.8,2025-06-08T00:47:11.992Z,2025-06-08T01:20:47Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,5765909409,233,776,5765909363,56,Back,5765909367,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709467,777,61,2,83,54,daicfonrbj124lu2la2rctxck,1,90.3,7.3,2025-06-08T00:47:12.963Z,2025-06-08T00:47:13Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765909407,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709479,659,5,2,83,55,bu5w8wprynlj9mvphvy8sd94f,1,-1.2,79.8,2025-06-08T00:47:13.663Z,2025-06-08T00:47:16Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,5765909481,233,778,5765909475,56,Back,5765909477,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709471,778,5,2,83,55,daicfonrbj124lu2la2rctxck,0,101.2,20.2,2025-06-08T00:47:13.663Z,2025-06-08T01:20:00Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765909535,233,659,5765909433,56,Right,5765909435,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709747,660,1,2,84,22,bu5w8wprynlj9mvphvy8sd94f,0,4.4,50.0,2025-06-08T00:47:40.743Z,2025-06-08T00:47:47Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765910799,140,48.3,5765910803,212,48.9,5765910805,213,5.95,5765910795,124,,5765910807,1,,5765910811,74,,5765910801,141,26.2,5765910797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709749,779,44,2,84,27,daicfonrbj124lu2la2rctxck,1,49.6,74.5,2025-06-08T00:47:45.878Z,2025-06-08T01:21:21Z,5o2437unwy8z2k2k2ers86dbd,I. Angking,,5765910817,56,Back,5765981381,285,,5765910895,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709751,661,44,2,84,27,bu5w8wprynlj9mvphvy8sd94f,0,50.4,25.5,2025-06-08T00:47:45.879Z,2025-06-08T01:21:21Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,5765910899,233,779,5765910903,286,,5765910821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709753,780,61,2,84,28,daicfonrbj124lu2la2rctxck,1,45.8,75.9,2025-06-08T00:47:46.329Z,2025-06-08T00:47:46Z,5o2437unwy8z2k2k2ers86dbd,I. Angking,,5765910829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709769,781,43,2,84,30,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-08T00:47:48.473Z,2025-06-08T00:48:21Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5765912129,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709797,783,1,2,84,31,daicfonrbj124lu2la2rctxck,1,34.1,82.0,2025-06-08T00:47:49.857Z,2025-06-08T00:47:51Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765911045,140,13.8,5765911043,56,Back,5765911049,212,25.5,5765911047,141,61.4,5765911051,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709827,784,1,2,84,33,daicfonrbj124lu2la2rctxck,0,16.0,62.3,2025-06-08T00:47:51.577Z,2025-06-08T00:47:54Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765911175,212,52.8,5765911173,141,81.1,5765911171,140,64.8,5765911177,213,0.24,5765911169,56,Left,5765911179,1,,5765911167,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709835,662,1,2,84,37,bu5w8wprynlj9mvphvy8sd94f,0,32.2,21.0,2025-06-08T00:47:55.279Z,2025-06-08T00:47:56Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,5765911229,141,46.3,5765911231,212,33.0,5765911235,1,,5765911233,213,0.55,5765911227,140,59.0,5765911223,3,,5765911225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709869,785,1,2,84,38,daicfonrbj124lu2la2rctxck,0,35.4,57.3,2025-06-08T00:47:57.041Z,2025-06-08T00:47:58Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,5765911379,140,75.0,5765911387,1,,5765911381,141,45.2,5765911375,157,,5765911385,213,6.09,5765911383,212,42.4,5765911377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709885,663,1,2,84,41,bu5w8wprynlj9mvphvy8sd94f,1,17.3,53.0,2025-06-08T00:47:59.737Z,2025-06-08T00:48:01Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765911467,3,,5765911471,140,40.8,5765911477,213,0.13,5765911469,56,Back,5765911475,212,24.9,5765911473,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709887,664,1,2,84,43,bu5w8wprynlj9mvphvy8sd94f,1,40.8,57.8,2025-06-08T00:48:01.534Z,2025-06-08T00:48:44Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,5765911485,141,54.8,5765911483,140,30.8,5765911497,156,,5765911487,212,10.7,5765911481,56,Back,5765911489,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709929,665,1,2,84,45,bu5w8wprynlj9mvphvy8sd94f,0,30.8,54.8,2025-06-08T00:48:03.231Z,2025-06-08T00:48:40Z,cyignmjprj3whvban361mclm2,D. Mercado,,5765911679,56,Center,5765911685,212,22.5,5765911683,141,56.7,5765911677,155,,5765911687,213,0.06,5765911681,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709905,786,44,2,84,46,daicfonrbj124lu2la2rctxck,1,44.8,45.2,2025-06-08T00:48:04.297Z,2025-06-08T01:21:22Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765911801,233,666,5765911561,285,,5765911559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709941,666,44,2,84,46,bu5w8wprynlj9mvphvy8sd94f,0,55.2,54.8,2025-06-08T00:48:04.298Z,2025-06-08T01:21:22Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,5765911821,233,786,5765911725,56,Center,5765911727,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709913,787,1,2,84,46,daicfonrbj124lu2la2rctxck,0,40.0,48.4,2025-06-08T00:48:04.417Z,2025-06-08T00:48:05Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765911591,140,47.1,5765911597,213,5.63,5765911587,3,,5765911595,212,9.4,5765911589,56,Back,5765911593,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709961,667,8,2,84,52,bu5w8wprynlj9mvphvy8sd94f,1,26.5,71.4,2025-06-08T00:48:10.607Z,2025-06-08T00:48:11Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,5765911847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709983,788,1,2,84,55,daicfonrbj124lu2la2rctxck,1,81.9,9.7,2025-06-08T00:48:13.656Z,2025-06-08T01:08:05Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5765911965,141,31.2,5765911963,140,94.4,5765911961,56,Center,5765911969,213,0.84,5765911967,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821709991,789,1,2,84,57,daicfonrbj124lu2la2rctxck,0,94.4,31.2,2025-06-08T00:48:15.279Z,2025-06-08T00:48:17Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765912001,56,Center,5765912007,141,53.6,5765912011,212,16.3,5765912015,213,1.94,5765912061,195,,5765912003,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710003,668,8,2,84,59,bu5w8wprynlj9mvphvy8sd94f,1,11.0,46.0,2025-06-08T00:48:17.271Z,2025-06-08T00:48:17Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,5765912055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710011,790,61,2,85,0,daicfonrbj124lu2la2rctxck,1,88.8,53.6,2025-06-08T00:48:18.664Z,2025-06-08T00:48:18Z,5o2437unwy8z2k2k2ers86dbd,I. Angking,,5765912085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710059,670,1,2,85,1,bu5w8wprynlj9mvphvy8sd94f,1,22.6,38.8,2025-06-08T00:48:19.871Z,2025-06-08T00:48:25Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,5765912309,212,21.8,5765912307,141,7.0,5765912311,213,4.83,5765912303,56,Back,5765912305,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710097,671,1,2,85,6,bu5w8wprynlj9mvphvy8sd94f,0,24.8,6.5,2025-06-08T00:48:25.031Z,2025-06-08T00:48:28Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,5765912457,155,,5765912465,212,62.2,5765912463,141,10.4,5765912459,56,Right,5765912467,213,0.04,5765912461,140,84.0,5765912469,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710139,792,1,2,85,10,daicfonrbj124lu2la2rctxck,1,14.7,90.0,2025-06-08T00:48:29.096Z,2025-06-08T00:48:34Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765912675,141,56.4,5765912673,140,7.6,5765912679,213,4.40,5765912671,56,Back,5765912677,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710195,793,1,2,85,15,daicfonrbj124lu2la2rctxck,1,14.7,51.3,2025-06-08T00:48:33.888Z,2025-06-08T00:48:42Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765912939,212,21.1,5765912941,213,5.42,5765912937,141,27.7,5765912935,140,27.7,5765912933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710225,794,1,2,85,23,daicfonrbj124lu2la2rctxck,1,38.9,28.5,2025-06-08T00:48:41.986Z,2025-06-08T00:48:45Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5765913089,212,19.8,5765913087,141,57.6,5765913085,140,38.0,5765913083,56,Back,5765913091,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710263,795,1,2,85,27,daicfonrbj124lu2la2rctxck,1,42.5,57.0,2025-06-08T00:48:45.304Z,2025-06-08T00:48:51Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,5765913289,140,82.7,5765913297,1,,5765913291,141,91.2,5765913285,155,,5765913295,213,0.50,5765913293,212,48.2,5765913287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710269,796,61,2,85,32,daicfonrbj124lu2la2rctxck,0,82.9,91.4,2025-06-08T00:48:50.880Z,2025-06-08T00:48:51Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765913315,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710307,672,12,2,85,32,bu5w8wprynlj9mvphvy8sd94f,1,12.5,8.9,2025-06-08T00:48:50.903Z,2025-06-08T00:48:54Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,5765913515,141,3.8,5765913513,140,9.3,5765913511,56,Back,5765913519,213,3.94,5765913517,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710277,797,61,2,85,33,daicfonrbj124lu2la2rctxck,1,82.9,91.4,2025-06-08T00:48:51.464Z,2025-06-08T00:48:51Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765913329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710335,674,1,2,85,37,bu5w8wprynlj9mvphvy8sd94f,0,24.7,2.0,2025-06-08T00:48:55.271Z,2025-06-08T00:48:56Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,5765913647,56,Center,5765913651,141,23.0,5765913649,140,70.2,5765913657,1,,5765913653,212,49.9,5765913655,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710387,799,1,2,85,41,daicfonrbj124lu2la2rctxck,1,28.6,62.7,2025-06-08T00:49:00.111Z,2025-06-08T00:49:01Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765913881,140,37.5,5765913887,213,0.48,5765913883,141,69.9,5765913885,212,10.5,5765913879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710409,800,1,2,85,42,daicfonrbj124lu2la2rctxck,1,37.5,69.9,2025-06-08T00:49:01.160Z,2025-06-08T00:49:04Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,5765914005,141,88.1,5765914003,140,59.3,5765914007,212,26.0,5765914001,56,Left,5765914009,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710419,801,1,2,85,47,daicfonrbj124lu2la2rctxck,0,64.8,87.7,2025-06-08T00:49:05.280Z,2025-06-08T00:49:07Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765914081,141,84.2,5765914075,155,,5765914077,56,Left,5765914085,213,6.15,5765914083,212,18.4,5765914079,140,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710427,675,12,2,85,49,bu5w8wprynlj9mvphvy8sd94f,1,15.6,11.7,2025-06-08T00:49:07.774Z,2025-06-08T00:49:09Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,5765914141,213,4.72,5765914151,15,,5765914139,212,8.9,5765914201,167,,5765914133,56,Back,5765914135,140,15.7,5765914137,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710433,676,5,2,85,49,bu5w8wprynlj9mvphvy8sd94f,0,15.2,-1.2,2025-06-08T00:49:08.128Z,2025-06-08T01:20:01Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,5765914171,56,Back,5765914817,233,802,5765914173,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710521,802,5,2,85,49,daicfonrbj124lu2la2rctxck,1,84.8,101.2,2025-06-08T00:49:08.128Z,2025-06-08T01:20:01Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765914799,233,676,5765914689,347,,5765914687,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710523,803,18,2,86,1,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-08T00:49:19.493Z,2025-06-08T00:49:21Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765914717,44,Defender,5765914719,59,6,5765914715,42,,5765914769,55,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710525,804,19,2,86,1,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-08T00:49:19.494Z,2025-06-08T00:49:21Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,5765914721,42,,5765914727,59,8,5765914725,145,6,5765914729,292,4,5765914731,293,4,5765914733,44,Defender,5765914735,55,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710725,805,1,2,86,19,daicfonrbj124lu2la2rctxck,1,85.7,100.0,2025-06-08T00:49:37.487Z,2025-06-08T00:49:41Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765915745,213,3.85,5765915743,212,26.2,5765915739,140,66.7,5765915747,1,,5765915741,141,77.0,5765915737,56,Center,5765915735,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821710749,806,1,2,86,24,daicfonrbj124lu2la2rctxck,1,65.5,74.1,2025-06-08T00:49:42.703Z,2025-06-08T00:49:46Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765915867,56,Back,5765915875,213,3.80,5765915873,212,26.2,5765915869,140,45.8,5765915871,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
