id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2816260113,710,1,2,80,25,7neuneh44n9rtsfsh6r0sb9no,1,75.3,16.8,2025-05-18T03:49:40.470Z,2025-05-18T03:49:41Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5735520979,140,72.2,5735520985,213,3.84,5735520977,56,Right,5735520983,212,4.2,5735520981,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260115,711,1,2,80,26,7neuneh44n9rtsfsh6r0sb9no,0,72.2,12.2,2025-05-18T03:49:41.422Z,2025-05-18T03:49:43Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735521037,286,,5735521033,233,637,5735521031,236,,5735520989,56,Right,5735520997,213,0.45,5735520993,141,14.6,5735520991,140,75.4,5735520995,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260119,637,74,2,80,26,7c9knuwazz9k9449u5rnuuy5m,1,24.1,88.7,2025-05-18T03:49:41.423Z,2025-05-18T04:13:05Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735521017,285,,5735521039,233,711,5735521015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260137,639,1,2,80,29,7c9knuwazz9k9449u5rnuuy5m,1,23.6,92.4,2025-05-18T03:49:44.246Z,2025-05-18T03:49:48Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735521135,140,38.0,5735521141,213,5.21,5735521133,56,Back,5735521137,141,51.3,5735521139,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260151,640,3,2,80,33,7c9knuwazz9k9449u5rnuuy5m,1,47.8,65.2,2025-05-18T03:49:48.521Z,2025-05-18T04:13:26Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5735521247,286,,5735521245,56,Back,5735521249,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260141,712,45,2,80,33,7neuneh44n9rtsfsh6r0sb9no,0,52.2,34.8,2025-05-18T03:49:48.521Z,2025-05-18T04:13:26Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5735521257,233,640,5735521187,56,Center,5735521189,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260163,641,3,2,80,37,7c9knuwazz9k9449u5rnuuy5m,1,65.0,61.6,2025-05-18T03:49:52.658Z,2025-05-18T04:13:27Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5735521327,233,713,5735521297,56,Center,5735521299,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260153,713,45,2,80,37,7neuneh44n9rtsfsh6r0sb9no,0,35.0,38.4,2025-05-18T03:49:52.658Z,2025-05-18T04:13:27Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735521349,233,641,5735521253,56,Back,5735521255,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260171,642,4,2,80,40,7c9knuwazz9k9449u5rnuuy5m,1,64.8,52.8,2025-05-18T03:49:55.418Z,2025-05-18T03:50:00Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5735521377,286,,5735521373,152,,5735521369,13,,5735521371,56,Center,5735521435,233,714,5735521431,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260167,714,4,2,80,40,7neuneh44n9rtsfsh6r0sb9no,0,35.2,47.2,2025-05-18T03:49:55.419Z,2025-05-18T04:32:24Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735521385,152,,5735521401,233,642,5735521387,285,,5735521381,295,,5735521383,56,Back,5735559609,55,715,5735521379,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260181,715,17,2,80,43,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-18T03:49:58.854Z,2025-05-18T04:32:24Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735521423,31,,5735521427,13,243,5735521539,393,,5735559605,55,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260451,643,1,2,81,42,7c9knuwazz9k9449u5rnuuy5m,0,63.2,35.2,2025-05-18T03:50:57.619Z,2025-05-18T03:51:00Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5735522859,140,93.9,5735522865,213,0.39,5735522863,212,34.9,5735522867,1,,5735522861,141,54.9,5735522855,152,,5735522853,155,,5735522857,56,Center,5735522851,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260455,716,11,2,81,46,7neuneh44n9rtsfsh6r0sb9no,1,8.0,42.5,2025-05-18T03:51:01.342Z,2025-05-18T03:51:01Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5735522889,88,,5735522887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260515,717,1,2,81,57,7neuneh44n9rtsfsh6r0sb9no,1,10.1,50.6,2025-05-18T03:51:12.697Z,2025-05-18T03:51:14Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5735523205,141,84.1,5735523211,1,,5735523199,123,,5735523207,212,33.4,5735523203,140,33.4,5735523201,56,Back,5735523209,213,0.75,5735523219,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260545,718,1,2,82,0,7neuneh44n9rtsfsh6r0sb9no,1,33.2,83.9,2025-05-18T03:51:15.997Z,2025-05-18T03:51:18Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735523371,213,0.22,5735523369,212,7.1,5735523365,140,39.8,5735523363,56,Back,5735523367,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260553,719,1,2,82,3,7neuneh44n9rtsfsh6r0sb9no,1,39.9,86.2,2025-05-18T03:51:18.446Z,2025-05-18T04:04:15Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735523415,141,73.2,5735523419,213,4.00,5735523411,56,Back,5735523417,212,11.7,5735523413,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260579,720,1,2,82,5,7neuneh44n9rtsfsh6r0sb9no,1,32.6,73.2,2025-05-18T03:51:20.958Z,2025-05-18T03:51:23Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735523529,213,4.07,5735523523,140,19.4,5735523527,212,23.1,5735523521,56,Back,5735523525,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260623,721,1,2,82,14,7neuneh44n9rtsfsh6r0sb9no,1,29.6,54.3,2025-05-18T03:51:29.661Z,2025-05-18T03:51:33Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735523777,212,21.3,5735523771,56,Back,5735523773,140,31.2,5735523775,141,23.1,5735523779,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260633,722,1,2,82,17,7neuneh44n9rtsfsh6r0sb9no,1,31.3,23.1,2025-05-18T03:51:32.837Z,2025-05-18T03:51:35Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735523849,141,10.9,5735523851,212,10.1,5735523853,213,5.32,5735523845,56,Back,5735523847,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260639,723,1,2,82,20,7neuneh44n9rtsfsh6r0sb9no,1,37.1,10.6,2025-05-18T03:51:35.333Z,2025-05-18T03:51:37Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5735523901,213,2.24,5735523899,212,10.5,5735523895,140,30.9,5735523897,141,22.8,5735523893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260649,724,1,2,82,22,7neuneh44n9rtsfsh6r0sb9no,1,30.9,22.8,2025-05-18T03:51:37.237Z,2025-05-18T03:51:39Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735523975,140,35.2,5735523981,213,1.10,5735523973,56,Back,5735523977,141,35.7,5735523979,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260653,725,1,2,82,24,7neuneh44n9rtsfsh6r0sb9no,1,34.9,36.0,2025-05-18T03:51:39.342Z,2025-05-18T04:04:28Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5735524015,156,,5735524003,56,Back,5735524007,141,22.2,5735524005,140,18.9,5735524011,213,3.65,5735524009,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260671,726,1,2,82,26,7neuneh44n9rtsfsh6r0sb9no,0,18.5,15.8,2025-05-18T03:51:41.653Z,2025-05-18T03:51:44Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735524145,141,27.3,5735524149,213,0.15,5735524139,155,,5735524151,1,,5735524143,140,69.1,5735524147,212,53.7,5735524141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260677,645,1,2,82,30,7c9knuwazz9k9449u5rnuuy5m,0,36.7,57.8,2025-05-18T03:51:45.218Z,2025-05-18T03:51:46Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735524199,212,28.0,5735524201,213,5.61,5735524191,3,,5735524197,141,32.2,5735524193,56,Center,5735524195,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260687,727,1,2,82,33,7neuneh44n9rtsfsh6r0sb9no,1,49.1,58.1,2025-05-18T03:51:48.341Z,2025-05-18T03:51:50Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735524279,213,1.83,5735524275,141,76.6,5735524273,140,45.9,5735524277,212,13.0,5735524271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260691,728,1,2,82,34,7neuneh44n9rtsfsh6r0sb9no,1,46.0,76.7,2025-05-18T03:51:49.933Z,2025-05-18T03:51:51Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735524309,212,4.0,5735524303,56,Back,5735524307,141,72.1,5735524311,213,4.03,5735524305,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260695,729,1,2,82,35,7neuneh44n9rtsfsh6r0sb9no,1,43.6,72.0,2025-05-18T03:51:51.061Z,2025-05-18T03:51:52Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5735524337,212,5.6,5735524333,140,46.0,5735524331,56,Back,5735524335,141,79.3,5735524339,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260699,730,1,2,82,36,7neuneh44n9rtsfsh6r0sb9no,1,46.0,79.3,2025-05-18T03:51:51.885Z,2025-05-18T03:51:53Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735524353,141,68.7,5735524357,213,3.92,5735524351,140,39.0,5735524355,212,10.3,5735524349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260725,731,1,2,82,37,7neuneh44n9rtsfsh6r0sb9no,1,39.0,68.7,2025-05-18T03:51:52.933Z,2025-05-18T03:51:58Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5735524529,140,39.2,5735524527,56,Back,5735524535,213,1.55,5735524533,212,9.1,5735524531,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260727,732,1,2,82,42,7neuneh44n9rtsfsh6r0sb9no,0,38.0,82.7,2025-05-18T03:51:57.814Z,2025-05-18T03:51:58Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735524545,141,82.1,5735524549,213,6.27,5735524539,155,,5735524543,140,68.0,5735524547,212,31.5,5735524541,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260747,646,1,2,82,45,7c9knuwazz9k9449u5rnuuy5m,1,27.3,10.6,2025-05-18T03:52:00.211Z,2025-05-18T03:57:15Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735524649,140,57.7,5735524655,213,0.45,5735524657,1,,5735524651,141,33.0,5735524653,212,35.4,5735524645,157,,5735524647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260775,648,1,2,82,48,7c9knuwazz9k9449u5rnuuy5m,1,49.0,28.8,2025-05-18T03:52:03.980Z,2025-05-18T03:52:09Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5735524797,56,Center,5735524803,212,12.5,5735524801,141,47.0,5735524799,140,50.3,5735524805,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816262407,790,83,2,82,51,7neuneh44n9rtsfsh6r0sb9no,0,36.1,54.5,2025-05-18T03:52:06.362Z,2025-05-18T03:58:38Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735534019,399,e6gr1t1rp2x7waywgzlrj8yqx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260777,649,61,2,82,53,7c9knuwazz9k9449u5rnuuy5m,0,69.0,52.2,2025-05-18T03:52:08.787Z,2025-05-18T03:57:13Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5735524809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260795,734,1,2,82,56,7neuneh44n9rtsfsh6r0sb9no,1,40.0,31.0,2025-05-18T03:52:11.964Z,2025-05-18T03:52:14Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735524925,212,15.1,5735524919,56,Back,5735524923,141,52.8,5735524927,213,1.40,5735524921,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260837,735,1,2,82,59,7neuneh44n9rtsfsh6r0sb9no,1,42.6,53.0,2025-05-18T03:52:14.573Z,2025-05-18T03:52:23Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5735525139,141,76.3,5735525141,212,29.0,5735525143,213,0.58,5735525135,56,Center,5735525137,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260845,736,1,2,83,8,7neuneh44n9rtsfsh6r0sb9no,1,77.5,85.1,2025-05-18T03:52:23.517Z,2025-05-18T03:52:24Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735525183,213,3.35,5735525181,212,7.4,5735525179,141,82.9,5735525175,56,Left,5735525177,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260863,737,1,2,83,9,7neuneh44n9rtsfsh6r0sb9no,1,70.6,82.9,2025-05-18T03:52:24.581Z,2025-05-18T03:52:28Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735525277,140,69.7,5735525275,56,Center,5735525281,212,5.0,5735525283,213,4.52,5735525279,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260873,738,1,2,83,13,7neuneh44n9rtsfsh6r0sb9no,1,67.9,72.6,2025-05-18T03:52:28.197Z,2025-05-18T03:52:31Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5735525317,56,Left,5735525325,213,1.36,5735525321,141,86.0,5735525323,212,9.3,5735525319,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260885,739,1,2,83,16,7neuneh44n9rtsfsh6r0sb9no,1,68.3,85.3,2025-05-18T03:52:31.165Z,2025-05-18T03:52:32Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735525379,212,3.1,5735525375,141,85.0,5735525381,213,6.22,5735525373,140,71.2,5735525369,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260893,740,1,2,83,17,7neuneh44n9rtsfsh6r0sb9no,1,70.2,84.7,2025-05-18T03:52:32.773Z,2025-05-18T03:52:33Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735525403,141,79.1,5735525401,140,67.4,5735525407,213,4.05,5735525399,56,Left,5735525405,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260899,741,1,2,83,18,7neuneh44n9rtsfsh6r0sb9no,1,67.4,79.1,2025-05-18T03:52:33.549Z,2025-05-18T03:52:35Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5735525435,141,83.8,5735525439,213,2.74,5735525437,212,8.2,5735525431,56,Left,5735525433,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260915,742,1,2,83,20,7neuneh44n9rtsfsh6r0sb9no,1,60.2,83.8,2025-05-18T03:52:35.373Z,2025-05-18T03:52:40Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735525531,213,3.19,5735525525,140,41.8,5735525527,141,82.3,5735525523,56,Back,5735525529,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260921,743,1,2,83,24,7neuneh44n9rtsfsh6r0sb9no,0,45.4,94.0,2025-05-18T03:52:39.266Z,2025-05-18T04:06:25Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735525565,213,5.78,5735542181,286,,5735542175,236,,5735525559,140,47.3,5735542177,233,650,5735525563,212,2.3,5735525561,141,92.4,5735525557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260911,650,74,2,83,24,7c9knuwazz9k9449u5rnuuy5m,1,58.5,14.0,2025-05-18T03:52:39.267Z,2025-05-18T04:06:24Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735542171,56,Right,5735542173,285,,5735542183,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260927,744,61,2,83,26,7neuneh44n9rtsfsh6r0sb9no,1,47.9,93.3,2025-05-18T03:52:41.649Z,2025-05-18T03:52:42Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735525579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260947,652,5,2,83,27,7c9knuwazz9k9449u5rnuuy5m,1,48.8,-1.2,2025-05-18T03:52:42.495Z,2025-05-18T04:13:45Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735525681,56,Back,5735525683,347,,5735525703,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260931,745,5,2,83,27,7neuneh44n9rtsfsh6r0sb9no,0,51.2,101.2,2025-05-18T03:52:42.495Z,2025-05-18T04:13:46Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735525597,347,,5735525709,233,652,5735525595,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260939,651,43,2,83,29,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-18T03:52:44.259Z,2025-05-18T04:01:40Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735525639,140,56.5,5735525637,56,Right,5735525645,213,5.00,5735538253,144,1,5735525641,141,7.0,5735525643,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260953,653,1,2,83,33,7c9knuwazz9k9449u5rnuuy5m,1,50.7,0.0,2025-05-18T03:52:48.795Z,2025-05-18T04:01:53Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5735525735,212,22.6,5735525727,107,,5735525731,140,30.9,5735525733,141,11.1,5735525737,213,2.74,5735525739,1,,5735525729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260959,654,1,2,83,34,7c9knuwazz9k9449u5rnuuy5m,1,29.4,10.0,2025-05-18T03:52:50.067Z,2025-05-18T03:52:52Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735525789,212,20.2,5735525791,213,2.11,5735525785,140,19.5,5735525783,56,Back,5735525787,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260971,655,1,2,83,36,7c9knuwazz9k9449u5rnuuy5m,1,19.5,35.5,2025-05-18T03:52:51.819Z,2025-05-18T03:52:55Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735525865,141,72.0,5735525863,140,21.1,5735525867,212,24.9,5735525861,56,Back,5735525869,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816260995,656,1,2,83,44,7c9knuwazz9k9449u5rnuuy5m,1,21.9,73.5,2025-05-18T03:52:59.547Z,2025-05-18T03:53:01Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5735526045,213,4.75,5735526037,56,Back,5735526041,141,33.6,5735526043,212,27.1,5735526039,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261013,657,1,2,83,46,7c9knuwazz9k9449u5rnuuy5m,1,24.1,43.4,2025-05-18T03:53:01.236Z,2025-05-18T03:53:06Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735526143,155,,5735526147,140,75.3,5735526145,56,Right,5735526151,212,60.6,5735526153,213,5.80,5735526149,141,2.3,5735526155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261015,658,61,2,83,51,7c9knuwazz9k9449u5rnuuy5m,0,87.6,4.6,2025-05-18T03:53:06.171Z,2025-05-18T03:53:06Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5735526161,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261019,659,5,2,83,52,7c9knuwazz9k9449u5rnuuy5m,0,84.0,-1.5,2025-05-18T03:53:07.532Z,2025-05-18T04:13:46Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5735526185,347,,5735526183,56,Right,5735526503,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261065,746,5,2,83,52,7neuneh44n9rtsfsh6r0sb9no,1,16.0,101.5,2025-05-18T03:53:07.532Z,2025-05-18T04:13:46Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735526495,233,659,5735526493,347,,5735526491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261153,660,18,2,84,32,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-18T03:53:47.965Z,2025-05-18T03:53:49Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735527059,44,Forward,5735527061,59,9,5735527087,55,661,5735527057,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261155,661,19,2,84,32,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-18T03:53:47.966Z,2025-05-18T05:27:13Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5735527075,293,4,5735527077,44,Midfielder,5735527071,59,41,5735527069,145,11,5735527073,292,5,5735527079,55,660,5735527065,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261163,747,18,2,84,35,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-18T03:53:50.825Z,2025-05-18T03:53:54Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735527137,55,748,5735527113,59,10,5735527111,44,Forward,5735527109,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261165,748,19,2,84,35,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-18T03:53:50.826Z,2025-05-18T04:06:20Z,5g8dr2qbefady0fa5wuwxvt3o,D. Kimbrough,,,5735527125,59,14,5735527119,42,,5735527127,44,Midfielder,5735527123,145,10,5735527255,293,4,5735542097,292,6,5735527129,55,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261227,749,1,2,84,51,7neuneh44n9rtsfsh6r0sb9no,0,31.3,100.0,2025-05-18T03:54:06.916Z,2025-05-18T03:54:07Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735527577,141,78.8,5735527571,107,,5735527573,56,Back,5735527575,140,34.2,5735527581,213,4.90,5735527579,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261243,662,1,2,84,54,7c9knuwazz9k9449u5rnuuy5m,0,63.9,7.0,2025-05-18T03:54:09.580Z,2025-05-18T04:03:10Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5735527663,56,Center,5735527667,141,24.3,5735527661,157,,5735527665,140,67.9,5735527669,212,12.5,5735527673,1,,5735527671,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261247,750,61,2,84,57,7neuneh44n9rtsfsh6r0sb9no,1,33.6,75.9,2025-05-18T03:54:12.493Z,2025-05-18T04:07:18Z,5g8dr2qbefady0fa5wuwxvt3o,D. Kimbrough,,,5735527679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261319,751,1,2,85,0,7neuneh44n9rtsfsh6r0sb9no,1,53.4,48.5,2025-05-18T03:54:15.820Z,2025-05-18T03:54:24Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5735528029,212,14.9,5735528031,213,5.11,5735528025,140,58.9,5735528023,56,Center,5735528027,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816261325,752,1,2,85,9,7neuneh44n9rtsfsh6r0sb9no,0,96.9,16.2,2025-05-18T03:54:24.741Z,2025-05-18T04:08:05Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5735528059,2,,5735528065,140,98.3,5735528067,141,27.0,5735528063,56,Center,5735528069,212,7.5,5735528071,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
